Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.052,1080.0,23.99,626.0,0.84,0.0,0.0,0.0,0.052
1,0.027,1037.0,10.41,618.0,0.99,0.0,0.0,0.0,0.027
2,0.028,1035.0,10.03,619.0,1.05,0.0,0.0,0.0,0.028
3,0.026,1035.0,10.61,612.0,0.93,0.0,0.0,0.0,0.026
4,0.025,1032.0,11.19,610.0,0.77,0.0,0.0,0.0,0.025
5,0.04,1044.0,30.11,616.0,1.41,0.0,0.0,0.0,0.04
6,0.027,1035.0,10.22,613.0,1.12,0.0,0.0,0.0,0.027
7,0.028,1035.0,10.51,619.0,0.96,0.0,0.0,0.0,0.028
8,0.026,1039.0,9.96,616.0,1.19,0.0,0.0,0.0,0.026
9,0.03,1042.0,11.91,610.0,1.08,0.002,709.0,0.64,0.032
10,0.029,1039.0,11.11,619.0,1.01,0.0,0.0,0.0,0.029
11,0.028,1035.0,10.34,618.0,0.97,0.0,0.0,0.0,0.028
12,0.027,1037.0,9.95,618.0,0.98,0.0,0.0,0.0,0.027
13,0.028,1035.0,10.34,619.0,0.97,0.0,0.0,0.0,0.028
14,0.026,1041.0,9.86,617.0,1.05,0.0,0.0,0.0,0.026
15,0.023,1009.0,7.61,610.0,1.14,0.0,0.0,0.0,0.023
16,0.017,996.0,4.44,611.0,1.06,0.0,0.0,0.0,0.017
17,0.027,1039.0,9.35,619.0,0.94,0.0,0.0,0.0,0.027
18,0.025,1032.0,10.82,615.0,0.71,0.0,0.0,0.0,0.025
19,0.027,1039.0,10.07,616.0,1.05,0.0,0.0,0.0,0.027
20,0.028,1041.0,10.22,617.0,1.35,0.0,0.0,0.0,0.028
21,0.026,1039.0,10.29,610.0,1.22,0.0,0.0,0.0,0.026
22,0.028,1037.0,10.47,611.0,1.25,0.0,0.0,0.0,0.028
23,0.027,1038.0,10.09,615.0,1.03,0.0,0.0,0.0,0.027
24,0.027,1038.0,10.01,618.0,0.97,0.0,0.0,0.0,0.027
25,0.026,1032.0,11.44,615.0,0.64,0.0,0.0,0.0,0.026
26,0.028,1037.0,10.31,617.0,0.99,0.0,0.0,0.0,0.028
27,0.025,1032.0,11.0,615.0,0.64,0.0,0.0,0.0,0.025
28,0.027,1037.0,10.25,616.0,1.05,0.0,0.0,0.0,0.027
29,0.027,1034.0,10.06,615.0,1.31,0.0,0.0,0.0,0.027
30,0.028,1038.0,10.24,614.0,1.09,0.0,0.0,0.0,0.028
31,0.028,1035.0,10.15,618.0,0.98,0.0,0.0,0.0,0.028
32,0.026,1039.0,9.87,615.0,0.99,0.0,0.0,0.0,0.026
33,0.014,978.0,3.8,609.0,1.16,0.0,0.0,0.0,0.014
34,0.036,1030.0,26.77,611.0,1.15,0.0,0.0,0.0,0.036
35,0.027,1038.0,10.4,617.0,1.41,0.0,0.0,0.0,0.027
36,0.027,1035.0,9.66,611.0,1.4,0.0,0.0,0.0,0.027
37,0.027,1037.0,10.26,614.0,1.03,0.0,0.0,0.0,0.027
38,0.028,1034.0,10.04,619.0,0.94,0.0,0.0,0.0,0.028
39,0.028,1035.0,11.04,618.0,1.32,0.0,0.0,0.0,0.028
40,0.028,1037.0,10.21,614.0,1.1,0.0,0.0,0.0,0.028
41,0.028,1040.0,9.33,617.0,1.4,0.0,0.0,0.0,0.028
42,0.029,1034.0,12.49,612.0,1.07,0.0,0.0,0.0,0.029
43,0.028,1040.0,9.9,618.0,1.21,0.0,0.0,0.0,0.028
44,0.027,1037.0,10.2,615.0,1.05,0.0,0.0,0.0,0.027
45,0.028,1038.0,9.92,619.0,0.95,0.0,0.0,0.0,0.028
46,0.026,1039.0,10.4,616.0,1.01,0.0,0.0,0.0,0.026
47,0.028,1036.0,10.08,611.0,1.12,0.0,0.0,0.0,0.028
48,0.027,1035.0,9.56,618.0,1.31,0.0,0.0,0.0,0.027
49,0.025,1023.0,8.82,610.0,1.02,0.0,0.0,0.0,0.025
50,0.014,983.0,3.15,610.0,1.4,0.0,0.0,0.0,0.014
51,0.026,1034.0,8.78,612.0,1.12,0.0,0.0,0.0,0.026
52,0.026,1037.0,10.11,616.0,1.18,0.0,0.0,0.0,0.026
53,0.026,1035.0,10.24,612.0,1.13,0.0,0.0,0.0,0.026
54,0.027,1035.0,10.92,615.0,0.64,0.0,0.0,0.0,0.027
55,0.028,1037.0,10.66,616.0,1.21,0.0,0.0,0.0,0.028
56,0.024,1031.0,11.1,611.0,0.73,0.0,0.0,0.0,0.024
57,0.028,1042.0,9.89,617.0,0.99,0.0,0.0,0.0,0.028
58,0.027,1038.0,10.05,618.0,0.96,0.0,0.0,0.0,0.027
59,0.03,1039.0,10.48,620.0,1.08,0.0,0.0,0.0,0.03
60,0.026,1034.0,10.81,614.0,0.63,0.0,0.0,0.0,0.026
61,0.028,1037.0,10.2,620.0,0.94,0.0,0.0,0.0,0.028
62,0.027,1040.0,9.68,617.0,1.42,0.0,0.0,0.0,0.027
63,0.041,1033.0,18.95,612.0,1.11,0.0,0.0,0.0,0.041
64,0.028,1038.0,10.41,618.0,0.94,0.0,0.0,0.0,0.028
65,0.028,1039.0,9.81,617.0,1.28,0.0,0.0,0.0,0.028
66,0.026,1032.0,9.01,611.0,1.33,0.0,0.0,0.0,0.026
67,0.013,979.0,4.65,607.0,0.86,0.0,0.0,0.0,0.013
68,0.037,1033.0,8.84,765.0,1.38,0.0,713.0,0.51,0.037
69,0.028,1034.0,10.83,617.0,1.1,0.0,0.0,0.0,0.028
70,0.028,1033.0,10.36,618.0,0.99,0.0,0.0,0.0,0.028
71,0.026,1035.0,10.11,617.0,1.18,0.0,0.0,0.0,0.026
72,0.029,1041.0,10.32,612.0,1.17,0.0,0.0,0.0,0.029
73,0.027,1034.0,10.58,618.0,0.97,0.0,0.0,0.0,0.027
74,0.028,1038.0,9.89,619.0,0.95,0.0,0.0,0.0,0.028
75,0.028,1034.0,10.27,619.0,0.96,0.0,0.0,0.0,0.028
76,0.027,1035.0,10.08,618.0,1.33,0.0,0.0,0.0,0.027
77,0.027,1038.0,9.87,614.0,1.07,0.0,0.0,0.0,0.027
78,0.028,1039.0,10.53,619.0,0.95,0.0,0.0,0.0,0.028
79,0.026,1036.0,11.06,615.0,0.64,0.0,0.0,0.0,0.026
80,0.027,1043.0,9.61,617.0,0.97,0.0,0.0,0.0,0.027
81,0.026,1032.0,11.17,615.0,0.62,0.0,0.0,0.0,0.026
82,0.028,1038.0,10.01,619.0,0.92,0.0,0.0,0.0,0.028
83,0.027,1040.0,10.52,616.0,1.07,0.0,0.0,0.0,0.027
84,0.024,1017.0,8.22,608.0,1.09,0.0,0.0,0.0,0.024
85,0.013,987.0,4.18,608.0,0.96,0.0,0.0,0.0,0.013
86,0.026,1035.0,8.65,611.0,1.11,0.0,0.0,0.0,0.026
87,0.027,1037.0,10.16,618.0,0.95,0.0,0.0,0.0,0.027
88,0.027,1035.0,10.99,617.0,1.17,0.0,0.0,0.0,0.027
89,0.029,1035.0,10.29,614.0,1.18,0.0,0.0,0.0,0.029
90,0.027,1039.0,9.74,616.0,1.34,0.0,0.0,0.0,0.027
91,0.026,1037.0,9.85,613.0,1.36,0.0,0.0,0.0,0.026
92,0.034,1038.0,19.17,613.0,1.24,0.0,0.0,0.0,0.034
93,0.033,1035.0,18.89,612.0,1.14,0.0,0.0,0.0,0.033
94,0.027,1037.0,10.09,619.0,0.97,0.0,0.0,0.0,0.027
95,0.027,1035.0,10.12,619.0,1.04,0.0,0.0,0.0,0.027
96,0.027,1035.0,10.04,615.0,1.0,0.0,0.0,0.0,0.027
97,0.028,1034.0,10.37,619.0,0.98,0.0,0.0,0.0,0.028
98,0.028,1037.0,10.4,618.0,0.96,0.0,0.0,0.0,0.028
99,0.027,1038.0,10.18,618.0,0.97,0.0,0.0,0.0,0.027
100,0.031,1035.0,12.34,619.0,0.97,0.0,0.0,0.0,0.031
101,0.022,1013.0,7.55,615.0,0.94,0.0,0.0,0.0,0.022
102,0.016,992.0,3.86,610.0,1.33,0.0,0.0,0.0,0.016
103,0.026,1034.0,9.88,611.0,0.73,0.0,0.0,0.0,0.026
104,0.027,1040.0,10.27,617.0,0.98,0.0,0.0,0.0,0.027
105,0.028,1037.0,10.35,618.0,1.35,0.0,0.0,0.0,0.028
106,0.024,1034.0,10.78,609.0,0.63,0.0,0.0,0.0,0.024
107,0.027,1046.0,9.77,615.0,1.42,0.0,0.0,0.0,0.027
108,0.028,1037.0,10.41,612.0,1.15,0.0,0.0,0.0,0.028
109,0.026,1032.0,10.31,617.0,1.08,0.0,0.0,0.0,0.026
110,0.028,1038.0,10.1,613.0,1.08,0.0,0.0,0.0,0.028
111,0.027,1038.0,9.86,619.0,0.95,0.0,0.0,0.0,0.027
112,0.026,1032.0,10.94,615.0,0.63,0.0,0.0,0.0,0.026
113,0.027,1037.0,10.66,615.0,1.07,0.0,0.0,0.0,0.027
114,0.025,1032.0,12.23,609.0,0.72,0.0,0.0,0.0,0.025
115,0.051,1101.0,20.03,747.0,1.42,0.0,705.0,0.22,0.051
116,0.028,1043.0,9.52,616.0,1.46,0.0,0.0,0.0,0.028
117,0.027,1034.0,10.57,610.0,1.49,0.0,0.0,0.0,0.027
118,0.027,1034.0,8.95,609.0,1.22,0.0,0.0,0.0,0.027
119,0.014,983.0,3.43,609.0,1.24,0.0,0.0,0.0,0.014
120,0.024,1028.0,7.38,611.0,1.16,0.0,0.0,0.0,0.024
121,0.027,1034.0,9.73,618.0,1.39,0.0,0.0,0.0,0.027
122,0.04,1043.0,29.21,611.0,1.44,0.0,0.0,0.0,0.04
123,0.026,1032.0,11.43,611.0,0.78,0.0,0.0,0.0,0.026
124,0.027,1039.0,10.27,618.0,0.96,0.0,0.0,0.0,0.027
125,0.027,1037.0,10.15,618.0,1.35,0.0,0.0,0.0,0.027
126,0.028,1034.0,10.14,613.0,1.06,0.0,0.0,0.0,0.028
127,0.034,1043.0,11.17,779.0,1.51,0.0,713.0,0.52,0.034
128,0.028,1040.0,10.24,616.0,1.06,0.0,0.0,0.0,0.028
129,0.027,1036.0,10.05,618.0,1.16,0.0,0.0,0.0,0.027
130,0.028,1045.0,9.37,614.0,1.49,0.0,0.0,0.0,0.028
131,0.026,1037.0,9.64,613.0,1.15,0.0,0.0,0.0,0.026
132,0.027,1038.0,10.69,615.0,0.97,0.0,0.0,0.0,0.027
133,0.028,1038.0,9.73,610.0,1.4,0.0,0.0,0.0,0.028
134,0.027,1035.0,10.38,615.0,1.07,0.0,0.0,0.0,0.027
135,0.028,1035.0,10.48,619.0,0.97,0.0,0.0,0.0,0.028
136,0.017,984.0,4.79,616.0,1.17,0.0,0.0,0.0,0.017
137,0.023,1022.0,6.46,610.0,1.55,0.0,0.0,0.0,0.023
138,0.027,1033.0,10.82,612.0,1.12,0.0,0.0,0.0,0.027
139,0.027,1035.0,10.28,619.0,0.95,0.0,0.0,0.0,0.027
140,0.029,1037.0,9.88,618.0,0.98,0.0,0.0,0.0,0.029
141,0.027,1037.0,10.45,618.0,1.0,0.0,0.0,0.0,0.027
142,0.027,1039.0,9.94,618.0,1.2,0.0,0.0,0.0,0.027
143,0.027,1035.0,10.36,612.0,1.29,0.0,0.0,0.0,0.027
144,0.027,1034.0,10.57,612.0,1.14,0.0,0.0,0.0,0.027
145,0.027,1038.0,10.05,619.0,0.96,0.0,0.0,0.0,0.027
146,0.027,1042.0,9.86,617.0,1.34,0.0,0.0,0.0,0.027
147,0.027,1038.0,10.12,611.0,1.3,0.0,0.0,0.0,0.027
148,0.03,1043.0,11.96,611.0,1.49,0.0,0.0,0.0,0.03
149,0.025,1039.0,10.93,608.0,1.05,0.0,0.0,0.0,0.025
150,0.026,1042.0,10.18,607.0,1.11,0.0,0.0,0.0,0.026
151,0.038,1036.0,29.86,611.0,1.15,0.0,0.0,0.0,0.038
152,0.027,1036.0,11.04,614.0,0.64,0.0,0.0,0.0,0.027
153,0.02,1007.0,6.73,613.0,0.95,0.0,0.0,0.0,0.02
154,0.018,1001.0,4.59,612.0,1.13,0.0,0.0,0.0,0.018
155,0.028,1033.0,10.62,619.0,0.97,0.0,0.0,0.0,0.028
156,0.025,1032.0,11.29,615.0,0.65,0.0,0.0,0.0,0.025
157,0.029,1041.0,10.61,617.0,0.98,0.0,0.0,0.0,0.029
158,0.028,1034.0,9.91,618.0,1.12,0.0,0.0,0.0,0.028
159,0.028,1035.0,11.55,615.0,1.01,0.0,0.0,0.0,0.028
160,0.028,1035.0,10.37,619.0,0.97,0.0,0.0,0.0,0.028
161,0.028,1035.0,10.6,619.0,0.96,0.0,0.0,0.0,0.028
162,0.028,1038.0,9.94,619.0,0.96,0.0,0.0,0.0,0.028
163,0.027,1035.0,9.66,617.0,1.38,0.0,0.0,0.0,0.027
164,0.027,1037.0,9.88,611.0,1.15,0.0,0.0,0.0,0.027
165,0.028,1035.0,10.16,619.0,0.95,0.0,0.0,0.0,0.028
166,0.028,1040.0,10.31,618.0,0.97,0.0,0.0,0.0,0.028
167,0.027,1037.0,9.86,618.0,1.27,0.0,0.0,0.0,0.027
168,0.027,1034.0,9.98,614.0,1.28,0.0,0.0,0.0,0.027
169,0.027,1035.0,9.99,615.0,1.06,0.0,0.0,0.0,0.027
170,0.027,1028.0,8.68,615.0,0.94,0.0,0.0,0.0,0.027
171,0.015,983.0,4.57,608.0,1.13,0.0,0.0,0.0,0.015
172,0.023,1031.0,7.3,612.0,1.12,0.0,0.0,0.0,0.023
173,0.026,1034.0,11.07,615.0,0.64,0.0,0.0,0.0,0.026
174,0.027,1041.0,10.18,613.0,1.06,0.0,704.0,0.22,0.027
175,0.041,1048.0,17.02,760.0,1.94,0.0,711.0,0.42,0.041
176,0.026,1040.0,11.02,614.0,1.25,0.0,0.0,0.0,0.026
177,0.03,1045.0,12.42,618.0,1.04,0.0,0.0,0.0,0.03
178,0.027,1038.0,10.84,618.0,0.98,0.0,0.0,0.0,0.027
179,0.026,1038.0,10.35,620.0,1.12,0.0,0.0,0.0,0.026
180,0.038,1043.0,29.83,617.0,1.09,0.0,0.0,0.0,0.038
181,0.027,1039.0,10.88,616.0,1.01,0.0,0.0,0.0,0.027
182,0.026,1038.0,10.34,618.0,1.34,0.0,0.0,0.0,0.026
183,0.025,1043.0,10.05,614.0,1.1,0.0,0.0,0.0,0.025
184,0.026,1041.0,10.68,619.0,1.0,0.0,0.0,0.0,0.026
185,0.031,1042.0,11.45,743.0,1.27,0.0,712.0,0.42,0.031
186,0.026,1038.0,10.92,618.0,1.02,0.0,0.0,0.0,0.026
187,0.025,1036.0,9.88,615.0,0.93,0.0,0.0,0.0,0.025
188,0.012,982.0,3.98,608.0,1.08,0.0,0.0,0.0,0.012
189,0.021,1029.0,7.37,611.0,1.55,0.0,0.0,0.0,0.021
190,0.026,1038.0,10.76,613.0,1.13,0.0,0.0,0.0,0.026
191,0.025,1045.0,10.11,617.0,1.35,0.0,0.0,0.0,0.025
192,0.025,1036.0,10.94,613.0,1.18,0.0,0.0,0.0,0.025
193,0.026,1040.0,10.78,619.0,0.98,0.0,0.0,0.0,0.026
194,0.026,1038.0,9.95,618.0,0.98,0.0,0.0,0.0,0.026
195,0.025,1040.0,10.73,618.0,1.01,0.0,0.0,0.0,0.025
196,0.027,1043.0,10.62,618.0,0.94,0.0,0.0,0.0,0.027
197,0.026,1042.0,10.23,619.0,0.99,0.0,0.0,0.0,0.026
198,0.027,1042.0,11.51,619.0,0.98,0.0,0.0,0.0,0.027
199,0.025,1035.0,10.25,619.0,1.06,0.0,0.0,0.0,0.025
200,0.06,1079.0,16.84,658.0,4.68,0.0,0.0,0.0,0.06
201,0.026,1044.0,11.17,623.0,1.13,0.0,0.0,0.0,0.026
202,0.026,1038.0,10.18,618.0,1.0,0.0,0.0,0.0,0.026
203,0.027,1038.0,11.06,619.0,0.99,0.0,0.0,0.0,0.027
204,0.025,1026.0,9.9,615.0,0.94,0.0,0.0,0.0,0.025
205,0.012,985.0,4.42,608.0,1.11,0.0,0.0,0.0,0.012
206,0.023,1033.0,8.37,611.0,1.15,0.0,0.0,0.0,0.023
207,0.029,1039.0,10.05,619.0,0.99,0.0,0.0,0.0,0.029
208,0.025,1040.0,10.46,616.0,1.24,0.0,0.0,0.0,0.025
209,0.027,1038.0,10.44,614.0,1.33,0.0,0.0,0.0,0.027
210,0.04,1031.0,19.28,613.0,0.68,0.0,0.0,0.0,0.04
211,0.024,1037.0,11.15,614.0,1.01,0.0,0.0,0.0,0.024
212,0.025,1035.0,10.57,611.0,1.17,0.0,0.0,0.0,0.025
213,0.026,1042.0,9.75,618.0,1.21,0.0,0.0,0.0,0.026
214,0.027,1040.0,11.29,615.0,1.1,0.0,0.0,0.0,0.027
215,0.026,1038.0,10.55,619.0,0.97,0.0,0.0,0.0,0.026
216,0.026,1040.0,10.46,619.0,1.01,0.0,0.0,0.0,0.026
217,0.028,1038.0,12.99,618.0,0.98,0.0,0.0,0.0,0.028
218,0.026,1039.0,9.95,618.0,1.38,0.0,0.0,0.0,0.026
219,0.024,1038.0,10.75,612.0,1.13,0.0,0.0,0.0,0.024
220,0.025,1038.0,10.6,612.0,1.17,0.0,0.0,0.0,0.025
221,0.022,1019.0,8.61,611.0,0.89,0.0,0.0,0.0,0.022
222,0.011,989.0,4.47,608.0,0.84,0.0,0.0,0.0,0.011
223,0.024,1036.0,8.91,614.0,1.14,0.0,0.0,0.0,0.024
224,0.025,1036.0,9.96,617.0,1.37,0.0,0.0,0.0,0.025
225,0.025,1046.0,10.39,612.0,1.53,0.0,0.0,0.0,0.025
226,0.026,1042.0,10.17,612.0,1.12,0.0,0.0,0.0,0.026
227,0.026,1043.0,10.23,619.0,0.99,0.0,0.0,0.0,0.026
228,0.026,1043.0,10.14,619.0,1.0,0.0,0.0,0.0,0.026
229,0.023,1036.0,11.29,615.0,0.66,0.0,0.0,0.0,0.023
