Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.049,1106.0,22.16,629.0,1.25,0.0,0.0,0.0,0.049
1,0.026,1039.0,10.78,613.0,1.09,0.0,0.0,0.0,0.026
2,0.027,1035.0,10.53,618.0,1.23,0.0,0.0,0.0,0.027
3,0.023,1037.0,11.59,611.0,0.76,0.0,0.0,0.0,0.023
4,0.025,1041.0,10.52,617.0,0.99,0.0,0.0,0.0,0.025
5,0.026,1041.0,10.48,618.0,0.95,0.0,0.0,0.0,0.026
6,0.037,1035.0,30.35,619.0,0.98,0.0,0.0,0.0,0.037
7,0.026,1038.0,10.14,618.0,1.36,0.0,0.0,0.0,0.026
8,0.022,1018.0,8.38,610.0,1.06,0.0,0.0,0.0,0.022
9,0.015,992.0,5.83,609.0,1.3,0.001,712.0,0.41,0.016
10,0.023,1036.0,8.95,611.0,1.18,0.0,0.0,0.0,0.023
11,0.029,1036.0,10.82,618.0,0.95,0.001,703.0,0.22,0.03
12,0.024,1040.0,10.45,616.0,1.18,0.0,0.0,0.0,0.024
13,0.025,1039.0,10.36,612.0,1.14,0.0,0.0,0.0,0.025
14,0.026,1040.0,10.7,619.0,0.95,0.0,0.0,0.0,0.026
15,0.024,1036.0,11.53,615.0,0.64,0.0,0.0,0.0,0.024
16,0.023,1039.0,11.29,612.0,0.71,0.0,0.0,0.0,0.023
17,0.023,1037.0,11.36,611.0,0.68,0.0,0.0,0.0,0.023
18,0.026,1043.0,10.43,617.0,0.98,0.0,0.0,0.0,0.026
19,0.026,1040.0,10.44,619.0,0.96,0.0,0.0,0.0,0.026
20,0.025,1042.0,9.92,617.0,1.33,0.0,0.0,0.0,0.025
21,0.024,1039.0,10.78,612.0,1.36,0.0,0.0,0.0,0.024
22,0.025,1038.0,10.29,612.0,1.15,0.0,0.0,0.0,0.025
23,0.026,1039.0,10.27,619.0,0.96,0.0,0.0,0.0,0.026
24,0.025,1043.0,10.0,618.0,0.95,0.0,0.0,0.0,0.025
25,0.02,1002.0,7.35,615.0,0.9,0.0,0.0,0.0,0.02
26,0.015,1004.0,5.16,610.0,1.27,0.0,0.0,0.0,0.015
27,0.024,1036.0,10.27,612.0,1.27,0.0,0.0,0.0,0.024
28,0.025,1039.0,10.39,614.0,1.48,0.0,0.0,0.0,0.025
29,0.027,1036.0,10.39,615.0,1.27,0.0,0.0,0.0,0.027
30,0.024,1040.0,9.82,615.0,1.3,0.0,0.0,0.0,0.024
31,0.024,1037.0,11.44,611.0,0.73,0.0,0.0,0.0,0.024
32,0.025,1042.0,10.81,617.0,1.19,0.0,0.0,0.0,0.025
33,0.025,1038.0,10.12,616.0,1.13,0.0,0.0,0.0,0.025
34,0.025,1038.0,9.95,612.0,1.46,0.0,0.0,0.0,0.025
35,0.04,1038.0,18.58,613.0,1.12,0.0,0.0,0.0,0.04
36,0.026,1043.0,10.53,618.0,0.97,0.0,0.0,0.0,0.026
37,0.026,1042.0,10.12,618.0,0.98,0.0,0.0,0.0,0.026
38,0.023,1040.0,11.11,614.0,0.71,0.0,0.0,0.0,0.023
39,0.025,1039.0,10.28,612.0,1.13,0.0,0.0,0.0,0.025
40,0.026,1044.0,10.63,617.0,1.35,0.0,0.0,0.0,0.026
41,0.026,1038.0,11.01,613.0,1.14,0.0,0.0,0.0,0.026
42,0.016,988.0,6.35,615.0,0.96,0.0,0.0,0.0,0.016
43,0.02,1017.0,8.04,611.0,1.44,0.0,0.0,0.0,0.02
44,0.025,1035.0,11.68,611.0,0.75,0.0,0.0,0.0,0.025
45,0.025,1041.0,10.07,616.0,1.39,0.0,0.0,0.0,0.025
46,0.024,1042.0,10.15,611.0,1.43,0.0,0.0,0.0,0.024
47,0.024,1037.0,11.18,611.0,0.83,0.0,0.0,0.0,0.024
48,0.025,1041.0,10.58,615.0,0.99,0.0,0.0,0.0,0.025
49,0.025,1048.0,9.52,617.0,1.39,0.0,0.0,0.0,0.025
50,0.026,1041.0,10.55,613.0,1.1,0.0,0.0,0.0,0.026
51,0.026,1040.0,10.58,619.0,0.96,0.0,0.0,0.0,0.026
52,0.025,1038.0,10.1,619.0,0.96,0.0,0.0,0.0,0.025
53,0.024,1044.0,10.96,615.0,0.87,0.0,0.0,0.0,0.024
54,0.025,1038.0,10.21,611.0,1.11,0.0,0.0,0.0,0.025
55,0.027,1040.0,10.42,619.0,0.94,0.0,0.0,0.0,0.027
56,0.025,1038.0,10.25,619.0,1.01,0.0,0.0,0.0,0.025
57,0.025,1040.0,10.27,615.0,0.98,0.0,0.0,0.0,0.025
58,0.024,1043.0,9.27,615.0,0.97,0.0,0.0,0.0,0.024
59,0.013,983.0,3.55,610.0,1.48,0.0,0.0,0.0,0.013
