Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.05,1099.0,18.84,626.0,1.07,0.0,0.0,0.0,0.05
1,0.025,1038.0,10.63,616.0,1.05,0.0,0.0,0.0,0.025
2,0.025,1038.0,10.48,619.0,0.94,0.0,0.0,0.0,0.025
3,0.025,1034.0,10.47,619.0,0.96,0.0,0.0,0.0,0.025
4,0.023,1035.0,11.09,615.0,0.64,0.0,0.0,0.0,0.023
5,0.062,1085.0,15.78,662.0,5.11,0.0,0.0,0.0,0.062
6,0.023,1012.0,10.16,613.0,0.99,0.0,709.0,0.32,0.023
7,0.013,993.0,4.1,612.0,1.13,0.0,0.0,0.0,0.013
8,0.025,1036.0,10.02,619.0,0.96,0.0,0.0,0.0,0.025
9,0.027,1048.0,11.96,626.0,1.06,0.001,711.0,0.42,0.028
10,0.027,1040.0,10.99,618.0,0.97,0.0,0.0,0.0,0.027
11,0.024,1041.0,11.44,615.0,0.67,0.0,0.0,0.0,0.024
12,0.025,1041.0,10.08,615.0,1.4,0.0,0.0,0.0,0.025
13,0.025,1040.0,10.17,612.0,1.28,0.0,0.0,0.0,0.025
14,0.058,1037.0,33.78,611.0,0.71,0.0,0.0,0.0,0.058
15,0.028,1040.0,12.75,617.0,0.96,0.001,711.0,0.42,0.029
16,0.026,1039.0,10.39,619.0,0.97,0.0,0.0,0.0,0.026
17,0.026,1039.0,12.25,619.0,0.99,0.0,0.0,0.0,0.026
18,0.024,1037.0,11.66,615.0,0.64,0.0,0.0,0.0,0.024
19,0.026,1037.0,10.71,617.0,0.96,0.0,0.0,0.0,0.026
20,0.027,1040.0,10.92,619.0,1.02,0.0,0.0,0.0,0.027
21,0.026,1045.0,10.3,617.0,0.99,0.0,0.0,0.0,0.026
22,0.027,1039.0,13.66,615.0,0.64,0.0,0.0,0.0,0.027
23,0.014,989.0,5.9,611.0,0.96,0.0,0.0,0.0,0.014
24,0.02,1020.0,6.33,612.0,1.13,0.0,0.0,0.0,0.02
25,0.025,1038.0,10.44,617.0,1.24,0.0,0.0,0.0,0.025
26,0.026,1041.0,10.54,613.0,1.1,0.0,0.0,0.0,0.026
27,0.024,1040.0,10.25,618.0,0.98,0.0,0.0,0.0,0.024
28,0.026,1042.0,10.1,619.0,0.97,0.0,0.0,0.0,0.026
29,0.028,1038.0,10.68,619.0,1.0,0.0,0.0,0.0,0.028
30,0.026,1035.0,10.12,617.0,1.4,0.0,0.0,0.0,0.026
31,0.026,1041.0,10.96,613.0,1.11,0.0,0.0,0.0,0.026
32,0.024,1038.0,11.49,615.0,0.81,0.0,0.0,0.0,0.024
33,0.023,1039.0,11.18,611.0,0.74,0.0,0.0,0.0,0.023
34,0.027,1041.0,10.99,617.0,0.97,0.0,0.0,0.0,0.027
35,0.025,1040.0,10.21,619.0,0.96,0.0,0.0,0.0,0.025
36,0.026,1043.0,9.45,618.0,1.35,0.0,0.0,0.0,0.026
37,0.024,1045.0,10.5,612.0,1.41,0.0,0.0,0.0,0.024
38,0.024,1043.0,10.49,609.0,1.2,0.0,0.0,0.0,0.024
39,0.022,1020.0,8.39,607.0,1.0,0.0,0.0,0.0,0.022
40,0.012,987.0,3.71,609.0,1.06,0.0,0.0,0.0,0.012
41,0.025,1041.0,9.46,615.0,1.36,0.0,0.0,0.0,0.025
42,0.024,1040.0,10.8,609.0,0.82,0.0,0.0,0.0,0.024
43,0.028,1047.0,14.53,615.0,1.17,0.0,0.0,0.0,0.028
44,0.034,1040.0,23.4,611.0,1.41,0.0,0.0,0.0,0.034
45,0.026,1039.0,10.39,615.0,1.05,0.0,0.0,0.0,0.026
46,0.032,1046.0,13.42,618.0,1.26,0.0,0.0,0.0,0.032
47,0.027,1037.0,11.21,615.0,1.1,0.0,0.0,0.0,0.027
48,0.036,1049.0,11.67,766.0,1.49,0.0,710.0,0.32,0.036
49,0.027,1046.0,10.93,616.0,1.48,0.0,0.0,0.0,0.027
50,0.026,1038.0,10.9,612.0,1.16,0.0,0.0,0.0,0.026
51,0.026,1040.0,10.06,618.0,1.0,0.0,0.0,0.0,0.026
52,0.026,1042.0,10.4,618.0,0.98,0.0,0.0,0.0,0.026
53,0.026,1043.0,10.07,619.0,0.97,0.0,0.0,0.0,0.026
54,0.026,1039.0,11.09,618.0,1.06,0.0,0.0,0.0,0.026
55,0.026,1038.0,11.57,614.0,1.07,0.0,0.0,0.0,0.026
56,0.04,1062.0,18.31,616.0,1.08,0.0,711.0,0.42,0.04
57,0.012,997.0,5.36,608.0,0.82,0.0,0.0,0.0,0.012
58,0.027,1038.0,10.28,616.0,0.97,0.0,0.0,0.0,0.027
59,0.025,1039.0,11.43,616.0,0.79,0.0,0.0,0.0,0.025
60,0.026,1038.0,10.3,619.0,1.0,0.0,0.0,0.0,0.026
61,0.023,1038.0,11.01,615.0,0.9,0.0,0.0,0.0,0.023
62,0.025,1043.0,10.12,609.0,1.53,0.0,0.0,0.0,0.025
63,0.025,1041.0,9.74,613.0,1.13,0.0,0.0,0.0,0.025
64,0.027,1040.0,10.56,619.0,0.97,0.0,0.0,0.0,0.027
65,0.025,1040.0,10.64,619.0,0.96,0.0,0.0,0.0,0.025
66,0.026,1038.0,10.7,618.0,0.98,0.0,0.0,0.0,0.026
67,0.025,1040.0,10.47,618.0,0.97,0.0,0.0,0.0,0.025
68,0.026,1038.0,10.21,619.0,0.96,0.0,0.0,0.0,0.026
69,0.027,1040.0,10.55,619.0,0.96,0.0,0.0,0.0,0.027
70,0.025,1041.0,10.26,619.0,0.99,0.0,0.0,0.0,0.025
71,0.026,1039.0,10.28,619.0,0.96,0.0,0.0,0.0,0.026
72,0.025,1040.0,10.0,616.0,1.2,0.0,0.0,0.0,0.025
73,0.022,979.0,24.54,606.0,0.96,0.0,0.0,0.0,0.022
74,0.021,1030.0,7.07,611.0,1.15,0.0,0.0,0.0,0.021
75,0.026,1038.0,10.19,618.0,0.96,0.0,0.0,0.0,0.026
76,0.025,1039.0,10.04,618.0,1.28,0.0,0.0,0.0,0.025
77,0.024,1039.0,10.23,614.0,1.16,0.0,0.0,0.0,0.024
78,0.024,1037.0,11.9,612.0,0.69,0.0,0.0,0.0,0.024
79,0.027,1040.0,10.53,616.0,1.04,0.0,0.0,0.0,0.027
80,0.028,1044.0,12.48,614.0,1.41,0.0,0.0,0.0,0.028
81,0.025,1038.0,10.81,612.0,1.16,0.0,0.0,0.0,0.025
82,0.026,1040.0,10.65,619.0,1.0,0.0,0.0,0.0,0.026
83,0.027,1039.0,10.95,618.0,0.98,0.0,0.0,0.0,0.027
84,0.025,1039.0,10.67,619.0,0.98,0.0,0.0,0.0,0.025
85,0.023,1037.0,11.22,615.0,0.64,0.0,0.0,0.0,0.023
86,0.026,1041.0,10.36,617.0,0.98,0.0,0.0,0.0,0.026
87,0.025,1039.0,10.16,618.0,1.15,0.0,0.0,0.0,0.025
88,0.024,1037.0,12.16,610.0,0.7,0.0,0.0,0.0,0.024
89,0.024,1026.0,8.27,614.0,1.17,0.0,0.0,0.0,0.024
90,0.011,985.0,3.3,609.0,1.32,0.0,0.0,0.0,0.011
91,0.023,1034.0,10.01,609.0,0.73,0.0,0.0,0.0,0.023
92,0.025,1041.0,10.3,616.0,1.1,0.0,0.0,0.0,0.025
93,0.026,1040.0,10.64,615.0,1.02,0.0,0.0,0.0,0.026
94,0.026,1039.0,10.47,619.0,1.03,0.0,0.0,0.0,0.026
95,0.024,1037.0,11.14,612.0,0.7,0.0,0.0,0.0,0.024
