Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.05,1099.0,24.84,626.0,1.28,0.0,0.0,0.0,0.05
1,0.028,1035.0,10.64,613.0,1.11,0.0,0.0,0.0,0.028
2,0.027,1036.0,10.12,619.0,0.98,0.0,0.0,0.0,0.027
3,0.034,1039.0,20.2,615.0,0.94,0.0,0.0,0.0,0.034
4,0.033,1036.0,18.37,612.0,1.13,0.0,0.0,0.0,0.033
5,0.027,1035.0,10.48,618.0,1.01,0.0,0.0,0.0,0.027
6,0.028,1038.0,9.8,616.0,1.04,0.0,0.0,0.0,0.028
7,0.028,1035.0,10.28,618.0,1.29,0.0,0.0,0.0,0.028
8,0.028,1040.0,10.38,614.0,1.06,0.0,0.0,0.0,0.028
9,0.03,1039.0,11.68,622.0,1.24,0.0,712.0,0.42,0.03
10,0.027,1039.0,10.15,613.0,1.43,0.0,0.0,0.0,0.027
11,0.029,1037.0,12.04,613.0,1.12,0.0,0.0,0.0,0.029
12,0.022,1004.0,6.93,616.0,1.05,0.0,0.0,0.0,0.022
13,0.015,998.0,5.66,608.0,0.8,0.0,0.0,0.0,0.015
14,0.028,1038.0,10.41,616.0,1.07,0.0,0.0,0.0,0.028
15,0.028,1039.0,10.24,613.0,1.38,0.0,0.0,0.0,0.028
16,0.027,1034.0,10.71,612.0,1.48,0.0,0.0,0.0,0.027
17,0.027,1041.0,9.63,612.0,1.54,0.0,0.0,0.0,0.027
18,0.027,1035.0,10.29,611.0,1.09,0.0,0.0,0.0,0.027
19,0.026,1037.0,11.4,615.0,0.8,0.0,0.0,0.0,0.026
20,0.028,1040.0,9.59,614.0,1.5,0.0,0.0,0.0,0.028
21,0.027,1038.0,9.85,614.0,1.09,0.0,0.0,0.0,0.027
22,0.028,1034.0,10.42,619.0,0.96,0.0,0.0,0.0,0.028
23,0.028,1040.0,10.14,619.0,0.96,0.0,0.0,0.0,0.028
24,0.029,1036.0,10.57,619.0,0.97,0.0,0.0,0.0,0.029
25,0.027,1038.0,10.4,619.0,0.98,0.0,0.0,0.0,0.027
26,0.026,1034.0,11.91,615.0,0.63,0.0,0.0,0.0,0.026
27,0.027,1034.0,10.47,617.0,0.99,0.0,0.0,0.0,0.027
28,0.028,1040.0,10.34,617.0,1.33,0.0,0.0,0.0,0.028
29,0.024,1013.0,7.64,610.0,1.25,0.0,0.0,0.0,0.024
30,0.015,993.0,3.77,611.0,1.21,0.0,0.0,0.0,0.015
31,0.027,1039.0,9.7,616.0,1.01,0.0,0.0,0.0,0.027
32,0.029,1035.0,10.32,619.0,0.97,0.0,0.0,0.0,0.029
33,0.04,1031.0,19.26,615.0,0.65,0.0,0.0,0.0,0.04
34,0.029,1037.0,10.4,617.0,1.21,0.0,0.0,0.0,0.029
35,0.026,1034.0,9.81,613.0,1.52,0.0,0.0,0.0,0.026
36,0.025,1033.0,11.29,608.0,0.89,0.0,0.0,0.0,0.025
37,0.028,1044.0,9.81,614.0,1.04,0.0,0.0,0.0,0.028
38,0.032,1052.0,12.53,769.0,1.65,0.001,713.0,0.52,0.033
39,0.027,1037.0,10.84,613.0,1.14,0.0,0.0,0.0,0.027
40,0.023,1039.0,11.28,615.0,0.86,0.0,0.0,0.0,0.023
41,0.027,1035.0,10.64,615.0,1.07,0.0,0.0,0.0,0.027
42,0.023,1037.0,11.68,615.0,0.66,0.0,0.0,0.0,0.023
43,0.027,1042.0,10.86,617.0,0.99,0.0,0.0,0.0,0.027
44,0.025,1043.0,10.02,617.0,1.45,0.0,0.0,0.0,0.025
45,0.025,1041.0,10.36,613.0,1.41,0.0,0.0,0.0,0.025
46,0.025,1035.0,9.41,611.0,1.12,0.0,0.0,0.0,0.025
47,0.011,981.0,3.48,608.0,1.15,0.0,0.0,0.0,0.011
48,0.021,1031.0,9.38,608.0,0.84,0.0,0.0,0.0,0.021
49,0.027,1038.0,11.38,617.0,1.02,0.0,0.0,0.0,0.027
50,0.025,1043.0,10.44,618.0,1.02,0.0,0.0,0.0,0.025
51,0.026,1037.0,10.33,617.0,1.39,0.0,0.0,0.0,0.026
52,0.024,1041.0,11.22,609.0,0.78,0.0,0.0,0.0,0.024
53,0.027,1042.0,10.55,617.0,1.0,0.0,0.0,0.0,0.027
54,0.025,1038.0,10.63,619.0,1.0,0.0,0.0,0.0,0.025
55,0.026,1038.0,10.61,619.0,0.99,0.0,0.0,0.0,0.026
56,0.025,1037.0,10.43,616.0,1.15,0.0,0.0,0.0,0.025
57,0.025,1038.0,10.32,613.0,1.1,0.0,0.0,0.0,0.025
58,0.026,1039.0,10.75,618.0,1.19,0.0,0.0,0.0,0.026
59,0.026,1038.0,10.29,615.0,1.68,0.0,0.0,0.0,0.026
60,0.024,1039.0,11.31,612.0,0.97,0.0,0.0,0.0,0.024
61,0.026,1039.0,10.49,614.0,1.09,0.0,0.0,0.0,0.026
