Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.053,1071.0,20.46,633.0,0.85,0.0,0.0,0.0,0.053
1,0.026,1037.0,10.58,618.0,1.19,0.0,0.0,0.0,0.026
2,0.025,1038.0,10.05,614.0,1.03,0.0,0.0,0.0,0.025
3,0.026,1042.0,10.88,618.0,0.93,0.0,0.0,0.0,0.026
4,0.025,1041.0,10.51,617.0,1.2,0.0,0.0,0.0,0.025
5,0.025,1038.0,10.35,610.0,1.24,0.0,0.0,0.0,0.025
6,0.013,988.0,4.66,609.0,0.96,0.0,0.0,0.0,0.013
7,0.02,1023.0,6.71,612.0,1.11,0.0,0.0,0.0,0.02
8,0.026,1041.0,10.06,619.0,1.03,0.0,0.0,0.0,0.026
9,0.028,1057.0,11.31,620.0,1.4,0.0,712.0,0.41,0.028
10,0.024,1042.0,10.28,614.0,1.08,0.0,0.0,0.0,0.024
11,0.026,1038.0,10.37,618.0,1.16,0.0,0.0,0.0,0.026
12,0.025,1035.0,10.4,616.0,1.04,0.0,0.0,0.0,0.025
13,0.037,1040.0,29.81,619.0,0.98,0.0,0.0,0.0,0.037
14,0.024,1037.0,11.53,614.0,0.65,0.0,0.0,0.0,0.024
15,0.026,1039.0,10.41,617.0,0.97,0.0,0.0,0.0,0.026
16,0.024,1038.0,10.4,618.0,1.14,0.0,0.0,0.0,0.024
17,0.024,1036.0,11.24,611.0,0.68,0.0,0.0,0.0,0.024
18,0.026,1042.0,10.42,616.0,1.32,0.0,0.0,0.0,0.026
19,0.027,1041.0,12.07,614.0,1.06,0.0,0.0,0.0,0.027
20,0.027,1043.0,10.73,619.0,0.98,0.0,0.0,0.0,0.027
21,0.027,1039.0,13.07,619.0,0.98,0.0,0.0,0.0,0.027
22,0.025,1032.0,9.83,615.0,0.92,0.0,0.0,0.0,0.025
23,0.011,982.0,2.87,608.0,1.08,0.0,0.0,0.0,0.011
24,0.022,1035.0,8.32,611.0,1.12,0.0,0.0,0.0,0.022
25,0.025,1041.0,9.88,619.0,0.96,0.0,0.0,0.0,0.025
26,0.026,1037.0,10.34,619.0,0.95,0.0,0.0,0.0,0.026
27,0.026,1040.0,10.33,619.0,0.95,0.0,0.0,0.0,0.026
28,0.026,1036.0,10.42,618.0,1.24,0.0,0.0,0.0,0.026
29,0.026,1043.0,10.08,616.0,1.19,0.0,0.0,0.0,0.026
30,0.025,1040.0,10.49,617.0,0.99,0.0,0.0,0.0,0.025
31,0.026,1038.0,10.1,619.0,1.02,0.0,0.0,0.0,0.026
32,0.025,1038.0,10.58,615.0,1.01,0.0,0.0,0.0,0.025
