Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.052,1088.0,20.46,629.0,0.84,0.0,0.0,0.0,0.052
1,0.026,1037.0,11.0,618.0,1.02,0.0,0.0,0.0,0.026
2,0.026,1043.0,10.24,619.0,1.0,0.0,0.0,0.0,0.026
3,0.026,1038.0,10.65,618.0,1.24,0.0,0.0,0.0,0.026
4,0.03,996.0,12.24,611.0,1.0,0.0,0.0,0.0,0.03
5,0.029,1014.0,6.29,640.0,1.83,0.0,0.0,0.0,0.029
6,0.026,1036.0,10.81,616.0,1.08,0.0,0.0,0.0,0.026
7,0.024,1036.0,11.62,615.0,0.67,0.0,0.0,0.0,0.024
8,0.027,1045.0,10.47,617.0,1.03,0.0,0.0,0.0,0.027
9,0.027,1055.0,11.42,624.0,1.44,0.003,711.0,0.41,0.03
10,0.025,1043.0,10.34,611.0,1.57,0.0,0.0,0.0,0.025
11,0.023,1038.0,11.26,609.0,1.02,0.0,0.0,0.0,0.023
12,0.037,1038.0,31.04,609.0,1.14,0.0,0.0,0.0,0.037
13,0.025,1040.0,10.05,609.0,1.58,0.0,0.0,0.0,0.025
14,0.025,1038.0,10.71,612.0,1.13,0.0,0.0,0.0,0.025
15,0.027,1042.0,10.24,619.0,0.98,0.0,0.0,0.0,0.027
16,0.026,1039.0,11.45,617.0,1.12,0.0,0.0,0.0,0.026
17,0.026,1039.0,10.83,612.0,1.24,0.0,0.0,0.0,0.026
18,0.024,1043.0,11.4,610.0,0.71,0.0,0.0,0.0,0.024
19,0.026,1045.0,11.51,610.0,1.28,0.0,0.0,0.0,0.026
20,0.026,1040.0,10.87,611.0,1.2,0.0,0.0,0.0,0.026
21,0.023,1021.0,8.78,614.0,0.79,0.0,0.0,0.0,0.023
22,0.012,985.0,4.63,607.0,0.91,0.0,0.0,0.0,0.012
23,0.023,1035.0,8.98,615.0,1.27,0.0,0.0,0.0,0.023
24,0.025,1040.0,10.51,615.0,1.09,0.0,0.0,0.0,0.025
25,0.026,1045.0,10.35,617.0,1.34,0.0,0.0,0.0,0.026
26,0.026,1041.0,10.45,613.0,1.14,0.0,0.0,0.0,0.026
27,0.026,1038.0,10.78,619.0,0.98,0.0,0.0,0.0,0.026
28,0.026,1040.0,10.67,619.0,0.97,0.0,0.0,0.0,0.026
29,0.026,1037.0,10.87,620.0,1.13,0.0,0.0,0.0,0.026
30,0.027,1040.0,10.57,617.0,0.99,0.0,0.0,0.0,0.027
31,0.026,1040.0,10.49,619.0,0.99,0.0,0.0,0.0,0.026
32,0.024,1036.0,11.72,615.0,0.67,0.0,0.0,0.0,0.024
33,0.026,1047.0,11.37,615.0,1.41,0.0,0.0,0.0,0.026
34,0.026,1042.0,10.44,612.0,1.21,0.0,0.0,0.0,0.026
35,0.025,1039.0,10.39,617.0,1.14,0.0,0.0,0.0,0.025
36,0.026,1036.0,10.34,612.0,1.09,0.0,0.0,0.0,0.026
37,0.024,1039.0,11.82,615.0,0.66,0.0,0.0,0.0,0.024
38,0.017,1004.0,7.07,613.0,0.94,0.0,0.0,0.0,0.017
39,0.016,1004.0,5.14,609.0,1.34,0.0,0.0,0.0,0.016
40,0.023,1037.0,10.9,608.0,0.84,0.0,0.0,0.0,0.023
41,0.038,1039.0,30.5,617.0,1.0,0.0,0.0,0.0,0.038
42,0.027,1046.0,10.51,617.0,1.42,0.0,0.0,0.0,0.027
43,0.025,1039.0,10.32,612.0,1.25,0.0,0.0,0.0,0.025
44,0.026,1040.0,10.81,615.0,1.02,0.0,0.0,0.0,0.026
45,0.026,1041.0,10.35,619.0,1.0,0.0,0.0,0.0,0.026
