Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.051,1100.0,27.62,628.0,1.04,0.0,0.0,0.0,0.051
1,0.026,1042.0,10.73,614.0,1.3,0.0,0.0,0.0,0.026
2,0.025,1038.0,10.56,614.0,1.06,0.0,0.0,0.0,0.025
3,0.018,998.0,5.58,615.0,1.02,0.0,0.0,0.0,0.018
4,0.019,1013.0,6.33,612.0,1.15,0.0,0.0,0.0,0.019
5,0.027,1033.0,14.14,615.0,0.66,0.0,0.0,0.0,0.027
6,0.031,1044.0,12.45,617.0,1.03,0.0,709.0,0.32,0.031
7,0.026,1038.0,10.21,618.0,1.29,0.0,0.0,0.0,0.026
8,0.023,1042.0,11.38,610.0,0.97,0.0,0.0,0.0,0.023
9,0.024,1052.0,12.55,608.0,0.76,0.001,711.0,0.41,0.025
10,0.027,1043.0,11.38,616.0,1.07,0.0,0.0,0.0,0.027
11,0.025,1040.0,12.53,614.0,0.59,0.0,0.0,0.0,0.025
12,0.024,1042.0,10.21,614.0,1.47,0.0,0.0,0.0,0.024
13,0.027,1039.0,10.66,612.0,1.12,0.0,0.0,0.0,0.027
14,0.026,1040.0,11.46,618.0,1.29,0.0,0.0,0.0,0.026
15,0.024,1036.0,11.83,611.0,0.77,0.0,0.0,0.0,0.024
16,0.024,1039.0,12.37,613.0,0.67,0.0,0.0,0.0,0.024
17,0.025,1042.0,11.5,613.0,0.61,0.0,0.0,0.0,0.025
18,0.025,1041.0,10.78,614.0,1.07,0.0,0.0,0.0,0.025
19,0.038,1035.0,30.92,617.0,1.4,0.0,0.0,0.0,0.038
20,0.02,1007.0,7.34,609.0,0.98,0.0,0.0,0.0,0.02
21,0.015,1000.0,4.48,613.0,1.14,0.0,0.0,0.0,0.015
22,0.026,1038.0,10.43,619.0,0.99,0.0,0.0,0.0,0.026
23,0.026,1040.0,10.56,619.0,0.99,0.0,0.0,0.0,0.026
24,0.032,1051.0,12.34,780.0,1.22,0.001,715.0,0.71,0.033
25,0.025,1038.0,10.76,616.0,1.22,0.0,0.0,0.0,0.025
