Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.036,1079.0,15.68,623.0,1.16,0.0,0.0,0.0,0.036
1,0.026,1043.0,11.76,610.0,1.2,0.001,708.0,0.53,0.027
2,0.026,1038.0,11.33,612.0,1.19,0.0,0.0,0.0,0.026
3,0.026,1038.0,10.97,618.0,1.01,0.0,0.0,0.0,0.026
4,0.026,1038.0,10.8,618.0,1.0,0.0,0.0,0.0,0.026
5,0.027,1040.0,11.17,619.0,0.99,0.0,0.0,0.0,0.027
6,0.023,1036.0,11.34,615.0,0.67,0.0,0.0,0.0,0.023
7,0.028,1042.0,11.79,617.0,1.02,0.0,0.0,0.0,0.028
8,0.026,1042.0,11.35,616.0,1.19,0.001,712.0,0.42,0.027
9,0.028,1041.0,10.43,614.0,1.29,0.0,703.0,0.22,0.028
10,0.026,1037.0,11.05,618.0,1.13,0.0,0.0,0.0,0.026
11,0.025,1042.0,10.86,615.0,1.03,0.0,0.0,0.0,0.025
12,0.026,1038.0,11.06,619.0,0.99,0.0,0.0,0.0,0.026
13,0.027,1040.0,10.91,618.0,1.03,0.0,0.0,0.0,0.027
14,0.026,1040.0,10.43,619.0,1.01,0.0,0.0,0.0,0.026
15,0.024,1040.0,10.05,618.0,1.33,0.0,0.0,0.0,0.024
16,0.021,1007.0,7.61,610.0,1.0,0.0,0.0,0.0,0.021
17,0.015,1000.0,5.08,612.0,1.14,0.0,0.0,0.0,0.015
18,0.025,1040.0,10.27,618.0,1.0,0.0,0.0,0.0,0.025
19,0.025,1040.0,11.39,614.0,0.76,0.0,0.0,0.0,0.025
20,0.023,1041.0,11.34,609.0,0.87,0.0,0.0,0.0,0.023
21,0.027,1041.0,11.11,617.0,0.99,0.0,0.0,0.0,0.027
22,0.026,1042.0,11.37,617.0,1.4,0.0,0.0,0.0,0.026
23,0.025,1039.0,10.06,610.0,1.53,0.0,0.0,0.0,0.025
24,0.024,1037.0,10.19,613.0,1.43,0.0,0.0,0.0,0.024
25,0.025,1038.0,10.36,614.0,1.11,0.0,0.0,0.0,0.025
26,0.041,1040.0,32.76,618.0,1.25,0.0,0.0,0.0,0.041
27,0.026,1038.0,10.5,614.0,1.16,0.0,0.0,0.0,0.026
28,0.024,1038.0,10.53,613.0,1.24,0.0,0.0,0.0,0.024
29,0.027,1039.0,10.63,613.0,1.54,0.0,0.0,0.0,0.027
30,0.025,1043.0,10.26,616.0,1.08,0.0,0.0,0.0,0.025
31,0.028,1042.0,10.74,619.0,0.98,0.0,0.0,0.0,0.028
32,0.024,1034.0,11.41,615.0,0.64,0.0,0.0,0.0,0.024
33,0.015,987.0,5.24,614.0,1.13,0.0,0.0,0.0,0.015
34,0.022,1020.0,8.87,611.0,1.16,0.0,0.0,0.0,0.022
35,0.027,1041.0,10.45,618.0,1.02,0.0,0.0,0.0,0.027
36,0.024,1041.0,11.41,615.0,0.87,0.0,0.0,0.0,0.024
37,0.026,1038.0,10.51,615.0,1.1,0.0,0.0,0.0,0.026
38,0.026,1035.0,11.23,619.0,0.98,0.0,0.0,0.0,0.026
39,0.025,1040.0,10.76,619.0,0.97,0.0,0.0,0.0,0.025
40,0.026,1039.0,10.74,618.0,1.01,0.0,0.0,0.0,0.026
41,0.025,1037.0,11.88,615.0,0.67,0.0,0.0,0.0,0.025
42,0.027,1045.0,10.55,615.0,1.03,0.0,0.0,0.0,0.027
43,0.026,1047.0,9.85,617.0,1.42,0.0,0.0,0.0,0.026
44,0.024,1048.0,10.02,610.0,1.48,0.0,0.0,0.0,0.024
45,0.027,1040.0,10.39,614.0,1.16,0.0,0.0,0.0,0.027
46,0.025,1041.0,10.99,619.0,0.97,0.0,0.0,0.0,0.025
47,0.026,1037.0,10.78,619.0,0.99,0.0,0.0,0.0,0.026
48,0.026,1038.0,10.42,618.0,1.19,0.0,0.0,0.0,0.026
49,0.023,1022.0,8.56,614.0,1.05,0.0,0.0,0.0,0.023
50,0.012,987.0,3.6,610.0,1.09,0.0,0.0,0.0,0.012
51,0.026,1036.0,9.89,617.0,1.0,0.0,0.0,0.0,0.026
52,0.025,1041.0,10.35,618.0,1.32,0.0,0.0,0.0,0.025
53,0.023,1041.0,11.23,610.0,0.77,0.0,0.0,0.0,0.023
54,0.047,1047.0,34.14,614.0,1.1,0.0,0.0,0.0,0.047
55,0.125,1040.0,100.0,608.0,1.28,0.0,0.0,0.0,0.125
56,0.114,1042.0,100.0,610.0,1.4,0.0,0.0,0.0,0.114
57,0.114,1043.0,100.0,609.0,1.42,0.0,0.0,0.0,0.114
58,0.113,1043.0,100.0,609.0,1.25,0.0,0.0,0.0,0.113
59,0.115,1042.0,100.0,609.0,1.38,0.0,0.0,0.0,0.115
60,0.128,1052.0,100.0,691.0,1.83,0.001,714.0,0.61,0.129
61,0.115,1043.0,100.0,611.0,1.45,0.0,0.0,0.0,0.115
62,0.114,1042.0,100.0,609.0,1.23,0.0,0.0,0.0,0.114
63,0.113,1038.0,100.0,611.0,1.37,0.0,0.0,0.0,0.113
64,0.094,1052.0,88.51,613.0,1.49,0.0,0.0,0.0,0.094
65,0.028,1040.0,13.45,613.0,1.11,0.0,708.0,0.44,0.028
66,0.026,1037.0,9.96,614.0,0.89,0.0,0.0,0.0,0.026
67,0.011,980.0,4.75,610.0,1.38,0.0,0.0,0.0,0.011
68,0.024,1037.0,8.49,612.0,1.16,0.0,0.0,0.0,0.024
69,0.025,1042.0,9.93,617.0,1.31,0.0,0.0,0.0,0.025
70,0.027,1040.0,10.89,614.0,1.12,0.0,0.0,0.0,0.027
71,0.024,1040.0,11.33,614.0,0.88,0.0,0.0,0.0,0.024
72,0.025,1041.0,11.33,612.0,1.15,0.0,0.0,0.0,0.025
73,0.026,1043.0,10.76,617.0,1.02,0.0,0.0,0.0,0.026
74,0.025,1039.0,10.53,613.0,1.03,0.0,0.0,0.0,0.025
75,0.062,1079.0,14.46,658.0,4.8,0.0,0.0,0.0,0.062
76,0.026,1037.0,12.44,618.0,0.94,0.0,0.0,0.0,0.026
77,0.026,1040.0,10.81,612.0,1.18,0.0,0.0,0.0,0.026
78,0.025,1039.0,10.19,618.0,1.4,0.0,0.0,0.0,0.025
79,0.026,1037.0,10.63,614.0,1.1,0.0,0.0,0.0,0.026
80,0.028,1040.0,11.42,619.0,1.0,0.0,0.0,0.0,0.028
81,0.025,1040.0,10.45,618.0,1.29,0.0,0.0,0.0,0.025
82,0.03,1050.0,12.7,614.0,1.12,0.0,0.0,0.0,0.03
83,0.017,994.0,6.23,615.0,1.04,0.0,0.0,0.0,0.017
84,0.03,1017.0,24.34,608.0,1.13,0.0,0.0,0.0,0.03
85,0.027,1041.0,11.35,612.0,1.19,0.0,0.0,0.0,0.027
86,0.026,1041.0,10.86,618.0,0.99,0.0,0.0,0.0,0.026
87,0.026,1038.0,10.39,619.0,1.01,0.0,0.0,0.0,0.026
88,0.026,1047.0,10.54,617.0,1.36,0.0,0.0,0.0,0.026
89,0.027,1039.0,10.96,614.0,1.29,0.0,0.0,0.0,0.027
90,0.027,1039.0,10.72,616.0,1.31,0.0,0.0,0.0,0.027
91,0.025,1043.0,10.26,614.0,1.1,0.0,0.0,0.0,0.025
92,0.029,1038.0,13.46,619.0,1.02,0.0,0.0,0.0,0.029
93,0.026,1038.0,10.22,618.0,1.3,0.0,0.0,0.0,0.026
94,0.025,1040.0,10.61,614.0,1.09,0.0,0.0,0.0,0.025
95,0.026,1045.0,11.0,616.0,1.01,0.0,0.0,0.0,0.026
96,0.027,1038.0,11.35,614.0,1.07,0.0,0.0,0.0,0.027
97,0.026,1040.0,10.83,619.0,1.0,0.0,0.0,0.0,0.026
98,0.025,1040.0,10.65,616.0,1.21,0.0,0.0,0.0,0.025
99,0.025,1040.0,10.59,610.0,1.17,0.0,0.0,0.0,0.025
100,0.013,983.0,5.08,612.0,1.0,0.0,0.0,0.0,0.013
101,0.021,1027.0,6.8,612.0,1.17,0.0,0.0,0.0,0.021
102,0.025,1043.0,10.22,617.0,1.35,0.0,0.0,0.0,0.025
103,0.025,1038.0,10.67,613.0,1.16,0.0,0.0,0.0,0.025
104,0.026,1039.0,11.0,619.0,0.98,0.0,0.0,0.0,0.026
105,0.027,1040.0,11.65,619.0,0.99,0.0,0.0,0.0,0.027
106,0.026,1038.0,10.36,618.0,1.01,0.0,0.0,0.0,0.026
107,0.027,1038.0,10.64,619.0,0.97,0.0,0.0,0.0,0.027
108,0.025,1040.0,10.84,618.0,0.99,0.0,0.0,0.0,0.025
109,0.025,1038.0,10.8,617.0,1.18,0.0,0.0,0.0,0.025
110,0.025,1038.0,10.79,613.0,1.33,0.0,0.0,0.0,0.025
111,0.025,1044.0,10.3,611.0,1.59,0.0,0.0,0.0,0.025
112,0.026,1041.0,10.02,612.0,1.12,0.0,0.0,0.0,0.026
113,0.026,1038.0,10.66,619.0,0.98,0.0,0.0,0.0,0.026
114,0.038,1045.0,30.41,616.0,1.27,0.0,0.0,0.0,0.038
115,0.025,1040.0,10.73,614.0,1.17,0.0,0.0,0.0,0.025
116,0.022,1022.0,8.68,614.0,0.82,0.0,0.0,0.0,0.022
117,0.012,984.0,3.66,611.0,1.19,0.0,0.0,0.0,0.012
118,0.025,1041.0,9.25,611.0,1.31,0.0,0.0,0.0,0.025
119,0.037,1041.0,12.43,739.0,1.76,0.0,714.0,0.51,0.037
120,0.026,1038.0,10.7,621.0,1.1,0.0,0.0,0.0,0.026
121,0.026,1040.0,11.34,618.0,1.0,0.0,0.0,0.0,0.026
122,0.026,1038.0,10.45,619.0,1.0,0.0,0.0,0.0,0.026
123,0.025,1038.0,10.11,618.0,1.29,0.0,0.0,0.0,0.025
124,0.027,1043.0,10.72,615.0,1.15,0.0,0.0,0.0,0.027
125,0.026,1040.0,10.74,619.0,0.99,0.0,0.0,0.0,0.026
126,0.026,1038.0,10.92,619.0,0.99,0.0,0.0,0.0,0.026
127,0.025,1038.0,10.31,619.0,1.02,0.0,0.0,0.0,0.025
128,0.026,1040.0,10.57,618.0,0.99,0.0,0.0,0.0,0.026
129,0.026,1040.0,11.14,619.0,1.02,0.0,0.0,0.0,0.026
130,0.026,1045.0,10.46,617.0,1.32,0.0,0.0,0.0,0.026
131,0.024,1043.0,10.89,610.0,0.85,0.0,0.0,0.0,0.024
132,0.026,1041.0,10.56,614.0,1.06,0.0,0.0,0.0,0.026
133,0.013,982.0,4.8,616.0,1.23,0.0,0.0,0.0,0.013
134,0.022,1026.0,7.37,612.0,1.18,0.0,0.0,0.0,0.022
135,0.026,1038.0,10.68,616.0,1.1,0.0,0.0,0.0,0.026
136,0.025,1038.0,10.51,612.0,1.05,0.0,0.0,0.0,0.025
