Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.031,1042.0,12.68,632.0,1.03,0.0,0.0,0.0,0.031
1,0.062,1094.0,54.69,615.0,1.05,0.0,0.0,0.0,0.062
2,0.025,1040.0,10.28,618.0,1.02,0.0,0.0,0.0,0.025
3,0.012,980.0,5.19,614.0,0.78,0.0,0.0,0.0,0.012
4,0.021,1025.0,6.86,611.0,1.17,0.0,0.0,0.0,0.021
5,0.024,1040.0,10.0,617.0,1.42,0.0,0.0,0.0,0.024
6,0.026,1037.0,10.13,612.0,1.12,0.0,0.0,0.0,0.026
7,0.026,1041.0,10.81,619.0,1.04,0.0,0.0,0.0,0.026
8,0.026,1040.0,10.68,619.0,1.01,0.0,0.0,0.0,0.026
9,0.028,1054.0,11.86,625.0,1.03,0.001,711.0,0.41,0.029
10,0.025,1044.0,10.14,617.0,1.43,0.0,0.0,0.0,0.025
11,0.026,1040.0,10.59,612.0,1.06,0.0,0.0,0.0,0.026
12,0.025,1038.0,10.52,617.0,1.15,0.0,0.0,0.0,0.025
13,0.023,1036.0,11.37,609.0,0.81,0.0,0.0,0.0,0.023
14,0.025,1040.0,10.37,617.0,1.0,0.0,0.0,0.0,0.025
15,0.026,1040.0,11.59,616.0,1.19,0.0,0.0,0.0,0.026
16,0.022,1040.0,11.35,608.0,0.82,0.0,0.0,0.0,0.022
17,0.025,1045.0,11.41,613.0,0.65,0.0,0.0,0.0,0.025
18,0.026,1039.0,10.61,617.0,1.0,0.0,0.0,0.0,0.026
19,0.024,1036.0,10.25,616.0,1.08,0.0,0.0,0.0,0.024
20,0.014,985.0,4.02,609.0,1.07,0.0,0.0,0.0,0.014
21,0.028,1027.0,20.43,610.0,1.26,0.0,0.0,0.0,0.028
22,0.029,1043.0,13.09,612.0,1.29,0.0,0.0,0.0,0.029
23,0.025,1038.0,10.47,615.0,1.08,0.0,0.0,0.0,0.025
24,0.025,1040.0,9.91,618.0,1.31,0.0,0.0,0.0,0.025
25,0.025,1040.0,10.83,614.0,1.09,0.0,0.0,0.0,0.025
26,0.032,1055.0,11.55,767.0,1.19,0.002,713.0,0.52,0.034
27,0.027,1035.0,10.69,618.0,1.0,0.0,0.0,0.0,0.027
28,0.025,1040.0,10.43,618.0,0.99,0.0,0.0,0.0,0.025
29,0.025,1039.0,11.73,614.0,0.62,0.0,0.0,0.0,0.025
30,0.026,1045.0,10.24,616.0,1.06,0.0,0.0,0.0,0.026
31,0.024,1040.0,10.09,618.0,1.29,0.0,0.0,0.0,0.024
32,0.026,1035.0,10.84,614.0,1.1,0.0,0.0,0.0,0.026
33,0.024,1038.0,11.28,615.0,0.84,0.0,0.0,0.0,0.024
34,0.025,1035.0,10.96,614.0,1.08,0.0,0.0,0.0,0.025
35,0.026,1038.0,10.21,619.0,0.97,0.0,0.0,0.0,0.026
36,0.02,1011.0,7.54,615.0,0.91,0.0,0.0,0.0,0.02
37,0.015,997.0,4.45,612.0,1.11,0.0,0.0,0.0,0.015
38,0.025,1036.0,10.02,618.0,1.36,0.0,0.0,0.0,0.025
39,0.025,1040.0,10.32,613.0,1.08,0.0,0.0,0.0,0.025
40,0.026,1037.0,10.33,619.0,1.01,0.0,0.0,0.0,0.026
41,0.023,1037.0,11.04,615.0,0.75,0.0,0.0,0.0,0.023
42,0.026,1041.0,10.75,615.0,1.1,0.0,0.0,0.0,0.026
43,0.024,1035.0,11.44,615.0,0.64,0.0,0.0,0.0,0.024
44,0.026,1048.0,9.99,616.0,1.41,0.0,0.0,0.0,0.026
45,0.024,1040.0,10.13,612.0,1.1,0.0,0.0,0.0,0.024
46,0.026,1041.0,11.27,619.0,0.97,0.0,0.0,0.0,0.026
47,0.026,1038.0,10.16,619.0,0.96,0.0,0.0,0.0,0.026
48,0.023,1038.0,11.11,614.0,0.6,0.0,0.0,0.0,0.023
49,0.026,1043.0,10.47,613.0,1.08,0.0,0.0,0.0,0.026
50,0.024,1038.0,10.13,618.0,1.01,0.0,0.0,0.0,0.024
51,0.038,1037.0,29.83,618.0,1.24,0.0,0.0,0.0,0.038
52,0.026,1040.0,10.5,614.0,1.06,0.0,0.0,0.0,0.026
53,0.014,983.0,4.81,616.0,1.18,0.0,0.0,0.0,0.014
54,0.02,1022.0,6.5,612.0,1.13,0.0,0.0,0.0,0.02
55,0.026,1041.0,9.8,617.0,1.38,0.0,0.0,0.0,0.026
56,0.025,1038.0,10.63,612.0,1.09,0.0,0.0,0.0,0.025
57,0.024,1040.0,10.57,616.0,1.2,0.0,0.0,0.0,0.024
58,0.027,1042.0,12.38,612.0,1.18,0.0,0.0,0.0,0.027
59,0.027,1040.0,10.29,618.0,1.46,0.0,0.0,0.0,0.027
60,0.024,1041.0,10.38,611.0,1.12,0.0,0.0,0.0,0.024
61,0.024,1038.0,11.15,610.0,0.97,0.0,0.0,0.0,0.024
62,0.026,1040.0,10.44,614.0,1.09,0.0,0.0,0.0,0.026
63,0.024,1039.0,10.24,618.0,0.93,0.0,0.0,0.0,0.024
64,0.024,1036.0,11.07,616.0,0.65,0.0,0.0,0.0,0.024
