Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.049,1091.0,28.02,629.0,0.55,0.001,713.0,0.51,0.05
1,0.027,1029.0,10.85,611.0,0.96,0.0,0.0,0.0,0.027
2,0.01,978.0,3.53,611.0,1.07,0.0,0.0,0.0,0.01
3,0.023,1038.0,8.78,617.0,1.17,0.0,0.0,0.0,0.023
4,0.025,1040.0,10.08,611.0,1.42,0.0,0.0,0.0,0.025
5,0.026,1040.0,10.7,615.0,1.16,0.0,0.0,0.0,0.026
6,0.024,1035.0,10.91,612.0,0.7,0.0,0.0,0.0,0.024
7,0.023,1041.0,11.08,613.0,1.0,0.0,0.0,0.0,0.023
8,0.024,1042.0,11.29,607.0,1.15,0.0,0.0,0.0,0.024
9,0.027,1068.0,11.65,612.0,1.37,0.001,714.0,0.61,0.028
10,0.025,1040.0,10.84,615.0,1.1,0.0,0.0,0.0,0.025
11,0.027,1040.0,10.88,619.0,0.99,0.0,0.0,0.0,0.027
12,0.024,1040.0,10.38,618.0,0.98,0.0,0.0,0.0,0.024
13,0.026,1045.0,11.58,615.0,0.84,0.0,0.0,0.0,0.026
14,0.025,1044.0,10.2,611.0,1.27,0.0,0.0,0.0,0.025
15,0.025,1038.0,10.28,615.0,1.21,0.0,0.0,0.0,0.025
16,0.025,1042.0,10.81,613.0,1.18,0.0,0.0,0.0,0.025
17,0.024,1039.0,10.83,608.0,0.93,0.0,0.0,0.0,0.024
18,0.018,1010.0,7.03,607.0,1.06,0.0,0.0,0.0,0.018
19,0.016,1004.0,4.53,610.0,1.43,0.0,0.0,0.0,0.016
20,0.024,1039.0,9.74,614.0,1.15,0.0,0.0,0.0,0.024
21,0.026,1037.0,10.69,619.0,0.97,0.0,0.0,0.0,0.026
22,0.025,1043.0,9.87,619.0,0.97,0.0,0.0,0.0,0.025
