Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.047,1073.0,26.41,621.0,0.53,0.0,0.0,0.0,0.047
1,0.025,1037.0,10.53,617.0,1.02,0.0,0.0,0.0,0.025
2,0.026,1043.0,9.98,618.0,1.0,0.0,0.0,0.0,0.026
3,0.026,1038.0,10.5,618.0,1.03,0.0,0.0,0.0,0.026
4,0.025,1044.0,10.41,614.0,1.46,0.0,0.0,0.0,0.025
5,0.023,1034.0,11.27,608.0,0.79,0.0,0.0,0.0,0.023
6,0.025,1044.0,10.47,617.0,1.01,0.0,0.0,0.0,0.025
7,0.026,1041.0,10.43,618.0,1.05,0.0,0.0,0.0,0.026
8,0.025,1041.0,10.72,615.0,1.0,0.0,0.0,0.0,0.025
9,0.027,1042.0,11.09,626.0,1.02,0.001,711.0,0.41,0.028
10,0.026,1038.0,10.31,619.0,0.99,0.0,0.0,0.0,0.026
11,0.025,1043.0,10.22,617.0,1.3,0.0,0.0,0.0,0.025
12,0.035,1038.0,26.04,611.0,1.33,0.0,0.0,0.0,0.035
13,0.027,1039.0,12.58,612.0,1.17,0.0,0.0,0.0,0.027
14,0.024,1037.0,12.07,615.0,0.65,0.0,0.0,0.0,0.024
15,0.018,1006.0,6.96,614.0,1.06,0.0,0.0,0.0,0.018
16,0.016,1007.0,4.67,610.0,1.56,0.0,0.0,0.0,0.016
17,0.026,1041.0,11.7,612.0,1.11,0.001,714.0,0.61,0.027
18,0.027,1040.0,11.07,619.0,0.97,0.0,0.0,0.0,0.027
19,0.026,1041.0,10.72,619.0,0.96,0.0,0.0,0.0,0.026
20,0.025,1035.0,10.48,619.0,1.0,0.0,0.0,0.0,0.025
21,0.024,1037.0,11.54,615.0,0.63,0.0,0.0,0.0,0.024
22,0.025,1046.0,10.09,615.0,1.34,0.0,0.0,0.0,0.025
23,0.024,1041.0,10.37,611.0,1.36,0.0,0.0,0.0,0.024
24,0.025,1039.0,10.96,611.0,1.19,0.0,0.0,0.0,0.025
25,0.025,1037.0,10.12,615.0,1.08,0.0,0.0,0.0,0.025
26,0.026,1041.0,10.5,616.0,0.98,0.0,0.0,0.0,0.026
27,0.024,1040.0,10.32,619.0,0.99,0.0,0.0,0.0,0.024
28,0.026,1042.0,10.23,617.0,1.34,0.0,0.0,0.0,0.026
29,0.027,1041.0,9.95,614.0,1.28,0.0,0.0,0.0,0.027
30,0.025,1040.0,10.33,617.0,1.0,0.0,0.0,0.0,0.025
31,0.023,1036.0,11.57,615.0,0.63,0.0,0.0,0.0,0.023
32,0.016,990.0,5.22,615.0,1.04,0.0,0.0,0.0,0.016
33,0.021,1021.0,7.02,611.0,1.09,0.0,0.0,0.0,0.021
34,0.024,1038.0,10.28,619.0,0.97,0.0,0.0,0.0,0.024
35,0.026,1039.0,10.13,618.0,1.18,0.0,0.0,0.0,0.026
36,0.024,1037.0,10.81,611.0,0.74,0.0,0.0,0.0,0.024
37,0.024,1044.0,10.92,613.0,0.93,0.0,0.0,0.0,0.024
38,0.025,1038.0,10.55,611.0,1.16,0.0,0.0,0.0,0.025
39,0.025,1037.0,10.37,619.0,0.97,0.0,0.0,0.0,0.025
40,0.027,1041.0,9.63,618.0,1.24,0.0,0.0,0.0,0.027
41,0.025,1037.0,10.44,615.0,1.08,0.0,0.0,0.0,0.025
42,0.037,1038.0,29.98,619.0,0.97,0.0,0.0,0.0,0.037
43,0.026,1040.0,10.51,618.0,1.14,0.0,0.0,0.0,0.026
44,0.024,1038.0,10.08,615.0,1.02,0.0,0.0,0.0,0.024
45,0.024,1038.0,10.83,615.0,0.64,0.0,0.0,0.0,0.024
46,0.024,1039.0,11.12,613.0,0.86,0.0,0.0,0.0,0.024
47,0.026,1045.0,10.43,608.0,1.4,0.0,0.0,0.0,0.026
48,0.025,1045.0,9.54,608.0,1.31,0.0,0.0,0.0,0.025
49,0.013,982.0,6.43,607.0,1.11,0.0,0.0,0.0,0.013
50,0.021,1027.0,6.94,612.0,1.15,0.0,0.0,0.0,0.021
51,0.025,1041.0,11.58,614.0,0.77,0.0,0.0,0.0,0.025
52,0.025,1041.0,10.0,610.0,1.45,0.0,0.0,0.0,0.025
53,0.025,1043.0,10.18,614.0,1.08,0.0,0.0,0.0,0.025
54,0.023,1037.0,11.22,615.0,0.69,0.0,0.0,0.0,0.023
55,0.026,1040.0,10.37,615.0,1.01,0.0,0.0,0.0,0.026
56,0.025,1042.0,9.76,618.0,1.16,0.0,0.0,0.0,0.025
57,0.026,1035.0,10.88,616.0,1.05,0.0,0.0,0.0,0.026
58,0.024,1041.0,11.1,615.0,0.87,0.0,0.0,0.0,0.024
59,0.026,1037.0,10.54,613.0,1.28,0.0,0.0,0.0,0.026
60,0.025,1039.0,10.13,617.0,1.2,0.0,0.0,0.0,0.025
61,0.026,1039.0,10.12,617.0,1.06,0.0,0.0,0.0,0.026
62,0.025,1038.0,10.71,619.0,0.96,0.0,0.0,0.0,0.025
63,0.026,1045.0,10.01,617.0,1.39,0.0,0.0,0.0,0.026
64,0.025,1040.0,10.93,612.0,1.1,0.0,0.0,0.0,0.025
65,0.022,1021.0,7.86,615.0,0.93,0.0,0.0,0.0,0.022
66,0.011,988.0,3.22,610.0,1.37,0.0,0.0,0.0,0.011
67,0.025,1039.0,9.93,615.0,1.05,0.0,0.0,0.0,0.025
68,0.025,1037.0,10.02,618.0,1.36,0.0,0.0,0.0,0.025
69,0.025,1035.0,10.35,614.0,1.11,0.0,0.0,0.0,0.025
70,0.026,1040.0,11.1,618.0,0.99,0.0,0.0,0.0,0.026
71,0.036,1038.0,29.51,618.0,1.01,0.0,0.0,0.0,0.036
72,0.026,1038.0,10.51,618.0,0.96,0.0,0.0,0.0,0.026
73,0.025,1044.0,10.01,617.0,1.38,0.0,0.0,0.0,0.025
74,0.025,1038.0,10.48,611.0,1.08,0.0,0.0,0.0,0.025
75,0.025,1038.0,10.46,616.0,1.18,0.0,0.0,0.0,0.025
76,0.031,1049.0,11.76,780.0,1.85,0.0,714.0,0.61,0.031
77,0.023,1036.0,11.79,611.0,0.82,0.0,0.0,0.0,0.023
78,0.026,1041.0,10.82,618.0,0.98,0.0,0.0,0.0,0.026
79,0.026,1040.0,10.56,619.0,0.98,0.0,0.0,0.0,0.026
80,0.023,1035.0,11.42,615.0,0.66,0.0,0.0,0.0,0.023
81,0.026,1042.0,11.19,615.0,1.03,0.0,0.0,0.0,0.026
82,0.014,989.0,4.82,611.0,0.94,0.0,0.0,0.0,0.014
83,0.02,1021.0,6.77,612.0,1.13,0.0,0.0,0.0,0.02
84,0.026,1040.0,10.26,617.0,1.4,0.0,0.0,0.0,0.026
85,0.024,1038.0,10.91,609.0,0.88,0.0,0.0,0.0,0.024
86,0.025,1039.0,11.02,615.0,1.06,0.0,0.0,0.0,0.025
87,0.025,1040.0,10.69,619.0,0.97,0.0,0.0,0.0,0.025
88,0.026,1038.0,10.32,618.0,0.99,0.0,0.0,0.0,0.026
89,0.027,1039.0,10.22,619.0,1.19,0.0,0.0,0.0,0.027
90,0.024,1036.0,10.49,618.0,1.02,0.0,0.0,0.0,0.024
91,0.055,1047.0,11.8,643.0,3.41,0.0,0.0,0.0,0.055
92,0.034,1052.0,11.99,747.0,1.43,0.0,703.0,0.22,0.034
93,0.026,1040.0,10.36,617.0,1.04,0.0,0.0,0.0,0.026
94,0.023,1035.0,11.35,615.0,0.66,0.0,0.0,0.0,0.023
95,0.026,1041.0,10.38,617.0,0.98,0.0,0.0,0.0,0.026
