Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.052,1126.0,22.55,629.0,1.09,0.001,711.0,0.42,0.053
1,0.027,1035.0,11.06,611.0,1.23,0.0,0.0,0.0,0.027
2,0.029,1038.0,10.53,616.0,1.06,0.0,0.0,0.0,0.029
3,0.026,1034.0,9.21,611.0,0.87,0.0,0.0,0.0,0.026
4,0.014,983.0,3.52,607.0,1.08,0.0,0.0,0.0,0.014
5,0.023,1029.0,7.23,611.0,1.44,0.0,0.0,0.0,0.023
6,0.031,1041.0,9.54,613.0,1.46,0.0,0.0,0.0,0.031
7,0.028,1040.0,10.12,612.0,1.53,0.0,0.0,0.0,0.028
8,0.028,1035.0,10.4,612.0,1.09,0.0,0.0,0.0,0.028
9,0.029,1049.0,11.15,625.0,1.04,0.0,712.0,0.42,0.029
10,0.028,1035.0,10.45,619.0,1.0,0.0,0.0,0.0,0.028
11,0.027,1035.0,10.17,619.0,0.96,0.0,0.0,0.0,0.027
12,0.027,1035.0,9.82,618.0,1.29,0.0,0.0,0.0,0.027
13,0.027,1033.0,10.45,614.0,1.07,0.0,0.0,0.0,0.027
14,0.028,1038.0,9.95,619.0,0.95,0.0,0.0,0.0,0.028
15,0.027,1039.0,9.94,617.0,1.35,0.0,0.0,0.0,0.027
16,0.028,1041.0,9.67,613.0,1.12,0.0,0.0,0.0,0.028
17,0.038,1043.0,28.72,616.0,1.07,0.0,0.0,0.0,0.038
18,0.028,1040.0,10.24,611.0,1.13,0.0,0.0,0.0,0.028
19,0.028,1035.0,10.27,619.0,1.03,0.0,0.0,0.0,0.028
20,0.027,1035.0,10.12,614.0,1.06,0.0,0.0,0.0,0.027
21,0.015,981.0,4.24,612.0,1.0,0.0,0.0,0.0,0.015
22,0.032,1080.0,7.65,777.0,2.03,0.001,712.0,0.42,0.033
23,0.026,1037.0,10.8,615.0,1.19,0.0,0.0,0.0,0.026
24,0.026,1044.0,10.34,618.0,0.99,0.0,0.0,0.0,0.026
25,0.025,1035.0,10.51,619.0,0.99,0.0,0.0,0.0,0.025
26,0.026,1042.0,10.26,619.0,0.98,0.0,0.0,0.0,0.026
27,0.025,1042.0,11.0,615.0,0.94,0.0,0.0,0.0,0.025
28,0.025,1038.0,10.11,611.0,1.22,0.0,0.0,0.0,0.025
29,0.026,1040.0,9.9,616.0,1.51,0.0,0.0,0.0,0.026
30,0.025,1045.0,9.97,612.0,1.56,0.0,0.0,0.0,0.025
31,0.026,1041.0,9.98,612.0,1.14,0.0,0.0,0.0,0.026
32,0.026,1037.0,10.48,618.0,0.99,0.0,0.0,0.0,0.026
33,0.027,1040.0,10.9,619.0,0.99,0.0,0.0,0.0,0.027
34,0.023,1036.0,11.38,615.0,0.67,0.0,0.0,0.0,0.023
35,0.027,1042.0,11.07,617.0,1.01,0.0,0.0,0.0,0.027
36,0.025,1038.0,9.81,618.0,1.2,0.0,0.0,0.0,0.025
37,0.023,1026.0,8.8,611.0,0.88,0.0,0.0,0.0,0.023
38,0.011,982.0,3.6,608.0,1.19,0.0,0.0,0.0,0.011
39,0.023,1037.0,8.92,613.0,1.1,0.0,0.0,0.0,0.023
40,0.024,1039.0,11.34,615.0,0.68,0.0,0.0,0.0,0.024
41,0.027,1043.0,10.52,617.0,1.01,0.0,0.0,0.0,0.027
42,0.025,1045.0,10.45,617.0,1.38,0.0,0.0,0.0,0.025
43,0.024,1036.0,11.38,608.0,0.89,0.0,0.0,0.0,0.024
44,0.024,1039.0,10.06,614.0,1.29,0.0,0.0,0.0,0.024
45,0.025,1043.0,9.84,613.0,1.5,0.0,0.0,0.0,0.025
46,0.026,1038.0,10.4,613.0,1.11,0.0,0.0,0.0,0.026
47,0.038,1038.0,30.43,619.0,1.03,0.0,0.0,0.0,0.038
48,0.026,1040.0,10.67,618.0,0.98,0.0,0.0,0.0,0.026
49,0.024,1038.0,10.07,618.0,0.99,0.0,0.0,0.0,0.024
50,0.026,1044.0,10.19,616.0,1.28,0.0,0.0,0.0,0.026
51,0.024,1037.0,10.83,612.0,1.51,0.0,0.0,0.0,0.024
52,0.027,1036.0,11.06,614.0,1.08,0.0,0.0,0.0,0.027
53,0.026,1038.0,10.23,619.0,0.98,0.0,0.0,0.0,0.026
54,0.015,981.0,5.66,616.0,1.24,0.0,0.0,0.0,0.015
55,0.023,1034.0,9.4,611.0,1.24,0.0,0.0,0.0,0.023
56,0.025,1041.0,10.72,615.0,1.14,0.0,0.0,0.0,0.025
57,0.026,1041.0,9.82,615.0,1.02,0.0,0.0,0.0,0.026
58,0.026,1040.0,10.38,618.0,1.21,0.0,0.0,0.0,0.026
59,0.026,1040.0,10.23,616.0,1.2,0.0,0.0,0.0,0.026
60,0.025,1039.0,10.28,615.0,1.24,0.0,0.0,0.0,0.025
61,0.026,1042.0,9.95,612.0,1.43,0.0,0.0,0.0,0.026
62,0.025,1038.0,9.95,613.0,1.46,0.0,0.0,0.0,0.025
63,0.025,1040.0,10.29,614.0,1.15,0.0,0.0,0.0,0.025
64,0.026,1039.0,10.25,616.0,1.02,0.0,0.0,0.0,0.026
65,0.024,1043.0,9.81,617.0,1.38,0.0,0.0,0.0,0.024
66,0.026,1038.0,10.32,613.0,1.09,0.0,0.0,0.0,0.026
67,0.026,1042.0,10.34,619.0,1.01,0.0,0.0,0.0,0.026
68,0.026,1038.0,10.95,618.0,0.98,0.0,0.0,0.0,0.026
69,0.026,1038.0,10.42,619.0,0.97,0.0,0.0,0.0,0.026
70,0.022,1016.0,7.75,614.0,0.83,0.0,0.0,0.0,0.022
71,0.013,993.0,4.49,606.0,1.0,0.0,0.0,0.0,0.013
72,0.024,1042.0,9.39,613.0,1.14,0.0,0.0,0.0,0.024
73,0.025,1036.0,10.4,619.0,1.01,0.0,0.0,0.0,0.025
74,0.024,1041.0,11.1,614.0,0.87,0.0,0.0,0.0,0.024
75,0.025,1042.0,10.16,611.0,1.56,0.0,0.0,0.0,0.025
76,0.037,1040.0,29.84,613.0,1.12,0.0,0.0,0.0,0.037
77,0.026,1040.0,10.71,618.0,0.99,0.0,0.0,0.0,0.026
78,0.026,1035.0,10.52,618.0,1.07,0.0,0.0,0.0,0.026
79,0.024,1037.0,10.47,613.0,1.2,0.0,0.0,0.0,0.024
80,0.025,1040.0,10.52,615.0,1.1,0.0,0.0,0.0,0.025
81,0.034,1048.0,11.19,628.0,1.63,0.0,713.0,0.52,0.034
82,0.026,1037.0,10.66,616.0,1.17,0.0,0.0,0.0,0.026
83,0.026,1035.0,10.76,619.0,0.99,0.0,0.0,0.0,0.026
84,0.025,1040.0,10.64,617.0,1.1,0.0,0.0,0.0,0.025
85,0.025,1038.0,11.08,612.0,1.24,0.0,0.0,0.0,0.025
86,0.026,1041.0,10.05,613.0,1.49,0.0,0.0,0.0,0.026
87,0.015,994.0,5.37,609.0,1.15,0.0,0.0,0.0,0.015
88,0.018,1017.0,5.71,612.0,1.24,0.0,0.0,0.0,0.018
89,0.027,1037.0,10.34,616.0,1.21,0.0,0.0,0.0,0.027
90,0.026,1039.0,10.13,616.0,1.05,0.0,0.0,0.0,0.026
91,0.024,1039.0,11.42,613.0,0.72,0.0,0.0,0.0,0.024
92,0.024,1039.0,11.31,613.0,0.66,0.0,0.0,0.0,0.024
93,0.025,1040.0,10.14,616.0,1.22,0.0,0.0,0.0,0.025
94,0.025,1040.0,10.4,615.0,1.1,0.0,0.0,0.0,0.025
