Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.049,1103.0,23.65,629.0,0.59,0.0,0.0,0.0,0.049
1,0.026,1038.0,11.45,617.0,1.07,0.0,0.0,0.0,0.026
2,0.026,1040.0,10.58,618.0,1.04,0.0,0.0,0.0,0.026
3,0.042,1038.0,35.25,619.0,1.06,0.0,0.0,0.0,0.042
4,0.026,1039.0,10.61,618.0,1.14,0.0,0.0,0.0,0.026
5,0.026,1038.0,10.4,617.0,1.07,0.0,0.0,0.0,0.026
6,0.027,1035.0,10.61,619.0,1.05,0.0,0.0,0.0,0.027
7,0.026,1038.0,10.85,619.0,1.06,0.0,0.0,0.0,0.026
8,0.026,1036.0,10.83,619.0,1.04,0.0,0.0,0.0,0.026
9,0.026,1050.0,12.38,619.0,0.79,0.0,712.0,0.41,0.026
10,0.027,1050.0,11.64,617.0,1.17,0.001,709.0,0.32,0.028
11,0.021,1011.0,7.46,611.0,0.97,0.0,0.0,0.0,0.021
12,0.014,995.0,4.31,613.0,1.2,0.0,0.0,0.0,0.014
13,0.027,1039.0,10.54,619.0,1.04,0.0,0.0,0.0,0.027
14,0.024,1042.0,11.82,615.0,0.73,0.0,0.0,0.0,0.024
15,0.026,1043.0,10.07,617.0,1.17,0.0,0.0,0.0,0.026
16,0.026,1039.0,10.65,615.0,1.16,0.0,0.0,0.0,0.026
17,0.027,1039.0,10.7,618.0,1.07,0.0,0.0,0.0,0.027
18,0.025,1040.0,11.5,615.0,0.92,0.0,0.0,0.0,0.025
19,0.026,1039.0,10.86,615.0,1.14,0.0,0.0,0.0,0.026
20,0.025,1046.0,10.46,615.0,1.17,0.0,0.0,0.0,0.025
21,0.027,1036.0,13.64,611.0,1.38,0.0,0.0,0.0,0.027
22,0.026,1043.0,10.11,616.0,1.5,0.0,0.0,0.0,0.026
23,0.024,1036.0,11.89,611.0,0.88,0.0,0.0,0.0,0.024
24,0.026,1040.0,10.67,617.0,1.03,0.0,0.0,0.0,0.026
25,0.026,1042.0,10.05,619.0,1.04,0.0,0.0,0.0,0.026
26,0.027,1038.0,10.39,619.0,1.05,0.0,0.0,0.0,0.027
27,0.026,1037.0,10.51,619.0,1.04,0.0,0.0,0.0,0.026
28,0.015,983.0,5.38,616.0,1.3,0.0,0.0,0.0,0.015
29,0.022,1028.0,6.26,612.0,1.81,0.0,0.0,0.0,0.022
30,0.026,1038.0,10.52,615.0,1.16,0.0,0.0,0.0,0.026
31,0.026,1044.0,10.2,619.0,1.05,0.0,0.0,0.0,0.026
32,0.04,1038.0,37.19,619.0,1.07,0.0,0.0,0.0,0.04
33,0.027,1038.0,10.68,619.0,1.05,0.0,0.0,0.0,0.027
34,0.026,1042.0,11.12,616.0,1.36,0.0,0.0,0.0,0.026
35,0.024,1042.0,10.06,612.0,1.63,0.0,0.0,0.0,0.024
36,0.027,1043.0,10.22,613.0,1.21,0.0,0.0,0.0,0.027
37,0.025,1040.0,10.36,618.0,1.08,0.0,0.0,0.0,0.025
38,0.025,1038.0,11.42,615.0,0.91,0.0,0.0,0.0,0.025
39,0.025,1038.0,11.65,611.0,1.06,0.0,0.0,0.0,0.025
40,0.026,1040.0,10.67,614.0,1.13,0.0,0.0,0.0,0.026
41,0.027,1045.0,10.24,619.0,1.06,0.0,0.0,0.0,0.027
42,0.026,1040.0,11.04,618.0,1.02,0.0,0.0,0.0,0.026
43,0.026,1043.0,10.07,617.0,1.49,0.0,0.0,0.0,0.026
44,0.024,1042.0,9.53,613.0,1.35,0.0,0.0,0.0,0.024
45,0.012,980.0,4.0,608.0,1.22,0.0,0.0,0.0,0.012
46,0.022,1030.0,7.33,614.0,1.11,0.0,0.0,0.0,0.022
47,0.027,1039.0,10.46,619.0,1.05,0.0,0.0,0.0,0.027
48,0.026,1040.0,10.66,619.0,1.05,0.0,0.0,0.0,0.026
49,0.026,1039.0,10.43,619.0,1.05,0.0,0.0,0.0,0.026
50,0.025,1040.0,10.61,619.0,1.07,0.0,0.0,0.0,0.025
51,0.028,1041.0,10.95,619.0,1.06,0.0,0.0,0.0,0.028
52,0.027,1039.0,10.74,619.0,1.04,0.0,0.0,0.0,0.027
53,0.026,1039.0,10.68,619.0,1.05,0.0,0.0,0.0,0.026
54,0.026,1039.0,10.22,619.0,1.05,0.0,0.0,0.0,0.026
55,0.025,1035.0,10.34,618.0,1.33,0.0,0.0,0.0,0.025
56,0.026,1038.0,10.72,616.0,1.16,0.0,0.0,0.0,0.026
57,0.026,1040.0,10.93,619.0,1.04,0.0,0.0,0.0,0.026
58,0.026,1039.0,10.26,616.0,1.27,0.0,0.0,0.0,0.026
59,0.024,1043.0,11.11,610.0,1.25,0.0,0.0,0.0,0.024
60,0.026,1039.0,10.15,611.0,1.42,0.0,0.0,0.0,0.026
61,0.033,1013.0,29.81,614.0,1.01,0.0,0.0,0.0,0.033
62,0.014,999.0,4.64,611.0,1.25,0.0,0.0,0.0,0.014
63,0.026,1039.0,10.18,614.0,1.14,0.0,0.0,0.0,0.026
64,0.027,1040.0,10.05,619.0,1.04,0.0,0.0,0.0,0.027
65,0.025,1038.0,9.81,618.0,1.35,0.0,0.0,0.0,0.025
66,0.024,1038.0,11.28,611.0,0.84,0.0,0.0,0.0,0.024
67,0.027,1040.0,11.57,617.0,1.05,0.0,0.0,0.0,0.027
68,0.034,1066.0,11.54,794.0,1.5,0.0,713.0,0.51,0.034
69,0.026,1043.0,10.17,616.0,1.51,0.0,0.0,0.0,0.026
70,0.027,1042.0,10.28,614.0,1.2,0.0,0.0,0.0,0.027
71,0.026,1040.0,10.52,618.0,1.08,0.0,0.0,0.0,0.026
72,0.025,1043.0,11.32,615.0,1.01,0.0,0.0,0.0,0.025
73,0.026,1040.0,10.5,613.0,1.15,0.0,0.0,0.0,0.026
74,0.026,1036.0,10.46,619.0,1.06,0.0,0.0,0.0,0.026
75,0.025,1043.0,10.32,617.0,1.08,0.0,0.0,0.0,0.025
