Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.051,1081.0,24.7,626.0,0.85,0.0,0.0,0.0,0.051
1,0.031,1043.0,12.24,618.0,0.99,0.0,0.0,0.0,0.031
2,0.027,1035.0,10.11,618.0,1.29,0.0,0.0,0.0,0.027
3,0.025,1034.0,11.04,611.0,0.77,0.0,0.0,0.0,0.025
4,0.028,1037.0,10.33,617.0,0.99,0.0,0.0,0.0,0.028
5,0.026,1035.0,10.81,615.0,0.64,0.0,0.0,0.0,0.026
6,0.028,1037.0,10.13,620.0,0.96,0.0,0.0,0.0,0.028
7,0.028,1041.0,10.6,617.0,1.43,0.0,0.0,0.0,0.028
8,0.027,1040.0,10.16,612.0,1.12,0.0,0.0,0.0,0.027
9,0.029,1062.0,11.31,636.0,1.03,0.0,709.0,0.32,0.029
10,0.028,1035.0,10.12,619.0,1.01,0.0,0.0,0.0,0.028
11,0.028,1035.0,10.49,618.0,0.98,0.0,0.0,0.0,0.028
12,0.024,1035.0,10.9,614.0,0.57,0.0,0.0,0.0,0.024
13,0.029,1041.0,12.62,611.0,1.32,0.0,0.0,0.0,0.029
14,0.023,1017.0,7.29,608.0,1.05,0.0,0.0,0.0,0.023
15,0.015,990.0,3.83,611.0,1.06,0.0,0.0,0.0,0.015
16,0.027,1036.0,9.92,620.0,0.96,0.0,0.0,0.0,0.027
17,0.028,1037.0,10.02,619.0,1.0,0.0,0.0,0.0,0.028
18,0.028,1035.0,10.73,618.0,0.98,0.0,0.0,0.0,0.028
19,0.028,1038.0,9.73,618.0,1.27,0.0,0.0,0.0,0.028
20,0.027,1038.0,9.86,614.0,1.08,0.0,0.0,0.0,0.027
21,0.027,1035.0,10.23,619.0,0.96,0.0,0.0,0.0,0.027
22,0.039,1043.0,28.88,617.0,1.32,0.0,0.0,0.0,0.039
23,0.027,1040.0,10.28,611.0,1.52,0.0,0.0,0.0,0.027
24,0.026,1036.0,11.39,609.0,0.81,0.0,0.0,0.0,0.026
25,0.028,1040.0,9.9,617.0,0.99,0.0,0.0,0.0,0.028
26,0.027,1035.0,10.43,619.0,0.98,0.0,0.0,0.0,0.027
27,0.033,1052.0,11.24,808.0,1.71,0.0,713.0,0.51,0.033
28,0.028,1037.0,12.25,610.0,0.99,0.0,0.0,0.0,0.028
29,0.028,1038.0,10.23,613.0,1.28,0.0,0.0,0.0,0.028
30,0.027,1039.0,10.08,615.0,1.28,0.0,0.0,0.0,0.027
31,0.023,1016.0,7.82,608.0,0.98,0.0,0.0,0.0,0.023
32,0.016,987.0,4.5,609.0,1.01,0.0,0.0,0.0,0.016
33,0.027,1037.0,8.98,618.0,1.35,0.0,0.0,0.0,0.027
34,0.027,1035.0,10.19,613.0,1.09,0.0,0.0,0.0,0.027
35,0.027,1035.0,10.19,618.0,1.18,0.0,0.0,0.0,0.027
36,0.028,1038.0,9.99,617.0,1.03,0.0,0.0,0.0,0.028
37,0.028,1035.0,10.46,619.0,0.96,0.0,0.0,0.0,0.028
38,0.027,1035.0,10.37,616.0,1.23,0.0,0.0,0.0,0.027
39,0.027,1038.0,9.94,612.0,1.15,0.0,0.0,0.0,0.027
40,0.028,1038.0,10.17,617.0,1.36,0.0,0.0,0.0,0.028
41,0.028,1035.0,10.06,614.0,1.06,0.0,0.0,0.0,0.028
42,0.03,1038.0,11.64,619.0,0.97,0.0,0.0,0.0,0.03
43,0.029,1035.0,10.25,619.0,0.99,0.0,0.0,0.0,0.029
44,0.025,1035.0,10.77,615.0,0.65,0.0,0.0,0.0,0.025
