Time (s),Power (W),Voltage (V),Amps (A)
0,276.3,236.1,1.149
1,261.9,235.7,1.216
2,274.0,235.7,1.234
3,280.4,235.6,1.267
4,289.8,235.7,1.304
5,296.1,235.5,1.307
6,296.5,235.5,1.307
7,302.6,235.4,1.335
8,308.9,235.4,1.338
9,308.7,235.2,1.351
10,308.9,235.1,1.353
11,309.0,235.1,1.366
12,309.5,235.1,1.384
13,310.0,235.1,1.366
14,310.4,235.1,1.356
15,310.9,234.9,1.376
16,311.5,234.9,1.366
17,312.0,234.7,1.37
18,312.5,234.7,1.386
19,312.8,234.6,1.375
20,312.9,234.6,1.38
21,313.3,234.3,1.389
22,313.8,234.3,1.375
23,313.8,234.3,1.383
24,314.0,234.3,1.381
25,314.0,234.0,1.389
26,314.2,234.3,1.388
27,314.6,234.1,1.376
28,314.6,234.3,1.388
29,314.9,234.9,1.368
30,314.8,234.7,1.375
31,314.9,234.8,1.382
32,315.1,234.4,1.378
33,315.3,234.6,1.387
34,315.1,234.7,1.388
35,315.2,234.7,1.38
36,315.4,234.8,1.385
37,315.7,234.9,1.379
38,315.8,234.9,1.374
39,315.7,234.7,1.383
40,316.0,234.9,1.384
41,316.1,235.0,1.379
42,316.0,235.2,1.375
43,316.1,235.3,1.378
44,316.1,235.6,1.398
45,316.2,235.8,1.372
46,316.2,235.7,1.38
47,316.3,236.0,1.382
48,316.4,236.0,1.379
49,316.4,236.0,1.381
50,316.5,236.1,1.374
51,316.6,236.1,1.366
52,316.5,236.1,1.391
53,316.8,236.1,1.367
54,316.6,236.1,1.372
55,316.3,236.1,1.354
56,316.3,236.0,1.381
57,316.4,236.1,1.374
58,316.4,236.0,1.38
59,316.5,236.0,1.378
60,316.6,236.2,1.38
61,316.8,236.3,1.378
62,316.7,236.2,1.391
63,316.9,236.2,1.375
64,316.9,236.2,1.389
65,317.1,236.3,1.378
66,316.9,236.2,1.378
67,317.1,236.2,1.399
68,317.4,236.2,1.374
69,317.3,236.3,1.376
70,317.3,236.0,1.382
71,317.4,236.2,1.378
72,317.3,236.3,1.379
73,317.4,236.3,1.377
74,317.5,236.0,1.382
75,317.5,235.9,1.376
76,317.5,235.8,1.381
77,317.5,235.9,1.389
78,317.7,236.0,1.38
79,317.7,236.0,1.37
80,317.3,236.0,1.376
81,317.1,236.1,1.378
82,317.0,235.9,1.378
83,316.9,235.9,1.38
84,317.2,235.8,1.382
85,317.1,235.5,1.383
86,317.3,235.5,1.379
87,317.3,235.6,1.383
88,317.3,235.6,1.379
89,317.4,235.5,1.384
90,317.5,235.5,1.359
91,317.3,235.5,1.385
92,317.3,235.5,1.381
93,317.4,235.6,1.382
94,317.5,235.3,1.407
95,317.5,235.3,1.382
96,317.4,235.1,1.383
97,317.4,235.0,1.384
98,317.5,235.2,1.396
99,317.6,235.3,1.386
100,317.6,235.4,1.389
101,317.8,235.3,1.385
102,317.6,235.3,1.392
103,317.7,235.3,1.394
104,317.8,235.4,1.387
105,317.8,235.4,1.384
106,317.9,235.3,1.387
107,317.9,235.4,1.382
108,317.9,235.4,1.399
109,318.0,235.4,1.39
110,317.8,235.4,1.395
111,318.0,235.4,1.384
112,317.9,235.4,1.386
113,317.9,235.4,1.386
114,317.9,235.4,1.39
115,317.7,235.6,1.385
116,317.6,235.6,1.393
117,317.9,235.7,1.384
118,317.7,235.7,1.384
119,317.8,235.7,1.39
120,317.8,235.7,1.384
121,317.9,235.8,1.384
122,317.7,235.5,1.401
123,317.9,235.7,1.387
124,318.0,235.6,1.378
125,317.8,235.7,1.366
126,317.7,235.9,1.384
127,317.7,235.8,1.377
128,317.8,235.8,1.384
129,317.9,236.0,1.36
130,317.7,235.8,1.381
131,317.7,235.9,1.379
132,317.7,235.7,1.384
133,317.8,235.6,1.372
134,318.0,235.2,1.352
135,317.6,235.1,1.388
136,317.6,235.2,1.388
137,317.7,235.4,1.389
138,317.8,235.4,1.384
139,318.0,235.2,1.394
140,318.2,235.1,1.391
141,318.3,234.9,1.392
142,318.3,234.7,1.391
143,318.3,234.6,1.419
144,318.5,234.8,1.324
145,318.4,234.7,1.396
146,318.5,234.7,1.394
147,318.5,234.6,1.398
148,318.6,234.5,1.391
149,318.6,234.6,1.407
150,318.8,234.5,1.389
151,318.9,234.5,1.392
152,319.0,234.6,1.392
153,318.8,234.6,1.392
154,319.0,234.3,1.395
155,319.1,234.4,1.386
156,319.1,234.5,1.39
157,319.1,234.6,1.391
158,319.1,234.5,1.397
159,319.1,234.6,1.398
160,319.2,234.5,1.393
161,319.3,234.6,1.396
162,319.3,234.4,1.397
163,319.2,234.5,1.396
164,319.2,234.7,1.387
165,319.2,234.8,1.395
166,319.2,234.7,1.377
167,319.0,234.6,1.392
168,319.2,234.8,1.382
169,319.2,234.7,1.392
170,319.2,234.9,1.371
171,319.0,234.9,1.39
172,319.0,234.9,1.375
173,318.7,234.9,1.395
174,319.0,234.8,1.399
175,318.5,234.6,1.392
176,318.5,234.7,1.388
177,318.3,234.9,1.387
178,318.3,234.7,1.398
179,318.4,234.8,1.389
180,318.3,234.9,1.388
181,318.5,235.0,1.392
182,318.5,235.0,1.394
183,318.6,234.9,1.389
184,318.7,234.9,1.393
185,318.7,235.1,1.395
186,318.8,235.2,1.389
187,318.9,235.4,1.388
188,318.9,235.4,1.389
189,318.9,235.5,1.388
190,318.9,235.4,1.408
191,319.3,235.3,1.395
192,319.1,235.5,1.39
193,319.1,235.5,1.39
194,319.4,235.5,1.391
195,319.3,235.7,1.394
196,319.3,236.0,1.386
197,319.2,236.0,1.389
198,319.3,235.9,1.388
199,319.4,236.1,1.391
200,319.3,236.1,1.388
201,319.3,236.1,1.385
202,319.0,236.0,1.389
203,319.1,236.0,1.391
204,319.2,236.0,1.394
205,319.4,236.0,1.387
206,319.3,236.2,1.388
207,319.3,236.2,1.386
208,319.4,236.1,1.388
209,319.4,236.0,1.377
210,319.2,236.1,1.388
211,319.2,236.1,1.406
212,319.2,236.0,1.382
213,319.2,236.1,1.396
214,319.1,236.2,1.385
215,319.1,236.0,1.389
216,318.8,236.0,1.402
217,319.1,236.2,1.389
218,319.2,236.0,1.389
219,319.3,236.0,1.388
220,319.2,236.2,1.39
221,319.3,236.1,1.387
222,319.1,236.1,1.384
223,319.0,236.2,1.395
224,319.1,236.1,1.392
225,319.0,236.1,1.39
226,319.2,236.2,1.386
227,319.2,236.1,1.385
228,319.2,236.0,1.389
229,319.2,236.1,1.388
230,319.1,236.3,1.389
231,319.1,236.2,1.39
232,319.1,236.3,1.385
233,319.3,236.2,1.386
234,319.3,236.0,1.395
235,319.2,235.9,1.392
236,319.4,236.1,1.391
237,319.2,235.9,1.387
238,319.2,236.1,1.372
239,319.2,235.8,1.395
240,319.4,235.7,1.392
241,319.3,235.9,1.396
242,319.5,235.8,1.38
243,319.6,235.8,1.388
244,319.5,235.9,1.381
245,319.6,236.0,1.388
246,319.8,235.9,1.386
247,319.9,235.8,1.393
248,320.0,235.7,1.39
249,320.0,235.5,1.393
250,319.9,235.6,1.396
251,319.9,235.8,1.374
252,312.2,235.8,1.364
253,312.0,235.9,1.345
254,304.7,235.8,1.37
255,310.3,235.8,1.355
256,310.3,235.8,1.361
257,310.8,235.8,1.361
258,310.9,235.7,1.382
259,311.3,235.7,1.387
260,311.7,235.8,1.373
261,311.9,235.8,1.376
262,312.3,235.7,1.382
263,312.2,235.7,1.375
264,312.5,235.6,1.388
265,318.0,235.6,1.361
266,317.4,235.8,1.374
267,317.1,235.7,1.366
268,316.7,235.8,1.378
269,316.5,235.9,1.385
270,316.2,235.9,1.379
271,316.4,236.0,1.374
272,316.1,235.8,1.346
273,310.9,235.8,1.367
274,311.0,235.9,1.349
275,310.7,235.9,1.352
276,310.5,235.9,1.341
277,310.8,235.7,1.379
278,311.2,235.4,1.357
279,311.5,235.5,1.376
280,311.9,235.5,1.378
281,312.3,235.5,1.369
282,312.5,235.1,1.363
283,312.6,235.2,1.384
284,312.9,235.2,1.396
285,313.4,235.3,1.384
286,313.3,235.0,1.381
287,313.8,235.1,1.368
288,313.8,235.3,1.355
289,313.9,235.2,1.372
290,314.0,235.1,1.397
291,319.4,235.1,1.399
292,319.3,235.0,1.396
293,319.3,235.1,1.396
294,319.4,235.2,1.403
295,319.7,235.2,1.391
296,319.7,235.3,1.392
297,319.8,235.2,1.395
298,319.8,235.2,1.397
299,319.9,235.2,1.392
300,319.8,235.2,1.39
301,319.7,235.5,1.411
302,319.8,235.6,1.386
303,319.8,235.6,1.388
304,319.9,235.4,1.389
305,320.0,235.4,1.39
306,320.0,235.4,1.398
307,320.0,235.3,1.392
308,319.9,235.3,1.401
309,320.2,235.4,1.393
310,320.1,235.4,1.402
311,320.1,235.4,1.39
312,320.1,235.4,1.404
313,320.1,235.4,1.409
314,320.1,235.6,1.4
315,320.3,235.8,1.39
316,320.2,235.8,1.397
317,320.3,235.8,1.392
318,320.2,235.7,1.401
319,320.3,235.8,1.387
320,320.2,235.5,1.392
321,320.3,235.6,1.386
322,320.3,235.5,1.394
323,320.1,235.8,1.38
324,320.0,235.7,1.395
325,320.0,235.6,1.392
326,319.8,235.6,1.386
327,319.8,235.7,1.385
328,319.8,235.7,1.384
329,319.7,235.6,1.339
330,311.1,235.3,1.394
331,320.2,235.3,1.395
332,320.1,235.5,1.395
333,320.0,235.6,1.398
334,320.2,235.7,1.398
335,320.2,235.5,1.392
336,320.1,235.6,1.405
337,320.2,235.7,1.386
338,320.2,235.7,1.389
339,320.1,235.7,1.385
340,320.0,235.7,1.387
341,319.9,235.6,1.402
342,319.9,235.5,1.393
343,320.0,235.7,1.378
344,319.9,235.9,1.414
345,320.2,235.9,1.393
346,320.1,235.9,1.389
347,320.1,235.7,1.397
348,320.2,235.8,1.389
349,320.2,235.9,1.393
350,320.0,236.0,1.391
351,320.0,236.0,1.392
352,320.2,236.0,1.39
353,320.1,235.8,1.402
354,320.3,235.8,1.39
355,320.2,235.8,1.394
356,320.0,235.6,1.394
357,320.0,235.9,1.394
358,320.2,236.0,1.393
359,320.2,236.0,1.39
360,320.2,235.8,1.407
361,320.2,235.9,1.394
362,320.2,236.1,1.382
363,320.0,235.9,1.402
364,320.1,235.9,1.4
365,320.2,236.0,1.4
366,320.2,236.1,1.384
367,320.1,236.0,1.387
368,320.3,235.9,1.385
369,320.2,235.9,1.391
370,320.2,236.1,1.392
371,320.0,236.2,1.388
372,319.9,236.2,1.387
373,319.8,236.1,1.39
374,319.8,236.2,1.392
375,319.8,236.2,1.408
376,320.0,236.2,1.391
377,320.0,236.1,1.393
378,320.0,235.9,1.38
379,319.9,235.9,1.385
380,319.8,235.8,1.386
381,319.8,235.7,1.391
382,319.7,235.8,1.416
383,319.7,235.9,1.39
384,319.7,235.7,1.393
385,319.7,235.7,1.412
386,319.9,235.9,1.403
387,319.9,236.0,1.383
388,319.9,235.8,1.396
389,319.8,235.8,1.395
390,319.8,235.8,1.388
391,319.8,235.6,1.392
392,319.8,235.8,1.386
393,319.9,235.8,1.39
394,320.0,235.8,1.397
395,319.9,235.7,1.387
396,319.8,235.7,1.393
397,320.0,235.6,1.396
398,320.0,235.8,1.387
399,319.9,235.8,1.411
400,319.9,235.5,1.393
401,320.0,235.5,1.384
402,319.9,235.7,1.39
403,319.9,235.7,1.392
404,320.0,235.7,1.398
405,320.1,235.4,1.387
406,320.0,235.2,1.387
407,319.9,235.2,1.392
408,320.1,235.3,1.393
409,320.0,235.4,1.396
410,319.9,235.3,1.393
411,319.9,235.2,1.401
412,320.0,235.2,1.399
413,320.0,235.2,1.399
414,320.0,235.2,1.393
415,319.9,235.3,1.399
416,320.0,235.3,1.393
417,320.2,235.4,1.391
418,320.1,235.3,1.39
419,320.1,235.4,1.389
420,319.8,235.4,1.391
421,319.7,235.5,1.372
422,319.7,235.4,1.389
423,319.8,235.5,1.314
424,319.4,235.3,1.407
425,319.7,235.3,1.396
426,319.8,235.4,1.391
427,319.9,235.5,1.393
428,320.0,235.5,1.396
429,320.1,235.6,1.399
430,320.2,235.4,1.394
431,320.1,235.6,1.396
432,320.1,235.3,1.401
