Time (s),Power (W),Voltage (V),Amps (A)
0,269.6,236.9,1.163
1,275.1,236.9,1.146
2,258.9,236.8,1.205
3,269.4,236.9,1.231
4,282.2,236.9,1.259
5,282.8,236.6,1.302
6,294.6,236.7,1.306
7,295.0,236.6,1.329
8,303.1,236.5,1.336
9,303.4,236.4,1.351
10,310.9,236.3,1.354
11,310.4,236.2,1.352
12,310.5,236.1,1.357
13,310.5,236.1,1.368
14,310.9,236.0,1.365
15,311.3,236.0,1.372
16,311.6,236.0,1.373
17,311.9,236.0,1.373
18,312.4,235.9,1.37
19,312.8,235.8,1.366
20,313.1,235.8,1.38
21,313.5,236.0,1.371
22,313.7,235.9,1.37
23,313.7,235.9,1.372
24,313.9,235.8,1.366
25,314.1,235.9,1.379
26,314.5,235.9,1.361
27,314.6,235.9,1.379
28,314.8,235.7,1.393
29,315.1,235.8,1.376
30,315.2,235.8,1.358
31,315.2,235.7,1.376
32,315.3,235.8,1.371
33,315.3,235.8,1.389
34,315.6,235.9,1.377
35,315.8,236.0,1.37
36,315.9,235.8,1.376
37,315.9,236.0,1.377
38,315.9,236.1,1.384
39,316.1,236.2,1.394
40,316.3,236.1,1.386
41,316.3,235.8,1.368
42,316.3,235.9,1.376
43,316.3,236.0,1.384
44,316.3,235.9,1.376
45,316.3,235.9,1.346
46,316.2,236.1,1.378
47,316.4,235.9,1.373
48,316.5,236.1,1.387
49,316.7,236.2,1.395
50,316.8,235.9,1.383
51,316.9,236.2,1.376
52,317.0,236.2,1.376
53,316.9,235.9,1.378
54,316.9,236.1,1.381
55,317.1,236.0,1.37
56,316.9,236.0,1.382
57,317.1,236.3,1.374
58,317.0,236.3,1.378
59,317.1,236.1,1.385
60,317.4,236.2,1.378
61,317.4,236.4,1.381
62,317.3,236.3,1.382
63,317.3,236.3,1.368
64,317.1,236.2,1.377
65,317.2,236.2,1.379
66,317.1,236.2,1.387
67,317.2,236.2,1.363
68,316.9,235.7,1.384
69,317.0,235.7,1.35
70,317.0,235.6,1.381
71,317.1,235.7,1.375
72,316.9,235.7,1.378
73,316.9,235.7,1.377
74,316.9,235.8,1.379
75,316.9,235.8,1.395
76,316.8,235.6,1.379
77,316.9,235.5,1.396
78,317.1,235.7,1.383
79,317.1,235.6,1.391
80,317.2,235.7,1.383
81,317.3,235.7,1.383
82,317.4,235.7,1.384
83,317.4,235.5,1.383
84,317.4,235.4,1.386
85,317.4,235.6,1.383
86,317.6,235.5,1.384
87,317.5,235.5,1.391
88,317.6,235.7,1.386
89,317.6,235.6,1.389
90,317.7,235.5,1.391
91,317.7,235.7,1.397
92,317.7,235.6,1.385
93,317.5,235.6,1.384
94,317.5,235.8,1.388
95,317.6,235.5,1.375
96,317.7,235.5,1.386
97,317.8,235.5,1.38
98,318.0,235.5,1.385
99,318.0,235.5,1.382
100,318.0,235.6,1.384
101,317.9,235.6,1.384
102,317.8,235.7,1.371
103,317.7,235.7,1.381
104,317.7,235.8,1.382
105,317.6,235.9,1.355
106,317.4,235.5,1.38
107,317.5,235.8,1.384
108,317.6,235.7,1.389
109,317.7,235.7,1.387
110,317.8,235.9,1.375
111,317.7,235.8,1.387
