Time (s),Power (W),Voltage (V),Amps (A)
0,263.4,236.6,1.107
1,272.1,236.8,1.15
2,261.4,236.7,1.19
3,272.9,236.7,1.238
4,286.6,236.6,1.262
5,286.9,236.7,1.284
6,295.1,236.5,1.312
7,295.6,236.7,1.324
8,302.9,236.6,1.391
9,310.0,236.5,1.349
10,309.8,236.8,1.351
11,309.8,236.5,1.348
12,310.0,236.6,1.381
13,310.5,236.5,1.363
14,310.9,236.4,1.359
15,311.1,236.7,1.367
16,311.5,236.6,1.381
17,312.0,236.6,1.367
18,312.4,236.5,1.374
19,312.5,236.4,1.37
20,312.9,236.3,1.367
21,313.3,236.4,1.369
22,313.6,236.4,1.379
23,313.8,236.4,1.371
24,314.0,236.4,1.371
25,314.0,236.3,1.394
26,314.3,236.2,1.369
27,314.4,236.4,1.372
28,314.6,236.3,1.36
29,314.4,236.4,1.367
30,314.4,236.4,1.371
31,314.6,236.2,1.373
32,314.8,236.4,1.379
33,315.1,236.5,1.394
34,315.4,236.5,1.376
35,315.4,236.5,1.376
36,315.7,236.4,1.367
37,315.7,236.4,1.369
38,315.6,236.2,1.338
39,315.4,236.1,1.385
40,315.7,236.1,1.332
41,315.6,236.1,1.372
42,315.6,236.2,1.377
43,315.8,236.2,1.379
44,315.8,236.2,1.377
45,315.7,236.2,1.377
46,315.9,236.2,1.377
47,315.8,236.0,1.364
48,315.7,236.0,1.388
49,315.7,236.0,1.373
50,315.7,236.1,1.377
51,315.8,236.4,1.362
52,315.6,236.3,1.373
53,315.7,236.2,1.363
54,315.7,236.0,1.379
55,316.0,236.1,1.375
56,315.9,236.2,1.377
57,316.1,236.3,1.372
58,315.9,236.2,1.381
59,315.7,236.3,1.372
60,315.8,236.1,1.375
61,316.0,236.0,1.368
62,315.9,236.2,1.374
63,316.0,236.0,1.378
64,315.9,236.2,1.385
65,316.2,236.1,1.378
66,316.2,235.9,1.378
67,316.3,236.0,1.376
68,316.3,236.1,1.388
69,316.5,235.8,1.379
70,316.5,235.7,1.381
71,316.7,235.9,1.381
72,316.8,235.9,1.38
73,316.8,235.9,1.377
74,316.8,236.0,1.379
