Time (s),Power (W),Voltage (V),Amps (A)
0,273.1,237.9,1.143
1,258.9,237.9,1.194
2,271.5,237.8,1.24
3,283.9,237.7,1.262
4,284.4,237.7,1.285
5,293.8,237.7,1.314
6,300.2,237.7,1.31
7,300.4,237.6,1.329
8,301.0,237.6,1.341
9,310.3,237.6,1.343
10,310.1,237.6,1.331
11,310.1,237.9,1.35
12,310.2,237.9,1.378
13,310.8,237.9,1.359
14,311.2,237.9,1.365
15,311.5,237.7,1.37
16,312.0,237.7,1.362
17,312.4,237.7,1.358
18,312.6,237.7,1.368
19,312.9,237.8,1.368
20,313.3,237.8,1.368
21,313.7,237.8,1.357
22,313.8,237.7,1.371
23,313.9,237.8,1.36
24,314.1,238.0,1.369
25,314.3,237.9,1.366
26,314.5,237.9,1.365
27,314.6,237.9,1.368
28,314.8,237.7,1.361
29,314.7,237.8,1.368
30,314.8,237.9,1.37
31,315.0,237.9,1.364
32,315.0,237.7,1.364
33,314.8,237.7,1.361
34,314.6,237.6,1.386
35,314.9,237.8,1.341
36,314.8,237.8,1.363
37,314.9,237.9,1.367
38,315.0,237.9,1.355
39,315.1,237.8,1.373
40,315.5,237.8,1.359
41,315.4,237.8,1.357
42,315.4,237.7,1.359
43,315.4,237.7,1.37
44,315.6,237.6,1.385
45,315.8,237.7,1.373
46,315.8,237.6,1.367
47,315.7,237.6,1.371
48,315.8,237.7,1.373
49,315.9,237.7,1.367
50,316.1,237.7,1.373
51,316.2,237.8,1.375
52,316.1,237.9,1.373
53,316.0,237.8,1.37
54,315.7,237.7,1.384
55,316.1,237.8,1.377
56,316.2,237.6,1.373
57,316.3,237.7,1.374
58,316.2,237.8,1.377
59,316.3,237.7,1.395
60,316.5,237.7,1.349
61,316.4,237.6,1.362
62,316.2,237.7,1.37
63,316.3,237.4,1.372
64,316.1,237.2,1.376
65,316.0,237.2,1.376
66,316.3,237.3,1.376
67,316.4,237.4,1.37
68,316.5,237.2,1.378
69,316.7,237.3,1.375
70,316.9,237.5,1.373
71,316.5,237.3,1.37
72,316.5,237.5,1.375
73,316.7,237.3,1.35
74,316.6,237.5,1.371
75,316.6,237.3,1.39
76,316.9,237.5,1.377
77,317.0,237.5,1.363
78,317.0,237.6,1.363
79,317.1,237.3,1.361
80,317.1,237.5,1.365
81,317.3,237.3,1.367
82,317.2,237.6,1.367
83,317.1,237.4,1.379
84,317.1,237.6,1.378
85,317.2,237.3,1.377
86,317.4,237.4,1.374
87,317.5,237.4,1.374
88,317.5,237.5,1.376
89,317.5,237.3,1.369
90,317.3,237.4,1.376
91,317.4,237.1,1.384
92,317.3,237.1,1.368
93,317.1,237.3,1.363
94,317.1,237.5,1.38
95,317.0,237.1,1.341
96,316.9,237.3,1.372
97,316.9,237.1,1.375
98,317.1,237.3,1.379
99,317.2,237.1,1.376
100,317.3,237.4,1.377
101,317.2,237.8,1.378
102,317.2,237.8,1.367
103,317.1,237.5,1.382
104,317.4,237.8,1.376
105,317.5,237.6,1.379
106,317.6,237.7,1.379
107,317.6,237.8,1.376
108,317.7,237.7,1.374
109,317.7,237.6,1.376
110,317.7,237.9,1.37
111,317.7,237.8,1.376
112,317.6,237.5,1.373
113,317.7,237.7,1.384
114,317.8,237.7,1.363
115,317.7,237.4,1.374
116,317.7,237.7,1.364
117,317.8,237.6,1.375
118,317.8,237.8,1.376
119,317.8,237.7,1.376
120,318.1,237.9,1.385
121,318.2,237.7,1.365
122,317.8,237.8,1.377
123,317.7,237.8,1.373
124,317.7,237.7,1.38
125,317.9,237.6,1.397
126,318.1,237.8,1.379
127,318.0,237.8,1.387
128,318.1,237.6,1.38
129,318.2,237.5,1.376
130,318.2,237.4,1.39
131,318.2,237.7,1.379
132,318.2,237.7,1.372
133,317.9,237.7,1.367
134,318.0,237.4,1.378
135,318.1,237.4,1.394
136,318.2,237.4,1.39
137,318.4,237.6,1.379
138,318.4,237.5,1.381
139,318.5,237.4,1.379
140,318.5,237.3,1.383
141,318.5,237.3,1.382
142,318.4,237.3,1.374
143,318.4,237.5,1.382
144,318.4,237.4,1.381
145,318.3,237.2,1.386
146,318.4,237.1,1.377
147,318.4,237.2,1.381
148,318.4,237.0,1.38
149,318.4,237.2,1.386
150,318.7,237.1,1.379
151,318.7,237.2,1.38
152,318.5,237.2,1.375
153,318.4,237.0,1.387
154,318.5,237.3,1.38
155,318.5,237.4,1.258
156,309.8,237.2,1.384
157,316.5,237.0,1.392
158,316.8,236.9,1.391
159,317.2,237.0,1.387
160,317.6,236.9,1.384
161,317.8,237.1,1.382
162,317.9,237.0,1.382
163,318.1,237.0,1.386
164,318.2,237.0,1.387
165,318.4,236.8,1.381
166,318.4,237.1,1.391
167,318.6,237.1,1.381
168,318.8,237.0,1.382
169,318.7,237.4,1.381
170,318.8,237.2,1.382
171,318.8,237.2,1.382
172,318.7,237.5,1.381
173,318.7,237.2,1.4
174,319.0,237.3,1.384
175,319.0,237.2,1.389
176,319.2,237.3,1.385
177,319.2,237.1,1.385
178,319.1,237.3,1.383
179,319.2,237.1,1.388
180,319.3,237.4,1.382
181,319.1,236.9,1.387
182,319.1,237.2,1.377
