Time (s),Power (W),Voltage (V),Amps (A)
0,268.6,238.1,1.144
1,280.1,238.1,1.137
2,260.0,238.0,1.284
3,274.2,237.9,1.222
4,274.7,237.7,1.274
5,291.3,237.9,1.284
6,291.7,238.0,1.298
7,298.8,237.9,1.316
8,299.3,237.7,1.32
9,306.8,237.7,1.372
10,307.2,237.6,1.329
11,307.4,237.8,1.351
12,307.9,237.7,1.331
13,308.3,237.5,1.36
14,314.6,237.6,1.365
15,314.4,237.4,1.363
16,314.5,237.5,1.369
17,314.5,237.4,1.366
18,314.7,237.1,1.374
19,315.1,237.2,1.368
20,315.2,236.8,1.365
21,315.2,236.8,1.372
22,315.2,236.7,1.375
23,315.4,236.8,1.369
24,315.4,236.8,1.37
25,315.2,236.5,1.371
26,315.2,236.7,1.371
27,315.3,236.6,1.378
28,315.5,236.5,1.376
29,315.8,236.4,1.378
30,315.8,236.6,1.37
31,315.8,236.6,1.377
32,315.8,236.6,1.378
33,316.1,236.5,1.37
34,316.0,236.5,1.374
35,316.3,236.6,1.374
36,316.2,236.6,1.37
37,316.2,236.6,1.373
38,316.3,236.6,1.374
39,316.4,236.6,1.371
40,316.4,236.5,1.37
41,316.4,236.5,1.377
42,316.4,236.3,1.373
43,316.4,236.6,1.363
44,316.4,236.6,1.371
45,316.4,236.7,1.373
46,316.4,236.6,1.353
47,316.2,236.5,1.361
48,316.2,236.6,1.376
49,316.3,236.7,1.368
50,316.3,236.7,1.371
51,316.4,236.7,1.348
52,316.4,236.5,1.373
53,316.4,236.5,1.374
54,316.3,236.3,1.373
55,316.5,236.3,1.373
56,316.5,236.3,1.378
57,316.6,236.4,1.375
58,316.6,236.4,1.373
59,316.8,236.4,1.395
60,316.8,236.5,1.379
61,316.9,236.6,1.376
62,316.9,236.2,1.376
63,316.9,236.6,1.38
64,317.2,236.6,1.384
65,317.4,236.5,1.371
66,317.4,236.4,1.376
67,317.3,236.5,1.382
68,317.4,236.5,1.395
69,317.1,236.4,1.373
70,317.0,236.4,1.375
71,316.9,236.2,1.38
72,317.0,236.3,1.381
73,316.9,236.3,1.385
74,317.2,236.2,1.383
75,317.1,236.4,1.379
76,317.2,236.3,1.378
77,317.3,236.3,1.377
78,317.2,236.3,1.379
79,317.2,236.2,1.397
80,317.4,236.2,1.38
81,317.4,236.1,1.376
82,317.4,236.0,1.38
83,317.0,235.8,1.381
84,317.2,235.8,1.362
85,317.0,236.0,1.377
86,317.1,236.2,1.375
87,317.2,236.1,1.382
88,317.4,236.1,1.329
89,317.2,236.0,1.384
90,317.3,235.8,1.384
91,317.3,236.0,1.383
92,317.3,236.1,1.385
93,317.4,236.1,1.382
94,317.6,235.8,1.391
95,317.6,235.4,1.404
96,317.9,235.6,1.376
97,317.7,235.7,1.386
98,317.8,235.5,1.387
99,317.8,235.5,1.389
100,318.0,235.7,1.392
101,318.3,236.0,1.387
102,318.4,236.2,1.39
103,318.5,236.2,1.384
104,318.4,236.3,1.392
105,318.5,236.4,1.397
106,318.5,236.5,1.383
107,318.6,236.5,1.387
108,318.6,236.6,1.38
109,318.5,236.8,1.378
110,318.4,236.8,1.377
111,318.5,236.9,1.383
112,318.5,237.0,1.383
113,318.6,237.0,1.378
114,318.5,237.1,1.368
115,318.6,237.2,1.381
116,318.4,237.3,1.378
117,318.5,237.3,1.377
118,318.6,237.4,1.383
119,318.6,237.5,1.367
120,318.3,237.6,1.379
121,318.4,237.7,1.353
122,318.2,237.5,1.379
123,318.2,237.5,1.324
124,318.2,237.5,1.364
125,318.2,237.4,1.38
126,318.2,237.5,1.392
127,318.0,237.5,1.381
128,318.1,237.5,1.38
129,318.2,237.4,1.381
130,318.2,237.6,1.378
131,318.2,237.5,1.392
132,318.4,237.6,1.378
133,318.4,238.1,1.387
134,318.4,238.0,1.381
135,318.5,237.9,1.377
