Time (s),Power (W),Voltage (V),Amps (A)
0,268.8,238.7,1.094
1,277.5,238.7,1.139
2,262.4,238.4,1.187
3,271.2,238.4,1.236
4,281.5,238.4,1.254
5,289.4,238.3,1.284
6,295.0,238.3,1.301
7,300.1,238.3,1.312
8,300.4,238.3,1.345
9,309.6,238.5,1.358
10,309.5,238.5,1.342
11,309.7,238.5,1.325
12,309.8,238.4,1.341
13,310.0,238.3,1.393
14,310.6,238.5,1.357
15,311.2,238.2,1.365
16,311.5,238.3,1.363
17,311.9,238.5,1.371
18,312.4,238.5,1.367
19,312.9,238.2,1.372
20,313.2,238.3,1.366
21,313.5,238.4,1.369
22,313.8,238.5,1.377
23,313.9,238.4,1.363
24,313.9,238.3,1.365
25,314.0,238.2,1.365
26,314.1,238.4,1.367
27,314.1,238.5,1.379
28,314.5,238.5,1.367
29,314.5,238.5,1.362
30,314.7,238.4,1.359
31,314.6,238.4,1.365
32,314.9,238.4,1.367
33,315.1,238.4,1.367
34,315.1,238.4,1.365
35,315.2,238.3,1.366
36,315.1,238.3,1.365
37,314.9,238.3,1.366
38,315.2,238.1,1.37
39,314.6,238.5,1.366
40,315.0,238.4,1.366
41,315.1,238.3,1.364
42,315.4,238.5,1.365
43,315.5,238.4,1.368
44,315.6,238.4,1.348
45,315.5,238.3,1.37
46,315.7,238.5,1.395
47,316.0,238.5,1.367
48,316.0,238.4,1.346
49,316.0,238.3,1.375
50,316.3,238.5,1.369
51,316.4,238.4,1.375
52,316.5,238.3,1.376
53,316.6,238.5,1.367
54,316.5,238.4,1.363
55,316.4,238.4,1.37
56,316.6,238.6,1.382
57,316.7,238.6,1.369
58,316.8,238.4,1.379
59,316.9,238.3,1.371
60,316.7,238.5,1.378
61,317.0,238.5,1.373
62,316.9,238.3,1.373
63,317.1,238.3,1.373
64,316.8,238.5,1.379
65,317.0,238.5,1.366
66,316.8,238.5,1.369
67,316.8,238.4,1.363
68,316.9,238.4,1.377
69,317.0,238.6,1.382
70,317.0,238.7,1.371
71,317.1,238.5,1.37
72,317.2,238.5,1.366
73,317.3,238.6,1.373
74,317.3,238.5,1.372
75,317.3,238.3,1.371
76,317.2,238.5,1.373
77,317.3,238.4,1.369
78,317.4,238.2,1.375
79,317.5,238.4,1.387
80,317.7,238.4,1.37
81,317.8,238.6,1.362
82,317.8,238.4,1.374
83,317.9,238.4,1.365
84,318.0,238.6,1.369
85,317.9,238.3,1.365
86,317.7,238.4,1.372
87,317.8,238.5,1.392
88,318.1,238.5,1.379
89,318.1,238.4,1.373
