Time (s),Power (W),Voltage (V),Amps (A)
0,270.4,237.2,1.136
1,279.0,237.3,1.139
2,260.0,237.1,1.236
3,274.0,237.3,1.228
4,280.1,237.0,1.268
5,288.9,237.0,1.291
6,288.9,237.1,1.304
7,299.3,237.0,1.323
8,299.8,237.1,1.335
9,307.9,236.9,1.336
10,307.7,237.0,1.343
11,308.0,237.0,1.351
12,308.4,237.1,1.34
13,313.5,237.1,1.349
14,313.3,236.8,1.362
15,313.4,236.9,1.355
16,313.5,236.7,1.367
17,313.7,236.9,1.382
18,313.9,236.9,1.364
19,314.0,237.0,1.363
20,314.0,237.0,1.362
21,314.0,236.8,1.387
22,314.2,237.1,1.376
23,314.4,237.3,1.364
24,314.5,237.4,1.365
25,314.6,237.1,1.361
26,314.7,237.2,1.371
27,314.9,237.5,1.372
28,314.9,237.4,1.366
29,315.0,237.3,1.367
30,314.8,237.6,1.363
31,315.0,237.3,1.361
32,315.1,237.4,1.378
33,315.3,237.3,1.356
34,315.4,237.5,1.366
35,315.4,237.2,1.373
36,315.5,237.6,1.369
37,316.1,237.4,1.355
38,316.0,237.6,1.37
39,316.0,237.5,1.372
40,315.9,237.4,1.367
41,315.9,237.6,1.379
42,316.1,237.5,1.368
43,316.1,237.7,1.374
44,316.1,237.7,1.373
45,316.2,237.6,1.365
46,316.4,237.7,1.364
47,316.4,237.6,1.369
48,316.4,237.6,1.368
49,316.3,237.6,1.368
50,316.3,237.7,1.379
51,316.3,237.5,1.366
52,316.5,237.5,1.378
53,316.3,237.7,1.369
54,316.3,237.7,1.368
55,316.3,237.6,1.37
56,316.5,237.6,1.368
57,316.5,237.6,1.369
58,316.6,237.5,1.373
59,316.6,237.7,1.369
60,316.6,237.8,1.379
61,316.6,237.5,1.37
62,316.9,237.6,1.358
63,316.7,237.6,1.373
64,316.9,237.7,1.368
65,316.7,237.6,1.373
66,316.8,237.9,1.367
67,316.9,237.9,1.374
68,317.0,237.8,1.376
69,317.0,237.8,1.374
70,316.9,237.8,1.36
71,316.8,237.9,1.365
72,317.0,237.5,1.367
73,316.7,237.8,1.375
74,316.9,237.7,1.364
75,316.7,238.0,1.374
76,316.9,238.0,1.386
77,317.0,237.8,1.371
78,317.1,238.0,1.373
79,317.1,238.0,1.373
80,317.0,237.9,1.361
81,316.8,237.9,1.372
82,317.0,238.0,1.378
83,317.3,237.8,1.371
84,317.4,237.8,1.38
85,317.5,237.9,1.378
86,317.6,238.0,1.381
87,318.0,238.1,1.38
88,318.1,237.9,1.371
89,318.1,238.1,1.374
90,317.9,238.0,1.37
91,317.9,238.2,1.377
92,317.9,238.2,1.399
93,318.2,238.1,1.366
94,317.9,238.3,1.373
95,318.1,238.1,1.374
96,318.0,237.9,1.369
97,318.1,238.1,1.377
98,318.2,238.0,1.374
99,318.2,238.3,1.374
100,318.0,238.0,1.367
101,318.1,238.1,1.37
102,318.0,238.1,1.375
103,318.1,238.1,1.377
104,318.2,238.0,1.372
105,318.3,238.2,1.369
106,318.2,238.1,1.372
107,318.2,238.2,1.369
108,318.2,238.0,1.376
109,318.4,238.2,1.364
110,318.3,238.0,1.374
111,318.2,238.2,1.356
112,318.0,238.0,1.386
113,317.9,238.2,1.353
114,317.8,238.2,1.386
115,318.0,238.1,1.377
116,317.9,238.2,1.375
117,318.0,238.0,1.374
118,317.8,238.0,1.388
119,317.8,238.2,1.378
120,317.8,238.2,1.372
121,318.0,238.3,1.379
122,318.0,238.1,1.384
123,318.2,238.3,1.376
124,318.4,238.2,1.371
125,318.4,238.4,1.369
126,318.4,238.2,1.384
127,318.3,238.3,1.375
128,318.3,238.1,1.375
129,318.3,238.0,1.373
130,318.3,238.3,1.376
131,318.3,238.2,1.375
132,318.4,238.3,1.365
133,318.3,238.1,1.377
134,318.4,238.3,1.377
135,318.4,238.2,1.374
136,318.4,238.3,1.374
137,318.3,238.1,1.373
138,318.5,238.2,1.371
139,318.3,238.0,1.376
140,318.3,238.2,1.372
141,318.1,238.1,1.369
142,318.1,238.0,1.373
143,318.1,238.3,1.371
144,318.1,238.2,1.369
145,318.3,238.2,1.375
146,318.4,238.3,1.361
147,318.2,238.2,1.369
148,318.2,238.1,1.374
149,318.0,238.3,1.374
150,318.1,238.3,1.367
151,318.2,238.2,1.368
152,318.2,238.3,1.229
153,311.9,238.3,1.376
154,318.8,238.3,1.382
155,318.9,238.2,1.37
156,318.8,238.3,1.38
157,318.9,238.4,1.376
158,318.8,238.2,1.377
159,318.8,238.2,1.37
160,318.6,238.2,1.381
161,318.8,238.2,1.392
162,318.9,238.1,1.34
163,318.7,238.4,1.377
164,318.4,238.4,1.375
165,318.6,238.4,1.374
166,318.5,238.3,1.378
167,318.6,238.4,1.377
168,318.6,238.1,1.38
169,318.8,238.3,1.373
170,318.7,238.2,1.373
171,318.7,238.4,1.38
172,318.8,238.3,1.383
173,318.7,238.3,1.367
174,318.7,238.1,1.376
175,318.8,238.2,1.367
176,318.9,238.2,1.377
177,318.9,238.0,1.372
178,318.9,238.1,1.378
179,318.9,238.2,1.376
180,318.7,238.1,1.385
181,318.9,238.0,1.382
182,319.1,238.2,1.399
183,319.3,238.1,1.385
184,319.4,238.3,1.376
185,319.4,238.2,1.388
186,306.6,238.3,1.378
187,319.4,238.2,1.378
188,319.3,238.0,1.377
189,319.5,238.2,1.385
190,319.7,238.1,1.382
191,319.7,238.1,1.382
192,319.7,238.0,1.389
193,319.8,238.1,1.364
194,319.7,238.0,1.401
195,319.8,238.0,1.387
196,319.8,238.0,1.383
197,319.8,238.2,1.384
198,319.8,238.0,1.375
199,319.6,238.0,1.383
200,319.6,238.1,1.346
201,319.7,238.2,1.375
202,319.6,238.0,1.385
203,319.4,238.1,1.381
204,319.4,238.4,1.373
205,319.2,238.1,1.387
206,319.4,238.0,1.381
207,319.5,238.2,1.376
208,319.3,238.1,1.372
209,319.3,238.0,1.382
210,319.3,238.3,1.354
211,319.2,238.1,1.383
212,319.3,238.2,1.372
213,319.2,238.4,1.382
214,319.3,238.3,1.35
215,319.1,238.3,1.38
216,319.1,238.3,1.389
217,319.4,238.2,1.38
218,319.4,238.1,1.376
219,319.3,238.2,1.377
220,319.3,238.1,1.372
221,319.2,238.2,1.377
222,319.3,238.1,1.382
223,319.2,238.2,1.376
224,319.3,238.3,1.379
225,319.4,238.0,1.38
226,319.4,238.1,1.387
227,319.3,238.1,1.385
228,308.2,238.1,1.381
229,319.1,238.0,1.381
230,319.1,237.9,1.379
231,319.2,238.1,1.383
232,319.2,237.9,1.387
233,319.1,237.9,1.369
234,319.1,237.8,1.377
235,319.1,238.0,1.404
236,319.3,237.7,1.381
237,319.4,238.0,1.375
238,319.4,237.8,1.375
239,319.3,238.1,1.364
240,319.1,238.0,1.375
241,319.2,237.9,1.387
242,319.4,237.8,1.39
243,319.4,237.8,1.38
244,319.4,237.8,1.381
245,319.4,238.0,1.379
246,319.3,237.8,1.38
247,319.4,237.8,1.394
248,319.2,237.8,1.401
249,319.5,238.0,1.36
250,312.8,238.1,1.371
251,313.0,237.8,1.363
252,313.2,237.8,1.361
253,313.3,237.7,1.363
254,313.7,237.7,1.352
255,313.6,237.7,1.368
256,313.5,237.9,1.358
257,313.2,237.9,1.354
258,313.2,238.0,1.369
259,313.1,237.3,1.382
260,313.3,237.8,1.383
261,313.9,237.7,1.358
262,313.8,238.0,1.37
263,314.0,237.9,1.348
264,313.6,237.7,1.373
265,313.6,237.6,1.365
266,313.6,237.7,1.35
267,313.6,237.6,1.354
268,313.6,237.8,1.342
269,314.0,237.8,1.315
270,313.9,237.8,1.346
271,313.6,237.7,1.357
272,313.7,238.0,1.357
273,313.8,238.2,1.339
274,306.6,238.0,1.356
275,312.8,238.1,1.382
276,312.9,238.1,1.356
277,313.2,238.1,1.375
278,313.5,238.2,1.361
279,313.7,237.9,1.353
280,314.0,238.1,1.374
281,314.1,238.1,1.34
282,313.7,238.2,1.38
283,314.0,238.2,1.354
284,314.2,238.0,1.331
285,304.7,238.0,1.34
286,312.5,238.3,1.331
287,306.6,238.2,1.338
288,307.0,238.0,1.382
289,318.9,238.1,1.383
290,319.0,238.2,1.378
291,319.1,238.0,1.386
292,319.2,238.0,1.391
293,319.2,238.0,1.378
294,319.5,238.0,1.397
295,319.8,237.9,1.365
296,319.7,238.0,1.383
297,319.7,237.8,1.385
298,319.8,238.3,1.38
299,319.7,238.3,1.384
300,319.8,238.2,1.379
301,320.1,238.1,1.382
302,320.1,238.1,1.381
303,320.0,238.1,1.379
304,320.0,238.2,1.382
305,319.9,238.2,1.385
306,319.9,238.1,1.38
307,319.8,238.2,1.38
308,319.9,238.1,1.382
309,319.7,237.9,1.376
310,319.5,237.8,1.382
311,319.5,237.9,1.38
312,319.6,238.1,1.388
313,319.7,238.1,1.381
314,319.6,237.9,1.378
315,319.8,238.0,1.377
316,319.9,237.8,1.37
