Time (s),Power (W),Voltage (V),Amps (A)
0,260.0,238.1,1.15
1,273.9,238.2,1.093
2,266.7,238.0,1.155
3,266.4,237.9,1.188
4,272.9,237.7,1.233
5,284.7,237.8,1.271
6,285.3,237.5,1.342
7,299.3,237.1,1.307
8,299.4,236.9,1.315
9,300.0,237.0,1.298
10,305.7,236.9,1.338
11,305.9,236.9,1.347
12,312.8,237.0,1.314
13,312.4,236.8,1.357
14,312.5,236.6,1.36
15,312.4,236.5,1.364
16,312.8,236.3,1.369
17,312.8,236.5,1.364
18,313.0,236.4,1.368
19,313.2,236.4,1.332
20,313.4,236.2,1.375
21,313.4,236.1,1.376
22,313.7,235.9,1.371
23,313.9,235.8,1.365
24,314.0,236.0,1.373
25,313.8,236.1,1.377
26,314.1,236.1,1.383
27,314.5,236.1,1.374
28,314.6,236.2,1.371
29,314.7,236.4,1.376
30,314.8,236.1,1.38
31,315.1,236.1,1.376
32,315.2,236.1,1.371
33,315.5,236.1,1.383
34,315.7,236.1,1.4
35,315.9,236.3,1.376
36,316.0,236.2,1.376
37,315.9,236.2,1.373
38,316.0,236.2,1.403
39,316.5,236.3,1.365
40,316.3,236.2,1.378
41,316.1,236.3,1.375
42,316.1,236.2,1.377
43,316.2,236.2,1.375
44,316.3,236.2,1.377
45,316.3,236.0,1.371
46,316.3,235.9,1.38
47,316.4,235.9,1.362
48,316.5,235.7,1.371
49,316.4,235.7,1.356
50,316.4,235.4,1.381
51,316.1,235.6,1.382
52,316.0,235.4,1.381
53,316.1,235.5,1.381
54,316.2,235.6,1.38
55,316.5,235.7,1.381
56,316.2,235.8,1.378
57,316.4,235.6,1.381
58,316.4,235.6,1.375
59,316.7,235.7,1.368
60,316.7,236.0,1.381
61,316.8,235.9,1.368
62,316.7,236.2,1.381
63,316.9,236.2,1.368
64,316.8,236.1,1.38
65,317.0,236.1,1.378
66,317.1,236.1,1.383
67,317.1,235.9,1.383
68,317.3,235.9,1.387
69,317.4,236.1,1.377
