Time (s),Power (W),Voltage (V),Amps (A)
0,266.8,234.0,1.115
1,267.4,233.9,1.181
2,267.6,234.0,1.203
3,273.5,233.8,1.249
4,281.2,233.6,1.29
5,289.7,233.8,1.304
6,295.8,233.6,1.321
7,296.2,233.7,1.337
8,305.0,233.7,1.347
9,305.2,233.5,1.35
10,305.5,233.6,1.363
11,305.9,233.7,1.318
12,306.3,234.0,1.367
13,313.6,234.0,1.375
14,313.6,233.8,1.372
15,313.4,233.8,1.391
16,313.8,234.0,1.37
17,313.9,234.0,1.38
18,313.9,233.8,1.356
19,313.7,233.7,1.377
20,314.0,234.0,1.359
21,314.1,233.9,1.386
22,314.3,233.9,1.352
23,314.2,234.0,1.375
24,314.4,233.9,1.376
25,314.3,234.1,1.383
26,314.5,233.8,1.409
27,314.8,234.0,1.389
28,315.1,234.2,1.382
29,314.9,233.9,1.383
30,315.1,234.0,1.388
31,315.1,234.0,1.39
32,315.0,233.7,1.388
33,315.2,234.0,1.386
34,315.5,234.0,1.405
35,315.7,233.8,1.384
36,315.3,233.9,1.396
37,315.6,233.9,1.39
38,315.8,233.7,1.384
39,315.6,233.7,1.383
40,315.4,233.6,1.386
41,315.5,233.5,1.386
42,315.4,233.5,1.387
43,315.6,233.9,1.384
44,315.8,234.0,1.389
45,316.0,234.0,1.385
46,315.8,233.9,1.388
47,316.1,233.8,1.389
48,316.3,233.8,1.385
49,316.3,233.9,1.395
50,316.3,233.9,1.395
51,316.5,233.9,1.396
52,316.5,233.7,1.388
53,316.6,233.5,1.383
54,316.7,233.8,1.393
55,316.8,233.8,1.388
56,316.8,233.7,1.392
57,317.0,233.9,1.398
58,317.2,233.9,1.394
59,317.2,233.9,1.396
60,317.3,233.8,1.394
61,317.2,233.7,1.378
62,317.2,233.2,1.405
63,317.4,233.5,1.393
64,317.4,233.6,1.388
65,317.4,233.4,1.395
66,317.3,233.5,1.391
67,317.4,233.6,1.395
68,317.0,233.6,1.407
69,317.3,233.7,1.391
70,317.3,234.0,1.392
71,317.4,233.9,1.36
72,317.2,234.0,1.389
73,317.3,233.5,1.41
74,317.5,233.6,1.394
75,317.6,233.5,1.397
76,317.5,233.3,1.392
77,317.5,233.6,1.399
78,317.5,233.4,1.395
79,317.7,233.6,1.397
80,317.8,233.6,1.396
81,317.7,233.4,1.398
82,317.8,233.5,1.394
83,317.8,233.2,1.396
84,317.9,232.9,1.395
85,317.9,233.1,1.397
86,317.9,233.0,1.397
87,317.8,233.0,1.399
88,317.9,233.3,1.403
89,318.1,233.4,1.398
90,318.1,233.4,1.394
91,318.2,233.6,1.389
92,318.1,233.5,1.392
93,318.0,233.3,1.403
94,318.0,233.4,1.384
95,317.9,233.5,1.4
96,317.9,233.3,1.378
97,317.9,233.2,1.393
98,317.8,233.2,1.379
99,317.6,232.9,1.401
100,317.8,233.0,1.376
101,317.8,233.2,1.393
102,317.6,233.1,1.383
103,317.7,233.2,1.397
104,317.7,233.0,1.407
105,318.0,232.7,1.398
106,318.0,232.8,1.399
107,317.9,232.5,1.404
108,317.9,232.8,1.396
109,317.8,232.5,1.407
110,317.9,233.0,1.405
111,318.1,233.4,1.397
112,318.2,233.9,1.396
113,318.3,234.0,1.394
114,318.2,234.1,1.397
115,318.4,233.9,1.398
116,318.4,233.8,1.4
117,318.5,233.8,1.397
118,318.4,233.4,1.409
119,318.7,233.2,1.416
120,318.8,233.5,1.403
121,318.9,233.7,1.397
122,318.7,233.9,1.391
123,318.6,234.0,1.396
124,318.7,234.2,1.391
125,318.7,234.3,1.389
126,318.4,234.4,1.394
127,318.4,234.4,1.39
128,318.3,234.3,1.394
129,318.3,234.3,1.392
130,318.2,234.4,1.389
131,318.4,234.5,1.37
132,318.2,234.3,1.394
133,318.2,234.3,1.385
134,318.2,234.4,1.4
135,318.4,234.4,1.384
136,318.3,234.3,1.41
137,318.5,234.4,1.355
138,318.3,234.6,1.391
139,318.3,234.7,1.401
140,318.4,234.8,1.395
141,318.5,234.7,1.402
142,318.5,234.4,1.412
143,318.7,234.5,1.392
144,318.7,234.8,1.391
145,318.8,234.7,1.404
146,318.8,234.5,1.393
147,318.9,234.7,1.391
148,318.7,234.6,1.395
149,318.8,234.6,1.402
150,319.0,234.7,1.393
151,319.0,234.5,1.401
152,319.1,234.6,1.389
153,319.1,234.5,1.396
154,319.2,234.7,1.395
155,319.2,234.4,1.398
156,319.3,234.6,1.399
157,319.3,234.5,1.393
158,319.1,234.6,1.4
159,319.1,234.4,1.401
160,319.1,234.4,1.393
161,319.3,234.6,1.407
162,319.3,234.3,1.398
163,319.2,234.3,1.401
164,319.3,234.3,1.395
165,319.1,234.1,1.4
166,319.3,234.2,1.397
167,319.3,234.3,1.404
168,319.3,234.4,1.395
169,319.1,234.2,1.395
170,319.2,234.3,1.397
171,319.3,234.2,1.398
172,319.2,234.5,1.392
173,319.2,234.4,1.395
174,319.0,234.5,1.388
175,319.0,234.6,1.401
176,319.2,234.5,1.396
177,319.4,234.4,1.402
178,319.4,234.5,1.386
179,319.2,234.3,1.396
180,319.2,234.5,1.399
181,319.2,234.7,1.39
182,319.1,234.7,1.396
183,318.9,234.5,1.394
184,319.2,234.5,1.393
185,319.1,234.5,1.4
186,319.3,234.6,1.402
187,319.3,234.6,1.398
188,319.3,234.4,1.394
189,319.3,234.4,1.398
190,319.3,234.4,1.399
191,319.3,234.6,1.389
192,319.2,234.7,1.395
193,319.3,234.7,1.392
194,319.3,234.6,1.395
195,319.3,234.5,1.397
196,319.2,234.7,1.414
197,319.4,234.5,1.394
198,319.1,234.6,1.409
199,319.1,234.6,1.396
200,319.0,234.4,1.402
201,319.2,234.7,1.397
202,319.3,234.5,1.389
203,319.3,234.5,1.386
204,319.0,234.7,1.398
205,319.1,234.6,1.334
206,311.9,234.6,1.395
207,319.9,234.5,1.396
208,319.5,234.4,1.377
209,314.4,234.5,1.349
210,314.3,234.7,1.337
211,313.8,234.6,1.382
212,305.5,234.6,1.388
213,314.1,234.7,1.368
214,314.0,234.8,1.333
215,313.6,234.6,1.38
216,313.6,234.8,1.364
217,313.8,234.5,1.39
218,314.1,234.5,1.386
219,314.3,234.7,1.308
220,302.6,234.5,1.348
221,303.0,234.2,1.363
222,311.7,234.2,1.348
223,311.3,234.4,1.375
224,311.4,234.7,1.345
225,311.1,234.7,1.366
226,311.4,234.4,1.377
227,311.8,234.5,1.362
228,311.7,234.7,1.334
229,311.6,234.7,1.371
230,317.0,234.7,1.372
231,316.5,235.0,1.377
232,316.6,234.8,1.385
233,316.7,234.7,1.384
234,316.5,234.9,1.392
235,316.5,234.8,1.386
236,316.5,235.0,1.383
237,306.1,234.9,1.373
238,317.8,234.9,1.377
239,317.2,234.8,1.37
240,316.6,234.8,1.375
241,316.1,234.9,1.393
242,316.0,235.1,1.359
243,305.8,235.0,1.359
244,306.3,235.0,1.378
245,314.6,234.9,1.372
246,314.3,234.8,1.379
247,314.2,234.8,1.369
248,314.0,234.5,1.385
249,313.9,234.6,1.353
250,314.1,234.8,1.401
251,320.4,234.8,1.388
