Time (s),Power (W),Voltage (V),Amps (A)
0,268.4,238.2,1.105
1,276.4,238.1,1.189
2,264.0,238.1,1.202
3,272.6,238.0,1.223
4,280.6,237.8,1.259
5,288.4,237.9,1.278
6,294.2,237.9,1.291
7,294.6,238.0,1.312
8,302.5,237.9,1.314
9,308.4,237.9,1.336
10,308.3,237.9,1.332
11,308.4,237.9,1.336
12,308.7,237.9,1.353
13,309.1,237.8,1.354
14,314.4,237.8,1.353
15,314.1,237.6,1.36
16,314.0,237.3,1.361
17,314.0,237.1,1.368
18,314.2,237.1,1.352
19,301.7,237.1,1.362
20,314.8,237.3,1.325
21,314.6,237.3,1.352
22,314.4,237.3,1.359
23,314.6,237.4,1.363
24,314.6,237.2,1.36
25,314.8,237.3,1.36
26,314.8,237.2,1.371
27,315.0,237.2,1.365
28,314.9,237.3,1.366
29,314.9,237.3,1.365
30,314.7,237.4,1.363
31,314.8,237.3,1.346
32,314.7,237.4,1.366
33,314.8,237.5,1.353
34,314.7,237.4,1.354
35,314.8,237.5,1.342
36,314.9,237.6,1.371
37,315.2,237.6,1.363
38,315.3,237.5,1.37
39,315.4,237.3,1.372
40,315.5,237.4,1.37
41,315.8,237.5,1.372
42,315.8,237.5,1.368
43,316.0,237.7,1.365
44,315.9,237.7,1.369
45,316.2,237.8,1.364
46,316.0,237.8,1.364
47,316.1,237.9,1.373
48,316.2,237.8,1.367
49,316.3,238.0,1.38
50,316.4,237.9,1.37
51,316.5,237.9,1.353
52,316.3,237.9,1.369
53,316.2,238.0,1.353
54,316.1,238.0,1.375
55,316.4,237.9,1.367
56,316.4,237.9,1.367
57,316.6,237.9,1.37
58,316.6,237.8,1.374
59,316.5,237.8,1.39
60,316.8,237.7,1.371
61,316.9,237.6,1.366
62,316.8,237.7,1.367
63,316.7,237.7,1.368
64,316.7,237.9,1.366
65,316.9,237.8,1.372
66,317.0,237.9,1.364
67,317.0,238.2,1.369
68,316.9,238.1,1.353
69,316.8,238.1,1.389
70,316.9,238.2,1.37
71,317.0,237.9,1.343
72,316.8,238.1,1.355
73,316.6,237.8,1.367
74,316.6,238.2,1.375
75,316.7,238.3,1.37
76,316.9,238.3,1.369
77,317.0,238.4,1.367
78,317.0,238.3,1.37
79,316.8,238.3,1.372
80,317.0,238.4,1.384
81,317.1,238.5,1.361
82,317.2,238.4,1.369
83,317.0,238.4,1.368
84,317.0,238.4,1.369
85,317.0,238.3,1.369
86,317.2,238.3,1.365
87,317.2,238.4,1.369
88,317.1,238.4,1.366
89,317.0,238.5,1.369
90,317.0,238.4,1.366
91,317.1,238.4,1.357
92,317.2,238.2,1.374
93,317.3,238.2,1.37
94,317.3,238.3,1.366
95,317.3,238.2,1.371
96,317.4,238.4,1.393
97,317.5,238.5,1.372
98,317.5,238.4,1.337
99,317.3,238.2,1.373
100,317.4,238.2,1.366
101,317.5,238.2,1.37
102,317.7,238.2,1.377
103,317.5,238.1,1.368
104,317.5,238.2,1.372
105,317.4,238.2,1.377
106,317.5,238.2,1.373
107,317.5,238.2,1.373
108,317.8,238.1,1.373
109,317.6,238.3,1.289
110,317.2,238.3,1.384
111,317.5,238.3,1.347
112,316.9,238.2,1.373
113,317.1,238.3,1.345
114,317.2,238.1,1.376
115,317.4,238.0,1.373
116,317.3,238.0,1.371
117,317.4,237.9,1.377
118,317.6,238.0,1.374
119,317.6,238.0,1.37
120,317.7,238.1,1.378
121,317.7,238.1,1.375
122,317.8,238.0,1.374
123,317.9,238.0,1.372
124,317.5,237.8,1.375
125,317.7,237.9,1.374
126,317.8,238.0,1.374
127,317.8,237.8,1.379
128,317.8,237.8,1.379
129,317.8,238.0,1.37
130,318.0,238.1,1.371
131,317.9,238.0,1.378
132,317.8,237.9,1.375
133,317.9,237.8,1.373
134,318.0,238.0,1.376
135,318.0,238.0,1.362
136,318.1,238.1,1.367
137,318.2,238.2,1.359
138,318.1,238.1,1.373
139,318.1,237.9,1.373
140,317.9,238.0,1.373
141,317.8,238.1,1.387
142,318.1,238.1,1.375
