Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
66,4.887,1812.0,12.95,3059.0,100.0,0.0,0.0,0.0,4.887,189.37,1144.29,1148.48
67,4.887,1948.0,16.57,3057.0,100.0,0.0,0.0,0.0,4.887,184.01,1140.0,1149.65
68,4.871,1838.0,14.69,3057.0,100.0,0.0,0.0,0.0,4.871,188.89,1142.52,1148.53
69,4.89,1987.0,11.3,3055.0,100.0,0.0,0.0,0.0,4.89,183.49,1146.5,1148.87
70,4.85,1840.0,16.33,3060.0,100.0,0.0,0.0,0.0,4.85,190.35,1148.0,1140.7
71,4.86,1942.0,15.09,3057.0,100.0,0.0,714.0,0.41,4.86,186.92,1144.64,1153.71
72,4.826,1866.0,18.82,3062.0,100.0,0.0,0.0,0.0,4.826,186.73,1144.68,1148.33
73,4.87,1923.0,12.91,3056.0,100.0,0.0,0.0,0.0,4.87,185.84,1144.07,1147.31
74,4.9,1871.0,11.34,3055.0,100.0,0.0,0.0,0.0,4.9,184.17,1144.71,1147.26
75,4.889,1957.0,11.14,3055.0,100.0,0.0,0.0,0.0,4.889,185.07,1144.45,1141.12
76,4.838,1823.0,17.36,3061.0,100.0,0.0,0.0,0.0,4.838,190.72,1141.95,1152.67
77,4.862,1839.0,15.25,3058.0,100.0,0.0,0.0,0.0,4.862,188.14,1148.21,1143.38
78,4.879,1932.0,14.51,3057.0,100.0,0.0,0.0,0.0,4.879,186.95,1145.88,1154.62
79,4.894,1934.0,11.53,3055.0,100.0,0.0,0.0,0.0,4.894,184.84,1140.15,1143.61
80,4.899,1855.0,12.56,3057.0,100.0,0.0,0.0,0.0,4.899,187.47,1146.69,1154.66
81,4.875,1904.0,13.35,3059.0,100.0,0.0,0.0,0.0,4.875,185.59,1141.83,1146.28
82,4.877,1879.0,14.75,3058.0,100.0,0.0,0.0,0.0,4.877,187.75,1147.56,1148.01
83,4.885,1845.0,13.59,3058.0,99.96,0.0,0.0,0.0,4.885,187.73,1145.37,1139.66
84,4.903,1978.0,11.25,3055.0,100.0,0.0,0.0,0.0,4.903,186.83,1141.1,1154.95
85,4.862,1866.0,16.56,3059.0,100.0,0.0,0.0,0.0,4.862,188.79,1138.93,1143.77
86,4.902,1850.0,14.08,3057.0,100.0,0.0,0.0,0.0,4.902,192.6,1154.7,1155.27
87,4.895,1905.0,12.7,3056.0,100.0,0.0,0.0,0.0,4.895,183.85,1144.12,1139.61
88,4.915,1960.0,11.58,3055.0,100.0,0.0,0.0,0.0,4.915,188.53,1141.91,1154.88
89,4.893,1907.0,13.18,3057.0,100.0,0.0,0.0,0.0,4.893,187.25,1146.39,1141.07
90,4.877,1943.0,14.17,3058.0,100.0,0.0,0.0,0.0,4.877,185.63,1135.31,1156.79
91,4.873,1871.0,15.36,3059.0,100.0,0.0,0.0,0.0,4.873,192.02,1151.3,1147.31
92,4.826,1851.0,17.06,3060.0,100.0,0.0,0.0,0.0,4.826,159.53,1143.47,1146.05
93,4.909,1911.0,11.13,3055.0,100.0,0.0,0.0,0.0,4.909,177.71,1142.57,1150.12
94,4.89,1865.0,14.38,3059.0,100.0,0.0,0.0,0.0,4.89,191.68,1146.04,1139.72
95,4.878,1895.0,14.93,3060.0,100.0,0.0,0.0,0.0,4.878,185.13,1143.0,1150.49
96,4.893,1868.0,19.35,3059.0,100.0,0.0,0.0,0.0,4.893,190.27,1140.98,1152.73
97,4.914,1828.0,15.22,3059.0,100.0,0.0,712.0,0.32,4.914,190.39,1154.16,1151.88
98,4.895,1873.0,13.52,3057.0,100.0,0.0,0.0,0.0,4.895,189.29,1142.26,1144.99
99,4.893,1881.0,14.82,3059.0,100.0,0.0,0.0,0.0,4.893,188.86,1147.75,1156.11
100,4.9,1865.0,14.06,3059.0,100.0,0.0,0.0,0.0,4.9,187.08,1145.32,1146.81
101,4.897,1923.0,14.61,3057.0,100.0,0.0,0.0,0.0,4.897,187.06,1143.24,1146.14
102,4.931,1971.0,12.53,3055.0,100.0,0.0,709.0,0.22,4.931,186.3,1135.83,1152.73
103,4.909,1834.0,13.73,3059.0,100.0,0.0,0.0,0.0,4.909,189.16,1154.28,1149.29
104,4.845,1888.0,19.77,3061.0,100.0,0.0,0.0,0.0,4.845,188.84,1143.84,1146.1
105,4.857,1846.0,18.11,3061.0,100.0,0.0,0.0,0.0,4.857,184.68,1141.17,1150.81
106,4.917,1971.0,11.45,3055.0,100.0,0.0,0.0,0.0,4.917,187.61,1144.03,1139.61
107,4.899,1853.0,14.02,3057.0,100.0,0.0,0.0,0.0,4.899,190.07,1143.09,1156.77
108,4.867,1837.0,16.01,3058.0,100.0,0.0,0.0,0.0,4.867,186.8,1150.44,1149.23
109,4.911,1853.0,13.86,3058.0,100.0,0.0,0.0,0.0,4.911,188.28,1143.44,1146.91
110,4.9,1859.0,15.94,3058.0,100.0,0.0,0.0,0.0,4.9,191.53,1144.09,1142.12
111,4.899,1942.0,14.82,3057.0,100.0,0.0,0.0,0.0,4.899,187.37,1143.39,1153.31
112,4.918,1912.0,13.13,3056.0,100.0,0.0,711.0,0.53,4.918,189.3,1147.7,1147.36
113,4.909,1851.0,13.46,3057.0,100.0,0.0,0.0,0.0,4.909,189.07,1142.33,1149.79
114,4.925,1956.0,11.5,3055.0,100.0,0.0,0.0,0.0,4.925,187.28,1146.53,1146.07
115,4.905,1830.0,13.2,3057.0,100.0,0.0,0.0,0.0,4.905,188.93,1145.87,1150.21
116,4.925,1952.0,11.52,3055.0,100.0,0.0,0.0,0.0,4.925,187.5,1141.81,1144.08
117,4.904,1938.0,14.15,3057.0,100.0,0.0,0.0,0.0,4.904,187.21,1147.16,1151.25
118,5.145,1947.0,22.4,3055.0,100.0,0.0,0.0,0.0,5.145,192.98,1145.22,1144.75
119,4.913,1863.0,15.22,3058.0,99.82,0.001,714.0,0.41,4.914,191.91,1142.38,1151.79
120,4.911,1881.0,12.29,3056.0,100.0,0.0,0.0,0.0,4.911,186.01,1141.34,1135.58
121,4.918,1861.0,13.72,3057.0,100.0,0.0,0.0,0.0,4.918,192.08,1141.98,1156.52
122,4.923,1992.0,11.17,3055.0,100.0,0.0,0.0,0.0,4.923,184.21,1148.69,1138.69
123,4.881,1860.0,11.96,3057.0,100.0,0.0,0.0,0.0,4.881,150.25,1143.25,1157.6
124,4.835,1851.0,21.46,3063.0,100.0,0.0,0.0,0.0,4.835,190.18,1150.19,1146.02
125,4.915,1837.0,14.78,3060.0,100.0,0.0,0.0,0.0,4.915,188.7,1143.41,1149.67
126,4.921,1845.0,22.54,3058.0,100.0,0.002,713.0,0.31,4.923,195.74,1140.81,1152.07
127,4.929,1902.0,13.03,3055.0,100.0,0.0,0.0,0.0,4.929,187.15,1148.21,1139.07
128,4.916,1856.0,14.47,3059.0,100.0,0.0,0.0,0.0,4.916,190.58,1137.24,1156.71
129,4.898,1921.0,14.05,3057.0,100.0,0.0,0.0,0.0,4.898,186.32,1149.17,1145.72
130,4.93,1929.0,11.71,3055.0,100.0,0.0,0.0,0.0,4.93,184.38,1134.51,1152.67
131,4.898,1790.0,17.08,3061.0,100.0,0.0,0.0,0.0,4.898,192.23,1151.2,1147.63
132,4.908,1824.0,16.29,3059.0,100.0,0.0,0.0,0.0,4.908,188.54,1147.73,1151.54
133,4.9,1853.0,14.97,3058.0,100.0,0.0,0.0,0.0,4.9,189.92,1150.95,1149.31
134,4.88,1909.0,17.37,3060.0,100.0,0.0,0.0,0.0,4.88,189.97,1138.25,1148.24
135,4.875,1946.0,16.62,3059.0,100.0,0.0,0.0,0.0,4.875,184.37,1150.75,1145.44
136,4.902,1937.0,14.51,3057.0,100.0,0.0,0.0,0.0,4.902,188.7,1144.9,1141.86
137,4.919,1815.0,13.96,3057.0,100.0,0.0,0.0,0.0,4.919,188.37,1144.27,1155.7
138,4.93,1900.0,12.14,3055.0,100.0,0.0,0.0,0.0,4.93,185.15,1146.21,1136.94
139,4.875,1868.0,17.56,3063.0,100.0,0.0,0.0,0.0,4.875,184.04,1140.27,1156.22
140,4.918,1869.0,13.08,3057.0,100.0,0.0,0.0,0.0,4.918,189.59,1142.94,1148.42
141,4.914,1957.0,15.0,3057.0,100.0,0.0,0.0,0.0,4.914,188.5,1151.38,1145.3
142,4.924,1880.0,13.24,3057.0,100.0,0.0,0.0,0.0,4.924,188.43,1144.43,1149.29
143,4.939,1941.0,11.44,3055.0,100.0,0.0,0.0,0.0,4.939,188.13,1141.93,1147.19
144,4.933,1828.0,13.84,3057.0,100.0,0.0,0.0,0.0,4.933,189.73,1144.56,1150.58
145,4.934,1957.0,11.3,3055.0,100.0,0.0,0.0,0.0,4.934,187.56,1142.37,1142.46
146,4.937,1882.0,11.92,3056.0,100.0,0.0,0.0,0.0,4.937,187.9,1144.33,1150.84
147,4.865,1889.0,17.0,3059.0,100.0,0.0,0.0,0.0,4.865,188.76,1139.89,1137.68
148,4.877,1810.0,16.58,3062.0,100.0,0.0,0.0,0.0,4.877,187.47,1140.07,1158.08
149,4.895,1891.0,17.41,3059.0,100.0,0.0,0.0,0.0,4.895,188.33,1152.77,1144.92
150,4.931,1911.0,11.31,3055.0,100.0,0.0,0.0,0.0,4.931,187.76,1143.74,1141.53
151,4.87,1844.0,17.97,3060.0,100.0,0.0,0.0,0.0,4.87,190.72,1140.65,1145.52
152,4.863,1848.0,18.44,3061.0,100.0,0.0,0.0,0.0,4.863,190.37,1145.82,1150.49
153,4.91,1906.0,12.69,3057.0,100.0,0.0,0.0,0.0,4.91,182.79,1146.99,1145.7
154,4.885,1829.0,11.97,3057.0,100.0,0.0,0.0,0.0,4.885,154.66,1139.98,1144.33
155,4.929,1928.0,16.51,3058.0,100.0,0.0,0.0,0.0,4.929,185.13,1143.16,1155.14
156,4.923,1892.0,13.4,3058.0,100.0,0.0,0.0,0.0,4.923,192.2,1143.74,1143.5
157,4.884,1931.0,15.73,3058.0,100.0,0.0,0.0,0.0,4.884,188.06,1142.82,1143.4
158,4.92,1922.0,15.0,3057.0,100.0,0.001,712.0,0.53,4.921,187.99,1141.1,1157.7
159,4.928,1820.0,14.57,3059.0,100.0,0.0,0.0,0.0,4.928,194.19,1151.01,1147.87
160,4.924,1864.0,13.57,3058.0,100.0,0.0,0.0,0.0,4.924,189.7,1140.96,1150.81
161,4.914,1953.0,14.16,3057.0,100.0,0.0,0.0,0.0,4.914,188.04,1140.92,1147.1
162,4.905,1832.0,17.11,3060.0,100.0,0.0,0.0,0.0,4.905,190.87,1151.38,1152.92
163,4.878,1773.0,19.75,3065.0,100.0,0.0,0.0,0.0,4.878,191.09,1148.74,1153.71
164,4.945,1857.0,12.16,3058.0,100.0,0.0,0.0,0.0,4.945,188.47,1142.81,1148.17
165,4.93,1903.0,14.05,3057.0,100.0,0.0,0.0,0.0,4.93,190.94,1144.64,1150.37
166,4.927,1954.0,12.84,3056.0,100.0,0.0,0.0,0.0,4.927,188.48,1142.98,1143.14
167,4.897,1895.0,16.19,3059.0,100.0,0.0,0.0,0.0,4.897,187.14,1151.6,1149.62
168,4.889,1871.0,16.29,3060.0,100.0,0.0,0.0,0.0,4.889,190.12,1146.06,1150.96
169,4.909,1886.0,14.51,3059.0,100.0,0.0,0.0,0.0,4.909,184.25,1147.06,1141.98
170,4.931,1849.0,13.9,3058.0,100.0,0.0,0.0,0.0,4.931,189.83,1142.24,1157.77
171,4.909,1893.0,14.44,3058.0,100.0,0.0,0.0,0.0,4.909,189.0,1142.7,1148.7
172,4.908,1878.0,14.43,3058.0,100.0,0.0,0.0,0.0,4.908,189.65,1140.19,1145.53
173,4.938,1922.0,13.53,3057.0,100.0,0.0,0.0,0.0,4.938,189.11,1149.08,1143.3
174,4.924,1898.0,13.15,3057.0,100.0,0.0,0.0,0.0,4.924,187.88,1144.68,1145.99
175,4.95,1871.0,12.07,3055.0,100.0,0.0,0.0,0.0,4.95,191.17,1136.58,1156.36
176,4.926,1879.0,13.24,3056.0,100.0,0.0,0.0,0.0,4.926,187.7,1143.02,1142.49
177,4.916,1860.0,14.34,3057.0,100.0,0.0,0.0,0.0,4.916,189.33,1150.41,1147.4
178,4.906,1920.0,15.82,3059.0,100.0,0.0,715.0,0.51,4.906,186.86,1147.35,1150.26
179,4.933,1869.0,13.07,3056.0,100.0,0.0,0.0,0.0,4.933,187.91,1141.45,1144.46
180,4.918,1905.0,13.81,3056.0,100.0,0.0,0.0,0.0,4.918,189.4,1144.34,1147.06
181,4.915,1897.0,14.28,3059.0,100.0,0.0,0.0,0.0,4.915,187.16,1142.51,1156.52
182,4.896,1836.0,16.15,3059.0,100.0,0.0,0.0,0.0,4.896,193.27,1143.98,1150.07
183,4.915,1884.0,14.61,3058.0,100.0,0.0,0.0,0.0,4.915,188.48,1141.54,1143.63
184,4.936,1917.0,11.03,3055.0,100.0,0.0,0.0,0.0,4.936,174.31,1146.68,1139.77
185,4.938,1862.0,17.24,3056.0,100.0,0.0,0.0,0.0,4.938,162.34,1141.64,1157.89
186,4.916,1891.0,16.28,3060.0,100.0,0.0,0.0,0.0,4.916,191.91,1145.96,1148.77
187,4.938,1846.0,13.76,3059.0,100.0,0.0,0.0,0.0,4.938,193.99,1143.35,1147.64
188,4.954,1847.0,12.0,3055.0,100.0,0.0,0.0,0.0,4.954,188.8,1151.03,1154.18
189,4.921,1853.0,16.44,3059.0,100.0,0.001,714.0,0.41,4.922,193.1,1144.73,1145.12
190,4.858,1844.0,20.15,3062.0,100.0,0.0,0.0,0.0,4.858,189.15,1143.96,1156.26
191,4.872,1925.0,18.75,3060.0,100.0,0.0,0.0,0.0,4.872,191.24,1147.58,1141.93
192,4.908,1789.0,16.13,3062.0,100.0,0.0,0.0,0.0,4.908,191.49,1141.7,1153.2
193,4.948,1890.0,11.41,3055.0,100.0,0.0,0.0,0.0,4.948,186.26,1148.12,1150.42
194,4.902,1845.0,16.87,3061.0,100.0,0.0,0.0,0.0,4.902,191.12,1145.73,1152.47
195,4.919,1894.0,14.95,3057.0,100.0,0.0,0.0,0.0,4.919,191.53,1140.23,1149.5
196,4.928,1897.0,13.04,3057.0,100.0,0.0,0.0,0.0,4.928,190.3,1145.52,1148.27
197,4.953,1915.0,12.62,3055.0,100.0,0.0,0.0,0.0,4.953,191.06,1147.56,1144.09
198,4.931,1846.0,13.4,3057.0,100.0,0.0,0.0,0.0,4.931,190.04,1142.85,1142.27
199,4.949,1887.0,14.12,3056.0,100.0,0.0,708.0,0.22,4.949,189.64,1141.72,1156.07
200,4.963,1939.0,19.13,3057.0,100.0,0.0,0.0,0.0,4.963,194.07,1143.5,1148.09
201,4.948,1863.0,14.23,3058.0,100.0,0.0,708.0,0.22,4.948,190.74,1146.65,1151.72
202,4.905,1801.0,17.25,3063.0,100.0,0.0,0.0,0.0,4.905,191.61,1148.75,1144.27
203,4.988,1862.0,15.11,3055.0,100.0,0.0,0.0,0.0,4.988,193.6,1142.14,1155.47
204,4.954,1864.0,15.37,3058.0,100.0,0.0,0.0,0.0,4.954,193.2,1147.54,1153.74
205,4.925,1832.0,15.45,3059.0,100.0,0.0,0.0,0.0,4.925,194.66,1139.97,1149.4
206,4.953,1928.0,11.69,3055.0,100.0,0.0,0.0,0.0,4.953,188.46,1148.56,1140.64
207,4.885,1880.0,17.5,3060.0,100.0,0.0,0.0,0.0,4.885,189.67,1134.81,1152.74
208,4.942,1945.0,12.04,3055.0,100.0,0.0,0.0,0.0,4.942,187.47,1150.0,1143.46
209,4.932,1900.0,13.23,3057.0,99.84,0.0,0.0,0.0,4.932,189.18,1145.66,1145.15
210,4.941,1875.0,13.02,3057.0,100.0,0.0,0.0,0.0,4.941,191.1,1141.84,1157.51
211,4.927,1906.0,14.91,3058.0,100.0,0.0,0.0,0.0,4.927,189.91,1147.65,1149.05
212,4.907,1850.0,16.85,3059.0,100.0,0.0,0.0,0.0,4.907,193.4,1146.79,1146.0
213,4.874,1850.0,19.51,3062.0,100.0,0.0,0.0,0.0,4.874,191.84,1142.86,1140.09
214,4.949,1887.0,11.93,3056.0,100.0,0.0,0.0,0.0,4.949,189.45,1143.92,1156.18
215,4.949,1813.0,17.83,3056.0,100.0,0.0,0.0,0.0,4.949,178.92,1136.49,1146.73
216,4.925,1861.0,12.84,3057.0,100.0,0.0,0.0,0.0,4.925,166.55,1150.71,1143.22
217,4.956,1926.0,11.38,3055.0,100.0,0.0,0.0,0.0,4.956,189.0,1138.45,1153.6
218,4.957,1810.0,13.0,3059.0,100.0,0.0,0.0,0.0,4.957,192.99,1153.38,1142.34
219,4.931,1864.0,14.69,3058.0,100.0,0.0,0.0,0.0,4.931,189.42,1145.79,1154.59
220,4.93,1904.0,14.5,3057.0,100.0,0.0,0.0,0.0,4.93,191.75,1141.56,1147.7
221,4.92,1952.0,15.39,3057.0,100.0,0.0,712.0,0.32,4.92,191.63,1144.4,1140.69
222,4.954,1857.0,13.07,3057.0,100.0,0.0,0.0,0.0,4.954,189.0,1142.87,1156.17
223,4.921,1927.0,14.37,3057.0,100.0,0.0,0.0,0.0,4.921,189.82,1143.7,1146.25
224,4.893,1898.0,17.26,3060.0,100.0,0.0,0.0,0.0,4.893,189.14,1145.17,1143.09
225,4.938,1900.0,12.92,3056.0,100.0,0.0,0.0,0.0,4.938,189.98,1141.43,1147.72
226,4.925,1951.0,14.61,3057.0,100.0,0.0,0.0,0.0,4.925,190.64,1145.04,1152.03
227,4.932,1833.0,13.08,3056.0,100.0,0.0,0.0,0.0,4.932,189.61,1134.66,1146.5
228,4.961,1941.0,12.21,3055.0,100.0,0.0,0.0,0.0,4.961,189.27,1150.18,1143.91
229,4.943,1730.0,14.69,3063.0,100.0,0.0,0.0,0.0,4.943,190.73,1147.68,1151.8
230,4.942,1926.0,13.97,3057.0,100.0,0.0,0.0,0.0,4.942,190.94,1142.26,1148.42
231,4.951,1888.0,11.64,3055.0,100.0,0.0,0.0,0.0,4.951,190.09,1139.46,1152.87
232,4.908,1846.0,16.08,3059.0,100.0,0.0,0.0,0.0,4.908,191.84,1144.05,1152.76
233,4.957,1923.0,11.66,3055.0,100.0,0.0,0.0,0.0,4.957,190.84,1148.77,1144.06
234,4.939,1817.0,13.56,3057.0,100.0,0.0,0.0,0.0,4.939,190.66,1144.27,1144.15
235,4.97,1947.0,11.55,3055.0,100.0,0.0,0.0,0.0,4.97,189.23,1134.47,1153.87
236,5.258,1887.0,18.11,3054.0,100.0,0.0,0.0,0.0,5.258,199.39,1150.15,1149.59
237,4.954,1890.0,12.91,3056.0,100.0,0.0,714.0,0.41,4.954,193.88,1147.63,1148.32
238,4.91,1843.0,16.74,3060.0,100.0,0.0,0.0,0.0,4.91,196.13,1138.49,1149.41
239,4.955,1858.0,14.0,3059.0,100.0,0.0,0.0,0.0,4.955,190.03,1154.85,1143.48
240,4.946,1853.0,13.91,3058.0,100.0,0.0,0.0,0.0,4.946,194.65,1144.18,1154.21
241,4.935,1884.0,13.07,3056.0,100.0,0.0,0.0,0.0,4.935,190.16,1144.28,1147.27
242,4.922,1792.0,15.2,3064.0,100.0,0.0,0.0,0.0,4.922,188.71,1147.6,1152.02
243,4.91,1831.0,15.2,3061.0,100.0,0.0,0.0,0.0,4.91,185.66,1141.41,1147.01
244,4.995,1903.0,16.69,3054.0,100.0,0.0,0.0,0.0,4.995,193.5,1148.55,1152.75
245,4.947,1981.0,19.53,3057.0,100.0,0.0,0.0,0.0,4.947,191.96,1145.54,1141.65
246,4.9,1838.0,16.51,3059.0,100.0,0.0,0.0,0.0,4.9,173.84,1140.0,1152.55
247,4.929,1855.0,14.39,3058.0,100.0,0.0,0.0,0.0,4.929,177.3,1144.56,1149.21
248,4.95,1908.0,11.66,3055.0,100.0,0.0,0.0,0.0,4.95,188.4,1145.98,1146.0
249,4.953,1903.0,13.03,3058.0,100.0,0.0,0.0,0.0,4.953,189.41,1145.68,1148.34
250,4.898,1864.0,17.67,3059.0,100.0,0.0,0.0,0.0,4.898,190.37,1143.7,1146.76
251,4.911,1793.0,18.32,3064.0,100.0,0.0,0.0,0.0,4.911,192.54,1143.0,1152.22
252,4.958,1875.0,14.81,3057.0,100.0,0.002,713.0,0.63,4.96,193.44,1151.29,1141.6
253,4.943,1894.0,13.26,3056.0,100.0,0.0,709.0,0.22,4.943,191.17,1141.29,1148.17
