Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
63,4.891,1907.0,18.91,3055.0,100.0,0.0,0.0,0.0,4.891,186.5,1143.62,1145.5
64,4.943,1948.0,26.01,3055.0,100.0,0.001,712.0,0.32,4.944,190.07,1145.47,1140.48
65,4.898,1823.0,22.22,3062.0,100.0,0.0,0.0,0.0,4.898,195.2,1152.78,1146.6
66,4.906,1963.0,20.14,3055.0,100.0,0.0,709.0,0.22,4.906,186.24,1147.27,1144.46
67,4.891,1984.0,18.65,3055.0,100.0,0.0,0.0,0.0,4.891,189.59,1144.79,1150.06
68,4.873,1935.0,21.74,3058.0,100.0,0.0,0.0,0.0,4.873,186.24,1146.38,1142.8
69,4.861,1897.0,20.52,3058.0,100.0,0.0,0.0,0.0,4.861,186.68,1140.3,1146.18
70,4.865,1932.0,22.0,3060.0,100.0,0.0,0.0,0.0,4.865,188.48,1152.95,1137.75
71,4.907,1932.0,19.75,3055.0,100.0,0.0,0.0,0.0,4.907,187.79,1144.73,1151.86
72,4.886,1796.0,20.38,3060.0,100.0,0.0,0.0,0.0,4.886,190.7,1150.31,1147.57
73,4.849,1835.0,17.81,3058.0,100.0,0.0,0.0,0.0,4.849,190.05,1136.64,1144.7
74,4.873,1971.0,20.7,3058.0,100.0,0.0,0.0,0.0,4.873,185.63,1154.37,1136.36
75,4.89,1842.0,21.38,3059.0,100.0,0.0,0.0,0.0,4.89,188.63,1148.39,1157.33
76,4.96,1924.0,37.97,3060.0,100.0,0.0,0.0,0.0,4.96,192.21,1146.85,1143.79
77,4.895,1909.0,20.11,3057.0,100.0,0.0,0.0,0.0,4.895,185.87,1143.38,1146.08
78,4.893,1914.0,20.02,3057.0,100.0,0.0,0.0,0.0,4.893,186.02,1147.59,1147.3
79,4.877,1860.0,21.76,3059.0,100.0,0.0,0.0,0.0,4.877,190.81,1141.01,1139.79
80,4.915,1796.0,20.4,3059.0,100.0,0.0,0.0,0.0,4.915,190.0,1154.46,1158.64
81,4.903,1766.0,20.99,3060.0,100.0,0.0,0.0,0.0,4.903,193.77,1147.48,1145.82
82,4.886,1862.0,21.4,3059.0,100.0,0.0,0.0,0.0,4.886,187.33,1145.77,1152.82
83,4.901,1965.0,18.8,3055.0,100.0,0.0,0.0,0.0,4.901,187.7,1138.87,1146.28
84,4.892,1973.0,18.31,3055.0,100.0,0.0,0.0,0.0,4.892,185.97,1153.34,1133.73
85,4.882,1878.0,18.94,3057.0,100.0,0.0,0.0,0.0,4.882,186.35,1140.21,1153.07
86,4.926,1858.0,23.24,3058.0,100.0,0.0,712.0,0.32,4.926,190.99,1148.8,1144.97
87,4.884,1786.0,23.12,3063.0,100.0,0.0,0.0,0.0,4.884,197.85,1150.77,1147.7
88,4.9,1788.0,22.14,3062.0,100.0,0.0,0.0,0.0,4.9,191.53,1155.69,1146.87
89,4.976,1967.0,31.34,3054.0,100.0,0.0,0.0,0.0,4.976,191.08,1144.32,1140.31
90,4.92,1867.0,26.44,3059.0,100.0,0.0,0.0,0.0,4.92,192.97,1149.25,1148.69
91,4.879,1838.0,22.62,3059.0,100.0,0.0,0.0,0.0,4.879,186.76,1144.26,1144.63
92,4.856,1827.0,22.33,3062.0,100.0,0.0,0.0,0.0,4.856,159.44,1149.36,1152.51
93,4.895,1825.0,20.33,3059.0,100.0,0.0,0.0,0.0,4.895,192.77,1147.6,1142.48
94,4.892,1870.0,22.2,3060.0,100.0,0.0,0.0,0.0,4.892,189.66,1145.88,1149.06
95,4.911,1944.0,18.26,3055.0,100.0,0.0,713.0,0.31,4.911,189.39,1143.98,1145.23
96,4.886,1917.0,19.88,3059.0,99.8,0.0,0.0,0.0,4.886,188.73,1149.38,1141.51
97,4.908,1781.0,20.93,3060.0,100.0,0.0,0.0,0.0,4.908,194.57,1149.46,1149.94
98,4.896,1902.0,20.01,3057.0,100.0,0.0,0.0,0.0,4.896,188.62,1144.4,1145.67
99,4.892,1930.0,20.81,3057.0,100.0,0.0,0.0,0.0,4.892,190.76,1142.71,1139.79
100,4.902,1859.0,23.87,3061.0,100.0,0.0,0.0,0.0,4.902,192.11,1148.12,1155.3
101,4.875,1889.0,23.61,3061.0,100.0,0.0,0.0,0.0,4.875,188.3,1142.02,1145.08
102,4.887,1979.0,21.73,3058.0,100.0,0.0,0.0,0.0,4.887,189.21,1151.8,1144.82
103,4.886,1907.0,22.23,3061.0,100.0,0.0,0.0,0.0,4.886,189.48,1142.24,1148.23
104,4.921,1984.0,18.92,3055.0,100.0,0.0,0.0,0.0,4.921,187.53,1150.18,1143.21
105,4.909,1819.0,21.59,3058.0,100.0,0.0,0.0,0.0,4.909,191.37,1148.67,1144.79
106,4.915,1850.0,19.63,3057.0,100.0,0.0,0.0,0.0,4.915,191.98,1147.97,1146.39
107,4.884,1866.0,20.29,3059.0,100.0,0.0,0.0,0.0,4.884,189.16,1136.12,1147.05
108,4.933,1941.0,20.89,3055.0,100.0,0.0,0.0,0.0,4.933,189.59,1151.75,1145.57
109,4.859,1859.0,24.91,3063.0,100.0,0.0,0.0,0.0,4.859,189.07,1149.03,1146.12
110,4.908,1773.0,24.38,3061.0,100.0,0.0,713.0,0.31,4.908,201.08,1145.24,1141.05
111,4.921,1875.0,19.18,3055.0,100.0,0.0,0.0,0.0,4.921,189.85,1149.73,1143.13
112,4.897,1892.0,22.4,3059.0,100.0,0.0,0.0,0.0,4.897,187.28,1146.31,1154.95
113,4.872,1835.0,19.03,3059.0,100.0,0.0,0.0,0.0,4.872,190.8,1144.57,1136.9
114,4.892,1815.0,20.73,3059.0,100.0,0.0,0.0,0.0,4.892,190.64,1144.07,1152.82
115,4.909,1798.0,21.16,3060.0,100.0,0.0,0.0,0.0,4.909,187.26,1145.7,1148.72
116,4.874,1845.0,23.75,3062.0,100.0,0.0,0.0,0.0,4.874,190.86,1154.69,1142.48
117,4.913,1892.0,20.91,3057.0,100.0,0.0,0.0,0.0,4.913,191.49,1139.25,1149.08
118,4.888,1792.0,26.92,3063.0,100.0,0.0,713.0,0.31,4.888,199.52,1146.75,1152.32
119,4.965,1875.0,31.25,3057.0,100.0,0.0,0.0,0.0,4.965,193.63,1147.64,1145.08
120,4.909,1848.0,21.59,3058.0,100.0,0.0,712.0,0.32,4.909,191.12,1148.9,1148.58
121,4.925,1788.0,19.53,3061.0,100.0,0.0,0.0,0.0,4.925,191.15,1155.12,1146.84
122,4.882,1858.0,22.12,3060.0,100.0,0.0,0.0,0.0,4.882,179.16,1146.49,1144.45
123,4.891,1866.0,20.13,3058.0,100.0,0.0,0.0,0.0,4.891,162.37,1149.31,1141.67
124,4.92,1835.0,21.01,3056.0,100.0,0.0,0.0,0.0,4.92,190.33,1143.66,1150.39
125,4.894,1834.0,22.71,3059.0,100.0,0.0,0.0,0.0,4.894,192.86,1144.42,1140.01
126,4.92,1849.0,23.55,3059.0,100.0,0.0,710.0,0.22,4.92,192.31,1147.47,1153.56
127,4.902,1875.0,20.59,3057.0,100.0,0.0,0.0,0.0,4.902,191.51,1147.63,1145.57
128,4.899,1824.0,22.21,3060.0,100.0,0.0,0.0,0.0,4.899,193.15,1149.18,1143.7
129,5.293,1864.0,76.59,3059.0,100.0,0.0,0.0,0.0,5.293,203.75,1149.99,1150.2
130,4.931,1858.0,20.58,3056.0,100.0,0.0,0.0,0.0,4.931,190.94,1147.88,1144.43
131,4.885,1874.0,24.32,3060.0,100.0,0.0,0.0,0.0,4.885,192.32,1141.45,1142.23
132,5.148,1922.0,23.22,3054.0,100.0,0.0,0.0,0.0,5.148,193.91,1149.84,1145.49
133,4.914,1881.0,19.22,3057.0,100.0,0.0,0.0,0.0,4.914,190.78,1143.92,1140.87
134,4.872,1903.0,19.37,3060.0,100.0,0.0,0.0,0.0,4.872,187.59,1148.48,1155.54
135,4.916,1844.0,21.61,3060.0,100.0,0.0,0.0,0.0,4.916,193.14,1151.29,1145.81
136,4.92,1807.0,21.87,3059.0,100.0,0.0,0.0,0.0,4.92,192.73,1148.06,1147.06
137,4.909,1880.0,21.72,3058.0,100.0,0.0,0.0,0.0,4.909,187.49,1136.52,1145.67
138,4.904,1805.0,21.74,3060.0,100.0,0.0,0.0,0.0,4.904,192.78,1149.77,1143.01
139,4.89,1850.0,24.01,3061.0,100.0,0.0,0.0,0.0,4.89,193.84,1150.24,1155.8
140,4.896,1883.0,22.18,3057.0,100.0,0.0,0.0,0.0,4.896,189.77,1141.69,1147.41
141,4.929,1821.0,21.52,3058.0,100.0,0.0,713.0,0.63,4.929,195.62,1147.58,1143.65
142,4.88,1858.0,25.12,3060.0,100.0,0.0,0.0,0.0,4.88,192.05,1153.04,1146.88
143,4.919,1848.0,22.76,3058.0,100.0,0.003,711.0,0.53,4.922,192.51,1144.64,1139.44
144,4.9,1872.0,23.25,3061.0,100.0,0.0,0.0,0.0,4.9,188.45,1150.35,1154.91
145,4.875,1872.0,21.78,3058.0,100.0,0.0,0.0,0.0,4.875,190.04,1142.96,1142.27
146,4.891,1828.0,22.85,3060.0,100.0,0.0,0.0,0.0,4.891,192.26,1144.13,1141.27
147,4.925,1918.0,16.78,3055.0,100.0,0.0,0.0,0.0,4.925,185.74,1147.69,1148.02
148,4.95,1943.0,28.63,3057.0,100.0,0.0,0.0,0.0,4.95,192.52,1141.82,1146.36
149,4.973,1966.0,25.8,3055.0,100.0,0.0,0.0,0.0,4.973,192.63,1148.59,1145.59
150,4.93,1866.0,23.04,3060.0,100.0,0.0,709.0,0.22,4.93,193.76,1152.16,1137.11
151,4.915,1908.0,21.94,3057.0,100.0,0.0,0.0,0.0,4.915,188.53,1148.99,1153.13
152,4.893,1841.0,23.4,3061.0,100.0,0.0,0.0,0.0,4.893,192.74,1137.81,1142.19
153,4.93,1847.0,19.82,3057.0,100.0,0.0,0.0,0.0,4.93,173.21,1148.89,1154.27
154,4.865,1841.0,18.6,3058.0,100.0,0.0,0.0,0.0,4.865,168.29,1148.27,1143.4
155,4.881,1898.0,19.1,3059.0,100.0,0.0,0.0,0.0,4.881,188.07,1141.57,1141.28
156,4.883,1812.0,26.4,3063.0,100.0,0.0,0.0,0.0,4.883,196.39,1150.94,1148.79
157,4.915,1908.0,21.26,3057.0,100.0,0.0,0.0,0.0,4.915,189.54,1140.83,1149.19
158,4.938,1844.0,19.35,3055.0,100.0,0.0,0.0,0.0,4.938,191.65,1151.17,1139.1
159,4.94,1917.0,18.25,3055.0,100.0,0.0,0.0,0.0,4.94,187.48,1146.86,1146.24
160,4.887,1837.0,23.52,3062.0,100.0,0.0,0.0,0.0,4.887,189.9,1144.79,1146.49
161,4.92,1944.0,19.73,3056.0,100.0,0.0,0.0,0.0,4.92,188.34,1148.61,1146.18
162,4.887,1863.0,24.87,3060.0,100.0,0.0,0.0,0.0,4.887,188.38,1146.89,1145.09
163,4.937,1920.0,19.04,3055.0,100.0,0.0,0.0,0.0,4.937,188.72,1135.84,1145.21
164,4.928,1810.0,26.16,3061.0,100.0,0.0,0.0,0.0,4.928,193.16,1155.4,1154.94
165,4.907,1839.0,23.47,3058.0,100.0,0.0,0.0,0.0,4.907,192.91,1139.71,1142.61
166,4.924,1853.0,20.63,3057.0,100.0,0.0,0.0,0.0,4.924,192.55,1153.12,1139.64
167,5.031,1897.0,29.74,3055.0,100.0,0.0,712.0,0.32,5.031,190.42,1143.44,1143.82
168,4.936,1931.0,28.65,3059.0,100.0,0.0,0.0,0.0,4.936,190.4,1147.34,1151.19
169,4.95,1846.0,21.52,3058.0,100.0,0.0,709.0,0.22,4.95,187.65,1149.1,1154.8
170,4.94,1779.0,21.43,3058.0,100.0,0.0,0.0,0.0,4.94,194.66,1144.53,1146.61
171,4.932,1861.0,20.52,3056.0,100.0,0.0,0.0,0.0,4.932,187.15,1150.49,1143.12
172,4.91,1832.0,22.77,3058.0,100.0,0.0,0.0,0.0,4.91,193.08,1140.06,1142.18
173,4.934,1864.0,19.36,3055.0,100.0,0.0,0.0,0.0,4.934,188.8,1150.4,1144.99
174,4.908,1826.0,23.29,3058.0,100.0,0.0,0.0,0.0,4.908,191.13,1144.42,1153.52
175,4.907,1871.0,15.89,3057.0,100.0,0.0,0.0,0.0,4.907,191.42,1145.82,1141.94
176,4.91,1952.0,18.03,3056.0,100.0,0.0,0.0,0.0,4.91,188.29,1140.83,1146.03
177,4.914,1895.0,23.15,3058.0,100.0,0.0,712.0,0.32,4.914,192.51,1150.09,1144.75
178,4.988,1828.0,35.24,3060.0,100.0,0.0,0.0,0.0,4.988,201.14,1148.78,1141.96
179,4.915,1878.0,21.17,3057.0,100.0,0.0,0.0,0.0,4.915,190.58,1141.81,1147.94
180,4.93,1872.0,23.21,3058.0,100.0,0.001,711.0,0.53,4.931,193.34,1149.93,1151.9
181,4.88,1828.0,24.28,3060.0,100.0,0.0,0.0,0.0,4.88,191.54,1144.57,1147.89
182,4.932,1893.0,20.36,3056.0,100.0,0.0,0.0,0.0,4.932,191.95,1148.63,1137.42
183,4.915,1914.0,23.39,3058.0,100.0,0.0,0.0,0.0,4.915,192.19,1143.45,1148.87
184,4.91,1735.0,21.9,3066.0,100.0,0.0,0.0,0.0,4.91,167.75,1149.69,1154.37
185,4.93,1901.0,20.3,3057.0,100.0,0.0,0.0,0.0,4.93,178.67,1147.37,1140.14
186,4.947,1946.0,18.9,3055.0,100.0,0.0,0.0,0.0,4.947,192.21,1137.15,1147.27
187,4.948,1890.0,19.01,3056.0,100.0,0.0,0.0,0.0,4.948,193.15,1150.27,1146.08
188,4.929,1832.0,24.48,3058.0,100.0,0.0,0.0,0.0,4.929,194.04,1148.47,1138.4
189,4.96,1899.0,22.9,3057.0,100.0,0.0,0.0,0.0,4.96,198.31,1139.87,1152.1
190,4.96,1975.0,18.69,3055.0,100.0,0.0,0.0,0.0,4.96,191.43,1153.0,1143.19
191,4.943,1856.0,21.32,3057.0,100.0,0.0,0.0,0.0,4.943,193.7,1147.25,1144.34
192,4.955,1951.0,18.84,3055.0,100.0,0.0,0.0,0.0,4.955,191.82,1145.15,1144.08
193,4.928,1925.0,22.14,3058.0,100.0,0.0,0.0,0.0,4.928,190.4,1148.02,1146.61
194,4.912,1950.0,22.65,3058.0,100.0,0.0,0.0,0.0,4.912,190.69,1135.31,1143.37
195,4.934,1810.0,20.93,3060.0,100.0,0.0,0.0,0.0,4.934,196.2,1154.92,1150.06
196,4.907,1827.0,18.04,3059.0,100.0,0.0,0.0,0.0,4.907,190.76,1150.44,1143.25
197,4.914,1874.0,24.04,3058.0,100.0,0.0,0.0,0.0,4.914,195.37,1140.55,1146.09
198,4.943,1814.0,21.72,3059.0,100.0,0.0,0.0,0.0,4.943,193.7,1146.98,1139.31
199,4.99,1824.0,24.31,3057.0,100.0,0.0,0.0,0.0,4.99,197.21,1145.83,1155.28
200,4.942,1912.0,18.19,3056.0,100.0,0.0,0.0,0.0,4.942,189.66,1147.44,1139.8
201,4.924,1939.0,21.07,3058.0,100.0,0.0,0.0,0.0,4.924,192.76,1141.47,1147.07
202,4.904,1949.0,24.29,3059.0,100.0,0.0,0.0,0.0,4.904,191.9,1144.63,1145.48
203,4.966,1946.0,18.94,3055.0,100.0,0.0,0.0,0.0,4.966,192.47,1149.93,1148.06
204,4.912,1864.0,24.73,3059.0,100.0,0.0,713.0,0.31,4.912,194.93,1144.47,1146.03
205,4.939,1901.0,20.39,3056.0,100.0,0.0,0.0,0.0,4.939,191.4,1146.3,1145.71
206,4.957,1964.0,19.27,3055.0,100.0,0.0,708.0,0.22,4.957,191.54,1141.25,1144.15
207,5.006,1864.0,32.31,3057.0,100.0,0.0,0.0,0.0,5.006,193.59,1152.11,1141.13
208,4.98,1842.0,21.77,3055.0,100.0,0.0,708.0,0.43,4.98,195.93,1143.84,1141.91
209,4.902,1819.0,26.03,3061.0,100.0,0.0,0.0,0.0,4.902,196.88,1149.87,1152.47
210,4.915,1848.0,23.67,3058.0,100.0,0.0,0.0,0.0,4.915,193.83,1142.32,1142.02
211,4.959,1805.0,19.32,3057.0,100.0,0.0,0.0,0.0,4.959,191.85,1143.83,1146.11
212,4.97,1886.0,19.82,3055.0,100.0,0.0,709.0,0.22,4.97,194.42,1149.73,1152.2
213,4.955,1902.0,21.05,3057.0,100.0,0.0,0.0,0.0,4.955,193.69,1150.07,1148.32
214,4.952,1789.0,20.96,3059.0,100.0,0.0,0.0,0.0,4.952,197.11,1146.54,1141.62
215,4.908,1803.0,21.37,3057.0,100.0,0.0,0.0,0.0,4.908,159.44,1142.64,1151.25
216,4.972,1929.0,18.67,3055.0,100.0,0.0,0.0,0.0,4.972,191.44,1151.67,1135.3
217,4.916,1920.0,19.51,3058.0,100.0,0.0,0.0,0.0,4.916,189.95,1140.88,1148.13
218,4.96,1866.0,21.52,3057.0,100.0,0.0,0.0,0.0,4.96,197.84,1151.27,1154.01
219,4.96,1887.0,20.71,3057.0,100.0,0.0,0.0,0.0,4.96,195.91,1149.14,1136.25
220,4.962,1987.0,19.66,3055.0,100.0,0.0,709.0,0.22,4.962,191.48,1141.66,1146.92
221,4.987,1867.0,28.04,3058.0,100.0,0.0,0.0,0.0,4.987,196.45,1149.8,1140.1
222,4.961,1894.0,23.03,3059.0,100.0,0.0,709.0,0.22,4.961,194.0,1148.94,1153.44
223,4.957,1961.0,18.73,3055.0,100.0,0.0,0.0,0.0,4.957,192.53,1138.47,1144.8
224,4.944,1862.0,19.53,3057.0,100.0,0.0,0.0,0.0,4.944,193.77,1152.65,1139.87
225,4.965,1940.0,17.77,3055.0,100.0,0.0,0.0,0.0,4.965,190.72,1148.27,1145.21
226,4.938,1939.0,16.55,3055.0,100.0,0.0,0.0,0.0,4.938,192.76,1138.14,1148.56
227,4.951,1821.0,22.47,3057.0,100.0,0.0,0.0,0.0,4.951,195.41,1150.48,1137.81
228,4.966,1966.0,19.63,3054.0,100.0,0.0,0.0,0.0,4.966,191.71,1145.93,1146.75
229,4.944,1871.0,21.69,3057.0,100.0,0.0,709.0,0.22,4.944,195.45,1143.45,1139.9
230,4.97,1925.0,18.75,3055.0,100.0,0.0,0.0,0.0,4.97,192.47,1150.22,1143.74
231,4.932,1912.0,20.69,3056.0,100.0,0.0,0.0,0.0,4.932,191.2,1138.1,1144.76
232,4.932,1866.0,23.98,3058.0,100.0,0.0,0.0,0.0,4.932,192.94,1151.48,1151.34
233,4.959,1816.0,22.22,3058.0,100.0,0.0,0.0,0.0,4.959,196.57,1147.16,1145.72
234,4.938,1869.0,20.89,3057.0,100.0,0.0,0.0,0.0,4.938,193.82,1136.47,1143.8
235,4.92,1918.0,23.66,3059.0,100.0,0.0,0.0,0.0,4.92,195.6,1151.86,1147.88
236,4.954,1939.0,22.75,3057.0,100.0,0.0,714.0,0.41,4.954,193.61,1140.39,1144.88
237,4.974,1856.0,28.46,3058.0,100.0,0.0,0.0,0.0,4.974,198.63,1150.7,1146.22
238,4.958,1874.0,20.27,3056.0,100.0,0.0,712.0,0.32,4.958,194.17,1153.19,1145.26
239,4.945,1896.0,22.1,3058.0,100.0,0.0,0.0,0.0,4.945,193.36,1146.47,1136.79
240,4.951,1925.0,19.18,3056.0,100.0,0.0,0.0,0.0,4.951,194.25,1142.21,1151.77
241,4.959,1985.0,18.53,3055.0,100.0,0.0,0.0,0.0,4.959,190.9,1150.72,1135.52
242,4.949,1843.0,22.74,3060.0,100.0,0.0,0.0,0.0,4.949,198.11,1146.8,1145.48
243,4.969,1887.0,25.46,3056.0,100.0,0.0,710.0,0.22,4.969,194.51,1144.01,1151.99
244,4.963,1931.0,18.97,3055.0,100.0,0.0,0.0,0.0,4.963,191.51,1141.31,1145.46
245,4.926,1939.0,22.83,3058.0,100.0,0.0,708.0,0.22,4.926,186.21,1152.85,1137.14
246,4.879,1819.0,24.54,3062.0,100.0,0.0,0.0,0.0,4.879,162.02,1141.8,1154.35
247,4.958,1927.0,21.66,3057.0,100.0,0.0,0.0,0.0,4.958,195.55,1149.26,1138.17
248,4.974,1827.0,21.67,3057.0,100.0,0.0,0.0,0.0,4.974,198.08,1146.03,1146.4
249,4.957,1856.0,20.43,3058.0,100.0,0.0,0.0,0.0,4.957,197.88,1146.69,1156.41
250,5.328,1902.0,41.18,3056.0,100.0,0.0,709.0,0.22,5.328,197.41,1139.02,1146.31
251,4.952,1943.0,17.07,3055.0,100.0,0.0,0.0,0.0,4.952,191.49,1154.61,1133.2
252,4.921,1881.0,23.88,3059.0,100.0,0.0,0.0,0.0,4.921,194.13,1144.51,1154.7
253,4.914,1889.0,25.41,3059.0,100.0,0.0,0.0,0.0,4.914,193.49,1143.63,1145.99
