Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
25,4.838,1850.0,20.92,3059.0,100.0,0.0,0.0,0.0,4.838,189.07,1145.32,1148.3
26,4.852,1903.0,18.95,3055.0,100.0,0.0,0.0,0.0,4.852,185.82,1146.86,1142.58
27,4.838,1890.0,20.17,3057.0,100.0,0.0,0.0,0.0,4.838,184.65,1149.35,1136.46
28,4.826,1889.0,20.8,3061.0,100.0,0.0,0.0,0.0,4.826,185.43,1145.15,1150.44
29,4.813,1838.0,17.96,3060.0,100.0,0.0,0.0,0.0,4.813,190.23,1147.97,1139.24
30,4.788,1821.0,20.43,3061.0,100.0,0.0,0.0,0.0,4.788,163.33,1142.85,1145.7
31,4.834,1828.0,20.06,3059.0,100.0,0.0,0.0,0.0,4.834,176.31,1148.52,1141.16
32,4.859,1833.0,19.79,3057.0,100.0,0.0,0.0,0.0,4.859,189.76,1145.13,1152.35
33,4.84,1812.0,23.3,3062.0,100.0,0.0,0.0,0.0,4.84,193.39,1146.23,1146.32
34,4.848,1907.0,16.58,3055.0,100.0,0.0,0.0,0.0,4.848,182.97,1144.13,1134.41
35,4.832,1834.0,20.17,3059.0,100.0,0.0,0.0,0.0,4.832,189.9,1137.28,1154.19
36,4.849,1878.0,22.62,3060.0,100.0,0.0,0.0,0.0,4.849,191.13,1151.02,1144.12
37,4.863,1943.0,18.41,3055.0,100.0,0.0,0.0,0.0,4.863,184.15,1147.11,1141.98
38,4.832,1878.0,21.61,3059.0,100.0,0.0,0.0,0.0,4.832,185.04,1134.09,1141.98
39,4.852,1837.0,20.09,3058.0,100.0,0.0,0.0,0.0,4.852,187.85,1148.66,1146.09
40,4.87,1981.0,19.34,3055.0,100.0,0.0,714.0,0.41,4.87,186.73,1148.99,1143.2
41,4.928,1876.0,34.36,3057.0,100.0,0.0,0.0,0.0,4.928,193.88,1145.31,1140.05
42,4.863,1806.0,22.01,3060.0,100.0,0.0,0.0,0.0,4.863,192.15,1145.18,1158.94
43,4.851,1841.0,21.98,3058.0,100.0,0.0,712.0,0.32,4.851,189.17,1150.49,1140.54
44,4.867,1850.0,20.92,3060.0,100.0,0.0,0.0,0.0,4.867,187.18,1143.49,1148.66
45,4.878,1974.0,18.8,3055.0,100.0,0.0,0.0,0.0,4.878,186.96,1149.27,1142.18
46,4.863,1929.0,20.8,3057.0,100.0,0.0,0.0,0.0,4.863,185.58,1144.77,1142.63
47,4.875,1949.0,18.77,3055.0,100.0,0.0,0.0,0.0,4.875,188.49,1146.81,1142.78
48,4.852,1859.0,23.12,3059.0,100.0,0.0,709.0,0.22,4.852,188.97,1147.55,1140.6
49,4.882,1836.0,20.15,3057.0,100.0,0.0,0.0,0.0,4.882,187.1,1142.8,1154.59
50,4.819,1870.0,17.54,3059.0,100.0,0.0,0.0,0.0,4.819,187.37,1142.74,1138.89
51,4.886,1903.0,18.9,3055.0,100.0,0.0,0.0,0.0,4.886,185.84,1145.93,1143.99
52,5.318,1953.0,71.26,3054.0,100.0,0.0,0.0,0.0,5.318,194.5,1147.0,1152.55
53,4.835,1834.0,23.94,3063.0,100.0,0.0,0.0,0.0,4.835,188.59,1148.28,1139.28
54,4.85,1859.0,23.27,3063.0,100.0,0.0,0.0,0.0,4.85,184.98,1147.58,1148.14
55,4.887,1908.0,18.3,3055.0,100.0,0.0,0.0,0.0,4.887,182.93,1142.82,1142.35
56,4.893,1961.0,19.91,3055.0,100.0,0.0,0.0,0.0,4.893,187.91,1144.83,1142.88
57,4.844,1861.0,22.96,3061.0,100.0,0.0,0.0,0.0,4.844,189.23,1139.15,1150.55
58,4.888,1944.0,18.85,3055.0,100.0,0.0,0.0,0.0,4.888,188.18,1148.84,1145.57
59,4.896,1896.0,18.83,3057.0,100.0,0.0,0.0,0.0,4.896,187.95,1150.05,1136.54
60,4.854,1896.0,18.07,3059.0,100.0,0.0,0.0,0.0,4.854,181.1,1140.68,1148.24
61,4.861,1791.0,18.52,3056.0,100.0,0.0,0.0,0.0,4.861,152.82,1137.38,1144.28
62,4.899,1893.0,19.26,3055.0,100.0,0.0,0.0,0.0,4.899,183.65,1145.29,1144.78
63,4.891,1938.0,18.25,3055.0,100.0,0.0,0.0,0.0,4.891,187.04,1148.86,1142.1
64,4.9,1850.0,19.61,3056.0,100.0,0.0,0.0,0.0,4.9,190.05,1143.59,1144.97
65,4.853,1867.0,24.74,3062.0,100.0,0.0,0.0,0.0,4.853,189.18,1150.49,1144.68
66,4.919,1874.0,27.22,3058.0,100.0,0.0,0.0,0.0,4.919,190.13,1147.94,1138.95
67,4.877,1788.0,23.74,3062.0,100.0,0.0,0.0,0.0,4.877,195.21,1147.73,1145.66
68,4.91,1949.0,18.38,3055.0,100.0,0.0,0.0,0.0,4.91,187.79,1144.8,1149.69
69,4.876,1894.0,18.34,3057.0,100.0,0.0,0.0,0.0,4.876,186.36,1145.74,1144.75
70,4.902,1918.0,30.35,3059.0,100.0,0.0,0.0,0.0,4.902,190.93,1142.63,1142.74
71,4.906,1942.0,18.42,3055.0,100.0,0.0,0.0,0.0,4.906,188.55,1150.59,1143.23
72,4.893,1839.0,23.61,3060.0,100.0,0.002,713.0,0.63,4.895,196.79,1145.32,1143.14
73,4.894,1803.0,21.08,3060.0,100.0,0.0,0.0,0.0,4.894,189.99,1146.76,1143.42
74,4.908,1831.0,22.7,3058.0,100.0,0.0,0.0,0.0,4.908,190.86,1150.6,1156.55
75,4.876,1847.0,22.47,3059.0,100.0,0.0,0.0,0.0,4.876,189.95,1139.38,1135.07
76,4.921,1812.0,20.4,3058.0,100.0,0.0,0.0,0.0,4.921,191.51,1154.52,1157.75
77,4.908,1810.0,20.45,3059.0,100.0,0.0,0.0,0.0,4.908,193.71,1146.99,1143.87
78,4.904,1870.0,18.49,3055.0,100.0,0.0,0.0,0.0,4.904,186.79,1148.73,1144.69
79,4.907,1947.0,19.93,3055.0,100.0,0.0,0.0,0.0,4.907,188.71,1140.85,1143.06
80,4.888,1821.0,21.22,3059.0,100.0,0.0,0.0,0.0,4.888,190.86,1137.6,1147.11
81,4.871,1849.0,24.64,3061.0,100.0,0.0,0.0,0.0,4.871,192.05,1158.75,1146.86
82,4.893,1924.0,22.57,3058.0,100.0,0.0,0.0,0.0,4.893,189.61,1145.11,1147.58
83,4.904,1835.0,20.59,3058.0,100.0,0.0,0.0,0.0,4.904,190.82,1147.6,1142.21
84,4.907,1830.0,18.36,3057.0,100.0,0.0,0.0,0.0,4.907,189.55,1145.03,1140.19
85,4.91,1947.0,16.96,3055.0,100.0,0.0,0.0,0.0,4.91,184.0,1147.42,1143.7
86,4.923,1881.0,18.88,3056.0,100.0,0.0,0.0,0.0,4.923,186.6,1144.31,1150.5
87,4.883,1893.0,23.18,3060.0,100.0,0.0,0.0,0.0,4.883,193.7,1139.58,1145.36
88,4.88,1811.0,24.13,3064.0,100.0,0.0,0.0,0.0,4.88,195.08,1157.0,1149.33
89,4.898,1869.0,22.14,3060.0,100.0,0.0,0.0,0.0,4.898,191.52,1142.9,1146.56
90,4.872,1889.0,15.38,3057.0,100.0,0.0,0.0,0.0,4.872,186.66,1145.09,1142.19
91,4.916,1916.0,18.56,3055.0,100.0,0.0,0.0,0.0,4.916,187.66,1135.59,1141.08
92,4.859,1809.0,21.75,3062.0,100.0,0.0,0.0,0.0,4.859,154.13,1154.02,1150.65
93,4.886,1828.0,23.59,3062.0,100.0,0.0,0.0,0.0,4.886,190.62,1148.67,1149.81
94,4.908,1764.0,21.38,3062.0,100.0,0.0,0.0,0.0,4.908,191.66,1143.67,1139.06
95,4.901,1755.0,24.71,3065.0,100.0,0.0,0.0,0.0,4.901,192.04,1161.34,1157.75
96,4.886,1870.0,24.3,3062.0,100.0,0.0,0.0,0.0,4.886,189.05,1147.38,1138.47
97,4.915,1882.0,19.29,3056.0,100.0,0.0,0.0,0.0,4.915,190.44,1143.16,1143.56
98,4.895,1856.0,22.45,3060.0,100.0,0.0,0.0,0.0,4.895,194.63,1145.6,1151.34
99,4.892,1858.0,24.2,3060.0,100.0,0.001,715.0,0.51,4.893,189.02,1146.06,1149.72
100,4.978,1946.0,31.67,3054.0,100.0,0.0,0.0,0.0,4.978,192.92,1146.91,1137.61
101,4.902,1910.0,20.9,3058.0,100.0,0.0,0.0,0.0,4.902,190.91,1138.17,1153.92
102,4.924,1881.0,19.65,3056.0,100.0,0.0,0.0,0.0,4.924,189.31,1144.84,1141.16
103,4.919,1849.0,22.91,3059.0,100.0,0.001,713.0,0.63,4.92,193.49,1149.79,1148.17
104,4.895,1817.0,22.76,3060.0,100.0,0.0,0.0,0.0,4.895,194.55,1148.38,1147.18
105,4.918,1795.0,21.56,3059.0,100.0,0.0,0.0,0.0,4.918,190.36,1141.39,1141.46
106,4.911,1810.0,21.23,3059.0,100.0,0.0,0.0,0.0,4.911,193.16,1147.46,1152.04
107,4.891,1879.0,21.73,3060.0,100.0,0.0,0.0,0.0,4.891,190.08,1147.94,1140.56
108,4.917,1824.0,20.4,3059.0,100.0,0.0,0.0,0.0,4.917,190.6,1150.2,1147.7
109,4.897,1881.0,20.87,3059.0,100.0,0.0,0.0,0.0,4.897,187.54,1150.22,1139.6
110,4.875,1824.0,15.56,3057.0,100.0,0.0,0.0,0.0,4.875,189.67,1140.66,1144.74
111,4.923,1821.0,22.14,3058.0,100.0,0.0,0.0,0.0,4.923,193.13,1152.81,1151.28
112,4.86,1816.0,24.43,3063.0,100.0,0.0,0.0,0.0,4.86,188.65,1145.11,1146.06
113,4.881,1803.0,24.39,3061.0,100.0,0.0,0.0,0.0,4.881,193.01,1146.57,1144.92
114,4.913,1873.0,20.42,3057.0,100.0,0.0,0.0,0.0,4.913,189.79,1143.46,1145.58
115,4.926,1929.0,19.53,3055.0,100.0,0.0,0.0,0.0,4.926,190.09,1138.29,1145.56
116,4.93,1974.0,18.99,3055.0,100.0,0.0,0.0,0.0,4.93,188.06,1151.96,1142.5
117,5.176,1871.0,27.3,3054.0,100.0,0.0,0.0,0.0,5.176,192.45,1146.88,1140.65
118,4.94,1827.0,20.13,3057.0,100.0,0.0,0.0,0.0,4.94,193.16,1146.47,1147.46
119,4.898,1846.0,21.78,3063.0,100.0,0.0,0.0,0.0,4.898,184.39,1146.72,1142.3
120,4.927,1933.0,18.31,3055.0,100.0,0.0,0.0,0.0,4.927,187.13,1144.85,1143.91
121,4.872,1828.0,25.73,3061.0,100.0,0.0,0.0,0.0,4.872,190.89,1146.78,1144.79
122,4.9,1814.0,22.12,3060.0,100.0,0.0,0.0,0.0,4.9,186.27,1146.1,1157.29
123,4.903,1788.0,20.31,3059.0,100.0,0.0,0.0,0.0,4.903,162.73,1141.29,1141.34
124,4.927,1786.0,22.44,3061.0,100.0,0.0,0.0,0.0,4.927,197.35,1155.04,1157.33
125,4.954,1841.0,27.92,3058.0,100.0,0.0,0.0,0.0,4.954,192.56,1145.49,1138.22
126,4.965,1958.0,21.33,3055.0,100.0,0.0,0.0,0.0,4.965,187.39,1145.87,1143.75
127,4.943,1856.0,20.72,3056.0,100.0,0.0,0.0,0.0,4.943,192.3,1147.04,1152.56
128,4.912,1769.0,20.64,3062.0,100.0,0.0,0.0,0.0,4.912,191.72,1144.38,1139.49
129,4.951,1966.0,21.29,3055.0,100.0,0.0,0.0,0.0,4.951,187.01,1143.44,1145.37
130,4.903,1846.0,24.58,3059.0,100.0,0.0,0.0,0.0,4.903,193.46,1141.77,1151.36
131,4.886,1910.0,18.46,3060.0,100.0,0.0,0.0,0.0,4.886,186.11,1145.31,1142.42
132,4.914,1857.0,20.43,3057.0,100.0,0.0,0.0,0.0,4.914,191.83,1143.99,1141.22
133,4.917,1786.0,21.03,3059.0,100.0,0.0,0.0,0.0,4.917,191.19,1148.5,1147.08
134,4.909,1875.0,20.49,3057.0,100.0,0.0,0.0,0.0,4.909,188.58,1141.07,1147.98
135,4.92,1829.0,24.54,3059.0,100.0,0.001,714.0,0.41,4.921,194.77,1151.35,1144.89
136,4.969,1852.0,24.35,3056.0,100.0,0.002,710.0,0.22,4.971,192.5,1144.46,1137.6
137,4.903,1851.0,21.21,3058.0,100.0,0.0,0.0,0.0,4.903,190.42,1139.32,1151.18
138,4.917,1823.0,21.19,3058.0,100.0,0.0,0.0,0.0,4.917,190.55,1151.58,1143.38
139,4.936,1788.0,19.8,3058.0,100.0,0.0,0.0,0.0,4.936,189.78,1145.13,1153.02
140,4.89,1880.0,22.06,3059.0,100.0,0.0,0.0,0.0,4.89,189.12,1148.78,1140.12
141,4.917,1855.0,21.56,3057.0,100.0,0.0,0.0,0.0,4.917,192.3,1143.89,1149.49
142,4.917,1866.0,22.91,3060.0,100.0,0.0,0.0,0.0,4.917,194.14,1141.46,1144.67
143,4.913,1884.0,22.42,3058.0,100.0,0.0,0.0,0.0,4.913,192.83,1146.91,1139.98
144,4.887,1863.0,23.75,3063.0,100.0,0.0,0.0,0.0,4.887,184.85,1145.64,1151.74
145,4.946,1835.0,19.67,3056.0,100.0,0.0,0.0,0.0,4.946,192.02,1146.78,1143.79
146,4.938,1750.0,21.61,3062.0,100.0,0.0,0.0,0.0,4.938,194.16,1152.86,1149.07
147,4.915,1834.0,21.97,3059.0,100.0,0.0,0.0,0.0,4.915,191.74,1137.35,1147.33
148,4.94,1949.0,18.62,3055.0,100.0,0.0,0.0,0.0,4.94,189.63,1148.51,1141.73
149,4.889,1895.0,23.06,3059.0,100.0,0.0,0.0,0.0,4.889,187.67,1142.55,1144.32
150,4.897,1796.0,19.59,3058.0,100.0,0.0,0.0,0.0,4.897,193.42,1152.27,1146.09
151,4.9,1840.0,21.59,3060.0,100.0,0.0,0.0,0.0,4.9,193.03,1145.73,1141.53
152,4.937,1940.0,18.21,3055.0,100.0,0.0,0.0,0.0,4.937,190.07,1142.06,1141.64
153,4.927,1788.0,20.34,3059.0,100.0,0.0,0.0,0.0,4.927,182.84,1146.69,1150.44
154,4.904,1772.0,22.59,3062.0,100.0,0.0,0.0,0.0,4.904,170.35,1149.15,1143.75
155,4.952,1794.0,20.51,3059.0,100.0,0.0,0.0,0.0,4.952,196.09,1149.2,1150.64
156,4.904,1905.0,21.75,3058.0,100.0,0.0,0.0,0.0,4.904,189.52,1133.97,1135.74
157,4.936,1800.0,21.76,3059.0,100.0,0.0,0.0,0.0,4.936,194.17,1154.16,1153.13
158,4.923,1925.0,21.15,3057.0,100.0,0.0,714.0,0.41,4.923,190.23,1142.94,1138.72
159,4.974,1952.0,26.85,3057.0,100.0,0.0,0.0,0.0,4.974,190.85,1149.46,1146.89
160,4.94,1828.0,22.02,3057.0,100.0,0.0,711.0,0.53,4.94,195.8,1145.84,1148.37
161,4.909,1841.0,22.58,3060.0,100.0,0.0,0.0,0.0,4.909,196.35,1145.3,1147.04
162,4.917,1899.0,19.7,3057.0,100.0,0.0,0.0,0.0,4.917,189.14,1145.44,1144.34
163,4.927,1945.0,20.96,3056.0,100.0,0.0,0.0,0.0,4.927,191.65,1141.86,1141.4
164,4.953,1696.0,21.67,3064.0,100.0,0.0,0.0,0.0,4.953,190.82,1150.31,1144.25
165,4.926,1862.0,22.06,3057.0,100.0,0.0,0.0,0.0,4.926,193.23,1146.99,1149.27
166,4.94,1928.0,19.62,3055.0,100.0,0.001,713.0,0.31,4.941,191.58,1151.28,1137.23
167,4.935,1837.0,21.2,3059.0,100.0,0.0,0.0,0.0,4.935,195.18,1144.7,1150.74
168,4.944,1977.0,18.64,3055.0,100.0,0.0,0.0,0.0,4.944,190.16,1145.4,1142.61
169,4.937,1848.0,21.79,3057.0,100.0,0.0,0.0,0.0,4.937,192.85,1142.8,1146.47
170,4.955,1932.0,17.49,3055.0,100.0,0.0,0.0,0.0,4.955,189.3,1148.67,1135.69
171,4.907,1805.0,17.25,3059.0,100.0,0.0,0.0,0.0,4.907,193.34,1145.05,1155.5
172,4.951,1964.0,18.54,3055.0,100.0,0.0,0.0,0.0,4.951,189.93,1137.42,1145.44
173,4.932,1869.0,21.15,3057.0,100.0,0.0,0.0,0.0,4.932,194.79,1149.27,1141.87
174,4.953,1849.0,21.47,3059.0,100.0,0.0,0.0,0.0,4.953,196.68,1146.07,1150.88
175,4.944,1862.0,20.53,3057.0,100.0,0.0,0.0,0.0,4.944,191.85,1148.86,1145.3
176,4.904,1830.0,22.83,3058.0,100.0,0.0,0.0,0.0,4.904,192.35,1142.0,1142.77
177,4.959,1921.0,18.51,3055.0,100.0,0.0,0.0,0.0,4.959,194.13,1148.81,1142.27
178,4.956,1885.0,19.5,3056.0,100.0,0.0,0.0,0.0,4.956,190.7,1146.77,1150.45
179,4.948,1913.0,20.34,3056.0,100.0,0.0,0.0,0.0,4.948,193.14,1139.76,1145.53
180,4.952,1941.0,18.78,3055.0,100.0,0.0,0.0,0.0,4.952,191.22,1142.43,1145.07
181,4.944,1873.0,21.01,3057.0,100.0,0.0,0.0,0.0,4.944,194.65,1148.02,1137.88
182,4.971,1784.0,20.4,3059.0,100.0,0.0,0.0,0.0,4.971,197.7,1155.45,1158.53
183,4.929,1945.0,22.59,3057.0,100.0,0.0,0.0,0.0,4.929,193.83,1141.42,1136.32
184,4.98,1877.0,25.01,3054.0,100.0,0.0,0.0,0.0,4.98,170.99,1143.82,1151.45
185,4.944,1889.0,18.48,3055.0,100.0,0.0,0.0,0.0,4.944,178.06,1148.27,1144.24
186,4.921,1882.0,21.16,3057.0,100.0,0.0,0.0,0.0,4.921,190.82,1136.2,1143.82
187,4.935,1845.0,19.98,3057.0,100.0,0.0,0.0,0.0,4.935,189.84,1151.58,1146.32
188,4.931,1846.0,19.56,3058.0,100.0,0.0,0.0,0.0,4.931,193.25,1146.21,1144.44
189,5.009,1931.0,31.21,3054.0,100.0,0.0,0.0,0.0,5.009,195.85,1146.84,1139.73
190,4.898,1832.0,24.89,3059.0,100.0,0.001,713.0,0.31,4.899,196.49,1137.71,1151.54
191,4.964,1943.0,17.69,3055.0,100.0,0.0,0.0,0.0,4.964,191.93,1147.93,1144.53
192,4.891,1879.0,18.37,3061.0,100.0,0.0,0.0,0.0,4.891,187.6,1150.85,1137.64
193,4.934,1848.0,21.99,3057.0,100.0,0.0,0.0,0.0,4.934,194.5,1134.54,1149.11
194,4.959,1881.0,20.59,3057.0,100.0,0.0,0.0,0.0,4.959,191.97,1147.92,1149.69
195,4.967,1951.0,19.02,3055.0,100.0,0.0,0.0,0.0,4.967,193.87,1149.08,1143.74
196,4.942,1787.0,21.42,3059.0,100.0,0.0,0.0,0.0,4.942,196.06,1148.1,1136.77
197,4.972,1948.0,19.0,3055.0,100.0,0.0,0.0,0.0,4.972,191.78,1147.61,1152.59
198,4.937,1912.0,19.85,3057.0,100.0,0.0,0.0,0.0,4.937,193.41,1135.26,1147.34
199,4.944,1905.0,20.06,3056.0,100.0,0.0,0.0,0.0,4.944,192.6,1150.8,1138.94
200,4.967,1788.0,19.84,3058.0,100.0,0.0,0.0,0.0,4.967,195.27,1142.14,1151.08
201,4.962,1866.0,19.2,3056.0,100.0,0.0,0.0,0.0,4.962,193.06,1149.28,1143.83
202,4.935,1912.0,21.18,3058.0,100.0,0.0,0.0,0.0,4.935,189.05,1141.85,1148.5
203,4.945,1857.0,21.15,3057.0,99.83,0.0,0.0,0.0,4.945,195.1,1148.47,1135.4
204,4.946,1914.0,22.23,3058.0,100.0,0.0,0.0,0.0,4.946,190.98,1150.8,1149.21
205,4.938,1810.0,22.47,3059.0,100.0,0.0,0.0,0.0,4.938,196.9,1144.95,1154.58
206,4.924,1834.0,21.63,3059.0,100.0,0.0,0.0,0.0,4.924,193.37,1146.46,1142.3
207,4.952,1806.0,22.61,3061.0,100.0,0.0,0.0,0.0,4.952,198.19,1145.73,1147.4
208,4.95,1920.0,19.7,3056.0,100.0,0.0,0.0,0.0,4.95,189.74,1145.96,1139.63
209,4.964,1877.0,20.19,3056.0,100.0,0.0,0.0,0.0,4.964,193.43,1140.39,1151.21
210,4.951,1876.0,19.25,3057.0,100.0,0.0,0.0,0.0,4.951,195.3,1149.87,1146.43
211,4.948,1926.0,20.08,3056.0,100.0,0.0,0.0,0.0,4.948,190.18,1145.81,1136.68
212,4.958,1820.0,20.34,3057.0,100.0,0.0,0.0,0.0,4.958,196.48,1143.73,1153.11
213,4.88,1818.0,22.74,3061.0,100.0,0.0,0.0,0.0,4.88,196.12,1147.6,1138.95
214,4.923,1794.0,23.14,3065.0,100.0,0.0,0.0,0.0,4.923,187.93,1152.29,1158.07
215,4.897,1815.0,21.5,3061.0,100.0,0.0,0.0,0.0,4.897,161.17,1136.85,1144.93
216,4.933,1887.0,20.08,3058.0,100.0,0.0,0.0,0.0,4.933,190.65,1145.72,1148.16
217,4.947,1861.0,21.63,3057.0,100.0,0.001,715.0,0.51,4.948,195.77,1151.13,1139.0
218,5.018,1911.0,32.35,3055.0,100.0,0.0,0.0,0.0,5.018,194.26,1143.85,1139.36
219,4.942,1897.0,21.98,3057.0,100.0,0.0,0.0,0.0,4.942,192.31,1146.32,1150.62
220,4.943,1826.0,19.54,3057.0,100.0,0.0,0.0,0.0,4.943,191.68,1140.38,1139.29
221,4.917,1829.0,26.36,3063.0,100.0,0.0,714.0,0.41,4.917,194.97,1150.91,1157.6
222,4.909,1958.0,23.73,3058.0,100.0,0.0,0.0,0.0,4.909,190.33,1142.06,1147.3
223,4.953,1779.0,23.52,3062.0,100.0,0.0,708.0,0.22,4.953,196.89,1149.45,1144.95
224,4.97,1962.0,20.18,3055.0,100.0,0.0,0.0,0.0,4.97,190.86,1146.65,1142.39
225,4.966,1817.0,20.49,3058.0,100.0,0.0,0.0,0.0,4.966,197.02,1152.27,1150.59
226,4.934,1833.0,21.86,3059.0,100.0,0.0,0.0,0.0,4.934,191.53,1145.89,1142.81
227,4.917,1843.0,25.4,3060.0,100.0,0.0,0.0,0.0,4.917,194.31,1143.67,1150.27
228,4.933,1923.0,23.09,3057.0,100.0,0.0,0.0,0.0,4.933,195.19,1146.57,1142.25
229,4.948,1854.0,23.64,3057.0,100.0,0.0,0.0,0.0,4.948,197.56,1144.5,1148.33
230,4.93,1871.0,20.78,3058.0,100.0,0.0,0.0,0.0,4.93,193.81,1146.52,1141.86
231,4.957,1835.0,21.65,3060.0,100.0,0.0,0.0,0.0,4.957,194.81,1145.23,1150.79
232,4.954,1882.0,20.17,3057.0,100.0,0.0,0.0,0.0,4.954,196.0,1138.43,1138.22
233,4.947,1765.0,20.61,3060.0,100.0,0.0,0.0,0.0,4.947,197.26,1149.2,1149.08
234,4.888,1936.0,20.35,3059.0,100.0,0.0,0.0,0.0,4.888,188.42,1140.63,1148.38
235,4.953,1865.0,20.32,3055.0,100.0,0.0,0.0,0.0,4.953,193.66,1148.09,1147.34
236,5.243,1830.0,27.05,3054.0,100.0,0.0,0.0,0.0,5.243,196.35,1148.97,1138.68
237,4.953,1817.0,21.88,3060.0,100.0,0.0,0.0,0.0,4.953,199.44,1151.71,1153.33
238,4.975,1831.0,18.73,3055.0,100.0,0.0,0.0,0.0,4.975,191.71,1144.74,1141.7
239,5.036,1888.0,27.78,3054.0,100.0,0.0,0.0,0.0,5.036,195.66,1143.22,1139.34
240,4.967,1822.0,18.39,3055.0,100.0,0.0,0.0,0.0,4.967,193.15,1144.15,1153.02
241,4.942,1857.0,20.0,3058.0,100.0,0.0,0.0,0.0,4.942,191.15,1148.12,1142.15
242,4.972,1940.0,18.96,3054.0,100.0,0.0,0.0,0.0,4.972,191.41,1144.17,1142.72
243,4.958,1857.0,21.53,3057.0,100.0,0.0,0.0,0.0,4.958,192.95,1138.49,1149.0
244,4.992,1908.0,29.18,3058.0,100.0,0.0,712.0,0.31,4.992,197.07,1154.35,1137.78
245,4.964,1931.0,18.57,3055.0,100.0,0.0,0.0,0.0,4.964,186.95,1141.8,1144.55
246,4.91,1797.0,21.77,3061.0,100.0,0.0,0.0,0.0,4.91,160.67,1148.55,1154.06
247,4.951,1758.0,22.53,3060.0,100.0,0.0,0.0,0.0,4.951,200.62,1147.87,1145.28
248,5.039,1900.0,32.04,3055.0,100.0,0.0,0.0,0.0,5.039,197.19,1147.94,1144.06
249,4.934,1895.0,22.58,3058.0,100.0,0.0,0.0,0.0,4.934,194.89,1137.22,1145.45
250,4.959,1794.0,21.96,3059.0,100.0,0.0,0.0,0.0,4.959,195.67,1144.62,1149.76
251,4.975,1910.0,19.24,3054.0,100.0,0.0,0.0,0.0,4.975,194.07,1148.3,1144.33
252,4.98,1946.0,23.09,3056.0,100.0,0.0,710.0,0.43,4.98,195.39,1150.54,1145.62
253,4.946,1818.0,18.67,3057.0,100.0,0.0,0.0,0.0,4.946,193.41,1147.87,1143.24
