Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
27,4.87,1770.0,21.54,3060.0,100.0,0.0,0.0,0.0,4.87,191.61,1157.2,1159.7
28,4.795,1815.0,24.08,3063.0,100.0,0.0,0.0,0.0,4.795,190.52,1147.48,1144.44
29,4.853,1915.0,18.59,3055.0,100.0,0.0,0.0,0.0,4.853,186.83,1150.31,1144.13
30,4.827,1916.0,18.0,3055.0,100.0,0.0,0.0,0.0,4.827,160.81,1141.26,1144.06
31,4.83,1897.0,19.86,3057.0,100.0,0.0,0.0,0.0,4.83,175.76,1144.05,1141.61
32,4.856,1950.0,18.62,3055.0,100.0,0.0,0.0,0.0,4.856,186.5,1149.67,1144.34
33,4.82,1848.0,24.36,3064.0,100.0,0.0,713.0,0.31,4.82,184.0,1146.72,1158.15
34,4.859,1835.0,20.68,3057.0,100.0,0.0,0.0,0.0,4.859,187.99,1147.53,1147.28
35,4.852,1903.0,31.09,3060.0,100.0,0.001,709.0,0.22,4.853,188.46,1149.33,1143.6
36,4.801,1875.0,20.0,3061.0,100.0,0.0,0.0,0.0,4.801,192.41,1144.43,1139.68
37,4.853,1894.0,21.07,3058.0,100.0,0.0,0.0,0.0,4.853,189.13,1148.56,1151.49
38,4.818,1804.0,22.69,3063.0,100.0,0.0,0.0,0.0,4.818,189.31,1149.84,1150.47
39,4.857,1824.0,25.24,3060.0,100.0,0.0,0.0,0.0,4.857,189.17,1153.06,1144.78
40,4.848,1841.0,22.54,3059.0,100.0,0.0,0.0,0.0,4.848,187.24,1136.33,1146.7
41,4.871,1911.0,21.78,3056.0,100.0,0.0,709.0,0.22,4.871,190.56,1152.22,1146.52
42,4.899,1830.0,28.05,3061.0,100.0,0.0,0.0,0.0,4.899,195.07,1144.46,1147.14
43,4.826,1894.0,24.5,3061.0,100.0,0.0,0.0,0.0,4.826,188.35,1151.86,1147.65
44,4.861,1927.0,21.54,3058.0,100.0,0.0,0.0,0.0,4.861,186.9,1149.24,1140.44
45,4.866,1926.0,20.01,3057.0,100.0,0.0,0.0,0.0,4.866,187.32,1137.84,1150.37
46,4.88,1906.0,20.03,3056.0,100.0,0.0,0.0,0.0,4.88,189.27,1149.95,1144.97
47,4.863,1911.0,21.12,3058.0,100.0,0.0,0.0,0.0,4.863,187.96,1152.2,1144.73
48,4.881,1876.0,19.78,3055.0,100.0,0.0,0.0,0.0,4.881,188.81,1146.74,1144.47
49,4.888,1952.0,18.86,3055.0,100.0,0.0,0.0,0.0,4.888,187.15,1138.34,1143.0
50,4.871,1807.0,23.31,3061.0,100.0,0.0,0.0,0.0,4.871,189.65,1157.12,1150.36
51,4.877,1904.0,20.34,3057.0,100.0,0.0,0.0,0.0,4.877,187.89,1139.12,1145.36
52,4.879,1883.0,20.45,3057.0,100.0,0.0,0.0,0.0,4.879,187.86,1152.02,1137.2
53,4.892,1936.0,18.99,3055.0,100.0,0.0,0.0,0.0,4.892,186.08,1150.81,1143.76
54,4.884,1952.0,22.04,3057.0,100.0,0.0,0.0,0.0,4.884,185.67,1136.84,1150.2
55,4.922,1851.0,23.24,3058.0,100.0,0.0,0.0,0.0,4.922,189.86,1158.86,1152.03
56,5.1,1889.0,60.04,3052.0,100.0,0.0,709.0,0.43,5.104,197.92,1149.89,1137.79
57,4.839,1948.0,19.73,3059.0,100.0,0.0,712.0,0.31,4.839,184.54,1146.79,1144.85
58,4.883,1866.0,21.23,3058.0,100.0,0.0,0.0,0.0,4.883,190.45,1147.47,1153.5
59,4.899,1972.0,18.62,3055.0,100.0,0.0,0.0,0.0,4.899,187.17,1141.75,1145.51
60,4.881,1928.0,21.08,3057.0,100.0,0.0,0.0,0.0,4.881,188.06,1152.15,1139.78
61,5.06,1820.0,25.32,3057.0,100.0,0.0,0.0,0.0,5.06,156.32,1146.35,1144.37
62,4.861,1858.0,23.08,3060.0,100.0,0.0,0.0,0.0,4.861,183.34,1145.52,1146.58
63,4.876,1854.0,21.71,3059.0,100.0,0.0,0.0,0.0,4.876,188.25,1145.33,1149.91
64,4.873,1877.0,20.51,3058.0,100.0,0.0,714.0,0.41,4.873,189.29,1146.99,1141.95
65,4.93,1858.0,28.73,3058.0,100.0,0.0,0.0,0.0,4.93,192.33,1148.92,1150.13
66,4.885,1809.0,23.2,3062.0,100.0,0.0,0.0,0.0,4.885,193.28,1151.17,1150.32
67,4.891,1823.0,21.36,3060.0,100.0,0.0,0.0,0.0,4.891,191.96,1149.41,1138.35
68,4.887,1956.0,18.01,3055.0,100.0,0.0,0.0,0.0,4.887,183.76,1145.97,1149.56
69,4.9,1928.0,18.74,3055.0,100.0,0.0,0.0,0.0,4.9,187.84,1139.91,1143.95
70,4.893,1893.0,20.81,3057.0,100.0,0.0,0.0,0.0,4.893,189.57,1154.89,1138.63
71,4.856,1892.0,26.17,3062.0,100.0,0.0,712.0,0.32,4.856,190.19,1143.84,1144.46
72,4.915,1951.0,18.99,3055.0,100.0,0.0,0.0,0.0,4.915,187.38,1149.57,1144.14
73,4.908,1886.0,19.06,3055.0,100.0,0.0,707.0,0.22,4.908,183.98,1144.85,1145.42
74,4.863,1867.0,24.09,3062.0,100.0,0.0,0.0,0.0,4.863,190.75,1136.99,1154.15
75,4.921,1934.0,22.97,3056.0,100.0,0.0,0.0,0.0,4.921,189.32,1153.71,1147.87
76,4.938,1943.0,27.84,3057.0,100.0,0.0,709.0,0.22,4.938,189.53,1152.33,1137.41
77,4.872,1907.0,18.62,3059.0,100.0,0.0,0.0,0.0,4.872,187.23,1147.05,1151.33
78,4.843,1855.0,20.05,3061.0,100.0,0.0,0.0,0.0,4.843,185.97,1146.44,1136.87
79,4.92,1746.0,21.1,3060.0,100.0,0.0,0.0,0.0,4.92,194.55,1140.67,1149.54
80,4.91,1949.0,21.08,3057.0,100.0,0.0,0.0,0.0,4.91,190.42,1152.88,1150.11
81,4.902,1874.0,21.72,3059.0,100.0,0.0,0.0,0.0,4.902,189.45,1151.53,1141.36
82,4.893,1953.0,21.16,3058.0,100.0,0.0,0.0,0.0,4.893,187.6,1137.28,1148.68
83,4.866,1841.0,23.58,3061.0,100.0,0.0,0.0,0.0,4.866,187.01,1151.54,1138.11
84,4.911,1824.0,20.89,3059.0,100.0,0.0,0.0,0.0,4.911,191.48,1151.6,1150.29
85,4.916,1923.0,18.58,3055.0,100.0,0.0,0.0,0.0,4.916,187.05,1144.23,1143.59
86,4.868,1864.0,25.12,3063.0,100.0,0.0,0.0,0.0,4.868,187.78,1146.64,1145.33
87,4.914,1895.0,21.08,3057.0,100.0,0.0,0.0,0.0,4.914,187.64,1147.64,1148.61
88,4.902,1950.0,19.97,3057.0,100.0,0.0,0.0,0.0,4.902,186.38,1142.18,1144.64
89,4.861,1845.0,23.33,3065.0,100.0,0.0,0.0,0.0,4.861,189.05,1149.11,1138.89
90,4.918,1947.0,18.7,3055.0,100.0,0.0,0.0,0.0,4.918,186.98,1149.11,1146.02
91,4.9,1895.0,22.07,3060.0,100.0,0.0,0.0,0.0,4.9,184.78,1151.48,1147.5
92,4.873,1873.0,17.74,3055.0,100.0,0.0,0.0,0.0,4.873,151.07,1133.0,1148.1
93,4.907,1918.0,19.96,3057.0,100.0,0.0,0.0,0.0,4.907,188.8,1154.42,1141.46
94,4.922,1831.0,30.81,3061.0,100.0,0.0,0.0,0.0,4.922,192.64,1149.17,1143.88
95,4.928,1968.0,18.42,3055.0,100.0,0.0,0.0,0.0,4.928,188.42,1150.42,1141.41
96,4.906,1868.0,21.86,3058.0,99.84,0.0,713.0,0.31,4.906,190.83,1145.15,1153.31
97,4.895,1781.0,19.84,3062.0,100.0,0.0,0.0,0.0,4.895,197.58,1150.92,1150.12
98,4.864,1823.0,20.39,3062.0,100.0,0.0,0.0,0.0,4.864,186.7,1142.0,1145.34
99,4.902,1829.0,21.46,3058.0,100.0,0.0,0.0,0.0,4.902,190.1,1150.85,1140.03
100,4.874,1836.0,26.39,3064.0,100.0,0.0,0.0,0.0,4.874,187.76,1149.84,1151.32
101,4.925,1759.0,22.75,3060.0,100.0,0.0,710.0,0.22,4.925,191.44,1149.45,1156.03
102,4.93,1859.0,22.65,3057.0,100.0,0.0,0.0,0.0,4.93,189.75,1142.98,1135.99
103,4.856,1900.0,26.42,3064.0,100.0,0.0,0.0,0.0,4.856,189.55,1153.05,1149.54
104,4.915,1949.0,21.05,3056.0,100.0,0.0,0.0,0.0,4.915,189.01,1143.91,1143.58
105,4.924,1810.0,20.52,3057.0,100.0,0.0,0.0,0.0,4.924,189.68,1140.07,1150.32
106,4.913,1836.0,23.36,3058.0,100.0,0.0,0.0,0.0,4.913,192.23,1155.14,1146.77
107,4.933,1947.0,18.66,3055.0,100.0,0.0,0.0,0.0,4.933,189.19,1140.45,1146.27
108,4.915,1858.0,20.99,3057.0,100.0,0.0,0.0,0.0,4.915,189.37,1153.57,1139.9
109,4.93,1935.0,18.99,3055.0,100.0,0.0,0.0,0.0,4.93,186.26,1144.58,1145.5
110,4.876,1909.0,22.02,3062.0,100.0,0.0,0.0,0.0,4.876,185.11,1144.63,1148.7
111,4.903,1792.0,23.02,3061.0,100.0,0.0,0.0,0.0,4.903,191.01,1153.08,1145.33
112,4.874,1901.0,23.5,3062.0,100.0,0.0,0.0,0.0,4.874,189.73,1144.44,1146.67
113,4.919,1835.0,21.14,3058.0,100.0,0.0,0.0,0.0,4.919,190.5,1142.16,1145.65
114,4.894,1842.0,23.6,3061.0,100.0,0.0,0.0,0.0,4.894,193.03,1155.76,1149.59
115,4.879,1933.0,21.07,3059.0,100.0,0.0,0.0,0.0,4.879,186.02,1147.15,1141.66
116,4.924,1872.0,22.69,3058.0,100.0,0.0,0.0,0.0,4.924,193.2,1141.33,1151.52
117,4.889,1844.0,21.31,3060.0,100.0,0.0,0.0,0.0,4.889,188.93,1153.53,1150.89
118,4.873,1802.0,19.55,3060.0,100.0,0.0,0.0,0.0,4.873,189.25,1143.65,1139.71
119,4.952,1806.0,22.67,3058.0,100.0,0.0,0.0,0.0,4.952,197.86,1153.49,1154.44
120,4.928,1845.0,21.7,3059.0,100.0,0.0,0.0,0.0,4.928,194.64,1147.7,1146.06
121,4.879,1933.0,25.34,3060.0,100.0,0.0,0.0,0.0,4.879,188.74,1145.3,1146.44
122,4.923,1832.0,19.74,3057.0,100.0,0.0,0.0,0.0,4.923,184.83,1148.87,1145.55
123,4.85,1803.0,23.77,3063.0,100.0,0.0,715.0,0.51,4.85,159.2,1150.07,1150.71
124,4.989,1878.0,32.25,3055.0,100.0,0.0,0.0,0.0,4.989,191.61,1148.63,1138.79
125,4.93,1948.0,19.09,3055.0,100.0,0.0,0.0,0.0,4.93,190.74,1141.73,1147.29
126,4.918,1934.0,19.35,3056.0,100.0,0.0,0.0,0.0,4.918,186.46,1153.17,1143.59
127,4.889,1892.0,23.3,3060.0,100.0,0.001,713.0,0.31,4.89,189.7,1143.78,1141.83
128,4.918,1815.0,22.37,3058.0,100.0,0.0,0.0,0.0,4.918,188.65,1149.02,1141.24
129,4.933,1794.0,22.83,3060.0,100.0,0.0,0.0,0.0,4.933,194.79,1146.19,1155.64
130,4.924,1852.0,21.55,3059.0,100.0,0.0,0.0,0.0,4.924,194.54,1149.86,1140.28
131,4.944,1926.0,18.16,3055.0,100.0,0.0,0.0,0.0,4.944,188.26,1148.86,1142.73
132,4.94,1986.0,18.11,3055.0,100.0,0.0,0.0,0.0,4.94,186.52,1141.26,1145.68
133,4.883,1827.0,25.28,3061.0,100.0,0.0,0.0,0.0,4.883,192.13,1146.69,1152.33
134,4.925,1942.0,20.34,3056.0,100.0,0.0,0.0,0.0,4.925,188.21,1147.49,1135.56
135,4.898,1849.0,25.49,3060.0,100.0,0.0,0.0,0.0,4.898,196.82,1151.3,1157.34
136,4.952,1852.0,21.82,3056.0,100.0,0.0,0.0,0.0,4.952,192.43,1144.98,1138.89
137,4.937,1799.0,20.96,3057.0,100.0,0.0,0.0,0.0,4.937,194.27,1147.3,1156.1
138,4.899,1829.0,16.82,3057.0,100.0,0.0,0.0,0.0,4.899,190.87,1142.25,1135.72
139,4.943,1835.0,18.57,3056.0,100.0,0.0,0.0,0.0,4.943,192.59,1148.21,1146.14
140,4.932,1877.0,21.68,3057.0,100.0,0.0,0.0,0.0,4.932,191.63,1152.06,1153.64
141,4.914,1847.0,22.22,3060.0,100.0,0.0,0.0,0.0,4.914,189.49,1147.62,1145.46
142,4.909,1892.0,19.76,3057.0,100.0,0.0,0.0,0.0,4.909,190.33,1145.42,1146.74
143,4.938,1841.0,21.76,3056.0,100.0,0.002,713.0,0.63,4.94,190.77,1146.52,1146.14
144,4.919,1817.0,22.66,3059.0,100.0,0.0,0.0,0.0,4.919,194.85,1151.77,1141.56
145,4.995,1802.0,29.75,3058.0,100.0,0.0,0.0,0.0,4.995,191.69,1139.05,1142.45
146,4.942,1837.0,20.73,3057.0,100.0,0.0,0.0,0.0,4.942,191.8,1151.36,1153.17
147,4.92,1960.0,21.4,3057.0,100.0,0.0,0.0,0.0,4.92,188.26,1148.67,1144.93
148,4.931,1860.0,21.25,3057.0,100.0,0.0,0.0,0.0,4.931,191.06,1146.95,1140.7
149,4.944,1804.0,21.53,3058.0,100.0,0.0,0.0,0.0,4.944,193.09,1140.62,1151.15
150,4.959,1829.0,20.98,3057.0,100.0,0.0,0.0,0.0,4.959,195.12,1155.52,1147.71
151,4.876,1905.0,25.7,3062.0,100.0,0.0,0.0,0.0,4.876,191.8,1147.31,1145.28
152,4.907,1824.0,24.98,3061.0,100.0,0.0,0.0,0.0,4.907,191.07,1151.74,1146.84
153,4.843,1860.0,26.13,3063.0,100.0,0.0,0.0,0.0,4.843,176.39,1144.4,1138.59
154,4.961,1816.0,34.17,3059.0,100.0,0.0,0.0,0.0,4.961,174.85,1147.08,1150.64
155,4.942,1842.0,21.41,3058.0,100.0,0.0,0.0,0.0,4.942,193.3,1151.79,1140.85
156,4.881,1824.0,23.97,3062.0,100.0,0.0,0.0,0.0,4.881,192.52,1151.18,1154.28
157,4.887,1798.0,21.56,3062.0,100.0,0.0,0.0,0.0,4.887,195.32,1146.27,1147.15
158,4.902,1879.0,17.66,3058.0,100.0,0.0,0.0,0.0,4.902,189.65,1145.19,1145.63
159,4.965,1953.0,20.37,3054.0,100.0,0.0,713.0,0.32,4.965,192.6,1141.64,1146.31
160,4.923,1914.0,22.38,3058.0,100.0,0.0,0.0,0.0,4.923,190.21,1154.61,1136.45
161,4.968,1868.0,27.35,3058.0,100.0,0.0,0.0,0.0,4.968,192.99,1147.25,1145.11
162,4.93,1834.0,22.18,3059.0,100.0,0.0,0.0,0.0,4.93,196.3,1148.7,1155.24
163,4.937,1840.0,22.16,3058.0,100.0,0.0,0.0,0.0,4.937,194.14,1146.99,1144.91
164,4.916,1887.0,21.54,3057.0,100.0,0.0,0.0,0.0,4.916,192.43,1145.18,1137.97
165,4.926,1825.0,22.31,3058.0,100.0,0.0,0.0,0.0,4.926,190.42,1141.02,1153.37
166,4.945,1884.0,19.35,3056.0,100.0,0.0,0.0,0.0,4.945,192.15,1151.83,1144.44
167,4.908,1842.0,22.87,3060.0,100.0,0.0,0.0,0.0,4.908,191.39,1149.64,1145.13
168,4.964,1876.0,19.08,3056.0,100.0,0.0,0.0,0.0,4.964,190.21,1147.23,1140.26
169,4.954,1957.0,18.77,3055.0,100.0,0.0,0.0,0.0,4.954,189.46,1145.4,1143.47
170,4.937,1844.0,21.32,3057.0,100.0,0.0,0.0,0.0,4.937,193.19,1144.57,1141.36
171,4.926,1947.0,20.46,3058.0,100.0,0.0,0.0,0.0,4.926,190.46,1137.84,1152.18
172,4.954,1989.0,18.29,3055.0,100.0,0.0,0.0,0.0,4.954,188.93,1150.06,1142.23
173,4.955,1976.0,18.39,3055.0,100.0,0.0,0.0,0.0,4.955,189.12,1151.32,1134.89
174,4.926,1869.0,22.19,3061.0,100.0,0.0,0.0,0.0,4.926,186.49,1145.92,1151.66
175,4.959,1939.0,18.83,3054.0,100.0,0.0,0.0,0.0,4.959,192.06,1136.84,1148.03
176,4.929,1916.0,23.32,3057.0,100.0,0.0,0.0,0.0,4.929,191.96,1155.4,1142.58
177,4.945,1804.0,21.6,3060.0,100.0,0.0,0.0,0.0,4.945,196.94,1148.52,1146.42
178,4.886,1938.0,20.11,3059.0,100.0,0.0,0.0,0.0,4.886,190.07,1146.89,1150.33
179,5.222,1855.0,24.05,3056.0,100.0,0.0,0.0,0.0,5.222,192.82,1140.08,1141.06
180,4.94,1840.0,21.71,3057.0,100.0,0.0,0.0,0.0,4.94,195.04,1155.36,1143.62
181,4.921,1793.0,22.68,3059.0,100.0,0.0,0.0,0.0,4.921,191.95,1151.27,1147.29
182,4.93,1805.0,23.61,3060.0,100.0,0.001,714.0,0.41,4.931,193.43,1145.79,1141.81
183,5.003,1961.0,33.24,3056.0,100.0,0.0,0.0,0.0,5.003,195.81,1143.17,1152.94
184,4.942,1833.0,21.76,3057.0,100.0,0.001,712.0,0.53,4.943,175.78,1153.77,1142.39
185,4.909,1816.0,23.49,3060.0,100.0,0.0,0.0,0.0,4.909,172.19,1149.98,1149.91
186,4.924,1824.0,20.98,3058.0,100.0,0.0,0.0,0.0,4.924,191.42,1138.0,1142.31
187,4.925,1833.0,21.91,3057.0,100.0,0.0,0.0,0.0,4.925,191.87,1147.89,1137.5
188,4.963,1827.0,20.15,3056.0,100.0,0.0,0.0,0.0,4.963,193.87,1148.45,1145.28
189,4.959,1921.0,18.36,3055.0,100.0,0.0,0.0,0.0,4.959,188.25,1148.68,1147.52
190,4.959,1974.0,19.91,3055.0,100.0,0.0,709.0,0.21,4.959,192.91,1139.01,1148.82
191,4.939,1856.0,20.15,3057.0,100.0,0.0,0.0,0.0,4.939,191.86,1151.79,1143.44
192,4.922,1880.0,21.09,3059.0,100.0,0.0,709.0,0.22,4.922,193.6,1143.96,1144.51
193,4.898,1853.0,26.57,3061.0,100.0,0.0,0.0,0.0,4.898,190.99,1148.28,1143.71
194,4.949,1933.0,20.1,3055.0,100.0,0.0,0.0,0.0,4.949,191.84,1144.53,1143.78
195,4.908,1858.0,24.17,3060.0,100.0,0.0,0.0,0.0,4.908,194.43,1144.39,1147.57
196,4.939,1829.0,21.53,3059.0,100.0,0.0,0.0,0.0,4.939,193.94,1156.05,1144.52
197,4.951,1850.0,18.58,3055.0,100.0,0.0,0.0,0.0,4.951,187.72,1147.27,1146.5
198,4.917,1893.0,22.02,3058.0,100.0,0.0,0.0,0.0,4.917,194.63,1147.23,1138.7
199,4.919,1850.0,19.31,3058.0,100.0,0.0,0.0,0.0,4.919,191.4,1147.0,1150.47
200,4.923,1876.0,24.17,3058.0,100.0,0.0,0.0,0.0,4.923,197.61,1142.15,1139.51
201,4.907,1832.0,23.96,3062.0,100.0,0.0,0.0,0.0,4.907,195.47,1145.61,1144.22
202,4.925,1894.0,22.59,3058.0,100.0,0.0,0.0,0.0,4.925,189.97,1148.53,1143.09
203,4.942,1866.0,21.16,3057.0,100.0,0.0,0.0,0.0,4.942,193.12,1138.39,1153.35
204,4.951,1836.0,20.84,3056.0,100.0,0.0,0.0,0.0,4.951,193.62,1153.61,1136.58
205,4.958,1883.0,19.95,3056.0,100.0,0.0,0.0,0.0,4.958,191.3,1147.76,1145.71
206,4.904,1851.0,27.65,3060.0,100.0,0.0,712.0,0.32,4.904,195.55,1148.29,1152.05
207,4.96,1969.0,19.04,3055.0,100.0,0.0,0.0,0.0,4.96,192.67,1137.72,1144.27
208,4.943,1830.0,24.63,3059.0,100.0,0.0,0.0,0.0,4.943,195.07,1147.61,1142.17
209,4.963,1800.0,21.14,3058.0,100.0,0.0,0.0,0.0,4.963,194.18,1152.86,1147.03
210,4.947,1884.0,21.05,3057.0,100.0,0.0,0.0,0.0,4.947,194.66,1140.98,1152.95
211,4.934,1901.0,22.22,3058.0,100.0,0.0,0.0,0.0,4.934,193.03,1155.04,1143.96
212,4.979,1869.0,18.74,3055.0,100.0,0.0,0.0,0.0,4.979,192.78,1145.86,1145.29
213,5.008,1865.0,36.98,3058.0,100.0,0.0,709.0,0.22,5.008,201.13,1148.27,1151.8
214,4.92,1882.0,24.3,3060.0,100.0,0.0,0.0,0.0,4.92,193.95,1140.08,1142.75
215,4.947,1871.0,18.42,3055.0,100.0,0.0,0.0,0.0,4.947,170.82,1149.67,1144.89
216,4.9,1808.0,24.28,3060.0,100.0,0.0,0.0,0.0,4.9,176.62,1149.58,1143.58
217,4.941,1888.0,20.6,3058.0,100.0,0.0,0.0,0.0,4.941,192.73,1138.99,1145.09
218,4.927,1914.0,19.82,3058.0,100.0,0.0,0.0,0.0,4.927,191.66,1152.32,1138.49
219,4.901,1844.0,23.28,3061.0,100.0,0.0,0.0,0.0,4.901,198.31,1148.04,1146.52
220,5.019,1946.0,25.4,3055.0,100.0,0.0,0.0,0.0,5.019,193.29,1144.95,1150.64
221,4.948,1883.0,20.72,3056.0,100.0,0.0,0.0,0.0,4.948,192.95,1137.84,1147.32
222,4.984,1961.0,19.53,3054.0,100.0,0.0,0.0,0.0,4.984,192.66,1149.14,1142.02
223,4.928,1866.0,23.16,3059.0,100.0,0.0,0.0,0.0,4.928,191.58,1142.55,1144.09
224,4.964,1864.0,21.52,3057.0,100.0,0.0,712.0,0.32,4.964,195.18,1150.65,1147.74
225,4.921,1890.0,21.39,3059.0,100.0,0.0,0.0,0.0,4.921,188.61,1148.45,1141.56
226,4.91,1880.0,24.18,3060.0,100.0,0.0,0.0,0.0,4.91,194.72,1148.12,1146.86
227,4.947,1880.0,25.3,3058.0,100.0,0.0,0.0,0.0,4.947,194.08,1144.96,1139.82
228,4.945,1833.0,25.46,3060.0,100.0,0.0,0.0,0.0,4.945,198.91,1150.53,1152.49
229,4.941,1899.0,23.12,3058.0,100.0,0.0,0.0,0.0,4.941,194.91,1147.32,1146.17
230,4.971,1885.0,20.62,3056.0,100.0,0.0,0.0,0.0,4.971,194.7,1142.02,1142.28
231,4.952,1783.0,22.3,3061.0,100.0,0.0,0.0,0.0,4.952,195.18,1149.81,1153.01
232,4.953,1930.0,19.26,3056.0,100.0,0.0,0.0,0.0,4.953,189.31,1149.28,1142.47
233,4.909,1936.0,25.95,3061.0,100.0,0.0,0.0,0.0,4.909,193.36,1146.48,1149.54
234,4.923,1827.0,23.89,3059.0,100.0,0.0,0.0,0.0,4.923,195.21,1148.45,1143.45
235,4.929,1820.0,24.82,3061.0,100.0,0.0,0.0,0.0,4.929,196.78,1145.27,1150.67
236,4.969,1934.0,18.72,3055.0,100.0,0.0,0.0,0.0,4.969,191.6,1137.23,1147.88
237,4.97,1969.0,19.44,3055.0,100.0,0.0,0.0,0.0,4.97,192.38,1149.62,1141.58
238,4.97,1914.0,21.36,3056.0,100.0,0.0,0.0,0.0,4.97,191.72,1149.71,1143.19
239,4.951,1887.0,17.95,3057.0,100.0,0.0,0.0,0.0,4.951,194.21,1138.83,1144.14
240,4.961,1863.0,18.76,3057.0,100.0,0.0,0.0,0.0,4.961,194.85,1148.88,1143.91
241,4.93,1904.0,24.49,3059.0,100.0,0.0,714.0,0.41,4.93,194.18,1150.63,1144.26
242,4.993,1833.0,35.81,3058.0,100.0,0.0,0.0,0.0,4.993,198.59,1149.23,1149.92
243,4.952,1857.0,21.32,3057.0,100.0,0.0,0.0,0.0,4.952,192.08,1147.63,1146.67
244,4.969,1782.0,20.76,3060.0,100.0,0.0,0.0,0.0,4.969,201.77,1148.82,1144.35
245,4.952,1865.0,22.4,3057.0,100.0,0.0,712.0,0.32,4.952,194.42,1146.08,1148.57
246,4.895,1837.0,23.02,3062.0,100.0,0.0,0.0,0.0,4.895,168.4,1144.8,1145.4
247,4.935,1891.0,24.77,3058.0,100.0,0.0,0.0,0.0,4.935,186.83,1143.64,1149.11
248,4.959,1817.0,20.88,3058.0,100.0,0.0,0.0,0.0,4.959,194.84,1150.71,1140.4
249,4.946,1878.0,23.04,3058.0,100.0,0.0,0.0,0.0,4.946,194.31,1148.3,1154.66
250,4.944,1808.0,21.96,3058.0,100.0,0.0,0.0,0.0,4.944,195.87,1139.46,1140.55
251,4.941,1843.0,23.79,3059.0,100.0,0.0,0.0,0.0,4.941,195.41,1155.12,1148.31
252,4.952,1877.0,21.79,3056.0,100.0,0.0,0.0,0.0,4.952,194.12,1140.99,1146.13
253,4.945,1831.0,23.4,3060.0,100.0,0.0,0.0,0.0,4.945,194.98,1149.92,1140.21
