Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
51,4.857,1788.0,14.97,3059.0,100.0,0.0,0.0,0.0,4.857,191.33,1144.91,1146.35
52,4.85,1946.0,13.03,3057.0,100.0,0.0,0.0,0.0,4.85,187.7,1142.09,1141.47
53,4.872,1912.0,11.83,3056.0,100.0,0.0,0.0,0.0,4.872,188.14,1140.0,1150.73
54,4.856,1828.0,13.89,3058.0,100.0,0.0,0.0,0.0,4.856,187.97,1138.16,1150.72
55,4.821,1847.0,15.42,3063.0,100.0,0.0,0.0,0.0,4.821,183.0,1146.74,1151.56
56,4.849,1861.0,13.56,3058.0,100.0,0.0,0.0,0.0,4.849,188.61,1138.29,1145.71
57,4.863,1829.0,14.26,3059.0,100.0,0.0,0.0,0.0,4.863,186.04,1153.52,1149.71
58,4.877,1892.0,11.59,3056.0,100.0,0.0,0.0,0.0,4.877,185.11,1140.37,1147.93
59,4.869,1855.0,12.67,3057.0,100.0,0.0,0.0,0.0,4.869,189.12,1138.43,1140.6
60,4.834,1852.0,15.32,3060.0,100.0,0.0,0.0,0.0,4.834,186.78,1138.64,1157.94
61,4.857,1828.0,11.67,3056.0,100.0,0.0,0.0,0.0,4.857,164.05,1150.43,1144.56
62,4.835,1833.0,20.83,3062.0,100.0,0.0,0.0,0.0,4.835,176.73,1143.87,1142.94
63,4.884,1898.0,11.46,3055.0,100.0,0.0,0.0,0.0,4.884,186.33,1141.06,1150.8
64,4.878,1925.0,11.16,3055.0,100.0,0.0,0.0,0.0,4.878,186.21,1134.46,1152.17
65,4.85,1972.0,15.43,3059.0,100.0,0.0,712.0,0.53,4.85,184.36,1153.38,1140.81
66,4.852,1962.0,13.81,3057.0,100.0,0.0,708.0,0.22,4.852,185.43,1139.13,1152.56
67,4.877,1854.0,14.31,3058.0,100.0,0.0,0.0,0.0,4.877,188.56,1141.31,1149.27
68,4.871,1954.0,11.15,3055.0,100.0,0.0,0.0,0.0,4.871,186.1,1142.25,1139.45
69,4.83,1901.0,17.31,3060.0,100.0,0.0,0.0,0.0,4.83,185.49,1146.81,1154.06
70,4.828,1830.0,18.01,3064.0,100.0,0.0,0.0,0.0,4.828,187.67,1143.84,1144.03
71,4.879,1911.0,14.11,3057.0,100.0,0.0,710.0,0.22,4.879,188.52,1143.9,1155.49
72,4.881,1905.0,11.81,3056.0,100.0,0.0,0.0,0.0,4.881,185.26,1134.17,1146.46
73,4.878,1830.0,14.49,3058.0,100.0,0.0,0.0,0.0,4.878,189.34,1153.22,1143.29
74,4.856,1870.0,14.63,3058.0,100.0,0.0,0.0,0.0,4.856,189.18,1140.98,1158.37
75,4.872,1939.0,11.61,3056.0,100.0,0.0,0.0,0.0,4.872,185.79,1142.84,1140.4
76,4.884,1815.0,13.44,3059.0,100.0,0.0,0.0,0.0,4.884,187.21,1145.8,1150.37
77,4.88,1962.0,11.74,3056.0,100.0,0.0,0.0,0.0,4.88,186.66,1133.21,1155.38
78,4.81,1879.0,20.06,3062.0,100.0,0.0,0.0,0.0,4.81,189.7,1146.72,1148.11
79,4.852,1910.0,14.84,3058.0,100.0,0.0,0.0,0.0,4.852,187.08,1149.38,1144.23
80,4.889,1852.0,14.12,3059.0,100.0,0.0,0.0,0.0,4.889,191.83,1143.4,1149.11
81,4.894,1804.0,13.03,3059.0,100.0,0.0,0.0,0.0,4.894,189.75,1151.97,1147.96
82,4.901,1867.0,12.53,3056.0,100.0,0.0,0.0,0.0,4.901,188.02,1142.08,1151.27
83,4.892,1979.0,11.23,3055.0,100.0,0.0,0.0,0.0,4.892,185.4,1144.19,1154.31
84,4.892,1855.0,13.19,3058.0,100.0,0.0,0.0,0.0,4.892,186.77,1145.98,1146.87
85,4.829,1924.0,18.34,3060.0,100.0,0.0,714.0,0.41,4.829,186.52,1142.8,1143.36
86,4.856,1839.0,16.68,3060.0,100.0,0.0,0.0,0.0,4.856,191.35,1142.99,1152.46
87,4.827,1885.0,17.85,3060.0,100.0,0.0,0.0,0.0,4.827,189.25,1140.28,1148.23
88,4.895,1900.0,12.45,3056.0,100.0,0.0,0.0,0.0,4.895,188.59,1146.19,1150.03
89,4.874,1793.0,14.72,3059.0,100.0,0.0,0.0,0.0,4.874,191.19,1148.45,1144.73
90,4.897,1960.0,11.37,3055.0,100.0,0.0,0.0,0.0,4.897,187.05,1140.36,1152.15
91,4.881,1843.0,13.94,3059.0,100.0,0.0,0.0,0.0,4.881,187.01,1146.16,1150.11
92,4.898,1843.0,16.16,3056.0,100.0,0.0,0.0,0.0,4.898,161.14,1141.5,1149.04
93,4.846,1817.0,21.91,3060.0,100.0,0.0,713.0,0.63,4.846,184.69,1136.94,1145.86
94,4.899,1842.0,12.1,3056.0,100.0,0.0,0.0,0.0,4.899,188.06,1142.16,1151.79
95,4.837,1841.0,18.81,3061.0,100.0,0.0,0.0,0.0,4.837,189.17,1139.95,1151.47
96,4.903,1762.0,15.43,3061.0,100.0,0.001,713.0,0.31,4.904,193.97,1155.04,1149.21
97,4.878,1857.0,15.2,3059.0,100.0,0.0,0.0,0.0,4.878,186.05,1139.65,1148.91
98,4.874,1885.0,14.85,3058.0,100.0,0.0,0.0,0.0,4.874,186.67,1152.55,1140.78
99,4.912,1937.0,11.37,3055.0,100.0,0.0,0.0,0.0,4.912,186.4,1140.7,1152.67
100,4.868,1916.0,15.39,3060.0,100.0,0.0,0.0,0.0,4.868,186.8,1143.34,1153.26
101,4.871,1899.0,13.95,3058.0,100.0,0.0,0.0,0.0,4.871,185.86,1144.84,1140.89
102,4.917,1895.0,12.03,3055.0,100.0,0.0,0.0,0.0,4.917,189.33,1141.96,1154.47
103,4.916,1966.0,11.35,3055.0,100.0,0.0,0.0,0.0,4.916,187.34,1135.09,1150.13
104,4.913,1875.0,19.55,3058.0,100.0,0.0,0.0,0.0,4.913,192.45,1142.33,1151.25
105,4.83,1835.0,19.37,3061.0,100.0,0.0,0.0,0.0,4.83,192.54,1145.62,1145.64
106,4.884,1951.0,15.35,3058.0,100.0,0.0,0.0,0.0,4.884,186.44,1140.87,1151.53
107,4.901,1888.0,13.51,3057.0,100.0,0.0,0.0,0.0,4.901,188.69,1151.45,1139.28
108,4.921,1851.0,12.05,3056.0,100.0,0.0,0.0,0.0,4.921,188.47,1144.58,1149.61
109,4.911,1918.0,11.37,3055.0,100.0,0.0,0.0,0.0,4.911,186.05,1142.15,1152.95
110,4.858,1942.0,17.21,3059.0,100.0,0.0,0.0,0.0,4.858,186.45,1144.88,1149.23
111,4.895,1851.0,14.74,3058.0,100.0,0.0,0.0,0.0,4.895,189.29,1138.19,1150.35
112,4.903,1859.0,14.79,3058.0,100.0,0.0,0.0,0.0,4.903,191.95,1150.13,1147.83
113,4.862,1870.0,17.05,3060.0,100.0,0.0,0.0,0.0,4.862,191.75,1139.96,1149.33
114,4.882,1830.0,15.81,3059.0,100.0,0.0,0.0,0.0,4.882,189.4,1151.58,1147.71
115,4.832,1845.0,20.52,3062.0,100.0,0.0,0.0,0.0,4.832,190.23,1143.77,1150.33
116,4.908,1917.0,11.48,3055.0,100.0,0.0,0.0,0.0,4.908,186.72,1142.44,1140.63
117,4.876,1917.0,16.37,3059.0,100.0,0.0,0.0,0.0,4.876,189.54,1135.13,1157.29
118,5.165,1952.0,17.39,3054.0,100.0,0.0,0.0,0.0,5.165,189.31,1144.64,1142.31
119,4.922,1959.0,13.61,3056.0,100.0,0.0,0.0,0.0,4.922,188.84,1148.83,1156.35
120,4.906,1859.0,13.91,3058.0,100.0,0.0,0.0,0.0,4.906,187.54,1142.02,1149.34
121,4.94,1959.0,16.04,3055.0,100.0,0.0,0.0,0.0,4.94,189.59,1142.59,1146.75
122,4.869,1893.0,17.32,3060.0,100.0,0.0,0.0,0.0,4.869,189.9,1144.89,1150.98
123,4.845,1818.0,14.93,3058.0,100.0,0.0,0.0,0.0,4.845,159.45,1146.58,1146.67
124,4.88,1820.0,16.24,3059.0,100.0,0.0,0.0,0.0,4.88,188.2,1139.27,1150.73
125,4.886,1821.0,14.08,3057.0,100.0,0.0,0.0,0.0,4.886,185.9,1145.27,1137.8
126,4.915,1887.0,11.94,3055.0,100.0,0.0,0.0,0.0,4.915,187.26,1134.32,1151.76
127,4.902,1942.0,13.19,3057.0,100.0,0.0,0.0,0.0,4.902,184.07,1152.44,1150.28
128,4.918,1849.0,15.0,3057.0,100.0,0.001,713.0,0.31,4.919,193.97,1143.51,1150.88
129,4.889,1905.0,14.69,3059.0,100.0,0.0,0.0,0.0,4.889,186.48,1138.45,1147.9
130,4.916,1812.0,13.47,3057.0,100.0,0.0,0.0,0.0,4.916,190.0,1147.16,1143.92
131,4.891,1803.0,14.82,3058.0,100.0,0.0,0.0,0.0,4.891,190.02,1133.04,1150.31
132,4.927,1939.0,12.26,3056.0,100.0,0.0,0.0,0.0,4.927,189.7,1151.25,1153.61
133,4.867,1856.0,16.32,3059.0,100.0,0.0,0.0,0.0,4.867,189.02,1137.92,1143.31
134,4.909,1908.0,13.86,3057.0,100.0,0.0,0.0,0.0,4.909,185.98,1147.58,1140.21
135,4.896,1812.0,15.87,3059.0,100.0,0.0,0.0,0.0,4.896,194.01,1142.31,1158.98
136,4.9,1856.0,15.08,3058.0,100.0,0.0,0.0,0.0,4.9,192.62,1139.98,1148.47
137,4.908,1856.0,13.38,3058.0,100.0,0.0,0.0,0.0,4.908,188.75,1146.26,1146.52
138,4.91,1867.0,13.81,3057.0,100.0,0.0,0.0,0.0,4.91,191.2,1140.22,1143.38
139,4.923,1957.0,11.53,3056.0,100.0,0.0,0.0,0.0,4.923,187.87,1142.23,1155.51
140,4.91,1847.0,13.14,3057.0,100.0,0.0,0.0,0.0,4.91,188.69,1146.24,1146.32
141,4.915,1860.0,12.28,3055.0,100.0,0.0,0.0,0.0,4.915,189.34,1138.79,1144.91
142,4.896,1891.0,15.71,3058.0,100.0,0.0,0.0,0.0,4.896,189.65,1141.18,1156.68
143,4.896,1841.0,15.33,3057.0,100.0,0.0,0.0,0.0,4.896,192.36,1138.9,1144.39
144,4.931,1872.0,12.45,3055.0,100.0,0.0,714.0,0.41,4.931,188.71,1145.81,1149.31
145,4.928,1919.0,11.54,3055.0,100.0,0.0,0.0,0.0,4.928,188.07,1141.96,1146.46
146,4.868,1876.0,17.76,3059.0,100.0,0.0,0.0,0.0,4.868,190.55,1144.34,1146.98
147,4.923,1991.0,11.43,3055.0,100.0,0.0,0.0,0.0,4.923,188.03,1143.49,1146.02
148,4.888,1862.0,15.91,3059.0,100.0,0.0,0.0,0.0,4.888,189.65,1142.38,1141.19
149,4.937,1820.0,11.96,3056.0,100.0,0.0,0.0,0.0,4.937,189.54,1142.83,1150.33
150,4.927,1932.0,11.6,3055.0,100.0,0.0,0.0,0.0,4.927,187.79,1141.15,1148.62
151,4.926,1908.0,20.07,3058.0,100.0,0.0,0.0,0.0,4.926,195.06,1145.83,1152.47
152,4.872,1885.0,19.13,3059.0,100.0,0.0,713.0,0.32,4.872,188.32,1142.99,1147.29
153,4.921,1794.0,13.7,3057.0,100.0,0.0,0.0,0.0,4.921,186.76,1143.94,1140.41
154,4.892,1845.0,10.89,3056.0,100.0,0.0,0.0,0.0,4.892,152.76,1140.28,1154.37
155,4.927,1906.0,12.8,3057.0,100.0,0.0,0.0,0.0,4.927,185.63,1142.31,1147.71
156,4.916,1759.0,16.17,3062.0,100.0,0.0,0.0,0.0,4.916,196.84,1140.93,1148.51
157,4.908,1870.0,15.0,3058.0,100.0,0.0,0.0,0.0,4.908,189.9,1149.32,1152.63
158,4.907,1912.0,14.03,3059.0,100.0,0.0,0.0,0.0,4.907,185.29,1149.44,1140.3
159,4.942,1956.0,13.35,3055.0,100.0,0.0,709.0,0.43,4.942,193.1,1139.23,1153.78
160,4.913,1917.0,13.47,3058.0,100.0,0.0,708.0,0.22,4.913,184.43,1146.65,1150.55
161,4.932,1884.0,13.58,3057.0,100.0,0.0,0.0,0.0,4.932,190.55,1144.6,1150.45
162,4.927,1901.0,13.35,3057.0,100.0,0.0,0.0,0.0,4.927,189.66,1141.63,1146.13
163,4.939,1930.0,11.41,3055.0,100.0,0.0,0.0,0.0,4.939,189.2,1143.41,1140.34
164,4.919,1973.0,12.95,3056.0,100.0,0.0,0.0,0.0,4.919,188.21,1141.13,1153.95
165,4.884,1814.0,17.79,3061.0,100.0,0.0,0.0,0.0,4.884,192.31,1138.62,1152.48
166,4.906,1826.0,15.1,3059.0,100.0,0.0,0.0,0.0,4.906,192.11,1148.68,1138.52
167,4.911,1886.0,15.54,3059.0,100.0,0.0,0.0,0.0,4.911,194.88,1136.59,1156.75
168,4.918,1883.0,13.41,3058.0,100.0,0.0,0.0,0.0,4.918,185.87,1150.39,1150.8
169,4.898,1793.0,20.17,3063.0,100.0,0.0,0.0,0.0,4.898,197.95,1144.41,1153.49
170,4.893,1879.0,15.1,3059.0,100.0,0.0,0.0,0.0,4.893,192.06,1141.76,1143.02
171,4.944,1858.0,12.64,3056.0,100.0,0.0,0.0,0.0,4.944,190.26,1141.77,1152.09
172,4.938,1883.0,11.66,3055.0,100.0,0.0,0.0,0.0,4.938,188.37,1146.15,1145.45
173,4.905,1837.0,15.11,3058.0,100.0,0.0,0.0,0.0,4.905,190.44,1140.76,1150.6
174,4.953,1856.0,12.63,3055.0,100.0,0.0,0.0,0.0,4.953,191.44,1142.59,1139.89
175,4.911,1840.0,14.6,3058.0,100.0,0.0,0.0,0.0,4.911,191.92,1142.21,1150.22
176,4.892,1884.0,16.06,3059.0,100.0,0.0,0.0,0.0,4.892,190.52,1143.92,1155.74
177,4.905,1838.0,14.93,3058.0,100.0,0.0,0.0,0.0,4.905,191.29,1143.32,1142.27
178,4.93,1874.0,13.13,3056.0,100.0,0.0,0.0,0.0,4.93,190.72,1140.76,1156.17
179,4.91,1813.0,15.63,3061.0,100.0,0.0,0.0,0.0,4.91,193.15,1150.18,1140.13
180,4.969,1833.0,17.1,3055.0,100.0,0.0,0.0,0.0,4.969,192.67,1143.39,1148.25
181,4.873,1865.0,19.06,3061.0,100.0,0.0,0.0,0.0,4.873,194.25,1145.62,1154.44
182,4.891,1850.0,18.86,3062.0,100.0,0.0,713.0,0.31,4.891,194.94,1139.24,1152.66
183,4.938,1957.0,11.37,3055.0,100.0,0.0,0.0,0.0,4.938,189.98,1147.03,1141.58
184,4.919,1922.0,14.6,3057.0,100.0,0.0,709.0,0.22,4.919,183.73,1138.76,1154.99
185,4.884,1853.0,13.58,3057.0,100.0,0.0,0.0,0.0,4.884,160.9,1148.45,1149.72
186,4.933,1800.0,14.24,3058.0,100.0,0.0,0.0,0.0,4.933,193.53,1144.97,1146.24
187,4.922,1836.0,13.46,3057.0,100.0,0.0,0.0,0.0,4.922,193.41,1144.19,1144.44
188,4.918,1884.0,13.23,3057.0,100.0,0.0,0.0,0.0,4.918,190.35,1142.54,1150.83
189,4.94,1972.0,11.33,3055.0,100.0,0.0,0.0,0.0,4.94,190.19,1140.17,1147.57
190,4.931,1857.0,12.79,3056.0,100.0,0.0,0.0,0.0,4.931,188.7,1144.37,1138.22
191,4.891,1863.0,18.31,3060.0,100.0,0.0,0.0,0.0,4.891,192.84,1142.74,1150.76
192,4.948,1927.0,12.02,3055.0,100.0,0.0,0.0,0.0,4.948,191.75,1142.71,1152.81
193,4.921,1866.0,14.86,3059.0,100.0,0.0,0.0,0.0,4.921,194.92,1145.83,1144.38
194,4.929,1844.0,14.05,3058.0,100.0,0.0,0.0,0.0,4.929,194.66,1138.56,1155.64
195,4.952,1932.0,11.61,3055.0,100.0,0.0,0.0,0.0,4.952,188.34,1146.03,1147.07
196,4.949,1955.0,11.56,3055.0,100.0,0.0,0.0,0.0,4.949,190.64,1142.93,1143.59
197,4.905,1779.0,17.42,3062.0,100.0,0.0,0.0,0.0,4.905,195.79,1147.22,1155.35
198,4.953,1918.0,13.38,3055.0,100.0,0.001,712.0,0.53,4.954,192.4,1143.03,1144.49
199,4.929,1859.0,13.8,3058.0,100.0,0.0,708.0,0.22,4.929,192.09,1139.44,1150.01
200,4.872,1873.0,17.42,3060.0,100.0,0.0,0.0,0.0,4.872,190.89,1144.93,1141.81
201,4.923,1832.0,13.69,3057.0,100.0,0.0,0.0,0.0,4.923,190.21,1137.51,1159.24
202,4.893,1863.0,15.9,3059.0,100.0,0.0,0.0,0.0,4.893,192.73,1142.51,1145.5
203,4.935,1940.0,12.38,3055.0,100.0,0.0,712.0,0.32,4.935,190.04,1150.91,1143.16
204,4.922,1931.0,13.34,3058.0,100.0,0.0,0.0,0.0,4.922,187.62,1142.26,1153.98
205,4.902,1795.0,17.37,3061.0,100.0,0.0,0.0,0.0,4.902,197.12,1141.8,1155.09
206,4.927,1826.0,16.26,3059.0,100.0,0.0,0.0,0.0,4.927,194.34,1147.41,1148.43
207,4.914,1845.0,13.98,3062.0,100.0,0.0,0.0,0.0,4.914,185.5,1139.37,1150.74
208,4.937,1927.0,12.14,3055.0,100.0,0.0,0.0,0.0,4.937,190.79,1146.58,1138.41
209,4.94,1847.0,14.18,3058.0,100.0,0.0,0.0,0.0,4.94,194.11,1141.11,1155.43
210,4.97,1928.0,16.19,3055.0,100.0,0.0,0.0,0.0,4.97,193.35,1144.42,1147.87
211,4.943,1887.0,14.4,3057.0,100.0,0.0,713.0,0.32,4.943,195.57,1144.67,1148.64
212,4.937,1808.0,14.51,3059.0,100.0,0.0,0.0,0.0,4.937,191.77,1144.0,1148.99
213,4.941,1841.0,14.76,3057.0,100.0,0.0,710.0,0.22,4.941,194.41,1140.73,1141.46
214,4.918,1835.0,15.97,3059.0,100.0,0.0,0.0,0.0,4.918,190.88,1148.17,1155.44
215,4.916,1957.0,12.99,3056.0,100.0,0.0,0.0,0.0,4.916,181.77,1132.44,1148.51
216,4.869,1833.0,15.91,3060.0,100.0,0.0,0.0,0.0,4.869,166.58,1151.68,1145.58
217,4.94,1848.0,13.23,3057.0,100.0,0.0,0.0,0.0,4.94,193.93,1142.92,1148.2
218,4.918,1794.0,15.09,3058.0,100.0,0.0,0.0,0.0,4.918,195.24,1137.1,1146.92
219,4.967,1836.0,14.27,3056.0,100.0,0.0,0.0,0.0,4.967,192.74,1145.49,1152.31
220,4.918,1867.0,15.52,3058.0,100.0,0.0,0.0,0.0,4.918,193.77,1139.15,1144.07
221,4.914,1899.0,15.26,3058.0,100.0,0.0,0.0,0.0,4.914,190.06,1150.13,1146.12
222,4.941,1892.0,12.69,3056.0,100.0,0.0,0.0,0.0,4.941,192.35,1138.47,1150.94
223,4.927,1906.0,14.44,3058.0,100.0,0.0,0.0,0.0,4.927,191.46,1148.2,1148.01
224,4.924,1844.0,17.1,3059.0,100.0,0.0,712.0,0.32,4.924,197.45,1143.66,1147.96
225,4.981,1827.0,19.06,3057.0,100.0,0.0,0.0,0.0,4.981,196.66,1144.5,1150.18
226,4.937,1874.0,13.29,3056.0,100.0,0.0,0.0,0.0,4.937,191.69,1144.27,1146.11
227,4.924,1855.0,13.81,3058.0,100.0,0.0,0.0,0.0,4.924,193.08,1143.89,1143.69
228,4.918,1919.0,14.39,3059.0,100.0,0.0,0.0,0.0,4.918,187.31,1144.7,1152.62
229,4.914,1842.0,15.21,3058.0,100.0,0.0,0.0,0.0,4.914,194.52,1142.1,1149.74
230,4.891,1903.0,17.52,3060.0,100.0,0.0,0.0,0.0,4.891,191.9,1144.14,1148.27
231,4.931,1863.0,12.42,3056.0,100.0,0.0,0.0,0.0,4.931,192.55,1144.46,1144.71
232,4.923,1845.0,16.09,3060.0,100.0,0.0,0.0,0.0,4.923,192.15,1147.97,1152.89
233,4.873,1918.0,17.28,3061.0,100.0,0.0,0.0,0.0,4.873,190.17,1142.37,1147.01
234,4.937,1893.0,13.81,3058.0,100.0,0.0,0.0,0.0,4.937,193.83,1142.39,1146.78
235,4.926,1899.0,13.92,3059.0,100.0,0.0,0.0,0.0,4.926,187.74,1145.63,1154.81
236,5.233,1831.0,18.84,3056.0,100.0,0.0,0.0,0.0,5.233,197.96,1141.15,1152.26
237,4.925,1910.0,15.53,3058.0,100.0,0.0,0.0,0.0,4.925,196.22,1139.58,1147.29
238,4.947,1983.0,11.29,3055.0,100.0,0.0,0.0,0.0,4.947,189.07,1149.98,1141.1
239,4.95,1889.0,14.09,3057.0,100.0,0.0,0.0,0.0,4.95,191.39,1140.89,1155.94
240,4.968,1891.0,16.73,3055.0,100.0,0.0,0.0,0.0,4.968,193.5,1143.66,1139.42
241,4.943,1965.0,11.48,3055.0,100.0,0.0,0.0,0.0,4.943,190.47,1135.95,1154.06
242,4.949,1931.0,11.89,3055.0,100.0,0.0,0.0,0.0,4.949,192.42,1147.36,1144.04
243,4.946,1833.0,11.98,3056.0,100.0,0.0,0.0,0.0,4.946,191.69,1140.27,1149.92
244,4.908,1837.0,16.54,3059.0,100.0,0.0,0.0,0.0,4.908,195.5,1143.57,1149.98
245,4.949,1838.0,13.1,3055.0,100.0,0.0,713.0,0.32,4.949,195.16,1142.83,1140.1
246,4.931,1846.0,12.41,3056.0,100.0,0.0,0.0,0.0,4.931,174.14,1135.58,1154.44
247,4.909,1827.0,16.23,3061.0,100.0,0.0,0.0,0.0,4.909,178.82,1151.61,1141.95
248,4.944,1848.0,13.48,3056.0,100.0,0.0,0.0,0.0,4.944,194.95,1142.01,1156.67
249,4.923,1876.0,15.02,3059.0,100.0,0.0,0.0,0.0,4.923,197.49,1146.94,1146.18
250,4.91,1838.0,15.55,3058.0,100.0,0.0,0.0,0.0,4.91,194.77,1142.22,1146.72
251,4.929,1790.0,16.01,3059.0,100.0,0.0,0.0,0.0,4.929,196.84,1143.55,1150.1
252,4.938,1833.0,13.16,3056.0,100.0,0.0,0.0,0.0,4.938,193.05,1142.03,1150.53
253,4.927,1879.0,15.36,3060.0,100.0,0.0,0.0,0.0,4.927,196.33,1141.86,1146.43
