Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
20,5.028,1890.0,24.18,3055.0,100.0,0.0,0.0,0.0,5.028,191.15,1144.95,1146.51
21,4.808,1885.0,22.12,3059.0,100.0,0.0,0.0,0.0,4.808,186.11,1149.38,1140.02
22,4.864,1878.0,33.27,3058.0,100.0,0.0,0.0,0.0,4.864,190.59,1143.93,1146.99
23,4.814,1824.0,22.31,3061.0,100.0,0.0,0.0,0.0,4.814,191.5,1148.6,1149.38
24,4.833,1818.0,22.39,3059.0,100.0,0.0,0.0,0.0,4.833,192.92,1147.63,1142.4
25,4.789,1771.0,20.97,3065.0,100.0,0.0,713.0,0.63,4.789,184.85,1151.5,1149.16
26,4.803,1946.0,20.39,3059.0,100.0,0.0,0.0,0.0,4.803,187.52,1137.21,1146.42
27,4.847,1920.0,20.16,3056.0,100.0,0.003,711.0,0.53,4.85,190.69,1153.26,1144.94
28,4.842,1869.0,18.6,3058.0,100.0,0.0,0.0,0.0,4.842,186.03,1148.61,1143.11
29,4.835,1924.0,21.27,3057.0,100.0,0.0,0.0,0.0,4.835,186.75,1140.21,1141.22
30,4.804,1791.0,21.58,3063.0,100.0,0.0,0.0,0.0,4.804,160.62,1155.15,1155.48
31,4.855,1811.0,29.12,3062.0,100.0,0.0,0.0,0.0,4.855,172.85,1147.73,1141.49
32,4.852,1860.0,21.92,3059.0,100.0,0.0,709.0,0.22,4.852,193.87,1147.01,1151.54
33,4.842,1874.0,23.03,3059.0,100.0,0.0,0.0,0.0,4.842,189.57,1143.23,1147.87
34,4.833,1836.0,23.4,3060.0,100.0,0.0,0.0,0.0,4.833,190.72,1145.03,1145.88
35,4.84,1832.0,21.67,3059.0,100.0,0.0,0.0,0.0,4.84,188.27,1151.48,1140.78
36,4.861,1815.0,19.36,3055.0,100.0,0.0,0.0,0.0,4.861,187.8,1145.85,1145.59
37,4.848,1889.0,19.85,3056.0,100.0,0.0,0.0,0.0,4.848,185.77,1136.11,1145.87
38,4.839,1910.0,21.81,3058.0,100.0,0.0,0.0,0.0,4.839,187.52,1154.95,1139.95
39,4.789,1868.0,24.86,3064.0,100.0,0.0,0.0,0.0,4.789,185.13,1144.54,1143.85
40,4.852,1952.0,19.06,3055.0,100.0,0.0,0.0,0.0,4.852,184.44,1135.38,1147.69
41,4.824,1839.0,23.12,3061.0,100.0,0.0,0.0,0.0,4.824,190.13,1154.17,1140.92
42,4.831,1820.0,23.62,3061.0,100.0,0.0,0.0,0.0,4.831,190.31,1146.2,1151.99
43,4.867,1836.0,20.03,3056.0,100.0,0.0,0.0,0.0,4.867,189.25,1138.01,1143.8
44,4.842,1914.0,23.18,3060.0,100.0,0.0,0.0,0.0,4.842,186.83,1155.89,1135.76
45,4.825,1820.0,22.55,3062.0,100.0,0.0,0.0,0.0,4.825,188.2,1145.22,1155.48
46,4.846,1758.0,15.95,3060.0,100.0,0.0,0.0,0.0,4.846,190.42,1148.99,1149.1
47,4.866,1836.0,20.62,3059.0,100.0,0.0,0.0,0.0,4.866,194.3,1147.05,1147.5
48,4.846,1798.0,24.42,3063.0,100.0,0.0,0.0,0.0,4.846,191.57,1143.67,1140.63
49,4.828,1802.0,23.76,3064.0,100.0,0.0,0.0,0.0,4.828,191.48,1153.82,1144.81
50,4.878,1821.0,21.93,3058.0,100.0,0.0,714.0,0.42,4.878,192.55,1150.91,1153.81
51,4.916,1888.0,33.77,3058.0,99.92,0.0,0.0,0.0,4.916,192.77,1147.16,1144.24
52,4.851,1862.0,24.65,3062.0,100.0,0.0,0.0,0.0,4.851,192.75,1138.65,1148.89
53,4.874,1855.0,19.34,3058.0,100.0,0.0,0.0,0.0,4.874,189.6,1149.56,1143.69
54,4.845,1903.0,20.72,3060.0,100.0,0.0,0.0,0.0,4.845,187.31,1150.75,1146.18
55,4.875,1974.0,18.4,3055.0,100.0,0.0,0.0,0.0,4.875,184.65,1140.05,1147.56
56,4.87,1958.0,18.56,3055.0,100.0,0.0,0.0,0.0,4.87,187.2,1152.25,1134.28
57,4.894,1975.0,20.91,3055.0,100.0,0.002,713.0,0.63,4.896,188.0,1143.15,1148.16
58,4.87,1876.0,21.72,3058.0,100.0,0.0,0.0,0.0,4.87,189.67,1144.61,1140.71
59,4.875,1942.0,20.1,3057.0,100.0,0.0,0.0,0.0,4.875,187.29,1147.34,1145.82
60,4.925,1812.0,28.06,3061.0,100.0,0.0,0.0,0.0,4.925,194.57,1149.42,1153.85
61,4.929,1932.0,27.33,3055.0,100.0,0.0,0.0,0.0,4.929,162.55,1148.82,1146.75
62,4.864,1847.0,20.79,3058.0,100.0,0.0,0.0,0.0,4.864,180.65,1144.95,1147.61
63,4.861,1898.0,24.59,3062.0,100.0,0.0,0.0,0.0,4.861,193.0,1146.2,1148.09
64,4.869,1788.0,22.75,3061.0,100.0,0.0,0.0,0.0,4.869,193.23,1152.01,1144.86
65,4.857,1856.0,23.81,3064.0,100.0,0.0,0.0,0.0,4.857,187.63,1146.05,1153.46
66,4.849,1861.0,17.5,3057.0,100.0,0.0,708.0,0.22,4.849,188.32,1149.56,1142.94
67,4.89,1918.0,19.28,3055.0,100.0,0.0,0.0,0.0,4.89,190.12,1143.6,1144.07
68,4.884,1964.0,20.68,3057.0,100.0,0.0,0.0,0.0,4.884,186.33,1149.84,1143.96
69,4.856,1846.0,23.77,3062.0,100.0,0.0,0.0,0.0,4.856,195.21,1142.11,1147.62
70,4.911,1944.0,24.7,3057.0,100.0,0.0,0.0,0.0,4.911,185.55,1153.46,1141.43
71,4.889,1978.0,18.93,3055.0,100.0,0.0,0.0,0.0,4.889,188.71,1139.24,1147.81
72,4.882,1877.0,19.87,3057.0,100.0,0.0,0.0,0.0,4.882,189.15,1155.93,1143.06
73,4.857,1907.0,23.38,3060.0,100.0,0.001,710.0,0.22,4.858,189.32,1135.19,1144.84
74,4.847,1854.0,25.19,3062.0,100.0,0.0,709.0,0.22,4.847,190.08,1153.28,1143.91
75,4.865,1901.0,21.98,3058.0,100.0,0.0,0.0,0.0,4.865,185.58,1139.63,1151.97
76,4.873,1857.0,23.14,3062.0,100.0,0.0,0.0,0.0,4.873,191.37,1149.45,1144.23
77,4.896,1979.0,19.03,3055.0,100.0,0.0,0.0,0.0,4.896,186.53,1149.67,1139.39
78,4.879,1920.0,21.53,3059.0,100.0,0.0,0.0,0.0,4.879,189.1,1139.96,1149.36
79,4.88,1987.0,18.74,3057.0,100.0,0.0,0.0,0.0,4.88,186.06,1151.28,1142.44
80,4.894,1845.0,20.16,3059.0,100.0,0.0,0.0,0.0,4.894,191.76,1148.22,1148.41
81,4.911,1881.0,38.2,3062.0,100.0,0.0,0.0,0.0,4.911,195.08,1146.94,1145.63
82,4.891,1801.0,23.33,3061.0,100.0,0.0,709.0,0.22,4.891,187.91,1142.43,1141.11
83,4.851,1874.0,24.39,3062.0,100.0,0.0,0.0,0.0,4.851,185.68,1152.78,1145.31
84,4.87,1873.0,26.54,3062.0,100.0,0.0,707.0,0.22,4.87,193.31,1139.38,1154.56
85,4.889,1831.0,21.44,3059.0,100.0,0.0,0.0,0.0,4.889,192.25,1151.57,1143.21
86,4.895,1807.0,22.41,3060.0,100.0,0.0,0.0,0.0,4.895,194.21,1144.88,1147.48
87,4.855,1881.0,17.96,3060.0,100.0,0.0,0.0,0.0,4.855,188.26,1155.79,1149.98
88,4.896,1809.0,22.85,3059.0,100.0,0.0,709.0,0.22,4.896,193.98,1144.94,1147.31
89,4.898,1850.0,22.58,3059.0,100.0,0.0,0.0,0.0,4.898,192.05,1148.41,1144.85
90,4.945,1911.0,26.84,3056.0,100.0,0.0,708.0,0.43,4.945,190.48,1147.81,1141.24
91,4.885,1943.0,20.76,3058.0,100.0,0.0,0.0,0.0,4.885,187.39,1142.67,1144.35
92,4.826,1860.0,22.08,3064.0,100.0,0.0,709.0,0.22,4.826,151.23,1149.84,1142.06
93,4.913,1961.0,18.43,3055.0,100.0,0.0,0.0,0.0,4.913,186.3,1144.8,1148.42
94,4.89,1933.0,22.28,3059.0,100.0,0.0,0.0,0.0,4.89,188.82,1142.1,1149.8
95,4.884,1855.0,23.19,3060.0,100.0,0.0,0.0,0.0,4.884,189.81,1152.36,1141.85
96,4.899,1807.0,22.0,3059.0,100.0,0.0,0.0,0.0,4.899,192.43,1143.41,1138.72
97,4.936,1935.0,23.45,3057.0,100.0,0.0,0.0,0.0,4.936,190.44,1144.15,1152.77
98,4.89,1922.0,20.94,3059.0,100.0,0.0,0.0,0.0,4.89,187.99,1148.46,1144.28
99,4.889,1839.0,22.99,3059.0,100.0,0.0,708.0,0.22,4.889,191.46,1146.53,1149.33
100,4.907,1894.0,21.11,3057.0,100.0,0.0,0.0,0.0,4.907,189.63,1144.53,1143.1
101,4.911,1961.0,18.33,3055.0,100.0,0.0,0.0,0.0,4.911,187.41,1139.63,1146.38
102,4.92,1895.0,19.3,3055.0,100.0,0.0,709.0,0.22,4.92,190.07,1149.09,1145.33
103,4.883,1883.0,21.58,3058.0,100.0,0.0,709.0,0.22,4.883,187.3,1138.55,1138.98
104,4.884,1836.0,23.22,3061.0,100.0,0.0,0.0,0.0,4.884,193.46,1154.88,1151.11
105,4.92,1776.0,22.02,3062.0,100.0,0.0,0.0,0.0,4.92,183.46,1149.29,1146.88
106,4.898,1875.0,20.86,3059.0,100.0,0.0,0.0,0.0,4.898,195.81,1145.16,1142.79
107,4.87,1899.0,20.3,3059.0,100.0,0.0,0.0,0.0,4.87,188.13,1141.54,1140.15
108,4.897,1825.0,16.86,3056.0,100.0,0.0,0.0,0.0,4.897,186.67,1152.45,1149.65
109,4.89,1841.0,22.92,3060.0,100.0,0.0,0.0,0.0,4.89,192.61,1139.05,1140.78
110,4.917,1852.0,20.27,3056.0,100.0,0.0,714.0,0.41,4.917,190.53,1154.18,1148.24
111,4.946,1952.0,26.75,3055.0,100.0,0.0,0.0,0.0,4.946,189.05,1144.15,1145.62
112,4.92,1789.0,24.17,3062.0,100.0,0.0,712.0,0.31,4.92,195.26,1151.02,1151.16
113,4.9,1840.0,21.66,3059.0,100.0,0.0,0.0,0.0,4.9,191.38,1145.14,1147.49
114,4.9,1885.0,24.59,3058.0,100.0,0.0,709.0,0.22,4.9,191.34,1144.99,1149.62
115,4.858,1930.0,22.93,3061.0,100.0,0.0,0.0,0.0,4.858,187.55,1147.07,1142.49
116,4.88,1828.0,23.72,3061.0,100.0,0.0,0.0,0.0,4.88,194.12,1148.19,1138.79
117,4.907,1935.0,19.9,3056.0,100.0,0.0,0.0,0.0,4.907,190.57,1140.72,1151.07
118,4.911,1838.0,21.66,3058.0,100.0,0.0,0.0,0.0,4.911,191.59,1154.93,1143.65
119,4.993,1833.0,34.47,3060.0,100.0,0.0,712.0,0.53,4.993,198.03,1147.82,1142.47
120,4.917,1877.0,19.98,3055.0,100.0,0.0,0.0,0.0,4.917,187.4,1144.31,1149.2
121,4.92,1932.0,20.87,3056.0,100.0,0.0,0.0,0.0,4.92,192.35,1141.09,1144.78
122,4.902,1833.0,21.37,3058.0,100.0,0.0,0.0,0.0,4.902,183.26,1151.88,1138.19
123,4.874,1889.0,20.73,3057.0,100.0,0.0,0.0,0.0,4.874,161.78,1139.38,1150.09
124,4.918,1928.0,20.28,3057.0,100.0,0.0,0.0,0.0,4.918,190.19,1152.3,1146.01
125,4.917,1851.0,21.94,3058.0,100.0,0.0,0.0,0.0,4.917,192.37,1145.3,1146.36
126,4.934,1914.0,20.2,3055.0,100.0,0.0,0.0,0.0,4.934,191.3,1136.34,1145.38
127,4.901,1849.0,22.77,3058.0,100.0,0.0,0.0,0.0,4.901,195.14,1151.91,1140.61
128,4.853,1857.0,26.25,3063.0,100.0,0.0,0.0,0.0,4.853,189.59,1147.52,1153.09
129,4.88,1871.0,18.26,3058.0,100.0,0.002,708.0,0.22,4.882,191.43,1147.52,1141.44
130,4.876,1832.0,25.31,3061.0,100.0,0.0,0.0,0.0,4.876,193.61,1143.7,1143.22
131,4.989,1933.0,28.65,3055.0,100.0,0.0,0.0,0.0,4.989,190.7,1144.07,1143.14
132,4.91,1902.0,23.16,3059.0,100.0,0.0,0.0,0.0,4.91,191.47,1143.71,1156.54
133,4.927,1944.0,18.68,3055.0,100.0,0.0,0.0,0.0,4.927,187.43,1149.9,1141.51
134,4.875,1789.0,22.0,3061.0,100.0,0.0,0.0,0.0,4.875,191.92,1144.37,1145.81
135,4.927,1784.0,21.75,3059.0,100.0,0.0,0.0,0.0,4.927,194.35,1149.13,1147.59
136,4.917,1856.0,21.43,3057.0,100.0,0.0,0.0,0.0,4.917,194.18,1149.6,1145.25
137,4.917,1820.0,21.04,3058.0,100.0,0.0,0.0,0.0,4.917,192.9,1149.58,1146.83
138,5.005,1878.0,21.96,3056.0,100.0,0.0,0.0,0.0,5.005,189.37,1146.23,1141.14
139,5.059,1977.0,20.95,3053.0,100.0,0.0,0.0,0.0,5.059,193.07,1143.86,1137.1
140,4.917,1927.0,32.68,3059.0,100.0,0.0,0.0,0.0,4.917,192.77,1145.23,1148.9
141,4.917,1793.0,23.03,3060.0,100.0,0.0,0.0,0.0,4.917,193.49,1144.62,1153.95
142,4.942,1848.0,19.22,3055.0,100.0,0.0,0.0,0.0,4.942,190.6,1149.06,1144.09
143,4.89,1803.0,24.2,3060.0,100.0,0.0,713.0,0.31,4.89,196.43,1151.12,1141.75
144,4.929,1782.0,19.89,3058.0,100.0,0.0,0.0,0.0,4.929,191.1,1145.2,1146.98
145,4.92,1934.0,20.53,3057.0,100.0,0.0,0.0,0.0,4.92,188.56,1152.56,1152.12
146,4.934,1861.0,21.18,3058.0,100.0,0.0,0.0,0.0,4.934,192.28,1148.83,1147.9
147,4.926,1894.0,19.02,3055.0,100.0,0.0,0.0,0.0,4.926,190.09,1138.09,1142.7
148,4.933,1944.0,18.89,3055.0,100.0,0.0,0.0,0.0,4.933,190.21,1151.38,1145.31
149,4.974,1947.0,24.88,3055.0,100.0,0.001,709.0,0.22,4.975,189.23,1148.28,1138.71
150,4.884,1944.0,17.62,3057.0,100.0,0.0,0.0,0.0,4.884,190.0,1141.36,1151.25
151,4.942,1929.0,20.11,3055.0,100.0,0.0,0.0,0.0,4.942,190.11,1146.44,1137.46
152,4.939,1781.0,20.98,3060.0,100.0,0.0,0.0,0.0,4.939,198.69,1151.97,1155.18
153,4.911,1813.0,20.43,3058.0,100.0,0.0,0.0,0.0,4.911,171.46,1146.71,1142.27
154,4.889,1788.0,22.59,3059.0,100.0,0.0,0.0,0.0,4.889,175.33,1139.76,1146.21
155,4.907,1910.0,23.71,3058.0,100.0,0.0,0.0,0.0,4.907,190.87,1152.71,1142.94
156,4.921,1936.0,22.63,3057.0,100.0,0.0,0.0,0.0,4.921,193.1,1143.63,1139.55
157,4.94,1958.0,18.69,3055.0,100.0,0.0,0.0,0.0,4.94,186.73,1150.08,1145.48
158,4.941,1979.0,18.57,3055.0,100.0,0.0,0.0,0.0,4.941,191.82,1145.84,1147.92
159,4.918,1977.0,22.3,3057.0,100.0,0.0,0.0,0.0,4.918,191.9,1145.62,1138.39
160,4.926,1957.0,17.05,3055.0,100.0,0.0,0.0,0.0,4.926,187.43,1144.32,1150.16
161,4.912,1875.0,23.29,3058.0,100.0,0.0,0.0,0.0,4.912,189.29,1138.42,1139.81
162,4.924,1873.0,22.33,3058.0,100.0,0.0,0.0,0.0,4.924,191.36,1149.25,1153.99
163,4.933,1833.0,21.13,3057.0,100.0,0.0,0.0,0.0,4.933,194.85,1149.63,1147.31
164,4.894,1865.0,22.66,3059.0,100.0,0.0,0.0,0.0,4.894,193.45,1155.11,1144.92
165,4.91,1884.0,22.49,3057.0,100.0,0.0,0.0,0.0,4.91,190.02,1139.97,1144.11
166,4.933,1854.0,22.04,3059.0,100.0,0.0,0.0,0.0,4.933,193.27,1150.03,1146.79
167,4.925,1919.0,22.34,3057.0,100.0,0.0,0.0,0.0,4.925,191.1,1151.83,1142.19
168,4.929,1954.0,22.16,3057.0,100.0,0.0,0.0,0.0,4.929,192.87,1139.39,1150.76
169,4.941,2010.0,19.78,3055.0,100.0,0.0,715.0,0.51,4.941,189.71,1153.15,1136.5
170,4.966,1911.0,29.52,3056.0,100.0,0.0,0.0,0.0,4.966,194.22,1135.8,1152.66
171,4.936,1801.0,19.75,3058.0,100.0,0.002,708.0,0.22,4.938,192.41,1157.56,1147.46
172,4.882,1807.0,24.59,3064.0,100.0,0.0,0.0,0.0,4.882,191.78,1148.31,1145.88
173,4.909,1771.0,25.02,3061.0,100.0,0.0,0.0,0.0,4.909,193.15,1150.07,1154.34
174,4.933,1804.0,21.2,3058.0,100.0,0.0,0.0,0.0,4.933,195.02,1146.79,1149.27
175,4.958,1775.0,23.11,3059.0,100.0,0.002,711.0,0.53,4.96,200.5,1146.48,1142.51
176,4.941,1806.0,21.96,3058.0,100.0,0.001,708.0,0.22,4.942,195.3,1149.32,1157.62
177,4.932,1828.0,21.89,3059.0,100.0,0.0,0.0,0.0,4.932,195.2,1151.13,1143.7
178,4.914,1961.0,23.5,3057.0,100.0,0.0,0.0,0.0,4.914,191.24,1144.25,1144.89
179,4.923,1803.0,24.64,3061.0,100.0,0.0,708.0,0.22,4.923,195.23,1150.97,1154.59
180,4.923,1855.0,22.55,3058.0,100.0,0.0,0.0,0.0,4.923,194.09,1147.79,1145.51
181,4.945,1824.0,20.25,3056.0,100.0,0.0,708.0,0.22,4.945,193.21,1138.6,1144.47
182,4.927,1830.0,24.27,3058.0,100.0,0.0,0.0,0.0,4.927,197.89,1148.84,1145.67
183,4.924,1873.0,23.4,3059.0,100.0,0.0,0.0,0.0,4.924,195.78,1154.07,1145.51
184,4.896,1755.0,24.38,3062.0,100.0,0.0,710.0,0.53,4.896,167.74,1150.24,1152.35
185,4.923,1808.0,24.0,3061.0,100.0,0.0,0.0,0.0,4.923,186.0,1147.86,1149.82
186,4.91,1852.0,19.87,3057.0,100.0,0.0,0.0,0.0,4.91,190.72,1137.21,1142.6
187,4.931,1855.0,20.68,3057.0,100.0,0.001,708.0,0.22,4.932,194.26,1152.73,1145.62
188,4.96,1893.0,26.89,3058.0,100.0,0.0,0.0,0.0,4.96,193.0,1151.08,1147.62
189,4.958,1883.0,24.16,3056.0,100.0,0.0,0.0,0.0,4.958,193.48,1141.59,1144.44
190,4.952,1803.0,20.83,3058.0,100.0,0.0,0.0,0.0,4.952,198.98,1146.97,1143.4
191,4.9,1817.0,21.2,3059.0,100.0,0.001,709.0,0.22,4.901,195.87,1152.29,1149.68
192,4.898,1879.0,20.62,3058.0,100.0,0.0,0.0,0.0,4.898,193.73,1142.83,1148.78
193,4.941,1788.0,22.63,3058.0,100.0,0.0,708.0,0.22,4.941,197.78,1149.92,1144.07
194,4.932,1867.0,20.57,3058.0,100.0,0.0,0.0,0.0,4.932,189.06,1148.9,1139.62
195,4.902,1865.0,24.21,3060.0,100.0,0.0,0.0,0.0,4.902,196.02,1141.57,1156.05
196,4.923,1855.0,22.06,3058.0,100.0,0.0,0.0,0.0,4.923,193.71,1148.53,1147.7
197,4.893,1837.0,25.31,3061.0,100.0,0.0,0.0,0.0,4.893,194.01,1143.26,1147.19
198,4.965,1934.0,19.75,3054.0,100.0,0.0,0.0,0.0,4.965,192.8,1149.31,1141.66
199,4.962,1883.0,34.92,3059.0,100.0,0.0,0.0,0.0,4.962,195.03,1149.34,1146.41
200,4.911,1842.0,25.42,3061.0,100.0,0.0,708.0,0.22,4.911,196.97,1145.01,1138.32
201,4.941,1878.0,22.17,3058.0,100.0,0.0,0.0,0.0,4.941,194.4,1148.58,1156.53
202,4.92,1898.0,22.66,3058.0,100.0,0.0,709.0,0.22,4.92,193.88,1148.1,1141.03
203,4.947,1897.0,19.15,3055.0,100.0,0.0,0.0,0.0,4.947,190.31,1145.21,1149.7
204,4.882,1822.0,23.65,3061.0,100.0,0.0,0.0,0.0,4.882,192.68,1141.7,1141.33
205,4.952,1750.0,23.4,3062.0,100.0,0.0,0.0,0.0,4.952,199.96,1158.66,1154.99
206,4.919,1933.0,24.17,3057.0,100.0,0.002,713.0,0.31,4.921,194.84,1143.5,1135.85
207,4.918,1865.0,20.56,3058.0,100.0,0.0,0.0,0.0,4.918,192.31,1142.94,1151.7
208,4.992,1863.0,23.39,3055.0,100.0,0.0,708.0,0.22,4.992,192.86,1143.45,1146.79
209,4.918,1942.0,22.25,3057.0,100.0,0.0,0.0,0.0,4.918,195.27,1156.27,1140.12
210,4.926,1799.0,24.99,3061.0,100.0,0.0,710.0,0.22,4.926,198.86,1146.78,1155.79
211,4.925,1885.0,23.28,3058.0,100.0,0.001,712.0,0.32,4.926,196.6,1145.76,1137.91
212,4.944,1924.0,15.59,3055.0,100.0,0.0,0.0,0.0,4.944,189.45,1145.72,1147.8
213,4.92,1871.0,19.06,3058.0,100.0,0.0,0.0,0.0,4.92,193.47,1142.0,1141.52
214,4.916,1824.0,21.99,3060.0,100.0,0.001,708.0,0.22,4.917,193.95,1151.93,1146.95
215,4.899,1808.0,21.12,3061.0,100.0,0.0,0.0,0.0,4.899,160.01,1147.24,1159.48
216,4.917,1949.0,23.43,3057.0,100.0,0.0,0.0,0.0,4.917,187.76,1145.84,1137.99
217,4.935,1856.0,22.77,3059.0,100.0,0.0,0.0,0.0,4.935,193.61,1145.12,1155.95
218,4.92,1851.0,22.78,3059.0,100.0,0.0,0.0,0.0,4.92,190.1,1146.51,1137.82
219,4.937,1879.0,20.57,3058.0,100.0,0.0,0.0,0.0,4.937,192.48,1147.81,1144.06
220,4.943,1803.0,23.04,3059.0,100.0,0.0,0.0,0.0,4.943,197.22,1146.71,1158.13
221,4.933,1902.0,20.74,3057.0,100.0,0.0,0.0,0.0,4.933,192.58,1137.76,1147.43
222,4.937,1887.0,23.56,3059.0,100.0,0.0,713.0,0.31,4.937,194.92,1155.53,1137.4
223,4.965,1964.0,19.34,3055.0,100.0,0.0,0.0,0.0,4.965,190.97,1149.01,1148.22
224,4.959,1985.0,20.04,3055.0,100.0,0.001,709.0,0.22,4.96,193.48,1135.19,1145.63
225,4.963,1970.0,19.09,3055.0,100.0,0.0,0.0,0.0,4.963,192.39,1149.48,1145.07
226,4.94,1858.0,21.06,3057.0,100.0,0.0,0.0,0.0,4.94,194.0,1150.97,1142.8
227,4.953,1874.0,19.88,3058.0,100.0,0.0,0.0,0.0,4.953,192.95,1147.04,1144.42
228,4.936,1964.0,21.38,3056.0,100.0,0.0,714.0,0.41,4.936,195.03,1145.23,1136.5
229,5.013,1928.0,32.28,3055.0,100.0,0.0,0.0,0.0,5.013,196.65,1148.93,1152.3
230,4.939,1848.0,23.64,3057.0,100.0,0.001,713.0,0.31,4.94,198.59,1138.82,1144.11
231,4.932,1826.0,22.74,3059.0,100.0,0.0,0.0,0.0,4.932,196.93,1154.28,1150.37
232,4.949,1918.0,19.33,3055.0,100.0,0.0,708.0,0.22,4.949,190.27,1144.42,1138.96
233,4.929,1808.0,19.85,3059.0,100.0,0.0,0.0,0.0,4.929,197.39,1140.77,1142.79
234,4.906,1788.0,21.99,3061.0,100.0,0.0,0.0,0.0,4.906,194.8,1155.66,1153.62
235,4.936,1863.0,21.39,3058.0,100.0,0.0,0.0,0.0,4.936,193.85,1145.34,1145.56
236,4.928,1916.0,22.06,3058.0,100.0,0.0,0.0,0.0,4.928,193.73,1147.34,1136.52
237,4.933,1954.0,22.48,3057.0,100.0,0.0,0.0,0.0,4.933,193.9,1140.27,1150.2
238,4.902,1837.0,24.19,3061.0,100.0,0.0,0.0,0.0,4.902,191.28,1150.06,1148.25
239,4.926,1827.0,22.48,3059.0,100.0,0.0,0.0,0.0,4.926,190.96,1137.8,1146.46
240,4.95,1947.0,19.31,3056.0,100.0,0.0,0.0,0.0,4.95,194.02,1152.56,1147.34
241,5.298,1961.0,61.16,3054.0,100.0,0.0,708.0,0.22,5.298,196.08,1151.41,1137.38
242,4.933,1863.0,20.35,3057.0,100.0,0.0,0.0,0.0,4.933,196.34,1140.7,1144.81
243,4.975,1975.0,19.76,3055.0,100.0,0.0,709.0,0.22,4.975,192.7,1149.61,1146.7
244,4.977,1842.0,20.67,3057.0,100.0,0.0,0.0,0.0,4.977,197.6,1147.44,1150.66
245,4.921,1893.0,24.69,3059.0,100.0,0.002,713.0,0.31,4.923,196.61,1148.27,1145.15
246,4.905,1827.0,22.26,3059.0,100.0,0.0,712.0,0.32,4.905,164.82,1143.59,1143.36
247,4.939,1846.0,23.34,3058.0,100.0,0.0,0.0,0.0,4.939,198.93,1149.36,1154.43
248,4.956,1933.0,20.79,3057.0,100.0,0.0,0.0,0.0,4.956,194.89,1139.9,1138.53
249,4.92,1853.0,22.65,3058.0,100.0,0.001,708.0,0.22,4.921,191.75,1143.29,1150.29
250,4.949,1873.0,20.32,3056.0,100.0,0.0,0.0,0.0,4.949,195.6,1157.18,1136.15
251,4.949,1973.0,18.46,3055.0,100.0,0.0,0.0,0.0,4.949,191.99,1143.98,1150.6
252,4.972,1926.0,19.49,3055.0,100.0,0.0,0.0,0.0,4.972,194.79,1141.3,1148.92
253,4.925,1853.0,20.43,3058.0,100.0,0.0,0.0,0.0,4.925,193.18,1140.3,1139.67
