Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
31,4.806,1837.0,13.59,3059.0,100.0,0.0,0.0,0.0,4.806,172.01,1145.5,1142.4
32,4.823,1846.0,15.52,3061.0,100.0,0.0,0.0,0.0,4.823,187.97,1149.57,1160.77
33,4.838,1950.0,13.13,3057.0,100.0,0.0,0.0,0.0,4.838,184.83,1144.3,1151.34
34,4.851,1912.0,19.31,3060.0,100.0,0.0,0.0,0.0,4.851,183.92,1155.57,1149.23
35,4.82,1889.0,16.58,3058.0,100.0,0.0,713.0,0.31,4.82,187.65,1145.74,1147.81
36,4.846,1898.0,12.37,3056.0,100.0,0.0,0.0,0.0,4.846,183.94,1141.97,1158.43
37,4.807,1880.0,18.27,3063.0,100.0,0.0,0.0,0.0,4.807,189.01,1152.42,1152.12
38,4.861,1961.0,11.4,3055.0,100.0,0.0,0.0,0.0,4.861,185.84,1149.69,1142.98
39,4.862,1968.0,11.87,3056.0,100.0,0.0,0.0,0.0,4.862,184.39,1143.81,1155.27
40,4.809,1940.0,16.92,3062.0,100.0,0.0,0.0,0.0,4.809,186.67,1140.08,1149.51
41,4.875,1934.0,11.93,3055.0,100.0,0.0,0.0,0.0,4.875,185.95,1149.05,1155.06
42,4.866,1996.0,12.64,3055.0,100.0,0.0,0.0,0.0,4.866,187.27,1152.98,1142.29
43,4.852,1899.0,13.28,3057.0,100.0,0.0,0.0,0.0,4.852,184.57,1144.95,1156.91
44,4.835,1900.0,15.61,3061.0,100.0,0.0,0.0,0.0,4.835,189.51,1151.4,1145.69
45,4.868,1891.0,12.32,3055.0,100.0,0.0,0.0,0.0,4.868,186.64,1144.51,1160.9
46,4.876,1922.0,11.5,3055.0,100.0,0.0,0.0,0.0,4.876,183.61,1150.56,1147.66
47,4.884,1885.0,11.74,3055.0,100.0,0.0,0.0,0.0,4.884,185.28,1145.14,1152.89
48,4.823,1870.0,18.21,3062.0,100.0,0.0,0.0,0.0,4.823,190.47,1142.59,1149.45
49,4.864,1921.0,12.66,3055.0,100.0,0.0,713.0,0.31,4.864,186.05,1153.55,1145.37
50,4.91,1988.0,17.16,3055.0,100.0,0.0,0.0,0.0,4.91,188.6,1144.94,1156.0
51,4.873,1891.0,13.6,3057.0,100.0,0.0,0.0,0.0,4.873,185.45,1146.34,1154.24
52,4.862,1950.0,11.47,3055.0,100.0,0.0,0.0,0.0,4.862,183.77,1143.1,1148.25
53,4.877,1939.0,11.76,3056.0,100.0,0.0,0.0,0.0,4.877,183.91,1141.55,1152.84
54,4.879,1807.0,13.67,3059.0,100.0,0.0,0.0,0.0,4.879,192.21,1154.56,1153.46
55,4.861,1857.0,14.73,3059.0,100.0,0.0,0.0,0.0,4.861,190.32,1141.9,1155.65
56,4.852,1921.0,15.14,3059.0,100.0,0.0,0.0,0.0,4.852,190.78,1157.63,1149.74
57,4.836,1836.0,16.74,3061.0,100.0,0.0,0.0,0.0,4.836,189.63,1152.67,1146.81
58,4.862,1846.0,14.07,3057.0,100.0,0.0,0.0,0.0,4.862,185.39,1147.7,1160.04
59,4.853,1885.0,16.93,3062.0,100.0,0.0,0.0,0.0,4.853,191.4,1142.24,1153.07
60,4.87,1904.0,13.3,3057.0,100.0,0.0,0.0,0.0,4.87,184.83,1158.11,1150.96
61,4.807,1847.0,16.96,3061.0,99.82,0.0,0.0,0.0,4.807,158.85,1139.56,1143.38
62,4.846,1843.0,16.8,3062.0,100.0,0.0,0.0,0.0,4.846,185.22,1156.48,1158.56
63,4.825,1877.0,19.01,3063.0,100.0,0.0,0.0,0.0,4.825,186.2,1149.14,1153.99
64,4.916,1967.0,16.04,3055.0,100.0,0.0,0.0,0.0,4.916,186.44,1148.14,1149.66
65,4.839,1869.0,17.02,3060.0,100.0,0.0,0.0,0.0,4.839,188.14,1154.25,1152.74
66,4.856,1914.0,17.46,3058.0,100.0,0.0,712.0,0.53,4.856,188.83,1148.34,1144.79
67,4.881,1936.0,12.18,3056.0,100.0,0.0,709.0,0.22,4.881,185.8,1146.52,1156.85
68,4.873,1850.0,15.97,3059.0,100.0,0.0,0.0,0.0,4.873,190.55,1150.45,1153.26
69,4.835,1846.0,17.68,3062.0,100.0,0.0,0.0,0.0,4.835,190.8,1150.1,1146.46
70,4.892,1958.0,11.56,3055.0,100.0,0.0,0.0,0.0,4.892,184.12,1147.12,1158.31
71,4.868,1860.0,15.42,3059.0,100.0,0.0,0.0,0.0,4.868,191.92,1151.1,1146.72
72,4.902,1721.0,14.7,3063.0,100.0,0.0,0.0,0.0,4.902,194.44,1148.74,1163.36
73,4.846,1888.0,16.97,3059.0,100.0,0.0,0.0,0.0,4.846,189.85,1142.13,1150.62
74,4.851,1928.0,17.81,3059.0,100.0,0.0,0.0,0.0,4.851,188.0,1152.38,1150.73
75,4.836,1834.0,17.45,3060.0,100.0,0.0,0.0,0.0,4.836,190.13,1150.94,1147.74
76,4.899,1964.0,12.7,3056.0,100.0,0.0,0.0,0.0,4.899,185.88,1147.09,1144.31
77,4.89,1835.0,15.05,3058.0,100.0,0.0,0.0,0.0,4.89,188.15,1152.14,1159.54
78,4.875,1878.0,15.46,3060.0,100.0,0.0,0.0,0.0,4.875,188.03,1150.56,1150.48
79,4.904,1901.0,12.14,3055.0,100.0,0.0,0.0,0.0,4.904,189.0,1150.46,1151.49
80,4.863,1877.0,16.02,3058.0,100.0,0.0,0.0,0.0,4.863,187.22,1146.34,1148.28
81,4.91,1983.0,12.0,3055.0,100.0,0.0,0.0,0.0,4.91,186.48,1142.85,1152.25
82,4.91,1890.0,12.18,3056.0,100.0,0.0,0.0,0.0,4.91,188.65,1148.21,1146.21
83,4.91,1858.0,13.25,3057.0,100.0,0.0,0.0,0.0,4.91,190.96,1151.44,1156.15
84,4.886,1925.0,14.49,3058.0,100.0,0.0,0.0,0.0,4.886,188.82,1146.43,1150.87
85,4.874,1840.0,15.22,3058.0,100.0,0.0,0.0,0.0,4.874,190.5,1143.58,1151.55
86,4.856,1930.0,16.79,3059.0,100.0,0.0,0.0,0.0,4.856,186.28,1152.85,1145.04
87,4.9,1897.0,14.21,3056.0,100.0,0.0,714.0,0.41,4.9,186.95,1142.62,1155.5
88,4.878,1848.0,15.72,3059.0,100.0,0.0,0.0,0.0,4.878,190.67,1154.27,1151.71
89,4.824,1908.0,22.25,3062.0,100.0,0.0,0.0,0.0,4.824,190.61,1139.91,1147.92
90,4.92,1934.0,12.08,3056.0,100.0,0.0,0.0,0.0,4.92,185.08,1146.72,1155.78
91,4.915,1986.0,11.89,3055.0,100.0,0.0,0.0,0.0,4.915,187.3,1151.75,1148.7
92,4.878,1930.0,11.06,3056.0,100.0,0.0,0.0,0.0,4.878,149.73,1148.77,1147.26
93,4.911,1953.0,17.41,3059.0,100.0,0.0,0.0,0.0,4.911,187.69,1146.42,1154.54
94,4.89,1907.0,17.52,3058.0,100.0,0.0,0.0,0.0,4.89,193.97,1144.89,1149.23
95,4.913,1983.0,12.64,3055.0,100.0,0.0,0.0,0.0,4.913,186.59,1153.56,1144.48
96,4.911,1876.0,14.68,3058.0,100.0,0.0,0.0,0.0,4.911,190.48,1144.82,1155.72
97,4.914,1918.0,12.11,3056.0,100.0,0.0,0.0,0.0,4.914,187.5,1148.39,1155.14
98,4.865,1885.0,17.94,3059.0,100.0,0.003,714.0,0.73,4.868,190.95,1144.76,1148.49
99,4.908,1933.0,14.77,3057.0,100.0,0.0,708.0,0.22,4.908,190.42,1154.62,1150.52
100,4.864,1804.0,17.19,3060.0,100.0,0.0,0.0,0.0,4.864,187.92,1152.05,1152.86
101,4.903,1818.0,14.55,3060.0,100.0,0.0,0.0,0.0,4.903,187.99,1145.09,1151.43
102,4.895,1870.0,14.38,3058.0,100.0,0.0,0.0,0.0,4.895,189.97,1151.28,1150.89
103,4.895,1858.0,14.25,3057.0,100.0,0.0,0.0,0.0,4.895,187.0,1142.95,1149.1
104,4.897,1957.0,14.55,3059.0,100.0,0.0,0.0,0.0,4.897,186.62,1159.34,1151.87
105,4.935,1979.0,12.53,3055.0,100.0,0.0,0.0,0.0,4.935,188.92,1144.32,1151.04
106,4.921,1889.0,13.47,3057.0,100.0,0.0,0.0,0.0,4.921,187.44,1151.39,1151.37
107,4.933,1942.0,12.02,3055.0,100.0,0.0,0.0,0.0,4.933,189.7,1144.9,1149.8
108,4.932,1965.0,11.68,3055.0,100.0,0.0,0.0,0.0,4.932,186.94,1140.38,1153.87
109,4.924,1888.0,14.0,3057.0,100.0,0.0,0.0,0.0,4.924,191.11,1156.86,1143.92
110,4.931,1923.0,11.56,3055.0,100.0,0.0,0.0,0.0,4.931,187.9,1136.93,1158.06
111,4.925,1993.0,11.76,3055.0,100.0,0.0,0.0,0.0,4.925,185.78,1151.75,1149.61
112,4.925,1980.0,11.61,3055.0,100.0,0.0,0.0,0.0,4.925,188.31,1151.31,1151.18
113,4.901,1821.0,16.61,3060.0,100.0,0.0,0.0,0.0,4.901,194.47,1147.48,1157.49
114,4.899,1991.0,14.47,3057.0,100.0,0.0,0.0,0.0,4.899,188.7,1145.24,1148.91
115,4.94,1951.0,11.76,3055.0,100.0,0.0,0.0,0.0,4.94,185.41,1146.85,1146.74
116,4.911,1920.0,13.74,3057.0,100.0,0.0,0.0,0.0,4.911,192.03,1145.57,1152.87
117,4.867,1869.0,18.59,3063.0,100.0,0.0,0.0,0.0,4.867,188.62,1149.94,1143.71
118,5.174,1877.0,21.08,3055.0,100.0,0.0,0.0,0.0,5.174,192.44,1154.51,1150.98
119,4.943,1830.0,13.23,3057.0,100.0,0.0,0.0,0.0,4.943,191.45,1149.58,1156.74
120,4.904,1831.0,16.47,3059.0,100.0,0.0,0.0,0.0,4.904,191.37,1148.71,1152.17
121,4.934,1950.0,11.42,3055.0,100.0,0.0,0.0,0.0,4.934,188.19,1143.99,1147.61
122,4.902,1891.0,14.81,3057.0,100.0,0.0,0.0,0.0,4.902,182.4,1146.79,1143.74
123,4.906,1855.0,20.68,3060.0,100.0,0.0,0.0,0.0,4.906,160.55,1151.15,1152.22
124,4.935,1983.0,11.85,3056.0,100.0,0.0,0.0,0.0,4.935,190.46,1139.36,1158.31
125,4.919,1869.0,14.33,3058.0,100.0,0.0,0.0,0.0,4.919,188.27,1156.59,1146.26
126,4.876,1880.0,16.37,3061.0,99.76,0.0,0.0,0.0,4.876,186.86,1151.43,1144.54
127,4.921,1951.0,14.39,3058.0,100.0,0.0,0.0,0.0,4.921,187.23,1142.92,1159.35
128,4.923,1919.0,15.03,3058.0,100.0,0.0,0.0,0.0,4.923,189.78,1154.27,1145.02
129,4.945,1995.0,13.12,3055.0,100.0,0.001,712.0,0.53,4.946,189.17,1139.44,1155.74
130,4.93,1825.0,14.14,3058.0,100.0,0.0,709.0,0.22,4.93,192.71,1156.2,1143.16
131,4.907,1892.0,16.93,3059.0,100.0,0.0,0.0,0.0,4.907,192.12,1152.03,1155.91
132,4.939,1868.0,13.25,3057.0,100.0,0.0,0.0,0.0,4.939,189.63,1143.81,1155.16
133,4.913,1831.0,15.75,3059.0,100.0,0.0,0.0,0.0,4.913,193.2,1153.4,1145.53
134,4.912,1974.0,14.41,3057.0,100.0,0.0,0.0,0.0,4.912,188.13,1147.83,1157.21
135,4.925,1926.0,13.59,3058.0,100.0,0.0,0.0,0.0,4.925,189.51,1145.24,1150.29
136,4.925,1904.0,13.48,3057.0,100.0,0.0,0.0,0.0,4.925,188.78,1145.15,1141.46
137,4.947,1830.0,14.88,3059.0,100.0,0.0,0.0,0.0,4.947,195.62,1153.51,1153.91
138,4.863,1881.0,19.56,3061.0,100.0,0.0,0.0,0.0,4.863,192.82,1149.73,1160.71
139,4.873,1899.0,18.38,3060.0,100.0,0.0,0.0,0.0,4.873,189.2,1141.59,1149.65
140,4.935,1812.0,14.65,3059.0,100.0,0.0,0.0,0.0,4.935,194.4,1159.61,1152.17
141,4.882,1860.0,17.0,3060.0,100.0,0.0,0.0,0.0,4.882,193.34,1146.44,1141.89
142,4.929,1829.0,14.38,3057.0,100.0,0.0,0.0,0.0,4.929,191.88,1149.89,1159.97
143,4.932,1887.0,13.38,3057.0,100.0,0.0,0.0,0.0,4.932,189.75,1147.67,1142.59
144,4.865,1873.0,20.22,3061.0,99.84,0.0,0.0,0.0,4.865,195.01,1145.1,1161.61
145,4.947,1978.0,11.86,3055.0,100.0,0.0,0.0,0.0,4.947,187.38,1152.69,1147.89
146,4.938,1960.0,13.06,3055.0,100.0,0.001,714.0,0.41,4.939,191.73,1147.63,1150.97
147,4.938,1946.0,12.22,3055.0,100.0,0.0,0.0,0.0,4.938,187.78,1142.49,1152.68
148,4.932,1789.0,14.96,3058.0,100.0,0.0,0.0,0.0,4.932,194.53,1148.53,1150.09
149,4.909,1909.0,16.35,3059.0,100.0,0.0,0.0,0.0,4.909,191.1,1153.94,1148.85
150,4.94,1892.0,12.4,3056.0,100.0,0.0,0.0,0.0,4.94,190.79,1148.27,1156.59
151,4.957,1859.0,12.57,3056.0,100.0,0.0,0.0,0.0,4.957,192.48,1142.03,1151.83
152,4.926,1810.0,16.94,3060.0,100.0,0.0,0.0,0.0,4.926,200.36,1153.67,1149.44
153,4.921,1842.0,21.02,3060.0,100.0,0.0,0.0,0.0,4.921,183.56,1151.97,1158.77
154,4.926,1940.0,13.2,3055.0,100.0,0.0,712.0,0.32,4.926,166.74,1151.39,1147.77
155,4.953,1875.0,12.3,3056.0,100.0,0.0,0.0,0.0,4.953,188.42,1151.65,1148.38
156,4.919,1858.0,15.26,3059.0,100.0,0.0,0.0,0.0,4.919,190.2,1150.1,1148.9
157,4.869,1866.0,20.22,3063.0,100.0,0.0,0.0,0.0,4.869,191.52,1143.52,1157.68
158,4.919,1890.0,16.79,3059.0,100.0,0.0,0.0,0.0,4.919,193.88,1156.63,1154.13
159,4.931,1808.0,13.37,3058.0,100.0,0.0,0.0,0.0,4.931,194.31,1144.86,1149.65
160,4.951,1878.0,14.05,3056.0,100.0,0.0,710.0,0.22,4.951,193.24,1154.55,1148.84
161,4.919,1902.0,14.8,3058.0,100.0,0.0,0.0,0.0,4.919,189.91,1149.78,1149.65
162,4.928,1849.0,13.43,3057.0,100.0,0.0,0.0,0.0,4.928,190.37,1142.45,1154.93
163,4.935,1856.0,14.12,3057.0,100.0,0.0,0.0,0.0,4.935,194.13,1147.65,1150.2
164,4.942,2000.0,11.78,3055.0,100.0,0.0,0.0,0.0,4.942,187.6,1155.7,1153.32
165,4.933,1948.0,13.46,3057.0,100.0,0.0,0.0,0.0,4.933,187.59,1146.59,1150.59
166,4.951,1898.0,11.65,3055.0,100.0,0.0,0.0,0.0,4.951,189.96,1144.27,1145.59
167,4.949,1973.0,11.35,3055.0,100.0,0.0,0.0,0.0,4.949,187.32,1146.36,1154.54
168,4.933,1934.0,14.72,3057.0,100.0,0.0,0.0,0.0,4.933,192.6,1151.77,1151.98
169,4.886,1930.0,16.2,3058.0,100.0,0.0,0.0,0.0,4.886,188.1,1145.25,1142.68
170,4.936,1814.0,15.15,3059.0,100.0,0.0,0.0,0.0,4.936,192.7,1152.75,1158.06
171,4.933,1943.0,13.13,3056.0,100.0,0.0,0.0,0.0,4.933,188.58,1149.55,1147.93
172,4.883,1856.0,18.5,3061.0,100.0,0.0,0.0,0.0,4.883,193.22,1152.02,1156.57
173,4.945,1973.0,11.59,3055.0,100.0,0.0,0.0,0.0,4.945,188.25,1138.46,1150.0
174,4.933,1873.0,14.45,3058.0,100.0,0.0,0.0,0.0,4.933,194.03,1148.11,1149.17
175,4.956,1958.0,11.95,3055.0,100.0,0.0,0.0,0.0,4.956,189.15,1156.18,1146.13
176,4.947,1899.0,14.55,3058.0,100.0,0.0,0.0,0.0,4.947,191.23,1145.03,1160.03
177,4.954,1983.0,11.43,3055.0,100.0,0.0,0.0,0.0,4.954,188.9,1149.51,1145.45
178,4.935,1925.0,14.5,3058.0,100.0,0.0,0.0,0.0,4.935,192.25,1150.62,1147.45
179,4.932,1872.0,14.61,3060.0,100.0,0.0,0.0,0.0,4.932,191.85,1148.86,1160.16
180,4.897,1811.0,17.49,3060.0,100.0,0.0,0.0,0.0,4.897,192.54,1144.49,1151.98
181,4.938,1836.0,14.34,3058.0,100.0,0.0,0.0,0.0,4.938,195.78,1152.01,1151.52
182,4.972,1938.0,16.65,3055.0,100.0,0.0,0.0,0.0,4.972,191.41,1151.49,1142.71
183,4.96,1935.0,13.41,3055.0,100.0,0.001,713.0,0.63,4.961,191.23,1138.66,1159.19
184,4.902,1836.0,13.41,3058.0,99.88,0.001,709.0,0.22,4.903,172.45,1153.53,1150.67
185,4.901,1862.0,15.24,3058.0,100.0,0.0,0.0,0.0,4.901,174.98,1151.48,1147.58
186,4.933,1889.0,14.38,3057.0,100.0,0.0,0.0,0.0,4.933,192.21,1148.37,1154.37
187,4.935,1940.0,13.71,3057.0,100.0,0.0,0.0,0.0,4.935,194.31,1147.86,1147.39
188,4.91,1908.0,16.75,3059.0,100.0,0.0,0.0,0.0,4.91,190.19,1150.98,1145.21
189,4.943,1889.0,13.99,3057.0,100.0,0.0,0.0,0.0,4.943,191.13,1148.63,1159.33
190,4.95,1929.0,13.45,3056.0,100.0,0.0,0.0,0.0,4.95,191.25,1146.74,1151.31
191,4.883,1856.0,19.15,3061.0,100.0,0.0,0.0,0.0,4.883,192.87,1147.17,1152.55
192,4.956,1943.0,12.86,3055.0,100.0,0.0,0.0,0.0,4.956,191.46,1147.73,1146.48
193,4.942,1914.0,12.97,3057.0,100.0,0.0,0.0,0.0,4.942,190.41,1146.17,1146.19
194,4.896,1846.0,18.96,3061.0,100.0,0.0,0.0,0.0,4.896,194.88,1147.51,1157.07
195,4.949,1870.0,13.05,3056.0,100.0,0.0,0.0,0.0,4.949,195.0,1157.55,1149.84
196,4.895,1843.0,17.96,3060.0,100.0,0.0,0.0,0.0,4.895,192.44,1148.15,1148.12
197,4.928,1927.0,13.94,3057.0,100.0,0.0,0.0,0.0,4.928,189.01,1146.49,1156.35
198,4.922,1911.0,15.7,3058.0,100.0,0.0,0.0,0.0,4.922,193.11,1144.28,1151.09
199,4.931,1827.0,15.84,3060.0,100.0,0.0,0.0,0.0,4.931,191.79,1157.66,1152.47
200,4.908,1856.0,18.21,3060.0,100.0,0.0,0.0,0.0,4.908,196.37,1145.14,1154.23
201,4.927,1922.0,15.38,3059.0,100.0,0.0,0.0,0.0,4.927,192.29,1152.08,1151.24
202,4.941,1914.0,14.08,3057.0,100.0,0.0,0.0,0.0,4.941,191.93,1141.36,1151.78
203,4.899,1891.0,17.36,3059.0,100.0,0.0,0.0,0.0,4.899,193.15,1157.83,1153.0
204,4.921,1862.0,16.18,3058.0,100.0,0.0,0.0,0.0,4.921,191.6,1150.58,1147.29
205,4.93,1938.0,14.99,3058.0,100.0,0.0,714.0,0.41,4.93,190.04,1149.87,1150.2
206,4.966,1813.0,12.55,3057.0,100.0,0.0,0.0,0.0,4.966,193.5,1146.7,1144.82
207,4.944,1915.0,15.25,3057.0,100.0,0.001,712.0,0.32,4.945,192.92,1148.29,1152.01
208,4.956,1941.0,11.6,3055.0,100.0,0.0,0.0,0.0,4.956,188.29,1143.7,1146.56
209,4.956,1790.0,16.05,3059.0,100.0,0.0,708.0,0.22,4.956,195.75,1151.36,1156.45
210,4.955,1919.0,12.17,3056.0,100.0,0.0,0.0,0.0,4.955,189.92,1153.73,1153.46
211,4.944,1884.0,13.94,3058.0,100.0,0.0,0.0,0.0,4.944,192.3,1153.38,1155.64
212,4.973,1819.0,18.82,3057.0,100.0,0.0,0.0,0.0,4.973,196.18,1149.1,1144.17
213,4.9,1876.0,18.25,3059.0,100.0,0.0,0.0,0.0,4.9,192.94,1150.66,1152.34
214,4.905,1862.0,16.85,3059.0,100.0,0.0,0.0,0.0,4.905,190.7,1146.95,1154.46
215,4.896,1829.0,15.65,3060.0,100.0,0.0,0.0,0.0,4.896,167.49,1147.21,1148.92
216,4.946,1899.0,15.06,3057.0,100.0,0.0,710.0,0.22,4.946,183.26,1150.41,1144.0
217,4.931,1876.0,15.97,3060.0,100.0,0.0,0.0,0.0,4.931,192.14,1152.29,1159.81
218,4.875,1896.0,19.2,3060.0,100.0,0.0,0.0,0.0,4.875,193.8,1142.06,1149.41
219,4.968,1989.0,12.09,3055.0,100.0,0.0,0.0,0.0,4.968,191.67,1157.23,1144.04
220,4.935,1872.0,15.86,3058.0,100.0,0.0,0.0,0.0,4.935,194.67,1148.54,1160.25
221,4.948,1832.0,14.28,3058.0,100.0,0.0,0.0,0.0,4.948,197.06,1147.96,1143.06
222,4.931,1892.0,16.52,3058.0,100.0,0.0,0.0,0.0,4.931,192.95,1137.67,1161.83
223,4.925,1840.0,17.24,3061.0,100.0,0.0,0.0,0.0,4.925,192.47,1162.53,1145.8
224,4.916,1834.0,17.65,3061.0,100.0,0.0,0.0,0.0,4.916,194.01,1150.05,1149.34
225,4.93,1937.0,17.24,3058.0,100.0,0.0,709.0,0.22,4.93,193.99,1151.79,1153.94
226,4.965,1859.0,14.16,3057.0,100.0,0.0,0.0,0.0,4.965,193.42,1149.09,1155.93
227,4.954,1901.0,14.05,3057.0,100.0,0.0,0.0,0.0,4.954,193.01,1149.98,1149.54
228,4.935,1966.0,14.91,3057.0,100.0,0.0,0.0,0.0,4.935,193.1,1147.97,1149.85
229,4.865,1898.0,20.62,3061.0,100.0,0.0,0.0,0.0,4.865,193.95,1147.36,1159.34
230,4.962,1926.0,11.51,3055.0,100.0,0.0,0.0,0.0,4.962,190.24,1148.8,1146.12
231,4.97,1979.0,12.58,3055.0,100.0,0.0,0.0,0.0,4.97,192.74,1146.92,1144.65
232,4.948,1884.0,14.4,3057.0,100.0,0.0,0.0,0.0,4.948,193.66,1149.14,1158.57
233,4.944,1866.0,16.18,3059.0,100.0,0.0,0.0,0.0,4.944,197.93,1141.65,1154.37
234,4.938,1910.0,15.07,3058.0,100.0,0.0,0.0,0.0,4.938,193.72,1144.2,1151.5
235,4.941,1897.0,15.59,3058.0,100.0,0.0,0.0,0.0,4.941,194.86,1161.1,1150.51
236,5.248,1922.0,18.01,3053.0,100.0,0.0,0.0,0.0,5.248,195.76,1151.95,1156.81
237,4.92,1863.0,17.44,3060.0,100.0,0.0,0.0,0.0,4.92,194.64,1152.59,1150.55
238,4.925,1879.0,16.42,3058.0,100.0,0.0,0.0,0.0,4.925,194.75,1143.31,1148.26
239,4.951,1936.0,15.38,3057.0,100.0,0.0,0.0,0.0,4.951,195.5,1151.6,1150.02
240,4.919,1887.0,15.56,3061.0,100.0,0.0,0.0,0.0,4.919,189.72,1149.62,1160.59
241,4.95,1857.0,14.2,3057.0,100.0,0.0,0.0,0.0,4.95,196.04,1138.38,1146.0
242,5.497,1894.0,99.54,3058.0,100.0,0.0,0.0,0.0,5.497,198.83,1151.86,1160.13
243,5.515,1898.0,100.0,3059.0,100.0,0.0,0.0,0.0,5.515,199.88,1160.58,1159.37
244,5.503,1830.0,100.0,3060.0,100.0,0.0,0.0,0.0,5.503,202.07,1154.25,1156.59
245,5.314,1879.0,60.81,3055.0,100.0,0.0,0.0,0.0,5.314,196.55,1143.57,1159.41
246,4.903,1873.0,14.5,3058.0,100.0,0.0,0.0,0.0,4.903,159.98,1152.34,1146.29
247,4.92,1912.0,18.07,3058.0,100.0,0.0,713.0,0.31,4.92,194.26,1147.65,1151.51
248,4.963,1823.0,14.43,3058.0,100.0,0.0,0.0,0.0,4.963,196.46,1150.98,1160.18
249,4.947,1885.0,16.09,3058.0,100.0,0.0,708.0,0.22,4.947,195.64,1146.33,1151.06
250,4.971,1965.0,12.23,3055.0,100.0,0.0,0.0,0.0,4.971,194.64,1142.17,1152.54
251,4.952,1968.0,14.65,3057.0,100.0,0.0,0.0,0.0,4.952,191.55,1155.14,1147.78
252,4.975,1851.0,13.11,3056.0,100.0,0.0,0.0,0.0,4.975,194.46,1140.66,1154.46
253,4.966,1935.0,13.33,3056.0,100.0,0.0,0.0,0.0,4.966,193.77,1150.19,1153.03
