Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
20,4.83,1864.0,21.01,3060.0,100.0,0.0,713.0,0.31,4.83,191.71,1149.41,1148.37
21,4.793,1879.0,16.36,3060.0,100.0,0.0,0.0,0.0,4.793,185.89,1143.61,1151.92
22,4.791,1904.0,16.25,3060.0,100.0,0.0,0.0,0.0,4.791,185.56,1142.65,1146.46
23,4.824,1832.0,14.2,3060.0,100.0,0.0,0.0,0.0,4.824,189.46,1146.76,1144.33
24,4.796,1867.0,15.97,3061.0,100.0,0.0,0.0,0.0,4.796,185.14,1143.43,1143.67
25,4.819,1863.0,14.45,3059.0,100.0,0.0,0.0,0.0,4.819,187.98,1139.91,1157.52
26,4.856,1914.0,13.06,3055.0,100.0,0.0,709.0,0.22,4.856,185.43,1144.32,1146.14
27,4.84,1856.0,13.05,3058.0,100.0,0.0,0.0,0.0,4.84,188.95,1147.18,1140.54
28,4.848,1867.0,13.01,3056.0,100.0,0.0,0.0,0.0,4.848,189.49,1141.93,1150.89
29,4.839,1967.0,13.14,3058.0,100.0,0.0,0.0,0.0,4.839,185.46,1146.46,1153.06
30,4.791,1817.0,15.29,3060.0,100.0,0.0,0.0,0.0,4.791,162.41,1143.19,1142.72
31,4.832,1898.0,11.45,3055.0,100.0,0.0,0.0,0.0,4.832,176.04,1137.75,1155.84
32,4.833,1932.0,12.63,3057.0,100.0,0.0,0.0,0.0,4.833,183.5,1149.96,1141.09
33,4.79,1855.0,19.33,3064.0,100.0,0.0,0.0,0.0,4.79,187.68,1148.05,1151.81
34,4.829,1876.0,13.75,3058.0,100.0,0.0,0.0,0.0,4.829,186.75,1141.27,1143.3
35,4.811,1872.0,16.76,3061.0,100.0,0.0,0.0,0.0,4.811,187.47,1146.51,1148.09
36,4.847,1906.0,13.67,3058.0,100.0,0.0,0.0,0.0,4.847,185.54,1139.57,1153.61
37,4.81,1760.0,18.79,3069.0,100.0,0.0,0.0,0.0,4.81,185.43,1148.52,1152.82
38,4.846,1843.0,15.02,3059.0,100.0,0.0,0.0,0.0,4.846,187.4,1138.72,1147.34
39,4.783,1861.0,20.75,3065.0,100.0,0.0,0.0,0.0,4.783,187.21,1153.98,1143.55
40,4.773,1841.0,16.27,3065.0,98.58,0.0,0.0,0.0,4.773,181.23,1144.16,1150.42
41,4.854,1892.0,12.7,3057.0,100.0,0.0,0.0,0.0,4.854,183.47,1139.18,1152.13
42,4.807,1953.0,17.42,3063.0,100.0,0.0,0.0,0.0,4.807,184.16,1150.65,1144.34
43,4.798,1896.0,17.74,3064.0,100.0,0.0,0.0,0.0,4.798,188.27,1142.71,1145.78
44,4.822,1923.0,16.0,3060.0,100.0,0.0,0.0,0.0,4.822,184.39,1140.49,1144.32
45,4.837,1799.0,16.98,3064.0,100.0,0.0,0.0,0.0,4.837,187.55,1149.72,1157.41
46,4.844,1876.0,14.66,3058.0,100.0,0.0,0.0,0.0,4.844,186.39,1135.44,1147.33
47,4.863,1857.0,12.82,3057.0,100.0,0.0,0.0,0.0,4.863,183.07,1150.48,1152.35
48,4.86,1923.0,13.48,3058.0,100.0,0.0,0.0,0.0,4.86,190.96,1144.21,1138.95
49,4.894,1906.0,16.04,3056.0,100.0,0.0,0.0,0.0,4.894,186.77,1140.24,1149.34
50,4.87,1828.0,13.97,3057.0,100.0,0.0,0.0,0.0,4.87,186.95,1140.64,1153.49
51,4.913,1916.0,16.3,3054.0,100.0,0.0,713.0,0.63,4.913,190.01,1142.84,1152.84
52,4.858,1869.0,14.22,3059.0,100.0,0.001,709.0,0.22,4.859,186.31,1153.12,1145.92
53,4.857,1927.0,12.53,3056.0,100.0,0.0,0.0,0.0,4.857,188.2,1141.95,1147.96
54,4.849,1898.0,14.27,3060.0,100.0,0.0,0.0,0.0,4.849,182.43,1141.55,1150.54
55,4.857,1833.0,13.82,3058.0,100.0,0.0,0.0,0.0,4.857,188.34,1146.43,1146.31
56,4.884,1970.0,11.34,3055.0,100.0,0.0,0.0,0.0,4.884,184.57,1143.2,1145.27
57,4.867,1783.0,14.98,3059.0,100.0,0.0,0.0,0.0,4.867,189.43,1143.0,1147.26
58,4.868,1868.0,13.42,3059.0,100.0,0.0,0.0,0.0,4.868,188.2,1143.7,1155.04
59,4.891,1901.0,15.56,3058.0,100.0,0.0,713.0,0.31,4.891,188.18,1147.41,1148.79
60,4.9,1927.0,17.41,3056.0,100.0,0.0,0.0,0.0,4.9,188.51,1139.95,1141.91
61,4.847,1859.0,14.15,3058.0,100.0,0.002,711.0,0.53,4.849,161.06,1145.79,1149.94
62,4.854,1857.0,14.99,3058.0,100.0,0.0,0.0,0.0,4.854,180.23,1144.73,1156.5
63,4.861,1840.0,13.92,3057.0,100.0,0.0,0.0,0.0,4.861,189.12,1141.79,1141.22
64,4.885,1898.0,11.75,3056.0,100.0,0.0,0.0,0.0,4.885,185.34,1143.16,1153.84
65,4.892,1861.0,13.89,3058.0,100.0,0.0,0.0,0.0,4.892,189.08,1141.61,1153.23
66,4.892,1961.0,11.33,3055.0,100.0,0.0,0.0,0.0,4.892,186.78,1142.92,1138.21
67,4.884,1867.0,13.13,3056.0,100.0,0.0,0.0,0.0,4.884,188.73,1139.04,1154.81
68,4.788,1870.0,22.49,3065.0,100.0,0.0,0.0,0.0,4.788,184.75,1153.54,1148.35
69,4.86,1771.0,15.52,3067.0,100.0,0.0,0.0,0.0,4.86,180.47,1149.88,1153.81
70,4.868,1823.0,16.41,3059.0,100.0,0.0,0.0,0.0,4.868,187.61,1144.75,1151.15
71,4.853,1793.0,16.77,3060.0,100.0,0.0,0.0,0.0,4.853,188.37,1143.27,1141.89
72,4.901,1889.0,12.52,3055.0,100.0,0.003,715.0,0.51,4.904,186.8,1135.97,1156.0
73,4.874,1899.0,14.21,3058.0,100.0,0.0,0.0,0.0,4.874,185.0,1150.53,1149.78
74,4.9,1848.0,13.79,3058.0,100.0,0.0,0.0,0.0,4.9,189.7,1145.49,1147.32
75,4.859,1851.0,18.68,3061.0,100.0,0.0,0.0,0.0,4.859,191.73,1135.84,1151.95
76,4.874,1823.0,16.14,3059.0,100.0,0.0,0.0,0.0,4.874,188.84,1150.67,1142.6
77,4.904,1781.0,14.36,3063.0,100.0,0.0,0.0,0.0,4.904,187.62,1150.91,1156.46
78,4.886,1846.0,13.35,3058.0,100.0,0.0,0.0,0.0,4.886,185.78,1143.4,1146.68
79,4.868,1900.0,21.55,3061.0,100.0,0.0,0.0,0.0,4.868,189.97,1148.28,1146.19
80,4.842,1923.0,18.11,3059.0,100.0,0.0,0.0,0.0,4.842,187.82,1141.69,1150.65
81,4.908,1956.0,11.24,3055.0,100.0,0.0,0.0,0.0,4.908,182.44,1134.66,1149.89
82,4.889,1820.0,15.78,3060.0,100.0,0.0,0.0,0.0,4.889,192.25,1154.44,1150.22
83,4.897,1876.0,15.38,3058.0,100.0,0.0,714.0,0.41,4.897,189.75,1144.65,1147.47
84,4.9,1891.0,12.87,3056.0,100.0,0.0,0.0,0.0,4.9,188.38,1141.56,1144.54
85,4.875,1891.0,16.29,3058.0,100.0,0.0,0.0,0.0,4.875,186.12,1144.14,1142.9
86,4.865,1799.0,18.17,3063.0,100.0,0.0,0.0,0.0,4.865,189.39,1149.16,1158.35
87,4.853,1820.0,17.81,3062.0,100.0,0.0,0.0,0.0,4.853,186.16,1143.48,1141.5
88,4.861,1876.0,17.61,3060.0,100.0,0.0,0.0,0.0,4.861,190.91,1140.85,1156.05
89,4.879,1897.0,15.16,3058.0,100.0,0.0,0.0,0.0,4.879,186.71,1146.85,1144.42
90,4.905,1862.0,13.6,3057.0,100.0,0.0,0.0,0.0,4.905,189.63,1140.48,1152.43
91,4.885,1735.0,16.31,3063.0,100.0,0.0,0.0,0.0,4.885,188.67,1149.82,1142.85
92,4.877,1899.0,12.32,3056.0,100.0,0.0,0.0,0.0,4.877,151.22,1145.12,1157.14
93,4.888,1915.0,14.23,3057.0,100.0,0.0,0.0,0.0,4.888,189.19,1138.35,1145.08
94,4.91,1889.0,13.74,3058.0,100.0,0.0,0.0,0.0,4.91,185.11,1148.57,1149.22
95,4.916,1875.0,12.03,3056.0,100.0,0.0,0.0,0.0,4.916,187.18,1141.21,1144.71
96,4.911,1926.0,12.6,3056.0,100.0,0.0,0.0,0.0,4.911,184.92,1145.54,1149.66
97,4.909,1851.0,12.98,3056.0,100.0,0.0,0.0,0.0,4.909,186.88,1137.17,1139.58
98,4.912,1877.0,13.2,3057.0,100.0,0.0,0.0,0.0,4.912,189.39,1141.06,1155.13
99,4.912,1903.0,14.84,3057.0,100.0,0.0,0.0,0.0,4.912,187.77,1152.85,1148.77
100,4.881,1870.0,16.29,3059.0,100.0,0.0,0.0,0.0,4.881,188.2,1142.43,1149.61
101,4.911,1862.0,14.07,3058.0,100.0,0.0,0.0,0.0,4.911,190.37,1144.3,1151.35
102,4.905,1819.0,13.4,3058.0,100.0,0.0,0.0,0.0,4.905,187.99,1146.09,1145.86
103,4.888,1871.0,14.73,3058.0,100.0,0.0,0.0,0.0,4.888,188.22,1139.63,1150.5
104,4.888,1867.0,16.78,3059.0,100.0,0.0,0.0,0.0,4.888,191.11,1148.62,1148.19
105,4.93,1780.0,14.28,3059.0,100.0,0.0,0.0,0.0,4.93,193.47,1143.81,1146.37
106,4.921,1880.0,13.39,3057.0,100.0,0.0,0.0,0.0,4.921,187.42,1147.46,1151.27
107,4.872,1894.0,17.24,3059.0,100.0,0.0,0.0,0.0,4.872,186.98,1144.48,1140.67
108,4.917,1845.0,13.82,3059.0,100.0,0.0,0.0,0.0,4.917,189.79,1147.7,1152.74
109,4.963,1937.0,16.49,3055.0,100.0,0.0,0.0,0.0,4.963,190.75,1141.82,1151.59
110,4.914,1889.0,13.7,3057.0,100.0,0.0,0.0,0.0,4.914,188.27,1145.18,1147.95
111,4.911,1830.0,14.11,3058.0,100.0,0.0,0.0,0.0,4.911,193.4,1140.19,1142.64
112,4.895,1815.0,16.82,3061.0,100.0,0.0,0.0,0.0,4.895,190.6,1145.24,1158.66
113,4.9,1883.0,14.38,3058.0,100.0,0.0,0.0,0.0,4.9,188.56,1138.29,1145.07
114,4.935,1976.0,12.46,3055.0,100.0,0.001,713.0,0.31,4.936,186.8,1145.84,1147.02
115,4.934,1776.0,14.94,3060.0,100.0,0.0,0.0,0.0,4.934,193.55,1157.16,1155.71
116,4.916,1824.0,15.72,3060.0,100.0,0.0,0.0,0.0,4.916,191.51,1141.45,1150.43
117,4.903,1870.0,15.57,3058.0,100.0,0.0,0.0,0.0,4.903,186.49,1146.32,1147.17
118,5.172,1885.0,20.65,3056.0,100.0,0.0,0.0,0.0,5.172,194.29,1148.04,1145.38
119,4.944,1915.0,11.66,3055.0,100.0,0.0,0.0,0.0,4.944,188.49,1141.95,1140.09
120,4.933,1912.0,13.35,3057.0,100.0,0.0,0.0,0.0,4.933,189.86,1135.33,1154.17
121,4.927,1901.0,12.73,3056.0,100.0,0.0,0.0,0.0,4.927,186.19,1151.49,1141.06
122,4.908,1851.0,15.25,3058.0,100.0,0.0,0.0,0.0,4.908,179.89,1147.45,1154.19
123,4.92,1832.0,10.89,3056.0,100.0,0.0,0.0,0.0,4.92,157.79,1142.96,1147.1
124,4.935,1950.0,11.75,3055.0,100.0,0.0,0.0,0.0,4.935,187.98,1142.23,1145.43
125,4.938,1833.0,13.82,3059.0,100.0,0.0,0.0,0.0,4.938,189.35,1142.34,1150.6
126,4.941,1809.0,14.55,3061.0,100.0,0.0,0.0,0.0,4.941,188.18,1154.7,1145.01
127,4.932,1842.0,14.09,3059.0,100.0,0.0,0.0,0.0,4.932,191.21,1141.44,1154.44
128,4.92,1866.0,13.62,3061.0,100.0,0.0,0.0,0.0,4.92,184.71,1145.48,1148.46
129,4.925,1788.0,15.39,3063.0,100.0,0.0,0.0,0.0,4.925,185.56,1151.9,1154.88
130,4.887,1847.0,19.61,3061.0,100.0,0.0,0.0,0.0,4.887,193.45,1145.29,1143.03
131,4.924,1874.0,14.71,3057.0,100.0,0.001,714.0,0.41,4.925,189.92,1141.9,1155.86
132,4.903,1935.0,15.21,3060.0,100.0,0.0,0.0,0.0,4.903,186.17,1146.36,1140.82
133,4.931,1902.0,14.04,3058.0,100.0,0.0,0.0,0.0,4.931,192.5,1143.87,1153.63
134,4.931,1872.0,13.54,3058.0,100.0,0.0,0.0,0.0,4.931,188.89,1147.67,1150.15
135,4.926,1874.0,14.02,3059.0,100.0,0.0,0.0,0.0,4.926,194.02,1143.75,1146.54
136,4.953,1911.0,12.22,3056.0,100.0,0.0,0.0,0.0,4.953,189.51,1141.22,1143.38
137,4.936,1916.0,13.15,3056.0,100.0,0.0,0.0,0.0,4.936,191.39,1139.76,1155.3
138,4.978,1915.0,16.77,3055.0,100.0,0.0,0.0,0.0,4.978,189.31,1149.7,1147.63
139,4.93,1881.0,15.74,3057.0,100.0,0.0,712.0,0.31,4.93,189.85,1135.01,1142.95
140,4.948,1822.0,12.43,3056.0,100.0,0.0,0.0,0.0,4.948,190.12,1145.21,1148.78
141,4.921,1846.0,13.04,3056.0,100.0,0.0,0.0,0.0,4.921,186.46,1143.46,1148.51
142,4.927,1841.0,14.33,3062.0,100.0,0.0,0.0,0.0,4.927,187.46,1148.22,1152.4
143,4.876,1837.0,18.04,3061.0,100.0,0.0,0.0,0.0,4.876,190.86,1143.17,1148.93
144,4.936,1957.0,11.48,3055.0,100.0,0.0,0.0,0.0,4.936,187.83,1144.05,1136.35
145,4.936,1811.0,14.12,3059.0,100.0,0.0,0.0,0.0,4.936,191.32,1147.46,1151.65
146,4.925,1867.0,15.88,3057.0,100.0,0.0,710.0,0.22,4.925,189.69,1143.42,1156.82
147,4.905,1858.0,14.34,3057.0,100.0,0.0,0.0,0.0,4.905,188.61,1137.94,1144.59
148,4.912,1878.0,14.46,3057.0,100.0,0.0,0.0,0.0,4.912,188.84,1146.18,1143.19
149,4.896,1880.0,17.79,3060.0,100.0,0.0,0.0,0.0,4.896,190.28,1143.18,1155.89
150,4.91,1804.0,15.98,3061.0,100.0,0.0,0.0,0.0,4.91,189.59,1148.46,1146.93
151,4.925,1901.0,14.7,3057.0,100.0,0.0,710.0,0.22,4.925,186.7,1146.21,1148.91
152,4.941,1931.0,11.41,3055.0,100.0,0.0,0.0,0.0,4.941,186.44,1138.07,1144.74
153,4.888,1902.0,14.57,3060.0,100.0,0.0,0.0,0.0,4.888,168.48,1143.82,1152.52
154,4.862,1880.0,16.05,3059.0,100.0,0.0,0.0,0.0,4.862,167.5,1143.38,1144.15
155,4.914,1842.0,15.71,3060.0,100.0,0.0,0.0,0.0,4.914,189.06,1142.81,1148.85
156,4.875,1886.0,17.48,3061.0,100.0,0.0,0.0,0.0,4.875,186.95,1146.01,1147.57
157,4.89,1901.0,15.68,3059.0,100.0,0.0,0.0,0.0,4.89,184.72,1141.25,1139.05
158,4.95,1806.0,12.64,3057.0,100.0,0.0,0.0,0.0,4.95,190.18,1142.9,1151.01
159,4.945,1956.0,11.29,3055.0,100.0,0.0,0.0,0.0,4.945,187.45,1143.21,1154.07
160,4.901,1891.0,15.84,3059.0,100.0,0.0,0.0,0.0,4.901,188.36,1144.71,1139.68
161,4.892,1977.0,14.16,3057.0,100.0,0.0,0.0,0.0,4.892,187.27,1138.25,1150.53
162,4.953,1892.0,12.0,3055.0,100.0,0.0,0.0,0.0,4.953,187.2,1144.79,1152.55
163,4.944,1720.0,13.97,3064.0,100.0,0.0,0.0,0.0,4.944,187.59,1146.5,1148.94
164,4.938,1883.0,14.57,3058.0,100.0,0.0,0.0,0.0,4.938,191.05,1143.2,1148.76
165,4.915,1881.0,13.48,3057.0,100.0,0.0,0.0,0.0,4.915,187.87,1141.87,1141.5
166,4.954,1979.0,11.68,3055.0,100.0,0.0,0.0,0.0,4.954,188.57,1141.7,1154.33
167,4.926,1840.0,13.61,3058.0,100.0,0.0,0.0,0.0,4.926,186.99,1143.41,1147.77
168,4.975,1935.0,16.88,3055.0,100.0,0.0,0.0,0.0,4.975,191.0,1141.65,1144.78
169,4.96,1944.0,12.77,3055.0,100.0,0.0,707.0,0.34,4.96,188.03,1141.55,1151.95
170,4.92,1978.0,13.11,3056.0,100.0,0.0,720.0,0.29,4.92,189.91,1144.79,1140.15
171,4.893,1837.0,16.79,3062.0,100.0,0.001,709.0,0.22,4.894,186.87,1137.82,1156.53
172,4.931,1933.0,12.6,3056.0,100.0,0.0,0.0,0.0,4.931,186.71,1146.21,1142.46
173,4.915,1755.0,17.93,3064.0,100.0,0.0,0.0,0.0,4.915,191.29,1144.1,1155.13
174,4.908,1846.0,16.58,3062.0,100.0,0.0,0.0,0.0,4.908,189.88,1143.65,1142.45
175,4.914,1862.0,16.29,3060.0,100.0,0.0,0.0,0.0,4.914,188.3,1149.56,1156.18
176,4.943,1848.0,13.86,3059.0,100.0,0.0,0.0,0.0,4.943,191.6,1146.75,1142.94
177,4.947,1943.0,12.12,3055.0,100.0,0.0,0.0,0.0,4.947,189.32,1137.65,1158.08
178,4.924,1831.0,15.83,3060.0,100.0,0.0,0.0,0.0,4.924,192.92,1149.24,1140.75
179,4.958,1929.0,11.65,3055.0,100.0,0.0,0.0,0.0,4.958,188.76,1139.68,1157.86
180,4.943,1975.0,11.25,3055.0,100.0,0.0,0.0,0.0,4.943,187.38,1147.24,1138.3
181,4.942,1885.0,13.15,3056.0,100.0,0.0,0.0,0.0,4.942,188.75,1143.32,1154.67
182,4.953,1933.0,11.56,3055.0,100.0,0.0,0.0,0.0,4.953,189.77,1141.36,1140.81
183,4.937,1882.0,13.36,3057.0,100.0,0.0,0.0,0.0,4.937,188.94,1145.38,1152.02
184,4.924,1823.0,14.12,3060.0,100.0,0.0,0.0,0.0,4.924,175.17,1143.65,1153.91
185,4.916,1819.0,12.98,3059.0,100.0,0.0,0.0,0.0,4.916,174.38,1147.9,1140.66
186,5.183,1907.0,50.96,3057.0,100.0,0.0,0.0,0.0,5.183,193.09,1143.62,1151.52
187,4.935,1865.0,15.29,3058.0,100.0,0.0,0.0,0.0,4.935,191.02,1144.15,1157.09
188,4.925,1872.0,15.57,3058.0,100.0,0.0,0.0,0.0,4.925,193.07,1137.91,1150.16
189,4.95,1947.0,11.25,3055.0,100.0,0.0,0.0,0.0,4.95,186.29,1148.2,1139.1
190,4.935,1801.0,14.03,3059.0,100.0,0.0,0.0,0.0,4.935,192.05,1143.1,1155.2
191,4.918,1831.0,15.31,3057.0,100.0,0.002,715.0,0.51,4.92,189.9,1144.59,1144.06
192,4.949,1929.0,11.36,3055.0,100.0,0.0,0.0,0.0,4.949,188.73,1139.61,1153.37
193,4.937,1849.0,14.75,3059.0,100.0,0.0,0.0,0.0,4.937,191.95,1148.58,1147.04
194,4.934,1787.0,14.22,3059.0,100.0,0.0,0.0,0.0,4.934,193.48,1142.41,1148.36
195,4.943,1799.0,13.5,3057.0,100.0,0.0,0.0,0.0,4.943,192.74,1143.09,1154.68
196,4.948,1846.0,12.29,3056.0,100.0,0.0,0.0,0.0,4.948,190.62,1146.89,1151.88
197,4.911,1809.0,17.42,3059.0,100.0,0.0,0.0,0.0,4.911,192.18,1141.79,1146.13
198,4.949,1787.0,18.64,3060.0,100.0,0.0,0.0,0.0,4.949,198.46,1142.74,1154.19
199,4.916,1915.0,16.97,3059.0,100.0,0.0,0.0,0.0,4.916,194.26,1137.94,1149.26
200,4.862,1919.0,18.87,3062.0,100.0,0.0,0.0,0.0,4.862,182.84,1148.66,1147.25
201,4.941,1881.0,15.41,3057.0,100.0,0.0,714.0,0.41,4.941,194.65,1145.98,1149.61
202,4.93,1894.0,13.63,3057.0,100.0,0.0,0.0,0.0,4.93,192.1,1143.25,1144.62
203,4.943,1893.0,13.61,3058.0,100.0,0.0,0.0,0.0,4.943,187.25,1144.71,1149.19
204,4.949,1937.0,11.41,3055.0,100.0,0.0,0.0,0.0,4.949,189.64,1146.08,1142.93
205,4.909,1854.0,14.45,3057.0,100.0,0.0,0.0,0.0,4.909,190.01,1145.31,1149.98
206,4.913,1938.0,13.97,3057.0,100.0,0.0,0.0,0.0,4.913,189.68,1143.25,1148.86
207,4.913,1890.0,14.18,3058.0,100.0,0.0,0.0,0.0,4.913,187.12,1137.1,1147.15
208,4.932,1949.0,13.07,3056.0,100.0,0.0,0.0,0.0,4.932,189.83,1146.8,1146.41
209,4.959,1943.0,12.45,3055.0,100.0,0.0,0.0,0.0,4.959,192.07,1143.6,1149.31
210,4.947,1863.0,13.49,3058.0,100.0,0.0,0.0,0.0,4.947,190.79,1147.61,1151.27
211,4.968,1789.0,14.1,3059.0,100.0,0.0,0.0,0.0,4.968,196.67,1145.84,1153.51
212,4.959,1810.0,12.96,3058.0,100.0,0.0,0.0,0.0,4.959,192.96,1147.23,1149.02
213,4.989,1925.0,17.96,3055.0,100.0,0.0,712.0,0.32,4.989,193.33,1143.07,1145.83
214,4.954,1942.0,11.86,3055.0,100.0,0.0,0.0,0.0,4.954,189.0,1140.41,1148.91
215,4.937,1918.0,10.87,3055.0,100.0,0.0,0.0,0.0,4.937,163.72,1144.09,1147.62
216,4.933,1881.0,13.19,3056.0,100.0,0.0,0.0,0.0,4.933,183.02,1135.08,1143.61
217,4.949,1885.0,14.84,3058.0,100.0,0.0,0.0,0.0,4.949,191.46,1152.0,1150.05
218,4.913,1891.0,16.08,3058.0,100.0,0.0,0.0,0.0,4.913,193.14,1143.67,1144.24
219,4.92,1955.0,14.2,3057.0,100.0,0.0,0.0,0.0,4.92,187.93,1143.08,1147.19
220,4.958,1833.0,13.08,3057.0,100.0,0.0,0.0,0.0,4.958,194.44,1142.69,1154.7
221,4.936,1815.0,15.34,3060.0,100.0,0.0,0.0,0.0,4.936,192.29,1137.15,1142.85
222,4.91,1820.0,17.0,3063.0,100.0,0.0,0.0,0.0,4.91,191.79,1147.94,1160.85
223,4.916,1835.0,17.9,3060.0,100.0,0.0,0.0,0.0,4.916,192.25,1151.57,1146.43
224,4.931,1855.0,14.76,3058.0,100.0,0.0,0.0,0.0,4.931,193.77,1139.94,1149.97
225,4.924,1833.0,17.94,3061.0,100.0,0.0,0.0,0.0,4.924,196.64,1139.44,1142.31
226,4.967,1890.0,11.35,3055.0,100.0,0.0,0.0,0.0,4.967,189.66,1148.01,1154.2
227,4.946,1902.0,21.08,3058.0,100.0,0.0,0.0,0.0,4.946,194.56,1143.93,1142.22
228,4.933,1809.0,16.04,3059.0,100.0,0.0,0.0,0.0,4.933,197.24,1147.63,1150.54
229,4.934,1820.0,14.46,3058.0,100.0,0.0,0.0,0.0,4.934,191.89,1144.86,1144.81
230,4.936,1939.0,14.24,3057.0,100.0,0.0,0.0,0.0,4.936,189.55,1142.25,1155.18
231,4.959,1771.0,13.48,3059.0,100.0,0.0,0.0,0.0,4.959,196.15,1145.66,1149.98
232,4.96,1896.0,14.73,3056.0,100.0,0.002,713.0,0.63,4.962,195.5,1143.76,1145.55
233,4.969,1981.0,12.27,3055.0,100.0,0.0,709.0,0.22,4.969,190.43,1140.31,1149.21
234,4.959,1967.0,11.87,3055.0,100.0,0.0,0.0,0.0,4.959,190.11,1144.57,1148.03
235,4.935,1835.0,14.68,3060.0,100.0,0.0,0.0,0.0,4.935,186.43,1144.85,1152.24
236,5.206,1921.0,21.38,3055.0,100.0,0.0,0.0,0.0,5.206,191.57,1140.33,1145.95
237,4.948,1881.0,13.7,3056.0,100.0,0.0,0.0,0.0,4.948,192.23,1143.27,1149.07
238,4.957,1758.0,16.47,3062.0,100.0,0.0,0.0,0.0,4.957,195.27,1145.27,1151.8
239,4.978,1962.0,11.26,3055.0,100.0,0.0,0.0,0.0,4.978,188.52,1148.11,1140.39
240,4.956,1843.0,14.85,3059.0,100.0,0.0,0.0,0.0,4.956,193.39,1142.96,1155.89
241,4.963,1888.0,12.71,3057.0,100.0,0.0,0.0,0.0,4.963,189.69,1145.16,1148.88
242,4.956,1896.0,14.27,3059.0,100.0,0.0,0.0,0.0,4.956,191.97,1145.46,1147.16
243,4.955,1817.0,13.99,3058.0,100.0,0.0,0.0,0.0,4.955,190.04,1139.38,1152.35
244,4.919,1830.0,17.55,3060.0,100.0,0.0,0.0,0.0,4.919,195.82,1151.26,1147.83
245,4.968,1837.0,13.69,3057.0,100.0,0.0,0.0,0.0,4.968,192.66,1144.83,1148.89
246,4.924,1760.0,13.55,3060.0,100.0,0.0,0.0,0.0,4.924,159.82,1139.67,1147.07
247,4.977,1854.0,12.58,3056.0,100.0,0.0,0.0,0.0,4.977,191.29,1148.96,1150.8
248,4.979,1835.0,11.87,3055.0,100.0,0.0,0.0,0.0,4.979,193.21,1140.77,1141.51
249,4.975,1893.0,13.32,3055.0,100.0,0.0,0.0,0.0,4.975,195.26,1137.0,1157.5
250,4.954,1897.0,15.23,3058.0,100.0,0.0,712.0,0.32,4.954,189.77,1147.05,1148.28
251,4.958,1883.0,15.61,3057.0,100.0,0.002,711.0,0.53,4.96,193.23,1141.43,1149.92
252,4.972,1851.0,14.99,3057.0,100.0,0.001,709.0,0.22,4.973,196.95,1154.34,1144.5
253,4.966,1877.0,28.62,3060.0,100.0,0.0,713.0,0.31,4.966,196.64,1146.43,1146.33
