Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
25,4.823,1954.0,13.68,3057.0,100.0,0.0,0.0,0.0,4.823,186.85,1146.28,1145.87
26,4.804,1941.0,14.19,3058.0,100.0,0.0,0.0,0.0,4.804,184.52,1141.26,1146.56
27,4.809,1932.0,15.21,3060.0,100.0,0.0,0.0,0.0,4.809,184.8,1139.45,1159.01
28,4.808,1854.0,14.47,3059.0,100.0,0.0,0.0,0.0,4.808,185.43,1151.06,1147.51
29,4.826,1844.0,14.91,3060.0,100.0,0.0,0.0,0.0,4.826,186.58,1147.33,1151.52
30,4.757,1900.0,16.37,3062.0,100.0,0.0,0.0,0.0,4.757,163.74,1144.76,1142.37
31,4.794,1903.0,13.61,3058.0,100.0,0.0,0.0,0.0,4.794,170.56,1145.5,1155.81
32,4.814,1940.0,14.68,3060.0,100.0,0.0,0.0,0.0,4.814,185.28,1144.84,1147.97
33,4.807,1869.0,16.32,3062.0,100.0,0.0,0.0,0.0,4.807,188.79,1143.14,1145.88
34,4.819,1925.0,14.45,3058.0,100.0,0.0,0.0,0.0,4.819,184.44,1145.27,1146.73
35,4.846,1860.0,13.08,3058.0,100.0,0.0,0.0,0.0,4.846,185.28,1140.41,1155.31
36,4.852,1943.0,12.07,3056.0,100.0,0.0,0.0,0.0,4.852,184.37,1145.51,1149.99
37,4.799,1911.0,17.46,3062.0,100.0,0.0,0.0,0.0,4.799,186.32,1149.3,1151.84
38,4.821,1803.0,16.06,3064.0,100.0,0.0,0.0,0.0,4.821,184.59,1140.54,1154.1
39,4.849,1947.0,11.32,3055.0,100.0,0.0,0.0,0.0,4.849,184.34,1147.7,1140.16
40,4.836,1916.0,12.88,3058.0,100.0,0.0,0.0,0.0,4.836,182.42,1141.27,1152.86
41,4.844,1847.0,14.28,3059.0,100.0,0.0,0.0,0.0,4.844,188.7,1141.69,1148.39
42,4.865,1971.0,12.09,3055.0,100.0,0.0,0.0,0.0,4.865,184.1,1148.47,1151.44
43,4.858,1799.0,14.07,3060.0,100.0,0.0,0.0,0.0,4.858,193.0,1152.6,1145.33
44,4.852,1936.0,11.94,3056.0,100.0,0.0,0.0,0.0,4.852,183.21,1142.4,1155.1
45,4.855,1900.0,13.41,3058.0,100.0,0.0,0.0,0.0,4.855,186.74,1145.02,1143.6
46,4.84,1957.0,19.01,3059.0,100.0,0.0,0.0,0.0,4.84,185.06,1146.87,1146.16
47,4.817,1881.0,16.71,3062.0,100.0,0.0,0.0,0.0,4.817,187.86,1135.87,1157.04
48,4.842,1875.0,13.55,3058.0,100.0,0.0,0.0,0.0,4.842,189.12,1144.41,1150.27
49,4.84,1959.0,14.67,3057.0,100.0,0.0,713.0,0.31,4.84,185.55,1143.96,1147.11
50,4.85,1944.0,12.66,3057.0,100.0,0.0,0.0,0.0,4.85,182.02,1143.05,1142.16
51,4.852,1846.0,16.28,3059.0,100.0,0.0,0.0,0.0,4.852,189.59,1142.98,1153.28
52,4.835,1842.0,15.86,3060.0,100.0,0.0,0.0,0.0,4.835,186.04,1150.82,1154.15
53,4.836,1989.0,13.97,3059.0,100.0,0.0,0.0,0.0,4.836,182.06,1139.89,1146.72
54,4.855,1865.0,13.26,3058.0,100.0,0.0,0.0,0.0,4.855,187.1,1141.22,1146.34
55,4.869,1869.0,12.15,3056.0,100.0,0.0,0.0,0.0,4.869,188.51,1146.46,1155.96
56,4.867,1967.0,11.27,3055.0,100.0,0.0,0.0,0.0,4.867,183.85,1146.14,1143.04
57,4.856,1906.0,14.1,3058.0,100.0,0.0,0.0,0.0,4.856,189.12,1143.29,1152.75
58,4.865,1843.0,13.4,3059.0,100.0,0.0,0.0,0.0,4.865,188.48,1139.72,1144.02
59,4.883,1828.0,14.09,3058.0,100.0,0.0,0.0,0.0,4.883,188.49,1152.82,1154.66
60,4.843,1868.0,14.04,3058.0,100.0,0.0,0.0,0.0,4.843,184.34,1145.18,1139.7
61,4.808,1838.0,16.01,3061.0,100.0,0.0,0.0,0.0,4.808,154.97,1142.65,1157.16
62,4.848,1935.0,13.81,3057.0,100.0,0.0,0.0,0.0,4.848,178.66,1143.98,1146.73
63,4.866,1850.0,13.7,3058.0,100.0,0.0,0.0,0.0,4.866,185.44,1147.04,1153.66
64,4.846,1896.0,15.06,3059.0,100.0,0.0,0.0,0.0,4.846,186.15,1141.58,1143.8
65,4.881,1891.0,13.48,3057.0,100.0,0.0,0.0,0.0,4.881,186.68,1144.54,1153.33
66,4.863,1820.0,13.56,3058.0,100.0,0.0,0.0,0.0,4.863,188.17,1142.75,1143.73
67,4.877,1879.0,13.6,3057.0,100.0,0.0,0.0,0.0,4.877,186.69,1139.17,1157.12
68,4.853,1853.0,16.24,3060.0,100.0,0.0,0.0,0.0,4.853,186.22,1153.18,1147.49
69,4.875,1923.0,12.36,3055.0,100.0,0.0,714.0,0.41,4.875,185.66,1141.39,1150.65
70,4.85,1882.0,16.1,3061.0,100.0,0.0,0.0,0.0,4.85,183.32,1146.92,1154.39
71,4.88,1769.0,15.23,3061.0,100.0,0.0,0.0,0.0,4.88,194.88,1142.42,1145.31
72,4.874,1874.0,13.68,3058.0,100.0,0.0,0.0,0.0,4.874,186.31,1142.28,1156.0
73,4.827,1912.0,18.66,3059.0,100.0,0.0,0.0,0.0,4.827,185.45,1145.73,1150.27
74,4.869,1950.0,14.66,3058.0,100.0,0.0,0.0,0.0,4.869,186.37,1153.44,1147.75
75,4.851,1864.0,16.29,3059.0,100.0,0.0,0.0,0.0,4.851,185.95,1145.1,1151.62
76,4.884,1890.0,19.87,3058.0,100.0,0.0,0.0,0.0,4.884,192.25,1136.19,1149.23
77,4.859,1958.0,15.71,3057.0,100.0,0.0,0.0,0.0,4.859,185.96,1143.43,1148.41
78,4.87,1917.0,13.68,3061.0,100.0,0.0,0.0,0.0,4.87,179.44,1156.94,1150.12
79,5.123,1910.0,50.71,3057.0,100.0,0.0,0.0,0.0,5.123,192.16,1134.57,1153.24
80,5.137,1991.0,51.4,3056.0,100.0,0.003,714.0,0.73,5.14,189.9,1158.6,1149.23
81,4.892,1855.0,14.1,3058.0,100.0,0.0,709.0,0.22,4.892,191.6,1138.79,1158.17
82,4.894,1965.0,11.97,3055.0,100.0,0.0,712.0,0.32,4.894,186.81,1148.77,1140.61
83,4.902,1803.0,14.43,3060.0,100.0,0.0,0.0,0.0,4.902,189.95,1147.11,1153.25
84,4.889,1939.0,11.28,3055.0,100.0,0.0,0.0,0.0,4.889,183.51,1136.86,1154.74
85,4.833,1808.0,20.45,3062.0,100.0,0.0,0.0,0.0,4.833,190.84,1151.9,1151.81
86,4.912,1855.0,12.41,3056.0,100.0,0.0,0.0,0.0,4.912,188.03,1144.76,1150.74
87,4.877,1902.0,14.9,3059.0,100.0,0.0,0.0,0.0,4.877,187.73,1142.81,1151.87
88,4.907,1915.0,12.8,3056.0,100.0,0.0,0.0,0.0,4.907,189.17,1146.75,1143.54
89,4.841,1841.0,20.91,3062.0,100.0,0.0,0.0,0.0,4.841,191.3,1143.91,1157.96
90,4.885,1887.0,14.06,3058.0,100.0,0.0,0.0,0.0,4.885,190.49,1149.06,1149.76
91,4.873,1953.0,14.36,3058.0,100.0,0.0,0.0,0.0,4.873,186.57,1146.36,1149.64
92,4.853,1807.0,12.68,3058.0,100.0,0.0,0.0,0.0,4.853,152.07,1147.29,1149.0
93,4.916,1970.0,11.67,3055.0,100.0,0.0,0.0,0.0,4.916,188.24,1141.22,1149.12
94,4.911,1862.0,11.77,3056.0,100.0,0.0,0.0,0.0,4.911,185.15,1143.48,1150.3
95,4.878,1897.0,16.7,3060.0,100.0,0.0,0.0,0.0,4.878,191.35,1145.72,1149.9
96,5.125,1865.0,57.12,3059.0,100.0,0.0,0.0,0.0,5.125,197.78,1148.28,1148.6
97,4.859,1829.0,17.63,3064.0,100.0,0.0,0.0,0.0,4.859,184.3,1149.99,1157.53
98,4.869,1825.0,17.29,3063.0,100.0,0.0,0.0,0.0,4.869,187.22,1148.58,1148.94
99,4.906,1964.0,11.07,3055.0,100.0,0.0,0.0,0.0,4.906,184.72,1136.93,1152.72
100,4.871,1841.0,15.7,3059.0,100.0,0.0,0.0,0.0,4.871,192.55,1153.71,1151.46
101,4.89,1832.0,15.51,3060.0,100.0,0.0,0.0,0.0,4.89,191.34,1150.6,1151.84
102,4.886,1859.0,15.31,3059.0,100.0,0.0,0.0,0.0,4.886,190.39,1150.04,1140.88
103,4.897,1924.0,13.05,3057.0,100.0,0.0,0.0,0.0,4.897,186.11,1144.83,1156.38
104,4.898,1821.0,15.76,3059.0,100.0,0.0,0.0,0.0,4.898,192.44,1140.76,1150.08
105,4.92,1901.0,17.2,3057.0,100.0,0.0,0.0,0.0,4.92,188.08,1150.22,1150.57
106,4.906,1926.0,14.95,3057.0,100.0,0.001,712.0,0.32,4.907,188.75,1137.35,1151.84
107,4.889,1956.0,14.33,3057.0,100.0,0.0,0.0,0.0,4.889,187.83,1151.45,1146.85
108,4.877,1895.0,15.99,3059.0,100.0,0.0,0.0,0.0,4.877,186.69,1148.81,1151.98
109,4.904,1981.0,12.79,3056.0,100.0,0.0,0.0,0.0,4.904,189.9,1141.81,1148.69
110,4.91,1846.0,13.89,3057.0,100.0,0.0,0.0,0.0,4.91,187.69,1147.38,1146.91
111,4.894,1813.0,14.93,3058.0,100.0,0.0,0.0,0.0,4.894,189.12,1138.23,1150.17
112,4.849,1819.0,21.57,3063.0,99.97,0.0,709.0,0.22,4.849,190.16,1149.12,1154.74
113,4.915,1937.0,11.46,3055.0,100.0,0.0,0.0,0.0,4.915,186.56,1144.83,1144.24
114,4.889,1909.0,15.23,3058.0,100.0,0.0,0.0,0.0,4.889,186.4,1144.19,1151.68
115,4.921,1933.0,11.89,3055.0,100.0,0.0,0.0,0.0,4.921,187.66,1145.88,1149.12
116,4.882,1862.0,16.38,3059.0,100.0,0.0,0.0,0.0,4.882,188.96,1139.11,1147.93
117,4.912,1947.0,11.27,3055.0,100.0,0.0,0.0,0.0,4.912,184.79,1148.33,1142.49
118,5.185,1835.0,17.57,3055.0,100.0,0.0,0.0,0.0,5.185,194.39,1147.65,1154.98
119,4.85,1789.0,21.24,3063.0,100.0,0.0,0.0,0.0,4.85,191.73,1147.16,1148.68
120,4.896,1861.0,15.3,3058.0,100.0,0.0,0.0,0.0,4.896,191.21,1143.45,1156.21
121,4.893,1853.0,15.39,3060.0,100.0,0.0,0.0,0.0,4.893,191.63,1141.68,1141.51
122,4.892,1829.0,15.02,3058.0,100.0,0.0,0.0,0.0,4.892,184.28,1145.41,1150.86
123,4.895,1874.0,12.65,3057.0,100.0,0.0,0.0,0.0,4.895,162.3,1141.89,1158.93
124,4.915,1877.0,12.85,3057.0,100.0,0.0,0.0,0.0,4.915,188.16,1151.07,1141.55
125,4.93,1967.0,11.43,3055.0,100.0,0.0,0.0,0.0,4.93,186.03,1145.05,1155.86
126,4.909,1919.0,14.54,3058.0,100.0,0.0,0.0,0.0,4.909,188.57,1138.62,1148.6
127,4.908,1827.0,15.16,3059.0,100.0,0.0,0.0,0.0,4.908,192.48,1150.45,1147.5
128,4.864,1842.0,21.11,3062.0,100.0,0.0,715.0,0.51,4.864,194.62,1147.56,1148.1
129,4.901,1898.0,14.88,3059.0,100.0,0.0,0.0,0.0,4.901,187.25,1143.95,1153.12
130,4.918,1883.0,13.9,3057.0,100.0,0.0,0.0,0.0,4.918,189.66,1145.43,1154.07
131,4.929,1937.0,11.77,3055.0,100.0,0.0,0.0,0.0,4.929,189.09,1148.32,1149.2
132,4.909,1775.0,14.87,3060.0,100.0,0.0,0.0,0.0,4.909,194.5,1141.92,1153.42
133,4.931,1858.0,13.6,3058.0,100.0,0.0,0.0,0.0,4.931,188.9,1142.21,1153.71
134,4.915,1878.0,13.2,3057.0,100.0,0.0,0.0,0.0,4.915,189.71,1152.83,1143.03
135,4.927,1934.0,20.06,3058.0,100.0,0.0,0.0,0.0,4.927,189.24,1149.68,1152.41
136,4.886,1889.0,18.32,3059.0,100.0,0.0,713.0,0.31,4.886,190.14,1139.82,1149.84
137,4.901,1770.0,17.24,3062.0,100.0,0.0,0.0,0.0,4.901,193.4,1150.18,1153.14
138,4.926,1806.0,14.68,3059.0,100.0,0.0,0.0,0.0,4.926,192.66,1152.99,1153.72
139,4.911,1963.0,12.93,3057.0,100.0,0.0,0.0,0.0,4.911,189.86,1142.85,1144.82
140,4.879,1887.0,16.43,3062.0,100.0,0.0,0.0,0.0,4.879,186.6,1147.24,1146.54
141,4.938,1894.0,11.74,3056.0,100.0,0.0,0.0,0.0,4.938,185.39,1137.81,1157.5
142,4.883,1888.0,16.28,3060.0,100.0,0.0,0.0,0.0,4.883,186.96,1152.15,1148.05
143,4.886,1874.0,17.37,3058.0,100.0,0.0,0.0,0.0,4.886,189.53,1143.66,1148.5
144,4.909,1815.0,14.87,3058.0,100.0,0.0,0.0,0.0,4.909,191.1,1138.82,1146.8
145,4.941,1841.0,12.24,3055.0,100.0,0.0,0.0,0.0,4.941,189.16,1147.41,1156.38
146,4.908,1821.0,15.94,3059.0,100.0,0.0,0.0,0.0,4.908,194.47,1149.05,1143.57
147,4.938,1882.0,12.04,3056.0,100.0,0.0,0.0,0.0,4.938,192.51,1138.59,1157.87
148,4.88,1864.0,17.51,3059.0,100.0,0.0,0.0,0.0,4.88,189.74,1154.21,1152.14
149,4.93,1913.0,14.16,3056.0,100.0,0.0,712.0,0.32,4.93,189.43,1145.37,1142.29
150,4.954,1808.0,18.57,3058.0,100.0,0.0,0.0,0.0,4.954,197.4,1142.93,1151.37
151,4.898,1859.0,18.05,3060.0,100.0,0.0,0.0,0.0,4.898,192.96,1148.49,1147.14
152,4.905,1898.0,14.49,3057.0,100.0,0.0,0.0,0.0,4.905,188.48,1143.27,1155.29
153,4.869,1862.0,16.84,3059.0,100.0,0.0,0.0,0.0,4.869,176.44,1145.8,1142.47
154,4.851,1876.0,17.97,3060.0,100.0,0.0,0.0,0.0,4.851,166.76,1145.11,1153.87
155,4.918,1841.0,14.13,3058.0,100.0,0.0,0.0,0.0,4.918,191.54,1145.66,1152.15
156,4.94,1937.0,11.98,3056.0,100.0,0.0,0.0,0.0,4.94,188.75,1138.59,1150.12
157,4.898,1913.0,15.04,3058.0,100.0,0.0,0.0,0.0,4.898,189.71,1148.16,1141.21
158,4.903,1818.0,16.87,3060.0,100.0,0.0,0.0,0.0,4.903,194.93,1143.77,1156.3
159,4.943,1771.0,14.11,3059.0,100.0,0.0,0.0,0.0,4.943,193.77,1151.73,1146.81
160,4.934,1829.0,16.39,3059.0,100.0,0.001,711.0,0.53,4.935,196.82,1142.82,1161.98
161,4.909,1892.0,15.17,3058.0,100.0,0.0,708.0,0.22,4.909,188.53,1152.24,1150.01
162,4.859,1896.0,20.07,3062.0,100.0,0.0,709.0,0.43,4.859,192.94,1140.68,1146.72
163,4.881,1842.0,17.57,3060.0,100.0,0.0,709.0,0.22,4.881,191.98,1142.11,1145.97
164,4.968,1912.0,16.29,3055.0,100.0,0.0,0.0,0.0,4.968,187.97,1147.64,1155.73
165,4.899,1921.0,16.02,3059.0,100.0,0.0,0.0,0.0,4.899,191.28,1152.08,1147.21
166,4.9,1902.0,15.79,3058.0,100.0,0.0,0.0,0.0,4.9,189.68,1139.13,1148.37
167,4.912,1817.0,17.31,3059.0,100.0,0.0,710.0,0.43,4.912,193.1,1155.3,1153.78
168,4.933,1855.0,13.31,3056.0,100.0,0.0,708.0,0.22,4.933,193.52,1135.26,1143.59
169,4.921,1929.0,14.85,3057.0,100.0,0.0,0.0,0.0,4.921,188.98,1154.14,1147.74
170,4.914,1898.0,14.78,3058.0,100.0,0.0,0.0,0.0,4.914,191.2,1147.29,1146.88
171,4.908,1915.0,16.37,3059.0,100.0,0.0,0.0,0.0,4.908,190.06,1144.43,1160.7
172,4.889,1850.0,17.38,3060.0,100.0,0.0,0.0,0.0,4.889,191.04,1140.88,1142.83
173,4.917,1797.0,16.08,3060.0,100.0,0.0,0.0,0.0,4.917,193.88,1159.15,1159.04
174,4.917,1957.0,13.36,3057.0,100.0,0.0,0.0,0.0,4.917,188.68,1144.24,1149.8
175,4.89,1858.0,20.06,3061.0,100.0,0.001,710.0,0.44,4.891,193.55,1147.33,1147.49
176,4.925,1746.0,16.16,3061.0,100.0,0.0,709.0,0.22,4.925,198.74,1149.31,1156.95
177,4.9,1884.0,16.71,3059.0,100.0,0.0,0.0,0.0,4.9,191.3,1140.99,1149.07
178,4.899,1903.0,16.13,3059.0,100.0,0.0,0.0,0.0,4.899,191.94,1152.2,1150.62
179,4.902,1857.0,17.0,3059.0,100.0,0.0,0.0,0.0,4.902,192.26,1143.94,1140.09
180,4.914,1881.0,14.76,3058.0,100.0,0.0,0.0,0.0,4.914,191.37,1147.84,1156.49
181,4.919,1891.0,13.94,3058.0,100.0,0.0,0.0,0.0,4.919,189.06,1140.21,1152.37
182,4.883,1857.0,17.69,3060.0,100.0,0.0,0.0,0.0,4.883,192.03,1146.37,1146.59
183,4.937,1959.0,12.49,3055.0,100.0,0.0,0.0,0.0,4.937,190.7,1145.81,1150.74
184,4.906,1799.0,13.98,3059.0,100.0,0.0,0.0,0.0,4.906,173.3,1147.64,1139.2
185,4.906,1873.0,14.76,3058.0,100.0,0.0,0.0,0.0,4.906,177.25,1143.9,1149.91
186,4.917,1883.0,14.67,3057.0,100.0,0.0,0.0,0.0,4.917,189.9,1145.16,1148.24
187,4.939,1966.0,12.16,3055.0,100.0,0.0,714.0,0.41,4.939,189.31,1141.25,1146.35
188,4.909,1882.0,14.82,3058.0,100.0,0.0,0.0,0.0,4.909,191.04,1143.3,1157.86
189,4.931,1840.0,14.18,3058.0,100.0,0.0,0.0,0.0,4.931,192.08,1145.16,1151.97
190,4.944,1961.0,11.46,3055.0,100.0,0.0,0.0,0.0,4.944,190.23,1146.02,1145.41
191,4.918,1919.0,15.74,3057.0,100.0,0.0,0.0,0.0,4.918,193.86,1147.36,1151.15
192,4.908,1937.0,13.73,3057.0,100.0,0.0,0.0,0.0,4.908,191.3,1136.5,1150.82
193,4.874,1862.0,19.95,3061.0,100.0,0.0,0.0,0.0,4.874,192.12,1154.36,1150.68
194,4.961,1830.0,18.88,3057.0,100.0,0.0,0.0,0.0,4.961,198.13,1142.04,1142.79
195,4.938,1831.0,15.17,3059.0,100.0,0.0,0.0,0.0,4.938,192.96,1151.33,1157.28
196,4.898,1847.0,16.97,3060.0,100.0,0.0,0.0,0.0,4.898,192.52,1136.25,1151.06
197,4.937,1916.0,13.2,3057.0,100.0,0.0,0.0,0.0,4.937,189.16,1145.86,1147.74
198,4.958,1858.0,11.56,3055.0,100.0,0.0,0.0,0.0,4.958,190.3,1151.56,1151.34
199,4.944,1968.0,13.12,3055.0,100.0,0.001,714.0,0.42,4.945,191.28,1138.53,1150.36
200,4.925,1874.0,13.31,3057.0,100.0,0.0,0.0,0.0,4.925,191.55,1150.07,1151.19
201,4.909,1818.0,16.83,3060.0,100.0,0.0,0.0,0.0,4.909,193.25,1144.16,1144.12
202,4.899,1879.0,15.91,3059.0,100.0,0.0,0.0,0.0,4.899,192.52,1148.16,1155.07
203,4.934,1881.0,13.62,3057.0,100.0,0.0,0.0,0.0,4.934,189.81,1139.88,1147.57
204,4.948,1954.0,11.41,3055.0,100.0,0.0,0.0,0.0,4.948,189.71,1153.54,1147.02
205,4.947,1842.0,12.76,3059.0,100.0,0.0,0.0,0.0,4.947,190.56,1144.92,1152.93
206,4.937,1919.0,14.0,3057.0,100.0,0.0,0.0,0.0,4.937,192.91,1145.9,1147.36
207,4.936,1909.0,13.4,3057.0,100.0,0.0,0.0,0.0,4.936,191.9,1144.52,1147.35
208,4.934,1933.0,13.46,3056.0,100.0,0.0,0.0,0.0,4.934,188.24,1142.88,1148.39
209,4.936,1940.0,14.67,3057.0,100.0,0.0,0.0,0.0,4.936,194.86,1137.89,1159.91
210,4.939,1937.0,13.47,3057.0,100.0,0.0,0.0,0.0,4.939,190.44,1153.4,1148.01
211,4.948,1831.0,13.86,3058.0,100.0,0.0,0.0,0.0,4.948,191.72,1152.78,1152.07
212,4.934,1815.0,13.98,3057.0,100.0,0.0,0.0,0.0,4.934,196.09,1145.48,1150.65
213,4.896,1847.0,17.56,3061.0,100.0,0.0,0.0,0.0,4.896,193.85,1138.57,1149.93
214,4.904,1825.0,18.66,3061.0,99.8,0.0,0.0,0.0,4.904,199.79,1154.49,1148.92
215,4.899,1883.0,14.03,3058.0,100.0,0.0,0.0,0.0,4.899,163.63,1146.59,1150.46
216,4.939,1837.0,13.32,3057.0,100.0,0.0,0.0,0.0,4.939,182.15,1146.61,1143.31
217,4.954,1943.0,11.61,3055.0,100.0,0.0,0.0,0.0,4.954,186.51,1137.78,1157.48
218,4.932,1894.0,13.51,3057.0,100.0,0.0,0.0,0.0,4.932,193.68,1149.49,1149.63
219,4.923,1942.0,14.36,3057.0,100.0,0.0,0.0,0.0,4.923,188.12,1146.67,1147.41
220,4.928,1898.0,15.2,3058.0,100.0,0.0,0.0,0.0,4.928,194.21,1149.21,1148.02
221,4.934,1821.0,13.33,3057.0,100.0,0.0,0.0,0.0,4.934,189.78,1141.73,1145.85
222,4.952,1915.0,12.01,3055.0,100.0,0.0,0.0,0.0,4.952,189.89,1141.73,1153.66
223,4.926,1844.0,16.59,3059.0,100.0,0.0,0.0,0.0,4.926,193.75,1153.21,1146.79
224,4.872,1881.0,24.47,3061.0,100.0,0.0,0.0,0.0,4.872,194.05,1140.35,1144.72
225,4.954,1883.0,13.95,3057.0,100.0,0.0,712.0,0.32,4.954,193.65,1150.42,1149.62
226,4.915,1807.0,17.26,3062.0,100.0,0.0,0.0,0.0,4.915,194.38,1148.71,1154.31
227,4.95,1872.0,13.73,3057.0,100.0,0.0,0.0,0.0,4.95,193.03,1145.83,1158.1
228,4.968,1942.0,11.49,3055.0,100.0,0.0,0.0,0.0,4.968,190.43,1144.33,1150.68
229,4.911,1844.0,16.94,3059.0,100.0,0.0,0.0,0.0,4.911,195.01,1144.84,1151.52
230,4.967,1949.0,12.75,3055.0,100.0,0.0,709.0,0.22,4.967,192.49,1144.8,1146.09
231,4.961,1947.0,11.51,3055.0,100.0,0.0,0.0,0.0,4.961,189.47,1141.43,1142.72
232,4.958,1915.0,14.92,3056.0,100.0,0.0,0.0,0.0,4.958,192.65,1149.72,1156.9
233,4.937,1828.0,14.93,3059.0,100.0,0.0,0.0,0.0,4.937,192.09,1151.46,1153.3
234,4.922,1899.0,16.16,3058.0,100.0,0.0,0.0,0.0,4.922,193.8,1148.91,1147.27
235,4.963,1924.0,12.46,3055.0,100.0,0.0,0.0,0.0,4.963,194.2,1142.2,1149.97
236,5.256,1918.0,16.25,3051.0,100.0,0.0,0.0,0.0,5.256,193.82,1148.98,1150.93
237,4.956,1816.0,14.07,3058.0,100.0,0.0,0.0,0.0,4.956,194.28,1149.64,1155.79
238,4.941,1840.0,14.54,3060.0,100.0,0.0,0.0,0.0,4.941,191.04,1145.34,1146.99
239,4.94,1888.0,14.56,3057.0,100.0,0.0,0.0,0.0,4.94,192.12,1143.8,1152.11
240,4.927,1948.0,14.79,3057.0,100.0,0.0,0.0,0.0,4.927,190.96,1143.06,1147.01
241,4.922,1941.0,14.01,3057.0,100.0,0.0,0.0,0.0,4.922,189.35,1146.39,1148.69
242,4.943,1940.0,13.07,3056.0,100.0,0.0,0.0,0.0,4.943,191.33,1145.8,1149.0
243,4.903,1913.0,16.27,3060.0,100.0,0.0,0.0,0.0,4.903,190.93,1145.41,1140.3
244,4.961,1793.0,13.87,3058.0,100.0,0.0,0.0,0.0,4.961,195.95,1146.35,1158.27
245,4.988,1750.0,12.96,3059.0,100.0,0.0,0.0,0.0,4.988,195.98,1157.33,1148.42
246,4.861,1856.0,18.97,3060.0,100.0,0.0,715.0,0.51,4.861,159.65,1143.81,1158.42
247,4.966,1942.0,11.97,3055.0,100.0,0.0,0.0,0.0,4.966,188.78,1148.32,1147.86
248,4.927,1828.0,13.4,3056.0,100.0,0.0,0.0,0.0,4.927,190.46,1140.45,1152.98
249,4.927,1879.0,15.31,3058.0,100.0,0.0,0.0,0.0,4.927,193.4,1144.42,1146.51
250,4.918,1856.0,16.13,3060.0,100.0,0.0,0.0,0.0,4.918,190.08,1143.72,1149.59
251,4.959,1950.0,11.37,3055.0,100.0,0.0,0.0,0.0,4.959,189.83,1154.35,1146.3
252,4.95,1907.0,13.23,3057.0,100.0,0.0,0.0,0.0,4.95,193.12,1144.26,1147.69
253,4.944,1902.0,21.09,3058.0,100.0,0.0,0.0,0.0,4.944,193.23,1145.16,1160.77
