Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
254,4.956,1861.0,13.65,3057.0,100.0,0.0,0.0,0.0,4.956,192.12,1150.29,1149.28
255,4.973,1984.0,12.65,3055.0,100.0,0.0,0.0,0.0,4.973,192.52,1140.67,1159.4
256,4.94,1947.0,14.31,3057.0,100.0,0.0,0.0,0.0,4.94,192.36,1149.77,1146.81
257,4.941,1965.0,14.55,3057.0,100.0,0.0,0.0,0.0,4.941,194.15,1149.29,1151.67
258,4.978,1948.0,15.91,3055.0,100.0,0.0,0.0,0.0,4.978,190.42,1143.11,1153.61
259,4.918,1893.0,17.83,3059.0,100.0,0.0,0.0,0.0,4.918,195.78,1151.3,1139.9
260,4.96,1811.0,17.79,3059.0,100.0,0.001,713.0,0.63,4.961,201.52,1149.28,1159.95
261,4.936,1932.0,15.31,3058.0,100.0,0.001,709.0,0.22,4.937,194.19,1147.16,1151.79
262,4.94,1867.0,13.99,3057.0,100.0,0.0,0.0,0.0,4.94,194.92,1140.91,1150.63
263,4.967,1973.0,11.66,3055.0,100.0,0.0,0.0,0.0,4.967,190.43,1151.31,1146.72
264,4.921,1976.0,14.95,3058.0,100.0,0.0,0.0,0.0,4.921,192.21,1138.83,1153.22
265,4.962,1985.0,11.74,3055.0,100.0,0.0,0.0,0.0,4.962,193.3,1152.07,1147.14
266,4.947,1900.0,13.64,3057.0,100.0,0.0,0.0,0.0,4.947,194.82,1144.18,1151.84
267,4.925,1874.0,16.45,3059.0,100.0,0.0,0.0,0.0,4.925,195.53,1155.93,1145.95
268,4.953,1904.0,14.19,3056.0,100.0,0.0,0.0,0.0,4.953,194.4,1145.55,1150.04
269,4.927,1864.0,17.03,3059.0,100.0,0.0,0.0,0.0,4.927,195.68,1148.99,1155.63
270,4.952,1852.0,15.29,3058.0,100.0,0.0,0.0,0.0,4.952,194.01,1146.36,1155.91
271,4.944,1867.0,14.65,3058.0,100.0,0.0,0.0,0.0,4.944,196.71,1142.07,1151.1
272,4.972,1973.0,11.99,3055.0,100.0,0.0,0.0,0.0,4.972,190.62,1155.38,1147.65
273,4.927,1887.0,16.09,3058.0,100.0,0.0,0.0,0.0,4.927,195.48,1138.93,1148.5
274,4.922,1987.0,17.19,3059.0,100.0,0.0,0.0,0.0,4.922,193.61,1155.29,1155.13
275,4.97,1966.0,11.73,3055.0,100.0,0.0,0.0,0.0,4.97,192.18,1148.23,1145.77
276,4.95,1859.0,15.74,3057.0,100.0,0.0,0.0,0.0,4.95,194.1,1149.0,1154.44
277,4.925,1867.0,11.39,3056.0,100.0,0.0,0.0,0.0,4.925,159.72,1146.68,1148.71
278,4.954,1865.0,13.9,3057.0,100.0,0.0,0.0,0.0,4.954,193.44,1145.8,1155.47
279,4.928,1820.0,18.83,3062.0,100.0,0.0,0.0,0.0,4.928,198.58,1151.75,1145.45
280,4.93,1923.0,15.34,3058.0,100.0,0.0,0.0,0.0,4.93,194.7,1145.49,1154.73
281,4.943,1845.0,16.14,3061.0,100.0,0.0,0.0,0.0,4.943,195.97,1155.45,1157.03
282,4.954,1920.0,13.68,3058.0,100.0,0.0,0.0,0.0,4.954,192.4,1143.96,1151.48
283,4.874,1865.0,21.07,3062.0,100.0,0.0,0.0,0.0,4.874,197.35,1150.52,1144.76
284,4.939,1894.0,17.5,3058.0,100.0,0.0,0.0,0.0,4.939,195.73,1147.03,1154.81
285,4.959,1866.0,13.46,3056.0,100.0,0.0,0.0,0.0,4.959,195.09,1139.14,1148.98
286,4.973,1994.0,12.03,3055.0,100.0,0.0,0.0,0.0,4.973,191.84,1157.22,1148.04
287,4.908,1946.0,17.2,3059.0,100.0,0.0,0.0,0.0,4.908,192.71,1145.28,1155.28
288,4.97,1914.0,20.25,3059.0,100.0,0.0,0.0,0.0,4.97,201.3,1144.97,1154.33
289,4.923,1934.0,16.23,3057.0,100.0,0.0,0.0,0.0,4.923,191.93,1149.6,1150.32
290,4.948,1881.0,14.97,3058.0,100.0,0.0,0.0,0.0,4.948,194.66,1152.14,1152.09
291,4.932,1944.0,15.4,3058.0,100.0,0.0,0.0,0.0,4.932,196.13,1140.35,1152.85
292,4.94,1882.0,17.9,3059.0,100.0,0.0,715.0,0.41,4.94,196.21,1146.96,1148.99
293,4.929,1852.0,16.62,3059.0,100.0,0.0,0.0,0.0,4.929,196.06,1158.59,1141.29
294,4.953,1831.0,16.66,3060.0,100.0,0.0,0.0,0.0,4.953,198.78,1147.73,1162.7
295,5.062,1829.0,24.2,3058.0,100.0,0.002,707.0,0.22,5.064,203.0,1151.6,1147.66
296,4.921,1871.0,18.5,3059.0,100.0,0.0,708.0,0.22,4.921,194.3,1139.76,1157.9
297,4.912,1806.0,19.04,3062.0,100.0,0.0,0.0,0.0,4.912,198.82,1151.51,1144.56
298,4.956,1942.0,13.6,3057.0,100.0,0.0,0.0,0.0,4.956,192.96,1154.92,1155.68
299,4.908,1897.0,18.48,3060.0,100.0,0.0,0.0,0.0,4.908,197.31,1144.24,1153.11
300,4.883,1888.0,21.67,3061.0,100.0,0.0,0.0,0.0,4.883,199.05,1150.43,1152.18
301,4.946,1839.0,14.59,3058.0,100.0,0.0,0.0,0.0,4.946,197.36,1146.16,1146.83
302,4.98,1935.0,12.01,3055.0,100.0,0.0,0.0,0.0,4.98,192.12,1148.12,1146.87
303,4.972,1966.0,11.98,3055.0,100.0,0.0,0.0,0.0,4.972,194.38,1139.47,1159.54
304,4.937,1846.0,16.02,3059.0,100.0,0.0,0.0,0.0,4.937,198.68,1152.81,1142.1
305,4.931,1841.0,17.52,3060.0,100.0,0.0,0.0,0.0,4.931,198.82,1150.74,1162.01
306,4.905,1890.0,17.76,3060.0,100.0,0.0,0.0,0.0,4.905,198.4,1147.68,1143.44
307,4.964,1945.0,12.61,3055.0,100.0,0.0,0.0,0.0,4.964,187.02,1144.63,1156.38
308,4.933,1902.0,12.98,3056.0,100.0,0.0,0.0,0.0,4.933,167.95,1148.67,1151.12
309,4.934,1874.0,17.12,3058.0,100.0,0.001,711.0,0.53,4.935,197.72,1148.43,1148.35
310,4.954,1971.0,14.96,3057.0,100.0,0.0,708.0,0.22,4.954,195.62,1146.37,1152.17
311,4.976,1951.0,13.06,3055.0,100.0,0.0,712.0,0.32,4.976,196.15,1151.37,1149.37
312,4.928,1832.0,17.84,3060.0,100.0,0.0,0.0,0.0,4.928,199.75,1142.03,1151.75
313,4.957,1847.0,15.67,3058.0,100.0,0.0,0.0,0.0,4.957,196.27,1153.35,1154.28
314,4.967,1975.0,13.15,3056.0,100.0,0.0,0.0,0.0,4.967,194.12,1136.67,1149.72
315,4.971,1970.0,13.31,3057.0,100.0,0.0,0.0,0.0,4.971,196.36,1157.4,1151.52
316,4.964,1908.0,16.58,3059.0,100.0,0.0,713.0,0.32,4.964,196.64,1146.72,1145.94
317,4.955,1952.0,14.44,3056.0,100.0,0.0,0.0,0.0,4.955,193.81,1144.88,1153.14
318,4.974,1852.0,21.48,3058.0,100.0,0.0,709.0,0.22,4.974,198.2,1147.48,1147.49
319,4.983,1923.0,12.79,3055.0,100.0,0.0,709.0,0.22,4.983,193.3,1147.29,1159.38
320,4.975,1947.0,12.34,3055.0,100.0,0.0,0.0,0.0,4.975,195.95,1140.64,1149.38
321,4.983,1999.0,11.72,3055.0,100.0,0.0,0.0,0.0,4.983,192.93,1154.07,1149.0
322,4.957,1909.0,14.08,3057.0,100.0,0.0,0.0,0.0,4.957,194.07,1145.98,1149.04
323,4.954,1966.0,15.07,3057.0,100.0,0.0,0.0,0.0,4.954,196.14,1149.12,1152.69
324,4.958,1966.0,15.85,3057.0,100.0,0.0,709.0,0.22,4.958,197.97,1145.08,1145.35
325,4.972,1841.0,13.12,3057.0,100.0,0.0,0.0,0.0,4.972,197.71,1149.71,1160.91
326,4.957,1830.0,16.32,3059.0,100.0,0.0,0.0,0.0,4.957,200.85,1142.4,1150.24
327,4.966,1872.0,14.09,3057.0,100.0,0.0,0.0,0.0,4.966,197.4,1151.96,1150.8
328,4.914,1890.0,19.31,3061.0,100.0,0.0,0.0,0.0,4.914,197.55,1150.14,1145.31
329,4.974,1857.0,14.76,3058.0,100.0,0.0,0.0,0.0,4.974,198.74,1154.7,1161.81
330,4.98,1856.0,12.97,3057.0,100.0,0.0,0.0,0.0,4.98,197.31,1147.57,1148.87
331,4.943,1858.0,17.1,3059.0,100.0,0.0,0.0,0.0,4.943,197.62,1150.42,1152.84
332,4.996,1973.0,11.77,3055.0,100.0,0.0,0.0,0.0,4.996,194.66,1145.65,1151.39
333,4.956,1873.0,15.92,3058.0,100.0,0.0,0.0,0.0,4.956,198.11,1148.51,1150.07
334,4.94,1839.0,18.25,3059.0,100.0,0.0,0.0,0.0,4.94,197.78,1147.92,1146.14
335,4.977,1955.0,12.15,3055.0,100.0,0.0,0.0,0.0,4.977,195.36,1147.47,1159.02
336,4.95,1916.0,15.15,3058.0,100.0,0.0,0.0,0.0,4.95,194.07,1146.21,1151.64
337,4.973,1883.0,13.6,3057.0,100.0,0.0,0.0,0.0,4.973,197.59,1147.11,1145.58
338,4.945,1901.0,14.73,3058.0,100.0,0.0,0.0,0.0,4.945,178.78,1147.4,1150.08
339,4.94,1900.0,13.53,3058.0,100.0,0.0,0.0,0.0,4.94,175.24,1140.55,1151.39
340,4.965,1835.0,17.05,3061.0,100.0,0.0,0.0,0.0,4.965,201.36,1155.65,1160.69
341,4.947,1794.0,17.0,3060.0,100.0,0.0,0.0,0.0,4.947,197.19,1149.45,1156.12
342,4.971,1859.0,15.21,3058.0,100.0,0.0,0.0,0.0,4.971,199.19,1153.23,1149.88
343,4.969,1872.0,14.52,3057.0,100.0,0.0,0.0,0.0,4.969,196.39,1146.21,1147.3
344,4.983,1996.0,11.76,3055.0,100.0,0.0,0.0,0.0,4.983,193.54,1140.9,1155.39
345,4.981,1879.0,12.75,3056.0,100.0,0.0,0.0,0.0,4.981,198.24,1153.54,1151.95
346,4.942,1856.0,17.2,3060.0,100.0,0.0,0.0,0.0,4.942,198.41,1147.94,1154.45
347,4.999,1891.0,19.04,3057.0,100.0,0.0,712.0,0.32,4.999,200.61,1149.38,1144.76
348,4.952,1809.0,18.21,3061.0,100.0,0.0,0.0,0.0,4.952,201.1,1150.3,1158.74
349,4.902,1833.0,20.04,3061.0,99.81,0.0,0.0,0.0,4.902,197.67,1145.69,1150.79
350,4.961,1835.0,15.59,3059.0,100.0,0.0,0.0,0.0,4.961,196.18,1149.48,1154.3
351,4.949,1873.0,15.53,3059.0,100.0,0.0,0.0,0.0,4.949,197.95,1146.68,1151.17
352,4.979,1973.0,11.9,3055.0,100.0,0.0,0.0,0.0,4.979,194.33,1148.6,1152.71
353,4.952,1898.0,15.62,3058.0,100.0,0.0,0.0,0.0,4.952,194.96,1148.53,1151.68
354,4.97,1853.0,14.1,3057.0,100.0,0.0,0.0,0.0,4.97,199.92,1143.02,1148.49
355,4.961,1921.0,15.65,3058.0,100.0,0.0,0.0,0.0,4.961,197.38,1145.5,1149.95
356,4.961,1873.0,15.24,3057.0,100.0,0.0,0.0,0.0,4.961,197.16,1155.31,1144.55
357,4.927,1824.0,19.95,3063.0,100.0,0.0,0.0,0.0,4.927,201.65,1145.07,1162.42
358,4.932,1833.0,18.77,3061.0,100.0,0.0,0.0,0.0,4.932,198.91,1155.27,1143.87
359,4.951,1903.0,15.25,3058.0,100.0,0.0,0.0,0.0,4.951,192.8,1144.9,1147.1
360,4.937,1852.0,17.27,3060.0,100.0,0.0,0.0,0.0,4.937,197.42,1141.21,1160.3
361,4.944,1865.0,16.76,3059.0,100.0,0.0,0.0,0.0,4.944,199.14,1160.14,1151.8
362,4.976,1869.0,14.65,3058.0,100.0,0.0,0.0,0.0,4.976,198.2,1148.66,1150.43
363,4.944,1862.0,18.51,3059.0,100.0,0.0,0.0,0.0,4.944,200.94,1139.86,1143.78
364,4.928,1841.0,17.8,3060.0,100.0,0.0,0.0,0.0,4.928,199.28,1155.43,1153.1
365,4.91,1974.0,18.95,3060.0,100.0,0.0,0.0,0.0,4.91,193.92,1150.02,1152.86
366,4.964,1957.0,14.63,3057.0,100.0,0.0,0.0,0.0,4.964,195.18,1146.86,1152.04
367,4.976,1911.0,13.48,3056.0,100.0,0.0,0.0,0.0,4.976,195.53,1143.65,1151.4
368,5.228,1990.0,22.04,3054.0,100.0,0.0,0.0,0.0,5.228,198.6,1151.4,1146.17
369,4.954,1895.0,13.07,3056.0,100.0,0.0,0.0,0.0,4.954,173.26,1146.8,1148.36
370,4.974,1852.0,13.82,3056.0,100.0,0.001,714.0,0.41,4.975,183.72,1144.38,1150.46
371,4.983,1879.0,16.42,3060.0,100.0,0.0,0.0,0.0,4.983,200.85,1151.31,1156.8
372,4.993,2014.0,12.36,3055.0,100.0,0.0,0.0,0.0,4.993,194.28,1143.03,1154.8
373,5.0,1826.0,13.81,3057.0,100.0,0.0,0.0,0.0,5.0,203.14,1152.66,1149.42
374,4.955,1856.0,15.3,3058.0,100.0,0.0,0.0,0.0,4.955,197.95,1148.08,1150.73
375,4.965,1900.0,13.84,3057.0,100.0,0.0,0.0,0.0,4.965,195.85,1137.09,1149.92
376,4.995,1966.0,11.69,3055.0,100.0,0.0,0.0,0.0,4.995,192.54,1155.35,1145.61
377,5.011,1857.0,18.92,3058.0,100.0,0.0,0.0,0.0,5.011,201.02,1147.55,1160.15
378,4.976,1858.0,16.74,3058.0,100.0,0.0,0.0,0.0,4.976,199.23,1151.53,1151.33
379,4.973,1899.0,16.32,3057.0,100.0,0.0,713.0,0.31,4.973,200.91,1148.29,1150.21
380,5.207,1828.0,56.5,3061.0,100.0,0.0,0.0,0.0,5.207,203.35,1147.0,1151.83
381,5.079,1860.0,26.72,3057.0,100.0,0.0,0.0,0.0,5.079,200.56,1152.09,1156.12
382,4.988,1974.0,12.08,3055.0,100.0,0.0,0.0,0.0,4.988,194.7,1145.75,1147.36
383,4.918,1851.0,20.33,3062.0,99.81,0.0,0.0,0.0,4.918,201.14,1149.39,1160.98
384,5.142,1855.0,39.83,3060.0,100.0,0.0,0.0,0.0,5.142,205.28,1153.35,1157.48
385,4.956,1878.0,15.38,3058.0,100.0,0.0,0.0,0.0,4.956,195.87,1145.25,1147.14
386,4.981,1861.0,15.23,3057.0,100.0,0.0,0.0,0.0,4.981,199.0,1139.11,1154.91
387,4.929,1884.0,18.03,3060.0,100.0,0.0,0.0,0.0,4.929,199.21,1159.23,1150.42
388,4.933,1873.0,18.74,3060.0,100.0,0.0,0.0,0.0,4.933,197.69,1148.26,1150.64
389,4.965,1904.0,15.13,3058.0,100.0,0.0,0.0,0.0,4.965,196.45,1148.24,1143.68
390,4.955,1948.0,15.23,3058.0,100.0,0.0,0.0,0.0,4.955,196.6,1136.63,1161.6
391,4.984,1807.0,21.13,3061.0,100.0,0.0,0.0,0.0,4.984,201.41,1159.84,1150.28
392,4.974,1838.0,15.16,3058.0,100.0,0.0,0.0,0.0,4.974,201.56,1147.75,1156.58
393,4.974,1925.0,14.24,3058.0,100.0,0.0,0.0,0.0,4.974,200.5,1139.67,1152.18
394,4.993,1821.0,14.15,3057.0,100.0,0.0,0.0,0.0,4.993,201.74,1155.53,1144.83
395,5.119,1907.0,26.98,3054.0,100.0,0.0,0.0,0.0,5.119,199.71,1145.75,1155.66
396,5.704,2030.0,68.85,3039.0,100.0,0.0,712.0,0.32,5.704,207.53,1146.82,1157.64
397,5.642,2049.0,49.74,3033.0,100.0,0.0,0.0,0.0,5.642,204.73,1161.91,1147.19
398,5.341,1919.0,50.99,3052.0,100.0,0.0,0.0,0.0,5.341,206.97,1149.57,1153.93
399,5.91,2025.0,77.11,3033.0,100.0,0.0,0.0,0.0,5.91,213.28,1153.97,1160.39
400,5.428,1965.0,39.54,3041.0,100.0,0.0,710.0,0.22,5.428,170.99,1145.22,1156.07
401,5.463,2010.0,53.89,3046.0,100.0,0.0,0.0,0.0,5.463,201.09,1153.85,1151.21
402,6.452,2014.0,96.51,3029.0,100.0,0.0,712.0,0.53,6.452,224.91,1159.51,1159.69
403,5.684,2032.0,80.8,3045.0,100.0,0.0,0.0,0.0,5.684,208.33,1146.82,1167.66
404,5.89,2021.0,91.24,3042.0,100.0,0.002,713.0,0.31,5.892,213.99,1158.84,1153.5
405,5.759,2027.0,58.32,3032.0,100.0,0.0,0.0,0.0,5.759,209.37,1149.78,1162.18
406,5.443,1960.0,68.85,3052.0,100.0,0.001,709.0,0.22,5.444,211.81,1153.1,1154.61
407,5.78,2015.0,75.91,3037.0,100.0,0.0,0.0,0.0,5.78,209.67,1148.32,1160.25
408,5.697,2031.0,52.24,3037.0,100.0,0.0,711.0,0.53,5.697,209.79,1150.24,1151.39
409,5.41,1939.0,56.1,3051.0,100.0,0.0,0.0,0.0,5.41,211.91,1153.4,1156.93
410,5.945,2028.0,74.14,3034.0,100.0,0.002,712.0,0.32,5.947,210.04,1158.05,1152.64
411,5.413,1927.0,47.11,3046.0,100.0,0.0,0.0,0.0,5.413,206.92,1149.45,1158.89
412,5.686,1945.0,74.47,3043.0,100.0,0.002,711.0,0.53,5.688,214.99,1149.42,1147.17
413,5.686,2013.0,65.96,3038.0,100.0,0.002,709.0,0.22,5.688,212.15,1144.5,1163.49
414,5.416,1917.0,50.82,3050.0,100.0,0.0,0.0,0.0,5.416,208.35,1152.4,1148.81
415,6.027,2046.0,83.85,3033.0,100.0,0.0,0.0,0.0,6.027,221.15,1152.85,1171.13
416,5.445,2039.0,40.77,3041.0,100.0,0.0,0.0,0.0,5.445,202.49,1147.56,1147.4
417,5.471,1930.0,55.34,3051.0,100.0,0.0,0.0,0.0,5.471,207.7,1157.49,1161.55
418,4.998,1831.0,18.14,3059.0,100.0,0.004,713.0,0.63,5.002,208.45,1154.36,1152.03
419,4.925,1898.0,21.56,3061.0,100.0,0.0,709.0,0.22,4.925,199.77,1146.86,1149.37
420,4.952,1866.0,19.01,3060.0,100.0,0.0,0.0,0.0,4.952,202.44,1147.67,1151.26
421,4.965,1845.0,19.4,3060.0,100.0,0.0,0.0,0.0,4.965,201.65,1160.21,1151.09
422,5.098,1909.0,30.38,3057.0,100.0,0.0,709.0,0.22,5.098,206.05,1150.12,1155.05
423,5.011,1988.0,13.51,3054.0,100.0,0.0,0.0,0.0,5.011,200.41,1142.05,1155.75
424,4.961,1855.0,19.5,3062.0,100.0,0.0,0.0,0.0,4.961,204.23,1152.77,1154.07
425,4.985,1897.0,15.26,3057.0,100.0,0.0,0.0,0.0,4.985,199.61,1154.23,1148.52
426,4.992,1868.0,16.4,3057.0,100.0,0.0,0.0,0.0,4.992,202.5,1148.32,1152.64
427,4.922,1832.0,21.19,3063.0,100.0,0.0,0.0,0.0,4.922,201.73,1153.8,1150.67
428,4.983,1853.0,18.46,3059.0,100.0,0.001,708.0,0.22,4.984,207.47,1150.25,1153.04
429,5.022,1884.0,24.92,3059.0,100.0,0.0,0.0,0.0,5.022,200.5,1153.24,1152.67
430,5.052,1874.0,37.31,3059.0,100.0,0.002,713.0,0.95,5.054,201.24,1150.62,1150.78
431,4.969,1943.0,11.15,3055.0,100.0,0.002,709.0,0.22,4.97,163.41,1146.45,1152.42
432,4.986,1897.0,15.47,3057.0,100.0,0.0,0.0,0.0,4.986,196.37,1142.44,1154.63
433,4.954,1883.0,17.92,3060.0,100.0,0.0,0.0,0.0,4.954,200.38,1158.99,1150.61
434,5.002,1888.0,14.55,3056.0,100.0,0.0,0.0,0.0,5.002,202.71,1145.88,1153.72
435,4.933,1854.0,20.03,3062.0,100.0,0.0,0.0,0.0,4.933,201.1,1150.63,1144.48
436,4.992,1858.0,23.23,3060.0,100.0,0.0,714.0,0.41,4.992,207.02,1149.01,1160.25
437,4.935,1935.0,18.81,3059.0,100.0,0.0,0.0,0.0,4.935,200.3,1141.74,1154.01
438,4.963,1818.0,20.54,3062.0,100.0,0.0,0.0,0.0,4.963,206.88,1151.49,1148.7
439,5.016,1892.0,12.16,3054.0,100.0,0.0,0.0,0.0,5.016,196.87,1154.94,1155.71
440,4.992,1973.0,13.89,3058.0,100.0,0.0,0.0,0.0,4.992,194.26,1146.42,1152.03
441,4.92,1845.0,19.49,3062.0,100.0,0.0,0.0,0.0,4.92,205.92,1145.24,1147.61
442,4.924,1919.0,21.74,3061.0,100.0,0.001,709.0,0.22,4.925,199.76,1157.31,1158.03
443,4.972,1850.0,18.01,3061.0,100.0,0.0,0.0,0.0,4.972,203.08,1142.64,1150.52
444,4.943,1853.0,19.05,3060.0,100.0,0.0,708.0,0.22,4.943,198.76,1148.29,1150.18
445,4.969,1923.0,16.12,3058.0,100.0,0.0,0.0,0.0,4.969,198.65,1148.23,1153.05
446,4.973,1809.0,17.37,3061.0,100.0,0.0,0.0,0.0,4.973,199.74,1155.31,1147.86
447,4.986,1877.0,14.08,3057.0,100.0,0.0,0.0,0.0,4.986,198.43,1153.43,1150.04
448,5.014,1938.0,13.16,3055.0,100.0,0.0,710.0,0.22,5.014,198.55,1137.73,1157.86
449,5.009,1836.0,15.39,3057.0,100.0,0.0,0.0,0.0,5.009,203.71,1150.23,1153.05
450,4.957,1835.0,18.37,3060.0,100.0,0.0,709.0,0.22,4.957,201.75,1155.18,1148.06
451,4.978,1869.0,15.97,3058.0,100.0,0.0,0.0,0.0,4.978,200.94,1146.32,1149.1
452,4.983,1872.0,15.44,3058.0,100.0,0.0,0.0,0.0,4.983,200.47,1150.64,1157.56
453,4.968,1950.0,14.86,3057.0,100.0,0.0,0.0,0.0,4.968,197.71,1145.23,1143.05
454,4.947,1875.0,18.92,3060.0,100.0,0.0,0.0,0.0,4.947,202.06,1145.53,1158.93
455,4.97,1882.0,15.34,3058.0,100.0,0.0,0.0,0.0,4.97,200.57,1148.73,1148.72
456,4.927,1839.0,19.84,3061.0,100.0,0.0,0.0,0.0,4.927,199.51,1147.95,1150.0
457,4.982,1829.0,17.4,3060.0,100.0,0.0,0.0,0.0,4.982,204.43,1157.81,1155.06
458,4.95,1863.0,18.05,3059.0,100.0,0.0,0.0,0.0,4.95,200.82,1144.49,1150.34
459,4.972,1900.0,16.02,3058.0,100.0,0.0,0.0,0.0,4.972,198.19,1146.78,1148.99
460,4.97,1845.0,17.0,3059.0,100.0,0.0,0.0,0.0,4.97,202.83,1149.34,1148.42
461,4.96,1874.0,16.16,3057.0,100.0,0.0,0.0,0.0,4.96,192.2,1150.9,1146.28
462,4.952,1864.0,14.59,3057.0,100.0,0.0,0.0,0.0,4.952,169.89,1155.12,1155.49
463,4.947,1810.0,17.61,3059.0,100.0,0.0,0.0,0.0,4.947,202.58,1141.98,1151.67
464,4.967,1931.0,14.46,3057.0,100.0,0.0,0.0,0.0,4.967,194.79,1148.04,1153.49
465,4.97,1918.0,15.25,3057.0,100.0,0.0,0.0,0.0,4.97,197.83,1150.69,1147.33
466,5.025,1976.0,17.7,3055.0,100.0,0.0,0.0,0.0,5.025,202.23,1149.04,1152.33
467,5.012,1831.0,13.28,3058.0,100.0,0.0,0.0,0.0,5.012,202.41,1147.44,1154.21
468,5.002,1853.0,14.25,3057.0,100.0,0.0,0.0,0.0,5.002,205.03,1150.39,1143.88
469,5.002,1851.0,14.37,3057.0,100.0,0.0,0.0,0.0,5.002,199.57,1150.22,1158.71
470,4.978,1957.0,15.43,3056.0,100.0,0.0,0.0,0.0,4.978,198.17,1150.53,1147.63
471,4.997,1937.0,12.3,3055.0,100.0,0.0,0.0,0.0,4.997,198.62,1141.54,1153.61
472,4.963,1881.0,15.73,3057.0,100.0,0.0,0.0,0.0,4.963,198.5,1151.69,1149.27
473,4.999,1926.0,15.38,3057.0,100.0,0.002,713.0,0.63,5.001,204.36,1149.14,1151.87
474,4.948,1842.0,18.45,3061.0,100.0,0.0,0.0,0.0,4.948,202.0,1148.96,1147.68
475,5.003,1924.0,13.66,3055.0,100.0,0.002,712.0,0.32,5.005,198.29,1140.99,1156.0
476,4.956,1884.0,18.34,3060.0,100.0,0.0,0.0,0.0,4.956,202.61,1154.79,1153.2
477,4.986,1828.0,15.27,3059.0,100.0,0.0,0.0,0.0,4.986,203.47,1149.51,1152.92
478,4.958,1848.0,17.7,3061.0,100.0,0.0,0.0,0.0,4.958,204.17,1149.72,1150.85
479,4.965,1869.0,16.88,3061.0,100.0,0.0,0.0,0.0,4.965,198.32,1146.46,1146.21
480,4.962,1906.0,16.81,3058.0,100.0,0.0,0.0,0.0,4.962,198.85,1148.41,1160.79
481,4.98,1913.0,16.67,3059.0,100.0,0.0,0.0,0.0,4.98,205.04,1143.97,1154.52
482,4.922,1860.0,20.19,3062.0,100.0,0.0,0.0,0.0,4.922,201.87,1153.98,1150.03
483,4.992,1875.0,14.49,3056.0,100.0,0.0,0.0,0.0,4.992,202.54,1141.08,1152.71
484,4.981,1823.0,16.23,3060.0,100.0,0.0,0.0,0.0,4.981,202.05,1156.03,1149.81
485,4.926,1950.0,17.83,3059.0,100.0,0.0,0.0,0.0,4.926,195.73,1149.46,1156.32
486,5.0,1900.0,12.74,3055.0,100.0,0.0,0.0,0.0,5.0,200.81,1138.97,1151.6
487,5.303,1830.0,19.22,3053.0,100.0,0.0,0.0,0.0,5.303,204.62,1153.66,1143.37
488,4.953,1923.0,16.68,3058.0,100.0,0.0,0.0,0.0,4.953,200.24,1147.34,1158.56
489,4.991,1924.0,16.74,3057.0,100.0,0.0,714.0,0.42,4.991,201.98,1150.53,1152.46
490,4.976,1882.0,15.77,3059.0,100.0,0.0,0.0,0.0,4.976,202.62,1146.11,1152.82
491,5.014,1970.0,12.51,3055.0,100.0,0.0,0.0,0.0,5.014,197.67,1154.29,1147.22
492,4.986,1884.0,13.73,3056.0,100.0,0.0,0.0,0.0,4.986,185.6,1145.9,1150.93
493,4.893,1861.0,20.46,3063.0,100.0,0.0,0.0,0.0,4.893,174.49,1147.99,1155.07
494,4.988,1902.0,14.0,3058.0,100.0,0.0,0.0,0.0,4.988,201.46,1151.02,1149.44
495,5.023,1894.0,18.34,3056.0,100.0,0.0,0.0,0.0,5.023,198.82,1146.03,1143.77
496,4.965,1934.0,16.19,3057.0,100.0,0.0,0.0,0.0,4.965,199.11,1150.67,1154.7
497,4.971,1872.0,18.71,3058.0,100.0,0.0,712.0,0.53,4.971,200.01,1146.61,1154.45
498,4.99,1980.0,13.42,3056.0,100.0,0.0,708.0,0.22,4.99,200.89,1140.27,1149.84
499,5.0,1899.0,14.12,3057.0,100.0,0.0,0.0,0.0,5.0,201.81,1151.76,1149.61
500,4.971,1857.0,15.5,3058.0,100.0,0.0,0.0,0.0,4.971,200.44,1153.32,1146.48
501,4.969,1912.0,15.32,3057.0,100.0,0.0,0.0,0.0,4.969,203.08,1139.87,1156.17
502,4.933,1968.0,19.23,3060.0,100.0,0.0,0.0,0.0,4.933,195.79,1155.65,1152.89
503,4.98,1904.0,15.21,3057.0,100.0,0.0,0.0,0.0,4.98,199.31,1147.84,1142.09
504,4.973,1841.0,17.35,3060.0,100.0,0.0,0.0,0.0,4.973,203.23,1152.03,1150.99
505,4.959,1893.0,17.93,3059.0,100.0,0.0,0.0,0.0,4.959,201.96,1142.76,1159.85
506,4.967,1860.0,16.6,3060.0,100.0,0.0,0.0,0.0,4.967,203.59,1155.75,1156.07
507,4.99,1934.0,14.61,3056.0,100.0,0.0,0.0,0.0,4.99,198.99,1142.7,1151.34
508,4.996,1998.0,12.25,3055.0,100.0,0.0,0.0,0.0,4.996,199.38,1141.91,1147.13
509,4.975,1905.0,16.17,3058.0,100.0,0.0,0.0,0.0,4.975,201.31,1149.52,1152.01
