Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
131,4.933,1927.0,11.47,3055.0,100.0,0.0,0.0,0.0,4.933,185.57,1144.29,1159.42
132,4.928,1828.0,14.55,3059.0,100.0,0.0,0.0,0.0,4.928,193.24,1151.07,1155.08
133,4.907,1906.0,15.12,3057.0,100.0,0.0,0.0,0.0,4.907,190.34,1135.8,1148.5
134,4.903,1884.0,15.9,3058.0,100.0,0.0,0.0,0.0,4.903,190.35,1152.49,1147.38
135,4.917,1872.0,13.7,3057.0,100.0,0.0,0.0,0.0,4.917,188.61,1147.21,1155.5
136,4.927,1914.0,12.92,3056.0,100.0,0.0,0.0,0.0,4.927,188.31,1143.05,1150.08
137,4.916,1858.0,13.3,3057.0,100.0,0.0,0.0,0.0,4.916,188.37,1145.82,1144.64
138,4.887,1856.0,16.55,3059.0,100.0,0.0,0.0,0.0,4.887,190.8,1141.25,1155.53
139,4.869,1897.0,17.07,3059.0,100.0,0.0,0.0,0.0,4.869,188.38,1150.81,1141.31
140,4.914,1878.0,12.76,3056.0,100.0,0.0,0.0,0.0,4.914,186.17,1140.62,1155.52
141,4.935,1834.0,15.1,3058.0,100.0,0.0,0.0,0.0,4.935,195.37,1144.8,1149.39
142,4.915,1840.0,13.04,3056.0,100.0,0.0,0.0,0.0,4.915,188.34,1151.1,1144.55
143,4.922,1824.0,14.94,3059.0,100.0,0.0,0.0,0.0,4.922,194.71,1144.63,1160.65
144,4.939,1830.0,13.01,3057.0,100.0,0.0,0.0,0.0,4.939,190.48,1151.02,1151.25
145,4.939,1851.0,11.97,3056.0,100.0,0.0,0.0,0.0,4.939,189.95,1145.03,1145.74
146,4.912,1798.0,16.58,3061.0,100.0,0.0,0.0,0.0,4.912,195.58,1148.35,1159.72
147,4.93,1866.0,11.56,3055.0,100.0,0.0,0.0,0.0,4.93,186.4,1140.35,1151.75
148,4.953,1848.0,18.9,3058.0,100.0,0.0,0.0,0.0,4.953,193.31,1143.05,1149.66
149,4.942,1928.0,13.53,3055.0,100.0,0.001,712.0,0.53,4.943,189.78,1152.68,1145.84
150,4.904,1865.0,13.78,3057.0,100.0,0.0,0.0,0.0,4.904,191.1,1140.19,1158.0
151,4.896,1784.0,17.79,3062.0,100.0,0.0,0.0,0.0,4.896,193.66,1155.49,1153.52
152,4.891,1846.0,15.94,3059.0,100.0,0.0,0.0,0.0,4.891,193.18,1137.55,1149.46
153,4.881,1864.0,15.61,3059.0,100.0,0.0,0.0,0.0,4.881,180.53,1144.44,1151.21
154,4.912,1917.0,11.46,3055.0,100.0,0.0,0.0,0.0,4.912,159.54,1152.6,1148.98
155,4.897,1937.0,14.42,3057.0,100.0,0.0,0.0,0.0,4.897,189.12,1139.14,1150.97
156,4.9,1857.0,15.77,3058.0,100.0,0.0,0.0,0.0,4.9,190.74,1146.35,1151.4
157,4.897,1850.0,17.09,3061.0,100.0,0.0,0.0,0.0,4.897,190.77,1154.08,1148.94
158,4.937,1880.0,12.34,3056.0,100.0,0.0,0.0,0.0,4.937,190.0,1145.86,1155.57
159,4.927,1870.0,13.7,3057.0,100.0,0.0,0.0,0.0,4.927,190.61,1142.52,1154.03
160,4.885,1832.0,14.95,3059.0,100.0,0.0,0.0,0.0,4.885,192.52,1148.47,1148.05
161,4.932,1964.0,11.42,3055.0,100.0,0.0,0.0,0.0,4.932,188.31,1143.09,1148.46
162,4.909,1894.0,14.37,3057.0,100.0,0.0,0.0,0.0,4.909,187.96,1147.14,1147.96
163,4.932,1901.0,12.62,3056.0,100.0,0.0,0.0,0.0,4.932,189.92,1147.92,1155.69
164,4.894,1934.0,15.44,3058.0,100.0,0.0,0.0,0.0,4.894,187.81,1135.95,1150.73
165,4.948,1866.0,12.65,3056.0,100.0,0.0,0.0,0.0,4.948,193.15,1151.2,1146.11
166,4.88,1827.0,19.69,3062.0,100.0,0.0,0.0,0.0,4.88,188.28,1146.0,1160.29
167,4.94,1945.0,11.89,3055.0,100.0,0.0,0.0,0.0,4.94,191.42,1148.62,1146.3
168,4.952,1939.0,11.75,3055.0,100.0,0.0,0.0,0.0,4.952,188.11,1144.58,1151.84
169,4.903,1833.0,15.63,3059.0,100.0,0.0,0.0,0.0,4.903,191.52,1147.44,1152.26
170,4.923,1826.0,15.65,3059.0,100.0,0.0,0.0,0.0,4.923,192.44,1144.79,1143.7
171,4.912,1851.0,15.83,3058.0,100.0,0.002,715.0,0.51,4.914,191.93,1146.8,1159.64
172,4.928,1835.0,12.65,3057.0,100.0,0.0,0.0,0.0,4.928,192.35,1138.81,1147.85
173,4.939,1898.0,13.75,3056.0,100.0,0.0,0.0,0.0,4.939,192.08,1154.64,1147.49
174,4.949,1946.0,11.35,3055.0,100.0,0.0,0.0,0.0,4.949,186.07,1136.02,1156.88
175,4.94,1856.0,12.89,3056.0,100.0,0.0,0.0,0.0,4.94,193.81,1153.89,1147.69
176,4.929,1912.0,13.71,3058.0,100.0,0.0,0.0,0.0,4.929,187.55,1140.49,1156.63
177,4.931,1942.0,11.8,3055.0,100.0,0.0,0.0,0.0,4.931,189.98,1142.63,1150.05
178,4.906,1898.0,22.14,3060.0,100.0,0.0,0.0,0.0,4.906,192.26,1154.91,1150.14
179,5.251,1895.0,59.12,3058.0,100.0,0.0,0.0,0.0,5.251,200.71,1151.65,1156.33
180,4.962,1929.0,23.61,3057.0,100.0,0.002,713.0,0.31,4.964,194.56,1145.91,1143.61
181,4.884,1970.0,16.21,3058.0,99.82,0.0,0.0,0.0,4.884,189.63,1142.12,1158.28
182,4.915,1801.0,17.45,3061.0,100.0,0.0,0.0,0.0,4.915,194.4,1144.85,1156.87
183,4.931,1842.0,14.04,3057.0,100.0,0.0,0.0,0.0,4.931,192.55,1147.61,1152.11
184,4.926,1929.0,12.56,3056.0,100.0,0.0,0.0,0.0,4.926,177.62,1146.29,1147.77
185,4.903,1826.0,13.88,3059.0,100.0,0.0,0.0,0.0,4.903,164.22,1144.16,1143.75
186,4.914,1857.0,16.42,3059.0,100.0,0.0,0.0,0.0,4.914,192.1,1154.06,1160.51
187,4.924,1923.0,14.1,3058.0,100.0,0.0,0.0,0.0,4.924,193.14,1140.64,1153.62
188,4.925,1946.0,13.36,3056.0,100.0,0.0,0.0,0.0,4.925,192.03,1150.84,1148.87
189,4.949,1780.0,15.69,3060.0,100.0,0.0,0.0,0.0,4.949,197.38,1146.59,1152.25
190,4.926,1930.0,12.78,3056.0,100.0,0.0,0.0,0.0,4.926,189.08,1135.15,1151.89
191,4.906,1900.0,14.79,3060.0,100.0,0.0,0.0,0.0,4.906,191.35,1148.28,1147.63
192,4.943,1939.0,11.65,3055.0,100.0,0.0,0.0,0.0,4.943,190.62,1150.42,1146.01
193,4.925,1863.0,15.1,3058.0,100.0,0.0,0.0,0.0,4.925,191.25,1146.26,1148.08
194,4.955,1882.0,11.57,3055.0,100.0,0.0,0.0,0.0,4.955,191.97,1145.83,1154.14
195,4.933,1837.0,12.75,3057.0,100.0,0.0,0.0,0.0,4.933,192.93,1139.19,1150.96
196,4.947,1942.0,12.44,3055.0,100.0,0.0,0.0,0.0,4.947,189.66,1151.7,1148.36
197,4.939,1867.0,13.53,3056.0,100.0,0.0,0.0,0.0,4.939,189.92,1145.48,1148.31
198,4.935,1881.0,13.89,3056.0,100.0,0.0,0.0,0.0,4.935,193.19,1141.41,1146.22
199,4.934,1863.0,15.34,3058.0,100.0,0.0,0.0,0.0,4.934,193.31,1147.12,1161.9
200,4.94,1954.0,11.52,3055.0,100.0,0.0,0.0,0.0,4.94,187.53,1138.13,1150.45
201,4.925,1911.0,14.5,3057.0,100.0,0.0,0.0,0.0,4.925,192.23,1146.98,1149.41
202,4.954,1963.0,12.3,3056.0,100.0,0.0,0.0,0.0,4.954,188.9,1151.35,1147.22
203,4.952,1981.0,11.58,3055.0,100.0,0.0,0.0,0.0,4.952,189.4,1147.07,1142.44
204,4.932,1886.0,16.04,3057.0,100.0,0.0,0.0,0.0,4.932,193.18,1145.56,1160.09
205,4.936,1819.0,14.07,3058.0,100.0,0.0,0.0,0.0,4.936,194.05,1143.66,1143.01
206,4.941,1886.0,15.13,3057.0,100.0,0.0,0.0,0.0,4.941,194.33,1149.8,1157.73
207,4.969,1860.0,17.03,3056.0,100.0,0.0,0.0,0.0,4.969,194.33,1144.79,1154.01
208,4.922,1905.0,15.53,3058.0,100.0,0.0,0.0,0.0,4.922,192.39,1144.57,1143.34
209,4.949,1804.0,14.42,3058.0,100.0,0.0,0.0,0.0,4.949,194.36,1151.72,1161.36
210,4.909,1918.0,16.19,3059.0,100.0,0.0,0.0,0.0,4.909,190.53,1145.25,1150.67
211,4.953,1957.0,11.74,3055.0,100.0,0.0,0.0,0.0,4.953,191.76,1137.55,1146.83
212,4.954,1943.0,13.8,3055.0,100.0,0.0,713.0,0.31,4.954,191.22,1153.52,1146.44
213,4.959,1865.0,12.61,3056.0,100.0,0.0,0.0,0.0,4.959,191.0,1135.8,1158.01
214,4.921,1826.0,17.9,3061.0,100.0,0.0,0.0,0.0,4.921,199.61,1155.75,1151.43
215,4.907,1838.0,15.88,3060.0,100.0,0.0,0.0,0.0,4.907,175.99,1147.03,1154.9
216,4.896,1867.0,14.69,3058.0,100.0,0.0,0.0,0.0,4.896,173.39,1146.5,1144.65
217,4.949,1805.0,13.94,3059.0,100.0,0.0,0.0,0.0,4.949,197.67,1149.03,1159.06
218,4.938,1910.0,13.99,3056.0,100.0,0.0,0.0,0.0,4.938,191.02,1147.25,1149.52
219,4.925,1821.0,13.87,3057.0,100.0,0.0,0.0,0.0,4.925,192.83,1142.13,1151.94
220,4.899,1927.0,15.64,3058.0,100.0,0.0,0.0,0.0,4.899,189.41,1147.2,1151.37
221,4.967,1912.0,12.49,3055.0,100.0,0.0,0.0,0.0,4.967,193.24,1149.89,1144.63
222,4.963,1851.0,11.9,3055.0,100.0,0.0,0.0,0.0,4.963,190.33,1138.26,1152.16
223,4.932,1898.0,15.09,3058.0,100.0,0.0,0.0,0.0,4.932,193.64,1156.01,1151.48
224,4.943,1818.0,14.31,3059.0,100.0,0.0,0.0,0.0,4.943,189.66,1147.54,1155.42
225,4.926,1964.0,14.63,3057.0,100.0,0.0,0.0,0.0,4.926,191.53,1148.51,1143.6
226,4.948,1980.0,11.37,3055.0,100.0,0.0,0.0,0.0,4.948,189.44,1141.15,1154.59
227,4.952,1866.0,13.43,3057.0,100.0,0.0,0.0,0.0,4.952,193.54,1147.67,1148.74
228,4.962,1935.0,12.34,3055.0,100.0,0.0,0.0,0.0,4.962,193.3,1141.11,1153.57
229,4.964,1979.0,11.66,3055.0,100.0,0.0,0.0,0.0,4.964,191.83,1139.02,1151.11
230,4.957,2000.0,12.67,3055.0,100.0,0.0,714.0,0.41,4.957,192.62,1145.97,1150.76
231,4.928,1884.0,15.73,3058.0,100.0,0.0,0.0,0.0,4.928,194.93,1148.41,1150.11
232,4.933,1861.0,15.34,3058.0,100.0,0.0,0.0,0.0,4.933,188.91,1146.67,1146.47
233,4.941,1975.0,12.71,3056.0,100.0,0.0,0.0,0.0,4.941,189.53,1147.78,1151.26
234,4.935,1939.0,13.66,3056.0,100.0,0.0,0.0,0.0,4.935,192.5,1147.01,1148.27
235,4.923,1847.0,16.31,3059.0,99.94,0.0,0.0,0.0,4.923,194.55,1148.86,1157.44
236,5.233,1954.0,20.07,3052.0,100.0,0.0,0.0,0.0,5.233,200.72,1135.53,1152.84
237,4.947,1889.0,19.13,3058.0,100.0,0.0,0.0,0.0,4.947,196.08,1151.4,1151.67
238,4.949,1850.0,16.45,3057.0,100.0,0.001,712.0,0.63,4.95,194.4,1152.13,1149.73
239,4.928,1874.0,16.04,3059.0,100.0,0.001,708.0,0.22,4.929,192.22,1147.3,1147.03
240,4.953,1900.0,11.9,3055.0,100.0,0.0,0.0,0.0,4.953,192.5,1146.97,1156.84
241,4.907,1885.0,16.92,3061.0,100.0,0.0,0.0,0.0,4.907,193.3,1146.99,1150.76
242,4.959,1850.0,12.88,3055.0,100.0,0.0,0.0,0.0,4.959,196.77,1137.98,1151.87
243,4.954,1957.0,12.49,3055.0,100.0,0.0,0.0,0.0,4.954,190.76,1141.08,1149.45
244,4.967,1929.0,15.09,3056.0,100.0,0.001,710.0,0.43,4.968,193.27,1152.01,1144.63
245,4.949,1798.0,15.33,3060.0,100.0,0.0,708.0,0.22,4.949,198.08,1148.84,1160.66
246,4.912,1835.0,15.25,3059.0,100.0,0.0,0.0,0.0,4.912,172.4,1149.41,1145.32
247,4.906,1868.0,16.76,3059.0,100.0,0.0,0.0,0.0,4.906,184.87,1149.33,1150.75
248,4.957,1931.0,11.69,3055.0,100.0,0.0,0.0,0.0,4.957,191.55,1140.91,1147.36
249,4.973,1929.0,11.34,3055.0,100.0,0.0,0.0,0.0,4.973,189.51,1137.25,1159.45
250,4.975,1855.0,11.96,3055.0,100.0,0.0,0.0,0.0,4.975,194.93,1153.79,1142.84
251,4.948,1848.0,15.64,3060.0,100.0,0.0,0.0,0.0,4.948,194.53,1144.74,1159.74
252,4.933,1919.0,16.12,3059.0,100.0,0.0,0.0,0.0,4.933,192.63,1145.93,1147.92
253,4.932,1900.0,16.99,3060.0,100.0,0.0,0.0,0.0,4.932,193.42,1154.08,1153.95
