Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
124,4.922,1950.0,11.95,3055.0,100.0,0.0,0.0,0.0,4.922,188.34,1143.26,1146.26
125,4.899,1857.0,16.65,3060.0,100.0,0.0,0.0,0.0,4.899,190.72,1141.23,1153.42
126,4.924,1898.0,12.07,3056.0,100.0,0.0,0.0,0.0,4.924,188.28,1144.93,1140.21
127,4.896,1877.0,14.75,3058.0,100.0,0.0,0.0,0.0,4.896,185.77,1141.12,1154.01
128,4.916,1845.0,13.54,3057.0,100.0,0.0,0.0,0.0,4.916,189.04,1150.31,1148.53
129,4.931,1967.0,11.18,3055.0,100.0,0.0,0.0,0.0,4.931,184.72,1137.4,1150.34
130,4.92,1877.0,12.29,3056.0,100.0,0.0,0.0,0.0,4.92,190.91,1148.87,1145.29
131,4.89,1837.0,15.55,3061.0,100.0,0.0,0.0,0.0,4.89,188.65,1149.07,1155.72
132,4.924,1956.0,13.31,3056.0,100.0,0.0,0.0,0.0,4.924,188.45,1141.01,1139.83
133,4.906,1835.0,14.92,3058.0,100.0,0.0,0.0,0.0,4.906,190.76,1144.81,1151.99
134,4.874,1847.0,18.19,3061.0,100.0,0.0,0.0,0.0,4.874,193.07,1136.12,1141.77
135,4.903,1847.0,14.57,3058.0,100.0,0.0,0.0,0.0,4.903,188.88,1144.43,1154.13
136,4.941,1896.0,11.57,3055.0,100.0,0.0,0.0,0.0,4.941,187.39,1148.07,1153.4
137,4.931,1919.0,11.44,3055.0,100.0,0.0,0.0,0.0,4.931,187.66,1145.95,1143.86
138,4.92,1820.0,14.11,3061.0,100.0,0.0,0.0,0.0,4.92,187.83,1143.38,1153.38
139,4.881,1868.0,17.57,3061.0,100.0,0.0,0.0,0.0,4.881,189.19,1145.35,1146.28
140,4.911,1974.0,14.51,3057.0,100.0,0.0,0.0,0.0,4.911,188.5,1133.71,1153.89
141,4.929,1838.0,12.34,3059.0,100.0,0.0,0.0,0.0,4.929,187.15,1152.49,1146.63
142,4.915,1799.0,14.48,3060.0,100.0,0.0,0.0,0.0,4.915,193.8,1140.75,1145.91
143,4.906,1945.0,20.16,3059.0,100.0,0.0,0.0,0.0,4.906,188.53,1148.09,1148.75
144,4.938,1935.0,11.15,3055.0,100.0,0.0,0.0,0.0,4.938,186.74,1143.36,1153.37
145,4.914,1919.0,13.34,3057.0,100.0,0.0,0.0,0.0,4.914,189.33,1141.96,1147.81
146,4.888,1930.0,14.3,3059.0,100.0,0.0,0.0,0.0,4.888,184.32,1144.5,1146.2
147,4.927,1772.0,13.17,3060.0,100.0,0.0,0.0,0.0,4.927,192.27,1142.86,1153.17
148,4.935,1882.0,12.81,3055.0,100.0,0.0,713.0,0.31,4.935,189.32,1146.17,1140.83
149,4.833,1935.0,21.88,3063.0,100.0,0.0,0.0,0.0,4.833,189.96,1146.01,1155.56
150,4.906,1866.0,14.19,3057.0,100.0,0.0,0.0,0.0,4.906,189.03,1141.75,1142.11
151,4.918,1861.0,13.67,3058.0,100.0,0.0,0.0,0.0,4.918,186.81,1142.1,1158.33
152,4.89,1900.0,14.32,3059.0,100.0,0.0,0.0,0.0,4.89,186.68,1139.8,1149.47
153,4.906,1862.0,14.1,3057.0,100.0,0.0,0.0,0.0,4.906,176.05,1145.87,1143.93
154,4.902,1915.0,10.7,3055.0,100.0,0.0,0.0,0.0,4.902,162.04,1144.98,1144.65
155,4.93,1840.0,13.02,3056.0,100.0,0.0,0.0,0.0,4.93,189.51,1143.04,1153.38
156,4.931,1916.0,12.95,3055.0,100.0,0.0,0.0,0.0,4.931,189.98,1139.91,1145.66
157,4.933,1955.0,11.19,3055.0,100.0,0.0,0.0,0.0,4.933,188.39,1139.1,1141.43
158,4.911,1850.0,15.01,3058.0,100.0,0.0,0.0,0.0,4.911,190.82,1146.37,1153.98
159,4.912,1942.0,13.66,3058.0,100.0,0.0,0.0,0.0,4.912,193.17,1132.96,1151.87
160,4.933,1845.0,14.13,3059.0,100.0,0.0,0.0,0.0,4.933,191.34,1154.62,1149.11
161,5.254,1914.0,22.57,3053.0,100.0,0.0,0.0,0.0,5.254,197.13,1142.69,1149.21
162,4.895,1788.0,16.95,3061.0,100.0,0.0,0.0,0.0,4.895,191.69,1145.41,1150.0
163,4.941,1874.0,11.65,3055.0,100.0,0.0,0.0,0.0,4.941,190.68,1139.57,1144.77
164,4.913,1930.0,14.13,3056.0,100.0,0.0,0.0,0.0,4.913,189.6,1136.74,1144.93
165,4.897,1845.0,16.02,3058.0,100.0,0.0,0.0,0.0,4.897,189.48,1149.51,1148.2
166,4.935,1926.0,12.43,3055.0,100.0,0.001,716.0,0.61,4.936,189.02,1140.93,1153.75
167,4.911,1909.0,14.11,3057.0,100.0,0.0,0.0,0.0,4.911,189.9,1141.13,1146.06
168,4.895,1858.0,16.55,3059.0,100.0,0.0,0.0,0.0,4.895,192.54,1142.41,1151.98
169,4.909,1873.0,15.01,3058.0,100.0,0.0,0.0,0.0,4.909,190.25,1140.17,1141.84
170,4.949,1849.0,11.64,3055.0,100.0,0.0,0.0,0.0,4.949,187.52,1146.55,1152.8
171,4.929,1956.0,11.29,3055.0,100.0,0.0,0.0,0.0,4.929,189.85,1143.96,1143.73
172,4.961,1827.0,18.93,3057.0,100.0,0.0,0.0,0.0,4.961,194.3,1148.09,1149.46
173,4.908,1835.0,16.13,3059.0,100.0,0.0,0.0,0.0,4.908,192.88,1141.11,1150.09
174,4.9,1894.0,15.77,3057.0,100.0,0.001,712.0,0.32,4.901,190.88,1142.85,1145.44
175,4.912,1860.0,13.74,3059.0,100.0,0.0,0.0,0.0,4.912,187.56,1139.06,1149.33
176,4.909,1886.0,15.58,3058.0,100.0,0.0,0.0,0.0,4.909,188.31,1150.65,1149.33
177,4.938,1817.0,13.49,3057.0,100.0,0.0,0.0,0.0,4.938,189.76,1139.29,1141.83
178,4.949,1895.0,11.72,3055.0,100.0,0.0,0.0,0.0,4.949,188.42,1142.1,1155.78
179,4.945,1978.0,13.24,3055.0,100.0,0.001,712.0,0.53,4.946,191.7,1146.39,1146.85
180,4.902,1856.0,15.38,3059.0,100.0,0.0,0.0,0.0,4.902,189.26,1142.99,1141.05
181,4.914,1841.0,15.35,3057.0,100.0,0.0,0.0,0.0,4.914,191.24,1144.34,1147.54
182,4.907,1880.0,14.81,3058.0,100.0,0.0,0.0,0.0,4.907,191.8,1143.74,1149.85
183,4.922,1855.0,13.65,3059.0,100.0,0.0,0.0,0.0,4.922,189.16,1144.34,1154.3
184,4.915,1913.0,12.46,3056.0,100.0,0.0,0.0,0.0,4.915,172.85,1137.36,1143.31
185,4.889,1809.0,14.41,3058.0,100.0,0.0,0.0,0.0,4.889,167.3,1148.68,1146.67
186,4.938,1925.0,12.25,3055.0,100.0,0.0,0.0,0.0,4.938,187.93,1142.53,1154.01
187,4.938,1921.0,12.29,3055.0,100.0,0.003,712.0,0.32,4.941,188.46,1133.94,1147.55
188,4.933,1869.0,22.78,3059.0,100.0,0.0,0.0,0.0,4.933,195.6,1154.72,1149.29
189,4.949,1917.0,11.82,3055.0,100.0,0.0,0.0,0.0,4.949,189.79,1140.4,1146.75
190,4.949,1917.0,11.55,3055.0,100.0,0.0,0.0,0.0,4.949,187.84,1136.63,1150.65
191,4.931,1852.0,14.04,3059.0,100.0,0.0,0.0,0.0,4.931,194.3,1140.97,1151.44
192,4.92,1931.0,13.5,3056.0,100.0,0.0,0.0,0.0,4.92,188.42,1145.73,1147.33
193,4.938,1943.0,11.43,3055.0,100.0,0.0,0.0,0.0,4.938,189.06,1144.51,1146.93
194,4.921,1793.0,14.73,3059.0,100.0,0.0,0.0,0.0,4.921,196.96,1138.45,1146.8
195,4.918,1863.0,14.98,3057.0,100.0,0.0,0.0,0.0,4.918,191.9,1143.38,1150.21
196,4.929,1926.0,13.49,3056.0,100.0,0.0,0.0,0.0,4.929,191.02,1145.38,1145.31
197,4.919,1915.0,12.86,3058.0,100.0,0.0,0.0,0.0,4.919,185.61,1148.05,1146.23
198,4.893,1880.0,16.33,3059.0,100.0,0.0,0.0,0.0,4.893,190.17,1139.83,1151.01
199,4.904,1929.0,15.56,3058.0,100.0,0.0,0.0,0.0,4.904,188.56,1140.57,1149.91
200,4.897,1850.0,16.21,3059.0,100.0,0.0,0.0,0.0,4.897,190.3,1150.87,1140.04
201,4.936,1887.0,12.95,3057.0,100.0,0.0,0.0,0.0,4.936,187.78,1141.7,1157.05
202,4.927,1908.0,19.87,3059.0,100.0,0.0,0.0,0.0,4.927,196.88,1147.53,1152.55
203,4.913,1844.0,17.33,3059.0,100.0,0.0,713.0,0.31,4.913,192.83,1142.17,1147.07
204,4.949,1879.0,11.5,3055.0,100.0,0.0,0.0,0.0,4.949,189.88,1142.16,1144.92
205,4.913,1781.0,14.95,3066.0,100.0,0.0,0.0,0.0,4.913,182.77,1145.41,1153.9
206,4.928,1929.0,12.78,3056.0,100.0,0.0,0.0,0.0,4.928,189.46,1136.04,1150.26
207,4.908,1794.0,15.05,3063.0,100.0,0.0,0.0,0.0,4.908,187.31,1144.31,1149.34
208,4.935,1830.0,13.52,3058.0,100.0,0.0,0.0,0.0,4.935,191.47,1142.77,1145.57
209,4.949,1955.0,11.38,3055.0,100.0,0.0,0.0,0.0,4.949,189.26,1152.53,1145.39
210,4.948,1871.0,12.02,3056.0,100.0,0.0,0.0,0.0,4.948,190.52,1141.51,1154.32
211,4.939,1812.0,15.1,3058.0,100.0,0.0,0.0,0.0,4.939,196.27,1144.98,1142.98
212,4.938,1961.0,11.52,3055.0,100.0,0.0,0.0,0.0,4.938,189.34,1139.7,1144.59
213,4.949,1809.0,13.92,3058.0,100.0,0.0,0.0,0.0,4.949,195.77,1148.24,1154.26
214,4.924,1966.0,13.52,3056.0,100.0,0.0,0.0,0.0,4.924,188.39,1141.56,1151.49
215,4.933,1792.0,12.0,3057.0,100.0,0.0,0.0,0.0,4.933,172.99,1136.95,1149.02
216,4.918,1802.0,13.86,3058.0,100.0,0.0,0.0,0.0,4.918,178.55,1147.36,1150.59
217,4.959,1963.0,11.4,3055.0,100.0,0.0,0.0,0.0,4.959,189.05,1148.14,1144.5
218,4.918,1841.0,16.23,3059.0,100.0,0.0,0.0,0.0,4.918,191.0,1141.66,1148.93
219,4.913,1900.0,14.74,3058.0,100.0,0.0,0.0,0.0,4.913,190.47,1143.23,1149.25
220,4.929,1909.0,15.89,3057.0,100.0,0.0,0.0,0.0,4.929,193.08,1148.01,1145.15
221,4.908,1887.0,15.89,3059.0,100.0,0.0,0.0,0.0,4.908,191.6,1144.41,1145.32
222,4.909,1837.0,16.18,3063.0,100.0,0.0,0.0,0.0,4.909,188.46,1139.38,1160.2
223,4.96,1937.0,11.63,3055.0,100.0,0.0,0.0,0.0,4.96,188.76,1149.69,1141.59
224,4.936,1899.0,13.84,3056.0,100.0,0.0,0.0,0.0,4.936,191.72,1144.85,1147.14
225,4.919,1910.0,15.93,3058.0,100.0,0.0,712.0,0.32,4.919,192.7,1144.3,1151.06
226,4.881,1851.0,18.24,3061.0,100.0,0.0,0.0,0.0,4.881,194.84,1143.18,1148.76
227,4.918,1883.0,17.05,3059.0,100.0,0.0,0.0,0.0,4.918,194.91,1146.14,1150.34
228,4.923,1882.0,14.24,3057.0,100.0,0.0,0.0,0.0,4.923,191.86,1142.92,1147.15
229,4.916,1892.0,15.95,3059.0,100.0,0.0,0.0,0.0,4.916,192.6,1149.01,1151.55
230,4.917,1857.0,15.96,3058.0,100.0,0.0,0.0,0.0,4.917,192.45,1139.28,1149.42
231,4.92,1835.0,14.63,3058.0,100.0,0.0,0.0,0.0,4.92,188.91,1140.42,1144.44
232,4.917,1833.0,22.4,3062.0,100.0,0.0,0.0,0.0,4.917,191.55,1151.31,1149.12
233,4.945,1961.0,13.55,3056.0,100.0,0.0,0.0,0.0,4.945,190.47,1133.37,1148.74
234,4.905,1863.0,16.56,3059.0,100.0,0.0,0.0,0.0,4.905,191.83,1147.84,1146.79
235,4.943,1830.0,15.52,3058.0,100.0,0.002,714.0,0.73,4.945,194.5,1147.76,1149.81
236,4.898,1880.0,16.47,3062.0,100.0,0.0,708.0,0.22,4.898,187.59,1147.89,1149.47
237,4.953,1907.0,12.24,3056.0,100.0,0.0,0.0,0.0,4.953,191.73,1145.9,1148.01
238,4.908,1837.0,16.77,3060.0,100.0,0.0,0.0,0.0,4.908,194.45,1137.46,1149.92
239,4.918,1857.0,16.48,3059.0,100.0,0.0,0.0,0.0,4.918,192.76,1147.29,1152.09
240,4.933,1885.0,13.81,3057.0,100.0,0.0,0.0,0.0,4.933,192.33,1149.86,1148.09
241,4.96,1945.0,11.41,3055.0,100.0,0.0,0.0,0.0,4.96,189.21,1142.13,1149.51
242,4.935,1816.0,14.47,3059.0,100.0,0.0,0.0,0.0,4.935,195.98,1138.44,1142.76
243,4.93,1918.0,15.44,3057.0,100.0,0.0,0.0,0.0,4.93,193.26,1144.32,1150.92
244,4.889,1780.0,18.86,3065.0,100.0,0.0,0.0,0.0,4.889,191.3,1155.15,1153.46
245,4.948,1905.0,13.54,3056.0,100.0,0.0,0.0,0.0,4.948,191.66,1145.81,1150.89
246,4.9,1831.0,14.2,3059.0,100.0,0.0,0.0,0.0,4.9,166.03,1144.28,1145.95
247,4.921,1865.0,13.38,3057.0,100.0,0.0,0.0,0.0,4.921,182.59,1142.89,1151.24
248,4.929,1934.0,14.34,3058.0,100.0,0.0,0.0,0.0,4.929,190.47,1143.06,1148.86
249,4.958,1926.0,11.34,3055.0,100.0,0.0,0.0,0.0,4.958,188.04,1139.19,1140.02
250,4.91,1825.0,16.54,3060.0,100.0,0.0,0.0,0.0,4.91,192.93,1141.18,1148.14
251,4.942,1787.0,16.07,3060.0,100.0,0.0,0.0,0.0,4.942,196.38,1154.3,1153.51
252,4.928,1974.0,14.43,3057.0,100.0,0.0,0.0,0.0,4.928,190.64,1141.2,1145.54
253,4.944,1853.0,13.81,3057.0,100.0,0.0,0.0,0.0,4.944,191.91,1146.89,1156.02
