Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
32,4.823,1877.0,18.52,3057.0,100.0,0.0,0.0,0.0,4.823,182.21,1145.9,1143.82
33,4.841,1887.0,19.75,3056.0,100.0,0.0,0.0,0.0,4.841,185.53,1139.21,1142.45
34,4.826,1822.0,24.59,3061.0,100.0,0.0,0.0,0.0,4.826,188.46,1151.35,1150.01
35,4.863,1776.0,20.95,3059.0,100.0,0.0,0.0,0.0,4.863,191.89,1140.03,1143.1
36,4.825,1870.0,21.79,3061.0,100.0,0.0,0.0,0.0,4.825,190.69,1151.66,1153.5
37,4.831,1850.0,21.74,3060.0,100.0,0.0,0.0,0.0,4.831,186.78,1144.56,1139.52
38,4.83,1788.0,17.81,3060.0,100.0,0.0,0.0,0.0,4.83,189.24,1141.61,1148.46
39,4.846,1970.0,16.62,3055.0,100.0,0.0,0.0,0.0,4.846,183.08,1148.19,1138.72
40,4.856,1893.0,18.63,3056.0,100.0,0.0,0.0,0.0,4.856,187.24,1136.3,1145.69
41,4.847,1819.0,20.83,3059.0,100.0,0.0,0.0,0.0,4.847,189.15,1150.21,1140.42
42,4.879,1874.0,28.39,3060.0,100.0,0.0,0.0,0.0,4.879,192.48,1149.43,1156.29
43,4.858,1846.0,21.07,3058.0,100.0,0.0,0.0,0.0,4.858,187.7,1147.63,1139.68
44,4.87,1943.0,17.61,3055.0,100.0,0.0,0.0,0.0,4.87,185.88,1143.28,1146.04
45,4.829,1932.0,20.57,3059.0,100.0,0.0,0.0,0.0,4.829,184.99,1135.99,1140.89
46,4.842,1913.0,21.58,3058.0,100.0,0.0,0.0,0.0,4.842,185.86,1150.28,1140.59
47,4.826,1832.0,22.68,3061.0,100.0,0.0,0.0,0.0,4.826,187.86,1147.68,1150.9
48,4.881,1845.0,19.7,3057.0,100.0,0.0,0.0,0.0,4.881,187.06,1145.99,1142.97
49,4.843,1817.0,21.76,3060.0,100.0,0.0,0.0,0.0,4.843,186.59,1135.32,1146.71
50,4.882,1890.0,19.29,3055.0,100.0,0.0,0.0,0.0,4.882,186.93,1146.45,1144.86
51,4.876,1923.0,18.93,3055.0,100.0,0.0,0.0,0.0,4.876,185.91,1149.54,1142.8
52,4.909,1805.0,34.2,3060.0,100.0,0.0,712.0,0.32,4.909,197.07,1148.08,1144.79
53,4.881,1925.0,18.52,3055.0,100.0,0.0,0.0,0.0,4.881,185.4,1141.01,1143.03
54,4.87,1912.0,18.57,3055.0,100.0,0.0,0.0,0.0,4.87,185.88,1141.62,1144.29
55,4.865,1863.0,20.07,3057.0,100.0,0.0,0.0,0.0,4.865,184.2,1149.43,1138.9
56,4.884,1940.0,18.6,3055.0,100.0,0.0,0.0,0.0,4.884,186.98,1142.47,1144.5
57,4.886,1976.0,18.84,3055.0,100.0,0.0,0.0,0.0,4.886,186.11,1140.98,1145.83
58,4.857,1802.0,22.29,3062.0,100.0,0.0,709.0,0.22,4.857,193.05,1154.88,1144.38
59,4.834,1832.0,20.45,3063.0,100.0,0.0,0.0,0.0,4.834,188.67,1143.16,1141.84
60,4.884,1793.0,20.68,3058.0,100.0,0.0,0.0,0.0,4.884,192.21,1149.17,1150.61
61,4.84,1843.0,20.57,3061.0,100.0,0.0,0.0,0.0,4.84,159.38,1143.1,1145.21
62,4.862,1867.0,18.35,3057.0,100.0,0.0,0.0,0.0,4.862,177.62,1141.09,1136.33
63,4.878,1789.0,20.46,3061.0,100.0,0.0,0.0,0.0,4.878,191.38,1145.68,1157.06
64,4.891,1827.0,21.7,3059.0,100.0,0.0,0.0,0.0,4.891,190.28,1148.6,1146.32
65,4.881,1861.0,21.63,3058.0,100.0,0.0,0.0,0.0,4.881,188.85,1152.29,1141.66
66,4.893,1870.0,18.68,3055.0,100.0,0.0,0.0,0.0,4.893,186.51,1141.05,1147.42
67,4.862,1835.0,21.82,3059.0,100.0,0.0,0.0,0.0,4.862,191.86,1146.29,1138.9
68,4.882,1819.0,20.33,3058.0,100.0,0.0,0.0,0.0,4.882,188.33,1150.75,1146.12
69,4.889,1916.0,18.07,3055.0,100.0,0.0,0.0,0.0,4.889,185.86,1142.38,1145.86
70,4.838,1844.0,24.44,3064.0,100.0,0.0,0.0,0.0,4.838,191.24,1141.5,1135.41
71,4.89,1842.0,19.41,3056.0,100.0,0.0,0.0,0.0,4.89,188.08,1150.4,1152.54
72,4.886,1932.0,18.04,3055.0,100.0,0.0,0.0,0.0,4.886,184.15,1133.07,1138.06
73,4.893,1817.0,20.79,3057.0,100.0,0.0,0.0,0.0,4.893,188.49,1147.92,1139.03
74,4.896,1815.0,20.42,3057.0,100.0,0.0,0.0,0.0,4.896,191.59,1147.78,1145.36
75,4.902,1845.0,19.16,3055.0,100.0,0.0,0.0,0.0,4.902,188.06,1150.05,1142.98
76,4.877,1952.0,21.57,3058.0,100.0,0.0,0.0,0.0,4.877,185.28,1137.49,1153.47
77,4.876,1979.0,18.58,3057.0,100.0,0.0,0.0,0.0,4.876,183.97,1152.17,1138.83
78,4.884,1888.0,18.09,3058.0,100.0,0.0,0.0,0.0,4.884,189.13,1144.4,1142.22
79,4.856,1827.0,19.09,3060.0,100.0,0.0,0.0,0.0,4.856,188.5,1136.75,1139.31
80,4.903,1852.0,21.11,3060.0,100.0,0.0,712.0,0.32,4.903,187.81,1155.0,1153.13
81,4.941,1929.0,32.4,3057.0,100.0,0.0,0.0,0.0,4.941,191.97,1146.26,1145.16
82,4.91,1966.0,19.42,3055.0,100.0,0.0,712.0,0.32,4.91,189.52,1138.8,1141.89
83,4.898,1837.0,20.8,3058.0,100.0,0.0,0.0,0.0,4.898,190.34,1151.77,1136.86
84,4.902,1951.0,18.41,3055.0,100.0,0.0,0.0,0.0,4.902,185.73,1141.77,1145.66
85,4.882,1798.0,21.11,3060.0,100.0,0.0,0.0,0.0,4.882,192.33,1140.38,1149.84
86,4.894,1919.0,22.47,3059.0,100.0,0.0,0.0,0.0,4.894,189.94,1147.03,1142.92
87,4.901,1958.0,16.65,3055.0,100.0,0.0,0.0,0.0,4.901,184.56,1147.41,1137.01
88,4.9,1845.0,20.23,3060.0,100.0,0.0,0.0,0.0,4.9,192.73,1145.13,1150.59
89,4.908,1949.0,20.83,3055.0,100.0,0.0,709.0,0.43,4.908,187.56,1140.45,1143.97
90,4.888,1833.0,20.51,3059.0,100.0,0.0,0.0,0.0,4.888,189.22,1152.77,1137.24
91,4.912,1843.0,20.44,3057.0,100.0,0.0,0.0,0.0,4.912,193.35,1148.48,1151.05
92,4.861,1812.0,21.97,3061.0,100.0,0.0,0.0,0.0,4.861,153.41,1143.18,1145.28
93,4.893,1800.0,21.84,3061.0,100.0,0.0,0.0,0.0,4.893,189.42,1146.22,1148.32
94,4.911,1834.0,21.92,3059.0,100.0,0.0,0.0,0.0,4.911,194.66,1146.51,1146.84
95,4.926,1763.0,19.84,3058.0,100.0,0.0,0.0,0.0,4.926,189.62,1150.07,1155.85
96,4.903,1852.0,22.92,3060.0,100.0,0.0,0.0,0.0,4.903,192.02,1148.35,1138.95
97,4.918,1963.0,18.38,3055.0,100.0,0.0,0.0,0.0,4.918,187.35,1141.34,1144.3
98,4.899,1901.0,18.23,3056.0,100.0,0.0,709.0,0.22,4.899,189.39,1140.4,1143.13
99,4.913,1743.0,20.94,3062.0,100.0,0.0,0.0,0.0,4.913,194.4,1158.0,1147.77
100,4.902,1837.0,22.04,3058.0,100.0,0.0,0.0,0.0,4.902,191.78,1135.32,1147.82
101,4.959,1956.0,24.68,3055.0,100.0,0.0,0.0,0.0,4.959,188.52,1154.75,1145.96
102,4.898,1804.0,23.3,3063.0,100.0,0.0,0.0,0.0,4.898,188.63,1149.73,1146.31
103,4.911,1802.0,21.6,3059.0,100.0,0.0,0.0,0.0,4.911,195.4,1145.21,1146.7
104,4.91,1843.0,19.5,3057.0,100.0,0.0,0.0,0.0,4.91,189.88,1146.88,1145.56
105,4.888,1861.0,23.38,3062.0,100.0,0.0,0.0,0.0,4.888,192.34,1149.69,1143.9
106,4.937,1793.0,23.06,3059.0,100.0,0.0,0.0,0.0,4.937,197.56,1148.21,1152.54
107,4.91,1812.0,21.81,3062.0,100.0,0.0,0.0,0.0,4.91,189.7,1142.13,1149.32
108,4.894,1815.0,22.66,3058.0,100.0,0.0,0.0,0.0,4.894,191.62,1150.9,1139.48
109,4.916,1819.0,19.95,3057.0,100.0,0.0,0.0,0.0,4.916,190.52,1144.57,1144.01
110,4.89,1863.0,22.56,3060.0,100.0,0.0,0.0,0.0,4.89,187.32,1146.06,1147.9
111,4.901,1803.0,35.4,3063.0,100.0,0.0,0.0,0.0,4.901,196.08,1149.39,1152.67
112,4.906,1918.0,20.78,3058.0,100.0,0.0,0.0,0.0,4.906,189.73,1143.96,1142.62
113,4.914,1852.0,18.28,3057.0,100.0,0.002,713.0,0.63,4.916,191.12,1138.1,1144.42
114,4.904,1856.0,18.23,3057.0,100.0,0.0,0.0,0.0,4.904,188.16,1150.68,1140.09
115,4.915,1974.0,18.56,3055.0,100.0,0.0,0.0,0.0,4.915,188.01,1138.14,1147.88
116,4.926,1881.0,19.1,3055.0,100.0,0.0,0.0,0.0,4.926,188.92,1149.42,1141.95
117,4.903,1822.0,22.94,3060.0,100.0,0.0,0.0,0.0,4.903,193.03,1145.53,1145.4
118,4.885,1808.0,23.81,3060.0,100.0,0.0,0.0,0.0,4.885,192.51,1136.91,1146.78
119,4.903,1813.0,16.85,3056.0,100.0,0.0,0.0,0.0,4.903,189.14,1154.51,1142.76
120,4.887,1761.0,21.0,3062.0,100.0,0.0,0.0,0.0,4.887,195.73,1141.0,1144.34
121,4.897,1865.0,19.9,3058.0,100.0,0.0,0.0,0.0,4.897,188.67,1147.82,1148.17
122,4.898,1881.0,20.74,3059.0,100.0,0.0,0.0,0.0,4.898,184.28,1144.83,1146.52
123,4.838,1839.0,22.6,3062.0,100.0,0.0,0.0,0.0,4.838,158.24,1146.8,1148.48
124,4.902,1889.0,19.06,3057.0,100.0,0.0,0.0,0.0,4.902,191.43,1140.74,1145.01
125,4.839,1774.0,25.55,3066.0,100.0,0.0,0.0,0.0,4.839,184.89,1153.11,1140.85
126,4.907,1826.0,22.66,3058.0,100.0,0.0,0.0,0.0,4.907,192.08,1147.28,1152.46
127,4.928,1871.0,21.59,3058.0,100.0,0.0,0.0,0.0,4.928,194.67,1144.72,1144.24
128,4.919,1874.0,20.55,3058.0,100.0,0.0,0.0,0.0,4.919,190.52,1148.54,1146.74
129,4.928,1859.0,23.15,3059.0,100.0,0.0,714.0,0.41,4.928,191.39,1145.44,1145.16
130,4.911,1806.0,20.9,3060.0,100.0,0.0,0.0,0.0,4.911,195.76,1140.58,1148.42
131,4.938,1955.0,18.73,3055.0,100.0,0.0,0.0,0.0,4.938,189.16,1149.5,1142.9
132,4.938,1775.0,20.31,3059.0,100.0,0.0,0.0,0.0,4.938,194.15,1144.08,1142.67
133,5.147,1847.0,22.36,3056.0,100.0,0.0,0.0,0.0,5.147,191.11,1152.63,1144.2
134,4.884,1851.0,22.06,3061.0,100.0,0.0,0.0,0.0,4.884,189.93,1144.14,1152.91
135,4.931,1866.0,21.59,3056.0,100.0,0.0,0.0,0.0,4.931,192.59,1140.66,1142.48
136,4.938,1869.0,26.42,3058.0,100.0,0.002,709.0,0.22,4.94,190.57,1150.61,1145.81
137,4.936,1822.0,22.76,3060.0,100.0,0.0,0.0,0.0,4.936,200.87,1147.71,1146.18
138,4.894,1855.0,20.77,3059.0,100.0,0.0,0.0,0.0,4.894,190.33,1137.2,1148.31
139,4.9,1833.0,16.39,3059.0,100.0,0.0,714.0,0.41,4.9,192.33,1149.34,1148.66
140,4.989,1881.0,32.35,3057.0,100.0,0.0,0.0,0.0,4.989,196.86,1144.77,1145.35
141,4.908,1949.0,19.32,3057.0,100.0,0.0,0.0,0.0,4.908,186.59,1148.81,1144.03
142,4.945,1842.0,20.12,3057.0,100.0,0.0,0.0,0.0,4.945,193.36,1148.8,1142.83
143,4.931,1907.0,18.56,3055.0,100.0,0.0,0.0,0.0,4.931,188.71,1140.31,1144.53
144,4.936,1986.0,18.89,3055.0,100.0,0.0,0.0,0.0,4.936,191.48,1138.89,1144.97
145,4.945,1964.0,20.2,3054.0,100.0,0.0,713.0,0.31,4.945,191.94,1150.68,1141.52
146,4.932,1869.0,20.51,3056.0,100.0,0.0,0.0,0.0,4.932,191.94,1148.99,1140.63
147,4.936,1961.0,19.12,3055.0,100.0,0.0,0.0,0.0,4.936,190.34,1132.42,1146.61
148,4.924,1848.0,20.82,3057.0,100.0,0.0,0.0,0.0,4.924,195.01,1149.84,1136.94
149,4.949,1898.0,18.25,3055.0,100.0,0.0,0.0,0.0,4.949,189.85,1148.06,1143.96
150,4.908,1946.0,21.99,3057.0,100.0,0.0,0.0,0.0,4.908,191.21,1134.62,1152.49
151,4.943,1971.0,19.23,3055.0,100.0,0.0,0.0,0.0,4.943,190.02,1150.25,1142.52
152,4.957,1952.0,19.54,3054.0,100.0,0.0,0.0,0.0,4.957,193.82,1148.56,1142.94
153,4.895,1797.0,19.85,3056.0,100.0,0.0,0.0,0.0,4.895,177.5,1144.6,1144.52
154,4.903,1817.0,19.77,3056.0,100.0,0.0,0.0,0.0,4.903,163.88,1139.63,1146.16
155,4.927,1798.0,22.7,3060.0,100.0,0.0,0.0,0.0,4.927,196.52,1149.5,1141.0
156,4.921,1787.0,24.01,3060.0,100.0,0.0,0.0,0.0,4.921,194.67,1146.55,1152.46
157,4.908,1876.0,22.19,3058.0,100.0,0.0,0.0,0.0,4.908,194.49,1140.64,1138.06
158,4.893,1865.0,24.81,3060.0,100.0,0.0,0.0,0.0,4.893,191.59,1150.58,1153.97
159,4.911,1893.0,18.73,3057.0,100.0,0.0,0.0,0.0,4.911,189.1,1134.79,1144.54
160,4.941,1805.0,16.35,3055.0,100.0,0.0,0.0,0.0,4.941,191.56,1144.29,1141.82
161,4.986,1840.0,23.75,3055.0,100.0,0.0,0.0,0.0,4.986,192.36,1144.94,1146.18
162,4.925,1859.0,22.01,3057.0,100.0,0.0,0.0,0.0,4.925,192.05,1151.41,1139.47
163,4.964,1792.0,20.56,3059.0,100.0,0.0,0.0,0.0,4.964,194.62,1148.57,1155.11
164,4.952,1815.0,21.07,3058.0,100.0,0.0,0.0,0.0,4.952,195.36,1144.11,1141.43
165,4.918,1854.0,21.12,3059.0,100.0,0.0,0.0,0.0,4.918,191.57,1151.09,1150.72
166,4.924,1838.0,20.98,3061.0,100.0,0.0,0.0,0.0,4.924,184.61,1141.52,1149.42
167,4.949,1972.0,18.76,3055.0,100.0,0.0,0.0,0.0,4.949,190.13,1149.46,1141.74
168,4.955,1819.0,21.02,3057.0,100.0,0.0,0.0,0.0,4.955,196.3,1143.89,1144.11
169,4.93,1776.0,23.59,3061.0,100.0,0.0,0.0,0.0,4.93,198.6,1153.4,1146.79
170,4.975,1880.0,35.67,3058.0,100.0,0.0,712.0,0.31,4.975,197.45,1144.46,1144.76
171,4.917,1873.0,22.78,3058.0,100.0,0.0,0.0,0.0,4.917,194.45,1145.99,1142.56
172,4.94,1842.0,21.29,3057.0,100.0,0.0,0.0,0.0,4.94,193.96,1139.56,1153.89
173,4.932,1860.0,21.96,3058.0,100.0,0.0,0.0,0.0,4.932,193.05,1150.16,1141.72
174,4.945,1981.0,18.46,3055.0,100.0,0.0,0.0,0.0,4.945,189.87,1150.89,1137.67
175,4.959,1907.0,19.7,3056.0,100.0,0.0,0.0,0.0,4.959,191.64,1145.4,1151.15
176,4.934,1817.0,22.74,3059.0,100.0,0.0,709.0,0.22,4.934,195.86,1145.37,1146.84
177,4.963,1963.0,18.55,3055.0,100.0,0.0,0.0,0.0,4.963,192.43,1145.67,1141.6
178,4.944,1935.0,20.22,3056.0,100.0,0.0,711.0,0.53,4.944,193.56,1137.64,1143.81
179,4.925,1812.0,24.22,3061.0,100.0,0.0,0.0,0.0,4.925,195.45,1154.13,1150.18
180,4.929,1922.0,15.23,3055.0,100.0,0.0,0.0,0.0,4.929,190.6,1139.26,1142.8
181,4.93,1951.0,18.66,3056.0,100.0,0.0,0.0,0.0,4.93,189.38,1148.31,1145.84
182,4.917,1856.0,22.54,3060.0,100.0,0.0,0.0,0.0,4.917,190.7,1145.95,1146.79
183,4.944,1925.0,18.39,3055.0,100.0,0.0,0.0,0.0,4.944,191.21,1135.53,1144.55
184,4.931,1887.0,20.75,3056.0,100.0,0.0,0.0,0.0,4.931,178.43,1151.52,1139.64
185,4.928,1820.0,20.76,3059.0,100.0,0.0,0.0,0.0,4.928,173.26,1137.85,1145.82
186,4.945,1907.0,21.26,3056.0,100.0,0.0,0.0,0.0,4.945,194.51,1150.56,1150.33
187,4.93,1946.0,20.7,3056.0,100.0,0.0,0.0,0.0,4.93,190.77,1139.05,1141.83
188,4.943,1781.0,21.76,3059.0,100.0,0.0,0.0,0.0,4.943,195.29,1155.83,1148.09
189,4.899,1881.0,25.27,3060.0,100.0,0.0,0.0,0.0,4.899,191.69,1138.6,1142.13
190,4.956,1937.0,20.53,3056.0,100.0,0.0,0.0,0.0,4.956,192.46,1149.49,1153.03
191,4.934,1919.0,18.15,3056.0,100.0,0.0,0.0,0.0,4.934,189.11,1143.02,1140.77
192,4.915,1898.0,22.99,3061.0,100.0,0.0,0.0,0.0,4.915,187.28,1142.3,1146.11
193,4.96,1921.0,18.47,3055.0,100.0,0.0,0.0,0.0,4.96,190.37,1141.69,1145.27
194,4.934,1949.0,21.83,3057.0,100.0,0.0,0.0,0.0,4.934,191.91,1154.0,1135.62
195,4.936,1866.0,22.62,3058.0,100.0,0.0,0.0,0.0,4.936,196.61,1144.93,1152.15
196,4.911,1783.0,23.28,3060.0,100.0,0.0,0.0,0.0,4.911,197.72,1146.31,1144.33
197,4.959,1775.0,20.37,3059.0,100.0,0.0,0.0,0.0,4.959,194.91,1148.24,1150.84
198,4.915,1796.0,24.83,3064.0,100.0,0.003,716.0,0.61,4.917,191.23,1148.38,1147.68
199,4.938,1846.0,24.97,3060.0,100.0,0.0,0.0,0.0,4.938,194.38,1137.74,1139.71
200,4.919,1811.0,28.42,3063.0,100.0,0.0,713.0,0.63,4.919,192.24,1155.42,1150.4
201,4.897,1853.0,21.15,3059.0,100.0,0.0,0.0,0.0,4.897,191.72,1140.66,1140.67
202,4.935,1849.0,20.35,3058.0,100.0,0.0,0.0,0.0,4.935,192.98,1149.88,1146.47
203,5.579,1882.0,26.87,3045.0,100.0,0.0,0.0,0.0,5.579,200.65,1142.75,1146.16
204,4.908,1893.0,22.51,3058.0,100.0,0.0,0.0,0.0,4.908,190.6,1140.89,1154.01
205,4.922,1866.0,24.75,3061.0,100.0,0.0,0.0,0.0,4.922,190.11,1151.78,1148.66
206,4.959,1889.0,19.93,3056.0,100.0,0.0,0.0,0.0,4.959,192.97,1144.74,1144.27
207,4.952,1923.0,19.49,3055.0,100.0,0.0,0.0,0.0,4.952,192.17,1142.25,1141.38
208,4.948,1965.0,18.1,3055.0,100.0,0.0,0.0,0.0,4.948,188.26,1145.98,1138.85
209,4.914,1876.0,24.28,3059.0,100.0,0.0,0.0,0.0,4.914,192.25,1146.84,1147.68
210,4.962,1849.0,20.62,3057.0,100.0,0.0,0.0,0.0,4.962,192.36,1144.82,1144.05
211,4.916,1840.0,23.92,3058.0,100.0,0.0,0.0,0.0,4.916,195.08,1142.89,1143.15
212,4.935,1854.0,21.7,3057.0,100.0,0.0,0.0,0.0,4.935,195.07,1142.33,1151.8
213,4.945,1828.0,20.39,3059.0,100.0,0.0,0.0,0.0,4.945,196.39,1149.82,1138.91
214,4.915,1840.0,25.77,3060.0,100.0,0.0,0.0,0.0,4.915,194.71,1142.83,1147.03
215,4.937,1788.0,21.23,3058.0,100.0,0.0,0.0,0.0,4.937,169.65,1149.18,1150.55
216,4.939,1864.0,20.75,3057.0,100.0,0.002,712.0,0.32,4.941,183.32,1133.98,1147.23
217,4.922,1925.0,19.68,3058.0,100.0,0.0,0.0,0.0,4.922,187.74,1155.12,1137.62
218,4.932,1907.0,21.69,3057.0,100.0,0.0,0.0,0.0,4.932,191.96,1138.71,1147.85
219,4.961,1951.0,19.1,3055.0,100.0,0.0,0.0,0.0,4.961,192.16,1150.24,1137.97
220,4.96,1931.0,27.7,3058.0,100.0,0.0,0.0,0.0,4.96,189.91,1134.35,1151.79
221,4.94,1924.0,14.66,3055.0,100.0,0.0,0.0,0.0,4.94,190.59,1149.22,1143.59
222,4.959,1843.0,18.38,3055.0,100.0,0.0,0.0,0.0,4.959,193.05,1148.17,1143.27
223,4.927,1899.0,21.78,3057.0,100.0,0.0,0.0,0.0,4.927,193.08,1137.34,1144.16
224,4.965,1839.0,22.58,3058.0,100.0,0.0,0.0,0.0,4.965,198.36,1152.51,1146.62
225,4.957,1939.0,18.61,3055.0,100.0,0.0,0.0,0.0,4.957,189.14,1146.81,1136.32
226,4.963,1845.0,19.89,3055.0,100.0,0.0,0.0,0.0,4.963,195.06,1136.45,1145.79
227,4.902,1868.0,24.98,3060.0,100.0,0.0,0.0,0.0,4.902,195.25,1143.91,1145.42
228,4.938,1795.0,22.61,3059.0,100.0,0.0,0.0,0.0,4.938,196.06,1155.2,1143.97
229,4.984,1890.0,28.48,3057.0,100.0,0.0,0.0,0.0,4.984,196.08,1141.59,1150.95
230,4.964,1958.0,19.3,3054.0,100.0,0.0,0.0,0.0,4.964,190.94,1143.87,1137.72
231,4.952,1877.0,22.03,3056.0,100.0,0.001,713.0,0.31,4.953,196.58,1142.37,1142.74
232,4.948,1839.0,22.19,3058.0,100.0,0.0,0.0,0.0,4.948,195.43,1150.87,1152.47
233,4.962,1827.0,20.1,3057.0,100.0,0.0,0.0,0.0,4.962,194.93,1143.61,1146.63
234,4.962,1907.0,20.3,3056.0,100.0,0.0,0.0,0.0,4.962,189.5,1147.57,1147.95
235,4.971,1829.0,18.95,3056.0,100.0,0.0,0.0,0.0,4.971,194.81,1146.94,1144.86
236,4.945,1779.0,21.03,3060.0,100.0,0.0,0.0,0.0,4.945,196.01,1135.87,1138.45
237,4.929,1877.0,23.11,3059.0,100.0,0.0,0.0,0.0,4.929,195.75,1156.06,1149.48
238,4.963,1899.0,18.06,3055.0,100.0,0.0,0.0,0.0,4.963,190.38,1139.48,1143.41
239,4.978,1971.0,20.02,3054.0,100.0,0.0,710.0,0.22,4.978,195.25,1140.15,1146.92
240,4.951,1862.0,21.62,3059.0,100.0,0.0,0.0,0.0,4.951,194.44,1153.96,1137.0
241,4.96,1776.0,18.94,3059.0,100.0,0.0,708.0,0.22,4.96,198.33,1147.86,1155.19
242,4.939,1821.0,18.2,3059.0,100.0,0.0,0.0,0.0,4.939,195.29,1144.59,1134.76
243,4.955,1967.0,17.54,3055.0,100.0,0.0,0.0,0.0,4.955,190.2,1143.88,1150.84
244,4.952,1906.0,18.17,3055.0,100.0,0.0,0.0,0.0,4.952,192.24,1141.1,1144.86
245,4.958,1906.0,21.02,3060.0,100.0,0.0,0.0,0.0,4.958,190.36,1148.68,1147.04
246,4.91,1802.0,22.64,3059.0,100.0,0.0,0.0,0.0,4.91,163.54,1146.23,1142.74
247,4.973,1959.0,18.89,3054.0,100.0,0.0,0.0,0.0,4.973,189.38,1137.82,1145.02
248,4.962,1892.0,18.8,3055.0,100.0,0.0,0.0,0.0,4.962,196.25,1144.23,1145.91
249,4.938,1863.0,23.98,3058.0,100.0,0.0,0.0,0.0,4.938,195.42,1147.3,1147.43
250,4.955,1918.0,20.67,3055.0,100.0,0.0,0.0,0.0,4.955,193.2,1140.7,1138.77
251,4.938,1912.0,22.95,3058.0,100.0,0.0,0.0,0.0,4.938,192.78,1148.51,1146.68
252,5.274,1896.0,23.18,3050.0,100.0,0.0,0.0,0.0,5.274,196.54,1143.44,1143.42
253,4.972,1906.0,18.98,3055.0,100.0,0.0,0.0,0.0,4.972,192.32,1147.23,1147.06
