Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
51,4.886,1918.0,26.12,3058.0,100.0,0.0,709.0,0.43,4.886,188.34,1145.29,1154.02
52,4.893,1816.0,19.22,3056.0,100.0,0.0,0.0,0.0,4.893,188.77,1148.04,1144.07
53,4.874,1860.0,17.8,3056.0,100.0,0.0,0.0,0.0,4.874,189.03,1145.75,1146.11
54,4.845,1860.0,16.43,3056.0,100.0,0.0,0.0,0.0,4.845,187.19,1141.61,1141.55
55,4.869,1849.0,22.85,3060.0,100.0,0.0,0.0,0.0,4.869,190.73,1151.9,1148.43
56,4.882,1932.0,18.18,3055.0,100.0,0.0,0.0,0.0,4.882,184.91,1145.58,1141.78
57,4.867,1870.0,21.83,3059.0,100.0,0.0,0.0,0.0,4.867,187.22,1137.21,1143.92
58,4.905,1817.0,21.18,3058.0,100.0,0.0,0.0,0.0,4.905,193.75,1153.44,1146.9
59,4.863,1895.0,22.18,3060.0,100.0,0.0,0.0,0.0,4.863,191.09,1145.43,1147.35
60,4.883,1966.0,18.48,3055.0,100.0,0.0,0.0,0.0,4.883,187.33,1151.23,1134.47
61,4.852,1871.0,17.73,3055.0,100.0,0.0,0.0,0.0,4.852,155.18,1143.55,1149.17
62,4.866,1891.0,20.24,3058.0,100.0,0.0,0.0,0.0,4.866,182.92,1143.22,1139.86
63,4.877,1799.0,23.14,3062.0,100.0,0.0,0.0,0.0,4.877,194.94,1147.66,1156.9
64,4.88,1839.0,24.26,3062.0,100.0,0.0,0.0,0.0,4.88,193.78,1146.96,1148.12
65,4.868,1893.0,21.93,3059.0,100.0,0.0,0.0,0.0,4.868,184.73,1144.12,1148.52
66,4.893,1878.0,18.86,3055.0,100.0,0.0,0.0,0.0,4.893,187.28,1147.52,1143.9
67,4.867,1805.0,23.59,3063.0,100.0,0.0,0.0,0.0,4.867,192.65,1147.46,1144.28
68,4.89,1799.0,22.11,3059.0,100.0,0.0,0.0,0.0,4.89,190.06,1151.85,1144.8
69,4.879,1814.0,18.36,3059.0,100.0,0.0,0.0,0.0,4.879,189.63,1146.27,1156.57
70,4.874,1856.0,18.84,3058.0,100.0,0.0,0.0,0.0,4.874,189.79,1139.9,1141.72
71,4.896,1846.0,21.53,3058.0,100.0,0.0,0.0,0.0,4.896,191.75,1148.82,1145.72
72,4.898,1941.0,20.52,3057.0,100.0,0.0,714.0,0.41,4.898,187.11,1148.27,1147.71
73,4.873,1849.0,40.91,3065.0,100.0,0.001,712.0,0.63,4.874,198.84,1144.93,1139.38
74,4.848,1868.0,16.82,3058.0,100.0,0.0,0.0,0.0,4.848,185.88,1146.31,1143.25
75,4.905,1771.0,22.62,3063.0,100.0,0.0,0.0,0.0,4.905,186.05,1147.41,1157.71
76,4.861,1872.0,22.34,3062.0,100.0,0.0,0.0,0.0,4.861,185.67,1148.26,1139.97
77,4.888,1813.0,22.51,3059.0,100.0,0.0,0.0,0.0,4.888,189.28,1143.32,1145.19
78,4.82,1861.0,29.3,3066.0,100.0,0.0,0.0,0.0,4.82,189.22,1149.07,1155.34
79,4.877,1812.0,23.22,3060.0,100.0,0.001,713.0,0.31,4.878,195.49,1148.38,1147.09
80,4.891,1908.0,20.18,3058.0,100.0,0.0,0.0,0.0,4.891,188.47,1146.27,1140.31
81,4.876,1912.0,21.5,3059.0,100.0,0.0,0.0,0.0,4.876,191.86,1142.78,1148.4
82,4.877,1956.0,21.5,3058.0,100.0,0.0,0.0,0.0,4.877,188.15,1140.64,1145.62
83,4.917,1952.0,21.22,3055.0,100.0,0.0,0.0,0.0,4.917,188.34,1152.94,1143.62
84,4.894,1881.0,19.04,3057.0,100.0,0.0,0.0,0.0,4.894,187.14,1145.21,1145.98
85,4.873,1873.0,20.96,3059.0,100.0,0.0,0.0,0.0,4.873,188.9,1145.01,1133.94
86,4.903,1793.0,20.6,3058.0,100.0,0.001,709.0,0.22,4.904,188.91,1144.93,1147.87
87,4.884,1901.0,22.26,3059.0,100.0,0.0,0.0,0.0,4.884,189.43,1149.35,1149.79
88,4.877,1943.0,23.54,3060.0,100.0,0.0,708.0,0.22,4.877,186.71,1139.31,1146.46
89,4.875,1837.0,24.88,3063.0,100.0,0.0,0.0,0.0,4.875,192.33,1151.79,1147.05
90,4.925,1825.0,27.27,3060.0,100.0,0.0,708.0,0.22,4.925,191.77,1144.28,1147.42
91,4.889,1923.0,18.41,3057.0,100.0,0.0,0.0,0.0,4.889,186.12,1151.57,1145.28
92,4.867,1824.0,19.73,3058.0,100.0,0.0,0.0,0.0,4.867,156.84,1145.94,1142.0
93,4.906,1991.0,18.84,3055.0,100.0,0.0,0.0,0.0,4.906,188.09,1137.63,1145.64
94,4.878,1885.0,19.43,3061.0,100.0,0.0,0.0,0.0,4.878,189.84,1153.43,1144.12
95,4.861,1909.0,18.01,3058.0,100.0,0.0,0.0,0.0,4.861,189.11,1140.58,1144.3
96,4.901,1743.0,19.67,3061.0,100.0,0.0,0.0,0.0,4.901,195.49,1155.3,1143.17
97,4.892,1809.0,22.86,3060.0,100.0,0.0,0.0,0.0,4.892,191.31,1144.34,1151.64
98,4.908,1846.0,21.6,3058.0,100.0,0.0,0.0,0.0,4.908,192.15,1150.35,1140.24
99,4.921,1902.0,19.17,3056.0,100.0,0.0,0.0,0.0,4.921,188.95,1146.57,1143.69
100,4.911,1949.0,19.05,3055.0,100.0,0.0,0.0,0.0,4.911,189.22,1134.38,1145.14
101,4.933,1880.0,25.76,3057.0,100.0,0.0,0.0,0.0,4.933,190.51,1150.74,1138.51
102,4.885,1847.0,23.85,3061.0,100.0,0.0,0.0,0.0,4.885,193.94,1149.03,1147.38
103,4.957,1918.0,31.33,3057.0,100.0,0.0,0.0,0.0,4.957,191.53,1150.07,1152.35
104,4.89,1853.0,23.31,3061.0,100.0,0.0,712.0,0.32,4.89,190.67,1151.05,1142.17
105,4.854,1858.0,24.03,3064.0,100.0,0.0,0.0,0.0,4.854,190.83,1140.51,1145.87
106,4.926,1821.0,19.93,3058.0,100.0,0.0,0.0,0.0,4.926,190.9,1144.19,1145.24
107,4.899,1919.0,22.07,3058.0,100.0,0.0,0.0,0.0,4.899,189.75,1148.72,1155.8
108,4.887,1850.0,22.47,3059.0,100.0,0.0,0.0,0.0,4.887,190.68,1144.66,1136.83
109,4.899,1887.0,22.37,3058.0,100.0,0.0,0.0,0.0,4.899,190.31,1149.73,1154.64
110,4.903,1896.0,20.91,3058.0,100.0,0.0,709.0,0.22,4.903,193.48,1143.06,1143.15
111,4.921,1828.0,20.36,3057.0,100.0,0.0,0.0,0.0,4.921,191.65,1148.37,1134.76
112,4.922,1960.0,18.45,3055.0,100.0,0.0,0.0,0.0,4.922,186.91,1149.24,1143.3
113,4.924,1953.0,18.06,3055.0,100.0,0.0,0.0,0.0,4.924,187.3,1142.75,1146.85
114,4.889,1891.0,21.04,3060.0,100.0,0.0,0.0,0.0,4.889,187.03,1139.53,1149.31
115,4.895,1947.0,14.52,3055.0,100.0,0.0,0.0,0.0,4.895,188.24,1154.28,1135.22
116,4.92,1965.0,18.13,3055.0,100.0,0.0,0.0,0.0,4.92,188.21,1141.91,1148.51
117,5.15,1945.0,22.1,3052.0,100.0,0.0,0.0,0.0,5.15,193.51,1144.47,1145.95
118,4.928,1826.0,21.63,3057.0,100.0,0.0,0.0,0.0,4.928,192.19,1150.32,1141.98
119,4.925,1818.0,21.31,3059.0,100.0,0.0,0.0,0.0,4.925,192.07,1148.18,1142.15
120,4.868,1856.0,25.17,3063.0,100.0,0.0,0.0,0.0,4.868,189.54,1146.44,1151.61
121,4.9,1843.0,20.58,3059.0,100.0,0.0,0.0,0.0,4.9,189.71,1138.13,1147.82
122,4.823,1823.0,22.46,3067.0,100.0,0.0,0.0,0.0,4.823,169.87,1149.82,1149.94
123,4.887,1817.0,20.67,3060.0,100.0,0.0,0.0,0.0,4.887,164.97,1150.17,1142.0
124,4.902,1926.0,21.24,3058.0,100.0,0.0,0.0,0.0,4.902,190.88,1140.59,1148.41
125,4.894,1903.0,21.95,3060.0,100.0,0.0,0.0,0.0,4.894,185.52,1145.99,1148.19
126,4.943,1955.0,19.2,3055.0,100.0,0.0,0.0,0.0,4.943,191.09,1148.2,1143.47
127,4.94,1865.0,20.0,3056.0,100.0,0.0,0.0,0.0,4.94,192.9,1147.36,1146.24
128,4.922,1863.0,21.1,3059.0,100.0,0.0,0.0,0.0,4.922,191.8,1148.43,1135.31
129,4.934,1949.0,18.51,3055.0,100.0,0.0,0.0,0.0,4.934,186.01,1144.56,1145.95
130,4.941,1851.0,18.93,3055.0,100.0,0.0,0.0,0.0,4.941,190.85,1146.28,1143.45
131,4.899,1871.0,23.21,3059.0,100.0,0.0,715.0,0.51,4.899,190.76,1141.82,1152.94
132,4.976,1884.0,33.67,3057.0,100.0,0.0,0.0,0.0,4.976,194.1,1146.6,1140.91
133,4.933,1939.0,18.61,3055.0,100.0,0.0,0.0,0.0,4.933,188.1,1149.58,1144.54
134,4.928,1913.0,19.53,3055.0,100.0,0.001,713.0,0.31,4.929,190.14,1136.32,1147.91
135,4.893,1853.0,18.67,3060.0,100.0,0.0,0.0,0.0,4.893,193.96,1151.86,1151.11
136,4.921,1954.0,18.47,3055.0,100.0,0.0,0.0,0.0,4.921,187.77,1150.32,1139.24
137,4.936,1942.0,18.67,3055.0,100.0,0.0,0.0,0.0,4.936,187.81,1141.76,1144.9
138,4.923,1906.0,18.99,3055.0,100.0,0.0,0.0,0.0,4.923,190.21,1136.23,1146.07
139,4.917,1795.0,21.53,3061.0,100.0,0.0,0.0,0.0,4.917,189.46,1157.79,1151.49
140,4.888,1884.0,24.98,3061.0,100.0,0.0,0.0,0.0,4.888,194.41,1147.69,1147.41
141,4.928,1796.0,21.72,3060.0,100.0,0.0,0.0,0.0,4.928,191.05,1141.12,1142.44
142,4.921,1847.0,21.63,3057.0,100.0,0.0,0.0,0.0,4.921,192.53,1148.62,1152.75
143,4.896,1798.0,25.0,3062.0,100.0,0.0,0.0,0.0,4.896,196.63,1146.53,1139.72
144,4.935,1867.0,19.29,3055.0,100.0,0.0,0.0,0.0,4.935,192.67,1150.45,1144.84
145,4.935,1896.0,19.15,3055.0,100.0,0.0,0.0,0.0,4.935,189.26,1148.27,1144.4
146,4.879,1777.0,25.44,3064.0,100.0,0.0,0.0,0.0,4.879,191.39,1146.65,1155.59
147,4.909,1862.0,19.76,3057.0,100.0,0.0,0.0,0.0,4.909,191.85,1142.64,1140.78
148,4.902,1851.0,22.52,3059.0,100.0,0.0,0.0,0.0,4.902,191.51,1151.41,1153.07
149,4.925,1924.0,21.49,3058.0,100.0,0.0,0.0,0.0,4.925,192.02,1145.85,1142.84
150,4.928,1960.0,18.49,3055.0,100.0,0.0,0.0,0.0,4.928,189.01,1145.26,1147.01
151,4.935,1937.0,18.79,3055.0,100.0,0.0,0.0,0.0,4.935,187.21,1144.15,1141.92
152,4.911,1798.0,23.29,3060.0,100.0,0.0,0.0,0.0,4.911,194.37,1150.3,1148.04
153,4.897,1913.0,19.98,3056.0,100.0,0.0,0.0,0.0,4.897,171.49,1143.84,1135.44
154,4.897,1812.0,22.33,3059.0,100.0,0.0,0.0,0.0,4.897,177.93,1147.76,1153.97
155,4.874,1890.0,20.89,3059.0,100.0,0.0,0.0,0.0,4.874,191.62,1144.91,1146.5
156,4.92,1949.0,16.99,3055.0,100.0,0.0,0.0,0.0,4.92,190.67,1142.58,1144.71
157,4.899,1917.0,22.4,3060.0,100.0,0.0,0.0,0.0,4.899,184.23,1150.56,1142.73
158,4.919,1955.0,20.66,3056.0,100.0,0.0,0.0,0.0,4.919,190.38,1139.21,1141.26
159,4.931,1877.0,20.78,3056.0,100.0,0.0,0.0,0.0,4.931,191.4,1155.08,1148.85
160,4.926,1855.0,21.55,3059.0,100.0,0.0,0.0,0.0,4.926,194.66,1144.2,1143.96
161,4.978,1966.0,25.14,3054.0,100.0,0.0,0.0,0.0,4.978,192.33,1147.5,1141.74
162,4.964,1875.0,30.38,3057.0,100.0,0.0,0.0,0.0,4.964,193.03,1146.57,1142.7
163,4.913,1874.0,19.71,3057.0,100.0,0.0,0.0,0.0,4.913,192.97,1142.14,1153.61
164,4.942,1929.0,18.79,3055.0,100.0,0.0,0.0,0.0,4.942,189.52,1151.8,1138.11
165,4.93,1868.0,23.19,3059.0,100.0,0.0,713.0,0.32,4.93,190.74,1146.32,1150.63
166,4.928,1968.0,20.01,3056.0,100.0,0.0,0.0,0.0,4.928,192.4,1144.98,1141.58
167,4.94,1925.0,20.74,3056.0,100.0,0.0,0.0,0.0,4.94,191.13,1148.92,1141.41
168,4.946,1940.0,18.71,3055.0,100.0,0.0,0.0,0.0,4.946,189.96,1144.66,1146.31
169,4.943,1947.0,18.37,3055.0,100.0,0.0,0.0,0.0,4.943,190.07,1144.36,1144.42
170,4.929,1906.0,20.73,3056.0,100.0,0.0,0.0,0.0,4.929,189.71,1143.36,1146.69
171,4.946,1968.0,16.92,3055.0,100.0,0.0,0.0,0.0,4.946,188.54,1149.58,1138.03
172,4.933,1978.0,16.74,3055.0,100.0,0.0,0.0,0.0,4.933,190.41,1134.4,1148.49
173,4.949,1983.0,19.47,3055.0,100.0,0.0,0.0,0.0,4.949,191.65,1153.8,1143.13
174,4.901,1821.0,25.6,3062.0,100.0,0.0,0.0,0.0,4.901,194.99,1147.03,1148.75
175,4.901,1801.0,21.64,3061.0,100.0,0.0,0.0,0.0,4.901,190.93,1143.99,1146.65
176,4.897,1864.0,20.35,3059.0,100.0,0.0,0.0,0.0,4.897,191.4,1154.04,1148.09
177,4.944,1942.0,19.06,3055.0,100.0,0.0,0.0,0.0,4.944,191.54,1137.56,1147.01
178,4.903,1857.0,23.12,3058.0,100.0,0.0,0.0,0.0,4.903,190.93,1150.35,1141.06
179,4.917,1805.0,22.16,3058.0,100.0,0.0,0.0,0.0,4.917,194.63,1149.36,1146.31
180,4.931,1930.0,19.29,3056.0,100.0,0.0,0.0,0.0,4.931,191.44,1144.62,1141.06
181,4.939,1859.0,20.95,3057.0,100.0,0.0,0.0,0.0,4.939,194.31,1139.65,1150.08
182,4.948,1933.0,18.86,3055.0,100.0,0.0,708.0,0.22,4.948,191.48,1151.11,1142.5
183,4.925,1885.0,22.19,3058.0,100.0,0.0,0.0,0.0,4.925,193.78,1146.92,1144.75
184,4.915,1791.0,19.59,3057.0,100.0,0.0,0.0,0.0,4.915,164.16,1145.98,1149.14
185,4.928,1796.0,22.64,3059.0,100.0,0.0,0.0,0.0,4.928,188.68,1144.23,1144.47
186,4.928,1814.0,19.88,3057.0,100.0,0.0,0.0,0.0,4.928,191.43,1149.3,1142.63
187,4.944,1850.0,21.7,3057.0,100.0,0.0,0.0,0.0,4.944,195.86,1148.22,1148.89
188,4.907,1892.0,25.24,3061.0,100.0,0.0,0.0,0.0,4.907,197.49,1149.3,1147.25
189,4.939,1923.0,19.88,3056.0,100.0,0.0,0.0,0.0,4.939,189.91,1142.67,1139.88
190,4.922,1884.0,20.84,3058.0,100.0,0.0,714.0,0.41,4.922,193.75,1145.21,1140.63
191,5.0,1970.0,26.49,3055.0,100.0,0.0,0.0,0.0,5.0,194.29,1148.94,1152.84
192,4.936,1803.0,21.93,3059.0,100.0,0.0,0.0,0.0,4.936,195.84,1145.02,1148.85
193,4.963,1854.0,24.13,3056.0,100.0,0.0,0.0,0.0,4.963,193.66,1138.03,1137.96
194,4.945,1813.0,26.06,3059.0,100.0,0.001,712.0,0.63,4.946,196.91,1156.79,1143.68
195,4.929,1843.0,21.91,3057.0,100.0,0.0,0.0,0.0,4.929,191.46,1146.84,1146.54
196,4.935,1766.0,19.79,3059.0,100.0,0.0,0.0,0.0,4.935,198.55,1146.76,1155.6
197,4.918,1828.0,20.8,3060.0,100.0,0.001,713.0,0.31,4.919,197.46,1144.82,1146.7
198,4.901,1823.0,25.13,3060.0,100.0,0.0,0.0,0.0,4.901,197.4,1149.66,1144.2
199,4.919,1829.0,20.47,3058.0,100.0,0.0,0.0,0.0,4.919,194.24,1139.82,1138.64
200,5.031,1910.0,28.04,3055.0,100.0,0.0,0.0,0.0,5.031,191.05,1147.51,1152.86
201,4.922,1965.0,22.22,3057.0,100.0,0.0,0.0,0.0,4.922,191.14,1151.43,1137.16
202,4.925,1853.0,22.84,3058.0,100.0,0.0,0.0,0.0,4.925,194.36,1142.94,1144.65
203,4.937,1799.0,24.67,3060.0,100.0,0.0,0.0,0.0,4.937,198.4,1150.4,1148.82
204,4.934,1820.0,23.54,3059.0,100.0,0.0,0.0,0.0,4.934,198.37,1140.86,1155.94
205,5.431,1931.0,75.15,3055.0,100.0,0.0,0.0,0.0,5.431,198.01,1160.49,1148.78
206,5.011,1887.0,36.89,3059.0,100.0,0.001,709.0,0.22,5.012,195.82,1147.95,1148.62
207,4.943,1899.0,20.39,3056.0,100.0,0.0,0.0,0.0,4.943,193.79,1142.88,1143.81
208,4.952,1831.0,22.53,3058.0,100.0,0.0,708.0,0.22,4.952,194.41,1148.47,1137.35
209,4.974,1945.0,18.76,3054.0,100.0,0.0,0.0,0.0,4.974,191.63,1149.32,1146.53
210,4.909,1874.0,20.91,3058.0,100.0,0.0,0.0,0.0,4.909,194.1,1140.87,1152.83
211,4.902,1784.0,27.64,3062.0,100.0,0.0,712.0,0.53,4.902,199.24,1144.55,1143.43
212,5.013,1817.0,31.59,3058.0,100.0,0.0,0.0,0.0,5.013,201.8,1157.23,1152.59
213,4.943,1801.0,22.75,3059.0,100.0,0.001,712.0,0.32,4.944,193.33,1148.48,1144.8
214,4.93,1824.0,22.49,3058.0,100.0,0.0,0.0,0.0,4.93,194.62,1139.19,1146.94
215,4.902,1826.0,21.67,3059.0,100.0,0.0,0.0,0.0,4.902,159.4,1149.87,1144.57
216,4.93,1800.0,21.16,3059.0,100.0,0.0,0.0,0.0,4.93,189.62,1143.89,1142.94
217,4.941,1902.0,18.74,3058.0,100.0,0.0,0.0,0.0,4.941,196.6,1151.25,1156.51
218,4.961,1872.0,18.94,3055.0,100.0,0.0,0.0,0.0,4.961,193.5,1150.9,1145.64
219,4.937,1890.0,23.26,3059.0,100.0,0.001,709.0,0.22,4.938,194.4,1147.58,1144.04
220,4.98,1855.0,29.21,3058.0,100.0,0.0,0.0,0.0,4.98,197.55,1146.78,1151.5
221,5.004,1928.0,26.76,3054.0,100.0,0.002,711.0,0.53,5.006,192.43,1139.27,1144.48
222,4.931,1890.0,23.14,3057.0,100.0,0.0,0.0,0.0,4.931,193.97,1152.51,1137.87
223,4.965,1825.0,21.95,3059.0,100.0,0.0,0.0,0.0,4.965,198.37,1148.58,1147.38
224,4.933,1908.0,19.76,3057.0,100.0,0.0,0.0,0.0,4.933,192.02,1137.52,1151.09
225,4.955,1982.0,17.72,3055.0,100.0,0.0,0.0,0.0,4.955,190.97,1152.43,1141.51
226,4.946,1847.0,23.45,3059.0,100.0,0.0,0.0,0.0,4.946,196.12,1144.47,1150.88
227,4.926,1881.0,21.04,3058.0,100.0,0.0,0.0,0.0,4.926,189.39,1149.96,1138.49
228,4.939,1823.0,23.0,3062.0,100.0,0.0,713.0,0.31,4.939,191.35,1150.65,1154.83
229,4.947,1903.0,20.71,3058.0,100.0,0.0,0.0,0.0,4.947,194.77,1147.62,1140.44
230,4.959,1960.0,19.71,3055.0,100.0,0.003,711.0,0.53,4.962,191.74,1135.77,1150.43
231,4.957,1937.0,19.18,3055.0,100.0,0.0,0.0,0.0,4.957,193.92,1153.16,1141.99
232,4.925,1857.0,23.99,3059.0,100.0,0.0,0.0,0.0,4.925,193.21,1148.96,1141.14
233,4.961,1924.0,18.65,3055.0,100.0,0.0,0.0,0.0,4.961,192.42,1145.07,1147.96
234,4.964,1923.0,18.61,3055.0,100.0,0.0,0.0,0.0,4.964,191.48,1139.59,1142.65
235,5.269,1810.0,25.11,3055.0,100.0,0.0,0.0,0.0,5.269,206.41,1152.82,1148.78
236,4.957,1847.0,20.14,3058.0,100.0,0.0,0.0,0.0,4.957,192.36,1143.48,1142.09
237,4.937,1845.0,18.05,3057.0,100.0,0.0,0.0,0.0,4.937,198.02,1153.25,1140.66
238,4.964,1919.0,18.99,3055.0,100.0,0.0,0.0,0.0,4.964,190.61,1148.58,1148.56
239,4.99,1890.0,21.17,3054.0,100.0,0.0,0.0,0.0,4.99,192.95,1143.87,1145.51
240,4.913,1773.0,25.3,3061.0,100.0,0.0,0.0,0.0,4.913,201.64,1138.31,1145.26
241,4.965,1843.0,21.42,3057.0,100.0,0.0,0.0,0.0,4.965,195.44,1149.79,1148.44
242,4.968,1874.0,19.2,3055.0,100.0,0.0,0.0,0.0,4.968,194.34,1148.65,1143.5
243,4.932,1943.0,21.85,3057.0,100.0,0.0,0.0,0.0,4.932,193.25,1148.45,1144.65
244,4.929,1861.0,22.69,3062.0,100.0,0.0,0.0,0.0,4.929,190.37,1140.39,1151.72
245,4.967,1968.0,18.56,3055.0,100.0,0.0,0.0,0.0,4.967,190.1,1148.78,1141.96
246,4.943,1923.0,18.59,3055.0,100.0,0.0,0.0,0.0,4.943,158.74,1150.88,1142.85
247,4.946,1834.0,21.72,3058.0,100.0,0.0,0.0,0.0,4.946,197.15,1143.73,1147.25
248,4.97,1795.0,20.3,3058.0,100.0,0.0,0.0,0.0,4.97,200.76,1146.93,1144.12
249,4.934,1821.0,22.02,3061.0,100.0,0.002,714.0,0.73,4.936,194.11,1150.45,1151.52
250,4.975,1789.0,29.78,3058.0,100.0,0.0,0.0,0.0,4.975,196.51,1149.91,1147.65
251,4.927,1906.0,26.14,3060.0,100.0,0.0,0.0,0.0,4.927,194.57,1138.73,1151.07
252,4.945,1940.0,22.66,3057.0,100.0,0.0,712.0,0.32,4.945,193.58,1149.13,1144.99
253,4.907,1888.0,23.69,3060.0,100.0,0.0,0.0,0.0,4.907,193.49,1149.65,1134.95
