Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
19,5.457,1960.0,100.0,3055.0,100.0,0.0,0.0,0.0,5.457,185.41,1139.97,1151.84
20,5.407,1888.0,100.0,3060.0,100.0,0.0,0.0,0.0,5.407,187.18,1148.15,1162.36
21,5.425,1933.0,100.0,3057.0,100.0,0.0,0.0,0.0,5.425,186.95,1145.3,1149.15
22,5.427,1985.0,100.0,3059.0,100.0,0.0,0.0,0.0,5.427,185.79,1143.22,1154.13
23,5.418,1968.0,100.0,3059.0,100.0,0.0,0.0,0.0,5.418,185.21,1148.18,1146.94
24,5.484,2003.0,100.0,3055.0,100.0,0.0,0.0,0.0,5.484,186.32,1145.58,1152.48
25,5.485,2016.0,100.0,3055.0,100.0,0.0,0.0,0.0,5.485,185.3,1142.58,1151.63
26,5.419,1878.0,100.0,3058.0,100.0,0.0,0.0,0.0,5.419,189.57,1141.22,1158.31
27,5.386,1856.0,100.0,3061.0,100.0,0.0,0.0,0.0,5.386,192.81,1144.2,1155.01
28,5.438,1981.0,100.0,3057.0,100.0,0.0,0.0,0.0,5.438,188.31,1153.56,1148.6
29,5.504,1933.0,100.0,3054.0,100.0,0.001,713.0,0.63,5.505,190.47,1144.24,1153.71
30,5.464,1973.0,100.0,3055.0,100.0,0.0,0.0,0.0,5.464,164.55,1146.55,1150.18
31,5.435,1975.0,100.0,3059.0,100.0,0.0,0.0,0.0,5.435,175.7,1136.01,1159.45
32,5.454,1991.0,100.0,3058.0,100.0,0.0,0.0,0.0,5.454,186.13,1153.33,1152.43
33,5.498,2000.0,100.0,3054.0,100.0,0.0,0.0,0.0,5.498,186.54,1140.48,1153.53
34,5.425,1951.0,100.0,3060.0,100.0,0.0,0.0,0.0,5.425,190.22,1150.57,1149.57
35,5.435,1914.0,100.0,3059.0,100.0,0.0,0.0,0.0,5.435,192.89,1146.56,1156.09
36,5.364,1743.0,100.0,3063.0,100.0,0.0,0.0,0.0,5.364,198.88,1143.31,1161.65
37,5.38,1829.0,100.0,3061.0,100.0,0.001,713.0,0.32,5.381,193.26,1158.88,1160.98
38,5.417,1885.0,100.0,3058.0,100.0,0.0,0.0,0.0,5.417,189.17,1146.21,1142.82
39,5.574,1905.0,100.0,3057.0,100.0,0.001,708.0,0.22,5.575,191.57,1141.73,1159.93
40,5.511,1994.0,100.0,3055.0,100.0,0.0,0.0,0.0,5.511,186.77,1140.84,1148.22
41,5.511,2012.0,100.0,3054.0,100.0,0.0,709.0,0.22,5.511,188.47,1153.25,1152.52
42,5.505,1989.0,100.0,3054.0,100.0,0.0,0.0,0.0,5.505,186.41,1146.06,1151.96
43,5.483,1901.0,100.0,3055.0,100.0,0.0,708.0,0.22,5.483,189.37,1143.74,1156.06
44,5.443,1855.0,100.0,3058.0,100.0,0.001,709.0,0.43,5.444,193.55,1144.56,1154.69
45,5.483,1908.0,100.0,3055.0,100.0,0.0,0.0,0.0,5.483,188.64,1144.63,1154.58
46,5.429,1882.0,100.0,3058.0,100.0,0.0,709.0,0.22,5.429,194.62,1141.77,1148.86
47,5.474,1933.0,100.0,3056.0,100.0,0.0,0.0,0.0,5.474,187.09,1151.52,1155.51
48,5.419,1875.0,100.0,3059.0,100.0,0.0,0.0,0.0,5.419,190.72,1147.93,1150.4
49,5.491,1965.0,100.0,3055.0,100.0,0.0,0.0,0.0,5.491,187.62,1139.67,1152.22
50,5.48,1913.0,100.0,3056.0,100.0,0.0,711.0,0.32,5.48,190.54,1140.77,1154.77
51,5.443,1937.0,100.0,3058.0,100.0,0.0,0.0,0.0,5.443,192.58,1141.89,1148.52
52,5.525,2008.0,100.0,3055.0,100.0,0.0,0.0,0.0,5.525,188.21,1152.86,1153.31
53,5.467,1930.0,100.0,3057.0,100.0,0.0,0.0,0.0,5.467,188.25,1144.61,1154.12
54,5.51,1957.0,100.0,3055.0,100.0,0.0,0.0,0.0,5.51,187.58,1142.63,1153.53
55,5.524,2019.0,100.0,3055.0,100.0,0.0,0.0,0.0,5.524,189.03,1139.17,1154.97
56,5.525,1998.0,100.0,3055.0,100.0,0.0,0.0,0.0,5.525,188.4,1149.81,1150.66
57,5.444,1869.0,100.0,3059.0,100.0,0.0,0.0,0.0,5.444,191.69,1147.81,1156.81
58,5.469,1870.0,100.0,3059.0,100.0,0.001,711.0,0.53,5.47,194.88,1138.33,1151.65
59,5.453,1865.0,100.0,3058.0,100.0,0.0,0.0,0.0,5.453,194.02,1154.43,1150.74
60,5.479,1947.0,100.0,3057.0,100.0,0.0,0.0,0.0,5.479,191.79,1138.87,1158.01
61,5.431,1867.0,100.0,3057.0,100.0,0.0,0.0,0.0,5.431,159.71,1151.82,1141.31
62,5.436,1847.0,100.0,3059.0,100.0,0.0,0.0,0.0,5.436,185.93,1149.32,1154.29
63,5.464,1886.0,100.0,3057.0,100.0,0.0,710.0,0.22,5.464,195.82,1141.96,1162.84
64,5.533,1995.0,100.0,3055.0,100.0,0.0,0.0,0.0,5.533,189.89,1141.76,1152.34
65,5.119,1994.0,41.75,3055.0,100.0,0.0,0.0,0.0,5.119,188.56,1149.45,1149.53
66,4.813,1822.0,19.55,3062.0,100.0,0.0,0.0,0.0,4.813,187.79,1140.25,1146.92
67,4.857,1834.0,16.9,3059.0,100.0,0.0,0.0,0.0,4.857,188.64,1141.01,1145.69
68,4.876,1750.0,15.37,3062.0,100.0,0.0,0.0,0.0,4.876,187.18,1148.65,1148.58
69,4.891,1788.0,14.29,3059.0,100.0,0.0,0.0,0.0,4.891,193.89,1142.98,1149.22
70,4.88,1896.0,13.5,3056.0,100.0,0.0,0.0,0.0,4.88,187.14,1141.22,1142.99
71,4.864,1921.0,14.52,3058.0,100.0,0.0,0.0,0.0,4.864,184.21,1144.12,1142.59
72,4.896,1935.0,11.47,3055.0,100.0,0.0,0.0,0.0,4.896,183.14,1130.05,1150.66
73,4.847,1847.0,18.28,3060.0,100.0,0.0,0.0,0.0,4.847,189.38,1145.73,1147.5
74,4.892,1849.0,14.54,3058.0,100.0,0.0,0.0,0.0,4.892,190.26,1147.83,1141.83
75,4.896,1948.0,11.45,3055.0,100.0,0.0,0.0,0.0,4.896,183.72,1133.67,1151.36
76,4.893,1814.0,14.55,3060.0,100.0,0.0,0.0,0.0,4.893,190.54,1150.49,1151.06
77,4.892,1809.0,15.27,3059.0,100.0,0.0,0.0,0.0,4.892,190.76,1142.09,1145.43
78,4.878,1869.0,14.74,3058.0,100.0,0.0,0.0,0.0,4.878,188.37,1137.3,1148.68
79,4.896,1957.0,11.46,3055.0,100.0,0.0,0.0,0.0,4.896,184.52,1142.98,1146.7
80,4.883,1852.0,13.41,3057.0,100.0,0.0,0.0,0.0,4.883,187.54,1140.55,1147.78
81,4.965,1845.0,24.74,3057.0,100.0,0.0,0.0,0.0,4.965,187.93,1146.92,1143.35
82,4.843,1755.0,21.56,3065.0,100.0,0.0,0.0,0.0,4.843,179.27,1148.34,1150.74
83,4.855,1875.0,16.53,3058.0,100.0,0.0,0.0,0.0,4.855,188.05,1143.58,1139.78
84,4.907,1943.0,11.59,3055.0,100.0,0.0,0.0,0.0,4.907,187.02,1140.63,1152.46
85,4.908,1699.0,14.37,3063.0,100.0,0.0,0.0,0.0,4.908,190.07,1145.25,1153.05
86,4.88,1982.0,13.08,3056.0,100.0,0.0,0.0,0.0,4.88,186.99,1141.84,1146.01
87,4.896,1832.0,21.33,3059.0,100.0,0.0,0.0,0.0,4.896,190.76,1141.17,1141.76
88,4.856,1868.0,16.96,3060.0,100.0,0.0,0.0,0.0,4.856,190.06,1147.01,1146.87
89,4.905,1948.0,12.46,3055.0,100.0,0.0,712.0,0.32,4.905,188.03,1135.65,1151.51
90,4.869,1885.0,17.37,3058.0,100.0,0.0,0.0,0.0,4.869,190.12,1147.8,1151.2
91,4.907,1921.0,12.7,3055.0,100.0,0.0,711.0,0.53,4.907,187.85,1144.36,1140.88
92,4.875,1797.0,12.31,3059.0,100.0,0.0,0.0,0.0,4.875,153.67,1139.87,1150.41
93,4.887,1931.0,13.19,3057.0,100.0,0.0,0.0,0.0,4.887,182.64,1143.23,1151.25
94,4.885,1877.0,14.21,3058.0,100.0,0.0,0.0,0.0,4.885,188.62,1137.75,1147.29
95,4.911,1939.0,12.91,3055.0,100.0,0.001,713.0,0.32,4.912,185.56,1143.76,1146.56
96,4.896,1765.0,14.8,3059.0,100.0,0.0,0.0,0.0,4.896,191.51,1151.59,1142.76
97,4.903,1910.0,12.43,3055.0,100.0,0.0,0.0,0.0,4.903,189.12,1135.08,1155.4
98,4.909,1975.0,12.94,3055.0,100.0,0.0,0.0,0.0,4.909,185.2,1145.42,1137.82
99,4.902,1832.0,13.85,3057.0,100.0,0.0,0.0,0.0,4.902,189.94,1138.09,1154.71
100,4.902,1919.0,11.73,3055.0,100.0,0.0,0.0,0.0,4.902,185.57,1145.73,1137.21
101,4.87,1888.0,14.93,3060.0,100.0,0.0,0.0,0.0,4.87,183.14,1135.68,1156.91
102,4.901,1967.0,11.58,3055.0,100.0,0.0,0.0,0.0,4.901,185.85,1145.44,1137.85
103,4.888,1831.0,14.94,3059.0,100.0,0.0,0.0,0.0,4.888,188.27,1137.59,1155.55
104,4.915,1791.0,12.21,3057.0,100.0,0.0,0.0,0.0,4.915,188.33,1142.31,1147.74
105,4.867,1828.0,15.1,3059.0,100.0,0.0,0.0,0.0,4.867,185.62,1145.22,1144.39
106,4.902,1786.0,16.13,3058.0,100.0,0.003,713.0,0.63,4.905,191.99,1135.01,1153.15
107,4.886,1816.0,14.3,3057.0,100.0,0.0,708.0,0.22,4.886,190.56,1142.82,1144.31
108,4.923,1829.0,13.86,3056.0,100.0,0.002,711.0,0.53,4.925,187.34,1145.91,1154.55
109,4.891,1834.0,14.1,3058.0,100.0,0.0,709.0,0.22,4.891,188.54,1139.89,1138.27
110,4.893,1854.0,14.67,3057.0,100.0,0.0,712.0,0.32,4.893,188.21,1144.59,1153.55
111,4.894,1857.0,13.18,3056.0,100.0,0.0,0.0,0.0,4.894,187.38,1143.22,1141.04
112,4.899,1837.0,13.96,3057.0,100.0,0.0,0.0,0.0,4.899,186.29,1138.33,1150.62
113,4.882,1846.0,14.96,3057.0,100.0,0.0,0.0,0.0,4.882,190.23,1137.01,1145.73
114,4.88,1834.0,15.18,3058.0,100.0,0.0,0.0,0.0,4.88,189.23,1142.79,1140.85
115,4.915,1891.0,11.84,3055.0,100.0,0.0,0.0,0.0,4.915,188.17,1135.4,1152.39
116,4.917,1875.0,13.1,3055.0,100.0,0.0,0.0,0.0,4.917,186.42,1144.45,1136.12
117,4.898,1860.0,18.77,3060.0,100.0,0.0,0.0,0.0,4.898,194.93,1133.73,1158.46
118,4.922,1903.0,14.22,3055.0,100.0,0.001,713.0,0.63,4.923,186.81,1148.25,1147.33
119,4.834,1864.0,18.45,3062.0,100.0,0.0,0.0,0.0,4.834,184.81,1141.13,1139.11
120,4.898,1951.0,11.68,3056.0,100.0,0.0,0.0,0.0,4.898,183.78,1132.41,1152.91
121,4.915,1935.0,13.38,3055.0,100.0,0.003,713.0,0.63,4.918,189.94,1147.77,1141.43
122,4.871,1796.0,16.91,3060.0,100.0,0.001,708.0,0.22,4.872,185.21,1138.54,1151.66
123,4.876,1784.0,13.17,3060.0,100.0,0.0,0.0,0.0,4.876,155.48,1145.41,1146.37
124,4.903,1916.0,11.61,3055.0,100.0,0.0,0.0,0.0,4.903,187.22,1140.33,1141.87
125,4.896,1868.0,15.61,3057.0,100.0,0.0,0.0,0.0,4.896,186.98,1140.54,1141.32
126,4.892,1873.0,13.16,3057.0,100.0,0.0,0.0,0.0,4.892,186.13,1140.96,1155.4
127,5.134,1818.0,17.61,3056.0,100.0,0.0,0.0,0.0,5.134,193.47,1141.09,1145.89
128,4.91,1805.0,14.31,3058.0,100.0,0.0,0.0,0.0,4.91,191.3,1141.64,1138.31
129,4.882,1835.0,15.48,3059.0,100.0,0.0,0.0,0.0,4.882,186.46,1142.49,1155.86
130,4.882,1927.0,14.32,3057.0,100.0,0.0,0.0,0.0,4.882,191.81,1137.9,1146.59
131,4.906,1808.0,14.08,3058.0,100.0,0.0,0.0,0.0,4.906,190.02,1144.0,1145.9
132,4.909,1847.0,12.4,3055.0,100.0,0.0,0.0,0.0,4.909,187.65,1138.61,1144.86
133,4.897,1962.0,11.75,3055.0,100.0,0.0,0.0,0.0,4.897,185.22,1138.84,1150.11
134,4.902,1880.0,13.43,3057.0,100.0,0.0,0.0,0.0,4.902,186.89,1141.96,1148.79
135,4.878,1831.0,16.15,3060.0,100.0,0.0,0.0,0.0,4.878,190.04,1138.26,1147.32
136,4.9,1757.0,15.34,3064.0,100.0,0.0,0.0,0.0,4.9,187.67,1153.01,1151.45
137,4.901,1907.0,14.58,3057.0,100.0,0.0,0.0,0.0,4.901,191.97,1142.54,1140.18
138,4.914,1873.0,11.85,3055.0,100.0,0.0,0.0,0.0,4.914,185.52,1138.27,1154.18
139,4.897,1862.0,13.49,3057.0,100.0,0.0,0.0,0.0,4.897,190.04,1140.77,1140.9
140,4.907,1938.0,11.54,3055.0,100.0,0.0,0.0,0.0,4.907,184.59,1133.02,1151.24
141,4.914,1908.0,11.68,3055.0,100.0,0.0,0.0,0.0,4.914,187.6,1143.06,1139.8
142,4.904,1833.0,14.26,3058.0,100.0,0.0,0.0,0.0,4.904,189.33,1142.55,1151.54
143,4.914,1911.0,11.93,3055.0,100.0,0.0,0.0,0.0,4.914,188.06,1138.91,1140.73
144,4.88,1798.0,15.61,3064.0,100.0,0.0,0.0,0.0,4.88,182.94,1138.31,1155.48
145,4.887,1880.0,16.28,3058.0,100.0,0.0,0.0,0.0,4.887,192.21,1147.4,1145.65
146,4.934,1853.0,16.88,3056.0,100.0,0.0,0.0,0.0,4.934,187.94,1135.57,1145.15
147,4.887,1904.0,16.04,3058.0,100.0,0.001,712.0,0.32,4.888,192.05,1147.92,1149.82
148,4.866,1903.0,15.79,3058.0,100.0,0.0,0.0,0.0,4.866,188.51,1134.11,1141.85
149,4.929,1837.0,12.61,3056.0,100.0,0.0,0.0,0.0,4.929,188.22,1144.45,1150.3
150,4.902,1930.0,12.1,3056.0,100.0,0.0,0.0,0.0,4.902,186.34,1143.46,1144.07
151,4.898,1828.0,15.25,3059.0,100.0,0.0,0.0,0.0,4.898,188.16,1139.49,1151.77
152,4.912,1917.0,11.89,3055.0,100.0,0.0,0.0,0.0,4.912,188.94,1146.7,1143.58
153,4.911,1800.0,15.44,3058.0,100.0,0.0,709.0,0.22,4.911,182.34,1141.0,1153.09
154,4.89,1834.0,11.98,3056.0,100.0,0.0,0.0,0.0,4.89,163.02,1140.01,1140.08
155,4.882,1895.0,14.91,3058.0,100.0,0.0,0.0,0.0,4.882,188.02,1141.66,1152.62
156,4.917,1938.0,11.99,3055.0,100.0,0.0,0.0,0.0,4.917,188.92,1133.58,1148.44
157,4.838,1901.0,19.08,3060.0,100.0,0.0,0.0,0.0,4.838,187.44,1144.86,1137.29
158,4.915,1823.0,13.88,3057.0,100.0,0.0,0.0,0.0,4.915,190.29,1142.1,1157.02
159,4.917,1784.0,12.64,3057.0,100.0,0.0,0.0,0.0,4.917,186.45,1145.09,1146.32
160,4.882,1818.0,16.95,3059.0,100.0,0.0,0.0,0.0,4.882,191.52,1141.05,1141.46
161,4.916,1910.0,13.63,3056.0,100.0,0.0,0.0,0.0,4.916,187.04,1139.17,1152.93
162,4.911,1755.0,14.17,3062.0,100.0,0.0,0.0,0.0,4.911,188.39,1141.4,1151.31
163,4.911,1901.0,11.53,3055.0,100.0,0.0,0.0,0.0,4.911,186.35,1143.36,1140.41
164,4.911,1941.0,11.4,3055.0,100.0,0.0,0.0,0.0,4.911,186.98,1135.65,1150.11
165,4.884,1878.0,14.88,3059.0,100.0,0.0,0.0,0.0,4.884,187.96,1139.56,1147.18
166,4.883,1862.0,17.08,3060.0,100.0,0.0,0.0,0.0,4.883,190.25,1152.16,1141.79
167,4.892,1939.0,14.63,3057.0,100.0,0.0,0.0,0.0,4.892,190.64,1141.76,1154.28
168,4.91,1904.0,13.72,3057.0,100.0,0.0,0.0,0.0,4.91,192.35,1141.61,1147.77
169,4.859,1865.0,18.91,3059.0,99.83,0.0,715.0,0.41,4.859,188.6,1132.77,1149.0
170,4.906,1845.0,13.86,3058.0,100.0,0.0,0.0,0.0,4.906,190.18,1150.76,1145.13
171,4.923,1878.0,12.85,3056.0,100.0,0.0,0.0,0.0,4.923,188.55,1135.35,1150.98
172,4.872,1877.0,16.22,3059.0,99.99,0.0,0.0,0.0,4.872,188.08,1146.72,1147.71
173,4.904,1791.0,14.8,3060.0,100.0,0.0,0.0,0.0,4.904,190.51,1144.9,1146.84
174,4.932,1832.0,11.75,3055.0,100.0,0.0,0.0,0.0,4.932,187.25,1137.3,1141.46
175,4.926,1908.0,11.7,3055.0,100.0,0.0,0.0,0.0,4.926,184.91,1134.81,1154.18
176,4.945,1872.0,18.12,3055.0,100.0,0.001,713.0,0.63,4.946,193.56,1143.08,1137.5
177,4.913,1767.0,16.53,3059.0,100.0,0.003,711.0,0.53,4.916,194.92,1143.12,1149.5
178,4.919,1852.0,15.21,3058.0,100.0,0.0,712.0,0.32,4.919,190.57,1141.03,1156.61
179,4.921,1863.0,13.89,3058.0,100.0,0.0,0.0,0.0,4.921,188.95,1137.84,1140.6
180,4.904,1897.0,13.51,3057.0,100.0,0.0,0.0,0.0,4.904,189.32,1149.16,1149.53
181,4.858,1832.0,17.71,3060.0,100.0,0.0,0.0,0.0,4.858,189.01,1139.09,1141.9
182,4.911,1835.0,13.71,3057.0,100.0,0.0,0.0,0.0,4.911,188.33,1143.44,1156.47
183,4.892,1902.0,14.47,3058.0,100.0,0.0,0.0,0.0,4.892,193.57,1140.75,1146.79
184,4.893,1792.0,15.39,3060.0,100.0,0.0,0.0,0.0,4.893,179.97,1148.0,1147.6
185,4.902,1824.0,11.27,3055.0,100.0,0.0,0.0,0.0,4.902,165.06,1130.61,1142.72
186,4.913,1912.0,13.54,3056.0,100.0,0.0,0.0,0.0,4.913,189.94,1149.01,1144.57
187,4.849,1894.0,19.04,3061.0,100.0,0.0,0.0,0.0,4.849,191.57,1143.54,1152.22
188,4.872,1806.0,18.07,3061.0,100.0,0.0,0.0,0.0,4.872,190.45,1137.8,1148.42
189,4.878,1896.0,14.69,3058.0,100.0,0.0,0.0,0.0,4.878,187.93,1148.04,1143.81
190,4.932,1834.0,12.57,3057.0,100.0,0.0,0.0,0.0,4.932,190.45,1136.85,1153.36
191,4.904,1842.0,13.93,3058.0,100.0,0.0,0.0,0.0,4.904,191.5,1143.99,1139.62
192,4.926,1978.0,11.69,3055.0,100.0,0.0,0.0,0.0,4.926,186.36,1132.77,1154.49
193,4.934,1922.0,12.34,3055.0,100.0,0.0,0.0,0.0,4.934,190.93,1146.71,1139.03
194,4.929,1798.0,12.53,3057.0,100.0,0.0,0.0,0.0,4.929,191.38,1141.2,1153.07
195,4.921,1757.0,15.41,3059.0,100.0,0.0,0.0,0.0,4.921,191.33,1147.59,1145.88
196,4.917,1799.0,14.75,3058.0,100.0,0.0,0.0,0.0,4.917,192.11,1139.85,1155.25
197,4.897,1860.0,14.97,3058.0,100.0,0.0,0.0,0.0,4.897,191.49,1136.36,1143.37
198,4.896,1857.0,15.03,3058.0,100.0,0.0,0.0,0.0,4.896,190.47,1149.93,1145.93
199,4.914,1961.0,11.54,3055.0,100.0,0.0,0.0,0.0,4.914,187.34,1140.89,1141.34
200,4.849,1827.0,20.12,3064.0,100.0,0.0,0.0,0.0,4.849,187.56,1143.27,1155.28
201,4.912,1843.0,13.47,3056.0,100.0,0.0,0.0,0.0,4.912,190.96,1133.12,1143.47
202,4.935,1882.0,12.06,3055.0,100.0,0.0,0.0,0.0,4.935,186.52,1146.02,1148.59
203,4.935,1877.0,11.67,3055.0,100.0,0.0,0.0,0.0,4.935,189.17,1139.7,1139.58
204,4.917,1844.0,14.34,3059.0,100.0,0.0,0.0,0.0,4.917,195.99,1143.12,1157.34
205,4.94,1901.0,17.53,3056.0,100.0,0.0,0.0,0.0,4.94,189.02,1139.55,1139.83
206,4.927,1953.0,11.76,3055.0,100.0,0.0,0.0,0.0,4.927,188.16,1135.71,1152.84
207,4.894,1914.0,15.01,3058.0,100.0,0.0,0.0,0.0,4.894,192.97,1138.69,1147.11
208,4.826,1898.0,23.26,3063.0,100.0,0.0,713.0,0.32,4.826,192.04,1150.8,1141.58
209,4.924,1938.0,12.32,3055.0,100.0,0.0,0.0,0.0,4.924,189.57,1136.35,1141.31
210,4.884,1805.0,17.07,3061.0,100.0,0.0,0.0,0.0,4.884,189.95,1147.47,1155.5
211,4.903,1850.0,14.95,3058.0,100.0,0.0,0.0,0.0,4.903,191.35,1140.81,1146.34
212,4.892,1823.0,16.8,3060.0,100.0,0.0,0.0,0.0,4.892,191.08,1141.99,1149.57
213,4.928,1821.0,12.68,3056.0,100.0,0.0,0.0,0.0,4.928,190.83,1143.22,1139.51
214,4.907,1916.0,13.86,3057.0,100.0,0.0,0.0,0.0,4.907,189.79,1144.16,1153.43
215,4.914,1880.0,11.19,3055.0,100.0,0.0,0.0,0.0,4.914,169.53,1138.66,1144.69
216,4.9,1739.0,15.61,3063.0,100.0,0.0,0.0,0.0,4.9,177.69,1143.12,1151.5
217,4.889,1851.0,18.8,3061.0,100.0,0.001,712.0,0.53,4.89,190.91,1150.73,1144.52
218,4.924,1933.0,11.84,3055.0,100.0,0.001,709.0,0.22,4.925,190.85,1136.75,1150.83
219,4.907,1847.0,16.08,3060.0,100.0,0.0,708.0,0.22,4.907,191.09,1144.31,1144.19
220,4.905,1858.0,14.02,3058.0,100.0,0.0,0.0,0.0,4.905,191.11,1144.95,1153.91
221,4.93,1942.0,11.96,3055.0,100.0,0.0,0.0,0.0,4.93,189.82,1139.99,1146.99
222,4.934,1779.0,15.69,3061.0,100.0,0.0,0.0,0.0,4.934,196.47,1147.43,1150.32
223,4.894,1807.0,16.16,3059.0,100.0,0.0,0.0,0.0,4.894,192.82,1140.41,1139.08
224,4.938,1834.0,17.18,3057.0,100.0,0.0,0.0,0.0,4.938,194.58,1141.78,1158.16
225,4.922,1940.0,11.64,3055.0,100.0,0.0,0.0,0.0,4.922,189.42,1140.53,1141.7
226,4.907,1838.0,16.26,3060.0,100.0,0.0,0.0,0.0,4.907,191.94,1145.43,1150.08
227,4.911,1942.0,13.4,3056.0,100.0,0.0,0.0,0.0,4.911,190.8,1145.55,1149.52
228,4.881,1820.0,17.41,3060.0,100.0,0.001,715.0,0.51,4.882,191.37,1133.38,1146.33
229,4.924,1920.0,12.04,3055.0,100.0,0.0,0.0,0.0,4.924,188.69,1147.83,1141.68
230,4.916,1864.0,13.46,3057.0,100.0,0.0,0.0,0.0,4.916,190.85,1139.35,1151.83
231,4.929,1854.0,12.51,3055.0,100.0,0.0,0.0,0.0,4.929,192.7,1133.97,1146.52
232,4.932,1954.0,12.52,3055.0,100.0,0.0,0.0,0.0,4.932,189.1,1146.85,1141.81
233,4.908,1840.0,15.23,3059.0,100.0,0.0,0.0,0.0,4.908,191.2,1135.95,1156.22
234,4.921,1889.0,12.91,3056.0,100.0,0.0,0.0,0.0,4.921,190.47,1145.96,1142.13
235,4.931,1914.0,18.78,3058.0,100.0,0.0,0.0,0.0,4.931,190.22,1140.38,1140.69
236,4.904,1902.0,19.54,3059.0,100.0,0.0,713.0,0.32,4.904,193.2,1144.98,1148.59
237,4.903,1834.0,15.78,3059.0,100.0,0.0,0.0,0.0,4.903,191.19,1143.22,1155.94
238,4.897,1808.0,16.67,3060.0,100.0,0.0,0.0,0.0,4.897,191.68,1141.92,1147.64
239,4.941,1987.0,12.91,3055.0,100.0,0.0,709.0,0.22,4.941,191.92,1142.38,1147.5
240,4.912,1934.0,15.72,3058.0,100.0,0.0,0.0,0.0,4.912,189.52,1144.33,1140.1
241,4.935,1978.0,12.02,3055.0,100.0,0.0,0.0,0.0,4.935,191.09,1137.03,1153.37
242,4.907,1933.0,15.52,3058.0,100.0,0.0,0.0,0.0,4.907,191.12,1139.41,1146.73
243,4.892,1852.0,16.32,3059.0,100.0,0.0,0.0,0.0,4.892,192.72,1139.47,1146.76
244,4.868,1798.0,18.55,3065.0,100.0,0.0,0.0,0.0,4.868,185.04,1149.76,1145.49
245,4.93,1957.0,11.92,3055.0,100.0,0.0,0.0,0.0,4.93,191.02,1142.5,1144.16
246,5.166,1908.0,19.79,3053.0,100.0,0.0,0.0,0.0,5.166,168.02,1139.37,1148.55
247,4.891,1908.0,14.59,3058.0,100.0,0.0,0.0,0.0,4.891,178.55,1147.39,1139.63
248,4.924,1892.0,16.54,3058.0,100.0,0.0,0.0,0.0,4.924,191.79,1136.22,1155.03
249,4.907,1905.0,15.37,3057.0,100.0,0.0,0.0,0.0,4.907,193.95,1142.02,1146.93
250,4.904,1875.0,15.41,3058.0,100.0,0.0,0.0,0.0,4.904,191.34,1143.9,1143.82
251,4.886,1830.0,18.69,3062.0,100.0,0.0,0.0,0.0,4.886,192.23,1146.01,1145.3
252,4.924,1781.0,15.86,3060.0,100.0,0.0,0.0,0.0,4.924,196.03,1145.29,1147.93
253,4.812,1806.0,19.6,3050.0,98.48,0.0,0.0,0.0,4.812,185.91,1146.07,1148.01
