Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
243,4.908,1848.0,25.15,3061.0,100.0,0.0,0.0,0.0,4.908,196.86,1143.66,1152.58
244,4.972,1852.0,19.89,3057.0,100.0,0.0,0.0,0.0,4.972,196.08,1143.15,1145.33
245,4.929,1793.0,22.47,3065.0,100.0,0.0,713.0,0.31,4.929,180.26,1139.77,1152.87
246,4.939,1832.0,20.41,3058.0,100.0,0.0,708.0,0.22,4.939,165.8,1150.57,1147.82
247,4.981,1829.0,17.86,3055.0,100.0,0.0,0.0,0.0,4.981,195.17,1145.64,1144.89
248,4.927,1805.0,15.34,3057.0,100.0,0.0,0.0,0.0,4.927,196.04,1138.14,1148.92
249,4.965,1823.0,17.36,3058.0,100.0,0.0,0.0,0.0,4.965,197.65,1146.44,1149.38
250,4.949,1828.0,20.64,3059.0,100.0,0.0,0.0,0.0,4.949,196.64,1144.45,1145.11
251,4.959,1827.0,21.82,3057.0,100.0,0.0,0.0,0.0,4.959,196.55,1139.4,1153.03
252,4.953,1794.0,22.14,3059.0,100.0,0.0,0.0,0.0,4.953,200.07,1137.43,1148.91
253,4.971,1895.0,21.56,3057.0,100.0,0.0,0.0,0.0,4.971,198.04,1153.51,1145.9
254,4.94,1845.0,24.18,3058.0,100.0,0.0,0.0,0.0,4.94,197.43,1143.16,1146.45
255,4.974,1838.0,28.65,3062.0,100.0,0.0,0.0,0.0,4.974,186.85,1147.45,1152.68
256,4.948,1843.0,20.66,3058.0,100.0,0.0,0.0,0.0,4.948,192.21,1142.4,1147.81
257,4.883,1885.0,24.71,3062.0,100.0,0.0,0.0,0.0,4.883,188.49,1140.26,1144.93
258,4.96,1936.0,19.46,3055.0,100.0,0.0,0.0,0.0,4.96,192.56,1140.79,1147.17
259,4.893,1899.0,25.71,3059.0,100.0,0.0,0.0,0.0,4.893,192.91,1140.79,1146.79
260,4.967,1934.0,18.61,3054.0,100.0,0.0,0.0,0.0,4.967,193.78,1143.46,1140.78
261,4.974,1915.0,19.71,3055.0,100.0,0.0,0.0,0.0,4.974,193.18,1139.1,1149.78
262,4.956,1789.0,21.79,3059.0,100.0,0.0,0.0,0.0,4.956,197.98,1136.04,1145.38
263,4.972,1930.0,20.56,3056.0,100.0,0.0,0.0,0.0,4.972,194.0,1147.61,1150.24
264,4.946,1907.0,19.97,3056.0,100.0,0.0,0.0,0.0,4.946,190.28,1140.01,1144.95
265,4.971,1814.0,21.63,3058.0,100.0,0.0,0.0,0.0,4.971,198.01,1138.63,1150.2
266,4.965,1829.0,19.26,3056.0,100.0,0.0,0.0,0.0,4.965,194.54,1141.72,1147.16
267,4.948,1882.0,20.55,3056.0,100.0,0.0,0.0,0.0,4.948,194.47,1137.04,1135.2
268,4.968,1942.0,17.63,3054.0,100.0,0.0,0.0,0.0,4.968,194.4,1144.18,1149.79
269,4.908,1901.0,24.87,3059.0,100.0,0.0,0.0,0.0,4.908,189.77,1131.75,1140.2
270,4.967,1877.0,23.02,3057.0,100.0,0.0,0.0,0.0,4.967,195.64,1146.82,1150.57
271,4.947,1883.0,21.94,3057.0,100.0,0.0,0.0,0.0,4.947,195.56,1142.14,1153.82
272,4.954,1879.0,20.42,3056.0,100.0,0.0,0.0,0.0,4.954,194.74,1139.8,1143.95
273,4.973,1964.0,18.77,3055.0,100.0,0.0,0.0,0.0,4.973,193.71,1141.98,1139.7
274,4.924,1864.0,20.35,3063.0,100.0,0.0,0.0,0.0,4.924,186.46,1146.68,1149.42
275,4.882,1839.0,26.48,3063.0,100.0,0.0,0.0,0.0,4.882,198.88,1143.5,1151.49
276,4.894,1869.0,24.24,3062.0,100.0,0.0,713.0,0.31,4.894,181.09,1143.72,1146.56
277,4.94,1807.0,20.89,3057.0,100.0,0.0,0.0,0.0,4.94,170.79,1137.11,1149.53
278,4.967,1901.0,21.19,3055.0,100.0,0.0,0.0,0.0,4.967,192.6,1139.77,1144.48
279,4.974,1941.0,18.31,3054.0,100.0,0.0,0.0,0.0,4.974,192.38,1146.69,1140.32
280,4.94,1821.0,21.15,3058.0,100.0,0.0,0.0,0.0,4.94,194.89,1134.72,1151.53
281,4.956,1890.0,19.13,3055.0,100.0,0.0,0.0,0.0,4.956,194.33,1141.3,1149.18
282,4.954,1910.0,21.61,3056.0,100.0,0.0,0.0,0.0,4.954,194.6,1145.59,1140.89
283,4.96,1861.0,20.13,3055.0,100.0,0.0,0.0,0.0,4.96,194.88,1141.06,1153.83
284,4.948,1799.0,22.57,3060.0,100.0,0.0,0.0,0.0,4.948,191.94,1143.0,1147.92
285,4.975,1930.0,21.59,3055.0,100.0,0.0,0.0,0.0,4.975,197.23,1140.15,1145.35
286,4.956,1806.0,21.58,3060.0,100.0,0.0,0.0,0.0,4.956,197.32,1147.22,1151.4
287,4.951,1836.0,23.29,3058.0,100.0,0.0,0.0,0.0,4.951,196.53,1130.61,1143.22
288,4.959,1871.0,22.35,3059.0,100.0,0.0,0.0,0.0,4.959,199.16,1150.8,1151.65
289,4.935,1903.0,16.75,3057.0,100.0,0.0,0.0,0.0,4.935,192.48,1139.66,1148.13
290,4.965,1970.0,17.58,3054.0,100.0,0.0,0.0,0.0,4.965,192.86,1139.92,1143.63
291,4.976,1926.0,18.98,3054.0,100.0,0.0,0.0,0.0,4.976,194.94,1133.58,1147.51
292,4.984,1925.0,20.61,3054.0,100.0,0.0,712.0,0.31,4.984,194.25,1145.47,1150.89
293,4.979,1895.0,26.76,3056.0,100.0,0.0,0.0,0.0,4.979,196.38,1144.35,1136.85
294,4.95,1806.0,24.11,3064.0,100.0,0.0,0.0,0.0,4.95,192.03,1149.47,1160.95
295,4.982,1836.0,22.67,3058.0,100.0,0.0,707.0,0.22,4.982,199.3,1139.37,1147.2
296,4.981,1845.0,20.79,3056.0,100.0,0.0,709.0,0.22,4.981,197.8,1142.32,1149.83
297,4.945,1760.0,20.6,3065.0,100.0,0.0,0.0,0.0,4.945,186.19,1149.98,1148.61
298,4.951,1867.0,21.33,3058.0,100.0,0.0,714.0,0.41,4.951,197.57,1140.26,1149.09
299,4.996,1910.0,28.21,3056.0,100.0,0.0,0.0,0.0,4.996,196.01,1141.71,1142.61
300,4.946,1899.0,21.47,3058.0,100.0,0.001,711.0,0.53,4.947,193.26,1142.78,1157.65
301,4.966,1929.0,18.34,3055.0,100.0,0.0,0.0,0.0,4.966,191.52,1136.42,1142.28
302,4.958,1960.0,18.23,3054.0,100.0,0.0,0.0,0.0,4.958,195.33,1142.07,1143.89
303,4.961,1806.0,20.27,3056.0,100.0,0.0,0.0,0.0,4.961,196.34,1134.9,1150.04
304,4.976,1830.0,21.1,3058.0,100.0,0.0,0.0,0.0,4.976,201.2,1145.35,1148.92
305,4.967,1896.0,20.49,3056.0,100.0,0.0,0.0,0.0,4.967,192.48,1141.76,1148.3
306,4.972,1774.0,22.66,3062.0,100.0,0.0,0.0,0.0,4.972,205.19,1145.74,1150.0
307,4.937,1810.0,20.59,3057.0,100.0,0.0,0.0,0.0,4.937,177.88,1143.77,1151.93
308,4.917,1851.0,23.38,3060.0,100.0,0.0,0.0,0.0,4.917,175.24,1140.3,1148.91
309,4.901,1864.0,23.41,3062.0,100.0,0.0,0.0,0.0,4.901,194.52,1138.85,1147.33
310,4.942,1934.0,16.03,3055.0,100.0,0.0,0.0,0.0,4.942,194.96,1144.57,1141.33
311,4.966,1969.0,18.27,3055.0,100.0,0.0,0.0,0.0,4.966,192.38,1138.12,1147.33
312,4.969,1944.0,18.54,3054.0,100.0,0.0,0.0,0.0,4.969,194.18,1142.08,1141.85
313,4.966,1969.0,19.63,3055.0,100.0,0.0,0.0,0.0,4.966,195.53,1132.04,1152.45
314,4.937,1847.0,28.33,3060.0,100.0,0.0,0.0,0.0,4.937,197.96,1151.74,1148.61
315,4.952,1897.0,25.28,3061.0,100.0,0.0,0.0,0.0,4.952,189.46,1140.62,1149.07
316,4.971,1960.0,19.48,3055.0,100.0,0.0,0.0,0.0,4.971,196.75,1143.35,1137.48
317,4.929,1859.0,21.82,3059.0,100.0,0.0,0.0,0.0,4.929,198.43,1144.31,1150.73
318,4.979,1894.0,18.47,3054.0,100.0,0.0,0.0,0.0,4.979,194.38,1136.28,1151.83
319,4.926,1913.0,20.53,3059.0,100.0,0.0,0.0,0.0,4.926,190.55,1143.65,1138.03
320,5.008,1937.0,29.98,3056.0,100.0,0.0,0.0,0.0,5.008,197.01,1130.72,1154.42
321,4.981,1839.0,19.34,3055.0,100.0,0.0,0.0,0.0,4.981,194.21,1145.88,1147.99
322,4.928,1821.0,23.12,3059.0,100.0,0.0,0.0,0.0,4.928,197.21,1146.64,1140.34
323,4.953,1829.0,21.93,3058.0,100.0,0.0,0.0,0.0,4.953,199.1,1140.26,1154.72
324,4.998,1854.0,22.01,3056.0,100.0,0.0,712.0,0.31,4.998,197.28,1145.74,1146.63
325,4.965,1832.0,21.28,3057.0,100.0,0.0,0.0,0.0,4.965,198.22,1137.28,1139.38
326,4.941,1756.0,20.28,3065.0,100.0,0.0,0.0,0.0,4.941,187.98,1150.31,1159.1
327,4.93,1833.0,23.11,3061.0,100.0,0.0,0.0,0.0,4.93,198.61,1139.33,1145.78
328,4.965,1794.0,26.73,3062.0,100.0,0.0,0.0,0.0,4.965,199.35,1149.28,1148.34
329,5.034,1806.0,32.13,3059.0,100.0,0.0,0.0,0.0,5.034,206.52,1147.03,1155.11
330,4.919,1845.0,16.75,3057.0,100.0,0.0,0.0,0.0,4.919,195.79,1140.86,1144.59
331,4.946,1825.0,19.67,3060.0,100.0,0.0,0.0,0.0,4.946,195.82,1140.42,1151.88
332,4.954,1855.0,23.36,3059.0,100.0,0.0,709.0,0.22,4.954,199.45,1143.45,1139.7
333,4.97,1902.0,21.04,3056.0,100.0,0.0,0.0,0.0,4.97,197.2,1141.0,1153.0
334,4.953,1916.0,22.48,3058.0,100.0,0.0,0.0,0.0,4.953,193.24,1140.54,1146.27
335,4.958,1871.0,22.8,3057.0,100.0,0.0,0.0,0.0,4.958,197.69,1142.78,1146.12
336,4.96,1869.0,22.42,3058.0,100.0,0.0,0.0,0.0,4.96,197.58,1139.88,1153.12
337,4.967,1886.0,20.37,3055.0,100.0,0.0,0.0,0.0,4.967,195.81,1139.53,1142.59
338,4.914,1803.0,24.43,3063.0,100.0,0.0,0.0,0.0,4.914,170.32,1152.11,1149.92
339,4.951,1812.0,22.62,3060.0,100.0,0.0,0.0,0.0,4.951,187.07,1140.18,1150.01
340,4.993,1917.0,19.77,3054.0,100.0,0.0,0.0,0.0,4.993,196.38,1141.71,1144.63
341,4.943,1881.0,21.75,3057.0,100.0,0.0,0.0,0.0,4.943,196.37,1136.78,1144.29
342,4.948,1972.0,22.42,3058.0,100.0,0.0,0.0,0.0,4.948,193.07,1139.3,1148.74
343,4.987,1956.0,18.24,3054.0,100.0,0.0,0.0,0.0,4.987,196.4,1143.74,1146.23
344,4.952,1862.0,23.33,3061.0,100.0,0.0,0.0,0.0,4.952,197.92,1141.0,1143.62
345,4.963,1873.0,19.82,3056.0,100.0,0.0,0.0,0.0,4.963,197.51,1138.97,1151.82
346,4.956,1819.0,22.93,3060.0,100.0,0.0,0.0,0.0,4.956,197.55,1152.05,1149.14
347,5.017,1900.0,27.6,3057.0,100.0,0.0,712.0,0.31,5.017,196.13,1135.48,1147.62
348,5.018,1983.0,24.12,3054.0,100.0,0.0,0.0,0.0,5.018,196.44,1140.52,1150.15
349,4.97,1930.0,23.36,3056.0,100.0,0.0,708.0,0.22,4.97,197.58,1135.21,1142.41
350,4.972,1828.0,21.17,3057.0,100.0,0.0,0.0,0.0,4.972,200.65,1150.76,1148.98
351,4.941,1823.0,16.42,3056.0,100.0,0.0,0.0,0.0,4.941,195.4,1141.11,1147.91
352,4.937,1839.0,25.26,3060.0,100.0,0.0,0.0,0.0,4.937,199.61,1146.02,1144.96
353,4.936,1800.0,22.35,3063.0,100.0,0.0,0.0,0.0,4.936,193.32,1143.67,1152.43
354,5.243,1921.0,25.54,3053.0,100.0,0.0,0.0,0.0,5.243,198.46,1143.02,1141.71
355,4.991,1836.0,19.2,3055.0,100.0,0.0,0.0,0.0,4.991,197.42,1134.77,1146.99
356,4.943,1889.0,23.99,3058.0,100.0,0.0,0.0,0.0,4.943,195.28,1149.98,1148.12
357,4.94,1931.0,23.83,3057.0,100.0,0.0,714.0,0.41,4.94,195.85,1135.35,1146.09
358,5.02,1911.0,34.18,3058.0,100.0,0.0,0.0,0.0,5.02,202.59,1146.14,1148.19
359,4.992,1940.0,19.23,3054.0,100.0,0.0,712.0,0.32,4.992,197.06,1143.87,1140.32
360,4.961,1910.0,21.3,3057.0,100.0,0.0,0.0,0.0,4.961,193.8,1136.82,1147.03
361,4.978,1859.0,21.11,3056.0,100.0,0.0,0.0,0.0,4.978,197.44,1132.7,1149.25
362,4.967,1887.0,21.34,3056.0,100.0,0.0,0.0,0.0,4.967,192.26,1150.31,1147.9
363,4.974,1800.0,22.71,3060.0,100.0,0.0,0.0,0.0,4.974,200.51,1143.97,1145.86
364,4.951,1780.0,23.74,3063.0,100.0,0.0,708.0,0.22,4.951,194.99,1149.65,1147.53
365,4.949,1925.0,23.24,3057.0,100.0,0.0,0.0,0.0,4.949,197.8,1141.18,1152.64
366,4.987,1925.0,20.38,3054.0,100.0,0.0,709.0,0.22,4.987,196.91,1131.4,1149.69
367,4.951,1922.0,21.56,3056.0,100.0,0.0,0.0,0.0,4.951,193.88,1148.31,1143.37
368,4.954,1912.0,20.53,3056.0,100.0,0.0,0.0,0.0,4.954,195.34,1139.54,1149.56
369,4.945,1830.0,25.5,3059.0,100.0,0.0,0.0,0.0,4.945,168.07,1143.26,1145.77
370,4.977,1878.0,22.2,3056.0,100.0,0.0,709.0,0.22,4.977,194.9,1142.32,1148.54
371,4.92,1885.0,18.82,3060.0,100.0,0.0,0.0,0.0,4.92,193.02,1136.18,1148.7
372,4.947,1908.0,23.02,3057.0,100.0,0.0,0.0,0.0,4.947,196.41,1148.04,1138.12
373,4.942,1941.0,23.31,3059.0,100.0,0.0,0.0,0.0,4.942,194.37,1136.83,1149.4
374,4.955,1937.0,25.42,3058.0,100.0,0.0,0.0,0.0,4.955,197.96,1148.25,1148.12
375,4.975,1849.0,21.25,3057.0,100.0,0.0,0.0,0.0,4.975,198.45,1139.82,1149.8
376,5.074,1900.0,34.32,3058.0,100.0,0.0,709.0,0.22,5.074,196.78,1143.25,1148.36
377,4.954,1881.0,22.64,3058.0,100.0,0.0,0.0,0.0,4.954,199.94,1143.06,1143.48
378,4.95,1914.0,23.92,3058.0,100.0,0.0,0.0,0.0,4.95,196.22,1141.97,1148.16
379,4.952,1919.0,20.93,3056.0,100.0,0.0,0.0,0.0,4.952,194.52,1139.2,1151.48
380,4.974,1859.0,20.86,3056.0,100.0,0.0,0.0,0.0,4.974,198.62,1143.09,1144.46
381,4.984,1894.0,21.14,3055.0,100.0,0.0,0.0,0.0,4.984,198.68,1140.17,1142.66
382,4.965,1854.0,21.86,3057.0,100.0,0.0,0.0,0.0,4.965,197.82,1139.71,1144.49
383,4.979,1886.0,20.89,3057.0,100.0,0.0,0.0,0.0,4.979,196.26,1136.49,1147.95
384,4.962,1838.0,22.29,3058.0,100.0,0.0,0.0,0.0,4.962,200.45,1150.88,1153.43
385,4.954,1891.0,21.85,3060.0,100.0,0.0,0.0,0.0,4.954,193.72,1138.25,1148.51
386,4.973,1887.0,19.4,3055.0,100.0,0.0,0.0,0.0,4.973,195.22,1141.72,1144.71
387,4.944,1875.0,24.57,3059.0,100.0,0.0,0.0,0.0,4.944,201.7,1149.12,1142.85
388,5.027,1922.0,33.05,3055.0,100.0,0.0,0.0,0.0,5.027,201.09,1135.59,1150.34
389,4.962,1900.0,22.61,3056.0,100.0,0.0,712.0,0.31,4.962,197.29,1143.82,1138.66
390,4.925,1867.0,25.11,3062.0,100.0,0.0,0.0,0.0,4.925,196.5,1142.81,1152.97
391,4.955,1803.0,22.48,3061.0,100.0,0.0,0.0,0.0,4.955,200.5,1145.17,1144.44
392,4.946,1807.0,16.85,3056.0,100.0,0.0,0.0,0.0,4.946,194.8,1139.99,1149.89
393,4.975,1764.0,21.91,3063.0,100.0,0.0,0.0,0.0,4.975,201.31,1141.28,1151.07
394,4.932,1846.0,26.87,3061.0,100.0,0.001,711.0,0.53,4.933,201.96,1144.83,1144.94
395,4.967,1806.0,21.61,3063.0,100.0,0.0,0.0,0.0,4.967,193.64,1153.41,1150.97
396,4.98,1789.0,23.12,3057.0,100.0,0.003,712.0,0.63,4.983,202.14,1139.35,1139.69
397,4.928,1864.0,24.67,3061.0,100.0,0.0,0.0,0.0,4.928,197.95,1144.44,1152.36
398,4.95,1867.0,24.39,3059.0,100.0,0.0,0.0,0.0,4.95,203.99,1144.3,1143.63
399,4.966,1774.0,24.89,3061.0,100.0,0.003,712.0,0.53,4.969,197.84,1146.66,1147.08
400,4.943,1900.0,19.19,3055.0,100.0,0.0,0.0,0.0,4.943,166.31,1133.54,1147.8
401,4.939,1839.0,26.21,3061.0,100.0,0.0,0.0,0.0,4.939,202.4,1154.6,1147.6
402,4.954,1881.0,20.85,3057.0,100.0,0.0,0.0,0.0,4.954,198.76,1135.43,1142.86
403,4.971,1838.0,24.6,3060.0,100.0,0.001,709.0,0.43,4.972,200.97,1150.16,1150.04
404,4.915,1836.0,25.57,3062.0,100.0,0.0,0.0,0.0,4.915,198.17,1144.27,1150.5
405,4.979,1851.0,20.03,3057.0,100.0,0.0,709.0,0.43,4.979,201.62,1142.52,1145.03
406,4.97,1879.0,20.22,3055.0,100.0,0.0,0.0,0.0,4.97,198.75,1141.04,1142.54
407,4.976,1792.0,21.47,3058.0,100.0,0.0,0.0,0.0,4.976,201.47,1134.79,1146.59
408,4.973,1878.0,20.61,3056.0,100.0,0.0,0.0,0.0,4.973,196.08,1137.96,1148.54
409,4.961,1869.0,22.15,3057.0,100.0,0.0,0.0,0.0,4.961,197.66,1150.67,1144.33
410,4.955,1808.0,25.43,3063.0,100.0,0.0,0.0,0.0,4.955,201.73,1145.86,1153.42
411,4.991,1754.0,22.85,3061.0,100.0,0.0,0.0,0.0,4.991,207.3,1145.01,1147.63
412,4.964,1939.0,14.77,3055.0,100.0,0.0,0.0,0.0,4.964,194.08,1137.87,1149.34
413,4.939,1818.0,25.4,3062.0,100.0,0.0,0.0,0.0,4.939,205.43,1139.51,1150.94
414,4.969,1847.0,22.9,3060.0,100.0,0.0,0.0,0.0,4.969,202.48,1147.76,1139.57
415,4.976,1889.0,20.5,3057.0,100.0,0.0,0.0,0.0,4.976,195.05,1138.91,1151.69
416,4.979,1896.0,20.56,3055.0,100.0,0.0,714.0,0.72,4.979,195.2,1142.98,1148.3
417,5.042,1822.0,34.04,3057.0,100.0,0.0,0.0,0.0,5.042,206.08,1142.29,1148.09
418,4.951,1804.0,24.84,3064.0,100.0,0.003,713.0,0.63,4.954,194.73,1152.42,1152.78
419,4.99,1915.0,20.61,3055.0,100.0,0.0,0.0,0.0,4.99,199.6,1142.04,1141.27
420,4.97,1885.0,21.6,3058.0,100.0,0.0,712.0,0.32,4.97,197.84,1141.27,1150.15
421,4.929,1907.0,23.9,3059.0,100.0,0.0,0.0,0.0,4.929,193.9,1136.12,1147.76
422,4.967,1867.0,22.57,3058.0,100.0,0.0,0.0,0.0,4.967,200.19,1148.54,1141.83
423,4.989,1960.0,19.71,3055.0,100.0,0.0,0.0,0.0,4.989,198.62,1132.44,1149.45
424,4.956,1890.0,22.79,3057.0,100.0,0.0,0.0,0.0,4.956,197.78,1152.96,1142.89
425,4.936,1885.0,23.42,3059.0,100.0,0.0,0.0,0.0,4.936,195.66,1138.55,1149.16
426,4.979,1861.0,22.18,3057.0,100.0,0.0,0.0,0.0,4.979,198.25,1135.55,1146.83
427,4.99,1857.0,19.78,3055.0,100.0,0.0,0.0,0.0,4.99,200.09,1143.85,1140.62
428,4.94,1924.0,25.02,3059.0,100.0,0.0,0.0,0.0,4.94,196.33,1148.19,1153.9
429,4.994,1822.0,19.84,3056.0,100.0,0.0,0.0,0.0,4.994,202.35,1142.38,1145.86
430,4.976,1809.0,18.09,3058.0,100.0,0.0,0.0,0.0,4.976,184.62,1143.45,1148.38
431,4.954,1795.0,23.27,3062.0,100.0,0.0,0.0,0.0,4.954,176.29,1143.2,1151.63
432,4.921,1837.0,22.88,3064.0,100.0,0.0,0.0,0.0,4.921,198.91,1144.13,1146.19
433,4.985,1937.0,24.9,3058.0,100.0,0.0,0.0,0.0,4.985,194.7,1145.31,1152.35
434,4.934,1862.0,26.5,3060.0,100.0,0.001,712.0,0.31,4.935,201.09,1142.14,1146.32
435,4.975,1795.0,21.72,3058.0,100.0,0.0,0.0,0.0,4.975,200.64,1141.21,1146.61
436,4.973,1815.0,25.06,3061.0,100.0,0.0,709.0,0.22,4.973,200.54,1148.32,1151.37
437,4.958,1758.0,25.28,3063.0,100.0,0.0,0.0,0.0,4.958,205.13,1144.02,1148.6
438,5.007,1707.0,22.35,3063.0,100.0,0.0,0.0,0.0,5.007,209.21,1144.95,1156.61
439,4.977,1834.0,20.9,3058.0,100.0,0.0,0.0,0.0,4.977,196.92,1138.4,1151.21
440,4.953,1855.0,22.79,3059.0,100.0,0.0,0.0,0.0,4.953,198.19,1142.64,1145.96
441,4.956,1878.0,22.18,3060.0,100.0,0.0,0.0,0.0,4.956,195.1,1149.4,1140.66
442,4.964,1943.0,22.81,3057.0,100.0,0.0,0.0,0.0,4.964,198.27,1133.88,1157.44
443,4.944,1901.0,23.6,3059.0,100.0,0.0,0.0,0.0,4.944,201.88,1146.06,1144.0
444,4.973,1922.0,20.14,3055.0,100.0,0.0,0.0,0.0,4.973,196.16,1140.49,1147.0
445,4.974,1838.0,21.24,3057.0,100.0,0.0,0.0,0.0,4.974,201.98,1142.54,1148.46
446,4.963,1878.0,22.3,3058.0,100.0,0.0,0.0,0.0,4.963,199.12,1134.95,1142.53
447,5.024,1895.0,36.63,3058.0,100.0,0.0,0.0,0.0,5.024,204.65,1149.63,1146.33
448,4.968,1885.0,21.93,3058.0,100.0,0.0,0.0,0.0,4.968,199.81,1143.57,1146.64
449,4.932,1912.0,23.48,3061.0,100.0,0.0,0.0,0.0,4.932,194.49,1141.93,1146.47
450,5.004,1935.0,19.97,3054.0,100.0,0.0,713.0,0.31,5.004,198.84,1143.47,1152.91
451,4.966,1804.0,24.43,3062.0,100.0,0.0,0.0,0.0,4.966,205.31,1133.04,1148.7
452,4.985,1910.0,21.5,3056.0,100.0,0.0,0.0,0.0,4.985,198.68,1150.58,1152.97
453,4.861,1810.0,23.08,3066.0,100.0,0.0,0.0,0.0,4.861,194.23,1139.48,1147.42
454,4.975,1921.0,19.43,3056.0,100.0,0.0,0.0,0.0,4.975,196.35,1146.76,1138.24
455,4.906,1911.0,27.59,3061.0,100.0,0.0,0.0,0.0,4.906,198.89,1137.68,1148.35
456,4.954,1874.0,23.44,3058.0,100.0,0.0,0.0,0.0,4.954,199.2,1144.84,1152.74
457,4.943,1868.0,22.85,3058.0,100.0,0.0,0.0,0.0,4.943,207.21,1144.64,1145.12
458,4.984,1788.0,22.47,3059.0,100.0,0.0,0.0,0.0,4.984,201.76,1146.09,1142.73
459,4.93,1897.0,25.56,3060.0,100.0,0.0,0.0,0.0,4.93,196.14,1135.6,1150.8
460,4.919,1908.0,26.15,3060.0,100.0,0.0,0.0,0.0,4.919,198.34,1150.59,1140.62
461,4.988,1801.0,20.34,3056.0,100.0,0.0,0.0,0.0,4.988,180.57,1145.21,1145.28
462,4.948,1909.0,24.02,3058.0,100.0,0.0,0.0,0.0,4.948,184.15,1144.29,1150.04
463,4.931,1827.0,24.47,3064.0,100.0,0.0,0.0,0.0,4.931,191.38,1144.53,1151.04
464,4.969,1879.0,20.56,3058.0,100.0,0.0,0.0,0.0,4.969,193.7,1136.15,1150.3
465,4.956,1873.0,22.29,3057.0,100.0,0.0,0.0,0.0,4.956,202.07,1142.55,1140.91
466,4.958,1873.0,24.33,3059.0,100.0,0.0,0.0,0.0,4.958,196.81,1143.89,1151.69
467,4.955,1933.0,22.82,3058.0,100.0,0.0,0.0,0.0,4.955,200.98,1143.08,1147.54
468,4.963,1843.0,22.24,3059.0,100.0,0.0,0.0,0.0,4.963,194.63,1142.93,1146.43
469,4.947,1863.0,22.83,3061.0,100.0,0.0,0.0,0.0,4.947,196.19,1139.09,1150.01
470,4.958,1912.0,23.02,3059.0,100.0,0.0,0.0,0.0,4.958,194.44,1148.94,1143.5
471,5.007,1847.0,19.82,3055.0,100.0,0.0,0.0,0.0,5.007,201.13,1141.03,1138.84
472,5.06,1881.0,23.31,3056.0,100.0,0.0,0.0,0.0,5.06,199.02,1143.56,1152.09
473,5.148,1910.0,25.98,3055.0,100.0,0.0,0.0,0.0,5.148,201.22,1138.22,1144.22
474,4.999,1831.0,19.44,3056.0,100.0,0.0,0.0,0.0,4.999,202.4,1143.57,1146.45
475,4.977,1786.0,22.81,3062.0,100.0,0.001,712.0,0.63,4.978,199.26,1152.02,1151.54
476,5.004,1851.0,23.17,3057.0,100.0,0.002,712.0,0.32,5.006,203.63,1143.29,1140.4
477,4.995,1905.0,31.38,3057.0,100.0,0.0,0.0,0.0,4.995,202.18,1140.7,1154.12
478,4.939,1879.0,23.28,3059.0,100.0,0.0,0.0,0.0,4.939,197.77,1138.8,1143.07
479,4.998,1921.0,19.25,3055.0,100.0,0.0,0.0,0.0,4.998,196.01,1142.46,1151.58
480,4.985,1793.0,20.5,3058.0,100.0,0.0,0.0,0.0,4.985,203.52,1143.0,1146.38
481,4.984,1855.0,24.98,3058.0,100.0,0.002,713.0,0.63,4.986,202.79,1141.9,1146.02
482,4.967,1887.0,23.67,3059.0,100.0,0.0,0.0,0.0,4.967,200.79,1134.21,1150.49
483,4.955,1882.0,26.73,3061.0,100.0,0.001,712.0,0.32,4.956,198.53,1148.47,1150.93
484,4.989,1866.0,17.35,3055.0,100.0,0.0,0.0,0.0,4.989,195.86,1146.15,1143.94
485,4.969,1923.0,21.85,3057.0,100.0,0.0,0.0,0.0,4.969,199.86,1139.79,1144.79
486,5.04,1782.0,28.52,3059.0,100.0,0.0,0.0,0.0,5.04,206.08,1149.57,1155.38
487,4.985,1920.0,21.73,3056.0,100.0,0.0,0.0,0.0,4.985,200.24,1141.8,1139.31
488,5.004,1953.0,18.81,3054.0,100.0,0.0,0.0,0.0,5.004,198.24,1136.62,1151.25
489,5.001,1963.0,20.39,3054.0,100.0,0.0,709.0,0.22,5.001,197.73,1135.3,1150.51
490,4.96,1951.0,20.94,3057.0,100.0,0.0,0.0,0.0,4.96,196.08,1143.36,1143.65
491,4.988,1880.0,22.83,3056.0,100.0,0.0,0.0,0.0,4.988,200.04,1143.92,1141.31
492,5.008,1801.0,21.58,3058.0,100.0,0.0,0.0,0.0,5.008,174.2,1148.95,1157.03
493,4.975,1912.0,20.67,3057.0,100.0,0.0,0.0,0.0,4.975,190.22,1142.22,1137.42
494,5.002,1981.0,18.32,3054.0,100.0,0.0,0.0,0.0,5.002,198.2,1140.92,1151.68
495,4.967,1980.0,14.88,3054.0,100.0,0.0,0.0,0.0,4.967,196.4,1135.13,1147.89
496,4.989,1967.0,26.55,3057.0,100.0,0.0,708.0,0.22,4.989,199.52,1136.38,1145.64
497,4.98,1867.0,22.91,3058.0,100.0,0.0,0.0,0.0,4.98,201.13,1149.37,1139.94
498,4.987,1852.0,21.92,3058.0,100.0,0.0,0.0,0.0,4.987,205.24,1147.04,1149.17
