Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
59,4.856,1899.0,22.33,3059.0,100.0,0.0,0.0,0.0,4.856,188.75,1141.3,1147.85
60,4.833,1874.0,24.26,3062.0,100.0,0.0,0.0,0.0,4.833,188.41,1142.43,1147.68
61,4.794,1817.0,24.27,3064.0,100.0,0.0,0.0,0.0,4.794,159.88,1140.83,1145.01
62,4.877,1867.0,18.15,3055.0,100.0,0.0,0.0,0.0,4.877,173.35,1143.31,1141.59
63,4.884,1940.0,18.57,3055.0,100.0,0.0,0.0,0.0,4.884,187.76,1142.8,1142.12
64,4.898,1920.0,21.02,3056.0,100.0,0.0,711.0,0.53,4.898,190.03,1143.82,1151.8
65,4.885,1911.0,20.08,3058.0,100.0,0.0,0.0,0.0,4.885,191.8,1133.6,1150.88
66,4.881,1878.0,18.77,3058.0,100.0,0.0,0.0,0.0,4.881,189.78,1152.13,1144.33
67,4.875,1887.0,18.46,3055.0,100.0,0.0,0.0,0.0,4.875,185.84,1138.01,1144.87
68,4.864,1880.0,22.21,3061.0,100.0,0.0,0.0,0.0,4.864,190.36,1146.08,1150.28
69,4.872,1776.0,21.96,3062.0,100.0,0.0,0.0,0.0,4.872,187.13,1137.74,1154.39
70,4.895,1889.0,19.93,3056.0,100.0,0.0,0.0,0.0,4.895,188.06,1146.87,1140.86
71,4.895,1962.0,18.6,3055.0,100.0,0.0,0.0,0.0,4.895,187.66,1143.54,1153.41
72,4.883,1844.0,22.31,3059.0,100.0,0.0,0.0,0.0,4.883,191.58,1143.73,1146.61
73,4.874,1824.0,16.76,3057.0,100.0,0.0,0.0,0.0,4.874,189.09,1144.63,1146.46
74,4.875,1828.0,20.99,3060.0,100.0,0.0,0.0,0.0,4.875,191.91,1138.92,1150.93
75,4.873,1915.0,20.95,3059.0,100.0,0.0,0.0,0.0,4.873,188.81,1145.11,1141.87
76,4.892,1859.0,20.72,3058.0,100.0,0.0,0.0,0.0,4.892,189.71,1143.1,1151.22
77,4.9,1822.0,18.74,3056.0,100.0,0.0,0.0,0.0,4.9,187.9,1143.41,1146.44
78,4.904,1862.0,19.12,3055.0,100.0,0.0,0.0,0.0,4.904,189.01,1143.15,1145.09
79,4.899,1934.0,18.96,3055.0,100.0,0.0,0.0,0.0,4.899,189.37,1142.84,1146.96
80,4.898,1974.0,18.31,3055.0,100.0,0.0,0.0,0.0,4.898,186.4,1140.53,1145.35
81,4.889,1822.0,21.94,3060.0,100.0,0.0,0.0,0.0,4.889,192.45,1138.83,1149.47
82,4.909,1950.0,18.87,3055.0,100.0,0.0,0.0,0.0,4.909,186.0,1142.94,1146.51
83,4.871,1861.0,21.53,3059.0,100.0,0.0,0.0,0.0,4.871,188.86,1151.32,1142.88
84,4.897,1848.0,20.54,3057.0,100.0,0.0,0.0,0.0,4.897,188.61,1142.28,1149.62
85,4.91,1860.0,19.69,3055.0,100.0,0.001,714.0,0.41,4.911,189.01,1143.85,1145.07
86,4.936,1824.0,32.9,3059.0,100.0,0.0,0.0,0.0,4.936,194.88,1142.51,1150.78
87,4.909,1814.0,22.42,3058.0,100.0,0.004,714.0,0.73,4.913,195.76,1145.71,1145.36
88,4.898,1912.0,18.37,3055.0,100.0,0.0,0.0,0.0,4.898,187.93,1138.68,1142.74
89,4.904,1948.0,18.94,3055.0,100.0,0.0,0.0,0.0,4.904,185.32,1133.11,1151.31
90,4.894,1854.0,21.15,3059.0,100.0,0.0,0.0,0.0,4.894,192.07,1152.66,1138.21
91,4.889,1876.0,22.0,3061.0,100.0,0.0,0.0,0.0,4.889,192.44,1139.73,1156.52
92,4.884,1857.0,18.57,3056.0,100.0,0.0,0.0,0.0,4.884,156.19,1144.97,1148.78
93,4.864,1853.0,16.49,3058.0,100.0,0.0,0.0,0.0,4.864,186.44,1141.76,1139.02
94,4.873,1871.0,20.99,3060.0,100.0,0.0,0.0,0.0,4.873,189.09,1138.54,1153.11
95,4.888,1925.0,20.28,3057.0,100.0,0.0,0.0,0.0,4.888,191.26,1139.82,1142.2
96,4.863,1877.0,25.04,3061.0,100.0,0.0,0.0,0.0,4.863,192.15,1151.44,1146.56
97,4.9,1825.0,20.73,3057.0,100.0,0.0,0.0,0.0,4.9,190.47,1137.74,1151.68
98,4.859,1822.0,24.97,3061.0,100.0,0.0,0.0,0.0,4.859,190.1,1146.44,1136.88
99,4.901,1839.0,19.96,3058.0,100.0,0.0,0.0,0.0,4.901,191.37,1147.28,1151.93
100,4.866,1812.0,21.17,3060.0,100.0,0.0,0.0,0.0,4.866,190.89,1134.67,1146.42
101,4.863,1836.0,23.62,3061.0,100.0,0.0,0.0,0.0,4.863,192.48,1140.65,1143.51
102,4.919,1868.0,19.36,3055.0,100.0,0.0,0.0,0.0,4.919,189.01,1143.96,1152.47
103,4.891,1935.0,21.49,3058.0,100.0,0.0,0.0,0.0,4.891,188.9,1138.42,1140.63
104,4.911,1907.0,18.43,3055.0,100.0,0.0,0.0,0.0,4.911,185.85,1145.78,1149.73
105,4.88,1900.0,20.75,3060.0,100.0,0.0,0.0,0.0,4.88,186.65,1144.19,1142.62
106,4.909,1865.0,20.96,3057.0,100.0,0.0,0.0,0.0,4.909,191.2,1144.36,1152.24
107,4.893,1851.0,20.74,3058.0,100.0,0.0,0.0,0.0,4.893,190.77,1141.48,1137.29
108,4.905,1902.0,19.01,3055.0,100.0,0.0,0.0,0.0,4.905,188.98,1137.01,1152.12
109,4.897,1868.0,21.5,3058.0,100.0,0.0,0.0,0.0,4.897,189.79,1148.5,1139.91
110,4.912,1897.0,18.76,3055.0,100.0,0.0,0.0,0.0,4.912,189.13,1132.52,1149.79
111,4.901,1922.0,22.1,3057.0,100.0,0.0,0.0,0.0,4.901,191.22,1142.21,1148.23
112,4.913,1839.0,21.9,3057.0,100.0,0.0,0.0,0.0,4.913,193.25,1150.45,1143.5
113,4.929,1888.0,24.01,3057.0,100.0,0.0,0.0,0.0,4.929,188.48,1143.06,1154.31
114,4.856,1824.0,20.16,3060.0,100.0,0.0,0.0,0.0,4.856,193.78,1142.56,1139.79
115,4.901,1888.0,20.74,3060.0,100.0,0.0,0.0,0.0,4.901,181.25,1144.58,1152.83
116,4.978,1742.0,34.87,3061.0,100.0,0.0,0.0,0.0,4.978,200.88,1145.44,1143.43
117,5.14,1875.0,27.54,3057.0,100.0,0.0,0.0,0.0,5.14,192.11,1138.06,1155.21
118,4.9,1834.0,21.21,3057.0,100.0,0.0,715.0,0.41,4.9,193.81,1143.76,1142.52
119,4.898,1795.0,21.1,3059.0,100.0,0.0,0.0,0.0,4.898,189.55,1145.56,1152.7
120,4.915,1931.0,18.87,3055.0,100.0,0.0,0.0,0.0,4.915,188.72,1142.76,1143.51
121,4.887,1826.0,23.76,3060.0,100.0,0.0,0.0,0.0,4.887,187.55,1148.68,1148.28
122,4.869,1940.0,22.55,3060.0,100.0,0.0,0.0,0.0,4.869,182.48,1139.89,1145.7
123,4.801,1826.0,25.86,3063.0,100.0,0.0,0.0,0.0,4.801,158.1,1149.46,1145.75
124,4.923,1925.0,19.56,3055.0,100.0,0.0,0.0,0.0,4.923,190.01,1142.4,1140.5
125,4.851,1939.0,22.65,3060.0,100.0,0.0,0.0,0.0,4.851,188.88,1133.41,1146.84
126,4.889,1860.0,22.15,3058.0,100.0,0.0,0.0,0.0,4.889,189.57,1150.38,1139.62
127,4.92,1952.0,18.97,3055.0,100.0,0.0,0.0,0.0,4.92,193.09,1132.36,1156.26
128,4.906,1890.0,20.18,3057.0,100.0,0.0,0.0,0.0,4.906,189.61,1151.92,1146.1
129,4.929,1899.0,18.88,3055.0,100.0,0.0,0.0,0.0,4.929,190.6,1142.74,1140.46
130,4.891,1853.0,22.38,3060.0,100.0,0.0,0.0,0.0,4.891,192.08,1137.14,1152.7
131,4.923,1927.0,19.11,3055.0,100.0,0.0,0.0,0.0,4.923,189.83,1144.1,1136.88
132,4.915,1828.0,21.73,3057.0,100.0,0.0,0.0,0.0,4.915,193.31,1138.21,1151.78
133,4.915,1902.0,17.22,3055.0,100.0,0.0,0.0,0.0,4.915,187.21,1147.08,1149.1
134,4.904,1961.0,15.75,3055.0,100.0,0.0,0.0,0.0,4.904,190.48,1141.92,1143.05
135,4.907,1874.0,21.94,3057.0,100.0,0.0,0.0,0.0,4.907,190.51,1139.24,1146.7
136,4.93,1850.0,19.49,3056.0,100.0,0.0,0.0,0.0,4.93,191.82,1141.94,1138.88
137,4.896,1858.0,23.29,3058.0,100.0,0.0,0.0,0.0,4.896,191.38,1150.51,1153.33
138,4.916,1755.0,20.75,3060.0,100.0,0.0,0.0,0.0,4.916,193.79,1142.83,1152.41
139,4.882,1853.0,21.16,3059.0,100.0,0.0,0.0,0.0,4.882,190.57,1139.95,1140.52
140,4.861,1835.0,28.06,3062.0,100.0,0.0,0.0,0.0,4.861,192.12,1150.87,1151.75
141,4.934,1816.0,19.4,3056.0,100.0,0.0,0.0,0.0,4.934,190.82,1144.26,1146.5
142,4.929,1908.0,19.08,3055.0,100.0,0.0,0.0,0.0,4.929,192.36,1141.9,1139.3
143,4.921,1888.0,17.14,3056.0,100.0,0.0,0.0,0.0,4.921,188.92,1140.73,1153.69
144,4.872,1822.0,23.07,3060.0,100.0,0.0,0.0,0.0,4.872,191.92,1142.51,1135.38
145,4.929,1851.0,19.5,3055.0,100.0,0.002,712.0,0.31,4.931,191.41,1133.65,1153.54
146,4.981,1895.0,33.78,3056.0,100.0,0.0,0.0,0.0,4.981,194.06,1151.11,1149.27
147,4.911,1877.0,19.47,3057.0,100.0,0.0,0.0,0.0,4.911,188.83,1141.67,1139.4
148,4.923,1876.0,19.18,3055.0,100.0,0.0,0.0,0.0,4.923,192.04,1133.39,1150.21
149,4.921,1893.0,19.88,3056.0,100.0,0.0,0.0,0.0,4.921,186.92,1141.88,1146.23
150,4.927,1950.0,22.16,3056.0,100.0,0.0,713.0,0.63,4.927,194.42,1148.7,1148.68
151,4.904,1926.0,21.87,3058.0,100.0,0.0,0.0,0.0,4.904,189.38,1141.71,1138.69
152,4.927,1746.0,21.75,3061.0,100.0,0.0,0.0,0.0,4.927,194.6,1137.99,1161.91
153,4.889,1857.0,19.71,3058.0,100.0,0.0,0.0,0.0,4.889,177.34,1142.3,1143.97
154,4.879,1793.0,17.13,3060.0,100.0,0.0,0.0,0.0,4.879,171.59,1153.14,1137.77
155,4.915,1967.0,20.48,3056.0,100.0,0.0,0.0,0.0,4.915,189.75,1135.58,1154.89
156,4.913,1866.0,21.2,3057.0,100.0,0.0,0.0,0.0,4.913,193.79,1148.98,1143.28
157,4.928,1955.0,18.7,3055.0,100.0,0.0,0.0,0.0,4.928,188.12,1136.1,1147.33
158,4.928,1799.0,21.29,3059.0,100.0,0.0,0.0,0.0,4.928,196.27,1154.09,1149.0
159,4.927,1782.0,20.34,3061.0,100.0,0.0,0.0,0.0,4.927,187.73,1144.34,1151.94
160,4.906,1853.0,22.43,3058.0,100.0,0.0,0.0,0.0,4.906,191.65,1144.99,1141.46
161,4.912,1855.0,23.01,3059.0,100.0,0.0,0.0,0.0,4.912,192.29,1146.22,1150.76
162,4.904,1914.0,21.72,3057.0,100.0,0.0,0.0,0.0,4.904,192.67,1133.51,1144.93
163,4.935,1943.0,18.43,3055.0,100.0,0.0,0.0,0.0,4.935,188.74,1146.95,1145.43
164,4.899,1931.0,21.48,3057.0,100.0,0.0,0.0,0.0,4.899,190.17,1141.1,1139.21
165,4.932,1971.0,18.12,3055.0,100.0,0.0,0.0,0.0,4.932,189.95,1131.09,1154.11
166,4.915,1931.0,21.87,3056.0,100.0,0.0,0.0,0.0,4.915,190.82,1148.58,1139.42
167,4.938,1935.0,17.8,3055.0,100.0,0.0,0.0,0.0,4.938,189.77,1131.54,1151.92
168,4.927,1859.0,17.1,3055.0,100.0,0.0,0.0,0.0,4.927,187.15,1149.12,1147.29
169,4.916,1865.0,20.46,3057.0,100.0,0.0,0.0,0.0,4.916,191.17,1139.06,1145.3
170,4.922,1829.0,21.37,3057.0,100.0,0.0,0.0,0.0,4.922,191.21,1143.23,1148.19
171,4.953,1815.0,19.9,3056.0,100.0,0.0,0.0,0.0,4.953,193.28,1139.33,1139.46
172,4.951,1812.0,19.68,3056.0,100.0,0.0,0.0,0.0,4.951,191.96,1141.68,1146.7
173,4.983,1833.0,24.96,3055.0,100.0,0.0,0.0,0.0,4.983,192.94,1143.42,1146.42
174,4.902,1862.0,13.83,3055.0,100.0,0.0,0.0,0.0,4.902,189.83,1139.14,1154.92
175,4.984,1791.0,33.4,3057.0,100.0,0.002,712.0,0.32,4.986,198.58,1145.3,1149.5
176,4.925,1882.0,18.76,3056.0,100.0,0.0,0.0,0.0,4.925,185.75,1141.47,1145.84
177,4.932,1807.0,21.45,3058.0,100.0,0.0,0.0,0.0,4.932,196.41,1144.15,1144.67
178,4.943,1829.0,19.55,3056.0,100.0,0.0,0.0,0.0,4.943,192.6,1141.62,1147.27
179,4.95,1857.0,19.05,3055.0,100.0,0.0,0.0,0.0,4.95,193.26,1140.06,1139.93
180,4.936,1867.0,19.51,3055.0,100.0,0.0,0.0,0.0,4.936,191.68,1138.69,1149.0
181,4.915,1916.0,23.16,3058.0,100.0,0.001,709.0,0.22,4.916,191.38,1143.08,1141.26
182,4.927,1896.0,20.32,3056.0,100.0,0.0,0.0,0.0,4.927,191.65,1140.38,1155.19
183,4.937,1809.0,21.23,3057.0,100.0,0.0,0.0,0.0,4.937,191.5,1140.86,1148.26
184,4.92,1792.0,19.37,3058.0,100.0,0.0,0.0,0.0,4.92,171.75,1146.07,1141.68
185,4.899,1768.0,22.71,3062.0,100.0,0.0,0.0,0.0,4.899,174.87,1147.27,1151.53
186,4.917,1915.0,22.0,3057.0,100.0,0.0,0.0,0.0,4.917,193.57,1141.51,1143.69
187,4.899,1877.0,22.96,3060.0,100.0,0.0,0.0,0.0,4.899,190.65,1140.98,1147.36
188,4.939,1942.0,18.9,3055.0,100.0,0.0,0.0,0.0,4.939,190.3,1143.87,1148.41
189,4.941,1947.0,18.31,3055.0,100.0,0.0,0.0,0.0,4.941,189.97,1140.7,1141.56
190,4.962,1886.0,19.93,3055.0,100.0,0.0,0.0,0.0,4.962,194.51,1142.36,1151.81
191,4.902,1813.0,24.5,3058.0,100.0,0.0,0.0,0.0,4.902,193.39,1133.56,1140.48
192,4.948,1861.0,20.12,3056.0,100.0,0.0,0.0,0.0,4.948,191.88,1150.02,1151.19
193,4.914,1878.0,19.7,3057.0,100.0,0.0,0.0,0.0,4.914,189.62,1140.73,1139.35
194,5.213,1890.0,62.64,3049.0,100.0,0.001,711.0,0.75,5.218,200.7,1139.06,1159.6
195,4.894,1910.0,23.63,3059.0,100.0,0.0,0.0,0.0,4.894,193.04,1148.93,1145.77
196,4.924,1842.0,23.62,3060.0,100.0,0.0,708.0,0.22,4.924,193.96,1139.07,1151.17
197,4.948,1898.0,18.53,3055.0,100.0,0.0,0.0,0.0,4.948,191.65,1144.72,1145.15
198,4.931,1945.0,19.44,3056.0,100.0,0.0,0.0,0.0,4.931,191.47,1141.22,1144.92
199,4.904,1875.0,20.45,3056.0,100.0,0.0,0.0,0.0,4.904,190.23,1137.97,1149.65
200,4.914,1900.0,23.67,3058.0,100.0,0.0,0.0,0.0,4.914,191.84,1146.42,1146.93
201,4.937,1877.0,21.01,3058.0,100.0,0.0,0.0,0.0,4.937,193.59,1141.67,1146.63
202,4.909,1836.0,23.76,3060.0,100.0,0.0,0.0,0.0,4.909,196.13,1145.26,1146.66
203,4.947,1837.0,20.79,3057.0,100.0,0.0,0.0,0.0,4.947,192.24,1142.66,1149.71
204,4.95,1849.0,20.94,3055.0,100.0,0.0,714.0,0.41,4.95,193.78,1140.81,1140.16
205,4.979,1863.0,35.38,3057.0,100.0,0.0,0.0,0.0,4.979,199.64,1135.26,1152.47
206,4.896,1871.0,25.07,3061.0,100.0,0.0,712.0,0.32,4.896,187.65,1148.83,1151.59
207,4.906,1762.0,22.06,3066.0,100.0,0.0,0.0,0.0,4.906,187.88,1149.65,1147.82
208,4.953,1798.0,23.75,3058.0,100.0,0.0,0.0,0.0,4.953,194.62,1136.39,1144.42
209,4.981,1854.0,28.11,3057.0,100.0,0.0,0.0,0.0,4.981,196.07,1147.27,1155.78
210,5.081,1864.0,49.41,3053.0,100.0,0.001,709.0,0.43,5.086,201.49,1145.98,1149.87
211,5.527,2008.0,100.0,3054.0,100.0,0.0,710.0,0.22,5.527,202.89,1153.59,1153.88
212,5.516,1933.0,100.0,3055.0,100.0,0.0,0.0,0.0,5.516,202.29,1138.92,1152.45
213,5.433,1882.0,100.0,3061.0,100.0,0.0,0.0,0.0,5.433,207.95,1162.02,1165.49
214,5.486,1896.0,100.0,3054.0,100.0,0.0,0.0,0.0,5.486,204.94,1141.1,1151.29
215,5.491,1870.0,100.0,3055.0,100.0,0.0,0.0,0.0,5.491,176.02,1155.74,1159.05
216,5.489,1884.0,100.0,3056.0,100.0,0.0,0.0,0.0,5.489,197.59,1151.82,1145.7
217,5.497,1952.0,100.0,3056.0,100.0,0.0,0.0,0.0,5.497,206.47,1147.87,1161.59
218,5.55,1998.0,100.0,3053.0,100.0,0.0,708.0,0.22,5.55,205.22,1151.55,1154.4
219,5.519,1936.0,100.0,3053.0,100.0,0.0,0.0,0.0,5.519,202.78,1142.38,1146.78
220,5.485,1908.0,100.0,3056.0,100.0,0.0,0.0,0.0,5.485,206.07,1156.2,1163.89
221,5.167,1942.0,49.82,3048.0,100.0,0.0,0.0,0.0,5.17,196.94,1144.73,1148.3
222,4.933,1899.0,22.0,3056.0,100.0,0.0,0.0,0.0,4.933,193.32,1138.43,1146.64
223,4.949,1751.0,21.52,3061.0,100.0,0.0,712.0,0.32,4.949,192.05,1149.0,1143.01
224,4.955,1862.0,19.44,3055.0,100.0,0.0,0.0,0.0,4.955,191.89,1132.0,1150.18
225,4.952,1869.0,27.56,3058.0,100.0,0.0,0.0,0.0,4.952,192.76,1149.41,1146.66
226,4.929,1835.0,25.83,3065.0,100.0,0.0,0.0,0.0,4.929,187.73,1145.52,1150.31
227,4.955,1846.0,20.24,3056.0,100.0,0.0,0.0,0.0,4.955,193.08,1137.61,1145.7
228,4.876,1843.0,26.85,3064.0,100.0,0.0,0.0,0.0,4.876,190.68,1150.61,1150.45
229,4.925,1871.0,22.74,3058.0,100.0,0.0,0.0,0.0,4.925,192.28,1143.45,1141.94
230,4.997,1771.0,28.85,3060.0,100.0,0.0,709.0,0.22,4.997,198.23,1143.17,1144.27
231,4.949,1888.0,20.0,3055.0,100.0,0.0,0.0,0.0,4.949,194.45,1142.23,1155.37
232,4.935,1915.0,21.1,3058.0,100.0,0.0,0.0,0.0,4.935,185.98,1143.49,1146.84
233,4.964,1818.0,21.24,3057.0,100.0,0.0,0.0,0.0,4.964,196.33,1141.93,1148.4
234,4.987,1871.0,29.65,3056.0,100.0,0.0,0.0,0.0,4.987,196.63,1137.49,1148.76
235,4.927,1879.0,20.99,3057.0,100.0,0.0,0.0,0.0,4.927,195.94,1147.59,1145.36
236,5.257,1862.0,24.7,3054.0,100.0,0.0,709.0,0.21,5.257,196.81,1146.43,1142.1
237,4.959,1950.0,18.81,3055.0,100.0,0.0,0.0,0.0,4.959,191.83,1139.29,1151.12
238,4.955,1820.0,22.87,3059.0,100.0,0.001,711.0,0.53,4.956,197.33,1141.19,1147.82
239,4.917,1829.0,23.26,3060.0,100.0,0.0,0.0,0.0,4.917,189.25,1149.44,1144.78
240,4.951,1828.0,20.48,3056.0,100.0,0.0,0.0,0.0,4.951,194.37,1142.27,1140.52
241,4.962,1951.0,18.67,3055.0,100.0,0.0,0.0,0.0,4.962,192.78,1138.69,1152.26
242,4.951,1848.0,19.89,3056.0,100.0,0.0,0.0,0.0,4.951,192.0,1140.91,1148.08
243,4.963,1842.0,20.2,3055.0,100.0,0.0,0.0,0.0,4.963,195.78,1143.75,1149.2
244,4.977,1816.0,20.02,3057.0,100.0,0.0,0.0,0.0,4.977,195.03,1141.54,1148.67
245,4.929,1838.0,20.45,3057.0,100.0,0.0,0.0,0.0,4.929,194.7,1141.43,1144.46
246,4.92,1746.0,22.48,3062.0,100.0,0.0,0.0,0.0,4.92,161.41,1141.36,1153.2
247,4.947,1803.0,21.42,3058.0,100.0,0.0,0.0,0.0,4.947,197.57,1142.52,1142.46
248,4.969,1824.0,20.0,3056.0,100.0,0.0,0.0,0.0,4.969,196.21,1148.94,1148.67
249,4.956,1845.0,22.38,3057.0,100.0,0.0,0.0,0.0,4.956,196.39,1144.77,1150.56
250,4.951,1934.0,21.12,3056.0,100.0,0.0,0.0,0.0,4.951,191.37,1140.19,1147.48
251,4.965,1972.0,18.35,3055.0,100.0,0.0,0.0,0.0,4.965,192.54,1133.24,1147.3
252,4.946,1889.0,21.25,3057.0,100.0,0.0,0.0,0.0,4.946,192.7,1151.29,1147.83
253,4.971,1852.0,19.25,3055.0,100.0,0.0,0.0,0.0,4.971,193.88,1141.18,1145.57
