Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
75,4.873,1910.0,14.33,3059.0,100.0,0.0,0.0,0.0,4.873,184.73,1157.79,1146.31
76,4.865,1828.0,15.87,3059.0,100.0,0.0,0.0,0.0,4.865,191.31,1143.44,1143.23
77,4.915,1956.0,13.62,3055.0,100.0,0.0,713.0,0.31,4.915,187.04,1156.41,1152.49
78,4.873,1937.0,14.43,3058.0,100.0,0.0,0.0,0.0,4.873,186.23,1142.83,1151.29
79,4.906,1971.0,11.83,3055.0,100.0,0.0,0.0,0.0,4.906,186.15,1158.94,1147.83
80,4.878,1913.0,13.69,3058.0,100.0,0.0,0.0,0.0,4.878,185.92,1149.93,1140.73
81,4.878,1927.0,14.28,3057.0,100.0,0.0,0.0,0.0,4.878,186.48,1148.76,1147.46
82,4.87,1828.0,15.8,3060.0,100.0,0.0,0.0,0.0,4.87,189.21,1151.33,1149.97
83,4.875,1847.0,15.36,3058.0,100.0,0.0,0.0,0.0,4.875,193.04,1152.56,1155.42
84,4.915,1874.0,11.71,3055.0,100.0,0.0,0.0,0.0,4.915,183.55,1149.09,1140.28
85,4.879,1880.0,14.83,3057.0,100.0,0.0,0.0,0.0,4.879,187.77,1141.49,1155.01
86,4.911,1906.0,12.16,3056.0,100.0,0.0,0.0,0.0,4.911,186.96,1154.93,1149.78
87,4.835,1847.0,18.57,3060.0,100.0,0.0,0.0,0.0,4.835,188.65,1151.0,1144.68
88,4.92,1854.0,12.58,3056.0,100.0,0.0,0.0,0.0,4.92,188.13,1155.58,1150.3
89,4.894,1924.0,13.2,3056.0,100.0,0.0,0.0,0.0,4.894,188.03,1143.72,1151.79
90,4.89,1801.0,14.67,3059.0,100.0,0.0,0.0,0.0,4.89,191.43,1154.87,1150.34
91,4.851,1833.0,18.02,3061.0,100.0,0.0,0.0,0.0,4.851,187.78,1153.93,1154.29
92,4.849,1881.0,13.58,3058.0,100.0,0.0,0.0,0.0,4.849,152.37,1139.41,1147.06
93,4.922,1928.0,13.73,3055.0,100.0,0.003,713.0,0.63,4.925,191.81,1157.8,1140.66
94,4.886,1951.0,14.99,3057.0,100.0,0.0,0.0,0.0,4.886,187.11,1148.5,1154.55
95,4.915,1972.0,11.74,3055.0,100.0,0.0,0.0,0.0,4.915,184.51,1148.8,1144.04
96,4.871,1864.0,17.31,3059.0,100.0,0.0,715.0,0.51,4.871,192.99,1150.86,1154.25
97,4.894,1879.0,14.29,3058.0,100.0,0.0,0.0,0.0,4.894,188.64,1156.04,1146.56
98,4.908,1888.0,12.66,3058.0,100.0,0.0,0.0,0.0,4.908,185.69,1152.11,1152.75
99,4.874,1905.0,16.66,3059.0,100.0,0.0,0.0,0.0,4.874,189.85,1147.5,1142.81
100,4.903,1904.0,13.64,3057.0,100.0,0.0,0.0,0.0,4.903,187.59,1155.39,1152.4
101,4.912,1978.0,12.96,3055.0,100.0,0.0,0.0,0.0,4.912,190.82,1146.57,1152.12
102,4.901,1911.0,14.35,3057.0,100.0,0.0,0.0,0.0,4.901,185.45,1154.42,1151.65
103,4.945,1885.0,17.85,3056.0,100.0,0.002,712.0,0.63,4.947,191.94,1145.0,1148.06
104,5.003,1871.0,30.99,3058.0,100.0,0.001,708.0,0.22,5.004,191.15,1152.43,1149.36
105,4.927,1870.0,12.43,3056.0,100.0,0.0,0.0,0.0,4.927,190.06,1153.94,1149.25
106,4.911,1889.0,14.47,3057.0,100.0,0.0,0.0,0.0,4.911,190.09,1156.03,1142.1
107,4.908,1910.0,12.71,3056.0,100.0,0.0,0.0,0.0,4.908,185.11,1149.41,1149.88
108,4.896,1925.0,15.01,3058.0,100.0,0.0,0.0,0.0,4.896,187.83,1150.33,1147.85
109,4.865,1834.0,19.23,3061.0,100.0,0.001,709.0,0.43,4.866,191.86,1150.74,1156.87
110,4.874,1886.0,16.57,3059.0,100.0,0.0,708.0,0.22,4.874,191.36,1143.43,1151.77
111,4.915,1940.0,11.6,3055.0,100.0,0.0,0.0,0.0,4.915,185.18,1157.19,1138.29
112,4.839,1934.0,20.25,3062.0,100.0,0.0,0.0,0.0,4.839,189.33,1148.84,1158.13
113,4.907,1936.0,13.57,3056.0,100.0,0.0,0.0,0.0,4.907,188.49,1149.36,1148.16
114,4.867,1860.0,16.9,3061.0,100.0,0.0,0.0,0.0,4.867,185.99,1143.11,1146.72
115,4.914,1821.0,14.17,3058.0,100.0,0.0,0.0,0.0,4.914,191.96,1159.54,1149.28
116,4.899,1905.0,15.59,3057.0,100.0,0.0,0.0,0.0,4.899,188.33,1154.99,1147.12
117,4.873,1869.0,17.58,3060.0,100.0,0.0,0.0,0.0,4.873,186.31,1149.48,1158.82
118,4.904,1909.0,15.54,3058.0,100.0,0.0,0.0,0.0,4.904,192.96,1151.42,1150.39
119,4.928,1938.0,11.9,3055.0,100.0,0.0,0.0,0.0,4.928,189.67,1149.01,1139.43
120,4.931,1899.0,11.86,3055.0,100.0,0.0,0.0,0.0,4.931,185.63,1152.05,1154.56
121,4.915,1863.0,13.35,3058.0,100.0,0.0,0.0,0.0,4.915,190.08,1151.47,1149.8
122,4.849,1834.0,18.1,3061.0,100.0,0.0,0.0,0.0,4.849,184.9,1146.82,1144.75
123,4.882,1800.0,15.86,3062.0,100.0,0.0,0.0,0.0,4.882,160.82,1158.77,1156.05
124,4.912,1808.0,15.01,3060.0,100.0,0.0,0.0,0.0,4.912,193.51,1151.12,1147.09
125,4.907,1817.0,15.25,3061.0,100.0,0.0,0.0,0.0,4.907,188.04,1156.79,1158.79
126,4.841,1848.0,21.12,3064.0,100.0,0.0,0.0,0.0,4.841,190.7,1143.15,1148.96
127,4.856,1866.0,19.7,3062.0,100.0,0.0,0.0,0.0,4.856,187.22,1161.03,1156.58
128,4.923,1885.0,13.87,3058.0,100.0,0.0,0.0,0.0,4.923,191.38,1141.74,1149.48
129,4.934,1986.0,11.89,3055.0,100.0,0.0,0.0,0.0,4.934,190.71,1159.58,1140.42
130,4.938,1986.0,11.39,3055.0,100.0,0.0,0.0,0.0,4.938,187.15,1150.31,1154.04
131,4.919,1914.0,11.86,3055.0,100.0,0.0,0.0,0.0,4.919,189.48,1151.84,1141.26
132,4.961,1848.0,18.38,3058.0,100.0,0.0,0.0,0.0,4.961,195.56,1151.48,1152.7
133,4.886,1952.0,18.03,3059.0,100.0,0.001,712.0,0.53,4.886,189.41,1151.81,1153.46
134,4.906,1846.0,15.43,3060.0,100.0,0.0,708.0,0.22,4.906,188.24,1145.01,1145.28
135,4.912,1925.0,14.86,3057.0,100.0,0.0,0.0,0.0,4.912,189.0,1157.33,1148.6
136,4.906,1980.0,14.34,3057.0,100.0,0.0,0.0,0.0,4.906,188.7,1150.28,1148.75
137,4.887,1875.0,17.61,3060.0,100.0,0.0,0.0,0.0,4.887,191.17,1149.46,1157.9
138,4.933,1879.0,13.74,3057.0,100.0,0.0,0.0,0.0,4.933,189.11,1151.93,1147.28
139,4.947,1850.0,13.09,3056.0,100.0,0.0,0.0,0.0,4.947,192.26,1150.24,1150.47
140,4.935,1898.0,12.76,3056.0,100.0,0.0,0.0,0.0,4.935,191.65,1148.7,1138.8
141,4.928,1913.0,13.63,3056.0,100.0,0.0,0.0,0.0,4.928,190.91,1152.93,1156.79
142,4.934,1977.0,12.14,3055.0,100.0,0.0,0.0,0.0,4.934,188.54,1152.07,1147.41
143,5.144,1838.0,18.06,3056.0,100.0,0.0,0.0,0.0,5.144,192.75,1155.02,1148.8
144,4.85,1860.0,20.4,3063.0,100.0,0.0,0.0,0.0,4.85,188.72,1153.96,1146.21
145,4.89,1902.0,16.47,3059.0,100.0,0.0,0.0,0.0,4.89,190.3,1150.23,1161.37
146,4.896,1798.0,16.13,3061.0,100.0,0.0,0.0,0.0,4.896,190.62,1146.75,1155.05
147,4.904,1905.0,15.21,3059.0,100.0,0.0,0.0,0.0,4.904,187.74,1158.86,1148.16
148,4.939,1845.0,14.92,3057.0,100.0,0.0,0.0,0.0,4.939,193.9,1150.38,1149.59
149,4.931,1867.0,12.22,3056.0,100.0,0.0,0.0,0.0,4.931,190.27,1141.64,1146.44
150,4.942,1843.0,12.46,3055.0,100.0,0.0,0.0,0.0,4.942,190.7,1156.71,1150.52
151,4.948,1964.0,11.49,3055.0,100.0,0.0,0.0,0.0,4.948,186.33,1152.36,1144.01
152,4.936,1971.0,11.76,3055.0,100.0,0.0,0.0,0.0,4.936,188.52,1148.32,1151.72
153,4.918,1972.0,11.48,3055.0,100.0,0.0,0.0,0.0,4.918,177.89,1146.25,1148.69
154,4.906,1774.0,14.97,3061.0,100.0,0.0,0.0,0.0,4.906,170.57,1153.22,1146.54
155,4.907,1952.0,15.98,3057.0,100.0,0.0,714.0,0.41,4.907,189.7,1156.09,1152.22
156,4.934,1949.0,11.36,3055.0,100.0,0.0,0.0,0.0,4.934,189.99,1147.33,1139.98
157,4.947,1961.0,12.96,3055.0,100.0,0.0,0.0,0.0,4.947,191.03,1143.39,1155.55
158,4.911,1885.0,15.73,3060.0,100.0,0.0,0.0,0.0,4.911,191.48,1160.26,1147.48
159,4.924,1867.0,14.27,3056.0,100.0,0.0,0.0,0.0,4.924,190.01,1148.49,1153.78
160,4.942,1960.0,11.36,3055.0,100.0,0.0,0.0,0.0,4.942,186.6,1153.36,1141.42
161,4.943,1939.0,12.24,3055.0,100.0,0.0,0.0,0.0,4.943,190.1,1148.41,1143.92
162,4.973,1894.0,17.02,3055.0,100.0,0.0,0.0,0.0,4.973,192.64,1154.39,1153.71
163,4.918,1797.0,18.39,3064.0,100.0,0.0,0.0,0.0,4.918,191.15,1154.36,1153.09
164,4.912,1908.0,15.88,3057.0,100.0,0.0,713.0,0.32,4.912,191.45,1142.64,1147.08
165,4.888,1887.0,17.19,3061.0,100.0,0.0,0.0,0.0,4.888,189.97,1157.84,1145.96
166,4.937,1792.0,15.05,3060.0,100.0,0.0,0.0,0.0,4.937,193.11,1153.87,1148.1
167,4.923,1867.0,15.32,3058.0,100.0,0.0,0.0,0.0,4.923,195.18,1155.87,1150.6
168,4.904,1967.0,14.38,3057.0,100.0,0.0,0.0,0.0,4.904,186.76,1143.27,1158.26
169,4.948,1986.0,11.47,3055.0,100.0,0.0,0.0,0.0,4.948,188.76,1152.0,1143.45
170,4.887,1974.0,15.79,3058.0,100.0,0.0,0.0,0.0,4.887,188.7,1145.25,1152.06
171,4.944,2005.0,11.56,3055.0,100.0,0.0,0.0,0.0,4.944,187.41,1159.34,1142.9
172,4.942,1964.0,12.72,3055.0,100.0,0.0,0.0,0.0,4.942,192.78,1147.55,1144.97
173,4.949,1864.0,12.55,3056.0,100.0,0.0,0.0,0.0,4.949,191.33,1155.08,1158.37
174,4.903,1851.0,17.09,3060.0,100.0,0.0,0.0,0.0,4.903,192.47,1150.87,1147.05
175,4.93,1897.0,13.31,3056.0,100.0,0.0,0.0,0.0,4.93,189.44,1146.13,1153.51
176,4.891,1872.0,17.42,3060.0,100.0,0.0,0.0,0.0,4.891,187.68,1155.79,1149.21
177,4.917,1924.0,14.6,3057.0,100.0,0.0,0.0,0.0,4.917,190.08,1141.36,1148.84
178,4.924,1926.0,14.27,3057.0,100.0,0.0,0.0,0.0,4.924,190.27,1157.61,1149.75
179,4.952,1927.0,13.96,3056.0,100.0,0.0,0.0,0.0,4.952,193.1,1152.91,1146.43
180,4.94,1974.0,11.87,3055.0,100.0,0.0,0.0,0.0,4.94,188.66,1142.1,1148.2
181,4.954,1982.0,12.3,3055.0,100.0,0.0,0.0,0.0,4.954,191.25,1161.49,1137.71
182,4.95,1923.0,12.23,3055.0,100.0,0.0,0.0,0.0,4.95,191.59,1144.26,1157.69
183,4.953,1881.0,15.05,3057.0,100.0,0.0,0.0,0.0,4.953,194.36,1155.57,1148.17
184,4.939,1863.0,20.09,3058.0,100.0,0.0,712.0,0.32,4.939,177.59,1153.48,1150.51
185,4.923,1939.0,11.18,3055.0,100.0,0.0,0.0,0.0,4.923,166.8,1146.43,1148.69
186,4.898,1874.0,16.16,3060.0,100.0,0.0,0.0,0.0,4.898,193.39,1146.23,1149.81
187,4.951,1859.0,13.29,3057.0,100.0,0.0,0.0,0.0,4.951,195.64,1160.46,1148.09
188,4.915,1879.0,17.02,3058.0,100.0,0.0,0.0,0.0,4.915,193.66,1144.28,1155.05
189,4.881,1881.0,17.66,3063.0,100.0,0.0,0.0,0.0,4.881,188.54,1157.8,1149.49
190,4.908,1927.0,14.77,3058.0,100.0,0.0,0.0,0.0,4.908,189.23,1147.12,1147.67
191,5.156,1951.0,43.9,3056.0,100.0,0.0,0.0,0.0,5.156,192.94,1159.34,1141.85
192,5.535,1903.0,100.0,3057.0,100.0,0.0,0.0,0.0,5.535,197.01,1154.69,1157.3
193,5.475,1846.0,100.0,3061.0,100.0,0.0,0.0,0.0,5.475,200.8,1160.3,1158.59
194,5.47,1874.0,100.0,3062.0,100.0,0.0,0.0,0.0,5.47,196.26,1153.3,1157.04
195,5.033,1946.0,26.09,3056.0,100.0,0.0,0.0,0.0,5.033,194.77,1146.53,1148.28
196,4.954,1951.0,12.85,3055.0,100.0,0.0,713.0,0.31,4.954,190.36,1154.17,1143.99
197,4.948,1972.0,11.93,3055.0,100.0,0.0,0.0,0.0,4.948,189.3,1154.44,1144.97
198,4.923,1873.0,14.81,3059.0,100.0,0.0,0.0,0.0,4.923,191.55,1142.65,1156.5
199,4.954,2001.0,11.49,3055.0,100.0,0.0,0.0,0.0,4.954,188.85,1157.92,1144.32
200,4.915,1809.0,17.29,3062.0,100.0,0.0,0.0,0.0,4.915,193.88,1149.2,1153.6
201,4.941,1787.0,15.03,3059.0,100.0,0.0,0.0,0.0,4.941,191.82,1156.32,1154.36
202,4.953,1932.0,12.02,3055.0,100.0,0.0,0.0,0.0,4.953,190.57,1153.3,1145.15
203,4.945,1819.0,16.73,3061.0,100.0,0.0,0.0,0.0,4.945,194.91,1152.84,1151.6
204,4.944,1978.0,11.8,3055.0,100.0,0.0,0.0,0.0,4.944,189.82,1146.27,1149.56
205,4.92,1901.0,15.25,3059.0,100.0,0.0,0.0,0.0,4.92,191.92,1156.72,1148.44
206,4.947,1835.0,14.68,3059.0,100.0,0.0,0.0,0.0,4.947,195.2,1147.28,1152.55
207,4.942,1890.0,14.48,3057.0,100.0,0.0,0.0,0.0,4.942,191.13,1159.17,1148.94
208,4.9,1885.0,16.92,3061.0,100.0,0.0,0.0,0.0,4.9,192.17,1147.07,1151.74
209,4.935,1881.0,14.86,3057.0,100.0,0.0,0.0,0.0,4.935,191.1,1154.87,1147.57
210,4.892,1817.0,18.58,3063.0,100.0,0.0,0.0,0.0,4.892,194.83,1146.04,1151.92
211,4.96,1910.0,12.61,3055.0,100.0,0.0,0.0,0.0,4.96,192.87,1158.98,1148.56
212,4.937,1998.0,13.03,3056.0,100.0,0.0,0.0,0.0,4.937,190.09,1149.32,1142.62
213,4.936,1886.0,15.63,3059.0,100.0,0.0,0.0,0.0,4.936,195.32,1148.63,1147.84
214,4.937,1897.0,15.16,3057.0,100.0,0.0,714.0,0.41,4.937,190.45,1152.53,1158.01
215,4.893,1911.0,15.04,3057.0,100.0,0.0,0.0,0.0,4.893,169.17,1145.85,1141.26
216,4.896,1826.0,16.35,3062.0,100.0,0.0,0.0,0.0,4.896,178.45,1152.5,1148.86
217,4.886,1879.0,19.18,3061.0,100.0,0.0,0.0,0.0,4.886,191.56,1153.56,1158.44
218,4.928,1873.0,13.96,3057.0,100.0,0.0,0.0,0.0,4.928,194.1,1148.67,1144.88
219,4.912,1886.0,16.73,3060.0,100.0,0.0,0.0,0.0,4.912,193.04,1149.2,1156.72
220,4.933,1911.0,14.38,3056.0,100.0,0.0,0.0,0.0,4.933,191.47,1149.08,1148.66
221,4.99,1888.0,16.87,3055.0,100.0,0.0,0.0,0.0,4.99,193.66,1158.87,1150.39
222,4.927,1948.0,15.21,3057.0,100.0,0.0,0.0,0.0,4.927,190.31,1146.46,1148.23
223,4.954,1982.0,11.56,3055.0,100.0,0.0,0.0,0.0,4.954,189.66,1146.09,1147.2
224,4.953,1994.0,11.89,3055.0,100.0,0.0,0.0,0.0,4.953,188.94,1156.44,1145.42
225,4.955,1947.0,12.28,3055.0,100.0,0.0,0.0,0.0,4.955,193.03,1150.77,1144.91
226,4.949,1745.0,15.8,3061.0,100.0,0.0,0.0,0.0,4.949,197.46,1153.26,1153.36
227,4.91,1845.0,20.15,3061.0,100.0,0.0,715.0,0.51,4.91,192.24,1159.47,1148.5
228,4.891,1948.0,17.44,3060.0,100.0,0.0,0.0,0.0,4.891,190.48,1140.65,1156.51
229,4.905,1914.0,15.36,3057.0,100.0,0.0,0.0,0.0,4.905,191.88,1155.54,1142.92
230,4.92,1954.0,15.34,3058.0,100.0,0.0,0.0,0.0,4.92,189.48,1152.93,1150.02
231,4.949,1965.0,12.03,3055.0,100.0,0.0,0.0,0.0,4.949,192.42,1146.08,1143.94
232,4.945,1877.0,13.77,3056.0,100.0,0.0,0.0,0.0,4.945,192.83,1143.66,1157.63
233,4.968,1904.0,11.61,3054.0,100.0,0.0,0.0,0.0,4.968,188.75,1155.43,1140.66
234,4.946,1996.0,11.57,3055.0,100.0,0.0,0.0,0.0,4.946,191.31,1152.21,1146.57
235,4.957,1982.0,12.28,3055.0,100.0,0.0,0.0,0.0,4.957,193.02,1147.41,1155.31
236,4.938,1860.0,14.96,3059.0,100.0,0.0,0.0,0.0,4.938,194.0,1149.43,1144.0
237,4.94,1786.0,16.64,3062.0,100.0,0.0,0.0,0.0,4.94,197.65,1157.05,1165.25
238,4.922,1760.0,17.87,3064.0,100.0,0.0,0.0,0.0,4.922,195.35,1157.57,1152.85
239,4.963,1835.0,14.27,3058.0,100.0,0.0,0.0,0.0,4.963,196.71,1151.02,1139.35
240,4.93,1919.0,14.96,3058.0,100.0,0.0,0.0,0.0,4.93,192.74,1148.5,1157.51
241,4.937,1768.0,17.2,3062.0,100.0,0.0,0.0,0.0,4.937,203.7,1161.8,1146.02
242,4.898,1868.0,17.99,3060.0,100.0,0.0,0.0,0.0,4.898,190.95,1153.04,1149.48
243,4.982,1810.0,14.04,3058.0,100.0,0.0,0.0,0.0,4.982,202.48,1145.02,1146.94
244,4.965,1943.0,14.56,3056.0,100.0,0.0,0.0,0.0,4.965,193.74,1159.73,1155.35
245,4.902,1897.0,17.42,3060.0,100.0,0.0,0.0,0.0,4.902,197.42,1144.02,1149.63
246,4.904,1903.0,14.28,3058.0,100.0,0.0,0.0,0.0,4.904,164.17,1151.83,1151.18
247,4.937,1859.0,15.21,3060.0,100.0,0.0,0.0,0.0,4.937,189.79,1160.81,1147.51
248,4.936,1835.0,14.94,3060.0,100.0,0.0,0.0,0.0,4.936,197.78,1145.65,1154.59
249,4.95,1887.0,13.63,3056.0,100.0,0.0,0.0,0.0,4.95,192.21,1153.1,1147.01
250,4.927,1883.0,16.72,3059.0,100.0,0.0,0.0,0.0,4.927,191.97,1148.26,1147.67
251,4.994,1979.0,17.87,3055.0,100.0,0.001,712.0,0.53,4.995,196.71,1153.14,1153.15
252,4.907,1904.0,18.11,3060.0,100.0,0.0,0.0,0.0,4.907,191.68,1148.38,1152.94
253,4.928,1858.0,15.89,3060.0,100.0,0.0,0.0,0.0,4.928,194.6,1155.59,1151.37
