Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
31,4.82,1868.0,20.84,3060.0,100.0,0.0,0.0,0.0,4.82,175.12,1146.62,1154.88
32,4.842,1923.0,13.51,3056.0,100.0,0.0,0.0,0.0,4.842,189.36,1150.94,1149.8
33,4.808,1845.0,17.37,3062.0,100.0,0.0,0.0,0.0,4.808,188.64,1150.33,1154.97
34,4.842,1889.0,17.78,3059.0,100.0,0.0,710.0,0.22,4.842,191.21,1143.11,1148.89
35,4.806,1868.0,18.13,3063.0,100.0,0.0,709.0,0.22,4.806,188.41,1156.15,1148.01
36,4.839,1812.0,15.56,3060.0,100.0,0.0,0.0,0.0,4.839,191.01,1143.97,1156.8
37,4.844,1882.0,12.93,3056.0,100.0,0.0,0.0,0.0,4.844,186.18,1160.66,1155.8
38,4.853,1947.0,11.93,3055.0,100.0,0.0,0.0,0.0,4.853,186.47,1144.29,1148.39
39,4.858,1956.0,11.96,3055.0,100.0,0.0,0.0,0.0,4.858,183.26,1145.45,1152.94
40,4.832,1900.0,13.9,3058.0,99.8,0.0,0.0,0.0,4.832,187.02,1147.64,1152.0
41,4.818,1931.0,17.61,3062.0,100.0,0.0,0.0,0.0,4.818,183.41,1152.08,1153.08
42,4.815,1856.0,19.47,3064.0,100.0,0.0,0.0,0.0,4.815,193.31,1150.27,1149.4
43,4.835,1916.0,15.57,3061.0,100.0,0.0,0.0,0.0,4.835,186.23,1158.43,1152.74
44,4.826,1910.0,17.05,3061.0,100.0,0.0,0.0,0.0,4.826,187.46,1144.01,1151.1
45,4.873,1871.0,11.75,3055.0,100.0,0.0,0.0,0.0,4.873,183.59,1152.97,1152.72
46,4.827,1886.0,17.69,3062.0,100.0,0.0,0.0,0.0,4.827,189.71,1150.99,1153.35
47,4.861,1858.0,14.47,3059.0,100.0,0.0,0.0,0.0,4.861,190.55,1149.98,1149.14
48,4.875,1965.0,11.96,3055.0,100.0,0.0,0.0,0.0,4.875,185.41,1150.27,1149.19
49,4.846,1835.0,16.52,3061.0,100.0,0.0,0.0,0.0,4.846,190.49,1141.56,1154.39
50,4.828,1844.0,18.77,3063.0,100.0,0.0,0.0,0.0,4.828,191.59,1159.7,1149.44
51,4.869,1894.0,14.1,3058.0,100.0,0.0,0.0,0.0,4.869,187.0,1148.45,1157.41
52,4.842,1845.0,15.78,3060.0,100.0,0.0,0.0,0.0,4.842,192.74,1143.41,1147.31
53,4.849,1973.0,14.3,3058.0,100.0,0.0,0.0,0.0,4.849,183.94,1149.48,1144.73
54,4.844,1992.0,15.39,3059.0,100.0,0.0,0.0,0.0,4.844,186.56,1151.09,1161.24
55,4.861,1833.0,15.61,3060.0,100.0,0.0,0.0,0.0,4.861,189.34,1158.17,1140.41
56,4.852,1834.0,16.3,3061.0,100.0,0.0,0.0,0.0,4.852,193.54,1149.16,1161.77
57,4.865,1890.0,15.48,3058.0,100.0,0.0,0.0,0.0,4.865,192.98,1152.39,1151.73
58,4.834,1820.0,19.73,3065.0,100.0,0.0,0.0,0.0,4.834,194.04,1152.07,1158.73
59,4.847,1892.0,16.2,3059.0,100.0,0.0,0.0,0.0,4.847,190.3,1149.44,1148.9
60,4.87,1868.0,20.12,3060.0,100.0,0.0,0.0,0.0,4.87,189.64,1145.75,1146.1
61,4.817,1847.0,14.13,3060.0,100.0,0.0,0.0,0.0,4.817,156.17,1151.2,1160.62
62,4.861,1880.0,15.4,3059.0,100.0,0.0,0.0,0.0,4.861,185.06,1159.87,1148.21
63,4.856,1810.0,15.3,3059.0,100.0,0.0,0.0,0.0,4.856,190.96,1144.27,1144.91
64,4.881,1835.0,14.73,3059.0,100.0,0.0,0.0,0.0,4.881,191.36,1157.44,1161.13
65,4.873,1831.0,15.75,3059.0,100.0,0.0,713.0,0.31,4.873,192.92,1152.02,1151.45
66,4.874,1963.0,14.35,3056.0,100.0,0.0,708.0,0.22,4.874,187.42,1145.69,1152.82
67,4.871,1821.0,15.42,3059.0,100.0,0.0,0.0,0.0,4.871,189.78,1151.46,1153.25
68,4.826,1841.0,18.81,3062.0,100.0,0.0,0.0,0.0,4.826,190.45,1152.65,1147.97
69,4.86,1921.0,15.34,3058.0,100.0,0.0,0.0,0.0,4.86,188.24,1154.67,1156.91
70,4.842,1893.0,16.8,3059.0,100.0,0.0,0.0,0.0,4.842,188.44,1142.08,1150.59
71,4.873,1919.0,16.44,3059.0,100.0,0.0,0.0,0.0,4.873,190.66,1156.47,1150.18
72,4.883,1909.0,14.19,3058.0,100.0,0.0,0.0,0.0,4.883,187.7,1149.63,1152.9
73,4.893,1986.0,12.7,3055.0,100.0,0.0,0.0,0.0,4.893,188.67,1148.01,1147.65
74,4.864,1930.0,15.87,3059.0,100.0,0.0,0.0,0.0,4.864,189.23,1151.03,1157.39
75,4.844,1893.0,17.52,3060.0,100.0,0.0,0.0,0.0,4.844,189.85,1146.18,1152.25
76,4.852,1941.0,15.19,3058.0,100.0,0.0,0.0,0.0,4.852,185.94,1149.37,1151.65
77,4.888,1889.0,14.34,3058.0,100.0,0.0,0.0,0.0,4.888,190.88,1156.15,1149.84
78,4.909,1978.0,12.74,3055.0,100.0,0.0,0.0,0.0,4.909,185.34,1140.58,1154.48
79,4.853,1885.0,15.94,3058.0,100.0,0.0,0.0,0.0,4.853,188.77,1148.66,1148.4
80,4.903,1896.0,12.84,3056.0,100.0,0.0,0.0,0.0,4.903,187.95,1152.83,1154.21
81,4.887,1865.0,14.56,3057.0,100.0,0.0,0.0,0.0,4.887,192.26,1148.65,1152.88
82,4.861,1929.0,17.03,3059.0,100.0,0.0,0.0,0.0,4.861,189.66,1146.2,1153.58
83,4.87,1877.0,16.33,3058.0,100.0,0.0,715.0,0.51,4.87,188.84,1150.36,1149.28
84,4.837,1916.0,19.27,3061.0,100.0,0.0,709.0,0.22,4.837,185.16,1158.77,1146.42
85,4.854,1900.0,17.38,3060.0,100.0,0.0,0.0,0.0,4.854,189.4,1142.45,1157.84
86,4.91,1911.0,12.11,3056.0,100.0,0.0,0.0,0.0,4.91,186.01,1153.49,1152.13
87,4.88,1873.0,14.69,3057.0,100.0,0.0,0.0,0.0,4.88,190.13,1154.82,1149.13
88,4.851,1872.0,19.05,3060.0,100.0,0.0,0.0,0.0,4.851,189.54,1145.26,1153.6
89,4.88,1875.0,16.23,3060.0,100.0,0.0,0.0,0.0,4.88,190.58,1147.83,1147.99
90,4.92,1934.0,20.14,3056.0,100.0,0.001,711.0,0.53,4.921,190.54,1150.0,1157.61
91,4.902,2003.0,12.71,3055.0,100.0,0.001,708.0,0.22,4.903,186.45,1149.53,1147.17
92,4.847,1890.0,14.9,3058.0,100.0,0.0,0.0,0.0,4.847,154.08,1149.18,1156.24
93,4.856,1870.0,18.88,3061.0,100.0,0.0,0.0,0.0,4.856,194.74,1145.42,1152.53
94,4.914,1946.0,12.24,3055.0,100.0,0.0,0.0,0.0,4.914,185.31,1149.99,1150.2
95,4.906,1968.0,12.32,3055.0,100.0,0.0,0.0,0.0,4.906,188.43,1149.66,1149.48
96,4.896,1824.0,16.05,3061.0,100.0,0.0,0.0,0.0,4.896,194.93,1153.49,1155.88
97,4.883,1830.0,17.75,3062.0,100.0,0.0,709.0,0.22,4.883,190.76,1157.93,1160.22
98,4.855,1926.0,17.68,3061.0,100.0,0.0,0.0,0.0,4.855,191.34,1143.5,1149.93
99,4.909,1773.0,16.75,3062.0,100.0,0.001,709.0,0.22,4.91,193.7,1152.19,1150.5
100,4.899,1863.0,15.18,3059.0,100.0,0.0,0.0,0.0,4.899,193.6,1151.27,1157.61
101,4.868,1838.0,17.54,3061.0,99.81,0.0,0.0,0.0,4.868,192.4,1151.2,1153.83
102,4.87,1896.0,16.76,3058.0,100.0,0.0,0.0,0.0,4.87,189.56,1147.06,1153.4
103,4.915,2007.0,11.57,3055.0,100.0,0.0,0.0,0.0,4.915,187.85,1151.99,1143.52
104,4.923,1909.0,13.15,3056.0,100.0,0.0,0.0,0.0,4.923,189.31,1147.71,1157.72
105,4.917,1857.0,15.0,3058.0,100.0,0.0,0.0,0.0,4.917,193.07,1149.49,1155.47
106,4.901,1889.0,13.86,3057.0,100.0,0.0,0.0,0.0,4.901,192.53,1149.41,1143.28
107,4.899,1887.0,15.42,3057.0,100.0,0.0,0.0,0.0,4.899,189.08,1147.77,1160.49
108,4.914,1831.0,15.14,3060.0,100.0,0.0,0.0,0.0,4.914,193.22,1152.91,1156.72
109,4.867,1848.0,17.74,3060.0,100.0,0.0,0.0,0.0,4.867,192.92,1151.85,1141.7
110,4.898,1826.0,15.53,3058.0,100.0,0.0,0.0,0.0,4.898,191.59,1147.13,1151.72
111,4.917,1891.0,13.56,3056.0,100.0,0.0,0.0,0.0,4.917,189.74,1147.38,1162.59
112,4.864,1853.0,19.79,3062.0,100.0,0.0,0.0,0.0,4.864,192.26,1157.39,1147.52
113,4.905,1839.0,15.98,3060.0,100.0,0.0,0.0,0.0,4.905,190.16,1148.97,1151.23
114,4.905,1868.0,15.4,3058.0,100.0,0.0,0.0,0.0,4.905,190.72,1148.76,1162.83
115,4.933,1949.0,11.91,3055.0,100.0,0.0,0.0,0.0,4.933,188.79,1151.94,1141.65
116,4.898,1860.0,17.7,3061.0,100.0,0.0,0.0,0.0,4.898,190.92,1148.92,1161.38
117,4.91,1902.0,14.23,3058.0,100.0,0.0,0.0,0.0,4.91,192.12,1153.0,1155.47
118,4.902,1940.0,14.24,3059.0,100.0,0.0,0.0,0.0,4.902,186.66,1145.83,1149.84
119,4.906,1880.0,14.28,3058.0,100.0,0.0,0.0,0.0,4.906,190.83,1157.85,1149.88
120,4.919,1837.0,24.1,3061.0,100.0,0.0,713.0,0.32,4.919,196.99,1147.33,1159.47
121,4.896,1985.0,15.86,3057.0,100.0,0.0,0.0,0.0,4.896,186.52,1149.98,1150.62
122,4.901,1909.0,14.13,3057.0,100.0,0.0,0.0,0.0,4.901,185.57,1143.55,1149.5
123,4.913,1905.0,11.85,3056.0,100.0,0.0,0.0,0.0,4.913,157.19,1150.94,1150.19
124,4.929,1851.0,15.52,3059.0,100.0,0.0,708.0,0.22,4.929,196.27,1157.94,1147.19
125,4.939,1881.0,12.87,3056.0,100.0,0.0,0.0,0.0,4.939,189.71,1148.59,1157.76
126,4.906,1869.0,16.05,3058.0,100.0,0.0,0.0,0.0,4.906,189.89,1144.13,1155.09
127,4.842,1917.0,20.2,3061.0,100.0,0.0,0.0,0.0,4.842,190.77,1147.38,1152.52
128,4.866,1821.0,19.01,3062.0,100.0,0.0,0.0,0.0,4.866,191.82,1155.4,1144.61
129,4.903,1778.0,19.02,3064.0,100.0,0.0,0.0,0.0,4.903,197.22,1157.44,1167.42
130,4.924,1760.0,14.75,3063.0,100.0,0.0,0.0,0.0,4.924,191.37,1152.7,1148.41
131,4.927,1812.0,16.07,3060.0,100.0,0.0,0.0,0.0,4.927,197.38,1159.89,1155.53
132,4.889,1850.0,15.62,3059.0,100.0,0.0,0.0,0.0,4.889,192.34,1152.48,1157.06
133,4.902,1946.0,15.15,3058.0,100.0,0.0,0.0,0.0,4.902,188.89,1147.72,1149.08
134,4.934,1969.0,11.64,3055.0,100.0,0.0,0.0,0.0,4.934,188.61,1146.26,1150.71
135,4.893,1910.0,18.4,3060.0,100.0,0.0,0.0,0.0,4.893,190.5,1151.82,1149.94
136,4.914,1956.0,15.74,3057.0,100.0,0.002,714.0,0.73,4.916,190.57,1140.26,1156.35
137,4.91,1946.0,15.25,3057.0,100.0,0.001,709.0,0.22,4.91,191.08,1156.69,1153.64
138,4.883,1891.0,19.16,3060.0,100.0,0.0,0.0,0.0,4.883,191.4,1142.25,1149.25
139,4.885,1842.0,17.77,3060.0,100.0,0.0,0.0,0.0,4.885,193.25,1159.67,1154.94
140,4.943,1924.0,12.65,3055.0,100.0,0.0,0.0,0.0,4.943,190.54,1148.98,1144.11
141,4.933,1948.0,12.18,3055.0,100.0,0.0,0.0,0.0,4.933,185.95,1140.52,1155.11
142,4.934,1956.0,14.9,3056.0,100.0,0.001,714.0,0.41,4.935,192.29,1158.32,1154.2
143,4.882,1916.0,17.71,3059.0,100.0,0.0,0.0,0.0,4.882,187.69,1150.3,1150.76
144,4.945,1970.0,12.25,3055.0,100.0,0.0,0.0,0.0,4.945,190.43,1144.03,1146.66
145,5.142,1887.0,18.92,3055.0,100.0,0.0,707.0,0.22,5.142,196.67,1150.02,1148.92
146,4.945,1849.0,14.88,3059.0,100.0,0.0,0.0,0.0,4.945,194.42,1148.79,1157.43
147,4.907,1890.0,15.45,3058.0,100.0,0.0,0.0,0.0,4.907,189.14,1144.39,1149.68
148,4.926,1952.0,11.89,3055.0,100.0,0.0,0.0,0.0,4.926,187.37,1156.54,1151.42
149,4.939,1854.0,21.66,3059.0,100.0,0.0,0.0,0.0,4.939,193.3,1147.1,1156.05
150,4.898,1814.0,17.15,3060.0,100.0,0.0,0.0,0.0,4.898,195.69,1153.42,1151.44
151,4.892,1944.0,18.81,3059.0,100.0,0.0,713.0,0.32,4.892,189.79,1149.14,1150.72
152,4.935,1970.0,12.9,3056.0,100.0,0.0,0.0,0.0,4.935,186.68,1151.49,1146.86
153,4.917,1877.0,13.71,3057.0,100.0,0.0,0.0,0.0,4.917,177.06,1149.81,1149.93
154,4.871,1899.0,15.91,3058.0,100.0,0.0,0.0,0.0,4.871,165.64,1148.01,1155.0
155,4.919,1815.0,15.67,3060.0,100.0,0.0,0.0,0.0,4.919,192.93,1146.31,1155.54
156,4.921,1864.0,16.56,3059.0,100.0,0.001,709.0,0.22,4.922,194.62,1158.17,1151.62
157,4.939,1892.0,13.6,3056.0,100.0,0.0,0.0,0.0,4.939,188.49,1148.84,1152.76
158,4.895,1879.0,15.83,3059.0,99.81,0.0,0.0,0.0,4.895,192.29,1141.09,1151.67
159,4.892,1915.0,17.54,3059.0,100.0,0.0,0.0,0.0,4.892,188.58,1151.25,1144.2
160,4.921,1878.0,15.59,3057.0,100.0,0.0,0.0,0.0,4.921,193.31,1151.26,1159.29
161,4.936,1914.0,14.13,3057.0,100.0,0.0,0.0,0.0,4.936,190.21,1150.1,1150.62
162,4.948,1958.0,11.95,3055.0,100.0,0.0,0.0,0.0,4.948,187.7,1151.68,1147.85
163,4.932,1889.0,14.3,3058.0,100.0,0.0,0.0,0.0,4.932,192.18,1152.75,1146.82
164,4.906,1971.0,14.99,3058.0,100.0,0.0,0.0,0.0,4.906,187.89,1145.29,1152.51
165,4.899,1872.0,17.56,3059.0,100.0,0.0,0.0,0.0,4.899,191.7,1148.87,1153.72
166,4.91,1762.0,18.15,3064.0,100.0,0.0,0.0,0.0,4.91,191.37,1157.65,1152.53
167,4.918,1881.0,16.15,3058.0,100.0,0.0,0.0,0.0,4.918,193.67,1150.49,1161.03
168,4.887,1876.0,17.98,3060.0,100.0,0.0,0.0,0.0,4.887,191.22,1150.86,1149.74
169,4.921,1846.0,17.14,3059.0,100.0,0.0,0.0,0.0,4.921,194.93,1146.95,1154.5
170,4.891,1855.0,16.95,3059.0,100.0,0.0,0.0,0.0,4.891,191.1,1152.14,1151.35
171,4.934,1912.0,16.36,3058.0,100.0,0.0,712.0,0.32,4.934,192.14,1152.43,1149.07
172,4.949,1850.0,20.38,3057.0,100.0,0.0,0.0,0.0,4.949,192.5,1148.71,1148.45
173,4.943,1824.0,13.38,3057.0,100.0,0.0,0.0,0.0,4.943,192.6,1145.63,1158.34
174,4.935,1898.0,15.23,3057.0,100.0,0.001,708.0,0.22,4.936,193.26,1151.04,1151.25
175,4.936,1966.0,14.99,3056.0,100.0,0.0,0.0,0.0,4.936,190.56,1150.9,1147.67
176,4.936,1946.0,13.8,3056.0,100.0,0.0,0.0,0.0,4.936,188.05,1151.33,1147.46
177,4.911,1893.0,16.16,3058.0,100.0,0.0,0.0,0.0,4.911,190.56,1148.51,1156.02
178,4.894,1852.0,18.02,3061.0,100.0,0.0,0.0,0.0,4.894,194.35,1149.61,1151.1
179,4.956,1811.0,20.73,3060.0,100.0,0.0,0.0,0.0,4.956,196.0,1154.38,1155.67
180,4.925,1909.0,14.77,3057.0,100.0,0.0,0.0,0.0,4.925,191.41,1152.38,1148.57
181,4.9,1846.0,16.76,3059.0,100.0,0.0,0.0,0.0,4.9,194.51,1150.74,1152.36
182,4.924,1904.0,15.44,3058.0,100.0,0.0,0.0,0.0,4.924,190.69,1150.24,1147.43
183,4.947,1967.0,13.32,3055.0,100.0,0.0,709.0,0.22,4.947,190.83,1140.32,1159.16
184,4.899,1857.0,15.89,3060.0,100.0,0.0,0.0,0.0,4.899,175.97,1158.8,1150.59
185,4.883,1943.0,17.36,3059.0,100.0,0.0,0.0,0.0,4.883,172.27,1142.43,1153.03
186,4.936,1899.0,13.9,3057.0,100.0,0.0,0.0,0.0,4.936,189.76,1151.48,1153.75
187,4.947,1913.0,12.68,3056.0,100.0,0.0,0.0,0.0,4.947,192.85,1149.19,1147.97
188,4.948,1981.0,12.55,3055.0,100.0,0.0,709.0,0.22,4.948,189.48,1147.41,1149.13
189,4.895,1903.0,18.26,3060.0,100.0,0.0,0.0,0.0,4.895,191.15,1149.18,1155.03
190,4.882,1843.0,18.15,3061.0,100.0,0.0,0.0,0.0,4.882,188.6,1150.11,1147.84
191,4.902,1856.0,18.57,3059.0,100.0,0.0,0.0,0.0,4.902,198.09,1151.92,1157.28
192,4.922,1873.0,15.61,3060.0,100.0,0.0,0.0,0.0,4.922,189.22,1152.2,1147.33
193,4.938,1829.0,15.6,3059.0,100.0,0.0,0.0,0.0,4.938,195.92,1152.69,1155.76
194,4.938,1938.0,14.18,3057.0,100.0,0.0,0.0,0.0,4.938,191.43,1148.7,1153.53
195,4.912,1868.0,16.89,3059.0,100.0,0.0,0.0,0.0,4.912,190.7,1149.24,1151.54
196,4.928,1868.0,16.05,3060.0,100.0,0.0,0.0,0.0,4.928,194.1,1153.89,1154.0
197,4.928,1854.0,14.89,3059.0,100.0,0.0,0.0,0.0,4.928,194.23,1145.47,1148.53
198,4.95,1983.0,12.74,3056.0,100.0,0.0,0.0,0.0,4.95,190.16,1152.68,1151.74
199,4.956,1832.0,14.13,3057.0,100.0,0.0,0.0,0.0,4.956,193.29,1143.42,1152.48
200,4.936,1874.0,15.35,3057.0,100.0,0.0,0.0,0.0,4.936,192.39,1148.34,1153.57
201,4.944,1848.0,14.34,3057.0,100.0,0.0,0.0,0.0,4.944,194.4,1153.75,1150.92
202,4.906,1865.0,18.94,3060.0,100.0,0.001,715.0,0.51,4.907,193.55,1150.04,1152.52
203,4.899,1888.0,18.73,3060.0,100.0,0.0,0.0,0.0,4.899,193.37,1148.48,1154.13
204,4.934,1867.0,14.5,3057.0,100.0,0.0,0.0,0.0,4.934,193.02,1156.43,1150.51
205,4.909,1815.0,20.06,3061.0,100.0,0.0,709.0,0.22,4.909,196.95,1156.84,1156.19
206,4.915,1919.0,16.63,3060.0,100.0,0.0,0.0,0.0,4.915,190.4,1149.22,1146.61
207,4.949,1832.0,15.54,3058.0,100.0,0.0,0.0,0.0,4.949,197.59,1152.78,1157.2
208,4.981,1959.0,17.01,3055.0,100.0,0.0,0.0,0.0,4.981,194.34,1146.91,1152.31
209,4.947,1976.0,14.55,3056.0,100.0,0.0,709.0,0.22,4.947,191.43,1145.72,1151.13
210,4.869,1875.0,22.38,3062.0,100.0,0.0,0.0,0.0,4.869,194.45,1154.55,1152.27
211,4.907,1891.0,17.88,3059.0,100.0,0.0,0.0,0.0,4.907,192.84,1147.52,1151.23
212,4.927,1933.0,16.5,3058.0,100.0,0.0,709.0,0.22,4.927,192.9,1147.22,1145.01
213,4.937,1973.0,13.56,3057.0,100.0,0.0,0.0,0.0,4.937,191.99,1156.22,1151.51
214,4.941,1904.0,16.24,3057.0,100.0,0.0,709.0,0.22,4.941,193.1,1147.99,1161.47
215,4.921,1823.0,14.58,3058.0,100.0,0.002,711.0,0.53,4.923,167.92,1144.31,1149.07
216,4.883,1850.0,19.5,3061.0,100.0,0.0,0.0,0.0,4.883,182.79,1156.01,1153.69
217,4.938,1892.0,14.99,3057.0,100.0,0.0,0.0,0.0,4.938,194.39,1140.09,1148.3
218,4.964,1987.0,11.9,3055.0,100.0,0.0,0.0,0.0,4.964,190.03,1159.81,1147.03
219,4.952,1859.0,14.87,3057.0,100.0,0.0,0.0,0.0,4.952,194.05,1152.33,1151.23
220,4.958,1991.0,12.14,3055.0,100.0,0.0,0.0,0.0,4.958,191.28,1145.77,1158.6
221,4.959,1909.0,13.89,3057.0,100.0,0.0,0.0,0.0,4.959,193.06,1152.86,1152.04
222,4.926,1877.0,16.05,3059.0,100.0,0.0,0.0,0.0,4.926,197.22,1138.35,1148.74
223,4.955,1973.0,14.27,3056.0,100.0,0.0,0.0,0.0,4.955,193.05,1157.57,1151.3
224,4.916,1860.0,17.16,3059.0,100.0,0.0,0.0,0.0,4.916,190.14,1145.03,1147.55
225,4.905,1882.0,18.41,3060.0,100.0,0.0,0.0,0.0,4.905,193.2,1153.78,1150.82
226,4.945,1870.0,15.47,3058.0,100.0,0.0,0.0,0.0,4.945,197.29,1147.76,1162.56
227,4.909,1956.0,15.88,3057.0,100.0,0.0,0.0,0.0,4.909,190.53,1147.13,1142.11
228,4.937,1908.0,14.93,3057.0,100.0,0.0,0.0,0.0,4.937,192.3,1147.45,1149.98
229,4.945,1943.0,13.94,3056.0,100.0,0.0,0.0,0.0,4.945,192.08,1151.31,1151.83
230,4.916,1827.0,19.1,3062.0,100.0,0.0,0.0,0.0,4.916,196.66,1151.89,1156.27
231,4.955,1909.0,15.57,3058.0,100.0,0.0,0.0,0.0,4.955,195.18,1150.27,1158.24
232,4.939,1916.0,15.41,3058.0,100.0,0.0,0.0,0.0,4.939,193.03,1146.0,1155.24
233,4.977,1979.0,12.21,3055.0,100.0,0.0,0.0,0.0,4.977,190.19,1152.38,1143.63
234,4.938,1978.0,15.08,3057.0,100.0,0.0,0.0,0.0,4.938,191.03,1150.02,1153.42
235,4.959,1865.0,13.19,3057.0,100.0,0.0,0.0,0.0,4.959,194.12,1143.65,1152.4
236,4.922,1853.0,17.69,3059.0,100.0,0.0,0.0,0.0,4.922,197.03,1149.05,1152.0
237,4.937,1875.0,16.74,3060.0,100.0,0.0,0.0,0.0,4.937,192.29,1158.32,1149.72
238,4.992,1995.0,18.49,3054.0,100.0,0.001,711.0,0.53,4.993,195.05,1145.04,1148.48
239,4.94,1879.0,17.33,3059.0,100.0,0.0,708.0,0.22,4.94,196.85,1149.69,1161.79
240,4.933,1812.0,15.79,3061.0,100.0,0.0,0.0,0.0,4.933,195.89,1144.33,1148.03
241,4.964,1970.0,11.96,3055.0,100.0,0.0,0.0,0.0,4.964,189.24,1157.53,1148.9
242,4.961,1970.0,12.13,3055.0,100.0,0.0,0.0,0.0,4.961,190.86,1145.73,1147.04
243,4.978,1859.0,13.49,3056.0,100.0,0.0,0.0,0.0,4.978,195.44,1151.13,1160.59
244,4.949,1882.0,14.12,3057.0,100.0,0.0,0.0,0.0,4.949,193.69,1147.41,1149.5
245,4.943,1921.0,13.87,3056.0,100.0,0.0,0.0,0.0,4.943,193.88,1146.29,1154.58
246,4.903,1885.0,14.76,3059.0,100.0,0.0,0.0,0.0,4.903,157.21,1148.51,1148.48
247,4.939,1806.0,16.47,3060.0,100.0,0.0,0.0,0.0,4.939,192.22,1155.27,1154.21
248,4.925,1978.0,15.35,3057.0,100.0,0.0,0.0,0.0,4.925,190.15,1153.65,1150.08
249,4.907,1845.0,18.9,3060.0,100.0,0.0,0.0,0.0,4.907,197.6,1139.96,1150.64
250,4.941,1869.0,15.83,3058.0,100.0,0.0,0.0,0.0,4.941,194.5,1158.37,1154.1
251,4.968,1927.0,12.03,3055.0,100.0,0.0,0.0,0.0,4.968,193.87,1141.63,1154.49
252,4.961,1958.0,12.86,3055.0,100.0,0.0,0.0,0.0,4.961,191.41,1154.48,1147.93
253,4.941,1922.0,15.03,3060.0,100.0,0.0,0.0,0.0,4.941,191.73,1148.79,1147.25
