Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
38,4.82,1930.0,15.49,3060.0,100.0,0.0,0.0,0.0,4.82,183.72,1144.8,1147.92
39,4.796,1955.0,17.43,3062.0,100.0,0.0,0.0,0.0,4.796,186.64,1152.21,1150.96
40,4.798,1831.0,18.84,3063.0,100.0,0.001,715.0,0.51,4.799,189.0,1147.67,1152.06
41,4.844,1909.0,13.43,3058.0,100.0,0.0,0.0,0.0,4.844,186.46,1143.01,1149.05
42,4.873,1901.0,12.05,3055.0,100.0,0.0,0.0,0.0,4.873,185.83,1152.45,1153.06
43,4.861,1957.0,11.75,3055.0,100.0,0.0,0.0,0.0,4.861,184.52,1146.72,1148.88
44,4.862,1918.0,13.41,3057.0,100.0,0.0,0.0,0.0,4.862,186.88,1150.43,1153.97
45,4.818,1892.0,16.86,3063.0,100.0,0.0,0.0,0.0,4.818,184.46,1151.26,1150.6
46,4.829,1917.0,15.27,3059.0,100.0,0.0,0.0,0.0,4.829,188.85,1147.26,1150.81
47,4.892,1972.0,16.4,3055.0,100.0,0.0,0.0,0.0,4.892,188.56,1147.38,1150.29
48,4.846,1896.0,14.06,3057.0,100.0,0.0,0.0,0.0,4.846,184.95,1145.8,1152.17
49,4.836,1948.0,15.1,3059.0,100.0,0.0,0.0,0.0,4.836,186.28,1151.33,1151.6
50,4.827,1904.0,15.85,3060.0,100.0,0.0,0.0,0.0,4.827,184.89,1141.1,1153.2
51,4.858,1934.0,13.01,3057.0,100.0,0.0,0.0,0.0,4.858,186.61,1145.29,1147.55
52,4.861,1898.0,16.2,3058.0,100.0,0.0,714.0,0.41,4.861,186.5,1153.01,1146.03
53,4.83,1935.0,16.04,3061.0,100.0,0.0,0.0,0.0,4.83,186.43,1143.28,1148.25
54,4.85,1856.0,16.05,3061.0,100.0,0.0,0.0,0.0,4.85,190.14,1152.36,1162.81
55,4.841,1916.0,14.14,3059.0,100.0,0.0,0.0,0.0,4.841,187.84,1151.7,1149.88
56,4.852,1879.0,15.01,3059.0,100.0,0.0,0.0,0.0,4.852,190.15,1148.74,1156.33
57,4.848,1823.0,16.61,3061.0,100.0,0.0,0.0,0.0,4.848,188.62,1152.52,1150.26
58,4.857,1880.0,14.83,3058.0,100.0,0.0,0.0,0.0,4.857,187.16,1142.08,1147.54
59,4.839,1915.0,17.72,3059.0,100.0,0.0,0.0,0.0,4.839,187.89,1155.49,1150.64
60,4.877,1862.0,13.87,3058.0,100.0,0.0,0.0,0.0,4.877,188.59,1147.94,1156.36
61,4.835,1937.0,14.93,3057.0,100.0,0.001,710.0,0.22,4.836,156.41,1149.94,1144.97
62,4.853,1782.0,22.83,3063.0,100.0,0.0,0.0,0.0,4.853,186.44,1149.22,1157.3
63,4.856,1903.0,16.05,3059.0,100.0,0.0,0.0,0.0,4.856,186.85,1151.86,1147.88
64,4.869,1882.0,15.47,3058.0,100.0,0.0,0.0,0.0,4.869,189.61,1148.09,1159.71
65,4.84,1891.0,17.34,3061.0,100.0,0.0,0.0,0.0,4.84,188.68,1152.56,1149.38
66,4.844,1880.0,17.53,3059.0,100.0,0.0,0.0,0.0,4.844,187.84,1147.17,1152.63
67,4.842,1914.0,16.03,3059.0,99.82,0.0,0.0,0.0,4.842,185.81,1148.78,1144.96
68,4.892,1976.0,12.31,3055.0,100.0,0.0,0.0,0.0,4.892,186.97,1148.04,1161.88
69,4.865,1843.0,15.29,3059.0,100.0,0.0,0.0,0.0,4.865,188.42,1142.36,1150.44
70,4.869,1900.0,14.57,3059.0,100.0,0.0,0.0,0.0,4.869,188.28,1153.35,1150.38
71,4.867,1926.0,14.43,3057.0,100.0,0.0,0.0,0.0,4.867,186.0,1149.02,1145.37
72,4.84,1877.0,18.18,3061.0,100.0,0.0,0.0,0.0,4.84,188.61,1151.02,1161.02
73,4.868,1895.0,15.12,3058.0,100.0,0.0,0.0,0.0,4.868,189.32,1147.2,1150.47
74,4.881,1903.0,13.69,3057.0,100.0,0.0,0.0,0.0,4.881,187.14,1150.67,1145.04
75,4.878,1914.0,14.86,3058.0,100.0,0.0,0.0,0.0,4.878,188.95,1147.64,1156.21
76,4.879,1897.0,22.27,3059.0,100.0,0.0,0.0,0.0,4.879,190.11,1150.6,1149.92
77,4.875,1862.0,15.85,3058.0,100.0,0.0,0.0,0.0,4.875,189.71,1148.37,1159.13
78,4.886,1885.0,15.55,3058.0,100.0,0.0,713.0,0.31,4.886,191.38,1147.31,1144.2
79,4.861,1929.0,15.49,3059.0,100.0,0.0,0.0,0.0,4.861,187.35,1152.4,1159.03
80,4.861,1883.0,15.4,3059.0,99.87,0.0,0.0,0.0,4.861,185.12,1147.76,1140.85
81,4.878,1890.0,14.37,3058.0,100.0,0.0,0.0,0.0,4.878,191.32,1147.22,1161.19
82,4.84,1874.0,19.04,3061.0,100.0,0.0,0.0,0.0,4.84,187.55,1150.52,1148.0
83,4.883,1827.0,16.97,3059.0,100.0,0.0,709.0,0.22,4.883,192.58,1150.02,1151.04
84,4.85,1833.0,18.2,3062.0,100.0,0.0,0.0,0.0,4.85,193.7,1145.9,1151.55
85,4.905,1962.0,11.79,3055.0,100.0,0.0,0.0,0.0,4.905,184.46,1151.46,1153.16
86,4.88,1941.0,14.27,3058.0,100.0,0.0,0.0,0.0,4.88,183.56,1149.64,1150.87
87,4.894,1912.0,14.13,3057.0,100.0,0.0,0.0,0.0,4.894,190.65,1148.98,1148.58
88,4.885,1884.0,14.48,3057.0,100.0,0.0,0.0,0.0,4.885,186.51,1143.63,1144.24
89,4.858,1839.0,17.87,3062.0,100.0,0.0,0.0,0.0,4.858,189.1,1156.38,1159.89
90,4.912,1866.0,12.51,3057.0,100.0,0.0,0.0,0.0,4.912,189.01,1147.72,1154.79
91,4.899,1923.0,14.22,3057.0,100.0,0.0,0.0,0.0,4.899,192.2,1149.21,1147.75
92,4.859,1878.0,12.82,3057.0,100.0,0.0,0.0,0.0,4.859,153.71,1150.29,1147.82
93,4.908,1890.0,12.4,3056.0,100.0,0.0,0.0,0.0,4.908,186.06,1145.66,1161.54
94,4.861,1899.0,15.81,3058.0,100.0,0.0,0.0,0.0,4.861,187.8,1146.96,1144.11
95,4.916,1972.0,11.64,3055.0,100.0,0.0,0.0,0.0,4.916,185.73,1141.78,1155.21
96,4.876,1844.0,16.39,3059.0,100.0,0.0,0.0,0.0,4.876,190.9,1151.27,1144.62
97,4.904,1959.0,13.34,3056.0,100.0,0.0,0.0,0.0,4.904,185.66,1145.28,1158.72
98,4.883,1881.0,15.36,3058.0,100.0,0.0,0.0,0.0,4.883,188.14,1156.06,1152.05
99,4.879,1940.0,16.68,3059.0,100.0,0.0,714.0,0.41,4.879,190.71,1152.85,1146.86
100,4.898,1942.0,14.0,3057.0,100.0,0.0,0.0,0.0,4.898,187.88,1146.81,1148.66
101,4.916,1903.0,15.39,3057.0,100.0,0.0,0.0,0.0,4.916,188.12,1147.33,1160.27
102,4.906,1844.0,14.47,3060.0,100.0,0.0,0.0,0.0,4.906,193.12,1146.86,1152.68
103,4.888,1966.0,14.49,3058.0,100.0,0.0,0.0,0.0,4.888,188.26,1151.31,1151.37
104,4.895,1951.0,14.25,3057.0,100.0,0.0,0.0,0.0,4.895,186.08,1147.18,1148.6
105,4.857,1867.0,19.06,3061.0,100.0,0.0,0.0,0.0,4.857,188.52,1149.52,1154.11
106,4.944,1976.0,16.52,3055.0,100.0,0.0,0.0,0.0,4.944,190.85,1150.21,1145.53
107,4.913,1923.0,15.42,3057.0,100.0,0.0,712.0,0.53,4.913,186.88,1143.85,1158.09
108,4.924,1948.0,12.54,3056.0,100.0,0.0,708.0,0.22,4.924,189.07,1145.37,1152.26
109,4.91,1949.0,14.01,3056.0,100.0,0.0,0.0,0.0,4.91,187.43,1147.4,1148.91
110,4.907,1935.0,13.18,3056.0,100.0,0.0,0.0,0.0,4.907,187.16,1151.22,1146.31
111,4.926,1917.0,12.04,3056.0,100.0,0.0,0.0,0.0,4.926,188.13,1147.76,1157.06
112,4.885,1832.0,17.15,3062.0,100.0,0.0,0.0,0.0,4.885,193.65,1153.09,1146.58
113,4.92,1957.0,13.5,3057.0,100.0,0.0,0.0,0.0,4.92,186.91,1146.81,1161.14
114,4.894,1854.0,15.91,3059.0,100.0,0.0,0.0,0.0,4.894,192.7,1143.85,1149.31
115,4.899,1959.0,16.03,3058.0,100.0,0.0,0.0,0.0,4.899,189.19,1156.58,1150.44
116,4.856,1828.0,17.14,3062.0,100.0,0.0,0.0,0.0,4.856,191.91,1150.96,1149.53
117,4.884,1865.0,17.05,3059.0,100.0,0.0,0.0,0.0,4.884,188.67,1146.37,1154.94
118,5.216,1902.0,16.29,3051.0,100.0,0.0,0.0,0.0,5.216,191.95,1151.59,1151.19
119,4.925,1886.0,13.7,3057.0,100.0,0.0,0.0,0.0,4.925,190.81,1143.52,1152.01
120,4.921,1963.0,11.59,3055.0,100.0,0.0,0.0,0.0,4.921,185.93,1151.84,1141.66
121,4.936,1926.0,12.04,3055.0,100.0,0.0,0.0,0.0,4.936,188.91,1145.91,1157.81
122,4.924,1896.0,14.46,3057.0,100.0,0.0,0.0,0.0,4.924,185.93,1150.49,1152.39
123,4.867,1901.0,14.05,3058.0,100.0,0.0,0.0,0.0,4.867,153.49,1144.96,1154.63
124,4.923,1999.0,11.56,3055.0,100.0,0.0,0.0,0.0,4.923,188.77,1148.38,1147.55
125,4.889,1917.0,14.97,3058.0,100.0,0.0,0.0,0.0,4.889,188.17,1150.57,1149.84
126,4.925,1852.0,13.73,3057.0,100.0,0.0,0.0,0.0,4.925,188.84,1145.54,1153.82
127,4.933,1993.0,11.66,3055.0,100.0,0.0,0.0,0.0,4.933,187.54,1148.78,1150.46
128,4.891,1875.0,17.2,3059.0,100.0,0.0,0.0,0.0,4.891,192.66,1142.54,1149.35
129,4.905,1933.0,14.42,3057.0,100.0,0.0,0.0,0.0,4.905,186.99,1154.86,1148.67
130,4.927,1799.0,15.18,3062.0,100.0,0.0,0.0,0.0,4.927,187.47,1152.55,1162.55
131,4.925,1906.0,15.1,3057.0,100.0,0.0,0.0,0.0,4.925,192.93,1149.97,1149.25
132,4.892,1837.0,17.26,3060.0,100.0,0.0,0.0,0.0,4.892,192.71,1147.69,1154.56
133,4.906,1871.0,16.13,3059.0,100.0,0.0,0.0,0.0,4.906,191.9,1143.67,1145.41
134,4.901,1864.0,16.3,3058.0,100.0,0.0,0.0,0.0,4.901,188.48,1155.17,1155.14
135,4.938,1974.0,11.49,3055.0,100.0,0.0,0.0,0.0,4.938,188.35,1140.15,1154.62
136,4.952,1921.0,18.62,3057.0,100.0,0.0,0.0,0.0,4.952,192.37,1157.07,1144.82
137,4.911,1946.0,14.19,3057.0,100.0,0.0,0.0,0.0,4.911,188.32,1145.57,1156.62
138,4.886,1949.0,16.05,3059.0,100.0,0.0,0.0,0.0,4.886,185.78,1147.53,1150.27
139,4.929,1977.0,13.88,3056.0,100.0,0.0,713.0,0.32,4.929,186.42,1149.42,1146.82
140,4.913,1869.0,13.81,3057.0,100.0,0.0,0.0,0.0,4.913,189.05,1148.27,1146.61
141,4.936,1891.0,14.1,3057.0,100.0,0.0,0.0,0.0,4.936,192.95,1147.11,1159.28
142,4.913,1893.0,15.02,3058.0,100.0,0.0,0.0,0.0,4.913,188.08,1147.02,1153.93
143,4.92,1856.0,14.48,3060.0,100.0,0.0,0.0,0.0,4.92,190.64,1145.83,1145.72
144,4.917,1815.0,14.68,3058.0,100.0,0.0,0.0,0.0,4.917,195.5,1150.03,1161.16
145,4.935,1928.0,11.46,3055.0,100.0,0.0,0.0,0.0,4.935,188.62,1151.98,1143.81
146,4.934,1869.0,15.23,3057.0,100.0,0.0,0.0,0.0,4.934,191.32,1146.27,1154.76
147,4.93,1975.0,11.8,3055.0,100.0,0.0,0.0,0.0,4.93,189.9,1145.68,1154.4
148,4.905,1876.0,15.17,3058.0,100.0,0.0,0.0,0.0,4.905,187.86,1148.41,1148.0
149,4.891,1869.0,17.64,3060.0,100.0,0.0,0.0,0.0,4.891,190.72,1146.56,1146.12
150,4.922,1805.0,15.31,3060.0,100.0,0.0,0.0,0.0,4.922,189.62,1149.08,1162.97
151,4.878,1839.0,19.81,3062.0,100.0,0.0,0.0,0.0,4.878,192.23,1152.24,1152.49
152,4.935,1934.0,12.39,3056.0,100.0,0.0,0.0,0.0,4.935,190.27,1151.53,1148.31
153,4.933,1900.0,13.07,3057.0,100.0,0.0,0.0,0.0,4.933,180.73,1147.49,1153.15
154,4.893,1905.0,10.94,3055.0,100.0,0.0,0.0,0.0,4.893,154.92,1140.52,1150.93
155,4.911,1888.0,16.19,3058.0,100.0,0.0,0.0,0.0,4.911,192.62,1150.36,1153.76
156,4.945,1934.0,12.16,3055.0,100.0,0.0,0.0,0.0,4.945,189.98,1152.4,1142.05
157,4.933,1832.0,14.17,3058.0,100.0,0.0,0.0,0.0,4.933,189.75,1151.16,1160.58
158,4.919,1848.0,14.2,3058.0,100.0,0.0,0.0,0.0,4.919,192.39,1149.78,1149.57
159,4.893,1873.0,17.42,3060.0,100.0,0.001,715.0,0.51,4.894,194.43,1146.59,1153.49
160,4.918,1857.0,14.69,3058.0,100.0,0.0,0.0,0.0,4.918,186.67,1143.41,1148.21
161,4.918,1895.0,15.36,3058.0,100.0,0.0,0.0,0.0,4.918,189.01,1151.32,1152.37
162,4.921,1916.0,13.46,3057.0,100.0,0.0,0.0,0.0,4.921,186.32,1151.18,1151.89
163,4.899,1887.0,18.28,3059.0,100.0,0.0,0.0,0.0,4.899,191.14,1143.78,1152.69
164,4.95,1973.0,11.53,3055.0,100.0,0.0,0.0,0.0,4.95,187.57,1152.82,1144.95
165,4.89,1831.0,23.31,3061.0,100.0,0.0,0.0,0.0,4.89,193.58,1144.28,1158.46
166,4.897,1905.0,18.86,3060.0,100.0,0.0,0.0,0.0,4.897,192.83,1153.73,1146.23
167,4.916,1872.0,15.0,3058.0,100.0,0.0,0.0,0.0,4.916,191.97,1147.36,1148.12
168,4.89,1896.0,16.48,3058.0,100.0,0.0,0.0,0.0,4.89,187.82,1144.15,1158.45
169,4.843,1866.0,22.95,3064.0,100.0,0.0,0.0,0.0,4.843,193.19,1156.92,1151.97
170,4.926,1835.0,16.25,3058.0,100.0,0.0,714.0,0.41,4.926,190.65,1150.81,1153.46
171,4.912,1867.0,15.01,3057.0,100.0,0.0,0.0,0.0,4.912,190.92,1151.59,1143.26
172,4.943,1969.0,12.11,3055.0,100.0,0.0,0.0,0.0,4.943,189.15,1140.33,1158.81
173,4.902,1856.0,16.96,3060.0,100.0,0.0,0.0,0.0,4.902,189.38,1153.77,1150.13
174,4.937,1938.0,12.47,3056.0,100.0,0.0,0.0,0.0,4.937,194.02,1141.16,1152.66
175,4.936,1976.0,11.49,3055.0,100.0,0.0,0.0,0.0,4.936,185.99,1156.29,1150.9
176,4.92,1876.0,14.26,3057.0,100.0,0.0,0.0,0.0,4.92,191.7,1140.37,1149.8
177,4.93,1881.0,14.61,3057.0,100.0,0.0,0.0,0.0,4.93,188.63,1155.77,1147.21
178,4.945,1863.0,21.37,3059.0,100.0,0.0,0.0,0.0,4.945,193.11,1149.24,1156.65
179,4.919,1791.0,17.99,3062.0,100.0,0.0,0.0,0.0,4.919,199.56,1152.33,1151.22
180,4.942,1975.0,12.15,3055.0,100.0,0.0,0.0,0.0,4.942,187.98,1144.68,1145.14
181,4.934,1935.0,13.0,3056.0,100.0,0.0,0.0,0.0,4.934,188.37,1148.97,1157.72
182,4.91,1937.0,15.1,3059.0,100.0,0.0,0.0,0.0,4.91,188.34,1146.7,1143.47
183,4.932,1919.0,13.92,3058.0,100.0,0.0,0.0,0.0,4.932,191.53,1150.16,1160.26
184,4.902,1850.0,15.86,3060.0,100.0,0.0,0.0,0.0,4.902,181.0,1146.48,1155.37
185,4.918,1829.0,13.29,3058.0,100.0,0.0,0.0,0.0,4.918,166.74,1155.88,1148.03
186,4.921,1760.0,17.31,3063.0,100.0,0.0,0.0,0.0,4.921,194.66,1149.91,1158.51
187,4.92,1985.0,16.28,3058.0,100.0,0.0,0.0,0.0,4.92,189.22,1149.31,1154.3
188,4.959,1950.0,12.05,3055.0,100.0,0.0,0.0,0.0,4.959,189.66,1145.11,1146.15
189,4.904,1915.0,15.89,3058.0,100.0,0.0,0.0,0.0,4.904,188.79,1142.84,1150.31
190,4.931,1826.0,15.23,3059.0,100.0,0.0,0.0,0.0,4.931,194.03,1146.54,1152.18
191,4.896,1833.0,19.16,3062.0,100.0,0.0,0.0,0.0,4.896,196.55,1157.68,1154.82
192,4.892,1859.0,19.02,3061.0,100.0,0.0,0.0,0.0,4.892,190.85,1148.87,1152.91
193,4.927,1886.0,15.5,3059.0,100.0,0.0,0.0,0.0,4.927,192.22,1154.55,1146.3
194,4.925,1962.0,16.36,3058.0,100.0,0.0,713.0,0.31,4.925,192.17,1151.34,1152.5
195,5.088,1973.0,39.09,3058.0,100.0,0.0,0.0,0.0,5.088,192.48,1141.35,1159.6
196,4.9,1811.0,20.11,3061.0,100.0,0.001,709.0,0.43,4.901,197.7,1153.94,1146.52
197,4.96,1876.0,12.89,3056.0,100.0,0.0,708.0,0.22,4.96,190.35,1151.35,1160.91
198,5.17,1996.0,46.47,3055.0,100.0,0.0,709.0,0.22,5.17,197.78,1157.36,1153.5
199,4.913,1857.0,16.29,3059.0,100.0,0.0,0.0,0.0,4.913,189.71,1146.18,1152.91
200,4.937,1895.0,22.59,3059.0,100.0,0.0,709.0,0.22,4.937,193.32,1144.37,1150.05
201,4.899,1937.0,15.94,3057.0,100.0,0.0,0.0,0.0,4.899,188.1,1145.86,1150.72
202,4.938,1870.0,16.4,3058.0,100.0,0.0,708.0,0.22,4.938,192.37,1147.47,1150.2
203,4.937,1866.0,13.87,3058.0,100.0,0.0,0.0,0.0,4.937,192.83,1153.54,1153.39
204,4.949,1940.0,11.8,3055.0,100.0,0.0,0.0,0.0,4.949,188.73,1147.34,1153.1
205,5.13,1892.0,51.58,3059.0,99.84,0.0,0.0,0.0,5.13,200.54,1152.43,1142.78
206,4.938,1883.0,13.85,3057.0,100.0,0.0,0.0,0.0,4.938,190.26,1141.73,1155.93
207,4.961,1790.0,15.07,3060.0,100.0,0.0,710.0,0.22,4.961,195.53,1151.97,1150.84
208,4.963,1936.0,11.49,3055.0,100.0,0.0,0.0,0.0,4.963,187.34,1146.61,1156.64
209,4.916,1903.0,15.73,3057.0,100.0,0.0,0.0,0.0,4.916,192.48,1152.74,1144.39
210,4.947,1831.0,14.78,3059.0,100.0,0.0,0.0,0.0,4.947,192.43,1149.33,1158.56
211,4.929,1875.0,16.13,3059.0,100.0,0.0,0.0,0.0,4.929,192.98,1149.67,1152.94
212,4.921,1891.0,15.45,3058.0,100.0,0.0,0.0,0.0,4.921,190.88,1148.6,1151.38
213,4.935,1905.0,15.23,3058.0,100.0,0.0,0.0,0.0,4.935,190.85,1144.77,1148.62
214,4.835,1883.0,23.17,3064.0,100.0,0.0,0.0,0.0,4.835,195.11,1149.4,1149.35
215,4.922,1891.0,14.79,3058.0,100.0,0.0,0.0,0.0,4.922,178.59,1146.85,1149.65
216,4.926,1902.0,11.65,3056.0,100.0,0.0,0.0,0.0,4.926,165.15,1152.75,1151.75
217,4.913,1823.0,17.13,3063.0,100.0,0.0,0.0,0.0,4.913,191.78,1152.52,1155.59
218,4.905,1834.0,20.35,3062.0,100.0,0.001,713.0,0.95,4.906,196.09,1152.17,1147.14
219,4.933,1857.0,15.11,3058.0,100.0,0.001,708.0,0.22,4.934,191.11,1150.67,1157.82
220,4.955,1851.0,16.02,3060.0,100.0,0.002,713.0,0.63,4.957,197.89,1149.62,1151.01
221,4.95,1936.0,13.2,3056.0,100.0,0.001,708.0,0.22,4.951,188.62,1143.8,1147.0
222,4.942,1821.0,14.77,3059.0,100.0,0.0,0.0,0.0,4.942,194.24,1141.05,1159.27
223,4.958,1960.0,11.49,3055.0,100.0,0.0,0.0,0.0,4.958,188.2,1151.34,1150.55
224,4.949,1812.0,17.35,3060.0,100.0,0.0,0.0,0.0,4.949,194.51,1156.68,1150.98
225,4.978,1943.0,16.2,3055.0,100.0,0.002,711.0,0.53,4.98,195.42,1139.55,1160.46
226,4.928,1853.0,17.3,3058.0,100.0,0.0,709.0,0.22,4.928,195.03,1150.29,1142.11
227,4.963,1838.0,15.33,3058.0,100.0,0.0,709.0,0.22,4.963,195.92,1146.53,1162.1
228,4.914,1919.0,14.81,3057.0,100.0,0.0,0.0,0.0,4.914,189.97,1154.25,1149.45
229,4.907,1898.0,18.4,3061.0,100.0,0.0,0.0,0.0,4.907,194.3,1144.1,1154.74
230,4.959,1817.0,15.34,3060.0,100.0,0.0,0.0,0.0,4.959,196.95,1152.44,1155.45
231,4.906,1887.0,17.81,3060.0,100.0,0.0,0.0,0.0,4.906,193.29,1154.77,1145.43
232,4.889,1885.0,19.05,3060.0,100.0,0.0,0.0,0.0,4.889,193.9,1145.12,1153.6
233,4.944,1944.0,14.01,3056.0,100.0,0.0,709.0,0.22,4.944,193.01,1151.25,1153.35
234,4.938,1863.0,14.73,3058.0,100.0,0.0,0.0,0.0,4.938,193.59,1148.71,1148.28
235,4.957,1984.0,13.28,3056.0,100.0,0.0,708.0,0.22,4.957,189.71,1148.7,1153.26
236,5.246,1862.0,19.47,3054.0,100.0,0.0,0.0,0.0,5.246,197.97,1143.75,1150.84
237,4.939,1891.0,13.9,3057.0,100.0,0.0,0.0,0.0,4.939,193.16,1157.26,1151.9
238,4.931,1900.0,14.88,3057.0,100.0,0.0,0.0,0.0,4.931,193.08,1149.95,1142.82
239,4.97,1877.0,12.8,3057.0,100.0,0.0,0.0,0.0,4.97,192.75,1146.1,1161.47
240,4.942,1875.0,14.02,3057.0,100.0,0.0,0.0,0.0,4.942,194.68,1142.07,1150.45
241,4.945,1958.0,14.19,3056.0,100.0,0.0,0.0,0.0,4.945,192.29,1156.0,1150.48
242,4.965,1917.0,11.96,3055.0,100.0,0.0,0.0,0.0,4.965,192.39,1138.6,1151.17
243,4.925,1943.0,14.92,3059.0,100.0,0.0,0.0,0.0,4.925,188.71,1145.91,1153.43
244,4.94,1854.0,14.43,3058.0,100.0,0.0,0.0,0.0,4.94,196.15,1152.77,1149.07
245,4.95,1867.0,14.03,3056.0,100.0,0.0,0.0,0.0,4.95,192.29,1154.13,1148.12
246,4.931,1807.0,14.31,3058.0,100.0,0.0,0.0,0.0,4.931,176.67,1150.94,1156.48
247,4.942,1934.0,11.45,3055.0,100.0,0.0,0.0,0.0,4.942,170.34,1140.51,1149.49
248,4.956,1856.0,14.43,3058.0,100.0,0.0,0.0,0.0,4.956,196.24,1147.67,1153.18
249,4.968,1939.0,11.68,3055.0,100.0,0.0,0.0,0.0,4.968,189.61,1148.24,1147.29
250,4.954,1890.0,14.65,3057.0,100.0,0.0,0.0,0.0,4.954,196.77,1143.35,1149.92
251,4.964,1910.0,12.1,3055.0,100.0,0.0,0.0,0.0,4.964,189.97,1155.56,1147.68
252,4.944,1812.0,17.0,3061.0,100.0,0.0,0.0,0.0,4.944,197.6,1142.24,1161.55
253,4.936,1903.0,14.49,3057.0,100.0,0.0,0.0,0.0,4.936,190.9,1148.2,1149.51
