Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,Adapted
0,1.233,1091.0,23.19,1743.0,43.15,0.0,0.0,0.0,1.233,454.02,false
1,3.136,1049.0,12.71,3182.0,99.97,0.0,712.0,0.32,3.136,1121.0,false
2,3.209,1097.0,11.82,3178.0,100.0,0.0,0.0,0.0,3.209,1157.99,false
3,3.2,1109.0,6.55,3179.0,100.0,0.0,0.0,0.0,3.2,1157.75,false
4,3.225,1128.0,11.62,3179.0,100.0,0.0,0.0,0.0,3.225,1153.39,false
5,3.217,1142.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.217,1165.78,false
6,3.215,1131.0,11.97,3179.0,100.0,0.0,0.0,0.0,3.215,1157.62,false
7,3.216,1137.0,11.7,3178.0,100.0,0.0,0.0,0.0,3.216,1159.44,false
8,3.217,1122.0,12.2,3179.0,100.0,0.0,0.0,0.0,3.217,1157.43,false
9,3.213,1102.0,12.88,3178.0,100.0,0.0,713.0,0.31,3.213,1159.27,false
10,3.213,1112.0,12.05,3179.0,100.0,0.0,0.0,0.0,3.213,1156.03,false
11,3.22,1130.0,11.87,3179.0,100.0,0.0,0.0,0.0,3.22,1159.81,false
12,3.229,1116.0,18.02,3179.0,100.0,0.0,0.0,0.0,3.229,1155.79,false
13,3.256,1113.0,16.85,3178.0,100.0,0.0,0.0,0.0,3.256,1161.81,false
14,3.226,1123.0,12.1,3179.0,100.0,0.0,0.0,0.0,3.226,1155.03,false
15,3.221,1130.0,11.6,3178.0,100.0,0.0,0.0,0.0,3.221,1158.29,false
16,3.222,1111.0,11.58,3179.0,100.0,0.0,0.0,0.0,3.222,1157.9,false
17,3.216,1108.0,11.98,3179.0,100.0,0.0,0.0,0.0,3.216,1159.52,false
18,3.23,1124.0,13.94,3179.0,100.0,0.001,714.0,0.73,3.231,1156.33,false
19,3.224,1123.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.224,1158.22,false
20,3.227,1121.0,11.58,3179.0,100.0,0.0,0.0,0.0,3.227,1156.13,false
21,3.224,1100.0,10.84,3179.0,100.0,0.0,0.0,0.0,3.224,1155.05,false
