Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,Adapted
0,1.232,1082.0,24.1,1667.0,43.66,0.0,0.0,0.0,1.232,458.64,false
1,3.145,1064.0,13.8,3182.0,99.96,0.0,714.0,0.41,3.145,1122.16,false
2,3.236,1101.0,12.05,3178.0,100.0,0.0,0.0,0.0,3.236,1152.04,false
3,3.215,1159.0,11.99,3178.0,100.0,0.0,0.0,0.0,3.215,1160.36,false
4,3.212,1132.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.212,1159.86,false
5,3.212,1153.0,11.98,3179.0,100.0,0.0,0.0,0.0,3.212,1160.34,false
6,3.236,1186.0,12.59,3178.0,100.0,0.0,0.0,0.0,3.236,1167.1,false
7,3.234,1137.0,11.83,3178.0,100.0,0.0,0.0,0.0,3.234,1155.69,false
8,3.235,1146.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.235,1156.54,false
9,3.213,1163.0,13.02,3179.0,100.0,0.001,712.0,0.31,3.214,1163.27,false
10,3.231,1153.0,12.01,3179.0,100.0,0.0,0.0,0.0,3.231,1158.37,false
11,3.256,1172.0,24.0,3178.0,100.0,0.0,0.0,0.0,3.256,1158.11,false
12,3.44,1188.0,15.16,3171.0,99.05,0.0,0.0,0.0,3.44,1155.73,false
13,3.24,1170.0,11.86,3178.0,100.0,0.0,0.0,0.0,3.24,1166.94,false
14,3.228,1124.0,12.31,3179.0,100.0,0.0,0.0,0.0,3.228,1158.0,false
15,3.238,1141.0,12.4,3179.0,100.0,0.0,0.0,0.0,3.238,1156.96,false
16,3.243,1158.0,12.09,3178.0,100.0,0.0,0.0,0.0,3.243,1168.41,false
17,3.23,1097.0,11.1,3179.0,100.0,0.0,0.0,0.0,3.23,1157.08,false
18,3.236,1125.0,8.21,3179.0,100.0,0.0,0.0,0.0,3.236,1154.91,false
19,3.219,1152.0,13.0,3179.0,100.0,0.001,712.0,0.31,3.22,1165.09,false
20,3.231,1160.0,11.94,3179.0,100.0,0.0,0.0,0.0,3.231,1157.93,false
21,3.242,1133.0,12.77,3179.0,100.0,0.0,0.0,0.0,3.242,1157.73,false
22,3.243,1152.0,11.98,3179.0,100.0,0.0,0.0,0.0,3.243,1166.75,false
23,3.26,1156.0,12.43,3178.0,100.0,0.0,0.0,0.0,3.26,1161.39,false
24,3.245,1149.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.245,1155.47,false
25,3.247,1159.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.247,1163.25,false
26,3.244,1147.0,12.12,3179.0,100.0,0.0,0.0,0.0,3.244,1158.13,false
27,3.235,1151.0,12.19,3179.0,100.0,0.0,0.0,0.0,3.235,1159.7,false
28,3.25,1155.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.25,1155.49,false
29,3.244,1195.0,11.68,3178.0,100.0,0.0,0.0,0.0,3.244,1167.0,false
30,3.236,1139.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.236,1153.38,false
31,3.247,1165.0,11.86,3179.0,100.0,0.0,0.0,0.0,3.247,1168.68,false
32,3.241,1170.0,11.83,3179.0,100.0,0.0,0.0,0.0,3.241,1156.18,false
33,3.256,1128.0,12.1,3178.0,100.0,0.0,0.0,0.0,3.256,1154.05,false
34,3.244,1143.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.244,1166.73,false
35,3.252,1169.0,11.83,3179.0,100.0,0.0,0.0,0.0,3.252,1161.69,false
36,3.233,1109.0,8.49,3178.0,100.0,0.0,0.0,0.0,3.233,1159.49,false
37,3.229,1141.0,9.63,3179.0,100.0,0.0,0.0,0.0,3.229,1157.09,false
38,3.238,1147.0,11.69,3179.0,100.0,0.0,0.0,0.0,3.238,1155.9,false
39,3.245,1141.0,11.79,3178.0,100.0,0.0,0.0,0.0,3.245,1169.08,false
40,3.269,1134.0,23.17,3179.0,100.0,0.0,0.0,0.0,3.269,1153.67,false
41,3.27,1131.0,12.01,3178.0,100.0,0.0,0.0,0.0,3.27,1160.2,false
42,3.238,1146.0,12.31,3179.0,100.0,0.0,0.0,0.0,3.238,1160.66,false
43,3.246,1139.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.246,1159.73,false
44,3.238,1123.0,12.08,3179.0,100.0,0.0,0.0,0.0,3.238,1160.45,false
45,3.242,1166.0,12.41,3179.0,100.0,0.0,0.0,0.0,3.242,1161.06,false
46,3.243,1180.0,11.88,3179.0,100.0,0.0,0.0,0.0,3.243,1160.98,false
47,3.23,1150.0,12.91,3178.0,100.0,0.0,713.0,0.53,3.23,1151.87,false
48,3.242,1174.0,11.8,3178.0,100.0,0.0,0.0,0.0,3.242,1169.12,false
49,3.225,1161.0,12.0,3179.0,100.0,0.0,0.0,0.0,3.225,1152.51,false
50,3.239,1124.0,11.84,3178.0,100.0,0.0,0.0,0.0,3.239,1160.29,false
51,3.255,1134.0,13.62,3179.0,100.0,0.0,715.0,0.41,3.255,1155.62,false
52,3.243,1145.0,11.9,3179.0,100.0,0.0,0.0,0.0,3.243,1160.69,false
53,3.257,1149.0,12.21,3178.0,100.0,0.0,0.0,0.0,3.257,1166.19,false
54,3.251,1141.0,11.87,3178.0,100.0,0.0,0.0,0.0,3.251,1159.06,false
55,3.224,1093.0,7.66,3179.0,100.0,0.0,0.0,0.0,3.224,1162.78,false
56,3.251,1118.0,11.01,3179.0,100.0,0.0,0.0,0.0,3.251,1158.29,false
57,3.245,1166.0,11.91,3179.0,100.0,0.0,0.0,0.0,3.245,1159.65,false
58,3.235,1114.0,12.07,3178.0,100.0,0.0,0.0,0.0,3.235,1160.12,false
59,3.244,1135.0,11.9,3179.0,100.0,0.0,0.0,0.0,3.244,1150.93,false
60,3.236,1149.0,12.02,3179.0,100.0,0.0,0.0,0.0,3.236,1158.83,false
61,3.247,1165.0,12.67,3178.0,100.0,0.0,0.0,0.0,3.247,1159.31,false
62,3.244,1138.0,11.79,3179.0,100.0,0.0,0.0,0.0,3.244,1158.1,false
63,3.249,1153.0,11.84,3179.0,100.0,0.0,0.0,0.0,3.249,1158.51,false
64,3.253,1154.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.253,1166.57,false
65,3.245,1142.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.245,1159.56,false
66,3.247,1138.0,12.1,3179.0,100.0,0.0,0.0,0.0,3.247,1158.49,false
67,3.248,1150.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.248,1151.06,false
68,3.238,1168.0,11.67,3178.0,100.0,0.0,0.0,0.0,3.238,1160.89,false
69,3.244,1145.0,12.15,3179.0,100.0,0.0,0.0,0.0,3.244,1159.91,false
70,3.271,1168.0,24.39,3179.0,100.0,0.0,0.0,0.0,3.271,1158.94,false
71,3.258,1148.0,12.08,3178.0,100.0,0.0,0.0,0.0,3.258,1157.58,false
72,3.248,1154.0,11.91,3178.0,100.0,0.0,0.0,0.0,3.248,1167.98,false
73,3.221,1090.0,8.41,3179.0,100.0,0.0,0.0,0.0,3.221,1154.29,false
74,3.253,1118.0,10.51,3178.0,100.0,0.0,0.0,0.0,3.253,1161.97,false
75,3.242,1160.0,11.54,3179.0,100.0,0.0,0.0,0.0,3.242,1161.64,false
76,3.245,1137.0,12.0,3179.0,100.0,0.0,0.0,0.0,3.245,1159.12,false
77,3.248,1176.0,11.93,3179.0,100.0,0.0,0.0,0.0,3.248,1161.2,false
78,3.249,1158.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.249,1160.31,false
79,3.244,1149.0,11.97,3179.0,100.0,0.0,0.0,0.0,3.244,1149.38,false
80,3.247,1150.0,11.81,3178.0,100.0,0.0,0.0,0.0,3.247,1159.45,false
81,3.248,1151.0,12.27,3178.0,100.0,0.0,0.0,0.0,3.248,1167.2,false
82,3.247,1167.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.247,1150.92,false
83,3.243,1135.0,12.2,3179.0,100.0,0.0,0.0,0.0,3.243,1160.88,false
84,3.246,1150.0,11.91,3179.0,100.0,0.0,0.0,0.0,3.246,1162.36,false
85,3.254,1127.0,12.19,3178.0,100.0,0.0,0.0,0.0,3.254,1160.44,false
86,3.261,1154.0,11.97,3179.0,100.0,0.0,0.0,0.0,3.261,1155.05,false
87,3.262,1140.0,11.79,3178.0,100.0,0.0,0.0,0.0,3.262,1164.61,false
88,3.258,1160.0,12.02,3179.0,100.0,0.0,0.0,0.0,3.258,1159.63,false
89,3.264,1143.0,11.96,3179.0,100.0,0.0,0.0,0.0,3.264,1155.17,false
90,3.261,1134.0,12.44,3179.0,100.0,0.0,0.0,0.0,3.261,1162.56,false
91,3.243,1114.0,9.23,3178.0,100.0,0.0,0.0,0.0,3.243,1153.5,false
92,3.252,1156.0,8.63,3179.0,100.0,0.0,0.0,0.0,3.252,1158.95,false
93,3.264,1147.0,11.87,3178.0,100.0,0.0,0.0,0.0,3.264,1167.6,false
94,3.256,1158.0,11.96,3179.0,100.0,0.0,0.0,0.0,3.256,1158.49,false
95,3.26,1182.0,11.93,3179.0,100.0,0.0,0.0,0.0,3.26,1158.58,false
96,3.257,1124.0,11.9,3178.0,100.0,0.0,0.0,0.0,3.257,1157.69,false
97,3.254,1159.0,12.18,3179.0,100.0,0.0,0.0,0.0,3.254,1160.46,false
98,3.254,1132.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.254,1157.27,false
99,3.257,1138.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.257,1159.53,false
100,3.291,1143.0,22.76,3178.0,100.0,0.0,0.0,0.0,3.291,1163.83,false
101,3.263,1144.0,12.03,3179.0,100.0,0.0,0.0,0.0,3.263,1157.45,false
102,3.257,1152.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.257,1158.13,false
103,3.254,1176.0,11.96,3179.0,100.0,0.0,0.0,0.0,3.254,1160.19,false
104,3.26,1135.0,12.51,3179.0,100.0,0.0,0.0,0.0,3.26,1158.66,false
105,3.537,1181.0,14.4,3173.0,100.0,0.0,0.0,0.0,3.537,1160.93,false
106,3.267,1164.0,12.6,3178.0,100.0,0.0,714.0,0.41,3.267,1160.01,false
107,3.268,1132.0,12.18,3179.0,100.0,0.0,0.0,0.0,3.268,1156.25,false
108,3.256,1142.0,12.1,3179.0,100.0,0.0,0.0,0.0,3.256,1161.22,false
109,3.255,1153.0,11.3,3179.0,100.0,0.0,0.0,0.0,3.255,1158.32,false
110,3.237,1097.0,7.13,3179.0,100.0,0.0,0.0,0.0,3.237,1155.71,false
111,3.27,1141.0,11.38,3178.0,100.0,0.0,0.0,0.0,3.27,1164.62,false
112,3.264,1161.0,11.69,3178.0,100.0,0.0,0.0,0.0,3.264,1160.51,false
113,3.257,1165.0,12.07,3179.0,100.0,0.0,0.0,0.0,3.257,1150.12,false
114,3.258,1165.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.258,1166.78,false
115,3.26,1141.0,12.17,3179.0,100.0,0.0,0.0,0.0,3.26,1159.42,false
116,3.257,1151.0,12.03,3179.0,100.0,0.0,0.0,0.0,3.257,1155.77,false
117,3.259,1151.0,11.96,3179.0,100.0,0.0,0.0,0.0,3.259,1159.26,false
118,3.258,1151.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.258,1159.21,false
119,3.264,1146.0,11.78,3179.0,100.0,0.0,0.0,0.0,3.264,1157.36,false
120,3.252,1159.0,11.9,3179.0,100.0,0.0,0.0,0.0,3.252,1154.93,false
121,3.267,1168.0,12.05,3179.0,100.0,0.0,0.0,0.0,3.267,1166.42,false
122,3.263,1151.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.263,1159.89,false
123,3.257,1160.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.257,1158.75,false
124,3.26,1144.0,12.12,3179.0,100.0,0.0,0.0,0.0,3.26,1155.15,false
125,3.263,1127.0,11.98,3179.0,100.0,0.0,0.0,0.0,3.263,1159.46,false
126,3.262,1165.0,11.87,3179.0,100.0,0.0,0.0,0.0,3.262,1160.79,false
127,3.255,1148.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.255,1159.5,false
128,3.239,1110.0,8.44,3179.0,100.0,0.0,0.0,0.0,3.239,1157.26,false
129,3.269,1155.0,20.34,3179.0,100.0,0.0,0.0,0.0,3.269,1159.95,false
130,3.256,1137.0,12.51,3178.0,100.0,0.0,0.0,0.0,3.256,1152.03,false
131,3.264,1148.0,12.13,3179.0,100.0,0.0,0.0,0.0,3.264,1165.47,false
132,3.254,1142.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.254,1161.69,false
133,3.261,1147.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.261,1147.8,false
134,3.255,1125.0,12.28,3179.0,100.0,0.0,0.0,0.0,3.255,1161.11,false
135,3.253,1145.0,12.02,3179.0,100.0,0.0,0.0,0.0,3.253,1158.29,false
136,3.253,1146.0,11.98,3179.0,100.0,0.0,0.0,0.0,3.253,1160.52,false
137,3.261,1160.0,11.83,3179.0,100.0,0.0,0.0,0.0,3.261,1160.44,false
138,3.264,1144.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.264,1155.53,false
139,3.256,1158.0,12.01,3179.0,100.0,0.0,0.0,0.0,3.256,1159.67,false
140,3.263,1186.0,12.19,3179.0,100.0,0.0,0.0,0.0,3.263,1162.23,false
141,3.256,1152.0,12.36,3179.0,100.0,0.0,0.0,0.0,3.256,1157.69,false
142,3.256,1126.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.256,1161.04,false
143,3.254,1131.0,11.58,3179.0,100.0,0.0,0.0,0.0,3.254,1151.05,false
144,3.256,1144.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.256,1166.29,false
145,3.265,1130.0,12.21,3179.0,100.0,0.0,0.0,0.0,3.265,1157.71,false
146,3.262,1139.0,10.99,3179.0,100.0,0.0,0.0,0.0,3.262,1159.14,false
147,3.239,1110.0,6.64,3179.0,100.0,0.0,0.0,0.0,3.239,1160.12,false
148,3.26,1156.0,11.88,3179.0,100.0,0.0,0.0,0.0,3.26,1156.44,false
149,3.254,1127.0,11.78,3179.0,100.0,0.0,0.0,0.0,3.254,1158.6,false
150,3.256,1126.0,12.0,3179.0,100.0,0.0,0.0,0.0,3.256,1150.89,false
151,3.249,1142.0,11.79,3179.0,100.0,0.0,0.0,0.0,3.249,1165.1,false
152,3.241,1125.0,11.87,3179.0,100.0,0.0,0.0,0.0,3.241,1159.38,false
153,3.25,1179.0,11.91,3179.0,100.0,0.0,0.0,0.0,3.25,1154.29,false
