Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,Adapted
20,3.235,1137.0,12.24,3179.0,100.0,0.0,0.0,0.0,3.235,1156.67,false
21,3.231,1140.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.231,1167.52,false
22,3.228,1130.0,12.1,3179.0,100.0,0.0,0.0,0.0,3.228,1160.11,false
23,3.229,1165.0,11.96,3178.0,100.0,0.0,0.0,0.0,3.229,1159.3,false
24,3.227,1134.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.227,1157.55,false
25,3.232,1130.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.232,1159.43,false
26,3.24,1148.0,12.44,3179.0,100.0,0.0,0.0,0.0,3.24,1156.68,false
27,3.243,1172.0,11.82,3178.0,100.0,0.0,0.0,0.0,3.243,1164.74,false
28,3.23,1167.0,11.44,3179.0,100.0,0.0,0.0,0.0,3.23,1151.99,false
29,3.237,1171.0,11.75,3178.0,100.0,0.0,0.0,0.0,3.237,1166.99,false
30,3.231,1158.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.231,1158.64,false
31,3.238,1138.0,12.15,3179.0,100.0,0.0,0.0,0.0,3.238,1158.06,false
32,3.232,1167.0,11.59,3179.0,100.0,0.0,0.0,0.0,3.232,1158.79,false
33,3.234,1157.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.234,1158.37,false
34,3.238,1158.0,10.66,3178.0,100.0,0.0,0.0,0.0,3.238,1158.91,false
35,3.232,1127.0,18.52,3179.0,100.0,0.0,0.0,0.0,3.232,1160.57,false
36,3.229,1156.0,12.11,3179.0,100.0,0.0,0.0,0.0,3.229,1161.28,false
37,3.241,1127.0,11.6,3178.0,100.0,0.0,0.0,0.0,3.241,1158.29,false
38,3.241,1145.0,11.8,3178.0,100.0,0.0,0.0,0.0,3.241,1167.14,false
39,3.24,1151.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.24,1159.25,false
40,3.242,1141.0,11.69,3178.0,100.0,0.0,0.0,0.0,3.242,1158.13,false
41,3.247,1161.0,11.64,3179.0,100.0,0.0,0.0,0.0,3.247,1156.23,false
42,3.236,1171.0,12.15,3179.0,100.0,0.0,0.0,0.0,3.236,1159.1,false
43,3.242,1139.0,12.15,3178.0,100.0,0.0,0.0,0.0,3.242,1168.44,false
44,3.239,1139.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.239,1157.04,false
45,3.254,1139.0,17.26,3179.0,100.0,0.0,0.0,0.0,3.254,1157.22,false
46,3.264,1152.0,14.98,3178.0,100.0,0.001,715.0,0.83,3.265,1155.68,false
47,3.242,1140.0,11.73,3178.0,100.0,0.0,0.0,0.0,3.242,1160.36,false
48,3.237,1141.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.237,1167.73,false
49,3.233,1154.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.233,1152.23,false
50,3.242,1130.0,11.65,3178.0,100.0,0.0,0.0,0.0,3.242,1168.09,false
51,3.225,1168.0,11.9,3179.0,100.0,0.0,0.0,0.0,3.225,1153.78,false
52,3.239,1169.0,12.13,3179.0,100.0,0.0,0.0,0.0,3.239,1163.54,false
53,3.223,1119.0,8.23,3179.0,100.0,0.0,0.0,0.0,3.223,1162.74,false
54,3.23,1135.0,9.51,3179.0,100.0,0.0,0.0,0.0,3.23,1156.89,false
55,3.249,1143.0,11.69,3179.0,100.0,0.0,0.0,0.0,3.249,1159.29,false
56,3.237,1155.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.237,1160.1,false
57,3.24,1123.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.24,1158.31,false
58,3.238,1169.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.238,1159.76,false
59,3.244,1131.0,11.6,3179.0,100.0,0.0,0.0,0.0,3.244,1158.76,false
60,3.24,1147.0,12.38,3179.0,100.0,0.0,0.0,0.0,3.24,1159.11,false
61,3.242,1148.0,11.76,3178.0,100.0,0.0,0.0,0.0,3.242,1160.02,false
62,3.244,1161.0,11.69,3179.0,100.0,0.0,0.0,0.0,3.244,1159.09,false
63,3.239,1162.0,11.46,3179.0,100.0,0.0,0.0,0.0,3.239,1159.85,false
64,3.24,1134.0,16.56,3179.0,100.0,0.0,0.0,0.0,3.24,1162.77,false
65,3.272,1160.0,17.73,3179.0,100.0,0.0,0.0,0.0,3.272,1153.11,false
66,3.238,1155.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.238,1159.22,false
67,3.238,1148.0,11.65,3178.0,100.0,0.0,0.0,0.0,3.238,1162.56,false
68,3.236,1125.0,11.74,3179.0,100.0,0.0,0.0,0.0,3.236,1160.69,false
69,3.241,1171.0,11.52,3179.0,100.0,0.0,0.0,0.0,3.241,1163.61,false
70,3.247,1163.0,12.88,3178.0,100.0,0.0,714.0,0.63,3.247,1159.4,false
71,3.24,1118.0,9.87,3179.0,100.0,0.0,0.0,0.0,3.24,1159.42,false
72,3.226,1114.0,7.78,3179.0,100.0,0.0,0.0,0.0,3.226,1148.88,false
73,3.235,1139.0,11.62,3179.0,100.0,0.0,0.0,0.0,3.235,1160.25,false
74,3.236,1126.0,11.9,3179.0,100.0,0.0,0.0,0.0,3.236,1160.41,false
75,3.249,1149.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.249,1156.85,false
76,3.238,1153.0,11.88,3179.0,100.0,0.0,0.0,0.0,3.238,1160.26,false
77,3.264,1135.0,12.03,3179.0,100.0,0.0,0.0,0.0,3.264,1164.38,false
78,3.234,1152.0,11.97,3179.0,100.0,0.0,0.0,0.0,3.234,1152.25,false
79,3.242,1149.0,12.1,3179.0,100.0,0.0,0.0,0.0,3.242,1164.47,false
80,3.253,1153.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.253,1154.59,false
81,3.239,1135.0,11.97,3179.0,100.0,0.0,0.0,0.0,3.239,1159.78,false
82,3.246,1118.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.246,1160.71,false
83,3.24,1138.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.24,1162.54,false
84,3.244,1157.0,11.42,3179.0,100.0,0.0,0.0,0.0,3.244,1161.9,false
85,3.25,1166.0,12.63,3179.0,100.0,0.0,0.0,0.0,3.25,1159.66,false
86,3.243,1161.0,11.62,3179.0,100.0,0.0,0.0,0.0,3.243,1159.55,false
87,3.244,1161.0,11.53,3179.0,100.0,0.0,0.0,0.0,3.244,1149.32,false
88,3.24,1160.0,11.84,3178.0,100.0,0.0,0.0,0.0,3.24,1163.92,false
89,3.247,1130.0,11.01,3179.0,100.0,0.0,0.0,0.0,3.247,1160.89,false
90,3.231,1083.0,6.88,3178.0,100.0,0.0,0.0,0.0,3.231,1160.85,false
91,3.245,1157.0,11.35,3179.0,100.0,0.0,0.0,0.0,3.245,1159.53,false
92,3.236,1154.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.236,1153.41,false
93,3.247,1179.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.247,1161.99,false
94,3.269,1165.0,23.87,3178.0,100.0,0.0,0.0,0.0,3.269,1162.9,false
95,3.264,1149.0,12.21,3178.0,100.0,0.0,0.0,0.0,3.264,1158.27,false
96,3.252,1145.0,11.83,3178.0,100.0,0.0,0.0,0.0,3.252,1162.25,false
97,3.25,1139.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.25,1158.93,false
98,3.242,1165.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.242,1161.6,false
99,3.248,1138.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.248,1158.5,false
100,3.253,1139.0,11.67,3178.0,100.0,0.0,0.0,0.0,3.253,1159.73,false
101,3.503,1211.0,14.17,3173.0,100.0,0.0,0.0,0.0,3.503,1153.61,false
102,3.252,1154.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.252,1157.59,false
103,3.245,1134.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.245,1160.11,false
104,3.246,1159.0,11.49,3179.0,100.0,0.0,0.0,0.0,3.246,1163.96,false
105,3.245,1150.0,12.17,3179.0,100.0,0.0,0.0,0.0,3.245,1161.09,false
106,3.246,1163.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.246,1158.87,false
107,3.247,1165.0,11.55,3179.0,100.0,0.0,0.0,0.0,3.247,1153.28,false
108,3.239,1139.0,9.19,3179.0,100.0,0.0,0.0,0.0,3.239,1163.14,false
109,3.231,1123.0,8.08,3179.0,100.0,0.0,0.0,0.0,3.231,1161.48,false
110,3.253,1136.0,12.06,3179.0,100.0,0.0,0.0,0.0,3.253,1160.9,false
111,3.242,1144.0,12.1,3179.0,100.0,0.0,0.0,0.0,3.242,1154.6,false
112,3.243,1151.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.243,1162.13,false
113,3.243,1147.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.243,1155.42,false
114,3.244,1139.0,11.57,3179.0,100.0,0.0,0.0,0.0,3.244,1160.03,false
115,3.252,1136.0,12.09,3179.0,100.0,0.0,0.0,0.0,3.252,1161.47,false
116,3.245,1162.0,11.86,3179.0,100.0,0.0,0.0,0.0,3.245,1158.41,false
117,3.24,1173.0,12.38,3179.0,100.0,0.0,0.0,0.0,3.24,1153.53,false
118,3.25,1147.0,11.69,3179.0,100.0,0.0,0.0,0.0,3.25,1165.91,false
119,3.251,1134.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.251,1156.86,false
120,3.246,1122.0,11.69,3179.0,100.0,0.0,0.0,0.0,3.246,1159.7,false
121,3.246,1146.0,12.63,3179.0,100.0,0.0,0.0,0.0,3.246,1155.07,false
122,3.247,1171.0,11.57,3179.0,100.0,0.0,0.0,0.0,3.247,1163.89,false
123,3.245,1129.0,11.6,3179.0,100.0,0.0,0.0,0.0,3.245,1159.02,false
124,3.277,1134.0,23.3,3179.0,100.0,0.0,0.0,0.0,3.277,1156.64,false
125,3.261,1144.0,11.91,3179.0,100.0,0.0,0.0,0.0,3.261,1162.07,false
126,3.24,1116.0,9.38,3179.0,100.0,0.0,0.0,0.0,3.24,1157.78,false
127,3.225,1144.0,8.44,3179.0,100.0,0.0,0.0,0.0,3.225,1156.01,false
128,3.254,1142.0,12.27,3179.0,100.0,0.0,0.0,0.0,3.254,1159.21,false
129,3.253,1148.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.253,1160.57,false
130,3.259,1159.0,11.62,3178.0,100.0,0.001,714.0,0.41,3.26,1160.67,false
131,3.242,1161.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.242,1154.46,false
132,3.251,1157.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.251,1162.32,false
133,3.251,1116.0,11.84,3179.0,100.0,0.0,0.0,0.0,3.251,1160.37,false
134,3.258,1156.0,12.88,3179.0,100.0,0.0,0.0,0.0,3.258,1160.22,false
135,3.256,1137.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.256,1157.2,false
136,3.247,1132.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.247,1151.19,false
137,3.241,1154.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.241,1164.61,false
138,3.24,1128.0,12.04,3179.0,100.0,0.0,0.0,0.0,3.24,1160.42,false
139,3.245,1136.0,11.91,3179.0,100.0,0.0,0.0,0.0,3.245,1153.36,false
140,3.252,1152.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.252,1163.67,false
141,3.246,1126.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.246,1158.8,false
142,3.244,1134.0,11.62,3179.0,100.0,0.0,0.0,0.0,3.244,1151.23,false
143,3.24,1150.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.24,1164.62,false
144,3.257,1144.0,12.08,3179.0,100.0,0.0,0.0,0.0,3.257,1159.39,false
145,3.246,1149.0,8.28,3179.0,100.0,0.0,0.0,0.0,3.246,1157.04,false
146,3.234,1125.0,9.19,3179.0,100.0,0.0,0.0,0.0,3.234,1153.82,false
147,3.25,1137.0,11.54,3179.0,100.0,0.0,0.0,0.0,3.25,1161.53,false
148,3.243,1139.0,11.64,3179.0,100.0,0.0,0.0,0.0,3.243,1150.99,false
149,3.263,1161.0,12.2,3178.0,100.0,0.0,0.0,0.0,3.263,1166.29,false
150,3.25,1131.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.25,1150.81,false
151,3.247,1149.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.247,1162.82,false
152,3.25,1137.0,11.78,3179.0,100.0,0.0,0.0,0.0,3.25,1160.81,false
153,3.258,1153.0,22.64,3179.0,100.0,0.0,0.0,0.0,3.258,1155.01,false
154,3.269,1150.0,12.51,3179.0,100.0,0.0,0.0,0.0,3.269,1163.44,false
155,3.248,1158.0,11.76,3179.0,100.0,0.0,0.0,0.0,3.248,1151.16,false
156,3.25,1128.0,11.74,3179.0,100.0,0.0,0.0,0.0,3.25,1163.77,false
157,3.248,1160.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.248,1150.44,false
158,3.242,1162.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.242,1164.07,false
159,3.248,1137.0,12.16,3179.0,100.0,0.0,0.0,0.0,3.248,1161.47,false
160,3.255,1162.0,11.86,3179.0,100.0,0.0,0.0,0.0,3.255,1148.67,false
161,3.253,1157.0,11.87,3179.0,100.0,0.0,0.0,0.0,3.253,1159.67,false
162,3.249,1139.0,11.55,3179.0,100.0,0.0,0.0,0.0,3.249,1159.73,false
163,3.242,1118.0,9.54,3179.0,100.0,0.0,0.0,0.0,3.242,1165.26,false
164,3.233,1131.0,8.39,3179.0,100.0,0.0,0.0,0.0,3.233,1151.91,false
165,3.246,1153.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.246,1163.3,false
166,3.25,1169.0,11.57,3179.0,100.0,0.0,0.0,0.0,3.25,1159.85,false
167,3.245,1166.0,11.49,3179.0,100.0,0.0,0.0,0.0,3.245,1152.86,false
168,3.238,1130.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.238,1161.22,false
169,3.253,1153.0,11.96,3179.0,100.0,0.0,0.0,0.0,3.253,1151.88,false
170,3.249,1138.0,11.46,3179.0,100.0,0.0,0.0,0.0,3.249,1162.92,false
171,3.238,1111.0,11.39,3179.0,100.0,0.0,0.0,0.0,3.238,1150.56,false
172,3.244,1135.0,11.49,3179.0,100.0,0.0,0.0,0.0,3.244,1163.11,false
173,3.242,1140.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.242,1153.19,false
174,3.245,1123.0,12.03,3179.0,100.0,0.0,0.0,0.0,3.245,1162.74,false
175,3.25,1136.0,12.01,3179.0,100.0,0.0,0.0,0.0,3.25,1151.98,false
176,3.239,1145.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.239,1165.25,false
177,3.247,1148.0,11.88,3179.0,100.0,0.0,0.0,0.0,3.247,1151.28,false
178,3.245,1152.0,12.04,3179.0,100.0,0.0,0.0,0.0,3.245,1161.5,false
179,3.261,1113.0,11.91,3179.0,100.0,0.0,0.0,0.0,3.261,1159.92,false
180,3.246,1169.0,11.52,3179.0,100.0,0.0,0.0,0.0,3.246,1161.63,false
181,3.243,1160.0,12.36,3179.0,100.0,0.0,0.0,0.0,3.243,1155.05,false
182,3.224,1095.0,6.19,3179.0,100.0,0.0,0.0,0.0,3.224,1157.92,false
183,3.269,1156.0,22.54,3179.0,100.0,0.0,0.0,0.0,3.269,1158.56,false
184,3.265,1117.0,12.11,3179.0,100.0,0.0,0.0,0.0,3.265,1160.6,false
185,3.244,1171.0,11.69,3179.0,100.0,0.0,0.0,0.0,3.244,1159.94,false
186,3.247,1153.0,11.84,3179.0,100.0,0.0,0.0,0.0,3.247,1156.62,false
187,3.246,1107.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.246,1160.94,false
188,3.241,1145.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.241,1155.89,false
189,3.276,1155.0,12.45,3178.0,100.0,0.0,708.0,0.22,3.276,1161.77,false
190,3.254,1148.0,11.51,3179.0,100.0,0.0,0.0,0.0,3.254,1160.0,false
191,3.246,1139.0,11.94,3179.0,100.0,0.0,0.0,0.0,3.246,1153.19,false
192,3.248,1145.0,11.57,3179.0,100.0,0.0,0.0,0.0,3.248,1163.07,false
193,3.248,1141.0,11.83,3179.0,100.0,0.0,0.0,0.0,3.248,1153.79,false
194,3.27,1121.0,13.69,3179.0,100.0,0.0,0.0,0.0,3.27,1156.66,false
195,3.251,1157.0,11.99,3178.0,100.0,0.0,0.0,0.0,3.251,1164.7,false
196,3.248,1117.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.248,1152.36,false
197,3.233,1171.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.233,1166.34,false
198,3.243,1159.0,11.58,3179.0,100.0,0.0,0.0,0.0,3.243,1157.82,false
199,3.244,1142.0,12.22,3179.0,100.0,0.0,0.0,0.0,3.244,1152.19,false
200,3.22,1097.0,6.83,3179.0,100.0,0.0,0.0,0.0,3.22,1165.84,false
201,3.249,1144.0,10.55,3179.0,100.0,0.0,0.0,0.0,3.249,1156.22,false
202,3.235,1124.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.235,1150.94,false
203,3.246,1141.0,11.96,3179.0,100.0,0.0,0.0,0.0,3.246,1157.77,false
204,3.248,1149.0,12.03,3179.0,100.0,0.0,0.0,0.0,3.248,1159.16,false
205,3.25,1150.0,11.59,3179.0,100.0,0.0,0.0,0.0,3.25,1164.56,false
206,3.245,1150.0,11.64,3179.0,100.0,0.0,0.0,0.0,3.245,1152.3,false
207,3.245,1134.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.245,1162.17,false
208,3.242,1104.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.242,1156.04,false
209,3.255,1151.0,11.83,3179.0,100.0,0.0,0.0,0.0,3.255,1160.53,false
210,3.247,1137.0,11.74,3179.0,100.0,0.0,0.0,0.0,3.247,1157.49,false
211,3.243,1133.0,11.51,3179.0,100.0,0.0,0.0,0.0,3.243,1159.53,false
212,3.259,1129.0,11.94,3179.0,100.0,0.0,0.0,0.0,3.259,1157.78,false
213,3.266,1145.0,23.46,3179.0,100.0,0.0,0.0,0.0,3.266,1160.5,false
214,3.251,1128.0,12.39,3179.0,100.0,0.0,0.0,0.0,3.251,1151.16,false
215,3.247,1145.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.247,1162.86,false
216,3.242,1121.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.242,1160.26,false
217,3.241,1148.0,11.78,3179.0,100.0,0.0,0.0,0.0,3.241,1154.04,false
218,3.228,1123.0,8.73,3179.0,100.0,0.0,0.0,0.0,3.228,1152.96,false
219,3.298,1137.0,14.22,3177.0,100.0,0.0,0.0,0.0,3.298,1158.55,false
220,3.595,1187.0,13.27,3168.0,100.0,0.0,714.0,0.41,3.595,1169.12,false
221,3.247,1148.0,11.61,3179.0,100.0,0.0,0.0,0.0,3.247,1156.14,false
222,3.237,1155.0,11.88,3179.0,100.0,0.0,0.0,0.0,3.237,1155.11,false
223,3.246,1112.0,12.05,3178.0,100.0,0.0,0.0,0.0,3.246,1165.02,false
224,3.263,1164.0,12.86,3179.0,100.0,0.0,0.0,0.0,3.263,1156.37,false
225,3.232,1122.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.232,1154.69,false
226,3.244,1173.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.244,1153.45,false
227,3.248,1158.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.248,1165.73,false
228,3.255,1139.0,12.61,3179.0,100.0,0.0,0.0,0.0,3.255,1158.9,false
229,3.252,1141.0,11.87,3179.0,100.0,0.0,0.0,0.0,3.252,1149.82,false
230,3.24,1163.0,11.51,3179.0,100.0,0.0,0.0,0.0,3.24,1164.99,false
231,3.243,1124.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.243,1154.17,false
232,3.245,1176.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.245,1155.6,false
233,3.243,1150.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.243,1163.97,false
234,3.259,1190.0,11.69,3179.0,100.0,0.0,0.0,0.0,3.259,1155.8,false
235,3.245,1144.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.245,1160.84,false
236,3.236,1129.0,9.95,3179.0,100.0,0.0,0.0,0.0,3.236,1157.76,false
237,3.228,1121.0,7.54,3179.0,100.0,0.0,0.0,0.0,3.228,1156.24,false
238,3.248,1122.0,11.76,3179.0,100.0,0.0,0.0,0.0,3.248,1160.64,false
239,3.299,1224.0,21.59,3178.0,100.0,0.0,0.0,0.0,3.299,1156.8,false
240,3.232,1136.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.232,1156.29,false
241,3.244,1135.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.244,1154.13,false
242,3.26,1135.0,22.89,3179.0,100.0,0.0,0.0,0.0,3.26,1156.81,false
243,3.247,1126.0,12.29,3179.0,100.0,0.0,0.0,0.0,3.247,1159.02,false
244,3.255,1134.0,12.48,3179.0,100.0,0.0,0.0,0.0,3.255,1166.02,false
245,3.245,1148.0,11.48,3179.0,100.0,0.0,0.0,0.0,3.245,1156.92,false
246,3.241,1142.0,12.45,3179.0,100.0,0.0,0.0,0.0,3.241,1150.67,false
247,3.255,1172.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.255,1160.57,false
248,3.253,1140.0,12.58,3178.0,100.0,0.0,714.0,0.41,3.253,1162.34,false
249,3.249,1143.0,11.91,3179.0,100.0,0.0,0.0,0.0,3.249,1154.51,false
250,3.24,1166.0,11.88,3179.0,100.0,0.0,0.0,0.0,3.24,1158.24,false
251,3.246,1132.0,12.01,3179.0,100.0,0.0,0.0,0.0,3.246,1161.75,false
252,3.254,1138.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.254,1151.44,false
253,3.254,1141.0,12.79,3179.0,100.0,0.0,0.0,0.0,3.254,1164.13,false
254,3.234,1118.0,11.9,3179.0,100.0,0.0,0.0,0.0,3.234,1153.62,false
255,3.227,1100.0,6.33,3179.0,100.0,0.0,0.0,0.0,3.227,1160.38,false
256,3.229,1139.0,11.43,3179.0,100.0,0.0,0.0,0.0,3.229,1156.24,false
257,3.247,1125.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.247,1158.84,false
258,3.247,1154.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.247,1154.76,false
259,3.237,1114.0,11.79,3179.0,100.0,0.0,0.0,0.0,3.237,1160.42,false
260,3.246,1174.0,11.49,3179.0,100.0,0.0,0.0,0.0,3.246,1160.13,false
261,3.243,1140.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.243,1157.47,false
262,3.234,1150.0,11.84,3179.0,100.0,0.0,0.0,0.0,3.234,1155.02,false
263,3.242,1126.0,12.13,3179.0,100.0,0.0,0.0,0.0,3.242,1156.47,false
264,3.243,1134.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.243,1157.84,false
265,3.236,1140.0,11.78,3179.0,100.0,0.0,0.0,0.0,3.236,1154.16,false
266,3.265,1142.0,15.94,3178.0,100.0,0.0,708.0,0.22,3.265,1155.23,false
267,3.236,1177.0,13.26,3179.0,100.0,0.001,715.0,0.51,3.237,1161.95,false
268,3.248,1136.0,11.94,3179.0,100.0,0.0,0.0,0.0,3.248,1161.45,false
269,3.257,1132.0,12.15,3179.0,100.0,0.0,0.0,0.0,3.257,1155.0,false
270,3.244,1180.0,11.31,3179.0,100.0,0.0,0.0,0.0,3.244,1157.47,false
271,3.237,1150.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.237,1153.7,false
272,3.27,1165.0,22.95,3179.0,100.0,0.0,0.0,0.0,3.27,1165.63,false
273,3.239,1113.0,8.35,3179.0,100.0,0.0,0.0,0.0,3.239,1155.61,false
274,3.231,1140.0,9.38,3179.0,100.0,0.0,0.0,0.0,3.231,1156.63,false
275,3.246,1173.0,11.84,3179.0,100.0,0.0,0.0,0.0,3.246,1155.58,false
276,3.244,1123.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.244,1157.4,false
277,3.235,1133.0,11.51,3179.0,100.0,0.0,0.0,0.0,3.235,1155.84,false
278,3.245,1138.0,12.59,3179.0,100.0,0.0,0.0,0.0,3.245,1157.02,false
279,3.235,1174.0,14.03,3179.0,100.0,0.0,713.0,0.31,3.235,1161.2,false
280,3.225,1129.0,11.83,3179.0,100.0,0.0,0.0,0.0,3.225,1156.28,false
281,3.236,1158.0,12.04,3179.0,100.0,0.0,0.0,0.0,3.236,1157.67,false
282,3.231,1145.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.231,1149.76,false
283,3.241,1134.0,11.93,3179.0,100.0,0.0,0.0,0.0,3.241,1163.84,false
284,3.24,1139.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.24,1148.53,false
285,3.233,1149.0,11.56,3179.0,100.0,0.0,0.0,0.0,3.233,1157.33,false
286,3.238,1150.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.238,1155.87,false
287,3.236,1134.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.236,1156.38,false
288,3.26,1134.0,12.16,3178.0,100.0,0.0,0.0,0.0,3.26,1166.63,false
289,3.232,1137.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.232,1157.41,false
290,3.237,1141.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.237,1156.61,false
291,3.24,1149.0,10.85,3179.0,100.0,0.0,0.0,0.0,3.24,1150.61,false
