Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,Adapted
52,3.26,1135.0,11.75,3178.0,100.0,0.0,0.0,0.0,3.26,1166.67,false
53,3.352,1146.0,70.75,3179.0,100.0,0.0,0.0,0.0,3.352,1162.53,false
54,3.396,1148.0,98.1,3179.0,100.0,0.0,0.0,0.0,3.396,1153.02,false
55,3.407,1219.0,98.61,3176.0,100.0,0.0,712.0,0.63,3.407,1165.68,false
56,3.405,1194.0,34.97,3170.0,100.0,0.0,0.0,0.0,3.405,1157.87,false
57,3.232,1135.0,7.01,3178.0,100.0,0.0,0.0,0.0,3.232,1155.7,false
58,3.262,1183.0,11.83,3178.0,100.0,0.0,0.0,0.0,3.262,1170.58,false
59,3.264,1130.0,12.27,3178.0,100.0,0.0,0.0,0.0,3.264,1153.45,false
60,3.251,1119.0,11.89,3178.0,100.0,0.0,0.0,0.0,3.251,1167.3,false
61,3.262,1163.0,12.18,3178.0,100.0,0.0,0.0,0.0,3.262,1158.98,false
62,3.253,1117.0,11.47,3178.0,100.0,0.0,0.0,0.0,3.253,1154.44,false
63,3.255,1149.0,11.55,3178.0,100.0,0.0,0.0,0.0,3.255,1158.96,false
64,3.254,1159.0,12.1,3178.0,100.0,0.0,0.0,0.0,3.254,1168.33,false
65,3.416,1192.0,77.3,3179.0,100.0,0.0,0.0,0.0,3.416,1160.22,false
66,3.462,1168.0,100.0,3178.0,100.0,0.0,0.0,0.0,3.462,1163.7,false
67,3.453,1162.0,100.0,3179.0,100.0,0.0,0.0,0.0,3.453,1159.68,false
68,3.465,1190.0,100.0,3179.0,100.0,0.0,0.0,0.0,3.465,1156.16,false
69,3.459,1179.0,100.0,3179.0,100.0,0.0,0.0,0.0,3.459,1161.07,false
70,3.468,1184.0,100.0,3179.0,100.0,0.0,0.0,0.0,3.468,1153.99,false
71,3.313,1160.0,25.95,3178.0,100.0,0.0,0.0,0.0,3.313,1167.1,false
72,3.248,1119.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.248,1154.97,false
73,3.253,1146.0,11.87,3178.0,100.0,0.0,0.0,0.0,3.253,1157.5,false
74,3.268,1137.0,12.09,3178.0,100.0,0.0,0.0,0.0,3.268,1168.73,false
75,3.294,1182.0,19.5,3177.0,100.0,0.0,0.0,0.0,3.294,1161.29,false
76,3.241,1158.0,8.77,3179.0,100.0,0.0,0.0,0.0,3.241,1156.28,false
77,3.249,1140.0,12.13,3179.0,100.0,0.0,0.0,0.0,3.249,1158.45,false
78,3.307,1152.0,25.71,3178.0,100.0,0.0,0.0,0.0,3.307,1164.58,false
79,3.248,1161.0,12.71,3179.0,100.0,0.0,0.0,0.0,3.248,1159.85,false
80,3.252,1146.0,11.69,3179.0,100.0,0.0,0.0,0.0,3.252,1154.48,false
81,3.254,1127.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.254,1156.08,false
82,3.258,1142.0,11.88,3178.0,100.0,0.0,0.0,0.0,3.258,1167.91,false
83,3.262,1154.0,13.49,3179.0,100.0,0.0,0.0,0.0,3.262,1152.44,false
84,3.282,1182.0,12.44,3178.0,100.0,0.001,714.0,0.41,3.283,1169.29,false
85,3.263,1165.0,11.55,3179.0,100.0,0.0,0.0,0.0,3.263,1158.09,false
86,3.256,1179.0,11.79,3179.0,100.0,0.0,0.0,0.0,3.256,1158.28,false
87,3.259,1132.0,12.95,3178.0,100.0,0.0,0.0,0.0,3.259,1158.63,false
88,3.265,1160.0,11.94,3178.0,100.0,0.0,0.0,0.0,3.265,1168.08,false
89,3.263,1135.0,11.93,3179.0,100.0,0.0,0.0,0.0,3.263,1157.25,false
90,3.253,1150.0,11.92,3178.0,100.0,0.0,0.0,0.0,3.253,1159.19,false
91,3.258,1121.0,11.59,3178.0,100.0,0.0,0.0,0.0,3.258,1157.01,false
92,3.257,1162.0,11.69,3178.0,100.0,0.0,0.0,0.0,3.257,1159.01,false
93,3.262,1129.0,11.99,3178.0,100.0,0.0,0.0,0.0,3.262,1169.42,false
94,3.241,1089.0,6.97,3179.0,100.0,0.0,0.0,0.0,3.241,1158.1,false
95,3.264,1160.0,13.82,3178.0,100.0,0.0,0.0,0.0,3.264,1157.62,false
96,3.255,1165.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.255,1159.67,false
97,3.269,1139.0,11.8,3178.0,100.0,0.0,0.0,0.0,3.269,1165.22,false
98,3.263,1135.0,12.01,3179.0,100.0,0.0,0.0,0.0,3.263,1157.73,false
99,3.263,1145.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.263,1154.4,false
100,3.262,1144.0,11.87,3179.0,100.0,0.0,0.0,0.0,3.262,1164.4,false
101,3.25,1143.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.25,1159.31,false
102,3.256,1148.0,12.02,3179.0,100.0,0.0,0.0,0.0,3.256,1153.93,false
103,3.273,1145.0,12.05,3178.0,100.0,0.0,0.0,0.0,3.273,1165.51,false
104,3.261,1131.0,12.23,3179.0,100.0,0.0,0.0,0.0,3.261,1155.94,false
105,3.259,1158.0,11.76,3179.0,100.0,0.0,0.0,0.0,3.259,1158.66,false
106,3.263,1164.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.263,1157.4,false
107,3.27,1142.0,18.5,3179.0,100.0,0.0,0.0,0.0,3.27,1158.05,false
108,3.557,1172.0,21.16,3173.0,100.0,0.0,0.0,0.0,3.557,1160.89,false
109,3.265,1142.0,11.84,3178.0,100.0,0.0,0.0,0.0,3.265,1158.13,false
110,3.257,1128.0,11.85,3178.0,100.0,0.0,0.0,0.0,3.257,1164.77,false
111,3.272,1138.0,12.18,3178.0,100.0,0.0,0.0,0.0,3.272,1165.32,false
112,3.266,1167.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.266,1159.33,false
113,3.248,1099.0,8.27,3179.0,100.0,0.0,0.0,0.0,3.248,1151.59,false
114,3.26,1135.0,11.42,3179.0,100.0,0.0,0.0,0.0,3.26,1159.09,false
115,3.281,1151.0,13.48,3178.0,100.0,0.002,713.0,0.73,3.283,1163.38,false
116,3.262,1135.0,11.68,3178.0,100.0,0.0,0.0,0.0,3.262,1165.48,false
117,3.262,1130.0,12.24,3179.0,100.0,0.0,0.0,0.0,3.262,1156.56,false
118,3.267,1158.0,11.96,3179.0,100.0,0.0,0.0,0.0,3.267,1160.4,false
119,3.272,1177.0,11.81,3178.0,100.0,0.0,0.0,0.0,3.272,1159.02,false
120,3.254,1119.0,11.66,3178.0,100.0,0.0,0.0,0.0,3.254,1160.3,false
121,3.258,1119.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.258,1160.01,false
122,3.261,1124.0,11.52,3179.0,100.0,0.0,0.0,0.0,3.261,1159.11,false
123,3.259,1143.0,12.06,3179.0,100.0,0.0,0.0,0.0,3.259,1152.47,false
124,3.265,1139.0,11.79,3178.0,100.0,0.0,0.0,0.0,3.265,1167.51,false
125,3.257,1169.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.257,1157.8,false
126,3.264,1178.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.264,1158.79,false
127,3.267,1158.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.267,1160.67,false
128,3.269,1133.0,12.24,3178.0,100.0,0.0,0.0,0.0,3.269,1157.96,false
129,3.257,1167.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.257,1160.13,false
130,3.263,1152.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.263,1162.17,false
131,3.255,1108.0,9.0,3179.0,100.0,0.0,0.0,0.0,3.255,1158.45,false
132,3.256,1104.0,8.39,3178.0,100.0,0.0,0.0,0.0,3.256,1161.28,false
133,3.268,1150.0,12.25,3178.0,100.0,0.0,0.0,0.0,3.268,1152.75,false
134,3.26,1153.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.26,1163.37,false
135,3.251,1103.0,11.92,3178.0,100.0,0.0,0.0,0.0,3.251,1164.5,false
136,3.265,1160.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.265,1149.96,false
137,3.291,1169.0,24.77,3178.0,100.0,0.0,0.0,0.0,3.291,1168.17,false
138,3.265,1113.0,11.99,3178.0,100.0,0.0,0.0,0.0,3.265,1162.59,false
139,3.262,1147.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.262,1156.89,false
140,3.263,1122.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.263,1162.98,false
141,3.243,1110.0,11.56,3179.0,100.0,0.0,0.0,0.0,3.243,1154.13,false
142,3.264,1155.0,11.96,3179.0,100.0,0.0,0.0,0.0,3.264,1164.71,false
143,3.286,1151.0,14.03,3178.0,100.0,0.001,714.0,0.41,3.287,1161.64,false
144,3.266,1144.0,12.18,3178.0,100.0,0.0,0.0,0.0,3.266,1157.95,false
145,3.273,1148.0,12.03,3179.0,100.0,0.0,0.0,0.0,3.273,1159.72,false
146,3.253,1119.0,11.48,3179.0,100.0,0.0,0.0,0.0,3.253,1150.65,false
147,3.258,1134.0,13.59,3179.0,100.0,0.0,0.0,0.0,3.258,1164.88,false
148,3.275,1172.0,13.92,3179.0,100.0,0.001,712.0,0.31,3.276,1162.86,false
149,3.261,1118.0,11.55,3179.0,100.0,0.0,0.0,0.0,3.261,1153.35,false
150,3.242,1128.0,7.19,3179.0,100.0,0.0,0.0,0.0,3.242,1160.4,false
151,3.263,1151.0,11.13,3179.0,100.0,0.0,0.0,0.0,3.263,1163.0,false
152,3.242,1101.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.242,1154.69,false
153,3.263,1161.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.263,1159.68,false
154,3.262,1177.0,16.52,3179.0,100.0,0.0,0.0,0.0,3.262,1158.58,false
155,3.25,1149.0,12.04,3179.0,100.0,0.0,0.0,0.0,3.25,1151.54,false
156,3.254,1157.0,11.56,3179.0,100.0,0.0,0.0,0.0,3.254,1165.99,false
157,3.243,1139.0,12.05,3179.0,100.0,0.0,0.0,0.0,3.243,1154.41,false
158,3.266,1209.0,12.11,3179.0,100.0,0.0,0.0,0.0,3.266,1153.38,false
159,3.254,1120.0,11.52,3179.0,100.0,0.0,0.0,0.0,3.254,1168.56,false
160,3.257,1153.0,11.87,3179.0,100.0,0.0,0.0,0.0,3.257,1157.22,false
161,3.261,1136.0,12.19,3179.0,100.0,0.0,0.0,0.0,3.261,1153.47,false
162,3.251,1115.0,12.24,3178.0,100.0,0.0,0.0,0.0,3.251,1163.11,false
163,3.263,1178.0,11.78,3179.0,100.0,0.0,0.0,0.0,3.263,1155.5,false
164,3.249,1128.0,11.39,3179.0,100.0,0.0,0.0,0.0,3.249,1161.45,false
165,3.26,1184.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.26,1155.26,false
166,3.259,1119.0,11.55,3179.0,100.0,0.0,0.0,0.0,3.259,1162.27,false
167,3.293,1152.0,25.46,3178.0,100.0,0.0,0.0,0.0,3.293,1158.83,false
168,3.253,1071.0,8.89,3178.0,100.0,0.0,0.0,0.0,3.253,1159.16,false
169,3.235,1134.0,8.58,3179.0,100.0,0.0,0.0,0.0,3.235,1150.96,false
170,3.268,1171.0,11.42,3179.0,100.0,0.0,0.0,0.0,3.268,1166.93,false
171,3.246,1125.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.246,1154.42,false
172,3.269,1157.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.269,1154.54,false
173,3.247,1128.0,11.94,3178.0,100.0,0.0,0.0,0.0,3.247,1163.26,false
174,3.263,1141.0,11.47,3179.0,100.0,0.0,0.0,0.0,3.263,1156.2,false
175,3.256,1123.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.256,1164.63,false
176,3.266,1181.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.266,1158.2,false
177,3.259,1123.0,12.16,3178.0,100.0,0.0,0.0,0.0,3.259,1166.39,false
178,3.273,1124.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.273,1150.55,false
179,3.263,1110.0,11.77,3178.0,100.0,0.0,0.0,0.0,3.263,1166.71,false
180,3.259,1176.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.259,1155.9,false
181,3.259,1101.0,11.72,3178.0,100.0,0.0,0.0,0.0,3.259,1164.54,false
182,3.265,1160.0,11.69,3179.0,100.0,0.0,0.0,0.0,3.265,1156.13,false
183,3.255,1147.0,11.88,3179.0,100.0,0.0,0.0,0.0,3.255,1156.63,false
184,3.264,1141.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.264,1167.02,false
185,3.258,1123.0,11.42,3179.0,100.0,0.0,0.0,0.0,3.258,1154.44,false
186,3.251,1139.0,10.04,3179.0,100.0,0.0,0.0,0.0,3.251,1156.67,false
187,3.248,1119.0,7.77,3179.0,100.0,0.0,0.0,0.0,3.248,1169.09,false
188,3.258,1154.0,11.74,3179.0,100.0,0.0,0.0,0.0,3.258,1155.01,false
189,3.249,1129.0,11.49,3179.0,100.0,0.0,0.0,0.0,3.249,1158.18,false
190,3.268,1138.0,11.64,3179.0,100.0,0.0,0.0,0.0,3.268,1162.39,false
191,3.25,1136.0,11.42,3179.0,100.0,0.0,0.0,0.0,3.25,1158.26,false
192,3.266,1167.0,12.09,3179.0,100.0,0.0,0.0,0.0,3.266,1155.98,false
193,3.256,1119.0,12.05,3178.0,100.0,0.0,0.0,0.0,3.256,1167.31,false
194,3.267,1173.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.267,1156.63,false
195,3.252,1125.0,12.2,3179.0,100.0,0.0,0.0,0.0,3.252,1154.92,false
196,3.274,1152.0,25.25,3179.0,100.0,0.0,0.0,0.0,3.274,1160.79,false
197,3.275,1110.0,13.4,3178.0,100.0,0.0,0.0,0.0,3.275,1162.36,false
198,3.271,1181.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.271,1155.74,false
199,3.253,1120.0,11.67,3178.0,100.0,0.0,0.0,0.0,3.253,1169.58,false
200,3.265,1135.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.265,1157.75,false
201,3.249,1127.0,12.02,3179.0,100.0,0.0,0.0,0.0,3.249,1157.64,false
202,3.272,1142.0,11.95,3178.0,100.0,0.0,0.0,0.0,3.272,1161.87,false
203,3.256,1137.0,12.43,3178.0,100.0,0.001,715.0,0.51,3.257,1159.73,false
204,3.26,1142.0,11.44,3178.0,100.0,0.0,0.0,0.0,3.26,1161.36,false
205,3.229,1124.0,7.77,3179.0,100.0,0.0,0.0,0.0,3.229,1150.73,false
206,3.251,1122.0,9.81,3178.0,100.0,0.0,0.0,0.0,3.251,1168.99,false
207,3.277,1154.0,11.79,3179.0,100.0,0.0,0.0,0.0,3.277,1154.9,false
208,3.246,1117.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.246,1156.87,false
209,3.273,1154.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.273,1156.88,false
210,3.25,1122.0,11.77,3178.0,100.0,0.0,0.0,0.0,3.25,1166.0,false
211,3.25,1168.0,12.25,3179.0,100.0,0.0,0.0,0.0,3.25,1159.6,false
212,3.249,1144.0,12.28,3179.0,100.0,0.0,0.0,0.0,3.249,1154.53,false
213,3.247,1135.0,12.52,3178.0,100.0,0.0,0.0,0.0,3.247,1162.77,false
214,3.28,1160.0,13.87,3179.0,100.0,0.0,0.0,0.0,3.28,1155.53,false
215,3.248,1110.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.248,1157.81,false
216,3.27,1169.0,11.88,3179.0,100.0,0.0,0.0,0.0,3.27,1157.64,false
217,3.255,1121.0,12.09,3178.0,100.0,0.0,0.0,0.0,3.255,1159.2,false
218,3.263,1176.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.263,1165.84,false
219,3.246,1164.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.246,1154.07,false
220,3.256,1135.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.256,1165.47,false
221,3.26,1196.0,11.74,3179.0,100.0,0.0,0.0,0.0,3.26,1151.17,false
222,3.264,1120.0,11.91,3178.0,100.0,0.0,0.0,0.0,3.264,1166.33,false
223,3.253,1150.0,7.81,3179.0,100.0,0.0,0.0,0.0,3.253,1159.41,false
224,3.243,1139.0,9.65,3179.0,100.0,0.0,0.0,0.0,3.243,1158.58,false
225,3.967,1421.0,41.6,3154.0,100.0,0.0,710.0,0.22,3.967,1163.61,false
226,4.322,1379.0,56.84,3109.0,100.0,0.0,710.0,0.22,4.322,1155.18,false
227,4.102,1282.0,46.58,3108.0,100.0,0.0,0.0,0.0,4.102,1148.75,false
228,3.76,1249.0,47.04,3116.0,100.0,0.0,710.0,0.22,3.76,1156.32,false
229,3.753,1230.0,46.15,3116.0,100.0,0.0,0.0,0.0,3.753,1151.48,false
230,3.746,1250.0,45.44,3115.0,100.0,0.0,0.0,0.0,3.746,1154.32,false
231,3.76,1257.0,45.88,3116.0,100.0,0.0,0.0,0.0,3.76,1149.39,false
232,3.74,1234.0,46.19,3116.0,99.95,0.0,0.0,0.0,3.74,1155.31,false
233,4.142,1384.0,34.11,3133.0,100.0,0.0,0.0,0.0,4.142,1161.89,false
234,3.306,1202.0,13.28,3178.0,100.0,0.0,0.0,0.0,3.306,1162.02,false
235,3.264,1137.0,12.98,3178.0,100.0,0.0,0.0,0.0,3.264,1155.08,false
236,3.271,1164.0,12.01,3178.0,100.0,0.0,0.0,0.0,3.271,1168.49,false
237,3.265,1135.0,12.39,3179.0,100.0,0.0,0.0,0.0,3.265,1150.74,false
238,3.256,1116.0,12.35,3178.0,100.0,0.0,0.0,0.0,3.256,1168.46,false
239,3.277,1172.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.277,1158.35,false
240,3.253,1120.0,12.08,3178.0,100.0,0.0,0.0,0.0,3.253,1161.56,false
241,3.248,1126.0,9.58,3179.0,100.0,0.0,0.0,0.0,3.248,1152.21,false
242,3.249,1138.0,8.02,3179.0,100.0,0.0,0.0,0.0,3.249,1158.12,false
243,3.257,1125.0,11.7,3178.0,100.0,0.0,0.0,0.0,3.257,1169.39,false
244,3.267,1161.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.267,1148.35,false
245,3.244,1135.0,12.23,3179.0,100.0,0.0,0.0,0.0,3.244,1165.68,false
246,3.255,1121.0,13.5,3178.0,100.0,0.0,0.0,0.0,3.255,1161.44,false
247,3.291,1171.0,12.72,3178.0,100.0,0.0,0.0,0.0,3.291,1158.68,false
248,3.265,1136.0,12.6,3178.0,100.0,0.0,0.0,0.0,3.265,1165.38,false
249,3.267,1129.0,11.81,3178.0,100.0,0.0,0.0,0.0,3.267,1151.19,false
250,3.263,1122.0,12.06,3178.0,100.0,0.0,0.0,0.0,3.263,1165.91,false
251,3.248,1123.0,11.96,3179.0,100.0,0.0,0.0,0.0,3.248,1160.72,false
252,3.263,1156.0,11.69,3179.0,100.0,0.0,0.0,0.0,3.263,1156.02,false
253,3.242,1179.0,11.78,3179.0,100.0,0.0,0.0,0.0,3.242,1155.39,false
254,3.246,1110.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.246,1157.6,false
255,3.264,1172.0,11.44,3179.0,100.0,0.0,0.0,0.0,3.264,1152.67,false
256,3.279,1121.0,25.64,3179.0,100.0,0.0,0.0,0.0,3.279,1167.25,false
257,3.251,1116.0,11.87,3179.0,100.0,0.0,0.0,0.0,3.251,1157.84,false
258,3.274,1199.0,11.48,3179.0,100.0,0.0,0.0,0.0,3.274,1158.53,false
259,3.242,1137.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.242,1151.03,false
260,3.232,1113.0,6.32,3179.0,100.0,0.0,0.0,0.0,3.232,1163.79,false
261,3.263,1161.0,11.27,3179.0,100.0,0.0,0.0,0.0,3.263,1159.49,false
262,3.26,1157.0,13.19,3178.0,100.0,0.0,713.0,0.31,3.26,1159.31,false
263,3.268,1177.0,11.78,3179.0,100.0,0.0,0.0,0.0,3.268,1152.34,false
264,3.245,1158.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.245,1162.26,false
265,3.265,1129.0,15.72,3178.0,100.0,0.0,708.0,0.22,3.265,1159.89,false
266,3.287,1164.0,13.47,3179.0,100.0,0.0,714.0,0.41,3.287,1162.43,false
267,3.259,1169.0,11.78,3179.0,100.0,0.0,0.0,0.0,3.259,1153.29,false
268,3.256,1128.0,12.31,3179.0,100.0,0.0,0.0,0.0,3.256,1157.82,false
269,3.265,1154.0,11.9,3179.0,100.0,0.0,0.0,0.0,3.265,1159.86,false
270,3.249,1140.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.249,1165.74,false
271,3.25,1140.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.25,1157.31,false
272,3.27,1180.0,11.48,3179.0,100.0,0.0,0.0,0.0,3.27,1159.45,false
273,3.245,1153.0,14.87,3179.0,100.0,0.0,0.0,0.0,3.245,1156.65,false
274,3.235,1088.0,12.3,3178.0,100.0,0.0,0.0,0.0,3.235,1162.96,false
275,3.261,1207.0,11.51,3179.0,100.0,0.0,0.0,0.0,3.261,1149.69,false
276,3.254,1132.0,12.08,3179.0,100.0,0.0,0.0,0.0,3.254,1165.53,false
277,3.251,1106.0,12.0,3179.0,100.0,0.0,0.0,0.0,3.251,1159.11,false
278,3.27,1199.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.27,1161.04,false
279,3.235,1100.0,6.74,3179.0,100.0,0.0,0.0,0.0,3.235,1151.59,false
280,3.247,1123.0,11.01,3179.0,100.0,0.0,0.0,0.0,3.247,1160.37,false
281,3.286,1173.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.286,1163.93,false
282,3.255,1139.0,12.17,3179.0,100.0,0.0,0.0,0.0,3.255,1155.09,false
283,3.245,1130.0,11.98,3179.0,100.0,0.0,0.0,0.0,3.245,1161.83,false
284,3.271,1213.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.271,1160.65,false
285,3.269,1166.0,25.08,3179.0,100.0,0.0,0.0,0.0,3.269,1156.1,false
286,3.256,1117.0,11.95,3178.0,100.0,0.0,0.0,0.0,3.256,1157.24,false
287,3.271,1150.0,11.79,3178.0,100.0,0.0,0.0,0.0,3.271,1157.52,false
288,3.249,1122.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.249,1159.24,false
289,3.243,1105.0,11.52,3179.0,100.0,0.0,0.0,0.0,3.243,1160.29,false
290,3.257,1166.0,11.55,3179.0,100.0,0.0,0.0,0.0,3.257,1166.26,false
291,3.254,1160.0,12.55,3179.0,100.0,0.0,0.0,0.0,3.254,1150.3,false
