Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,Adapted
56,3.237,1150.0,11.44,3179.0,100.0,0.0,0.0,0.0,3.237,1160.42,false
57,3.242,1147.0,11.46,3179.0,100.0,0.0,0.0,0.0,3.242,1152.53,false
58,3.256,1145.0,12.19,3178.0,100.0,0.0,0.0,0.0,3.256,1165.94,false
59,3.253,1174.0,11.61,3178.0,100.0,0.0,0.0,0.0,3.253,1158.31,false
60,3.231,1093.0,8.01,3178.0,100.0,0.0,0.0,0.0,3.231,1163.78,false
61,3.241,1143.0,9.81,3179.0,100.0,0.0,0.0,0.0,3.241,1157.75,false
62,3.252,1160.0,12.34,3179.0,100.0,0.0,0.0,0.0,3.252,1162.16,false
63,3.245,1134.0,12.01,3179.0,100.0,0.0,0.0,0.0,3.245,1157.88,false
64,3.247,1163.0,11.84,3179.0,100.0,0.0,0.0,0.0,3.247,1164.29,false
65,3.24,1158.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.24,1156.89,false
66,3.244,1135.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.244,1159.83,false
67,3.289,1171.0,14.71,3178.0,100.0,0.0,0.0,0.0,3.289,1165.56,false
68,3.25,1147.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.25,1159.14,false
69,3.244,1141.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.244,1162.71,false
70,3.246,1156.0,11.88,3178.0,100.0,0.0,0.0,0.0,3.246,1161.18,false
71,3.237,1147.0,11.74,3179.0,100.0,0.0,0.0,0.0,3.237,1159.42,false
72,3.247,1141.0,11.5,3179.0,100.0,0.0,0.0,0.0,3.247,1160.62,false
73,3.225,1153.0,13.27,3179.0,100.0,0.001,714.0,0.41,3.226,1155.84,false
74,3.24,1147.0,11.88,3179.0,100.0,0.0,0.0,0.0,3.24,1161.43,false
75,3.231,1135.0,11.91,3179.0,100.0,0.0,0.0,0.0,3.231,1151.66,false
76,3.244,1159.0,11.42,3179.0,100.0,0.0,0.0,0.0,3.244,1162.41,false
77,3.257,1173.0,13.9,3179.0,100.0,0.0,712.0,0.31,3.257,1163.27,false
78,3.231,1123.0,7.8,3179.0,100.0,0.0,0.0,0.0,3.231,1161.68,false
79,3.247,1160.0,10.66,3179.0,100.0,0.0,0.0,0.0,3.247,1158.61,false
80,3.252,1134.0,11.52,3179.0,100.0,0.0,0.0,0.0,3.252,1156.57,false
81,3.26,1161.0,11.42,3178.0,100.0,0.0,0.0,0.0,3.26,1166.61,false
82,3.254,1162.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.254,1160.18,false
83,3.252,1142.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.252,1159.38,false
84,3.25,1160.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.25,1159.52,false
85,3.23,1164.0,11.96,3179.0,100.0,0.0,0.0,0.0,3.23,1156.84,false
86,3.245,1162.0,11.54,3179.0,100.0,0.0,0.0,0.0,3.245,1161.06,false
87,3.249,1176.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.249,1160.07,false
88,3.251,1123.0,11.9,3178.0,100.0,0.0,0.0,0.0,3.251,1161.31,false
89,3.25,1149.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.25,1159.69,false
90,3.245,1151.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.245,1159.54,false
91,3.248,1137.0,11.43,3179.0,100.0,0.0,0.0,0.0,3.248,1151.55,false
92,3.251,1153.0,11.41,3178.0,100.0,0.0,0.0,0.0,3.251,1159.44,false
93,3.244,1153.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.244,1161.6,false
94,3.249,1128.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.249,1161.12,false
95,3.258,1163.0,12.04,3179.0,100.0,0.0,0.0,0.0,3.258,1159.12,false
96,3.232,1127.0,9.57,3179.0,100.0,0.0,0.0,0.0,3.232,1167.16,false
97,3.285,1157.0,11.31,3178.0,100.0,0.0,0.0,0.0,3.285,1152.12,false
98,3.257,1132.0,12.14,3178.0,100.0,0.0,0.0,0.0,3.257,1168.84,false
99,3.252,1166.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.252,1151.74,false
100,3.245,1173.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.245,1162.72,false
101,3.254,1155.0,11.5,3179.0,100.0,0.0,0.0,0.0,3.254,1158.76,false
102,3.254,1162.0,12.1,3178.0,100.0,0.0,0.0,0.0,3.254,1161.68,false
103,3.248,1126.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.248,1162.22,false
104,3.255,1149.0,13.58,3178.0,100.0,0.0,0.0,0.0,3.255,1161.25,false
105,3.254,1178.0,11.93,3179.0,100.0,0.0,0.0,0.0,3.254,1160.47,false
106,3.248,1153.0,11.48,3179.0,100.0,0.0,0.0,0.0,3.248,1161.24,false
107,3.252,1184.0,11.53,3179.0,100.0,0.0,0.0,0.0,3.252,1164.12,false
108,3.252,1162.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.252,1159.44,false
109,3.491,1203.0,15.12,3167.0,99.29,0.0,0.0,0.0,3.491,1159.97,false
110,3.253,1152.0,11.91,3179.0,100.0,0.0,0.0,0.0,3.253,1157.22,false
111,3.25,1166.0,12.33,3178.0,100.0,0.0,0.0,0.0,3.25,1160.47,false
112,3.252,1153.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.252,1162.5,false
113,3.259,1182.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.259,1159.98,false
114,3.244,1133.0,10.38,3179.0,100.0,0.0,0.0,0.0,3.244,1158.49,false
115,3.239,1141.0,6.93,3179.0,100.0,0.0,0.0,0.0,3.239,1153.5,false
116,3.25,1130.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.25,1159.07,false
117,3.256,1155.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.256,1168.1,false
118,3.257,1139.0,11.64,3179.0,100.0,0.0,0.0,0.0,3.257,1159.35,false
119,3.262,1159.0,11.73,3178.0,100.0,0.0,0.0,0.0,3.262,1152.4,false
120,3.251,1152.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.251,1169.34,false
121,3.251,1171.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.251,1159.85,false
122,3.253,1148.0,11.54,3179.0,100.0,0.0,0.0,0.0,3.253,1157.3,false
123,3.247,1124.0,11.78,3179.0,100.0,0.0,0.0,0.0,3.247,1154.71,false
124,3.251,1156.0,11.76,3179.0,100.0,0.0,0.0,0.0,3.251,1161.87,false
125,3.242,1135.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.242,1160.79,false
126,3.278,1156.0,14.48,3179.0,100.0,0.0,0.0,0.0,3.278,1159.27,false
127,3.273,1133.0,12.71,3178.0,100.0,0.0,0.0,0.0,3.273,1159.37,false
128,3.262,1124.0,11.94,3179.0,100.0,0.0,0.0,0.0,3.262,1155.99,false
129,3.257,1159.0,11.6,3178.0,100.0,0.0,0.0,0.0,3.257,1159.3,false
130,3.438,1168.0,87.76,3179.0,100.0,0.0,0.0,0.0,3.438,1161.74,false
131,3.472,1181.0,100.0,3179.0,100.0,0.0,0.0,0.0,3.472,1166.91,false
132,3.301,1135.0,41.52,3179.0,100.0,0.001,716.0,0.61,3.302,1156.29,false
133,3.237,1128.0,7.01,3179.0,100.0,0.0,0.0,0.0,3.237,1163.54,false
134,3.266,1165.0,12.85,3179.0,100.0,0.0,0.0,0.0,3.266,1151.16,false
135,3.252,1144.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.252,1168.58,false
136,3.252,1138.0,11.55,3179.0,100.0,0.0,0.0,0.0,3.252,1152.55,false
137,3.253,1169.0,11.84,3179.0,100.0,0.0,0.0,0.0,3.253,1165.58,false
138,3.245,1132.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.245,1161.17,false
139,3.248,1132.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.248,1161.34,false
140,3.237,1166.0,12.08,3179.0,100.0,0.0,0.0,0.0,3.237,1159.36,false
141,3.25,1143.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.25,1160.89,false
142,3.256,1149.0,13.19,3179.0,100.0,0.0,0.0,0.0,3.256,1158.5,false
143,3.263,1124.0,13.94,3179.0,100.0,0.0,0.0,0.0,3.263,1150.75,false
144,3.273,1181.0,17.92,3178.0,100.0,0.0,715.0,0.51,3.273,1169.57,false
145,3.261,1142.0,12.14,3179.0,100.0,0.0,0.0,0.0,3.261,1158.49,false
146,3.269,1166.0,14.47,3179.0,100.0,0.0,709.0,0.22,3.269,1158.55,false
147,3.256,1139.0,12.04,3179.0,100.0,0.0,0.0,0.0,3.256,1155.43,false
148,3.261,1158.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.261,1162.57,false
149,3.262,1160.0,11.55,3179.0,100.0,0.0,0.0,0.0,3.262,1161.8,false
150,3.24,1107.0,10.54,3179.0,100.0,0.0,0.0,0.0,3.24,1157.63,false
151,3.231,1159.0,7.44,3179.0,100.0,0.0,0.0,0.0,3.231,1156.91,false
152,3.244,1157.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.244,1161.86,false
153,3.238,1168.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.238,1155.82,false
154,3.248,1132.0,11.49,3179.0,100.0,0.0,0.0,0.0,3.248,1162.97,false
155,3.243,1162.0,11.58,3179.0,100.0,0.0,0.0,0.0,3.243,1151.72,false
156,3.278,1193.0,14.94,3179.0,100.0,0.0,0.0,0.0,3.278,1164.4,false
157,3.252,1138.0,12.16,3179.0,100.0,0.0,0.0,0.0,3.252,1160.5,false
158,3.252,1146.0,11.83,3179.0,100.0,0.0,0.0,0.0,3.252,1152.45,false
159,3.254,1161.0,12.1,3179.0,100.0,0.0,0.0,0.0,3.254,1160.41,false
160,3.248,1153.0,11.9,3179.0,100.0,0.0,0.0,0.0,3.248,1159.76,false
161,3.252,1149.0,11.86,3179.0,100.0,0.0,0.0,0.0,3.252,1167.8,false
162,3.247,1126.0,12.73,3179.0,100.0,0.0,0.0,0.0,3.247,1159.33,false
163,3.247,1161.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.247,1158.06,false
164,3.244,1156.0,11.52,3179.0,100.0,0.0,0.0,0.0,3.244,1160.92,false
165,3.243,1143.0,11.51,3179.0,100.0,0.0,0.0,0.0,3.243,1154.48,false
166,3.258,1143.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.258,1161.51,false
167,3.251,1138.0,12.87,3179.0,100.0,0.0,0.0,0.0,3.251,1162.7,false
168,3.249,1138.0,10.85,3179.0,100.0,0.0,0.0,0.0,3.249,1154.75,false
169,3.22,1103.0,6.79,3179.0,100.0,0.0,0.0,0.0,3.22,1154.91,false
170,3.258,1145.0,11.64,3178.0,100.0,0.0,0.0,0.0,3.258,1165.09,false
171,3.245,1145.0,12.01,3179.0,100.0,0.0,0.0,0.0,3.245,1161.32,false
172,3.249,1136.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.249,1154.72,false
173,3.243,1131.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.243,1163.56,false
174,3.25,1160.0,11.57,3179.0,100.0,0.0,0.0,0.0,3.25,1153.35,false
175,3.246,1156.0,11.57,3179.0,100.0,0.0,0.0,0.0,3.246,1165.07,false
176,3.249,1190.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.249,1156.24,false
177,3.252,1145.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.252,1159.7,false
178,3.248,1165.0,12.0,3179.0,100.0,0.0,0.0,0.0,3.248,1156.31,false
179,3.252,1125.0,11.47,3179.0,100.0,0.0,0.0,0.0,3.252,1161.51,false
180,3.253,1172.0,11.54,3179.0,100.0,0.0,0.0,0.0,3.253,1154.2,false
181,3.246,1159.0,11.91,3179.0,100.0,0.0,0.0,0.0,3.246,1161.49,false
182,3.252,1151.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.252,1165.9,false
183,3.251,1147.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.251,1152.06,false
184,3.251,1138.0,11.98,3179.0,100.0,0.0,0.0,0.0,3.251,1164.75,false
185,3.267,1157.0,14.68,3179.0,100.0,0.0,0.0,0.0,3.267,1162.1,false
186,3.276,1127.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.276,1160.13,false
187,3.25,1152.0,10.72,3179.0,100.0,0.0,0.0,0.0,3.25,1161.15,false
188,3.231,1095.0,6.54,3179.0,100.0,0.0,0.0,0.0,3.231,1156.73,false
189,3.247,1147.0,11.83,3179.0,100.0,0.0,0.0,0.0,3.247,1152.84,false
190,3.25,1140.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.25,1167.41,false
191,3.256,1145.0,12.74,3178.0,100.0,0.0,714.0,0.41,3.256,1158.76,false
192,3.251,1142.0,12.47,3179.0,100.0,0.0,0.0,0.0,3.251,1158.22,false
193,3.249,1128.0,12.1,3179.0,100.0,0.0,0.0,0.0,3.249,1162.4,false
194,3.253,1135.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.253,1152.98,false
195,3.253,1125.0,12.05,3179.0,100.0,0.0,0.0,0.0,3.253,1157.65,false
196,3.256,1123.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.256,1164.18,false
197,3.242,1148.0,11.9,3179.0,100.0,0.0,0.0,0.0,3.242,1152.84,false
198,3.255,1147.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.255,1164.35,false
199,3.23,1130.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.23,1157.67,false
200,3.246,1167.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.246,1161.7,false
201,3.248,1134.0,11.84,3178.0,100.0,0.0,0.0,0.0,3.248,1160.12,false
202,3.256,1210.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.256,1159.76,false
203,3.245,1114.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.245,1152.26,false
204,3.245,1156.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.245,1167.37,false
205,3.246,1168.0,11.53,3179.0,100.0,0.0,0.0,0.0,3.246,1158.27,false
206,3.235,1100.0,8.45,3179.0,100.0,0.0,0.0,0.0,3.235,1161.2,false
207,3.246,1151.0,9.21,3179.0,100.0,0.0,0.0,0.0,3.246,1158.01,false
208,3.253,1133.0,11.54,3179.0,100.0,0.0,0.0,0.0,3.253,1158.73,false
209,3.256,1176.0,11.76,3179.0,100.0,0.0,0.0,0.0,3.256,1160.44,false
210,3.246,1122.0,11.85,3178.0,100.0,0.0,0.0,0.0,3.246,1160.82,false
211,3.267,1145.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.267,1151.57,false
212,3.257,1137.0,11.61,3179.0,100.0,0.0,0.0,0.0,3.257,1160.68,false
213,3.255,1142.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.255,1162.91,false
214,3.254,1170.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.254,1155.75,false
215,3.269,1155.0,15.91,3178.0,100.0,0.0,0.0,0.0,3.269,1161.49,false
216,3.278,1169.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.278,1161.75,false
217,3.247,1134.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.247,1160.28,false
218,3.259,1157.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.259,1159.61,false
219,3.244,1141.0,11.62,3179.0,100.0,0.0,0.0,0.0,3.244,1152.69,false
220,3.243,1147.0,11.61,3179.0,100.0,0.0,0.0,0.0,3.243,1163.21,false
221,3.251,1156.0,12.26,3179.0,100.0,0.0,0.0,0.0,3.251,1159.02,false
222,3.242,1154.0,11.86,3178.0,100.0,0.0,0.0,0.0,3.242,1164.17,false
223,3.256,1155.0,11.59,3179.0,100.0,0.0,0.0,0.0,3.256,1157.48,false
224,3.239,1108.0,9.35,3179.0,100.0,0.0,0.0,0.0,3.239,1152.16,false
225,3.241,1152.0,8.74,3179.0,100.0,0.0,0.0,0.0,3.241,1167.26,false
226,3.259,1125.0,12.02,3179.0,100.0,0.0,0.0,0.0,3.259,1153.79,false
227,3.243,1119.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.243,1162.38,false
228,3.589,1219.0,11.74,3168.0,100.0,0.0,0.0,0.0,3.589,1156.11,false
229,3.243,1134.0,12.29,3178.0,100.0,0.0,0.0,0.0,3.243,1161.72,false
230,3.25,1138.0,11.35,3179.0,100.0,0.0,0.0,0.0,3.25,1153.76,false
231,3.251,1155.0,12.1,3179.0,100.0,0.0,0.0,0.0,3.251,1157.27,false
232,3.24,1147.0,11.64,3179.0,100.0,0.0,0.0,0.0,3.24,1161.81,false
233,3.253,1164.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.253,1162.25,false
234,3.246,1140.0,11.46,3179.0,100.0,0.0,0.0,0.0,3.246,1160.92,false
235,3.245,1134.0,11.43,3179.0,100.0,0.0,0.0,0.0,3.245,1152.66,false
236,3.247,1166.0,12.04,3179.0,100.0,0.0,0.0,0.0,3.247,1160.08,false
237,3.242,1122.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.242,1162.18,false
238,3.251,1176.0,11.59,3179.0,100.0,0.0,0.0,0.0,3.251,1148.24,false
239,3.24,1116.0,11.86,3179.0,100.0,0.0,0.0,0.0,3.24,1165.86,false
240,3.236,1128.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.236,1153.99,false
241,3.25,1155.0,12.02,3179.0,100.0,0.0,0.0,0.0,3.25,1159.15,false
242,3.23,1124.0,8.7,3179.0,100.0,0.0,0.0,0.0,3.23,1160.92,false
243,3.24,1157.0,8.91,3179.0,100.0,0.0,0.0,0.0,3.24,1156.91,false
244,3.252,1171.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.252,1160.19,false
245,3.285,1120.0,15.36,3178.0,100.0,0.0,0.0,0.0,3.285,1154.17,false
246,3.255,1162.0,12.04,3179.0,100.0,0.0,0.0,0.0,3.255,1158.21,false
247,3.245,1152.0,11.33,3179.0,100.0,0.0,0.0,0.0,3.245,1162.18,false
248,3.254,1143.0,12.22,3179.0,100.0,0.0,0.0,0.0,3.254,1151.79,false
249,3.247,1139.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.247,1157.65,false
250,3.239,1144.0,11.95,3178.0,100.0,0.0,0.0,0.0,3.239,1163.52,false
251,3.249,1158.0,12.49,3179.0,100.0,0.001,716.0,0.61,3.25,1162.32,false
252,3.241,1133.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.241,1157.3,false
253,3.23,1126.0,11.83,3179.0,100.0,0.0,0.0,0.0,3.23,1154.37,false
254,3.25,1187.0,11.59,3179.0,100.0,0.0,0.0,0.0,3.25,1160.74,false
255,3.238,1164.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.238,1158.59,false
256,3.25,1144.0,11.9,3179.0,100.0,0.0,0.0,0.0,3.25,1159.03,false
257,3.246,1180.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.246,1150.75,false
258,3.24,1124.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.24,1165.02,false
259,3.232,1125.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.232,1157.68,false
260,3.244,1162.0,10.61,3179.0,100.0,0.0,0.0,0.0,3.244,1149.65,false
261,3.223,1121.0,6.97,3179.0,100.0,0.0,0.0,0.0,3.223,1166.97,false
262,3.247,1158.0,11.58,3179.0,100.0,0.0,0.0,0.0,3.247,1154.91,false
263,3.245,1164.0,11.87,3179.0,100.0,0.0,0.0,0.0,3.245,1158.76,false
264,3.234,1124.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.234,1154.42,false
265,3.252,1143.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.252,1154.62,false
266,3.262,1151.0,16.38,3178.0,100.0,0.0,709.0,0.22,3.262,1160.94,false
267,3.239,1114.0,13.29,3179.0,100.0,0.0,713.0,0.31,3.239,1152.33,false
268,3.245,1159.0,11.39,3179.0,100.0,0.0,0.0,0.0,3.245,1159.45,false
269,3.247,1155.0,12.01,3179.0,100.0,0.0,0.0,0.0,3.247,1156.75,false
270,3.235,1121.0,12.07,3179.0,100.0,0.0,0.0,0.0,3.235,1163.38,false
271,3.253,1146.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.253,1159.81,false
272,3.237,1185.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.237,1147.78,false
273,3.234,1156.0,11.76,3179.0,100.0,0.0,0.0,0.0,3.234,1165.39,false
274,3.264,1160.0,22.78,3179.0,100.0,0.0,0.0,0.0,3.264,1160.09,false
275,3.244,1155.0,12.05,3179.0,100.0,0.0,0.0,0.0,3.244,1158.43,false
276,3.229,1137.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.229,1152.37,false
277,3.254,1169.0,12.16,3179.0,100.0,0.0,0.0,0.0,3.254,1160.01,false
278,3.244,1172.0,12.33,3179.0,100.0,0.0,0.0,0.0,3.244,1158.97,false
279,3.212,1056.0,7.69,3179.0,100.0,0.0,0.0,0.0,3.212,1153.91,false
280,3.252,1177.0,10.62,3179.0,100.0,0.0,0.0,0.0,3.252,1161.09,false
281,3.241,1146.0,11.96,3179.0,100.0,0.0,0.0,0.0,3.241,1160.32,false
282,3.233,1149.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.233,1152.0,false
283,3.243,1169.0,11.74,3179.0,100.0,0.0,0.0,0.0,3.243,1160.79,false
284,3.243,1127.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.243,1160.74,false
285,3.241,1125.0,12.32,3179.0,100.0,0.0,0.0,0.0,3.241,1151.66,false
286,3.251,1141.0,11.87,3179.0,100.0,0.0,0.0,0.0,3.251,1164.32,false
287,3.234,1147.0,12.77,3179.0,100.0,0.0,713.0,0.31,3.234,1155.97,false
288,3.227,1134.0,11.96,3179.0,100.0,0.0,0.0,0.0,3.227,1154.98,false
289,3.242,1148.0,12.36,3179.0,100.0,0.0,0.0,0.0,3.242,1155.43,false
290,3.25,1180.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.25,1162.57,false
291,3.23,1118.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.23,1154.62,false
