Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,Adapted
28,3.245,1146.0,11.37,3178.0,100.0,0.0,0.0,0.0,3.245,1165.21,false
29,3.24,1155.0,11.7,3178.0,100.0,0.0,0.0,0.0,3.24,1160.78,false
30,3.232,1151.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.232,1158.09,false
31,3.24,1150.0,12.74,3179.0,100.0,0.0,0.0,0.0,3.24,1157.0,false
32,3.226,1166.0,13.11,3179.0,100.0,0.0,712.0,0.32,3.226,1162.02,false
33,3.228,1132.0,11.52,3179.0,100.0,0.0,0.0,0.0,3.228,1159.6,false
34,3.239,1134.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.239,1166.34,false
35,3.232,1141.0,12.24,3179.0,100.0,0.0,0.0,0.0,3.232,1162.17,false
36,3.23,1159.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.23,1160.58,false
37,3.229,1149.0,11.86,3179.0,100.0,0.0,0.0,0.0,3.229,1159.18,false
38,3.231,1120.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.231,1157.31,false
39,3.237,1177.0,11.74,3179.0,100.0,0.0,0.0,0.0,3.237,1159.39,false
40,3.238,1129.0,12.18,3178.0,100.0,0.0,0.0,0.0,3.238,1157.24,false
41,3.256,1160.0,12.08,3178.0,100.0,0.0,0.0,0.0,3.256,1166.0,false
42,3.242,1164.0,11.75,3178.0,100.0,0.0,0.0,0.0,3.242,1161.66,false
43,3.241,1165.0,12.08,3179.0,100.0,0.0,0.0,0.0,3.241,1154.5,false
44,3.252,1168.0,11.69,3178.0,100.0,0.0,0.0,0.0,3.252,1167.71,false
45,3.232,1122.0,8.34,3179.0,100.0,0.0,0.0,0.0,3.232,1158.48,false
46,3.239,1144.0,9.46,3179.0,100.0,0.0,0.0,0.0,3.239,1156.33,false
47,3.243,1120.0,11.69,3178.0,100.0,0.0,0.0,0.0,3.243,1160.07,false
48,3.242,1147.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.242,1158.51,false
49,3.246,1144.0,11.43,3178.0,100.0,0.0,0.0,0.0,3.246,1168.16,false
50,3.241,1131.0,12.17,3178.0,100.0,0.0,0.0,0.0,3.241,1158.27,false
51,3.243,1123.0,11.84,3179.0,100.0,0.0,0.0,0.0,3.243,1158.4,false
52,3.239,1140.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.239,1158.54,false
53,3.237,1127.0,11.79,3179.0,100.0,0.0,0.0,0.0,3.237,1155.19,false
54,3.256,1149.0,21.04,3178.0,100.0,0.0,0.0,0.0,3.256,1161.71,false
55,3.255,1168.0,11.92,3179.0,99.99,0.0,0.0,0.0,3.255,1157.62,false
56,3.243,1139.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.243,1166.42,false
57,3.24,1111.0,11.53,3178.0,100.0,0.0,0.0,0.0,3.24,1162.15,false
58,3.249,1141.0,12.5,3178.0,100.0,0.0,0.0,0.0,3.249,1159.63,false
59,3.248,1142.0,11.5,3179.0,100.0,0.0,0.0,0.0,3.248,1154.35,false
60,3.229,1171.0,12.81,3178.0,100.0,0.001,716.0,0.61,3.23,1165.2,false
61,3.236,1138.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.236,1156.55,false
62,3.238,1136.0,11.94,3179.0,100.0,0.0,0.0,0.0,3.238,1161.96,false
63,3.224,1129.0,8.75,3178.0,100.0,0.0,0.0,0.0,3.224,1162.46,false
64,3.238,1138.0,9.16,3179.0,100.0,0.0,0.0,0.0,3.238,1151.38,false
65,3.25,1132.0,13.28,3178.0,100.0,0.0,712.0,0.31,3.25,1167.02,false
66,3.249,1158.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.249,1159.8,false
67,3.243,1176.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.243,1156.06,false
68,3.243,1166.0,11.57,3179.0,100.0,0.0,0.0,0.0,3.243,1157.93,false
69,3.258,1151.0,11.86,3179.0,100.0,0.0,0.0,0.0,3.258,1159.28,false
70,3.245,1168.0,11.86,3178.0,100.0,0.0,0.0,0.0,3.245,1169.37,false
71,3.24,1119.0,11.38,3178.0,100.0,0.0,0.0,0.0,3.24,1159.7,false
72,3.249,1202.0,11.86,3179.0,100.0,0.0,0.0,0.0,3.249,1151.41,false
73,3.246,1165.0,11.95,3178.0,100.0,0.0,0.0,0.0,3.246,1171.46,false
74,3.247,1128.0,11.92,3178.0,100.0,0.0,0.0,0.0,3.247,1156.42,false
75,3.261,1150.0,12.47,3178.0,100.0,0.0,0.0,0.0,3.261,1155.58,false
76,3.253,1173.0,11.78,3179.0,100.0,0.0,0.0,0.0,3.253,1159.84,false
77,3.247,1158.0,11.69,3179.0,100.0,0.0,0.0,0.0,3.247,1167.4,false
78,3.249,1162.0,11.78,3179.0,100.0,0.0,0.0,0.0,3.249,1161.48,false
79,3.242,1141.0,11.96,3178.0,100.0,0.0,0.0,0.0,3.242,1159.58,false
80,3.247,1175.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.247,1158.51,false
81,3.25,1141.0,10.81,3179.0,100.0,0.0,0.0,0.0,3.25,1160.96,false
82,3.231,1107.0,6.88,3179.0,100.0,0.0,0.0,0.0,3.231,1159.15,false
83,3.246,1148.0,13.9,3179.0,100.0,0.0,0.0,0.0,3.246,1152.67,false
84,3.282,1156.0,17.66,3178.0,100.0,0.0,0.0,0.0,3.282,1163.48,false
85,3.263,1152.0,11.82,3178.0,100.0,0.0,0.0,0.0,3.263,1167.63,false
86,3.246,1155.0,11.61,3179.0,100.0,0.0,0.0,0.0,3.246,1159.52,false
87,3.249,1166.0,12.2,3179.0,100.0,0.0,0.0,0.0,3.249,1157.35,false
88,3.253,1155.0,11.58,3179.0,100.0,0.0,0.0,0.0,3.253,1157.01,false
89,3.256,1149.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.256,1158.86,false
90,3.255,1173.0,11.92,3178.0,100.0,0.0,0.0,0.0,3.255,1166.66,false
91,3.25,1157.0,11.53,3179.0,100.0,0.0,0.0,0.0,3.25,1161.16,false
92,3.255,1179.0,11.96,3179.0,100.0,0.0,0.0,0.0,3.255,1157.91,false
93,3.253,1178.0,11.58,3179.0,100.0,0.0,0.0,0.0,3.253,1158.2,false
94,3.249,1183.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.249,1160.86,false
95,3.249,1161.0,12.0,3179.0,100.0,0.0,0.0,0.0,3.249,1158.21,false
96,3.252,1136.0,11.6,3179.0,100.0,0.0,0.0,0.0,3.252,1158.3,false
97,3.257,1152.0,11.46,3179.0,100.0,0.0,0.0,0.0,3.257,1157.49,false
98,3.245,1154.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.245,1160.99,false
99,3.26,1155.0,11.76,3178.0,100.0,0.0,0.0,0.0,3.26,1158.68,false
100,3.234,1146.0,10.08,3179.0,100.0,0.0,0.0,0.0,3.234,1162.95,false
101,3.237,1122.0,7.69,3179.0,100.0,0.0,0.0,0.0,3.237,1161.91,false
102,3.246,1156.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.246,1160.52,false
103,3.247,1144.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.247,1151.2,false
104,3.251,1152.0,12.11,3179.0,100.0,0.0,0.0,0.0,3.251,1160.15,false
105,3.248,1139.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.248,1160.67,false
106,3.244,1148.0,11.52,3179.0,100.0,0.0,0.0,0.0,3.244,1167.27,false
107,3.25,1167.0,12.25,3179.0,100.0,0.0,0.0,0.0,3.25,1161.16,false
108,3.253,1161.0,11.51,3178.0,100.0,0.0,0.0,0.0,3.253,1159.98,false
109,3.252,1138.0,12.28,3179.0,100.0,0.0,0.0,0.0,3.252,1158.09,false
110,3.252,1132.0,11.79,3179.0,100.0,0.0,0.0,0.0,3.252,1158.88,false
111,3.252,1164.0,11.53,3179.0,100.0,0.0,0.0,0.0,3.252,1151.5,false
112,3.505,1184.0,13.86,3174.0,100.0,0.0,0.0,0.0,3.505,1160.79,false
113,3.255,1164.0,15.39,3179.0,99.99,0.0,0.0,0.0,3.255,1159.77,false
114,3.254,1152.0,12.07,3179.0,100.0,0.0,0.0,0.0,3.254,1159.76,false
115,3.252,1164.0,11.56,3179.0,100.0,0.0,0.0,0.0,3.252,1158.62,false
116,3.244,1179.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.244,1153.37,false
117,3.264,1136.0,12.17,3178.0,100.0,0.0,0.0,0.0,3.264,1156.64,false
118,3.233,1116.0,10.58,3179.0,100.0,0.0,0.0,0.0,3.233,1168.58,false
119,3.26,1137.0,8.08,3178.0,100.0,0.0,715.0,0.51,3.26,1151.03,false
120,3.26,1168.0,11.5,3179.0,100.0,0.0,0.0,0.0,3.26,1158.36,false
121,3.242,1166.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.242,1162.39,false
122,3.24,1137.0,11.69,3179.0,100.0,0.0,0.0,0.0,3.24,1156.94,false
123,3.245,1164.0,11.7,3179.0,99.99,0.0,0.0,0.0,3.245,1162.25,false
124,3.257,1166.0,11.84,3179.0,100.0,0.0,0.0,0.0,3.257,1163.51,false
125,3.256,1171.0,12.19,3179.0,100.0,0.0,0.0,0.0,3.256,1150.19,false
126,3.236,1165.0,11.59,3179.0,100.0,0.0,0.0,0.0,3.236,1169.32,false
127,3.234,1182.0,12.02,3179.0,100.0,0.0,0.0,0.0,3.234,1153.79,false
128,3.254,1181.0,11.58,3179.0,100.0,0.0,0.0,0.0,3.254,1163.24,false
129,3.258,1169.0,12.25,3179.0,100.0,0.0,0.0,0.0,3.258,1160.4,false
130,3.238,1165.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.238,1155.76,false
131,3.257,1172.0,11.54,3179.0,100.0,0.0,0.0,0.0,3.257,1162.28,false
132,3.255,1127.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.255,1149.98,false
133,3.236,1148.0,11.84,3179.0,100.0,0.0,0.0,0.0,3.236,1169.38,false
134,3.256,1146.0,12.21,3179.0,100.0,0.0,0.0,0.0,3.256,1150.18,false
135,3.257,1164.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.257,1161.8,false
136,3.254,1140.0,11.61,3178.0,100.0,0.0,0.0,0.0,3.254,1167.48,false
137,3.226,1113.0,7.79,3179.0,100.0,0.0,0.0,0.0,3.226,1151.94,false
138,3.248,1164.0,9.56,3179.0,100.0,0.0,0.0,0.0,3.248,1165.91,false
139,3.249,1126.0,11.62,3179.0,100.0,0.0,0.0,0.0,3.249,1157.59,false
140,3.251,1148.0,12.26,3179.0,100.0,0.0,0.0,0.0,3.251,1158.38,false
141,3.258,1163.0,11.62,3179.0,100.0,0.0,0.0,0.0,3.258,1161.91,false
142,3.246,1142.0,12.19,3179.0,100.0,0.0,0.0,0.0,3.246,1158.73,false
143,3.282,1178.0,16.64,3179.0,100.0,0.0,0.0,0.0,3.282,1161.69,false
144,3.264,1168.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.264,1159.31,false
145,3.24,1135.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.24,1160.29,false
146,3.252,1202.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.252,1151.82,false
147,3.256,1133.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.256,1163.64,false
148,3.237,1124.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.237,1157.24,false
149,3.259,1176.0,11.94,3179.0,100.0,0.0,0.0,0.0,3.259,1163.55,false
150,3.246,1137.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.246,1161.09,false
151,3.24,1164.0,11.55,3179.0,100.0,0.0,0.0,0.0,3.24,1150.17,false
152,3.251,1147.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.251,1166.34,false
153,3.248,1129.0,11.54,3179.0,100.0,0.0,0.0,0.0,3.248,1153.87,false
154,3.251,1170.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.251,1166.0,false
155,3.242,1127.0,9.53,3179.0,100.0,0.0,0.0,0.0,3.242,1152.65,false
156,3.234,1120.0,7.87,3179.0,100.0,0.0,0.0,0.0,3.234,1157.31,false
157,3.257,1150.0,11.98,3179.0,100.0,0.0,0.0,0.0,3.257,1163.33,false
158,3.249,1130.0,11.77,3178.0,100.0,0.0,0.0,0.0,3.249,1163.42,false
159,3.268,1157.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.268,1150.92,false
160,3.253,1157.0,11.82,3178.0,100.0,0.0,0.0,0.0,3.253,1168.42,false
161,3.247,1175.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.247,1152.07,false
162,3.26,1166.0,11.55,3179.0,100.0,0.0,0.0,0.0,3.26,1165.38,false
163,3.244,1119.0,11.84,3178.0,100.0,0.0,0.0,0.0,3.244,1155.36,false
164,3.261,1150.0,11.85,3178.0,100.0,0.0,0.0,0.0,3.261,1164.22,false
165,3.236,1133.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.236,1157.48,false
166,3.254,1142.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.254,1156.27,false
167,3.242,1122.0,11.45,3179.0,100.0,0.0,0.0,0.0,3.242,1159.51,false
168,3.253,1159.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.253,1153.84,false
169,3.243,1147.0,11.91,3179.0,100.0,0.0,0.0,0.0,3.243,1161.68,false
170,3.249,1154.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.249,1161.61,false
171,3.261,1137.0,11.59,3179.0,100.0,0.0,0.0,0.0,3.261,1152.33,false
172,3.251,1147.0,15.09,3179.0,100.0,0.0,0.0,0.0,3.251,1160.26,false
173,3.268,1141.0,8.83,3178.0,100.0,0.0,0.0,0.0,3.268,1162.66,false
174,3.233,1104.0,9.11,3179.0,100.0,0.0,0.0,0.0,3.233,1158.14,false
175,3.26,1184.0,11.76,3179.0,100.0,0.0,0.0,0.0,3.26,1164.7,false
176,3.252,1117.0,13.04,3179.0,100.0,0.0,0.0,0.0,3.252,1155.69,false
177,3.276,1135.0,12.25,3178.0,100.0,0.0,0.0,0.0,3.276,1165.71,false
178,3.238,1132.0,12.66,3179.0,100.0,0.0,716.0,0.61,3.238,1156.38,false
179,3.257,1158.0,11.78,3179.0,100.0,0.0,0.0,0.0,3.257,1159.22,false
180,3.246,1123.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.246,1153.18,false
181,3.25,1162.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.25,1160.03,false
182,3.241,1139.0,11.51,3179.0,100.0,0.0,0.0,0.0,3.241,1158.3,false
183,3.259,1159.0,11.41,3179.0,100.0,0.0,0.0,0.0,3.259,1166.82,false
184,3.243,1141.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.243,1157.24,false
185,3.257,1171.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.257,1156.49,false
186,3.244,1122.0,11.74,3179.0,100.0,0.0,0.0,0.0,3.244,1156.67,false
187,3.252,1152.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.252,1158.15,false
188,3.248,1167.0,12.22,3179.0,100.0,0.0,0.0,0.0,3.248,1167.53,false
189,3.25,1202.0,11.56,3179.0,100.0,0.0,0.0,0.0,3.25,1157.7,false
190,3.239,1115.0,11.54,3179.0,100.0,0.0,0.0,0.0,3.239,1160.1,false
191,3.245,1162.0,9.83,3179.0,100.0,0.0,0.0,0.0,3.245,1159.71,false
192,3.238,1119.0,9.42,3179.0,100.0,0.0,0.0,0.0,3.238,1157.0,false
193,3.267,1173.0,12.16,3179.0,100.0,0.0,0.0,0.0,3.267,1157.3,false
194,3.244,1111.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.244,1157.65,false
195,3.256,1203.0,11.45,3179.0,100.0,0.0,0.0,0.0,3.256,1161.64,false
196,3.245,1144.0,11.49,3179.0,100.0,0.0,0.0,0.0,3.245,1157.36,false
197,3.259,1152.0,11.6,3179.0,100.0,0.0,0.0,0.0,3.259,1156.87,false
198,3.236,1138.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.236,1161.67,false
199,3.256,1124.0,11.79,3179.0,100.0,0.0,0.0,0.0,3.256,1164.65,false
200,3.242,1135.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.242,1152.81,false
201,3.251,1125.0,11.72,3179.0,99.99,0.0,0.0,0.0,3.251,1163.55,false
202,3.272,1182.0,15.34,3179.0,100.0,0.0,0.0,0.0,3.272,1159.02,false
203,3.252,1131.0,12.17,3179.0,100.0,0.0,0.0,0.0,3.252,1156.34,false
204,3.255,1183.0,11.74,3179.0,100.0,0.0,0.0,0.0,3.255,1157.98,false
205,3.246,1118.0,11.64,3179.0,100.0,0.0,0.0,0.0,3.246,1167.98,false
206,3.255,1186.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.255,1156.33,false
207,3.227,1119.0,12.0,3179.0,100.0,0.0,0.0,0.0,3.227,1153.63,false
208,3.261,1161.0,11.84,3179.0,100.0,0.0,0.0,0.0,3.261,1157.06,false
209,3.238,1110.0,9.24,3178.0,100.0,0.0,0.0,0.0,3.238,1164.19,false
210,3.24,1132.0,8.66,3179.0,100.0,0.0,0.0,0.0,3.24,1164.25,false
211,3.241,1139.0,11.48,3179.0,100.0,0.0,0.0,0.0,3.241,1156.03,false
212,3.242,1173.0,11.49,3179.0,100.0,0.0,0.0,0.0,3.242,1160.81,false
213,3.257,1192.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.257,1149.54,false
214,3.244,1105.0,11.73,3178.0,100.0,0.0,0.0,0.0,3.244,1169.35,false
215,3.258,1147.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.258,1147.45,false
216,3.235,1172.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.235,1167.1,false
217,3.254,1153.0,11.61,3178.0,100.0,0.0,0.0,0.0,3.254,1156.18,false
218,3.26,1113.0,12.06,3179.0,100.0,0.0,0.0,0.0,3.26,1161.18,false
219,3.248,1125.0,11.83,3179.0,100.0,0.0,0.0,0.0,3.248,1161.46,false
220,3.254,1137.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.254,1147.89,false
221,3.24,1114.0,11.54,3178.0,100.0,0.0,0.0,0.0,3.24,1168.17,false
222,3.272,1158.0,12.49,3179.0,100.0,0.0,0.0,0.0,3.272,1159.86,false
223,3.244,1108.0,12.26,3179.0,100.0,0.0,0.0,0.0,3.244,1159.04,false
224,3.243,1086.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.243,1159.49,false
225,3.25,1165.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.25,1151.68,false
226,3.245,1154.0,12.18,3178.0,100.0,0.0,0.0,0.0,3.245,1158.85,false
227,3.255,1128.0,11.44,3179.0,100.0,0.0,0.0,0.0,3.255,1160.85,false
228,3.217,1086.0,6.29,3179.0,100.0,0.0,0.0,0.0,3.217,1164.51,false
229,3.242,1130.0,11.64,3179.0,100.0,0.0,0.0,0.0,3.242,1160.71,false
230,3.244,1169.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.244,1151.62,false
231,3.58,1146.0,11.26,3168.0,100.0,0.0,0.0,0.0,3.58,1164.8,false
232,3.297,1189.0,15.1,3179.0,99.99,0.0,0.0,0.0,3.297,1157.99,false
233,3.24,1132.0,11.64,3179.0,100.0,0.0,0.0,0.0,3.24,1159.6,false
234,3.249,1122.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.249,1159.56,false
235,3.25,1195.0,11.76,3179.0,100.0,0.0,0.0,0.0,3.25,1151.88,false
236,3.246,1136.0,12.52,3179.0,100.0,0.0,0.0,0.0,3.246,1158.49,false
237,3.261,1158.0,11.6,3179.0,100.0,0.0,0.0,0.0,3.261,1158.51,false
238,3.234,1115.0,13.17,3179.0,100.0,0.0,714.0,0.41,3.234,1163.49,false
239,3.247,1138.0,12.16,3178.0,100.0,0.0,0.0,0.0,3.247,1160.23,false
240,3.248,1169.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.248,1154.26,false
241,3.239,1118.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.239,1161.7,false
242,3.251,1164.0,11.42,3179.0,100.0,0.0,0.0,0.0,3.251,1154.38,false
243,3.248,1159.0,12.29,3179.0,100.0,0.0,0.0,0.0,3.248,1160.05,false
244,3.239,1124.0,11.64,3179.0,99.99,0.0,0.0,0.0,3.239,1158.58,false
245,3.265,1192.0,11.79,3179.0,100.0,0.0,0.0,0.0,3.265,1161.58,false
246,3.217,1122.0,9.37,3179.0,100.0,0.0,0.0,0.0,3.217,1158.42,false
247,3.234,1109.0,8.45,3179.0,100.0,0.0,0.0,0.0,3.234,1160.1,false
248,3.258,1169.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.258,1150.4,false
249,3.229,1123.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.229,1162.79,false
250,3.249,1156.0,11.53,3179.0,100.0,0.0,0.0,0.0,3.249,1153.69,false
251,3.252,1151.0,12.26,3179.0,100.0,0.0,0.0,0.0,3.252,1157.1,false
252,3.246,1113.0,11.96,3179.0,100.0,0.0,0.0,0.0,3.246,1166.59,false
253,3.262,1191.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.262,1160.16,false
254,3.231,1146.0,11.76,3179.0,100.0,0.0,0.0,0.0,3.231,1150.94,false
255,3.238,1141.0,11.62,3179.0,100.0,0.0,0.0,0.0,3.238,1159.43,false
256,3.26,1192.0,11.69,3179.0,100.0,0.0,0.0,0.0,3.26,1163.35,false
257,3.241,1118.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.241,1150.51,false
258,3.244,1133.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.244,1159.75,false
259,3.252,1160.0,11.51,3179.0,100.0,0.0,0.0,0.0,3.252,1159.36,false
260,3.243,1130.0,12.34,3179.0,100.0,0.0,0.0,0.0,3.243,1160.26,false
261,3.259,1144.0,15.81,3179.0,100.0,0.0,0.0,0.0,3.259,1155.84,false
262,3.283,1157.0,12.07,3179.0,100.0,0.0,0.0,0.0,3.283,1163.46,false
263,3.241,1148.0,12.13,3179.0,100.0,0.0,0.0,0.0,3.241,1159.95,false
264,3.261,1182.0,11.93,3179.0,100.0,0.0,0.0,0.0,3.261,1152.4,false
265,3.222,1093.0,7.43,3179.0,100.0,0.0,0.0,0.0,3.222,1163.08,false
266,3.266,1125.0,17.03,3178.0,100.0,0.0,714.0,0.73,3.266,1156.87,false
267,3.256,1220.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.256,1158.88,false
268,3.242,1144.0,12.52,3179.0,100.0,0.0,0.0,0.0,3.242,1156.44,false
269,3.251,1123.0,12.24,3178.0,100.0,0.0,0.0,0.0,3.251,1158.64,false
270,3.244,1167.0,11.45,3179.0,100.0,0.0,0.0,0.0,3.244,1159.69,false
271,3.232,1152.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.232,1158.34,false
272,3.261,1158.0,13.06,3178.0,100.0,0.0,0.0,0.0,3.261,1164.24,false
273,3.262,1163.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.262,1149.52,false
274,3.24,1135.0,12.27,3178.0,100.0,0.0,0.0,0.0,3.24,1165.65,false
275,3.242,1109.0,11.69,3179.0,100.0,0.0,0.0,0.0,3.242,1161.31,false
276,3.251,1188.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.251,1147.8,false
277,3.244,1138.0,12.43,3179.0,100.0,0.0,0.0,0.0,3.244,1166.8,false
278,3.238,1133.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.238,1160.42,false
279,3.26,1166.0,11.88,3179.0,100.0,0.0,0.0,0.0,3.26,1147.15,false
280,3.239,1151.0,11.58,3179.0,100.0,0.0,0.0,0.0,3.239,1157.66,false
281,3.24,1131.0,11.56,3179.0,100.0,0.0,0.0,0.0,3.24,1159.32,false
282,3.259,1172.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.259,1158.86,false
283,3.233,1155.0,9.54,3179.0,100.0,0.0,0.0,0.0,3.233,1158.56,false
284,3.219,1123.0,7.67,3179.0,100.0,0.0,0.0,0.0,3.219,1160.41,false
285,3.254,1176.0,11.46,3179.0,100.0,0.0,0.0,0.0,3.254,1156.39,false
286,3.241,1155.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.241,1160.65,false
287,3.244,1122.0,12.01,3179.0,100.0,0.0,0.0,0.0,3.244,1159.61,false
288,3.246,1161.0,11.74,3179.0,100.0,0.0,0.0,0.0,3.246,1158.58,false
289,3.242,1151.0,11.84,3179.0,100.0,0.0,0.0,0.0,3.242,1149.69,false
290,3.233,1142.0,11.5,3179.0,100.0,0.0,0.0,0.0,3.233,1162.98,false
291,3.276,1152.0,14.58,3179.0,100.0,0.0,0.0,0.0,3.276,1159.52,false
