Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,Adapted
0,1.297,1090.0,27.19,1752.0,45.61,0.0,0.0,0.0,1.297,482.8,false
1,3.147,1058.0,13.39,3182.0,99.96,0.0,712.0,0.32,3.147,1121.17,false
2,3.211,1125.0,11.84,3178.0,100.0,0.0,0.0,0.0,3.211,1157.28,false
3,3.207,1169.0,11.69,3179.0,100.0,0.0,0.0,0.0,3.207,1161.97,false
4,3.209,1163.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.209,1156.07,false
5,3.204,1142.0,12.08,3179.0,100.0,0.0,0.0,0.0,3.204,1149.75,false
6,3.215,1106.0,12.26,3179.0,100.0,0.0,0.0,0.0,3.215,1157.73,false
7,3.225,1138.0,12.34,3179.0,100.0,0.0,0.0,0.0,3.225,1164.64,false
8,3.21,1137.0,12.16,3179.0,100.0,0.0,0.0,0.0,3.21,1149.72,false
9,3.232,1117.0,12.6,3179.0,100.0,0.0,709.0,0.22,3.232,1167.26,false
10,3.243,1171.0,21.96,3179.0,100.0,0.0,0.0,0.0,3.243,1159.68,false
11,3.222,1133.0,12.31,3179.0,100.0,0.0,0.0,0.0,3.222,1157.84,false
12,3.215,1187.0,11.87,3179.0,100.0,0.0,0.0,0.0,3.215,1160.64,false
13,3.222,1117.0,11.59,3179.0,100.0,0.0,0.0,0.0,3.222,1157.38,false
14,3.221,1133.0,12.1,3179.0,100.0,0.0,0.0,0.0,3.221,1158.01,false
15,3.221,1140.0,11.83,3179.0,100.0,0.0,0.0,0.0,3.221,1151.9,false
16,3.202,1075.0,11.02,3179.0,100.0,0.001,712.0,0.63,3.203,1163.58,false
17,3.212,1111.0,8.29,3179.0,100.0,0.0,0.0,0.0,3.212,1158.23,false
18,3.248,1116.0,13.37,3179.0,100.0,0.0,0.0,0.0,3.248,1149.75,false
19,3.225,1141.0,11.46,3179.0,100.0,0.0,0.0,0.0,3.225,1166.78,false
20,3.225,1122.0,11.55,3179.0,100.0,0.0,0.0,0.0,3.225,1158.64,false
21,3.229,1148.0,12.27,3179.0,100.0,0.0,0.0,0.0,3.229,1160.18,false
22,3.228,1124.0,11.98,3179.0,100.0,0.0,0.0,0.0,3.228,1155.1,false
23,3.225,1131.0,11.5,3179.0,100.0,0.0,0.0,0.0,3.225,1160.59,false
24,3.213,1128.0,12.03,3179.0,100.0,0.0,0.0,0.0,3.213,1149.81,false
25,3.229,1111.0,11.81,3178.0,100.0,0.0,0.0,0.0,3.229,1158.5,false
26,3.24,1095.0,12.71,3178.0,100.0,0.0,0.0,0.0,3.24,1165.06,false
27,3.223,1104.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.223,1157.19,false
28,3.216,1133.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.216,1149.63,false
29,3.225,1115.0,11.39,3179.0,100.0,0.0,0.0,0.0,3.225,1162.47,false
30,3.222,1129.0,12.14,3179.0,100.0,0.0,0.0,0.0,3.222,1156.23,false
31,3.228,1130.0,11.61,3179.0,100.0,0.0,0.0,0.0,3.228,1157.49,false
32,3.221,1115.0,11.51,3179.0,100.0,0.0,0.0,0.0,3.221,1147.63,false
33,3.223,1141.0,11.49,3179.0,100.0,0.0,0.0,0.0,3.223,1158.27,false
34,3.217,1121.0,11.05,3179.0,100.0,0.0,0.0,0.0,3.217,1159.21,false
35,3.202,1093.0,6.4,3179.0,100.0,0.0,0.0,0.0,3.202,1161.27,false
36,3.23,1121.0,11.62,3179.0,100.0,0.0,0.0,0.0,3.23,1148.04,false
37,3.23,1135.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.23,1164.77,false
38,3.231,1107.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.231,1148.19,false
