Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,Adapted
74,3.461,1179.0,100.0,3179.0,100.0,0.0,0.0,0.0,3.461,1154.31,false
75,3.462,1187.0,100.0,3179.0,100.0,0.0,0.0,0.0,3.462,1166.59,false
76,3.459,1164.0,100.0,3179.0,100.0,0.0,0.0,0.0,3.459,1151.35,false
77,3.473,1209.0,100.0,3179.0,100.0,0.0,0.0,0.0,3.473,1161.46,false
78,3.289,1125.0,30.56,3179.0,100.0,0.0,0.0,0.0,3.289,1162.55,false
79,3.25,1149.0,11.54,3179.0,100.0,0.0,0.0,0.0,3.25,1157.84,false
80,3.251,1143.0,11.91,3179.0,100.0,0.0,0.0,0.0,3.251,1158.11,false
81,3.243,1143.0,11.4,3178.0,100.0,0.0,0.0,0.0,3.243,1160.86,false
82,3.249,1139.0,12.12,3179.0,100.0,0.0,0.0,0.0,3.249,1157.25,false
83,3.246,1126.0,11.79,3179.0,100.0,0.0,0.0,0.0,3.246,1160.22,false
84,3.248,1140.0,11.51,3179.0,100.0,0.0,0.0,0.0,3.248,1159.27,false
85,3.252,1134.0,12.09,3178.0,100.0,0.0,0.0,0.0,3.252,1158.96,false
86,3.294,1159.0,25.27,3179.0,100.0,0.0,0.0,0.0,3.294,1164.19,false
87,3.26,1147.0,12.08,3179.0,100.0,0.0,0.0,0.0,3.26,1152.79,false
88,3.256,1125.0,9.89,3178.0,100.0,0.0,0.0,0.0,3.256,1165.67,false
89,3.226,1109.0,7.41,3179.0,100.0,0.0,0.0,0.0,3.226,1153.97,false
90,3.248,1168.0,11.68,3178.0,100.0,0.0,0.0,0.0,3.248,1160.18,false
91,3.248,1155.0,12.05,3179.0,100.0,0.0,0.0,0.0,3.248,1158.6,false
92,3.247,1121.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.247,1162.24,false
93,3.259,1150.0,13.39,3178.0,100.0,0.0,0.0,0.0,3.259,1158.47,false
94,3.248,1138.0,11.94,3179.0,100.0,0.0,0.0,0.0,3.248,1159.58,false
95,3.247,1172.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.247,1159.3,false
96,3.249,1153.0,11.58,3179.0,100.0,0.0,0.0,0.0,3.249,1160.12,false
97,3.252,1123.0,12.09,3179.0,100.0,0.0,0.0,0.0,3.252,1159.96,false
98,3.515,1158.0,14.25,3173.0,100.0,0.0,0.0,0.0,3.515,1159.42,false
99,3.254,1124.0,11.55,3179.0,100.0,0.0,0.0,0.0,3.254,1157.76,false
100,3.247,1162.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.247,1158.4,false
101,3.251,1127.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.251,1158.7,false
102,3.256,1146.0,12.59,3179.0,100.0,0.0,0.0,0.0,3.256,1158.4,false
103,3.257,1152.0,11.57,3179.0,100.0,0.0,0.0,0.0,3.257,1157.06,false
104,3.252,1158.0,11.87,3179.0,100.0,0.0,0.0,0.0,3.252,1162.59,false
105,3.251,1162.0,11.61,3179.0,100.0,0.0,0.0,0.0,3.251,1160.49,false
106,3.255,1153.0,12.16,3179.0,100.0,0.0,0.0,0.0,3.255,1160.75,false
107,3.23,1113.0,7.94,3179.0,100.0,0.0,0.0,0.0,3.23,1156.31,false
108,3.242,1151.0,9.67,3178.0,100.0,0.0,0.0,0.0,3.242,1160.76,false
109,3.25,1141.0,11.52,3179.0,100.0,0.0,0.0,0.0,3.25,1158.39,false
110,3.242,1164.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.242,1149.67,false
111,3.247,1163.0,11.88,3179.0,100.0,0.0,0.0,0.0,3.247,1162.86,false
112,3.256,1185.0,11.63,3178.0,100.0,0.0,0.0,0.0,3.256,1160.77,false
113,3.246,1172.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.246,1160.53,false
114,3.245,1142.0,11.43,3179.0,100.0,0.0,0.0,0.0,3.245,1159.45,false
115,3.243,1123.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.243,1156.33,false
116,3.276,1132.0,25.88,3178.0,100.0,0.0,0.0,0.0,3.276,1158.97,false
117,3.258,1183.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.258,1151.58,false
118,3.247,1127.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.247,1160.37,false
119,3.25,1147.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.25,1163.44,false
120,3.252,1125.0,11.92,3178.0,100.0,0.0,0.0,0.0,3.252,1159.66,false
121,3.257,1152.0,11.78,3179.0,100.0,0.0,0.0,0.0,3.257,1162.2,false
122,3.256,1175.0,11.9,3179.0,100.0,0.001,714.0,0.41,3.257,1150.31,false
123,3.25,1116.0,11.62,3179.0,100.0,0.0,0.0,0.0,3.25,1168.88,false
124,3.254,1149.0,11.51,3179.0,100.0,0.0,0.0,0.0,3.254,1159.77,false
125,3.252,1156.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.252,1149.13,false
126,3.233,1122.0,7.04,3178.0,100.0,0.0,0.0,0.0,3.233,1161.0,false
127,3.25,1136.0,10.77,3179.0,100.0,0.0,0.0,0.0,3.25,1157.62,false
128,3.251,1113.0,11.56,3179.0,100.0,0.0,0.0,0.0,3.251,1158.39,false
129,3.253,1136.0,11.46,3179.0,100.0,0.0,0.0,0.0,3.253,1162.31,false
130,3.237,1135.0,12.11,3179.0,100.0,0.0,0.0,0.0,3.237,1152.41,false
131,3.248,1141.0,11.59,3179.0,100.0,0.0,0.0,0.0,3.248,1155.91,false
132,3.252,1152.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.252,1162.95,false
133,3.25,1163.0,11.39,3179.0,100.0,0.0,0.0,0.0,3.25,1160.33,false
134,3.247,1145.0,12.8,3179.0,100.0,0.0,0.0,0.0,3.247,1160.46,false
135,3.257,1131.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.257,1158.09,false
136,3.248,1170.0,12.12,3179.0,100.0,0.0,0.0,0.0,3.248,1153.09,false
137,3.242,1132.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.242,1159.61,false
138,3.253,1166.0,11.52,3179.0,100.0,0.0,0.0,0.0,3.253,1160.9,false
139,3.257,1151.0,11.52,3179.0,100.0,0.0,0.0,0.0,3.257,1160.84,false
140,3.25,1150.0,11.87,3179.0,100.0,0.0,0.0,0.0,3.25,1156.72,false
141,3.255,1144.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.255,1160.0,false
142,3.25,1157.0,11.49,3179.0,100.0,0.0,0.0,0.0,3.25,1151.42,false
143,3.248,1143.0,11.57,3179.0,100.0,0.0,0.0,0.0,3.248,1164.87,false
144,3.243,1159.0,9.97,3179.0,100.0,0.0,0.0,0.0,3.243,1156.84,false
145,3.253,1110.0,21.88,3179.0,100.0,0.0,0.0,0.0,3.253,1151.8,false
146,3.255,1112.0,12.0,3178.0,100.0,0.0,0.0,0.0,3.255,1168.37,false
147,3.25,1144.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.25,1153.21,false
148,3.25,1174.0,11.86,3179.0,100.0,0.0,0.0,0.0,3.25,1160.36,false
149,3.25,1136.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.25,1160.85,false
150,3.245,1162.0,11.57,3179.0,100.0,0.0,0.0,0.0,3.245,1154.15,false
151,3.247,1134.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.247,1161.34,false
152,3.258,1165.0,11.55,3178.0,100.0,0.0,0.0,0.0,3.258,1162.54,false
153,3.251,1124.0,12.06,3179.0,100.0,0.0,0.0,0.0,3.251,1151.43,false
154,3.25,1165.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.25,1159.17,false
155,3.254,1154.0,11.6,3179.0,100.0,0.0,0.0,0.0,3.254,1162.49,false
156,3.242,1158.0,12.21,3179.0,100.0,0.0,0.0,0.0,3.242,1157.83,false
157,3.252,1127.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.252,1151.78,false
158,3.253,1149.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.253,1161.59,false
159,3.247,1126.0,11.78,3179.0,100.0,0.0,0.0,0.0,3.247,1156.58,false
160,3.259,1163.0,11.74,3179.0,100.0,0.0,0.0,0.0,3.259,1165.05,false
161,3.251,1122.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.251,1153.81,false
162,3.249,1158.0,11.54,3179.0,100.0,0.0,0.0,0.0,3.249,1154.34,false
163,3.225,1126.0,9.12,3179.0,100.0,0.0,0.0,0.0,3.225,1163.94,false
164,3.236,1130.0,8.16,3179.0,100.0,0.0,0.0,0.0,3.236,1152.96,false
165,3.245,1145.0,11.58,3179.0,100.0,0.0,0.0,0.0,3.245,1163.02,false
166,3.246,1147.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.246,1160.48,false
167,3.247,1133.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.247,1150.95,false
168,3.242,1140.0,11.93,3179.0,100.0,0.0,0.0,0.0,3.242,1160.16,false
169,3.249,1133.0,11.57,3179.0,100.0,0.0,0.0,0.0,3.249,1153.27,false
170,3.239,1118.0,12.18,3179.0,100.0,0.0,0.0,0.0,3.239,1158.47,false
171,3.258,1148.0,12.18,3179.0,100.0,0.0,0.0,0.0,3.258,1163.54,false
172,3.238,1128.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.238,1151.41,false
173,3.249,1172.0,11.67,3179.0,100.0,0.0,0.0,0.0,3.249,1164.86,false
174,3.252,1132.0,11.57,3179.0,100.0,0.0,0.0,0.0,3.252,1156.62,false
175,3.274,1133.0,25.29,3179.0,100.0,0.0,0.0,0.0,3.274,1150.64,false
176,3.253,1130.0,12.06,3179.0,100.0,0.0,0.0,0.0,3.253,1165.83,false
177,3.243,1142.0,11.62,3179.0,100.0,0.0,0.0,0.0,3.243,1157.54,false
178,3.249,1125.0,11.47,3179.0,100.0,0.0,0.0,0.0,3.249,1150.43,false
179,3.249,1151.0,11.96,3179.0,100.0,0.0,0.0,0.0,3.249,1165.28,false
180,3.256,1146.0,11.5,3179.0,100.0,0.0,0.0,0.0,3.256,1161.08,false
181,3.261,1137.0,12.04,3179.0,100.0,0.0,0.0,0.0,3.261,1155.37,false
182,3.208,1092.0,8.48,3179.0,100.0,0.0,714.0,0.41,3.208,1153.39,false
183,3.234,1155.0,9.68,3179.0,100.0,0.0,0.0,0.0,3.234,1162.67,false
184,3.248,1130.0,11.7,3179.0,100.0,0.0,0.0,0.0,3.248,1156.41,false
185,3.244,1141.0,11.97,3179.0,100.0,0.0,0.0,0.0,3.244,1162.68,false
186,3.252,1143.0,12.16,3179.0,100.0,0.0,0.0,0.0,3.252,1153.16,false
187,3.245,1140.0,11.23,3179.0,100.0,0.0,0.0,0.0,3.245,1163.32,false
188,3.25,1171.0,11.56,3179.0,100.0,0.0,0.0,0.0,3.25,1149.59,false
189,3.241,1142.0,12.11,3179.0,100.0,0.0,0.0,0.0,3.241,1165.5,false
190,3.24,1129.0,11.63,3179.0,100.0,0.0,0.0,0.0,3.24,1152.94,false
191,3.244,1149.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.244,1153.73,false
192,3.524,1155.0,14.24,3173.0,100.0,0.0,0.0,0.0,3.524,1164.43,false
193,3.27,1141.0,13.31,3179.0,100.0,0.0,0.0,0.0,3.27,1158.9,false
194,3.26,1152.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.26,1158.74,false
195,3.25,1157.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.25,1153.54,false
196,3.247,1148.0,12.0,3179.0,100.0,0.0,0.0,0.0,3.247,1161.46,false
197,3.245,1156.0,11.61,3179.0,100.0,0.0,0.0,0.0,3.245,1157.22,false
198,3.242,1139.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.242,1160.79,false
199,3.251,1151.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.251,1156.31,false
200,3.246,1110.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.246,1158.86,false
201,3.234,1141.0,7.08,3179.0,100.0,0.0,0.0,0.0,3.234,1158.72,false
202,3.241,1130.0,10.22,3179.0,100.0,0.0,0.0,0.0,3.241,1158.88,false
203,3.253,1185.0,11.86,3179.0,100.0,0.0,0.0,0.0,3.253,1155.03,false
204,3.263,1151.0,20.14,3179.0,100.0,0.0,0.0,0.0,3.263,1161.3,false
205,3.261,1111.0,17.21,3179.0,100.0,0.0,0.0,0.0,3.261,1158.1,false
206,3.245,1160.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.245,1157.17,false
207,3.249,1130.0,11.89,3178.0,100.0,0.0,0.0,0.0,3.249,1159.08,false
208,3.255,1171.0,11.74,3179.0,100.0,0.0,0.0,0.0,3.255,1158.73,false
209,3.246,1129.0,13.06,3178.0,100.0,0.0,0.0,0.0,3.246,1158.79,false
210,3.259,1173.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.259,1154.65,false
211,3.245,1151.0,12.17,3179.0,100.0,0.0,0.0,0.0,3.245,1158.69,false
212,3.254,1144.0,11.54,3179.0,100.0,0.0,0.0,0.0,3.254,1154.46,false
213,3.244,1148.0,11.86,3178.0,100.0,0.0,0.0,0.0,3.244,1164.66,false
214,3.237,1160.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.237,1152.1,false
215,3.247,1149.0,11.84,3179.0,100.0,0.0,0.0,0.0,3.247,1155.31,false
216,3.27,1140.0,13.55,3178.0,100.0,0.0,0.0,0.0,3.27,1166.59,false
217,3.255,1182.0,11.46,3179.0,100.0,0.0,0.0,0.0,3.255,1155.55,false
218,3.236,1131.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.236,1158.41,false
219,3.251,1180.0,11.62,3179.0,100.0,0.0,0.0,0.0,3.251,1158.58,false
220,3.228,1100.0,7.24,3179.0,100.0,0.0,0.0,0.0,3.228,1153.67,false
221,3.242,1138.0,10.73,3179.0,100.0,0.0,0.0,0.0,3.242,1161.31,false
222,3.253,1153.0,11.62,3179.0,100.0,0.0,0.0,0.0,3.253,1154.94,false
223,3.237,1154.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.237,1161.73,false
224,3.243,1157.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.243,1147.75,false
225,3.244,1132.0,12.29,3179.0,100.0,0.0,0.0,0.0,3.244,1161.09,false
226,3.248,1177.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.248,1162.2,false
227,3.246,1141.0,12.07,3179.0,100.0,0.0,0.0,0.0,3.246,1155.16,false
228,3.244,1111.0,11.53,3178.0,100.0,0.0,0.0,0.0,3.244,1161.14,false
229,3.253,1165.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.253,1158.4,false
230,3.241,1124.0,12.3,3179.0,100.0,0.0,0.0,0.0,3.241,1157.53,false
231,3.24,1141.0,11.74,3179.0,100.0,0.0,0.0,0.0,3.24,1155.79,false
232,3.245,1185.0,11.53,3179.0,100.0,0.0,0.0,0.0,3.245,1158.34,false
233,3.239,1117.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.239,1158.49,false
234,3.261,1154.0,24.81,3179.0,100.0,0.0,0.0,0.0,3.261,1152.98,false
235,3.234,1125.0,11.87,3179.0,100.0,0.0,0.0,0.0,3.234,1152.07,false
236,3.249,1138.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.249,1162.59,false
237,3.255,1162.0,12.01,3179.0,100.0,0.0,0.0,0.0,3.255,1156.03,false
238,3.222,1089.0,9.21,3179.0,100.0,0.0,0.0,0.0,3.222,1163.23,false
239,3.232,1143.0,8.31,3179.0,100.0,0.0,0.0,0.0,3.232,1149.82,false
240,3.244,1145.0,12.11,3179.0,100.0,0.0,0.0,0.0,3.244,1164.25,false
241,3.247,1130.0,12.58,3178.0,100.0,0.0,714.0,0.41,3.247,1158.61,false
242,3.247,1164.0,11.42,3179.0,100.0,0.0,0.0,0.0,3.247,1161.09,false
243,3.234,1091.0,11.84,3179.0,100.0,0.0,0.0,0.0,3.234,1152.09,false
244,3.243,1133.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.243,1166.12,false
245,3.256,1147.0,13.07,3179.0,100.0,0.0,0.0,0.0,3.256,1153.25,false
246,3.245,1127.0,11.55,3179.0,100.0,0.0,0.0,0.0,3.245,1157.23,false
247,3.259,1170.0,11.41,3179.0,100.0,0.0,0.0,0.0,3.259,1156.9,false
248,3.246,1129.0,11.71,3179.0,100.0,0.0,0.0,0.0,3.246,1160.6,false
249,3.227,1125.0,11.91,3179.0,100.0,0.0,0.0,0.0,3.227,1157.18,false
250,3.257,1178.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.257,1158.7,false
251,3.227,1128.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.227,1153.04,false
252,3.247,1175.0,11.64,3179.0,100.0,0.0,0.0,0.0,3.247,1160.9,false
253,3.255,1183.0,12.75,3179.0,100.0,0.0,0.0,0.0,3.255,1156.14,false
254,3.244,1117.0,12.08,3179.0,100.0,0.0,0.0,0.0,3.244,1158.52,false
255,3.26,1141.0,12.13,3179.0,100.0,0.0,0.0,0.0,3.26,1155.33,false
256,3.24,1153.0,11.9,3179.0,100.0,0.0,0.0,0.0,3.24,1157.65,false
257,3.21,1070.0,7.4,3179.0,100.0,0.0,0.0,0.0,3.21,1152.65,false
258,3.247,1193.0,9.89,3179.0,100.0,0.0,0.0,0.0,3.247,1160.38,false
259,3.239,1121.0,11.76,3179.0,100.0,0.0,0.0,0.0,3.239,1155.55,false
260,3.237,1106.0,11.85,3179.0,100.0,0.0,0.0,0.0,3.237,1161.35,false
261,3.239,1173.0,11.53,3179.0,100.0,0.0,0.0,0.0,3.239,1150.18,false
262,3.229,1132.0,11.86,3179.0,100.0,0.0,0.0,0.0,3.229,1156.12,false
263,3.242,1124.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.242,1160.8,false
264,3.263,1149.0,25.39,3179.0,100.0,0.0,0.0,0.0,3.263,1150.19,false
265,3.262,1133.0,15.34,3178.0,100.0,0.0,709.0,0.22,3.262,1159.92,false
266,3.247,1133.0,12.0,3178.0,100.0,0.0,709.0,0.22,3.247,1161.73,false
267,3.25,1189.0,11.51,3179.0,100.0,0.0,0.0,0.0,3.25,1151.48,false
268,3.24,1131.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.24,1161.92,false
269,3.245,1158.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.245,1155.22,false
270,3.248,1137.0,12.04,3179.0,100.0,0.0,0.0,0.0,3.248,1159.23,false
271,3.248,1107.0,11.93,3179.0,100.0,0.0,0.0,0.0,3.248,1158.06,false
272,3.239,1136.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.239,1156.17,false
273,3.246,1134.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.246,1159.02,false
274,3.236,1121.0,11.99,3179.0,100.0,0.0,0.0,0.0,3.236,1151.58,false
275,3.246,1099.0,10.83,3179.0,100.0,0.0,0.0,0.0,3.246,1164.26,false
276,3.226,1130.0,7.66,3179.0,100.0,0.0,0.0,0.0,3.226,1149.73,false
277,3.239,1136.0,11.79,3179.0,100.0,0.0,0.0,0.0,3.239,1163.62,false
278,3.247,1132.0,11.64,3179.0,100.0,0.0,0.0,0.0,3.247,1151.2,false
279,3.252,1177.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.252,1157.3,false
280,3.241,1141.0,11.73,3179.0,100.0,0.0,0.0,0.0,3.241,1161.45,false
281,3.244,1161.0,11.49,3179.0,100.0,0.0,0.0,0.0,3.244,1154.69,false
282,3.245,1157.0,11.77,3179.0,100.0,0.0,0.0,0.0,3.245,1157.41,false
283,3.229,1151.0,11.82,3179.0,100.0,0.0,0.0,0.0,3.229,1158.67,false
284,3.236,1129.0,11.91,3179.0,100.0,0.0,0.0,0.0,3.236,1153.21,false
285,3.248,1137.0,11.62,3179.0,100.0,0.0,0.0,0.0,3.248,1149.52,false
286,3.235,1133.0,11.74,3179.0,100.0,0.0,0.0,0.0,3.235,1162.69,false
287,3.251,1119.0,12.5,3179.0,100.0,0.0,0.0,0.0,3.251,1161.35,false
288,3.246,1175.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.246,1148.59,false
289,3.243,1128.0,11.76,3179.0,100.0,0.0,0.0,0.0,3.243,1161.93,false
290,3.238,1141.0,12.26,3179.0,100.0,0.0,0.0,0.0,3.238,1150.87,false
291,3.25,1183.0,11.66,3179.0,100.0,0.0,0.0,0.0,3.25,1162.58,false
