Time (s),Power (W),Voltage (V),Amps (A)
0,251.5,239.0,1.081
1,251.4,238.9,1.08
2,251.2,239.1,1.108
3,251.4,239.2,1.084
4,251.6,239.2,1.082
5,251.6,239.1,1.099
6,251.8,239.2,1.081
7,251.8,239.1,1.083
8,251.6,239.1,1.088
9,251.7,239.0,1.089
10,251.7,239.0,1.088
11,251.6,239.0,1.091
12,251.4,239.1,1.094
13,251.5,238.8,1.1
14,251.6,239.0,1.085
15,251.5,239.0,1.079
16,251.5,238.8,1.081
17,251.4,238.7,1.081
18,251.2,238.8,1.093
19,251.2,239.0,1.079
20,251.2,238.8,1.08
21,251.0,238.7,1.098
22,251.1,238.9,1.101
23,251.3,239.0,1.08
24,251.5,238.9,1.094
25,251.4,238.7,1.081
26,251.4,239.0,1.105
27,251.5,239.0,1.085
28,251.3,239.0,1.095
29,251.3,238.8,1.083
30,251.3,238.9,1.095
31,251.1,239.2,1.087
32,250.9,239.1,1.103
33,251.1,239.2,1.089
34,251.3,239.3,1.081
35,251.2,239.1,1.112
36,251.4,239.3,1.078
37,251.4,239.1,1.088
38,251.3,239.2,1.087
39,251.2,239.3,1.101
40,251.4,239.2,1.086
41,251.3,239.1,1.097
42,251.3,239.2,1.098
43,251.4,239.4,1.08
44,251.6,239.4,1.078
45,251.4,239.2,1.081
46,251.5,239.1,1.081
47,251.4,239.2,1.081
48,251.3,239.2,1.076
49,251.3,239.4,1.082
50,251.4,239.1,1.083
51,251.3,239.3,1.081
52,251.1,239.1,1.098
53,251.1,239.1,1.082
54,251.4,239.2,1.079
55,251.2,239.3,1.076
56,251.2,239.3,1.086
57,251.2,239.3,1.093
58,251.3,239.2,1.098
59,251.5,239.0,1.099
60,251.8,239.0,1.086
61,251.8,239.1,1.097
62,251.9,239.1,1.099
63,252.1,239.0,1.097
64,252.5,238.9,1.165
65,253.0,239.1,1.128
66,253.1,239.0,1.093
67,253.2,239.1,1.091
68,253.0,239.2,1.094
69,252.9,239.2,1.091
70,252.9,239.2,1.091
71,252.8,239.2,1.108
72,252.6,239.0,1.114
73,252.8,239.1,1.092
74,252.9,239.3,1.094
75,252.9,239.3,1.087
76,252.9,239.2,1.087
77,253.0,239.1,1.092
78,252.9,239.2,1.092
79,253.0,239.3,1.091
80,253.0,239.3,1.093
81,253.0,239.0,1.101
82,252.9,239.0,1.103
83,253.1,239.1,1.098
84,253.3,239.2,1.096
85,253.2,239.3,1.091
86,253.2,239.3,1.11
87,253.4,239.3,1.096
88,253.3,239.3,1.105
89,253.3,239.2,1.09
90,253.3,239.1,1.091
91,253.2,239.2,1.089
92,253.0,239.0,1.113
93,253.2,239.2,1.093
94,253.5,239.1,1.095
95,253.4,239.0,1.112
96,253.5,239.1,1.09
97,253.3,239.0,1.081
98,253.0,239.1,1.084
99,252.6,239.1,1.09
100,252.6,239.1,1.082
101,252.3,239.0,1.101
102,252.3,239.2,1.102
103,252.2,239.2,1.083
104,252.3,239.2,1.085
105,252.0,239.2,1.081
106,252.1,239.2,1.091
107,252.0,239.1,1.081
108,251.8,239.0,1.08
109,251.6,239.1,1.085
110,251.7,239.2,1.086
111,251.6,239.2,1.081
112,251.3,239.2,1.1
113,251.4,239.1,1.095
114,251.8,239.1,1.083
115,251.7,238.8,1.096
116,251.8,239.0,1.103
117,251.8,239.0,1.08
118,251.7,239.0,1.079
119,251.5,239.0,1.089
120,251.5,238.9,1.081
121,251.3,238.9,1.097
122,251.2,238.9,1.093
123,251.3,239.0,1.096
124,251.5,239.1,1.082
125,251.4,239.0,1.103
126,251.5,239.0,1.094
127,251.5,239.0,1.09
128,251.3,239.0,1.084
129,251.1,238.9,1.086
130,251.2,238.9,1.082
131,251.5,238.8,1.098
132,251.3,238.8,1.095
133,251.4,238.9,1.087
134,251.6,238.9,1.087
135,251.4,238.9,1.076
136,251.4,238.7,1.103
137,251.5,239.0,1.081
138,251.3,239.0,1.083
139,251.1,238.9,1.083
140,251.3,238.9,1.092
141,251.2,238.9,1.082
142,251.0,239.0,1.1
143,251.2,238.8,1.084
144,251.4,238.7,1.081
145,251.2,238.7,1.079
146,251.1,238.8,1.105
147,251.4,238.9,1.089
148,251.2,238.9,1.082
149,251.0,238.8,1.082
150,251.1,238.9,1.08
151,251.0,238.8,1.079
152,250.8,238.9,1.093
153,251.0,238.9,1.083
154,251.1,238.8,1.082
155,251.0,238.8,1.079
156,251.3,239.1,1.08
157,251.4,239.0,1.083
158,251.2,239.0,1.081
159,251.1,238.9,1.089
160,251.2,239.0,1.099
161,251.4,239.0,1.101
162,251.3,239.1,1.089
163,251.4,239.0,1.078
164,251.6,238.8,1.089
165,251.5,238.8,1.085
166,251.5,238.7,1.082
167,251.5,238.8,1.081
168,251.3,239.0,1.095
169,251.2,238.9,1.079
170,251.3,239.0,1.098
171,251.3,238.9,1.086
172,251.2,238.8,1.097
173,251.3,239.0,1.085
174,251.5,238.9,1.083
175,251.4,238.9,1.083
176,251.5,239.1,1.099
177,251.7,239.1,1.092
178,251.6,239.2,1.087
179,251.6,239.1,1.085
180,251.6,239.0,1.086
181,251.5,239.0,1.085
182,251.3,238.9,1.099
183,251.4,239.2,1.087
184,251.6,239.2,1.083
185,251.4,239.2,1.092
186,251.7,239.3,1.087
187,251.8,239.2,1.085
188,251.7,239.3,1.088
189,251.5,239.1,1.08
190,251.5,239.3,1.082
191,251.4,239.3,1.093
192,251.3,239.3,1.103
193,251.3,239.2,1.176
194,259.0,239.3,1.081
195,250.4,239.3,1.08
196,250.5,239.3,1.083
197,250.8,239.2,1.079
198,250.8,239.2,1.087
199,250.7,239.3,1.083
200,251.0,239.2,1.08
201,250.8,239.1,1.083
202,250.8,239.2,1.091
203,251.0,239.1,1.087
204,251.2,239.4,1.093
205,251.2,239.3,1.085
206,251.2,239.1,1.095
207,251.5,239.2,1.089
208,251.3,239.3,1.085
209,251.2,239.2,1.091
210,251.3,239.1,1.082
211,251.2,239.0,1.09
212,251.1,239.0,1.096
213,251.1,239.2,1.091
214,251.4,239.2,1.084
215,251.3,239.2,1.084
216,251.4,239.1,1.081
217,251.5,239.2,1.079
218,251.3,239.0,1.088
219,251.1,239.0,1.088
220,251.2,238.9,1.085
221,251.0,239.1,1.094
222,250.9,239.1,1.099
223,250.9,239.2,1.086
224,251.2,239.0,1.093
225,251.1,239.1,1.076
226,251.1,239.1,1.085
227,251.1,239.3,1.077
228,251.0,239.2,1.085
229,250.9,239.1,1.086
230,251.0,239.1,1.084
231,250.9,239.2,1.079
232,250.7,239.3,1.096
233,251.0,239.1,1.083
234,251.2,239.0,1.085
235,251.2,239.2,1.08
236,251.0,238.9,1.1
237,251.3,239.0,1.087
238,251.1,239.1,1.08
239,251.0,239.1,1.086
240,251.1,239.0,1.082
241,250.9,239.0,1.083
242,250.7,238.9,1.109
243,250.9,238.9,1.08
244,251.2,239.0,1.082
245,251.1,238.9,1.078
246,251.1,238.9,1.085
247,251.3,239.0,1.091
248,251.4,239.0,1.097
249,251.3,239.2,1.084
250,251.4,239.1,1.096
251,251.2,239.2,1.093
252,251.1,239.2,1.103
253,251.2,239.1,1.083
254,251.4,239.1,1.093
255,251.2,239.2,1.083
256,251.2,238.9,1.093
257,251.4,239.0,1.082
258,251.3,238.9,1.08
259,251.6,238.9,1.088
260,251.7,239.0,1.081
261,251.6,238.9,1.082
262,251.3,239.0,1.095
263,251.4,239.0,1.086
264,251.5,239.0,1.078
265,251.4,239.2,1.083
266,251.2,239.1,1.09
267,251.4,239.1,1.084
268,251.2,239.0,1.083
269,251.1,239.1,1.088
270,251.2,239.2,1.085
271,251.0,239.2,1.084
272,250.9,239.0,1.093
273,251.0,239.0,1.084
274,251.4,239.1,1.084
275,251.3,238.9,1.08
276,251.5,239.0,1.085
277,251.5,238.9,1.091
278,251.5,238.9,1.086
279,251.4,238.9,1.095
280,251.6,239.0,1.084
281,251.4,238.9,1.092
282,251.4,238.9,1.096
283,251.5,238.9,1.088
284,251.9,239.1,1.088
285,251.7,239.1,1.084
286,251.6,239.2,1.084
287,251.7,238.8,1.083
288,251.6,238.8,1.087
289,251.5,239.0,1.1
290,251.7,238.9,1.092
291,251.6,238.8,1.09
292,251.6,238.9,1.103
293,251.7,238.9,1.095
294,251.9,238.8,1.086
295,251.7,238.6,1.1
296,251.7,238.6,1.094
297,251.8,238.5,1.09
298,251.7,238.7,1.085
299,251.4,238.7,1.087
300,251.6,238.8,1.094
301,251.6,238.8,1.085
302,251.5,238.7,1.1
303,251.7,238.9,1.086
304,252.0,238.8,1.083
305,251.8,238.7,1.082
306,251.9,238.7,1.085
307,251.9,238.9,1.082
308,251.7,238.8,1.082
309,251.5,238.8,1.08
310,251.5,238.9,1.099
311,251.4,238.9,1.09
312,251.2,238.8,1.111
313,251.3,238.7,1.083
314,251.5,238.6,1.082
315,251.4,238.8,1.082
316,251.2,238.8,1.083
317,251.4,238.7,1.082
318,251.2,238.7,1.083
319,251.1,238.7,1.088
320,251.2,238.9,1.083
321,251.1,238.8,1.082
322,250.9,238.8,1.092
323,251.1,238.9,1.085
324,251.3,238.9,1.084
325,251.2,238.7,1.084
326,251.1,238.7,1.096
327,251.4,238.7,1.082
328,251.3,238.7,1.087
329,251.1,238.6,1.09
330,251.2,238.7,1.094
331,251.1,238.6,1.082
332,250.8,238.5,1.109
333,251.0,238.7,1.083
334,251.2,238.8,1.091
335,251.1,238.8,1.08
336,251.1,238.7,1.091
337,251.3,238.7,1.083
338,251.3,238.6,1.088
339,251.2,238.6,1.094
340,251.3,238.8,1.079
341,251.0,238.7,1.088
342,250.9,238.6,1.092
343,251.0,238.5,1.084
344,251.2,238.5,1.079
345,251.1,238.5,1.082
346,251.1,238.7,1.08
347,251.1,238.8,1.09
348,251.1,238.6,1.082
349,250.9,238.6,1.085
350,251.1,238.7,1.081
351,250.9,238.7,1.09
352,250.8,238.6,1.098
353,250.9,238.7,1.091
354,258.5,239.0,1.084
355,249.9,239.0,1.083
356,250.0,238.8,1.09
357,250.3,238.9,1.089
358,250.5,239.0,1.088
359,250.6,239.1,1.091
360,251.0,239.1,1.088
361,251.1,239.0,1.098
362,251.2,238.9,1.104
363,251.5,238.9,1.105
364,251.9,239.1,1.089
365,251.9,239.1,1.098
366,252.1,239.1,1.095
367,252.4,238.9,1.099
368,252.5,239.0,1.092
369,252.4,239.2,1.106
370,252.7,239.1,1.092
371,252.6,238.9,1.1
372,252.7,238.9,1.107
373,252.9,238.9,1.094
374,253.2,238.8,1.096
375,253.1,238.5,1.103
376,253.2,238.5,1.099
377,253.5,238.6,1.102
378,253.5,238.7,1.097
379,253.3,238.5,1.096
380,253.5,238.6,1.097
381,253.4,238.7,1.093
382,253.3,238.6,1.11
383,253.4,238.7,1.097
384,253.6,238.7,1.097
385,253.5,238.6,1.089
386,253.4,238.5,1.101
387,253.7,238.6,1.102
388,253.5,238.6,1.1
389,253.5,238.7,1.101
390,253.5,239.0,1.092
391,253.4,238.8,1.101
392,253.3,238.8,1.1
393,253.4,238.8,1.093
394,253.6,238.5,1.093
395,253.5,238.8,1.09
396,253.5,238.7,1.101
397,253.7,239.0,1.115
398,253.6,239.0,1.101
399,253.2,239.1,1.105
400,253.3,239.0,1.089
401,253.0,239.2,1.093
402,252.8,239.2,1.098
403,252.7,239.1,1.094
404,252.9,239.0,1.088
405,252.7,239.3,1.083
406,252.5,239.3,1.1
407,252.7,239.0,1.107
408,252.5,239.2,1.088
409,252.3,239.2,1.082
410,252.3,239.4,1.084
411,252.1,239.4,1.087
412,252.0,239.2,1.095
413,252.0,239.1,1.086
414,252.2,239.1,1.079
415,252.0,239.3,1.08
416,251.8,239.2,1.084
417,251.9,239.3,1.096
418,251.8,239.2,1.079
419,251.5,239.1,1.09
420,251.6,239.1,1.082
421,251.4,239.2,1.081
422,251.2,239.2,1.104
423,251.3,239.1,1.09
424,251.5,239.2,1.09
425,251.5,239.1,1.086
426,251.5,239.1,1.085
427,251.7,239.1,1.093
428,251.8,239.1,1.08
429,251.6,239.2,1.085
430,251.7,239.3,1.098
431,251.7,239.5,1.085
