Time (s),Power (W),Voltage (V),Amps (A)
0,251.7,240.6,1.078
1,251.7,240.6,1.085
2,251.7,240.4,1.084
3,251.8,240.4,1.091
4,251.8,240.5,1.079
5,252.3,240.6,1.086
6,252.2,240.6,1.077
7,251.9,240.4,1.141
8,252.2,240.3,1.077
9,252.0,240.5,1.071
10,251.8,240.6,1.074
11,251.7,240.4,1.075
12,251.8,240.2,1.085
13,251.8,240.4,1.077
14,251.6,240.6,1.083
15,252.0,240.6,1.079
16,251.8,240.7,1.079
17,251.7,240.4,1.141
18,251.9,240.6,1.076
19,251.7,240.6,1.077
20,251.6,240.6,1.076
21,251.7,240.5,1.08
22,251.6,240.5,1.079
23,251.6,240.5,1.074
24,251.6,240.6,1.08
25,252.1,240.4,1.077
26,251.8,240.4,1.08
27,251.7,240.5,1.139
28,252.0,240.5,1.078
29,251.8,240.5,1.075
30,251.6,240.4,1.08
31,251.6,240.4,1.078
32,251.6,240.3,1.099
33,251.7,240.3,1.077
34,251.5,240.4,1.095
35,251.9,240.3,1.078
36,251.8,240.5,1.084
37,251.7,240.3,1.133
38,251.8,240.5,1.094
39,251.8,240.6,1.091
40,251.9,240.5,1.098
41,252.2,240.5,1.089
42,252.3,240.4,1.089
43,252.4,240.4,1.088
44,252.4,240.5,1.084
45,252.9,240.6,1.088
46,253.0,240.5,1.086
47,252.9,240.2,1.148
48,253.3,240.3,1.083
49,253.2,240.3,1.09
50,253.2,240.4,1.089
51,253.3,240.4,1.093
52,253.4,240.4,1.095
53,253.4,240.6,1.091
54,253.4,240.4,1.09
55,253.8,240.5,1.105
56,253.8,240.4,1.088
57,253.6,240.5,1.152
58,253.9,240.3,1.086
59,253.6,240.5,1.088
60,253.5,240.4,1.089
61,253.5,240.5,1.082
62,253.5,240.3,1.115
63,253.6,240.4,1.088
64,253.4,240.5,1.087
65,253.8,240.4,1.092
66,253.6,240.3,1.088
67,253.6,240.5,1.144
68,253.8,240.4,1.086
69,253.8,240.4,1.088
70,253.6,240.5,1.092
71,259.7,240.2,1.09
72,253.3,240.4,1.096
73,253.3,240.4,1.09
74,253.3,240.3,1.092
75,253.7,240.5,1.09
76,253.6,240.2,1.094
77,253.6,240.3,1.145
78,253.8,240.4,1.093
79,253.9,240.3,1.08
80,253.6,240.4,1.088
81,253.5,240.3,1.095
82,253.5,240.4,1.107
83,253.4,240.4,1.077
84,253.1,240.3,1.084
85,253.5,240.4,1.082
86,253.2,240.3,1.077
87,253.0,240.2,1.147
88,253.2,240.4,1.083
89,253.0,240.4,1.078
90,252.9,240.4,1.076
91,252.8,240.1,1.078
92,252.7,240.4,1.102
93,252.6,240.3,1.078
94,252.4,240.5,1.083
95,252.8,240.4,1.088
96,252.7,240.3,1.077
97,252.6,240.4,1.134
98,252.8,240.5,1.078
99,252.6,240.3,1.081
100,252.6,240.3,1.083
101,252.5,240.4,1.081
102,252.5,240.5,1.102
103,252.4,240.3,1.077
104,252.2,240.3,1.079
105,252.5,240.5,1.08
106,252.4,240.3,1.077
107,252.1,240.4,1.145
108,252.4,240.5,1.075
109,252.1,240.4,1.079
110,252.0,240.3,1.086
111,252.0,240.5,1.087
112,252.0,240.4,1.087
113,251.9,240.3,1.081
114,251.8,240.6,1.083
115,252.3,240.2,1.095
116,252.2,240.6,1.076
117,251.9,240.4,1.15
118,252.3,240.2,1.076
119,252.0,240.4,1.086
120,251.8,240.4,1.079
121,251.9,240.6,1.084
122,251.9,240.5,1.075
123,251.9,240.4,1.089
124,251.8,240.6,1.077
125,252.1,240.4,1.101
126,252.1,240.4,1.074
127,251.9,240.3,1.144
128,252.0,240.6,1.076
129,251.9,240.6,1.085
130,251.8,240.6,1.084
131,251.8,240.6,1.079
132,251.8,240.6,1.079
133,251.7,240.4,1.076
134,251.6,240.6,1.074
135,252.0,240.4,1.097
136,252.0,240.6,1.077
137,251.8,240.5,1.136
138,252.0,240.3,1.116
139,252.4,240.4,1.076
140,252.2,240.6,1.078
141,252.1,240.5,1.075
142,252.0,240.4,1.083
143,252.2,240.6,1.076
144,252.0,240.5,1.074
145,252.5,240.5,1.076
146,252.2,240.6,1.075
147,252.0,240.5,1.138
148,252.1,240.5,1.079
