Time (s),Power (W),Voltage (V),Amps (A)
0,253.1,239.0,1.084
1,252.9,238.8,1.097
2,253.0,238.9,1.084
3,252.7,238.9,1.099
4,252.7,239.1,1.091
5,253.0,239.1,1.098
6,253.1,238.8,1.092
7,252.8,238.7,1.149
8,253.1,238.9,1.101
9,253.0,239.1,1.108
10,253.1,239.1,1.084
11,252.9,238.8,1.098
12,253.0,238.9,1.084
13,252.8,238.9,1.098
14,252.7,239.1,1.097
15,253.0,239.0,1.097
16,253.1,239.0,1.083
17,252.9,238.8,1.146
18,253.2,238.9,1.101
19,253.1,239.0,1.114
20,253.1,239.1,1.085
21,253.1,239.0,1.09
22,253.0,238.8,1.094
23,253.0,239.1,1.088
24,252.8,239.1,1.087
25,253.2,239.1,1.088
26,253.2,238.8,1.085
27,253.0,238.9,1.139
28,253.2,239.1,1.088
29,253.2,239.0,1.122
30,253.4,239.0,1.099
31,253.6,238.8,1.093
32,253.6,238.9,1.103
33,253.7,239.0,1.098
34,253.7,239.0,1.098
35,254.2,239.0,1.101
36,254.4,239.0,1.101
37,254.4,239.0,1.164
38,254.7,238.9,1.115
39,254.7,239.1,1.107
40,254.8,239.0,1.101
41,254.9,238.9,1.094
42,254.7,238.9,1.1
43,254.6,238.8,1.097
44,254.6,239.0,1.098
45,254.9,238.9,1.099
46,254.9,239.1,1.1
47,254.9,238.9,1.147
48,255.1,238.8,1.123
49,255.2,238.9,1.099
50,255.1,238.9,1.095
51,255.0,238.9,1.091
52,254.8,239.1,1.093
53,254.6,239.0,1.095
54,254.5,238.8,1.095
55,254.7,238.7,1.098
56,254.8,239.1,1.099
57,254.7,239.0,1.15
58,254.9,238.9,1.099
59,254.8,238.8,1.098
60,254.7,239.1,1.093
61,254.6,239.1,1.092
62,254.5,238.9,1.094
63,254.4,238.9,1.1
64,254.3,239.0,1.091
65,254.5,238.9,1.098
66,254.6,238.9,1.095
67,254.5,238.9,1.163
68,254.8,239.1,1.086
69,254.4,238.9,1.086
70,254.2,239.0,1.103
71,254.1,239.0,1.089
72,254.0,239.0,1.098
73,254.3,238.8,1.097
74,254.2,238.9,1.096
75,254.3,239.0,1.105
76,254.4,239.2,1.089
77,254.1,238.9,1.147
78,254.3,239.0,1.11
79,254.0,238.9,1.093
80,253.8,238.8,1.086
81,253.7,239.1,1.091
82,253.5,239.1,1.099
83,253.3,239.0,1.089
84,253.1,239.0,1.086
85,253.2,238.9,1.087
86,253.2,238.9,1.088
87,253.2,239.0,1.129
88,253.3,239.1,1.089
89,253.2,239.2,1.084
90,252.9,239.1,1.096
91,253.0,239.2,1.087
92,252.9,239.1,1.087
93,252.8,239.1,1.083
94,252.7,239.0,1.097
95,253.1,238.9,1.09
96,253.2,239.0,1.093
97,253.2,238.7,1.137
98,253.3,239.1,1.088
99,253.3,239.0,1.089
100,253.1,238.9,1.11
101,253.2,239.0,1.091
102,253.1,239.1,1.108
103,253.1,239.0,1.087
104,252.9,238.8,1.107
105,253.2,239.1,1.086
106,253.2,238.9,1.097
107,253.1,238.8,1.142
108,253.2,239.0,1.117
109,253.3,239.0,1.087
110,253.0,239.1,1.089
111,253.1,239.0,1.087
112,252.9,239.0,1.089
113,252.8,239.1,1.086
114,252.6,238.9,1.089
115,253.0,239.0,1.09
116,252.9,239.0,1.098
117,253.1,238.8,1.153
118,253.4,239.0,1.086
119,253.2,239.0,1.087
120,253.1,239.1,1.09
121,253.1,238.8,1.087
122,253.1,239.0,1.09
123,252.9,239.1,1.088
124,252.7,239.1,1.1
125,253.1,238.8,1.089
126,253.1,238.9,1.095
127,253.0,239.0,1.144
128,253.4,238.8,1.086
129,253.2,239.0,1.087
130,253.2,239.2,1.088
131,253.1,238.9,1.094
132,253.3,239.0,1.116
133,259.8,239.2,1.086
134,252.1,239.1,1.087
135,252.4,239.0,1.095
136,252.7,239.1,1.087
137,252.7,239.0,1.159
138,253.0,239.0,1.116
139,252.9,239.0,1.101
140,252.9,239.0,1.086
141,252.9,238.8,1.098
142,253.0,239.1,1.092
143,252.8,239.1,1.096
144,252.8,239.1,1.087
145,253.0,239.1,1.103
146,253.1,238.9,1.091
147,252.9,238.9,1.149
148,253.2,239.2,1.084
149,253.0,239.2,1.086
150,252.9,239.0,1.084
151,252.8,239.0,1.086
152,252.7,239.0,1.086
153,252.5,239.0,1.084
154,252.4,239.1,1.085
155,252.6,239.1,1.09
156,252.8,239.1,1.087
157,252.6,239.0,1.162
158,252.9,239.0,1.088
159,252.7,238.9,1.091
160,252.6,238.9,1.085
