Time (s),Power (W),Voltage (V),Amps (A)
0,252.2,240.4,1.099
1,252.4,240.4,1.084
2,252.6,240.5,1.102
3,252.6,240.5,1.092
4,252.7,240.5,1.098
5,252.7,240.5,1.076
6,252.4,240.5,1.101
7,252.4,240.5,1.082
8,252.4,240.5,1.085
9,252.3,240.4,1.081
10,252.2,240.5,1.085
11,252.3,240.5,1.087
12,252.6,240.5,1.094
13,252.7,240.3,1.115
14,252.9,240.2,1.083
15,252.8,240.4,1.082
16,252.6,240.4,1.087
17,252.7,240.3,1.094
18,252.8,240.2,1.097
19,252.8,240.3,1.09
20,252.8,240.2,1.086
21,252.9,240.3,1.085
22,253.1,240.3,1.104
23,253.0,240.1,1.109
24,253.2,240.4,1.1
25,253.2,240.4,1.082
26,253.0,240.3,1.089
27,252.8,240.1,1.083
28,252.8,240.3,1.097
29,252.7,240.2,1.085
30,252.5,240.2,1.091
31,252.7,240.2,1.088
32,252.9,240.3,1.101
33,252.9,240.3,1.115
34,253.1,240.3,1.083
35,252.9,240.3,1.086
36,252.9,240.1,1.082
37,252.7,240.2,1.087
38,252.8,240.2,1.083
39,252.6,240.1,1.084
40,252.6,240.1,1.085
41,252.6,240.3,1.091
42,262.2,240.2,1.099
43,251.5,240.3,1.115
44,251.9,240.3,1.085
45,251.9,240.2,1.087
46,251.9,240.2,1.085
47,251.9,240.0,1.088
48,252.1,240.1,1.082
49,251.9,240.2,1.093
50,251.9,240.1,1.079
51,251.9,240.1,1.102
52,252.3,240.2,1.087
53,252.3,240.2,1.116
54,252.5,240.3,1.084
55,252.4,240.2,1.087
56,252.4,240.2,1.079
57,252.2,240.2,1.093
58,252.4,240.0,1.085
59,252.3,240.1,1.086
60,252.3,240.1,1.085
61,252.4,240.3,1.086
62,252.7,240.4,1.081
63,252.6,240.1,1.114
64,252.9,240.1,1.083
65,252.7,240.1,1.084
66,252.5,240.1,1.077
67,252.5,240.1,1.096
68,252.6,240.2,1.082
69,252.6,240.1,1.091
70,252.5,240.1,1.081
71,252.6,240.1,1.101
72,253.0,240.1,1.081
73,252.9,240.1,1.108
74,253.1,240.0,1.085
75,253.0,240.1,1.094
76,253.0,240.3,1.081
77,252.9,240.2,1.085
78,252.9,240.3,1.095
79,252.8,240.3,1.079
80,252.5,240.2,1.079
81,252.6,240.2,1.082
82,252.8,240.1,1.082
83,252.8,240.1,1.102
84,252.9,240.1,1.081
85,252.7,240.1,1.088
86,252.7,240.2,1.091
87,252.8,240.3,1.089
88,253.0,240.2,1.092
89,253.1,240.1,1.091
90,253.0,240.0,1.099
91,253.3,240.0,1.094
92,253.6,240.3,1.095
93,253.8,240.3,1.109
94,254.1,240.2,1.089
95,254.0,240.1,1.087
96,253.9,240.1,1.092
97,253.8,240.2,1.094
98,253.9,240.2,1.093
99,253.9,240.3,1.09
100,253.9,240.3,1.096
101,254.0,240.2,1.1
102,254.5,240.0,1.09
103,254.4,240.2,1.101
104,254.6,240.0,1.088
105,254.4,240.3,1.094
106,254.3,240.0,1.093
107,254.4,240.2,1.092
108,254.4,240.0,1.091
109,254.2,240.2,1.099
110,254.2,240.1,1.091
111,254.3,239.9,1.102
112,254.6,240.1,1.088
113,254.5,239.9,1.118
114,254.8,240.1,1.117
115,254.8,240.0,1.099
116,254.7,240.1,1.093
117,254.5,240.2,1.089
118,254.5,240.1,1.094
119,254.4,240.1,1.091
120,254.3,239.9,1.093
121,254.4,240.2,1.1
122,254.6,240.1,1.096
123,254.6,240.1,1.133
124,254.9,240.1,1.095
125,254.7,240.0,1.099
126,254.5,240.2,1.086
127,254.2,240.3,1.086
128,254.1,240.1,1.089
129,253.9,240.2,1.097
130,253.8,240.3,1.088
131,254.4,240.0,1.104
132,254.7,240.1,1.087
133,254.3,240.1,1.119
134,254.4,240.2,1.114
135,254.2,240.3,1.089
136,253.9,240.3,1.091
137,253.9,240.0,1.083
138,253.7,240.1,1.104
139,253.5,240.1,1.083
140,253.3,240.3,1.1
141,253.3,240.3,1.087
142,253.5,240.2,1.1
143,253.4,240.2,1.116
144,253.6,240.3,1.097
145,253.5,240.2,1.08
146,253.1,240.1,1.085
147,253.0,240.0,1.081
148,252.8,240.0,1.09
149,252.8,240.3,1.086
150,252.7,240.3,1.087
151,252.9,240.1,1.085
152,253.1,240.1,1.089
153,252.9,240.3,1.117
154,253.2,240.2,1.09
155,253.0,240.1,1.079
156,252.9,240.3,1.082
157,252.7,240.1,1.082
158,252.6,240.3,1.083
159,252.5,240.2,1.081
160,252.4,240.3,1.095
161,252.5,240.3,1.097
162,252.9,240.2,1.091
163,252.8,240.1,1.106
164,253.0,240.3,1.097
165,252.8,240.2,1.082
166,252.7,240.2,1.083
167,252.6,240.2,1.078
168,252.6,240.2,1.08
169,252.3,240.2,1.079
170,252.2,240.3,1.084
171,252.3,240.1,1.086
172,252.6,240.2,1.084
173,252.4,240.2,1.126
174,252.7,240.2,1.079
175,252.6,240.4,1.078
176,252.6,240.3,1.083
177,252.5,240.3,1.09
178,252.6,240.3,1.088
179,252.4,240.4,1.083
180,252.4,240.2,1.098
181,252.5,240.2,1.089
182,252.9,240.2,1.08
183,252.6,240.1,1.117
184,252.9,240.2,1.081
185,252.6,240.3,1.08
186,252.6,240.2,1.08
187,252.5,240.3,1.091
188,252.7,240.1,1.197
189,258.4,240.3,1.095
190,252.3,240.4,1.082
191,252.3,240.2,1.108
192,252.7,240.3,1.086
193,252.5,240.3,1.115
194,252.8,240.4,1.079
195,252.8,240.3,1.082
196,252.6,240.1,1.081
197,252.5,240.2,1.094
198,252.6,240.1,1.102
199,252.6,240.4,1.096
200,252.6,240.4,1.083
201,252.6,240.2,1.096
202,252.9,240.3,1.079
203,252.6,240.3,1.106
204,252.9,240.2,1.084
205,252.7,240.2,1.081
206,252.6,240.2,1.082
207,252.4,240.3,1.086
208,252.4,240.2,1.08
209,252.3,240.2,1.084
210,252.2,240.2,1.082
211,252.3,240.0,1.085
212,252.7,240.2,1.082
213,252.6,240.1,1.098
214,252.9,240.1,1.094
215,252.9,240.2,1.082
216,252.8,240.0,1.086
217,252.7,240.1,1.08
218,252.7,240.4,1.081
219,252.6,240.4,1.086
220,252.6,240.2,1.087
221,252.7,240.1,1.086
222,253.1,240.1,1.088
223,253.3,240.2,1.095
224,253.4,240.2,1.081
225,253.2,240.3,1.08
226,253.0,240.4,1.084
