Time (s),Power (W),Voltage (V),Amps (A)
0,252.9,239.6,1.082
1,252.8,239.7,1.091
2,252.7,239.5,1.083
3,252.9,239.5,1.091
4,252.8,239.4,1.082
5,252.7,239.6,1.117
6,253.0,239.7,1.088
7,253.0,239.6,1.083
8,252.8,239.7,1.087
9,252.7,239.7,1.091
10,252.7,239.4,1.094
11,258.7,239.6,1.084
12,253.1,239.4,1.1
13,253.4,239.7,1.085
14,253.2,239.6,1.084
15,252.9,239.7,1.109
16,253.1,239.7,1.081
17,252.9,239.5,1.079
18,252.7,239.5,1.087
19,252.7,239.7,1.078
20,252.4,239.5,1.082
21,252.4,239.4,1.086
22,252.4,239.6,1.083
23,252.7,239.7,1.082
24,252.5,239.5,1.084
25,252.5,239.7,1.11
26,252.7,239.7,1.087
27,252.7,239.6,1.085
28,252.4,239.4,1.097
29,252.5,239.7,1.083
30,252.2,239.7,1.086
31,252.2,239.6,1.085
32,252.2,239.6,1.09
33,252.6,239.6,1.083
34,252.5,239.7,1.092
35,252.3,239.7,1.111
36,252.6,239.4,1.092
37,252.6,239.7,1.082
38,252.3,239.7,1.089
39,252.4,239.7,1.081
40,252.2,239.6,1.087
41,252.2,239.5,1.084
42,252.3,239.7,1.087
43,252.6,239.5,1.086
44,252.6,239.5,1.087
45,252.5,239.6,1.11
46,252.8,239.5,1.092
47,252.7,239.6,1.083
48,252.6,239.6,1.112
49,252.7,239.5,1.08
50,252.5,239.4,1.1
51,252.4,239.6,1.083
52,252.4,239.6,1.093
53,252.8,239.8,1.084
54,252.7,239.8,1.087
55,252.5,239.7,1.105
56,252.7,239.5,1.098
57,252.7,239.6,1.083
58,252.5,239.6,1.085
59,252.4,239.5,1.087
60,252.3,239.5,1.084
61,252.2,239.6,1.086
62,252.3,239.6,1.085
63,252.7,239.7,1.089
64,252.6,239.6,1.082
65,252.4,239.7,1.113
66,252.8,239.8,1.081
67,252.7,239.7,1.089
68,252.7,239.8,1.091
69,252.6,239.7,1.088
70,252.7,239.7,1.083
71,252.5,239.7,1.089
72,252.7,239.8,1.087
