Time (s),Power (W),Voltage (V),Amps (A)
0,253.7,239.3,1.11
1,253.9,239.2,1.093
2,253.8,239.2,1.083
3,253.5,239.2,1.094
4,253.6,239.4,1.086
5,253.4,239.4,1.101
6,253.5,239.2,1.084
7,253.4,239.1,1.133
8,253.8,239.3,1.091
9,253.7,239.4,1.101
10,253.6,239.5,1.091
11,253.7,239.4,1.138
12,254.2,239.4,1.084
13,253.9,239.3,1.104
14,253.9,239.3,1.082
15,253.6,239.4,1.095
16,253.6,239.2,1.085
17,253.4,239.2,1.12
18,253.7,239.3,1.091
19,253.6,239.2,1.094
20,253.5,239.2,1.113
21,253.8,239.1,1.091
22,253.7,239.2,1.084
23,253.5,239.4,1.094
24,253.7,239.4,1.085
25,253.5,239.3,1.087
26,253.2,239.3,1.089
27,253.3,239.3,1.116
28,253.5,239.1,1.09
29,253.4,239.3,1.084
30,253.1,239.4,1.097
31,253.4,239.5,1.081
32,253.1,239.5,1.093
33,253.1,239.2,1.095
34,253.1,239.1,1.088
35,253.2,239.2,1.085
36,252.9,239.2,1.084
37,253.1,239.0,1.118
38,253.3,239.1,1.084
39,253.3,239.1,1.085
40,253.1,239.3,1.093
41,253.4,239.3,1.086
42,253.2,239.1,1.09
43,253.1,239.0,1.094
44,253.1,239.3,1.088
45,253.1,239.5,1.102
46,253.0,239.4,1.093
47,253.1,239.5,1.117
48,253.3,239.5,1.098
49,253.3,239.3,1.087
50,253.0,239.4,1.101
51,253.4,239.6,1.081
52,253.1,239.5,1.099
53,253.0,239.5,1.098
54,253.1,239.6,1.099
55,253.1,239.4,1.088
56,252.9,239.5,1.103
57,253.1,239.6,1.115
58,253.2,239.6,1.103
59,253.4,239.3,1.082
60,253.2,239.3,1.102
61,253.5,239.5,1.089
62,253.3,239.5,1.089
63,253.2,239.2,1.103
64,253.2,239.1,1.089
65,253.1,239.3,1.086
66,253.0,239.1,1.086
67,253.0,239.0,1.117
68,253.5,239.2,1.096
69,253.6,239.3,1.089
70,253.5,239.4,1.098
71,253.6,239.0,1.089
72,253.6,239.2,1.086
73,253.4,239.4,1.112
74,253.5,239.3,1.088
75,253.3,239.1,1.09
76,253.2,239.1,1.09
77,253.1,239.3,1.116
78,253.6,239.2,1.089
79,253.5,239.0,1.091
80,253.4,239.1,1.1
81,253.7,239.1,1.092
82,253.7,239.1,1.089
83,253.4,239.0,1.121
84,253.6,239.0,1.087
85,253.3,238.9,1.09
86,253.3,239.0,1.084
87,253.3,239.2,1.117
88,253.6,239.1,1.089
89,253.5,238.9,1.099
90,253.5,239.1,1.099
91,253.7,238.9,1.099
92,253.6,239.1,1.091
93,253.4,238.9,1.121
94,253.5,239.3,1.086
95,253.3,239.1,1.104
96,253.2,239.2,1.087
97,253.1,239.0,1.128
98,253.5,239.0,1.088
99,253.4,239.4,1.094
100,253.4,239.3,1.096
101,253.5,239.3,1.084
102,253.4,239.0,1.09
103,253.2,239.1,1.1
104,253.3,239.1,1.085
105,253.2,239.2,1.085
106,253.1,239.0,1.179
107,253.7,239.0,1.114
108,253.8,239.2,1.089
109,253.7,239.0,1.085
110,253.6,239.2,1.099
111,253.8,239.0,1.082
112,253.7,239.2,1.087
113,253.5,239.1,1.092
114,253.5,239.0,1.091
115,253.5,239.2,1.088
116,253.3,239.0,1.089
117,253.4,239.0,1.12
118,253.5,238.9,1.089
119,253.5,239.1,1.086
120,253.4,238.9,1.096
121,253.7,239.2,1.086
122,253.4,239.0,1.086
123,253.3,238.9,1.096
124,253.5,239.0,1.094
125,253.4,239.0,1.083
126,253.3,239.2,1.085
