Time (s),Power (W),Voltage (V),Amps (A)
0,252.4,238.3,1.088
1,252.5,238.3,1.086
2,252.3,238.3,1.087
3,252.2,238.2,1.088
4,252.3,238.3,1.086
5,252.6,238.4,1.096
6,252.5,238.4,1.09
7,252.8,238.3,1.085
8,252.5,238.2,1.086
9,252.4,238.1,1.09
10,252.2,238.3,1.081
11,252.2,238.5,1.085
12,252.0,238.6,1.087
13,251.9,238.4,1.091
14,251.9,238.5,1.082
15,252.2,238.4,1.098
16,252.1,238.3,1.086
17,252.4,238.3,1.086
18,252.2,238.5,1.078
19,252.0,238.5,1.083
20,251.8,238.5,1.087
21,251.9,238.6,1.089
22,251.9,238.5,1.089
23,251.8,238.4,1.086
24,251.9,238.5,1.09
25,252.2,238.4,1.099
26,252.2,238.5,1.102
27,252.5,238.8,1.085
28,252.2,238.7,1.095
29,252.2,238.4,1.082
30,252.0,238.5,1.109
31,252.2,238.7,1.081
32,251.9,238.7,1.113
33,251.9,238.8,1.085
34,252.1,238.6,1.094
35,252.3,238.6,1.09
36,252.2,238.7,1.09
37,252.6,238.6,1.085
38,252.3,238.6,1.089
39,252.3,238.8,1.086
40,252.1,238.7,1.085
41,252.1,238.6,1.089
42,257.6,238.8,1.083
43,252.0,238.7,1.084
44,252.0,238.6,1.088
45,252.3,238.5,1.099
46,252.2,238.8,1.093
47,252.4,238.6,1.097
48,252.5,238.7,1.081
49,252.3,238.8,1.087
50,252.3,238.8,1.088
51,252.3,238.6,1.091
52,252.4,238.7,1.087
53,252.2,238.8,1.087
54,252.4,238.5,1.087
55,252.6,238.7,1.097
56,252.7,238.6,1.099
57,253.0,238.5,1.085
58,252.9,238.8,1.09
59,252.7,238.6,1.085
60,252.6,238.8,1.088
61,252.5,238.6,1.081
62,252.4,238.6,1.085
63,252.2,238.7,1.089
64,252.3,238.6,1.089
65,252.4,238.5,1.103
66,252.6,238.5,1.102
67,252.9,238.3,1.093
68,252.8,238.5,1.088
69,252.7,238.6,1.093
70,252.5,238.5,1.088
71,252.5,238.5,1.107
72,252.6,238.2,1.09
73,252.4,238.2,1.103
74,252.4,238.2,1.087
75,252.6,238.3,1.112
76,252.6,238.3,1.087
77,252.7,238.3,1.101
78,252.8,238.3,1.092
79,252.7,238.3,1.085
80,252.5,238.2,1.095
81,252.5,238.4,1.085
82,252.4,238.3,1.085
83,252.2,238.3,1.087
84,252.3,238.4,1.086
85,252.5,238.3,1.092
86,252.3,238.4,1.088
87,252.6,238.4,1.085
88,252.4,238.1,1.087
89,252.3,238.1,1.083
90,252.0,237.8,1.094
91,252.1,238.1,1.086
92,252.0,238.1,1.092
93,252.0,238.2,1.096
94,252.1,238.0,1.085
95,252.4,238.1,1.094
96,252.3,238.1,1.093
97,252.6,238.2,1.088
98,252.4,238.3,1.088
99,252.4,238.2,1.088
100,252.2,238.3,1.089
101,252.4,238.2,1.084
102,252.3,238.2,1.09
103,252.2,238.5,1.088
104,252.2,238.4,1.09
105,252.4,238.2,1.096
106,252.2,238.3,1.101
107,252.6,238.2,1.09
108,252.5,238.4,1.098
109,252.3,238.4,1.084
110,252.1,238.1,1.107
111,252.2,238.2,1.081
112,252.0,238.2,1.097
113,251.9,238.4,1.085
114,252.0,238.4,1.089
115,252.3,238.3,1.088
116,252.1,238.3,1.087
117,252.5,238.2,1.093
118,252.4,238.4,1.089
119,252.3,238.5,1.082
120,252.0,238.4,1.081
121,252.0,238.3,1.083
122,252.0,238.4,1.084
123,251.8,238.6,1.087
124,251.9,238.6,1.09
125,252.2,238.7,1.097
126,252.1,238.5,1.083
127,252.4,238.6,1.081
128,252.3,238.3,1.087
129,252.2,238.7,1.084
130,252.1,238.5,1.086
131,252.1,238.3,1.092
132,252.1,238.4,1.083
133,251.8,238.3,1.085
134,251.9,238.3,1.09
135,258.4,238.5,1.1
136,252.3,238.6,1.085
137,252.4,238.4,1.101
138,252.4,238.4,1.093
139,252.2,238.6,1.087
140,252.1,238.3,1.095
141,252.1,238.4,1.093
142,252.2,238.6,1.085
143,252.0,238.7,1.096
144,252.3,238.6,1.088
145,252.4,238.5,1.107
