Time (s),Power (W),Voltage (V),Amps (A)
0,255.5,239.1,1.1
1,255.3,238.9,1.122
2,255.5,239.1,1.103
3,255.5,239.2,1.109
4,255.4,239.1,1.098
5,255.4,239.1,1.101
6,255.4,239.2,1.096
7,255.4,239.2,1.102
8,255.3,239.2,1.104
9,255.4,239.2,1.106
10,255.6,238.9,1.106
11,255.5,238.9,1.11
12,255.4,239.0,1.096
13,255.1,239.0,1.088
14,254.8,239.1,1.091
15,254.4,239.2,1.091
16,254.4,239.2,1.091
17,254.3,239.0,1.084
18,254.0,239.2,1.098
19,254.1,239.2,1.113
20,254.4,239.1,1.092
21,254.4,239.0,1.111
22,254.6,239.2,1.092
23,254.4,239.2,1.087
24,254.0,239.0,1.092
25,254.0,239.1,1.094
26,254.0,239.2,1.098
27,254.0,239.0,1.089
28,253.7,239.2,1.092
29,253.8,239.2,1.09
30,254.0,239.2,1.1
31,253.9,239.0,1.109
32,254.1,239.0,1.094
33,254.0,239.2,1.086
34,253.8,239.1,1.097
35,253.7,239.0,1.092
36,253.8,239.2,1.1
37,253.8,239.2,1.095
38,253.7,239.1,1.105
39,253.8,239.1,1.091
40,260.0,239.3,1.09
41,252.8,239.1,1.115
42,253.1,239.2,1.094
43,253.1,239.2,1.092
44,253.0,239.1,1.091
45,253.0,239.0,1.088
46,253.1,239.0,1.101
47,253.1,239.2,1.086
48,253.1,238.9,1.098
49,253.3,239.0,1.095
50,253.5,239.1,1.093
51,253.5,239.0,1.111
52,253.8,239.3,1.089
53,253.6,239.2,1.089
54,253.4,239.3,1.082
55,253.2,239.2,1.091
56,253.3,239.2,1.09
57,253.2,239.2,1.095
58,253.1,239.0,1.122
59,253.4,239.0,1.094
60,253.6,239.3,1.09
61,253.5,239.3,1.106
62,253.7,239.1,1.092
63,253.7,239.1,1.089
64,253.5,239.3,1.09
65,253.3,239.1,1.091
66,253.4,239.0,1.091
67,253.4,239.2,1.091
68,253.3,239.0,1.09
69,253.4,239.1,1.091
70,253.6,239.3,1.095
71,253.5,239.1,1.107
72,253.7,239.0,1.091
73,253.6,239.0,1.089
74,253.4,239.2,1.089
75,253.3,239.2,1.093
76,253.4,239.0,1.102
77,253.4,239.1,1.096
78,253.5,239.0,1.092
79,253.6,239.0,1.097
80,253.8,239.2,1.088
81,253.6,239.0,1.123
82,253.9,239.2,1.088
83,253.7,239.3,1.104
84,253.5,239.2,1.092
85,253.5,239.1,1.103
86,253.6,239.3,1.105
87,253.5,239.2,1.094
88,253.4,239.1,1.091
89,253.6,239.0,1.096
90,253.8,239.3,1.086
91,253.6,239.2,1.109
92,253.8,239.1,1.095
93,253.7,239.2,1.089
94,253.5,239.3,1.087
95,253.3,239.3,1.089
96,253.4,239.1,1.105
97,253.4,239.2,1.086
98,253.3,239.1,1.089
99,253.5,239.2,1.089
100,253.6,239.3,1.085
101,253.4,239.2,1.113
102,253.6,239.1,1.157
103,254.2,239.2,1.088
104,253.8,239.1,1.087
105,253.7,239.3,1.087
106,253.6,239.3,1.088
107,253.5,239.1,1.095
108,253.5,239.2,1.1
109,253.7,239.1,1.091
110,253.8,239.4,1.085
111,253.5,239.3,1.111
112,253.9,239.3,1.091
113,253.7,239.3,1.09
114,253.5,239.3,1.093
115,253.4,239.3,1.087
116,253.4,239.2,1.09
117,253.3,239.1,1.092
118,253.3,239.1,1.088
119,253.4,239.2,1.092
120,253.6,239.2,1.093
121,253.5,239.1,1.118
122,253.8,239.3,1.098
123,253.7,239.3,1.093
124,253.6,239.3,1.097
125,253.5,239.2,1.098
126,253.6,239.2,1.117
127,253.6,239.2,1.096
128,253.7,239.2,1.108
129,253.9,239.2,1.093
130,254.0,239.2,1.104
131,253.8,239.0,1.123
132,254.0,239.0,1.1
133,254.0,239.1,1.096
134,253.8,239.2,1.093
135,253.7,239.2,1.099
136,253.7,239.1,1.093
137,253.6,239.0,1.108
138,253.6,239.0,1.098
139,254.0,239.0,1.099
140,254.1,239.0,1.09
141,254.0,239.0,1.117
142,254.4,239.1,1.092
143,254.3,239.1,1.092
144,254.0,239.0,1.09
145,253.9,239.3,1.094
146,253.9,239.2,1.098
147,253.7,239.2,1.09
148,253.7,238.9,1.09
149,253.6,238.9,1.098
150,253.9,239.1,1.089
151,253.7,239.0,1.117
152,253.9,239.0,1.102
153,253.9,239.0,1.089
154,253.7,238.9,1.094
155,253.5,239.1,1.091
156,253.5,239.0,1.1
157,253.4,239.1,1.089
158,253.4,239.1,1.09
159,253.5,239.0,1.093
160,253.7,239.2,1.094
161,253.6,239.0,1.114
162,253.8,239.1,1.093
163,253.7,239.1,1.091
164,253.5,238.9,1.092
165,253.4,239.0,1.098
166,253.4,238.9,1.09
167,253.2,239.0,1.092
168,253.1,238.8,1.212
169,258.9,238.9,1.101
170,258.4,239.1,1.097
171,252.0,239.0,1.116
172,252.4,239.0,1.101
173,252.4,238.9,1.111
174,252.5,238.8,1.107
175,252.4,238.9,1.106
176,252.6,239.1,1.118
177,252.6,239.1,1.101
178,252.6,238.9,1.095
179,252.8,238.9,1.098
180,253.2,239.1,1.09
181,253.0,238.8,1.112
182,253.3,239.2,1.097
183,253.2,239.2,1.09
184,253.2,239.0,1.095
185,253.1,239.0,1.094
186,253.2,239.2,1.096
187,253.1,239.2,1.093
188,253.1,239.0,1.1
189,253.3,238.9,1.09
190,253.5,239.0,1.091
191,253.3,238.9,1.113
192,253.6,239.0,1.089
193,253.4,238.9,1.093
194,253.3,238.9,1.094
195,253.2,238.8,1.091
196,253.3,239.1,1.092
197,253.2,239.1,1.088
198,253.1,239.1,1.099
199,253.3,239.1,1.095
200,253.4,239.1,1.092
201,253.3,239.1,1.114
202,253.6,239.1,1.103
203,253.6,239.0,1.092
204,253.4,239.1,1.09
205,253.2,239.1,1.094
206,253.3,239.1,1.11
207,253.3,239.1,1.093
208,253.2,239.1,1.095
209,253.3,239.1,1.094
210,253.6,239.1,1.103
211,253.6,239.2,1.119
212,254.0,238.9,1.094
213,253.8,238.9,1.096
214,253.8,238.9,1.103
215,253.8,239.0,1.103
216,253.9,239.2,1.11
217,254.0,239.3,1.103
218,254.0,239.1,1.107
219,254.2,239.0,1.114
220,254.5,239.1,1.101
221,254.3,238.9,1.137
222,254.6,239.1,1.107
223,254.5,239.1,1.096
224,254.3,238.9,1.105
225,254.2,238.9,1.097
226,254.3,239.1,1.092
227,254.1,239.0,1.094
228,254.0,238.9,1.092
229,254.2,239.0,1.091
230,254.2,239.1,1.092
231,254.1,239.1,1.123
232,254.4,239.1,1.091
233,254.3,239.1,1.092
234,254.0,239.1,1.099
235,254.0,239.2,1.095
236,254.1,239.1,1.092
237,254.0,239.2,1.102
238,253.9,239.1,1.088
239,253.9,238.8,1.096
240,254.2,239.2,1.095
241,254.0,239.0,1.116
242,254.2,239.0,1.093
243,254.1,239.0,1.089
244,253.9,238.9,1.092
245,253.8,239.1,1.097
246,253.9,239.0,1.098
247,253.7,239.0,1.103
248,253.6,238.9,1.09
249,253.6,239.0,1.091
250,253.9,238.9,1.092
251,253.7,238.8,1.119
252,253.9,238.9,1.093
253,253.7,239.1,1.089
254,253.5,239.1,1.093
255,253.4,239.0,1.096
256,253.6,239.0,1.092
257,253.4,238.9,1.109
258,253.3,239.0,1.095
259,253.4,238.9,1.093
260,253.6,239.0,1.095
261,253.5,238.8,1.113
262,253.9,238.9,1.097
263,253.6,238.9,1.109
264,254.1,239.1,1.092
265,253.8,239.3,1.105
266,253.8,239.2,1.104
