Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
141,3.318,1140.0,5.92,3173.0,100.0,0.0,0.0,0.0,3.318,1218.07
142,3.299,1135.0,5.8,3173.0,100.0,0.0,0.0,0.0,3.299,1218.73
143,3.28,1143.0,6.34,3174.0,100.0,0.0,0.0,0.0,3.28,1212.94
144,3.3,1151.0,5.69,3173.0,100.0,0.0,0.0,0.0,3.3,1221.86
145,3.29,1128.0,5.89,3173.0,100.0,0.0,0.0,0.0,3.29,1221.68
146,3.303,1108.0,6.71,3173.0,100.0,0.0,0.0,0.0,3.303,1217.17
147,3.3,1154.0,7.23,3173.0,100.0,0.0,712.0,0.32,3.3,1212.28
148,3.301,1090.0,6.25,3173.0,100.0,0.0,0.0,0.0,3.301,1225.63
149,3.302,1131.0,6.09,3173.0,100.0,0.0,0.0,0.0,3.302,1209.43
150,3.3,1137.0,6.04,3174.0,100.0,0.0,0.0,0.0,3.3,1220.54
151,3.279,1089.0,5.77,3174.0,100.0,0.0,0.0,0.0,3.279,1209.33
152,3.305,1130.0,5.67,3173.0,100.0,0.0,0.0,0.0,3.305,1222.64
153,3.271,1146.0,5.84,3174.0,100.0,0.0,0.0,0.0,3.271,1211.31
154,3.319,1145.0,6.22,3174.0,99.92,0.0,0.0,0.0,3.319,1218.71
155,3.3,1132.0,6.12,3173.0,100.0,0.0,0.0,0.0,3.3,1212.6
156,3.285,1106.0,5.74,3172.0,100.0,0.0,0.0,0.0,3.285,1224.85
157,3.293,1149.0,5.62,3173.0,100.0,0.0,0.0,0.0,3.293,1216.89
158,3.285,1117.0,5.78,3173.0,100.0,0.0,0.0,0.0,3.285,1224.45
159,3.288,1127.0,5.57,3173.0,100.0,0.0,0.0,0.0,3.288,1214.21
160,3.318,1143.0,6.52,3173.0,99.52,0.0,0.0,0.0,3.318,1221.43
161,3.31,1118.0,5.81,3173.0,100.0,0.0,0.0,0.0,3.31,1215.6
162,3.309,1139.0,5.62,3173.0,100.0,0.0,0.0,0.0,3.309,1229.92
163,3.278,1080.0,5.73,3173.0,100.0,0.0,0.0,0.0,3.278,1215.91
164,3.299,1148.0,5.51,3173.0,100.0,0.0,0.0,0.0,3.299,1219.84
165,3.339,1125.0,11.36,3173.0,100.0,0.0,0.0,0.0,3.339,1211.87
166,3.321,1129.0,5.79,3174.0,100.0,0.0,0.0,0.0,3.321,1220.07
167,3.297,1113.0,6.13,3174.0,99.5,0.0,0.0,0.0,3.297,1208.28
168,3.482,1181.0,92.14,3174.0,99.67,0.0,0.0,0.0,3.482,1221.91
169,3.549,1203.0,100.0,3173.0,100.0,0.0,0.0,0.0,3.549,1213.52
170,3.527,1172.0,100.0,3173.0,100.0,0.0,0.0,0.0,3.527,1227.33
171,3.538,1204.0,100.0,3174.0,100.0,0.0,0.0,0.0,3.538,1204.2
172,3.52,1178.0,100.0,3174.0,100.0,0.0,0.0,0.0,3.52,1218.18
173,3.534,1193.0,100.0,3174.0,100.0,0.0,0.0,0.0,3.534,1206.65
174,3.532,1177.0,100.0,3173.0,100.0,0.0,0.0,0.0,3.532,1213.53
175,3.531,1166.0,100.0,3174.0,100.0,0.0,0.0,0.0,3.531,1220.7
176,3.532,1185.0,100.0,3174.0,100.0,0.0,0.0,0.0,3.532,1204.89
177,3.464,1183.0,77.94,3175.0,99.7,0.0,0.0,0.0,3.464,1213.43
178,3.329,1156.0,5.76,3174.0,100.0,0.0,0.0,0.0,3.329,1217.33
179,3.312,1110.0,5.74,3173.0,100.0,0.0,0.0,0.0,3.312,1215.21
180,3.327,1153.0,6.2,3173.0,100.0,0.0,0.0,0.0,3.327,1224.46
181,3.306,1120.0,5.88,3173.0,100.0,0.0,0.0,0.0,3.306,1223.14
182,3.313,1150.0,6.33,3173.0,100.0,0.0,0.0,0.0,3.313,1219.44
183,3.291,1111.0,6.74,3173.0,100.0,0.001,716.0,0.61,3.292,1222.17
184,3.303,1130.0,5.85,3174.0,100.0,0.0,0.0,0.0,3.303,1206.34
185,3.287,1116.0,6.2,3173.0,100.0,0.0,0.0,0.0,3.287,1216.71
186,3.293,1180.0,5.85,3174.0,100.0,0.0,0.0,0.0,3.293,1217.45
187,3.27,1113.0,5.53,3174.0,100.0,0.0,0.0,0.0,3.27,1215.8
188,3.286,1121.0,5.67,3174.0,100.0,0.0,0.0,0.0,3.286,1210.0
189,3.27,1136.0,5.74,3174.0,100.0,0.0,0.0,0.0,3.27,1214.93
190,3.307,1131.0,5.93,3173.0,100.0,0.0,0.0,0.0,3.307,1223.8
191,3.28,1105.0,5.96,3173.0,100.0,0.0,0.0,0.0,3.28,1216.18
192,3.292,1156.0,5.61,3174.0,100.0,0.0,0.0,0.0,3.292,1213.79
193,3.277,1120.0,5.76,3174.0,100.0,0.0,0.0,0.0,3.277,1209.0
194,3.315,1136.0,10.71,3173.0,100.0,0.0,0.0,0.0,3.315,1223.73
195,3.311,1137.0,6.63,3173.0,100.0,0.0,0.0,0.0,3.311,1215.28
196,3.605,1161.0,9.89,3167.0,100.0,0.0,0.0,0.0,3.605,1219.47
197,3.323,1118.0,5.83,3173.0,100.0,0.0,0.0,0.0,3.323,1210.7
198,3.318,1111.0,6.14,3173.0,100.0,0.0,0.0,0.0,3.318,1223.34
199,3.305,1175.0,5.85,3175.0,100.0,0.0,0.0,0.0,3.305,1197.57
200,3.309,1112.0,5.7,3172.0,100.0,0.0,0.0,0.0,3.309,1224.58
201,3.312,1132.0,5.82,3173.0,100.0,0.0,0.0,0.0,3.312,1217.77
202,3.287,1103.0,5.61,3173.0,100.0,0.0,0.0,0.0,3.287,1217.0
203,3.306,1137.0,5.68,3173.0,100.0,0.0,0.0,0.0,3.306,1222.55
204,3.284,1124.0,5.59,3173.0,100.0,0.0,0.0,0.0,3.284,1219.9
205,3.322,1156.0,5.96,3173.0,100.0,0.0,0.0,0.0,3.322,1207.54
206,3.3,1141.0,5.72,3173.0,100.0,0.0,0.0,0.0,3.3,1220.27
207,3.302,1117.0,5.54,3174.0,100.0,0.0,0.0,0.0,3.302,1209.9
208,3.29,1142.0,6.26,3173.0,100.0,0.0,0.0,0.0,3.29,1212.42
209,3.305,1110.0,5.63,3172.0,100.0,0.0,0.0,0.0,3.305,1224.87
210,3.32,1179.0,5.96,3173.0,100.0,0.0,0.0,0.0,3.32,1215.85
211,3.306,1109.0,5.8,3173.0,100.0,0.0,0.0,0.0,3.306,1228.57
212,3.316,1142.0,5.66,3173.0,100.0,0.0,0.0,0.0,3.316,1214.25
213,3.295,1138.0,5.89,3173.0,100.0,0.0,0.0,0.0,3.295,1224.86
214,3.306,1126.0,5.6,3174.0,100.0,0.0,0.0,0.0,3.306,1214.9
215,3.295,1132.0,6.14,3174.0,100.0,0.0,0.0,0.0,3.295,1212.76
216,3.294,1101.0,6.16,3173.0,100.0,0.0,0.0,0.0,3.294,1211.32
217,3.297,1174.0,5.65,3173.0,100.0,0.0,0.0,0.0,3.297,1221.44
218,3.281,1100.0,5.73,3174.0,100.0,0.0,0.0,0.0,3.281,1215.26
219,3.316,1144.0,5.52,3173.0,100.0,0.0,0.0,0.0,3.316,1213.23
220,3.287,1147.0,5.94,3173.0,100.0,0.0,0.0,0.0,3.287,1225.0
221,3.311,1126.0,5.67,3173.0,100.0,0.0,0.0,0.0,3.311,1222.1
222,3.29,1127.0,5.59,3173.0,100.0,0.0,0.0,0.0,3.29,1218.06
223,3.283,1122.0,5.68,3173.0,100.0,0.0,0.0,0.0,3.283,1215.41
224,3.328,1143.0,10.86,3174.0,100.0,0.0,0.0,0.0,3.328,1205.83
225,3.307,1096.0,5.76,3173.0,100.0,0.0,0.0,0.0,3.307,1221.11
226,3.321,1157.0,6.92,3174.0,100.0,0.0,0.0,0.0,3.321,1216.55
227,3.313,1102.0,7.0,3174.0,99.91,0.0,0.0,0.0,3.313,1217.3
228,3.298,1098.0,5.95,3173.0,100.0,0.0,0.0,0.0,3.298,1211.43
229,3.31,1144.0,5.85,3173.0,100.0,0.0,0.0,0.0,3.31,1218.76
230,3.285,1061.0,5.97,3173.0,100.0,0.0,0.0,0.0,3.285,1213.17
231,3.327,1129.0,6.41,3174.0,99.54,0.0,0.0,0.0,3.327,1205.31
232,3.281,1108.0,5.53,3174.0,100.0,0.0,0.0,0.0,3.281,1218.02
233,3.312,1103.0,6.14,3172.0,100.0,0.0,0.0,0.0,3.312,1226.04
234,3.295,1141.0,5.76,3174.0,100.0,0.0,0.0,0.0,3.295,1212.7
235,3.295,1093.0,5.84,3173.0,100.0,0.0,0.0,0.0,3.295,1214.53
236,3.3,1117.0,5.66,3174.0,100.0,0.0,0.0,0.0,3.3,1213.48
237,3.282,1110.0,5.56,3173.0,100.0,0.0,0.0,0.0,3.282,1220.6
238,3.268,1113.0,5.69,3174.0,100.0,0.0,0.0,0.0,3.268,1205.61
239,3.311,1137.0,5.72,3174.0,100.0,0.0,0.0,0.0,3.311,1213.51
240,3.288,1091.0,6.28,3173.0,100.0,0.0,0.0,0.0,3.288,1225.32
241,3.293,1127.0,5.72,3174.0,100.0,0.0,0.0,0.0,3.293,1206.44
242,3.291,1138.0,5.65,3173.0,100.0,0.0,0.0,0.0,3.291,1224.31
243,3.296,1102.0,6.75,3173.0,100.0,0.0,715.0,0.51,3.296,1212.43
244,3.331,1168.0,5.81,3173.0,100.0,0.0,0.0,0.0,3.331,1215.6
245,3.291,1157.0,6.03,3173.0,100.0,0.0,0.0,0.0,3.291,1223.2
246,3.286,1131.0,5.6,3173.0,100.0,0.0,0.0,0.0,3.286,1211.97
247,3.298,1187.0,5.59,3173.0,100.0,0.0,0.0,0.0,3.298,1218.34
248,3.279,1100.0,5.63,3173.0,100.0,0.0,0.0,0.0,3.279,1221.89
249,3.294,1143.0,6.33,3174.0,100.0,0.0,0.0,0.0,3.294,1205.44
250,3.308,1163.0,5.72,3173.0,100.0,0.0,0.0,0.0,3.308,1224.47
251,3.27,1100.0,5.72,3174.0,100.0,0.0,0.0,0.0,3.27,1217.59
252,3.324,1167.0,6.28,3173.0,99.68,0.0,0.0,0.0,3.324,1226.93
253,3.274,1114.0,5.82,3174.0,100.0,0.0,0.0,0.0,3.274,1207.02
254,3.332,1151.0,11.6,3174.0,99.73,0.0,0.0,0.0,3.332,1226.38
255,3.327,1158.0,7.1,3173.0,100.0,0.0,0.0,0.0,3.327,1216.61
256,3.304,1108.0,7.26,3174.0,99.84,0.0,0.0,0.0,3.304,1218.42
257,3.301,1118.0,6.24,3173.0,100.0,0.0,0.0,0.0,3.301,1219.89
258,3.291,1130.0,6.05,3175.0,100.0,0.0,0.0,0.0,3.291,1191.6
259,3.301,1121.0,5.87,3173.0,100.0,0.0,0.0,0.0,3.301,1219.22
260,3.294,1144.0,5.99,3174.0,100.0,0.0,0.0,0.0,3.294,1223.7
261,3.285,1138.0,5.77,3174.0,100.0,0.0,0.0,0.0,3.285,1206.51
262,3.275,1128.0,5.64,3173.0,100.0,0.0,0.0,0.0,3.275,1218.17
263,3.302,1133.0,5.72,3173.0,100.0,0.0,0.0,0.0,3.302,1221.16
264,3.294,1144.0,5.84,3173.0,100.0,0.0,0.0,0.0,3.294,1221.95
265,3.283,1109.0,5.79,3173.0,100.0,0.0,0.0,0.0,3.283,1218.33
266,3.314,1175.0,5.98,3173.0,100.0,0.0,0.0,0.0,3.314,1211.14
267,3.281,1113.0,6.31,3174.0,99.68,0.0,0.0,0.0,3.281,1222.39
268,3.277,1102.0,5.86,3174.0,100.0,0.0,0.0,0.0,3.277,1221.4
269,3.352,1166.0,6.36,3174.0,99.92,0.0,0.0,0.0,3.352,1209.79
270,3.288,1120.0,5.97,3174.0,100.0,0.0,0.0,0.0,3.288,1226.07
271,3.306,1152.0,5.98,3174.0,99.92,0.0,0.0,0.0,3.306,1218.14
272,3.313,1148.0,6.31,3173.0,100.0,0.0,0.0,0.0,3.313,1214.48
273,3.292,1123.0,5.82,3173.0,100.0,0.0,0.0,0.0,3.292,1220.13
274,3.285,1106.0,5.91,3174.0,100.0,0.0,0.0,0.0,3.285,1214.58
275,3.318,1127.0,5.87,3173.0,100.0,0.0,0.0,0.0,3.318,1210.99
276,3.286,1119.0,5.88,3173.0,100.0,0.0,0.0,0.0,3.286,1218.32
277,3.29,1129.0,5.69,3173.0,100.0,0.0,0.0,0.0,3.29,1219.83
278,3.314,1162.0,5.59,3174.0,100.0,0.0,0.0,0.0,3.314,1215.21
279,3.287,1121.0,5.71,3173.0,100.0,0.0,0.0,0.0,3.287,1217.77
280,3.294,1114.0,5.78,3173.0,100.0,0.0,0.0,0.0,3.294,1222.68
281,3.298,1145.0,5.64,3174.0,100.0,0.0,0.0,0.0,3.298,1208.24
282,3.276,1099.0,5.6,3173.0,100.0,0.0,0.0,0.0,3.276,1222.61
283,3.296,1123.0,11.25,3173.0,100.0,0.0,0.0,0.0,3.296,1222.29
284,3.331,1176.0,5.82,3174.0,100.0,0.0,0.0,0.0,3.331,1214.25
285,3.302,1133.0,5.88,3173.0,100.0,0.0,0.0,0.0,3.302,1220.72
286,3.285,1125.0,5.58,3174.0,100.0,0.0,0.0,0.0,3.285,1211.87
287,3.32,1150.0,5.85,3174.0,100.0,0.0,0.0,0.0,3.32,1215.04
288,3.299,1123.0,5.72,3174.0,100.0,0.0,0.0,0.0,3.299,1203.38
289,3.29,1136.0,5.83,3173.0,100.0,0.0,0.0,0.0,3.29,1227.49
290,3.307,1124.0,5.87,3174.0,100.0,0.0,0.0,0.0,3.307,1213.23
291,3.292,1118.0,5.55,3174.0,100.0,0.0,0.0,0.0,3.292,1210.44
292,3.288,1109.0,5.72,3174.0,100.0,0.0,0.0,0.0,3.288,1221.97
293,3.301,1130.0,5.72,3173.0,100.0,0.0,0.0,0.0,3.301,1214.77
294,3.311,1143.0,5.76,3173.0,100.0,0.0,0.0,0.0,3.311,1219.02
295,3.308,1118.0,8.22,3173.0,100.0,0.0,709.0,0.22,3.308,1220.38
296,3.312,1134.0,8.58,3173.0,100.0,0.0,709.0,0.22,3.312,1218.68
297,3.307,1166.0,5.65,3174.0,100.0,0.0,0.0,0.0,3.307,1210.19
298,3.282,1155.0,6.19,3173.0,100.0,0.0,0.0,0.0,3.282,1208.98
299,3.294,1113.0,5.9,3173.0,100.0,0.0,0.0,0.0,3.294,1217.76
300,3.301,1131.0,6.12,3174.0,100.0,0.0,0.0,0.0,3.301,1211.81
301,3.293,1107.0,6.34,3173.0,99.69,0.0,0.0,0.0,3.293,1226.5
302,3.288,1099.0,6.95,3173.0,100.0,0.0,715.0,0.51,3.288,1222.07
303,3.29,1126.0,5.67,3174.0,100.0,0.0,0.0,0.0,3.29,1210.58
304,3.293,1135.0,6.8,3173.0,100.0,0.0,0.0,0.0,3.293,1211.34
305,3.279,1126.0,5.86,3173.0,100.0,0.0,0.0,0.0,3.279,1222.16
