Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
58,3.261,1150.0,11.68,3176.0,100.0,0.0,0.0,0.0,3.261,1177.46
59,3.263,1155.0,11.69,3176.0,100.0,0.0,0.0,0.0,3.263,1196.9
60,3.257,1167.0,11.83,3176.0,100.0,0.0,0.0,0.0,3.257,1183.52
61,3.266,1146.0,11.6,3176.0,100.0,0.0,0.0,0.0,3.266,1194.59
62,3.271,1142.0,10.42,3176.0,100.0,0.0,0.0,0.0,3.271,1182.9
63,3.246,1106.0,7.44,3176.0,100.0,0.0,0.0,0.0,3.246,1187.01
64,3.267,1169.0,11.99,3176.0,100.0,0.0,0.0,0.0,3.267,1189.94
65,3.27,1144.0,11.7,3176.0,100.0,0.0,0.0,0.0,3.27,1183.53
66,3.272,1164.0,12.03,3176.0,100.0,0.0,0.0,0.0,3.272,1198.15
67,3.263,1159.0,12.15,3176.0,100.0,0.0,0.0,0.0,3.263,1183.12
68,3.261,1132.0,12.01,3176.0,99.56,0.0,0.0,0.0,3.261,1191.85
69,3.269,1146.0,11.83,3176.0,100.0,0.0,0.0,0.0,3.269,1191.73
70,3.266,1135.0,12.12,3176.0,100.0,0.0,0.0,0.0,3.266,1185.73
71,3.267,1157.0,11.88,3176.0,100.0,0.0,0.0,0.0,3.267,1188.87
72,3.278,1151.0,11.65,3176.0,100.0,0.0,0.0,0.0,3.278,1192.53
73,3.273,1158.0,11.64,3176.0,100.0,0.0,0.0,0.0,3.273,1193.37
74,3.257,1144.0,11.74,3176.0,100.0,0.0,0.0,0.0,3.257,1185.49
75,3.263,1158.0,11.91,3176.0,100.0,0.0,0.0,0.0,3.263,1182.04
76,3.265,1175.0,12.11,3176.0,100.0,0.0,0.0,0.0,3.265,1197.41
77,3.276,1159.0,12.05,3176.0,100.0,0.0,0.0,0.0,3.276,1187.58
78,3.265,1145.0,11.98,3176.0,100.0,0.0,0.0,0.0,3.265,1189.44
79,3.266,1152.0,11.61,3176.0,100.0,0.0,0.0,0.0,3.266,1190.29
80,3.266,1146.0,11.68,3176.0,100.0,0.0,0.0,0.0,3.266,1190.61
81,3.28,1123.0,20.53,3176.0,100.0,0.0,0.0,0.0,3.28,1186.16
82,3.272,1181.0,11.34,3176.0,100.0,0.0,0.0,0.0,3.272,1191.12
83,3.274,1173.0,11.59,3176.0,100.0,0.0,0.0,0.0,3.274,1179.82
84,3.279,1143.0,11.94,3175.0,100.0,0.0,0.0,0.0,3.279,1198.3
85,3.272,1139.0,11.78,3176.0,100.0,0.0,0.0,0.0,3.272,1193.37
86,3.276,1184.0,12.11,3176.0,100.0,0.0,0.0,0.0,3.276,1195.14
87,3.28,1160.0,12.31,3176.0,100.0,0.0,0.0,0.0,3.28,1189.17
88,3.276,1168.0,12.83,3176.0,100.0,0.001,716.0,0.61,3.277,1192.36
89,3.281,1150.0,11.68,3176.0,100.0,0.0,0.0,0.0,3.281,1195.95
90,3.268,1181.0,11.72,3176.0,100.0,0.0,0.0,0.0,3.268,1194.51
91,3.285,1131.0,12.81,3176.0,100.0,0.0,0.0,0.0,3.285,1188.79
92,3.295,1162.0,13.4,3176.0,100.0,0.0,0.0,0.0,3.295,1183.21
93,3.273,1177.0,11.57,3176.0,100.0,0.0,0.0,0.0,3.273,1192.22
94,3.272,1175.0,11.68,3176.0,100.0,0.0,0.0,0.0,3.272,1190.61
95,3.273,1152.0,11.9,3176.0,100.0,0.0,0.0,0.0,3.273,1193.04
96,3.268,1141.0,12.07,3176.0,100.0,0.0,0.0,0.0,3.268,1194.45
97,3.543,1169.0,13.76,3171.0,100.0,0.0,0.0,0.0,3.543,1185.3
98,3.276,1168.0,11.92,3176.0,100.0,0.0,0.0,0.0,3.276,1191.48
99,3.248,1121.0,7.73,3176.0,100.0,0.0,0.0,0.0,3.248,1182.82
100,3.273,1147.0,10.08,3176.0,100.0,0.0,0.0,0.0,3.273,1195.49
101,3.284,1162.0,11.96,3176.0,100.0,0.0,0.0,0.0,3.284,1191.1
102,3.273,1142.0,11.96,3176.0,100.0,0.0,0.0,0.0,3.273,1190.9
103,3.274,1142.0,11.83,3176.0,100.0,0.0,0.0,0.0,3.274,1191.81
104,3.284,1153.0,12.25,3176.0,100.0,0.0,0.0,0.0,3.284,1190.83
105,3.279,1163.0,11.91,3176.0,100.0,0.0,0.0,0.0,3.279,1192.68
106,3.272,1163.0,11.91,3176.0,100.0,0.0,0.0,0.0,3.272,1186.4
107,3.283,1181.0,11.9,3176.0,100.0,0.0,0.0,0.0,3.283,1196.29
108,3.271,1173.0,11.55,3176.0,100.0,0.0,0.0,0.0,3.271,1180.13
109,3.272,1162.0,11.53,3176.0,100.0,0.0,0.0,0.0,3.272,1199.9
110,3.284,1130.0,24.75,3176.0,100.0,0.0,0.0,0.0,3.284,1196.24
111,3.293,1147.0,12.93,3176.0,100.0,0.0,0.0,0.0,3.293,1186.62
112,3.273,1156.0,11.76,3176.0,100.0,0.0,0.0,0.0,3.273,1194.68
113,3.268,1135.0,11.57,3176.0,100.0,0.0,0.0,0.0,3.268,1186.9
114,3.278,1177.0,11.89,3176.0,100.0,0.0,0.0,0.0,3.278,1194.68
115,3.273,1149.0,11.77,3176.0,100.0,0.0,0.0,0.0,3.273,1186.67
116,3.277,1134.0,11.76,3176.0,100.0,0.0,0.0,0.0,3.277,1192.01
117,3.252,1149.0,9.09,3176.0,100.0,0.0,0.0,0.0,3.252,1188.16
118,3.262,1133.0,8.68,3176.0,100.0,0.0,0.0,0.0,3.262,1188.7
119,3.29,1182.0,11.65,3175.0,100.0,0.0,0.0,0.0,3.29,1198.48
120,3.276,1127.0,11.74,3176.0,100.0,0.0,0.0,0.0,3.276,1187.74
121,3.3,1124.0,12.4,3175.0,100.0,0.0,0.0,0.0,3.3,1198.18
122,3.273,1163.0,11.93,3176.0,100.0,0.0,0.0,0.0,3.273,1189.56
123,3.273,1164.0,11.7,3176.0,100.0,0.0,0.0,0.0,3.273,1185.43
124,3.269,1130.0,11.71,3176.0,100.0,0.0,0.0,0.0,3.269,1195.24
125,3.27,1142.0,11.91,3176.0,100.0,0.0,0.0,0.0,3.27,1192.98
126,3.272,1178.0,12.01,3176.0,100.0,0.0,0.0,0.0,3.272,1185.87
127,3.277,1162.0,11.37,3176.0,100.0,0.0,0.0,0.0,3.277,1194.94
128,3.262,1132.0,11.78,3176.0,100.0,0.0,0.0,0.0,3.262,1181.79
129,3.278,1183.0,11.7,3176.0,100.0,0.0,0.0,0.0,3.278,1195.88
130,3.279,1185.0,11.65,3176.0,100.0,0.0,0.0,0.0,3.279,1186.44
131,3.278,1174.0,12.17,3176.0,100.0,0.0,0.0,0.0,3.278,1197.11
132,3.261,1128.0,11.75,3176.0,100.0,0.0,0.0,0.0,3.261,1189.5
133,3.278,1160.0,12.11,3176.0,100.0,0.0,0.0,0.0,3.278,1189.97
134,3.281,1174.0,11.7,3176.0,100.0,0.0,0.0,0.0,3.281,1198.2
135,3.268,1163.0,11.93,3176.0,100.0,0.0,0.0,0.0,3.268,1193.01
136,3.265,1119.0,7.86,3176.0,100.0,0.0,0.0,0.0,3.265,1183.67
137,3.286,1154.0,9.95,3176.0,100.0,0.0,0.0,0.0,3.286,1200.76
138,3.266,1131.0,11.81,3176.0,100.0,0.0,0.0,0.0,3.266,1187.57
139,3.276,1145.0,11.59,3176.0,100.0,0.0,0.0,0.0,3.276,1185.63
140,3.314,1159.0,25.47,3176.0,100.0,0.0,0.0,0.0,3.314,1196.54
141,3.267,1146.0,12.02,3176.0,100.0,0.0,0.0,0.0,3.267,1191.37
142,3.284,1145.0,11.74,3176.0,100.0,0.0,0.0,0.0,3.284,1193.37
143,3.275,1179.0,11.9,3176.0,100.0,0.0,0.0,0.0,3.275,1183.13
144,3.265,1156.0,11.45,3176.0,100.0,0.0,0.0,0.0,3.265,1192.32
145,3.279,1161.0,11.64,3176.0,100.0,0.0,0.0,0.0,3.279,1188.64
146,3.281,1165.0,11.96,3176.0,100.0,0.0,0.0,0.0,3.281,1193.35
147,3.256,1151.0,12.9,3176.0,100.0,0.0,715.0,0.51,3.256,1183.57
148,3.281,1144.0,11.6,3176.0,100.0,0.0,0.0,0.0,3.281,1190.86
149,3.268,1162.0,11.9,3176.0,100.0,0.0,0.0,0.0,3.268,1196.19
150,3.266,1153.0,11.95,3176.0,100.0,0.0,0.0,0.0,3.266,1188.4
151,3.299,1152.0,11.86,3176.0,100.0,0.0,0.0,0.0,3.299,1200.86
152,3.268,1134.0,11.84,3176.0,100.0,0.0,0.0,0.0,3.268,1190.54
153,3.285,1163.0,11.8,3176.0,100.0,0.0,0.0,0.0,3.285,1189.8
154,3.276,1154.0,11.61,3176.0,100.0,0.0,0.0,0.0,3.276,1187.06
155,3.245,1140.0,6.79,3176.0,100.0,0.0,0.0,0.0,3.245,1193.83
156,3.276,1199.0,11.22,3176.0,100.0,0.0,0.0,0.0,3.276,1192.5
157,3.263,1138.0,11.87,3176.0,100.0,0.0,0.0,0.0,3.263,1194.58
158,3.278,1201.0,11.68,3176.0,100.0,0.0,0.0,0.0,3.278,1190.92
159,3.279,1163.0,13.02,3176.0,100.0,0.0,0.0,0.0,3.279,1187.53
160,3.281,1163.0,12.08,3176.0,100.0,0.0,0.0,0.0,3.281,1186.34
161,3.264,1176.0,12.02,3176.0,100.0,0.0,0.0,0.0,3.264,1195.86
162,3.268,1152.0,12.05,3177.0,99.92,0.0,0.0,0.0,3.268,1181.05
163,3.275,1176.0,11.75,3176.0,100.0,0.0,0.0,0.0,3.275,1192.44
164,3.262,1142.0,11.66,3176.0,100.0,0.0,0.0,0.0,3.262,1189.67
165,3.283,1153.0,11.97,3176.0,100.0,0.0,0.0,0.0,3.283,1186.18
166,3.273,1164.0,11.69,3176.0,100.0,0.0,0.0,0.0,3.273,1190.56
167,3.274,1200.0,11.57,3176.0,100.0,0.0,0.0,0.0,3.274,1192.51
168,3.271,1159.0,11.6,3176.0,100.0,0.0,0.0,0.0,3.271,1191.34
169,3.269,1148.0,11.9,3176.0,100.0,0.0,0.0,0.0,3.269,1190.62
170,3.32,1166.0,25.31,3176.0,100.0,0.0,0.0,0.0,3.32,1191.71
171,3.264,1141.0,12.25,3176.0,100.0,0.0,0.0,0.0,3.264,1182.91
172,3.293,1160.0,11.99,3176.0,100.0,0.0,0.0,0.0,3.293,1198.91
173,3.256,1108.0,9.49,3176.0,100.0,0.0,0.0,0.0,3.256,1188.19
174,3.272,1159.0,7.87,3176.0,100.0,0.0,0.0,0.0,3.272,1182.6
175,3.272,1171.0,11.82,3176.0,100.0,0.0,0.0,0.0,3.272,1198.43
176,3.287,1176.0,11.94,3176.0,100.0,0.0,0.0,0.0,3.287,1193.18
177,3.273,1159.0,11.79,3176.0,100.0,0.0,0.0,0.0,3.273,1191.31
178,3.28,1184.0,11.87,3176.0,100.0,0.0,0.0,0.0,3.28,1188.57
179,3.265,1179.0,11.73,3176.0,100.0,0.0,0.0,0.0,3.265,1190.68
180,3.271,1162.0,11.98,3177.0,100.0,0.0,0.0,0.0,3.271,1177.17
181,3.257,1143.0,11.9,3176.0,100.0,0.0,0.0,0.0,3.257,1187.96
182,3.279,1184.0,11.91,3176.0,100.0,0.0,0.0,0.0,3.279,1196.72
183,3.258,1150.0,11.9,3176.0,100.0,0.0,0.0,0.0,3.258,1190.36
184,3.286,1161.0,11.75,3176.0,100.0,0.0,0.0,0.0,3.286,1191.87
185,3.268,1172.0,11.85,3176.0,100.0,0.0,0.0,0.0,3.268,1190.63
186,3.284,1188.0,11.86,3176.0,100.0,0.0,0.0,0.0,3.284,1191.36
187,3.271,1130.0,11.61,3176.0,100.0,0.0,0.0,0.0,3.271,1192.54
188,3.285,1163.0,12.14,3176.0,100.0,0.0,0.0,0.0,3.285,1181.52
189,3.263,1135.0,11.67,3176.0,100.0,0.0,0.0,0.0,3.263,1192.7
190,3.29,1162.0,11.85,3176.0,100.0,0.0,0.0,0.0,3.29,1188.68
191,3.271,1186.0,11.72,3176.0,100.0,0.0,0.0,0.0,3.271,1197.11
192,3.259,1118.0,6.7,3176.0,100.0,0.0,0.0,0.0,3.259,1195.27
193,3.258,1132.0,10.93,3177.0,100.0,0.0,0.0,0.0,3.258,1181.52
194,3.284,1190.0,11.83,3176.0,100.0,0.0,0.0,0.0,3.284,1192.23
195,3.27,1137.0,12.0,3176.0,100.0,0.0,0.0,0.0,3.27,1192.99
196,3.283,1154.0,12.06,3176.0,100.0,0.0,0.0,0.0,3.283,1188.58
197,3.253,1140.0,11.72,3176.0,100.0,0.0,0.0,0.0,3.253,1183.94
198,3.279,1174.0,11.7,3176.0,100.0,0.0,0.0,0.0,3.279,1189.79
199,3.301,1172.0,25.1,3176.0,100.0,0.0,0.0,0.0,3.301,1199.69
200,3.279,1148.0,11.85,3176.0,100.0,0.0,0.0,0.0,3.279,1189.95
201,3.553,1202.0,14.44,3171.0,100.0,0.0,0.0,0.0,3.553,1188.45
202,3.27,1155.0,11.61,3176.0,100.0,0.0,0.0,0.0,3.27,1188.39
203,3.29,1184.0,11.64,3176.0,100.0,0.0,0.0,0.0,3.29,1193.09
204,3.262,1118.0,11.63,3176.0,100.0,0.0,0.0,0.0,3.262,1188.74
205,3.29,1158.0,12.61,3176.0,100.0,0.0,0.0,0.0,3.29,1184.75
206,3.268,1153.0,12.59,3176.0,100.0,0.0,715.0,0.51,3.268,1191.46
207,3.283,1156.0,11.5,3176.0,100.0,0.0,0.0,0.0,3.283,1191.66
208,3.267,1139.0,12.0,3176.0,100.0,0.0,0.0,0.0,3.267,1185.33
209,3.274,1130.0,11.65,3176.0,100.0,0.0,0.0,0.0,3.274,1191.29
210,3.28,1160.0,11.36,3176.0,100.0,0.0,0.0,0.0,3.28,1190.88
211,3.247,1114.0,6.48,3176.0,100.0,0.0,0.0,0.0,3.247,1190.78
212,3.281,1174.0,11.43,3176.0,100.0,0.0,0.0,0.0,3.281,1183.47
213,3.262,1163.0,11.58,3176.0,100.0,0.0,0.0,0.0,3.262,1197.07
214,3.278,1175.0,12.13,3176.0,100.0,0.0,0.0,0.0,3.278,1188.57
215,3.261,1129.0,12.17,3176.0,100.0,0.0,0.0,0.0,3.261,1193.75
216,3.268,1145.0,11.73,3176.0,100.0,0.0,0.0,0.0,3.268,1188.62
217,3.266,1158.0,11.79,3176.0,100.0,0.0,0.0,0.0,3.266,1192.74
218,3.276,1161.0,13.0,3176.0,100.0,0.0,0.0,0.0,3.276,1193.71
219,3.291,1176.0,11.7,3176.0,100.0,0.0,0.0,0.0,3.291,1190.01
220,3.269,1132.0,11.97,3176.0,100.0,0.0,0.0,0.0,3.269,1186.59
221,3.285,1201.0,11.6,3176.0,100.0,0.0,0.0,0.0,3.285,1178.92
222,3.265,1164.0,12.23,3176.0,100.0,0.0,0.0,0.0,3.265,1195.18
223,3.27,1136.0,11.77,3176.0,100.0,0.0,0.0,0.0,3.27,1192.4
224,3.271,1162.0,11.72,3176.0,100.0,0.0,0.0,0.0,3.271,1186.35
225,3.268,1143.0,11.91,3176.0,100.0,0.0,0.0,0.0,3.268,1187.52
226,3.28,1174.0,11.6,3176.0,100.0,0.0,0.0,0.0,3.28,1184.5
227,3.264,1180.0,11.53,3176.0,100.0,0.0,0.0,0.0,3.264,1193.8
228,3.274,1136.0,11.84,3176.0,100.0,0.0,0.0,0.0,3.274,1192.66
229,3.3,1160.0,23.99,3176.0,100.0,0.0,0.0,0.0,3.3,1181.38
230,3.256,1113.0,7.87,3176.0,100.0,0.0,0.0,0.0,3.256,1187.14
231,3.286,1168.0,11.81,3176.0,100.0,0.0,0.0,0.0,3.286,1200.25
232,3.262,1125.0,11.63,3176.0,100.0,0.0,0.0,0.0,3.262,1178.39
233,3.268,1154.0,11.87,3176.0,100.0,0.0,0.0,0.0,3.268,1197.97
234,3.276,1157.0,12.02,3176.0,100.0,0.0,0.0,0.0,3.276,1187.19
235,3.266,1143.0,11.76,3176.0,100.0,0.0,0.0,0.0,3.266,1188.18
236,3.284,1157.0,11.72,3176.0,100.0,0.0,0.0,0.0,3.284,1196.7
237,3.265,1142.0,11.68,3177.0,100.0,0.0,0.0,0.0,3.265,1180.18
238,3.278,1158.0,11.62,3176.0,100.0,0.0,0.0,0.0,3.278,1192.75
239,3.29,1190.0,12.11,3176.0,100.0,0.0,0.0,0.0,3.29,1193.61
240,3.267,1129.0,11.77,3176.0,100.0,0.0,0.0,0.0,3.267,1187.65
241,3.274,1147.0,12.15,3176.0,100.0,0.0,0.0,0.0,3.274,1184.86
242,3.279,1168.0,11.44,3176.0,100.0,0.0,0.0,0.0,3.279,1192.14
243,3.266,1126.0,12.07,3176.0,100.0,0.0,0.0,0.0,3.266,1190.59
244,3.283,1161.0,12.31,3176.0,100.0,0.0,0.0,0.0,3.283,1189.41
245,3.268,1177.0,11.79,3176.0,100.0,0.0,0.0,0.0,3.268,1194.6
246,3.263,1151.0,11.74,3176.0,100.0,0.0,0.0,0.0,3.263,1184.82
247,3.277,1197.0,11.61,3177.0,100.0,0.0,0.0,0.0,3.277,1183.65
248,3.255,1145.0,8.79,3176.0,100.0,0.0,0.0,0.0,3.255,1193.23
249,3.269,1122.0,9.05,3176.0,100.0,0.0,0.0,0.0,3.269,1191.55
250,3.277,1154.0,11.69,3176.0,100.0,0.0,0.0,0.0,3.277,1192.61
251,3.262,1131.0,11.65,3176.0,100.0,0.0,0.0,0.0,3.262,1182.08
252,3.299,1170.0,11.83,3176.0,100.0,0.0,0.0,0.0,3.299,1193.57
253,3.271,1144.0,11.8,3176.0,100.0,0.0,0.0,0.0,3.271,1196.34
254,3.273,1133.0,11.85,3176.0,100.0,0.0,0.0,0.0,3.273,1190.1
255,3.288,1161.0,12.0,3176.0,100.0,0.0,0.0,0.0,3.288,1184.53
256,3.27,1157.0,11.69,3176.0,100.0,0.0,0.0,0.0,3.27,1191.47
257,3.264,1142.0,11.85,3176.0,100.0,0.0,0.0,0.0,3.264,1181.82
258,3.282,1161.0,12.08,3176.0,100.0,0.0,0.0,0.0,3.282,1199.7
259,3.298,1145.0,25.57,3176.0,100.0,0.0,0.0,0.0,3.298,1190.79
260,3.282,1118.0,11.74,3176.0,100.0,0.0,0.0,0.0,3.282,1180.43
261,3.284,1185.0,11.79,3176.0,100.0,0.0,0.0,0.0,3.284,1199.02
262,3.267,1176.0,11.65,3176.0,100.0,0.0,0.0,0.0,3.267,1191.55
263,3.278,1154.0,11.84,3176.0,100.0,0.0,0.0,0.0,3.278,1188.19
264,3.272,1166.0,11.89,3176.0,100.0,0.0,0.0,0.0,3.272,1184.81
265,3.265,1132.0,11.86,3176.0,100.0,0.0,712.0,0.31,3.265,1191.83
266,3.288,1158.0,11.86,3176.0,100.0,0.0,0.0,0.0,3.288,1194.62
267,3.241,1112.0,6.68,3177.0,100.0,0.0,0.0,0.0,3.241,1173.45
268,3.261,1133.0,10.86,3176.0,100.0,0.0,0.0,0.0,3.261,1191.49
269,3.297,1193.0,12.06,3176.0,100.0,0.0,0.0,0.0,3.297,1192.07
270,3.27,1143.0,12.12,3176.0,100.0,0.0,0.0,0.0,3.27,1187.67
271,3.266,1149.0,11.95,3176.0,100.0,0.0,0.0,0.0,3.266,1193.95
272,3.303,1240.0,11.9,3176.0,100.0,0.0,0.0,0.0,3.303,1188.25
273,3.26,1173.0,11.96,3176.0,100.0,0.0,0.0,0.0,3.26,1191.03
274,3.263,1115.0,12.06,3176.0,100.0,0.0,0.0,0.0,3.263,1186.19
275,3.29,1146.0,12.29,3176.0,100.0,0.0,0.0,0.0,3.29,1186.01
276,3.259,1124.0,11.48,3176.0,100.0,0.0,0.0,0.0,3.259,1183.08
277,3.26,1173.0,12.77,3176.0,100.0,0.0,0.0,0.0,3.26,1189.09
278,3.295,1204.0,11.73,3176.0,100.0,0.0,0.0,0.0,3.295,1184.67
279,3.268,1138.0,12.27,3176.0,100.0,0.0,0.0,0.0,3.268,1191.56
280,3.256,1130.0,11.68,3176.0,100.0,0.0,0.0,0.0,3.256,1190.84
281,3.281,1155.0,11.66,3176.0,100.0,0.0,0.0,0.0,3.281,1185.6
282,3.269,1137.0,11.84,3176.0,100.0,0.0,0.0,0.0,3.269,1189.45
283,3.266,1119.0,11.63,3176.0,100.0,0.0,0.0,0.0,3.266,1191.06
284,3.289,1168.0,11.75,3176.0,100.0,0.0,0.0,0.0,3.289,1180.17
285,3.258,1161.0,11.86,3177.0,100.0,0.0,0.0,0.0,3.258,1194.87
286,3.249,1105.0,7.31,3176.0,100.0,0.0,0.0,0.0,3.249,1191.33
287,3.28,1170.0,10.33,3176.0,100.0,0.0,0.0,0.0,3.28,1187.93
288,3.289,1166.0,25.27,3176.0,100.0,0.0,0.0,0.0,3.289,1185.41
289,3.27,1132.0,12.39,3176.0,100.0,0.0,0.0,0.0,3.27,1187.59
290,3.28,1135.0,11.91,3176.0,100.0,0.0,0.0,0.0,3.28,1193.16
291,3.28,1175.0,11.99,3176.0,100.0,0.0,0.0,0.0,3.28,1190.3
292,3.259,1139.0,11.62,3176.0,100.0,0.0,0.0,0.0,3.259,1183.78
293,3.27,1169.0,11.6,3176.0,100.0,0.0,0.0,0.0,3.27,1194.38
294,3.285,1169.0,12.1,3176.0,100.0,0.0,0.0,0.0,3.285,1193.57
295,3.275,1135.0,15.94,3176.0,100.0,0.0,709.0,0.22,3.275,1185.04
296,3.27,1175.0,13.31,3176.0,100.0,0.001,713.0,0.73,3.271,1180.19
297,3.284,1178.0,11.89,3176.0,100.0,0.0,0.0,0.0,3.284,1189.47
298,3.254,1135.0,12.24,3176.0,100.0,0.0,0.0,0.0,3.254,1187.83
299,3.263,1133.0,12.15,3176.0,100.0,0.0,0.0,0.0,3.263,1187.35
300,3.274,1163.0,11.93,3176.0,100.0,0.0,0.0,0.0,3.274,1188.21
301,3.259,1160.0,11.53,3176.0,100.0,0.0,0.0,0.0,3.259,1187.31
302,3.257,1147.0,11.83,3176.0,100.0,0.0,0.0,0.0,3.257,1197.7
303,3.266,1131.0,11.74,3176.0,100.0,0.0,0.0,0.0,3.266,1184.46
304,3.282,1160.0,12.23,3176.0,100.0,0.0,0.0,0.0,3.282,1186.48
305,3.23,1081.0,6.0,3176.0,100.0,0.0,0.0,0.0,3.23,1188.81
