Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
43,3.331,1167.0,10.67,3170.0,100.0,0.0,0.0,0.0,3.331,1244.48
44,3.339,1166.0,6.8,3170.0,100.0,0.0,0.0,0.0,3.339,1247.4
45,3.334,1130.0,5.79,3171.0,100.0,0.0,0.0,0.0,3.334,1235.1
46,3.333,1170.0,5.78,3170.0,100.0,0.0,0.0,0.0,3.333,1247.52
47,3.336,1110.0,6.13,3170.0,100.0,0.0,0.0,0.0,3.336,1248.69
48,3.323,1140.0,6.54,3171.0,99.86,0.0,0.0,0.0,3.323,1246.94
49,3.329,1116.0,5.9,3171.0,99.92,0.0,0.0,0.0,3.329,1239.19
50,3.321,1141.0,5.8,3171.0,100.0,0.0,0.0,0.0,3.321,1235.41
51,3.504,1177.0,40.58,3163.0,100.0,0.0,0.0,0.0,3.504,1245.32
52,3.372,1123.0,13.84,3167.0,100.0,0.0,0.0,0.0,3.372,1250.56
53,3.323,1129.0,5.76,3170.0,100.0,0.0,0.0,0.0,3.323,1248.91
54,3.338,1130.0,5.67,3170.0,100.0,0.0,0.0,0.0,3.338,1241.42
55,3.332,1149.0,5.74,3170.0,100.0,0.0,0.0,0.0,3.332,1244.69
56,3.321,1120.0,5.77,3170.0,100.0,0.0,0.0,0.0,3.321,1250.44
57,3.319,1146.0,5.55,3171.0,100.0,0.0,0.0,0.0,3.319,1244.02
58,3.338,1122.0,6.1,3170.0,100.0,0.0,0.0,0.0,3.338,1247.54
59,3.338,1154.0,5.88,3170.0,100.0,0.0,0.0,0.0,3.338,1250.35
60,3.325,1133.0,5.82,3171.0,100.0,0.0,0.0,0.0,3.325,1244.96
61,3.31,1110.0,5.63,3171.0,100.0,0.0,0.0,0.0,3.31,1233.06
62,3.329,1130.0,5.91,3170.0,100.0,0.0,0.0,0.0,3.329,1244.72
63,3.333,1107.0,5.65,3170.0,100.0,0.0,0.0,0.0,3.333,1248.44
64,3.337,1139.0,6.01,3170.0,100.0,0.0,0.0,0.0,3.337,1245.62
65,3.316,1124.0,5.82,3171.0,100.0,0.0,0.0,0.0,3.316,1236.75
66,3.328,1127.0,6.36,3171.0,100.0,0.0,0.0,0.0,3.328,1238.95
67,3.33,1104.0,5.58,3170.0,100.0,0.0,0.0,0.0,3.33,1244.22
68,3.326,1145.0,5.73,3171.0,100.0,0.0,0.0,0.0,3.326,1239.34
69,3.345,1103.0,6.04,3170.0,100.0,0.0,0.0,0.0,3.345,1237.69
70,3.327,1111.0,5.7,3170.0,100.0,0.0,0.0,0.0,3.327,1251.42
71,3.323,1146.0,5.7,3171.0,100.0,0.0,0.0,0.0,3.323,1237.81
72,3.331,1145.0,5.64,3170.0,100.0,0.0,0.0,0.0,3.331,1243.66
73,3.353,1126.0,11.43,3170.0,100.0,0.0,0.0,0.0,3.353,1246.71
74,3.331,1146.0,5.73,3171.0,100.0,0.0,0.0,0.0,3.331,1228.14
75,3.345,1093.0,6.0,3170.0,100.0,0.0,0.0,0.0,3.345,1248.93
76,3.351,1125.0,5.87,3170.0,100.0,0.0,0.0,0.0,3.351,1251.64
77,3.348,1141.0,5.9,3171.0,100.0,0.0,0.0,0.0,3.348,1243.05
78,3.334,1111.0,5.73,3170.0,100.0,0.0,0.0,0.0,3.334,1239.5
79,3.335,1129.0,5.76,3171.0,100.0,0.0,0.0,0.0,3.335,1247.76
80,3.324,1133.0,5.65,3171.0,100.0,0.0,0.0,0.0,3.324,1238.6
81,3.326,1132.0,5.71,3171.0,100.0,0.0,0.0,0.0,3.326,1244.89
82,3.318,1147.0,5.6,3171.0,100.0,0.0,0.0,0.0,3.318,1237.01
83,3.327,1109.0,5.93,3170.0,100.0,0.0,0.0,0.0,3.327,1243.55
84,3.34,1106.0,5.66,3170.0,100.0,0.0,0.0,0.0,3.34,1232.43
85,3.327,1134.0,6.38,3172.0,99.77,0.0,0.0,0.0,3.327,1246.8
86,3.305,1123.0,5.71,3171.0,100.0,0.0,0.0,0.0,3.305,1228.41
87,3.326,1089.0,5.63,3170.0,100.0,0.0,0.0,0.0,3.326,1251.01
88,3.316,1109.0,5.83,3171.0,100.0,0.0,0.0,0.0,3.316,1232.85
89,3.342,1106.0,5.56,3170.0,100.0,0.0,0.0,0.0,3.342,1243.42
90,3.335,1109.0,5.65,3170.0,100.0,0.0,0.0,0.0,3.335,1244.54
91,3.32,1129.0,5.73,3171.0,100.0,0.0,0.0,0.0,3.32,1240.29
92,3.315,1117.0,6.88,3171.0,100.0,0.0,715.0,0.51,3.315,1230.16
93,3.344,1125.0,5.87,3170.0,100.0,0.0,0.0,0.0,3.344,1248.55
94,3.593,1141.0,8.04,3166.0,100.0,0.0,0.0,0.0,3.593,1234.33
95,3.36,1114.0,5.87,3171.0,100.0,0.0,0.0,0.0,3.36,1237.47
96,3.343,1136.0,5.64,3171.0,100.0,0.0,0.0,0.0,3.343,1241.62
97,3.349,1118.0,5.65,3170.0,100.0,0.0,0.0,0.0,3.349,1241.81
98,3.338,1096.0,6.59,3170.0,100.0,0.0,0.0,0.0,3.338,1248.94
99,3.339,1109.0,5.82,3170.0,100.0,0.0,0.0,0.0,3.339,1244.07
100,3.33,1114.0,5.8,3170.0,100.0,0.0,0.0,0.0,3.33,1244.3
101,3.322,1139.0,5.8,3171.0,100.0,0.0,0.0,0.0,3.322,1244.52
102,3.314,1140.0,5.64,3170.0,100.0,0.0,0.0,0.0,3.314,1238.28
103,3.376,1144.0,11.51,3170.0,99.52,0.0,0.0,0.0,3.376,1245.63
104,3.375,1138.0,7.04,3170.0,100.0,0.0,0.0,0.0,3.375,1265.89
105,3.4,1146.0,5.83,3168.0,100.0,0.0,0.0,0.0,3.4,1274.35
106,3.381,1145.0,5.76,3168.0,100.0,0.0,0.0,0.0,3.381,1288.36
107,3.374,1131.0,5.97,3168.0,100.0,0.0,0.0,0.0,3.374,1271.2
108,3.375,1153.0,6.58,3169.0,99.75,0.0,0.0,0.0,3.375,1271.93
109,3.334,1120.0,5.8,3171.0,100.0,0.0,0.0,0.0,3.334,1246.43
110,3.311,1125.0,7.86,3173.0,100.0,0.0,0.0,0.0,3.311,1224.74
111,3.324,1148.0,6.57,3173.0,100.0,0.0,0.0,0.0,3.324,1224.35
112,3.334,1155.0,5.97,3171.0,100.0,0.0,0.0,0.0,3.334,1235.32
113,3.331,1126.0,5.75,3172.0,100.0,0.0,0.0,0.0,3.331,1227.84
114,3.318,1114.0,5.89,3172.0,100.0,0.0,0.0,0.0,3.318,1227.65
115,3.312,1175.0,5.77,3173.0,100.0,0.0,0.0,0.0,3.312,1224.6
116,3.315,1133.0,5.73,3173.0,100.0,0.0,0.0,0.0,3.315,1225.69
117,3.32,1145.0,5.56,3172.0,100.0,0.0,0.0,0.0,3.32,1226.09
118,3.348,1125.0,6.04,3169.0,100.0,0.0,0.0,0.0,3.348,1266.2
119,3.361,1117.0,5.75,3169.0,100.0,0.0,0.0,0.0,3.361,1266.21
120,3.364,1144.0,5.82,3168.0,100.0,0.0,0.0,0.0,3.364,1271.82
121,3.384,1141.0,6.86,3169.0,99.33,0.0,0.0,0.0,3.384,1274.86
122,3.389,1134.0,5.91,3168.0,100.0,0.0,0.0,0.0,3.389,1287.42
123,3.368,1128.0,6.12,3169.0,100.0,0.0,0.0,0.0,3.368,1260.47
124,3.354,1155.0,5.82,3169.0,100.0,0.0,0.0,0.0,3.354,1269.62
125,3.353,1165.0,6.39,3170.0,100.0,0.0,0.0,0.0,3.353,1263.08
126,3.354,1129.0,5.83,3169.0,100.0,0.0,0.0,0.0,3.354,1278.93
127,3.351,1153.0,5.66,3168.0,100.0,0.0,0.0,0.0,3.351,1266.79
128,3.367,1131.0,5.81,3169.0,100.0,0.0,0.0,0.0,3.367,1264.73
129,3.391,1170.0,6.34,3169.0,99.69,0.0,0.0,0.0,3.391,1269.54
130,3.38,1125.0,6.26,3168.0,100.0,0.0,0.0,0.0,3.38,1279.8
131,3.366,1135.0,5.81,3169.0,100.0,0.0,0.0,0.0,3.366,1266.31
132,3.379,1151.0,10.81,3169.0,100.0,0.0,0.0,0.0,3.379,1271.84
133,3.403,1141.0,6.14,3168.0,100.0,0.0,0.0,0.0,3.403,1288.09
134,3.367,1129.0,5.83,3168.0,100.0,0.0,0.0,0.0,3.367,1274.51
135,3.377,1144.0,5.78,3169.0,100.0,0.0,0.0,0.0,3.377,1272.35
136,3.387,1157.0,5.96,3169.0,100.0,0.0,0.0,0.0,3.387,1274.15
137,3.383,1141.0,5.59,3168.0,100.0,0.0,0.0,0.0,3.383,1281.36
138,3.379,1153.0,6.0,3168.0,100.0,0.0,0.0,0.0,3.379,1269.4
139,3.386,1160.0,5.94,3168.0,100.0,0.0,0.0,0.0,3.386,1290.93
140,3.362,1143.0,5.75,3168.0,100.0,0.0,0.0,0.0,3.362,1278.23
141,3.367,1130.0,5.79,3169.0,100.0,0.0,0.0,0.0,3.367,1267.49
142,3.369,1144.0,6.14,3168.0,100.0,0.0,0.0,0.0,3.369,1280.27
143,3.372,1127.0,6.05,3169.0,100.0,0.0,0.0,0.0,3.372,1271.46
144,3.392,1150.0,5.66,3168.0,100.0,0.0,0.0,0.0,3.392,1272.29
145,3.361,1130.0,6.31,3169.0,99.71,0.0,0.0,0.0,3.361,1275.37
146,3.356,1106.0,5.78,3169.0,100.0,0.0,0.0,0.0,3.356,1276.97
147,3.379,1151.0,5.69,3168.0,100.0,0.0,0.0,0.0,3.379,1280.4
148,3.387,1126.0,6.01,3168.0,100.0,0.0,0.0,0.0,3.387,1285.27
149,3.39,1146.0,5.58,3168.0,100.0,0.0,0.0,0.0,3.39,1277.71
150,3.377,1143.0,5.79,3168.0,100.0,0.0,0.0,0.0,3.377,1276.83
151,3.357,1108.0,6.77,3167.0,100.0,0.0,714.0,0.41,3.357,1283.62
152,3.342,1132.0,5.58,3169.0,100.0,0.0,0.0,0.0,3.342,1265.07
153,3.338,1097.0,6.15,3169.0,100.0,0.0,0.0,0.0,3.338,1265.81
154,3.278,1119.0,5.59,3173.0,100.0,0.0,0.0,0.0,3.278,1211.93
155,3.308,1168.0,5.66,3172.0,100.0,0.0,0.0,0.0,3.308,1234.73
156,3.271,1140.0,5.57,3173.0,100.0,0.0,0.0,0.0,3.271,1217.91
157,3.29,1133.0,5.54,3173.0,100.0,0.0,0.0,0.0,3.29,1224.49
158,3.307,1125.0,6.1,3172.0,100.0,0.0,0.0,0.0,3.307,1229.54
159,3.309,1144.0,6.4,3173.0,100.0,0.0,0.0,0.0,3.309,1222.27
160,3.316,1136.0,5.65,3173.0,100.0,0.0,0.0,0.0,3.316,1222.19
161,3.304,1139.0,6.4,3172.0,99.72,0.0,0.0,0.0,3.304,1234.92
162,3.335,1151.0,11.05,3173.0,100.0,0.0,0.0,0.0,3.335,1220.94
163,3.33,1125.0,7.38,3172.0,100.0,0.0,0.0,0.0,3.33,1229.36
164,3.328,1157.0,5.81,3172.0,100.0,0.0,0.0,0.0,3.328,1228.19
165,3.317,1135.0,5.82,3172.0,100.0,0.0,0.0,0.0,3.317,1235.07
166,3.326,1132.0,6.03,3173.0,100.0,0.0,0.0,0.0,3.326,1225.21
167,3.334,1159.0,5.74,3172.0,100.0,0.0,0.0,0.0,3.334,1227.07
168,3.311,1098.0,5.82,3172.0,100.0,0.0,0.0,0.0,3.311,1227.44
169,3.317,1141.0,5.67,3173.0,100.0,0.0,0.0,0.0,3.317,1227.06
170,3.307,1135.0,5.71,3171.0,100.0,0.0,0.0,0.0,3.307,1236.54
171,3.316,1167.0,5.68,3172.0,100.0,0.0,0.0,0.0,3.316,1224.4
172,3.308,1093.0,5.83,3171.0,100.0,0.0,0.0,0.0,3.308,1245.76
173,3.307,1147.0,6.04,3173.0,100.0,0.0,0.0,0.0,3.307,1227.32
174,3.308,1096.0,6.05,3173.0,99.92,0.0,0.0,0.0,3.308,1216.12
175,3.326,1123.0,5.83,3172.0,100.0,0.0,0.0,0.0,3.326,1232.26
176,3.324,1131.0,6.52,3173.0,99.92,0.0,0.0,0.0,3.324,1218.83
177,3.34,1165.0,5.81,3172.0,100.0,0.0,0.0,0.0,3.34,1237.06
178,3.339,1097.0,5.91,3171.0,100.0,0.0,0.0,0.0,3.339,1242.53
179,3.322,1149.0,5.59,3173.0,100.0,0.0,0.0,0.0,3.322,1217.31
180,3.314,1143.0,5.81,3172.0,100.0,0.0,0.0,0.0,3.314,1235.37
181,3.321,1144.0,5.86,3171.0,100.0,0.0,0.0,0.0,3.321,1236.92
182,3.314,1126.0,5.9,3173.0,100.0,0.0,0.0,0.0,3.314,1225.98
183,3.32,1134.0,5.78,3173.0,100.0,0.0,0.0,0.0,3.32,1223.44
184,3.32,1118.0,5.72,3172.0,100.0,0.0,0.0,0.0,3.32,1237.74
185,3.296,1116.0,5.86,3173.0,100.0,0.0,0.0,0.0,3.296,1223.37
186,3.303,1102.0,5.74,3173.0,100.0,0.0,0.0,0.0,3.303,1225.6
187,3.303,1107.0,5.87,3172.0,100.0,0.0,0.0,0.0,3.303,1223.62
188,3.315,1163.0,5.67,3172.0,100.0,0.0,0.0,0.0,3.315,1230.98
189,3.305,1098.0,5.54,3172.0,100.0,0.0,0.0,0.0,3.305,1221.57
190,3.316,1087.0,5.68,3172.0,100.0,0.0,0.0,0.0,3.316,1229.78
191,3.318,1101.0,5.74,3172.0,100.0,0.0,0.0,0.0,3.318,1228.07
192,3.355,1106.0,11.14,3173.0,100.0,0.0,0.0,0.0,3.355,1232.02
193,3.341,1160.0,5.86,3172.0,100.0,0.0,0.0,0.0,3.341,1227.5
194,3.323,1126.0,5.69,3172.0,100.0,0.0,0.0,0.0,3.323,1224.38
195,3.336,1120.0,6.21,3172.0,100.0,0.0,0.0,0.0,3.336,1236.71
196,3.314,1089.0,6.02,3172.0,100.0,0.0,0.0,0.0,3.314,1227.78
197,3.319,1135.0,5.52,3173.0,100.0,0.0,0.0,0.0,3.319,1216.21
198,3.616,1150.0,8.58,3166.0,100.0,0.0,0.0,0.0,3.616,1225.51
199,3.344,1172.0,5.61,3172.0,100.0,0.0,0.0,0.0,3.344,1230.36
200,3.311,1093.0,5.7,3172.0,100.0,0.0,0.0,0.0,3.311,1230.52
201,3.315,1142.0,5.74,3173.0,100.0,0.0,0.0,0.0,3.315,1219.96
202,3.296,1103.0,5.77,3173.0,100.0,0.0,0.0,0.0,3.296,1216.19
203,3.331,1169.0,5.88,3173.0,100.0,0.0,0.0,0.0,3.331,1229.84
204,3.296,1134.0,5.48,3173.0,100.0,0.0,0.0,0.0,3.296,1221.4
205,3.318,1117.0,5.75,3172.0,100.0,0.0,0.0,0.0,3.318,1227.59
206,3.29,1101.0,5.63,3174.0,100.0,0.0,0.0,0.0,3.29,1210.34
207,3.314,1120.0,5.83,3172.0,100.0,0.0,0.0,0.0,3.314,1220.53
208,3.313,1126.0,5.71,3173.0,100.0,0.0,0.0,0.0,3.313,1214.33
209,3.3,1110.0,6.04,3172.0,100.0,0.0,0.0,0.0,3.3,1233.93
210,3.322,1132.0,5.81,3172.0,100.0,0.0,0.0,0.0,3.322,1226.7
211,3.28,1116.0,6.67,3172.0,100.0,0.0,714.0,0.41,3.28,1222.09
212,3.318,1146.0,5.92,3173.0,100.0,0.0,0.0,0.0,3.318,1224.55
213,3.299,1129.0,6.0,3172.0,100.0,0.0,0.0,0.0,3.299,1228.3
214,3.308,1143.0,5.71,3172.0,100.0,0.0,0.0,0.0,3.308,1229.41
215,3.307,1129.0,5.75,3172.0,100.0,0.0,0.0,0.0,3.307,1218.67
216,3.284,1113.0,5.68,3172.0,100.0,0.0,0.0,0.0,3.284,1228.48
217,3.353,1152.0,6.29,3173.0,99.81,0.0,0.0,0.0,3.353,1229.84
218,3.321,1107.0,6.08,3172.0,100.0,0.0,0.0,0.0,3.321,1231.78
219,3.325,1130.0,5.56,3171.0,100.0,0.0,0.0,0.0,3.325,1228.01
220,3.301,1102.0,5.74,3172.0,100.0,0.0,0.0,0.0,3.301,1235.53
221,3.313,1147.0,10.34,3172.0,100.0,0.0,0.0,0.0,3.313,1224.34
222,3.343,1153.0,7.03,3173.0,100.0,0.0,0.0,0.0,3.343,1224.25
223,3.322,1111.0,5.8,3172.0,100.0,0.0,0.0,0.0,3.322,1221.29
224,3.352,1138.0,6.1,3172.0,100.0,0.0,0.0,0.0,3.352,1223.99
225,3.32,1132.0,6.99,3172.0,100.0,0.0,0.0,0.0,3.32,1233.91
226,3.319,1122.0,6.16,3172.0,100.0,0.0,0.0,0.0,3.319,1228.86
227,3.317,1135.0,6.12,3173.0,100.0,0.0,0.0,0.0,3.317,1211.33
228,3.307,1092.0,6.6,3173.0,99.8,0.0,0.0,0.0,3.307,1237.59
229,3.312,1156.0,6.22,3172.0,99.5,0.0,0.0,0.0,3.312,1229.91
230,3.326,1113.0,5.92,3172.0,100.0,0.0,0.0,0.0,3.326,1224.58
231,3.304,1143.0,5.77,3173.0,100.0,0.0,0.0,0.0,3.304,1221.34
232,3.335,1110.0,5.9,3172.0,100.0,0.0,0.0,0.0,3.335,1229.76
233,3.301,1116.0,5.9,3173.0,100.0,0.0,0.0,0.0,3.301,1218.54
234,3.327,1135.0,5.61,3172.0,100.0,0.0,0.0,0.0,3.327,1228.85
235,3.288,1108.0,5.69,3173.0,100.0,0.0,0.0,0.0,3.288,1219.63
236,3.292,1112.0,5.61,3173.0,100.0,0.0,0.0,0.0,3.292,1214.67
237,3.323,1137.0,5.93,3172.0,100.0,0.0,0.0,0.0,3.323,1233.41
238,3.298,1108.0,6.23,3173.0,99.89,0.0,0.0,0.0,3.298,1221.25
239,3.326,1161.0,5.65,3172.0,100.0,0.0,0.0,0.0,3.326,1229.42
240,3.3,1138.0,5.96,3172.0,100.0,0.0,0.0,0.0,3.3,1235.2
241,3.294,1145.0,5.9,3173.0,100.0,0.0,0.0,0.0,3.294,1226.99
242,3.327,1146.0,6.0,3173.0,100.0,0.0,0.0,0.0,3.327,1214.7
243,3.309,1133.0,6.14,3172.0,100.0,0.0,0.0,0.0,3.309,1226.29
244,3.312,1135.0,5.74,3173.0,100.0,0.0,0.0,0.0,3.312,1232.06
245,3.291,1094.0,5.76,3173.0,100.0,0.0,0.0,0.0,3.291,1217.92
246,3.296,1106.0,5.75,3173.0,100.0,0.0,0.0,0.0,3.296,1226.81
247,3.335,1132.0,5.93,3173.0,100.0,0.0,0.0,0.0,3.335,1226.6
248,3.308,1119.0,5.66,3172.0,100.0,0.0,0.0,0.0,3.308,1229.74
249,3.304,1126.0,5.57,3172.0,100.0,0.0,0.0,0.0,3.304,1226.81
250,3.305,1156.0,5.78,3173.0,100.0,0.0,0.0,0.0,3.305,1213.58
251,3.327,1131.0,11.29,3172.0,100.0,0.0,0.0,0.0,3.327,1234.1
252,3.362,1120.0,5.64,3172.0,100.0,0.0,0.0,0.0,3.362,1220.15
253,3.311,1109.0,5.72,3173.0,100.0,0.0,0.0,0.0,3.311,1227.21
254,3.302,1113.0,5.6,3172.0,100.0,0.0,0.0,0.0,3.302,1225.08
255,3.337,1144.0,5.92,3173.0,100.0,0.0,0.0,0.0,3.337,1220.45
256,3.318,1094.0,5.92,3173.0,100.0,0.0,0.0,0.0,3.318,1221.9
257,3.319,1128.0,5.75,3171.0,100.0,0.0,0.0,0.0,3.319,1243.9
258,3.33,1134.0,5.77,3172.0,100.0,0.0,0.0,0.0,3.33,1219.79
259,3.3,1103.0,5.6,3172.0,100.0,0.0,0.0,0.0,3.3,1234.57
260,3.326,1118.0,6.55,3172.0,100.0,0.0,0.0,0.0,3.326,1242.02
261,3.31,1141.0,5.85,3174.0,100.0,0.0,0.0,0.0,3.31,1202.78
262,3.324,1123.0,5.75,3172.0,100.0,0.0,0.0,0.0,3.324,1235.02
263,3.316,1144.0,5.8,3172.0,100.0,0.0,0.0,0.0,3.316,1229.2
264,3.303,1120.0,5.9,3174.0,100.0,0.0,0.0,0.0,3.303,1208.05
265,3.292,1142.0,5.7,3172.0,100.0,0.0,0.0,0.0,3.292,1230.6
266,3.319,1128.0,5.89,3172.0,100.0,0.0,0.0,0.0,3.319,1226.16
267,3.323,1178.0,5.57,3173.0,100.0,0.0,0.0,0.0,3.323,1222.66
268,3.307,1114.0,5.64,3172.0,100.0,0.0,0.0,0.0,3.307,1224.47
269,3.323,1148.0,6.42,3172.0,99.54,0.0,0.0,0.0,3.323,1230.7
270,3.295,1114.0,6.87,3172.0,100.0,0.0,714.0,0.41,3.295,1222.14
271,3.276,1113.0,5.98,3173.0,100.0,0.0,0.0,0.0,3.276,1233.0
272,3.299,1152.0,5.89,3173.0,100.0,0.0,0.0,0.0,3.299,1217.85
273,3.294,1106.0,5.68,3172.0,100.0,0.0,0.0,0.0,3.294,1224.64
274,3.285,1103.0,5.73,3172.0,100.0,0.0,0.0,0.0,3.285,1237.91
275,3.295,1155.0,5.66,3173.0,100.0,0.0,0.0,0.0,3.295,1214.31
276,3.333,1147.0,6.67,3172.0,99.54,0.0,0.0,0.0,3.333,1233.89
277,3.323,1107.0,6.19,3172.0,100.0,0.0,0.0,0.0,3.323,1226.62
278,3.314,1138.0,5.91,3173.0,100.0,0.0,0.0,0.0,3.314,1216.77
279,3.299,1104.0,5.69,3172.0,100.0,0.0,0.0,0.0,3.299,1226.25
280,3.292,1116.0,5.69,3172.0,100.0,0.0,0.0,0.0,3.292,1233.01
281,3.367,1166.0,11.95,3172.0,99.67,0.0,0.0,0.0,3.367,1230.47
282,3.3,1133.0,7.24,3174.0,99.81,0.0,0.0,0.0,3.3,1213.09
283,3.315,1094.0,5.87,3172.0,100.0,0.0,0.0,0.0,3.315,1240.3
284,3.313,1110.0,5.83,3172.0,100.0,0.0,0.0,0.0,3.313,1221.49
285,3.322,1119.0,5.87,3172.0,100.0,0.0,0.0,0.0,3.322,1227.74
286,3.334,1106.0,7.01,3172.0,100.0,0.0,0.0,0.0,3.334,1234.0
287,3.326,1124.0,5.73,3173.0,100.0,0.0,0.0,0.0,3.326,1223.81
288,3.325,1128.0,5.7,3172.0,100.0,0.0,0.0,0.0,3.325,1228.71
289,3.303,1114.0,5.91,3172.0,100.0,0.0,0.0,0.0,3.303,1233.92
290,3.306,1117.0,5.59,3173.0,100.0,0.0,0.0,0.0,3.306,1225.13
291,3.312,1135.0,5.98,3173.0,100.0,0.0,0.0,0.0,3.312,1220.7
292,3.3,1116.0,6.34,3173.0,100.0,0.0,0.0,0.0,3.3,1228.69
293,3.296,1121.0,5.72,3172.0,100.0,0.0,0.0,0.0,3.296,1228.18
294,3.327,1160.0,6.13,3173.0,100.0,0.0,0.0,0.0,3.327,1217.97
295,3.323,1125.0,9.56,3172.0,100.0,0.0,708.0,0.22,3.323,1225.86
296,3.318,1107.0,6.13,3172.0,100.0,0.0,0.0,0.0,3.318,1232.44
297,3.332,1174.0,7.58,3172.0,100.0,0.001,715.0,0.51,3.333,1221.32
298,3.286,1123.0,5.85,3173.0,100.0,0.0,0.0,0.0,3.286,1226.0
299,3.297,1113.0,6.21,3172.0,100.0,0.0,0.0,0.0,3.297,1219.23
300,3.301,1121.0,5.78,3173.0,100.0,0.0,0.0,0.0,3.301,1225.38
301,3.291,1110.0,6.0,3173.0,100.0,0.0,0.0,0.0,3.291,1216.84
302,3.291,1097.0,5.73,3173.0,100.0,0.0,0.0,0.0,3.291,1228.71
303,3.293,1148.0,5.73,3173.0,100.0,0.0,0.0,0.0,3.293,1223.63
304,3.268,1113.0,5.78,3175.0,100.0,0.0,0.0,0.0,3.268,1189.99
305,3.277,1083.0,5.72,3172.0,100.0,0.0,0.0,0.0,3.277,1227.11
