Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
43,3.322,1153.0,6.68,3173.0,100.0,0.0,0.0,0.0,3.322,1227.36
44,3.304,1144.0,6.34,3173.0,100.0,0.0,0.0,0.0,3.304,1213.87
45,3.29,1156.0,7.13,3173.0,100.0,0.0,714.0,0.41,3.29,1217.12
46,3.3,1161.0,6.25,3173.0,99.69,0.0,0.0,0.0,3.3,1227.5
47,3.292,1160.0,6.16,3174.0,100.0,0.0,0.0,0.0,3.292,1209.06
48,3.304,1121.0,6.65,3174.0,100.0,0.0,0.0,0.0,3.304,1216.01
49,3.316,1144.0,6.17,3173.0,100.0,0.0,0.0,0.0,3.316,1219.94
50,3.297,1124.0,5.78,3173.0,100.0,0.0,0.0,0.0,3.297,1211.31
51,3.295,1158.0,5.73,3174.0,100.0,0.0,0.0,0.0,3.295,1213.76
52,3.282,1114.0,6.11,3174.0,100.0,0.0,0.0,0.0,3.282,1209.42
53,3.292,1146.0,6.07,3174.0,100.0,0.0,0.0,0.0,3.292,1210.54
54,3.317,1104.0,5.78,3173.0,100.0,0.0,0.0,0.0,3.317,1219.03
55,3.297,1143.0,5.86,3174.0,100.0,0.0,0.0,0.0,3.297,1216.95
56,3.289,1131.0,6.22,3174.0,100.0,0.0,0.0,0.0,3.289,1203.69
57,3.304,1125.0,6.24,3173.0,99.75,0.0,0.0,0.0,3.304,1224.5
58,3.29,1109.0,5.93,3174.0,100.0,0.0,0.0,0.0,3.29,1203.19
59,3.297,1110.0,5.89,3174.0,100.0,0.0,0.0,0.0,3.297,1214.87
60,3.27,1122.0,6.26,3174.0,100.0,0.0,0.0,0.0,3.27,1211.66
61,3.277,1148.0,6.39,3175.0,99.92,0.0,0.0,0.0,3.277,1203.19
62,3.308,1118.0,5.9,3175.0,99.96,0.0,0.0,0.0,3.308,1204.74
63,3.303,1130.0,6.16,3173.0,100.0,0.0,0.0,0.0,3.303,1212.54
64,3.286,1117.0,5.65,3174.0,100.0,0.0,0.0,0.0,3.286,1207.67
65,3.29,1142.0,5.8,3174.0,100.0,0.0,0.0,0.0,3.29,1209.69
66,3.287,1138.0,5.62,3174.0,100.0,0.0,0.0,0.0,3.287,1210.75
67,3.291,1154.0,5.67,3174.0,100.0,0.0,0.0,0.0,3.291,1224.27
68,3.329,1146.0,10.89,3173.0,100.0,0.0,0.0,0.0,3.329,1214.58
69,3.299,1139.0,6.13,3174.0,100.0,0.0,0.0,0.0,3.299,1206.56
70,3.306,1130.0,5.62,3173.0,100.0,0.0,0.0,0.0,3.306,1227.67
71,3.3,1145.0,6.15,3174.0,100.0,0.0,0.0,0.0,3.3,1208.99
72,3.308,1139.0,5.66,3173.0,100.0,0.0,0.0,0.0,3.308,1222.98
73,3.288,1132.0,5.64,3174.0,100.0,0.0,0.0,0.0,3.288,1205.02
74,3.29,1123.0,5.58,3174.0,100.0,0.0,0.0,0.0,3.29,1211.68
75,3.3,1135.0,5.84,3173.0,100.0,0.0,0.0,0.0,3.3,1220.35
76,3.287,1109.0,5.72,3174.0,100.0,0.0,0.0,0.0,3.287,1211.89
77,3.293,1100.0,6.67,3174.0,99.64,0.0,0.0,0.0,3.293,1217.01
78,3.29,1139.0,7.14,3174.0,100.0,0.0,712.0,0.31,3.29,1211.9
79,3.285,1157.0,6.22,3174.0,100.0,0.0,0.0,0.0,3.285,1208.26
80,3.292,1113.0,6.64,3174.0,100.0,0.0,0.0,0.0,3.292,1215.7
81,3.309,1170.0,6.01,3174.0,99.93,0.0,0.0,0.0,3.309,1209.54
82,3.317,1125.0,5.57,3173.0,100.0,0.0,0.0,0.0,3.317,1214.23
83,3.303,1152.0,5.86,3174.0,100.0,0.0,0.0,0.0,3.303,1213.2
84,3.3,1110.0,5.78,3174.0,100.0,0.0,0.0,0.0,3.3,1215.3
85,3.303,1151.0,5.54,3173.0,100.0,0.0,0.0,0.0,3.303,1221.14
86,3.289,1117.0,7.35,3174.0,100.0,0.0,714.0,0.41,3.289,1214.33
87,3.292,1152.0,5.61,3174.0,100.0,0.0,0.0,0.0,3.292,1209.27
88,3.31,1164.0,6.56,3173.0,100.0,0.0,0.0,0.0,3.31,1228.3
89,3.292,1169.0,5.92,3174.0,100.0,0.0,0.0,0.0,3.292,1207.42
90,3.29,1132.0,5.83,3174.0,100.0,0.0,0.0,0.0,3.29,1209.65
91,3.28,1134.0,5.65,3174.0,100.0,0.0,0.0,0.0,3.28,1206.33
92,3.289,1129.0,5.64,3174.0,100.0,0.0,0.0,0.0,3.289,1214.46
93,3.29,1121.0,5.88,3175.0,100.0,0.0,0.0,0.0,3.29,1199.4
94,3.29,1129.0,5.9,3174.0,100.0,0.0,0.0,0.0,3.29,1211.85
95,3.3,1145.0,6.33,3174.0,99.55,0.0,0.0,0.0,3.3,1210.85
96,3.304,1136.0,5.8,3174.0,100.0,0.0,0.0,0.0,3.304,1215.2
97,3.572,1171.0,13.23,3169.0,100.0,0.0,0.0,0.0,3.572,1200.72
98,3.324,1147.0,6.78,3174.0,100.0,0.0,0.0,0.0,3.324,1212.64
99,3.324,1161.0,5.92,3173.0,100.0,0.0,0.0,0.0,3.324,1218.74
100,3.313,1142.0,5.79,3174.0,100.0,0.0,0.0,0.0,3.313,1204.59
101,3.301,1154.0,6.1,3174.0,100.0,0.0,0.0,0.0,3.301,1221.46
102,3.287,1148.0,6.03,3174.0,100.0,0.0,0.0,0.0,3.287,1205.43
103,3.287,1152.0,5.93,3174.0,100.0,0.0,0.0,0.0,3.287,1208.3
104,3.285,1152.0,5.52,3174.0,100.0,0.0,0.0,0.0,3.285,1207.91
105,3.301,1149.0,5.73,3173.0,100.0,0.0,0.0,0.0,3.301,1222.6
106,3.282,1133.0,5.64,3174.0,100.0,0.0,0.0,0.0,3.282,1200.19
107,3.289,1156.0,5.52,3173.0,100.0,0.0,0.0,0.0,3.289,1222.58
108,3.292,1124.0,6.07,3174.0,100.0,0.0,0.0,0.0,3.292,1209.09
109,3.294,1143.0,5.58,3174.0,100.0,0.0,0.0,0.0,3.294,1215.98
110,3.29,1141.0,5.59,3174.0,100.0,0.0,0.0,0.0,3.29,1218.11
111,3.301,1115.0,5.75,3173.0,100.0,0.0,0.0,0.0,3.301,1224.61
112,3.283,1116.0,5.57,3174.0,100.0,0.0,0.0,0.0,3.283,1209.53
113,3.319,1151.0,5.97,3173.0,100.0,0.0,0.0,0.0,3.319,1229.65
114,3.296,1126.0,5.57,3173.0,100.0,0.0,0.0,0.0,3.296,1217.87
115,3.276,1129.0,6.04,3174.0,100.0,0.0,0.0,0.0,3.276,1213.33
116,3.327,1150.0,6.38,3174.0,99.92,0.0,0.0,0.0,3.327,1205.63
117,3.306,1136.0,6.26,3174.0,99.68,0.0,0.0,0.0,3.306,1209.73
118,3.313,1152.0,6.27,3175.0,99.85,0.0,0.0,0.0,3.313,1214.91
119,3.321,1139.0,6.15,3174.0,100.0,0.0,0.0,0.0,3.321,1206.07
120,3.286,1135.0,5.95,3174.0,100.0,0.0,0.0,0.0,3.286,1220.51
121,3.305,1126.0,6.38,3174.0,100.0,0.0,0.0,0.0,3.305,1217.15
122,3.295,1130.0,5.84,3174.0,100.0,0.0,0.0,0.0,3.295,1205.5
123,3.291,1139.0,6.13,3174.0,100.0,0.0,0.0,0.0,3.291,1220.21
124,3.317,1136.0,5.93,3174.0,99.93,0.0,0.0,0.0,3.317,1206.63
125,3.305,1159.0,5.75,3174.0,100.0,0.0,0.0,0.0,3.305,1221.21
126,3.289,1159.0,5.72,3175.0,100.0,0.0,0.0,0.0,3.289,1199.0
127,3.334,1154.0,10.44,3174.0,100.0,0.0,0.0,0.0,3.334,1226.03
128,3.318,1146.0,5.87,3174.0,100.0,0.0,0.0,0.0,3.318,1213.91
129,3.316,1121.0,5.57,3173.0,100.0,0.0,0.0,0.0,3.316,1214.93
130,3.304,1172.0,5.96,3174.0,100.0,0.0,0.0,0.0,3.304,1210.05
131,3.309,1121.0,5.69,3174.0,100.0,0.0,0.0,0.0,3.309,1214.68
132,3.301,1167.0,5.57,3174.0,100.0,0.0,0.0,0.0,3.301,1208.47
133,3.299,1148.0,5.82,3174.0,100.0,0.0,0.0,0.0,3.299,1221.58
134,3.282,1136.0,5.59,3174.0,100.0,0.0,0.0,0.0,3.282,1211.09
135,3.285,1133.0,5.68,3174.0,100.0,0.0,0.0,0.0,3.285,1214.81
136,3.291,1162.0,6.13,3174.0,100.0,0.0,0.0,0.0,3.291,1203.94
137,3.307,1149.0,6.13,3174.0,100.0,0.0,0.0,0.0,3.307,1222.02
138,3.312,1139.0,6.16,3174.0,99.92,0.0,0.0,0.0,3.312,1211.98
139,3.304,1138.0,5.69,3174.0,100.0,0.0,0.0,0.0,3.304,1213.1
140,3.293,1145.0,6.02,3174.0,100.0,0.0,0.0,0.0,3.293,1209.75
141,3.291,1124.0,5.71,3174.0,100.0,0.0,0.0,0.0,3.291,1212.56
142,3.297,1137.0,5.74,3174.0,100.0,0.0,0.0,0.0,3.297,1206.03
143,3.302,1151.0,6.03,3174.0,100.0,0.0,0.0,0.0,3.302,1217.68
144,3.3,1144.0,5.97,3175.0,99.92,0.0,0.0,0.0,3.3,1206.5
145,3.313,1136.0,5.71,3174.0,100.0,0.0,0.0,0.0,3.313,1212.75
146,3.301,1137.0,6.5,3173.0,100.0,0.0,714.0,0.41,3.301,1217.0
147,3.291,1150.0,5.93,3174.0,100.0,0.0,0.0,0.0,3.291,1202.62
148,3.291,1094.0,5.93,3174.0,100.0,0.0,0.0,0.0,3.291,1212.44
149,3.287,1119.0,5.5,3174.0,100.0,0.0,0.0,0.0,3.287,1211.96
150,3.295,1135.0,5.76,3174.0,100.0,0.0,0.0,0.0,3.295,1208.95
151,3.285,1127.0,5.72,3174.0,100.0,0.0,0.0,0.0,3.285,1221.25
152,3.295,1132.0,5.91,3174.0,100.0,0.0,0.0,0.0,3.295,1215.2
153,3.314,1159.0,7.36,3174.0,100.0,0.0,0.0,0.0,3.314,1208.15
154,3.284,1157.0,5.76,3174.0,100.0,0.0,0.0,0.0,3.284,1214.57
155,3.283,1137.0,5.65,3175.0,100.0,0.0,0.0,0.0,3.283,1195.7
156,3.291,1144.0,5.78,3174.0,100.0,0.0,0.0,0.0,3.291,1217.45
157,3.345,1126.0,10.92,3174.0,100.0,0.0,0.0,0.0,3.345,1210.04
158,3.32,1160.0,7.06,3174.0,100.0,0.0,0.0,0.0,3.32,1208.63
159,3.308,1114.0,5.78,3173.0,100.0,0.0,0.0,0.0,3.308,1228.29
160,3.374,1156.0,6.05,3170.0,100.0,0.0,0.0,0.0,3.374,1266.23
161,3.374,1158.0,5.68,3169.0,100.0,0.0,0.0,0.0,3.374,1263.67
162,3.37,1153.0,5.61,3169.0,100.0,0.0,0.0,0.0,3.37,1271.43
163,3.355,1146.0,5.82,3170.0,100.0,0.0,0.0,0.0,3.355,1261.8
164,3.35,1153.0,5.69,3170.0,100.0,0.0,0.0,0.0,3.35,1265.33
165,3.359,1142.0,5.8,3170.0,100.0,0.0,0.0,0.0,3.359,1267.29
166,3.352,1134.0,5.82,3170.0,100.0,0.0,0.0,0.0,3.352,1272.94
167,3.385,1131.0,5.84,3169.0,100.0,0.0,0.0,0.0,3.385,1264.88
168,3.379,1162.0,6.83,3169.0,99.73,0.0,0.0,0.0,3.379,1283.91
169,3.365,1142.0,5.5,3170.0,100.0,0.0,0.0,0.0,3.365,1259.43
170,3.369,1154.0,6.18,3169.0,100.0,0.0,0.0,0.0,3.369,1275.56
171,3.365,1142.0,5.71,3170.0,100.0,0.0,0.0,0.0,3.365,1258.78
172,3.373,1151.0,5.86,3170.0,100.0,0.0,0.0,0.0,3.373,1265.73
173,3.363,1109.0,5.81,3169.0,100.0,0.0,0.0,0.0,3.363,1270.24
174,3.396,1141.0,6.42,3168.0,99.57,0.0,0.0,0.0,3.396,1281.69
175,3.35,1098.0,5.88,3170.0,100.0,0.0,0.0,0.0,3.35,1261.64
176,3.354,1154.0,5.72,3170.0,100.0,0.0,0.0,0.0,3.354,1263.25
177,3.371,1182.0,5.88,3169.0,100.0,0.0,0.0,0.0,3.371,1268.02
178,3.367,1131.0,6.11,3170.0,100.0,0.0,0.0,0.0,3.367,1263.61
179,3.36,1130.0,5.75,3169.0,100.0,0.0,0.0,0.0,3.36,1267.29
180,3.354,1147.0,5.78,3170.0,100.0,0.0,0.0,0.0,3.354,1257.52
181,3.346,1117.0,5.7,3170.0,100.0,0.0,0.0,0.0,3.346,1267.95
182,3.385,1139.0,5.87,3169.0,100.0,0.0,0.0,0.0,3.385,1255.65
183,3.358,1130.0,5.9,3169.0,100.0,0.0,0.0,0.0,3.358,1274.73
184,3.375,1152.0,5.62,3169.0,100.0,0.0,0.0,0.0,3.375,1260.07
185,3.36,1112.0,6.15,3169.0,100.0,0.0,0.0,0.0,3.36,1264.72
186,3.389,1152.0,10.87,3169.0,100.0,0.0,0.0,0.0,3.389,1266.34
187,3.372,1130.0,6.14,3170.0,100.0,0.0,0.0,0.0,3.372,1261.36
188,3.365,1167.0,5.8,3170.0,100.0,0.0,0.0,0.0,3.365,1269.15
189,3.337,1128.0,5.65,3171.0,100.0,0.0,0.0,0.0,3.337,1254.92
190,3.38,1150.0,6.07,3170.0,100.0,0.0,0.0,0.0,3.38,1257.41
191,3.628,1160.0,8.48,3164.0,100.0,0.0,0.0,0.0,3.628,1264.16
192,3.379,1155.0,6.4,3169.0,99.72,0.0,0.0,0.0,3.379,1275.74
193,3.348,1130.0,6.2,3170.0,100.0,0.0,0.0,0.0,3.348,1260.9
194,3.365,1147.0,5.94,3171.0,99.93,0.0,0.0,0.0,3.365,1239.37
195,3.299,1130.0,5.7,3172.0,100.0,0.0,0.0,0.0,3.299,1230.11
196,3.315,1133.0,5.58,3172.0,100.0,0.0,0.0,0.0,3.315,1220.01
197,3.314,1122.0,5.94,3172.0,100.0,0.0,0.0,0.0,3.314,1225.83
198,3.33,1169.0,5.72,3171.0,100.0,0.0,0.0,0.0,3.33,1239.3
199,3.314,1120.0,5.61,3172.0,100.0,0.0,0.0,0.0,3.314,1222.85
200,3.313,1116.0,5.75,3172.0,100.0,0.0,0.0,0.0,3.313,1233.5
201,3.311,1126.0,5.63,3172.0,100.0,0.0,0.0,0.0,3.311,1226.46
202,3.323,1119.0,6.62,3172.0,99.54,0.0,0.0,0.0,3.323,1230.71
203,3.324,1130.0,5.76,3172.0,100.0,0.0,0.0,0.0,3.324,1229.91
204,3.313,1128.0,6.06,3172.0,100.0,0.0,0.0,0.0,3.313,1226.73
205,3.323,1167.0,6.51,3172.0,100.0,0.0,712.0,0.32,3.323,1232.46
206,3.285,1110.0,5.95,3173.0,100.0,0.0,0.0,0.0,3.285,1209.88
207,3.327,1137.0,5.89,3172.0,100.0,0.0,0.0,0.0,3.327,1233.92
208,3.304,1116.0,5.7,3172.0,100.0,0.0,0.0,0.0,3.304,1225.49
209,3.326,1144.0,5.5,3171.0,100.0,0.0,0.0,0.0,3.326,1231.39
210,3.297,1143.0,5.65,3173.0,100.0,0.0,0.0,0.0,3.297,1212.88
211,3.306,1138.0,5.84,3172.0,100.0,0.0,0.0,0.0,3.306,1221.46
212,3.338,1131.0,5.68,3171.0,100.0,0.0,0.0,0.0,3.338,1241.91
213,3.302,1097.0,5.9,3172.0,100.0,0.0,0.0,0.0,3.302,1227.05
214,3.32,1124.0,5.59,3172.0,100.0,0.0,0.0,0.0,3.32,1226.77
215,3.304,1104.0,5.75,3172.0,100.0,0.0,0.0,0.0,3.304,1229.37
216,3.35,1134.0,10.86,3172.0,100.0,0.0,0.0,0.0,3.35,1231.48
217,3.344,1142.0,7.7,3172.0,100.0,0.0,0.0,0.0,3.344,1232.35
218,3.33,1110.0,5.89,3172.0,100.0,0.0,0.0,0.0,3.33,1226.13
219,3.328,1126.0,6.13,3172.0,100.0,0.0,0.0,0.0,3.328,1228.1
220,3.329,1139.0,6.08,3172.0,100.0,0.0,0.0,0.0,3.329,1226.34
221,3.338,1176.0,5.79,3172.0,100.0,0.0,0.0,0.0,3.338,1234.65
222,3.325,1145.0,5.8,3172.0,100.0,0.0,0.0,0.0,3.325,1218.64
223,3.327,1113.0,5.69,3172.0,100.0,0.0,0.0,0.0,3.327,1232.55
224,3.303,1158.0,5.63,3173.0,100.0,0.0,0.0,0.0,3.303,1217.52
225,3.309,1126.0,5.6,3172.0,100.0,0.0,0.0,0.0,3.309,1236.43
226,3.323,1158.0,5.93,3172.0,100.0,0.0,0.0,0.0,3.323,1230.28
227,3.301,1107.0,5.7,3173.0,100.0,0.0,0.0,0.0,3.301,1222.95
228,3.309,1142.0,5.69,3172.0,100.0,0.0,0.0,0.0,3.309,1221.15
229,3.308,1124.0,5.6,3172.0,100.0,0.0,0.0,0.0,3.308,1227.95
230,3.294,1141.0,5.71,3172.0,100.0,0.0,0.0,0.0,3.294,1231.7
231,3.327,1135.0,6.0,3171.0,100.0,0.0,0.0,0.0,3.327,1227.79
232,3.32,1109.0,5.68,3172.0,100.0,0.0,0.0,0.0,3.32,1238.92
233,3.321,1165.0,5.68,3171.0,100.0,0.0,0.0,0.0,3.321,1234.52
234,3.31,1126.0,5.73,3172.0,100.0,0.0,0.0,0.0,3.31,1225.84
235,3.301,1140.0,5.76,3172.0,100.0,0.0,0.0,0.0,3.301,1227.17
236,3.325,1145.0,5.97,3172.0,100.0,0.0,0.0,0.0,3.325,1229.99
237,3.306,1121.0,6.27,3172.0,100.0,0.0,0.0,0.0,3.306,1218.51
238,3.31,1109.0,5.78,3172.0,100.0,0.0,0.0,0.0,3.31,1235.27
239,3.302,1133.0,5.6,3173.0,100.0,0.0,0.0,0.0,3.302,1214.44
240,3.289,1110.0,5.54,3172.0,100.0,0.0,0.0,0.0,3.289,1227.57
241,3.329,1155.0,5.79,3172.0,100.0,0.0,0.0,0.0,3.329,1233.84
242,3.296,1096.0,5.68,3173.0,100.0,0.0,0.0,0.0,3.296,1222.76
243,3.31,1163.0,5.57,3172.0,100.0,0.0,0.0,0.0,3.31,1224.43
244,3.306,1164.0,5.6,3173.0,100.0,0.0,0.0,0.0,3.306,1223.54
245,3.3,1131.0,5.66,3172.0,100.0,0.0,0.0,0.0,3.3,1226.77
246,3.352,1132.0,11.22,3172.0,100.0,0.0,0.0,0.0,3.352,1227.41
247,3.32,1136.0,5.66,3172.0,100.0,0.0,0.0,0.0,3.32,1221.12
248,3.306,1131.0,5.71,3173.0,100.0,0.0,0.0,0.0,3.306,1221.84
249,3.319,1159.0,5.94,3173.0,100.0,0.0,0.0,0.0,3.319,1220.33
250,3.315,1111.0,6.16,3172.0,100.0,0.0,0.0,0.0,3.315,1227.47
251,3.32,1137.0,5.95,3172.0,100.0,0.0,0.0,0.0,3.32,1227.18
252,3.334,1159.0,5.76,3172.0,100.0,0.0,0.0,0.0,3.334,1228.77
253,3.302,1120.0,5.76,3172.0,100.0,0.0,0.0,0.0,3.302,1216.54
254,3.317,1146.0,5.99,3172.0,100.0,0.0,0.0,0.0,3.317,1236.57
255,3.314,1167.0,5.63,3172.0,100.0,0.0,0.0,0.0,3.314,1229.7
256,3.306,1143.0,5.97,3172.0,100.0,0.0,0.0,0.0,3.306,1224.72
257,3.313,1134.0,5.9,3173.0,100.0,0.0,0.0,0.0,3.313,1215.03
258,3.298,1091.0,5.62,3173.0,100.0,0.0,0.0,0.0,3.298,1220.46
259,3.293,1138.0,5.65,3173.0,100.0,0.0,0.0,0.0,3.293,1225.61
260,3.321,1167.0,5.58,3172.0,100.0,0.0,0.0,0.0,3.321,1230.04
261,3.309,1122.0,5.96,3173.0,100.0,0.0,0.0,0.0,3.309,1210.39
262,3.319,1129.0,5.66,3172.0,100.0,0.0,0.0,0.0,3.319,1233.64
263,3.335,1116.0,5.72,3172.0,100.0,0.0,0.0,0.0,3.335,1227.98
264,3.305,1111.0,6.56,3172.0,100.0,0.0,715.0,0.51,3.305,1223.17
265,3.292,1126.0,5.77,3173.0,100.0,0.0,0.0,0.0,3.292,1224.58
266,3.34,1143.0,6.18,3171.0,100.0,0.0,0.0,0.0,3.34,1239.08
267,3.302,1145.0,5.72,3172.0,100.0,0.0,0.0,0.0,3.302,1219.45
268,3.297,1119.0,5.72,3172.0,100.0,0.0,0.0,0.0,3.297,1230.4
269,3.305,1150.0,5.73,3172.0,100.0,0.0,0.0,0.0,3.305,1225.16
270,3.273,1159.0,5.68,3173.0,100.0,0.0,0.0,0.0,3.273,1214.22
271,3.317,1142.0,6.09,3173.0,100.0,0.0,0.0,0.0,3.317,1221.26
272,3.339,1162.0,5.82,3172.0,100.0,0.0,0.0,0.0,3.339,1230.38
273,3.295,1135.0,5.69,3172.0,100.0,0.0,0.0,0.0,3.295,1233.16
274,3.305,1138.0,5.61,3172.0,100.0,0.0,0.0,0.0,3.305,1224.77
275,3.333,1144.0,10.8,3172.0,100.0,0.0,0.0,0.0,3.333,1228.91
276,3.322,1153.0,7.21,3172.0,100.0,0.0,0.0,0.0,3.322,1233.83
277,3.322,1142.0,6.07,3173.0,100.0,0.0,0.0,0.0,3.322,1220.25
278,3.319,1156.0,5.64,3173.0,100.0,0.0,0.0,0.0,3.319,1222.69
279,3.311,1120.0,6.02,3172.0,100.0,0.0,0.0,0.0,3.311,1217.48
280,3.305,1140.0,5.67,3173.0,100.0,0.0,0.0,0.0,3.305,1227.93
281,3.314,1143.0,6.12,3173.0,100.0,0.0,0.0,0.0,3.314,1221.72
282,3.294,1127.0,6.23,3172.0,100.0,0.0,0.0,0.0,3.294,1218.86
283,3.307,1124.0,5.78,3172.0,100.0,0.0,0.0,0.0,3.307,1226.69
284,3.306,1150.0,5.63,3172.0,100.0,0.0,0.0,0.0,3.306,1229.02
285,3.294,1135.0,5.79,3172.0,100.0,0.0,0.0,0.0,3.294,1220.37
286,3.313,1118.0,6.08,3172.0,100.0,0.0,0.0,0.0,3.313,1230.26
287,3.33,1131.0,5.61,3172.0,100.0,0.0,0.0,0.0,3.33,1234.73
288,3.296,1145.0,6.17,3172.0,100.0,0.0,0.0,0.0,3.296,1220.12
289,3.298,1129.0,5.66,3173.0,100.0,0.0,0.0,0.0,3.298,1223.52
290,3.31,1131.0,5.67,3173.0,100.0,0.0,0.0,0.0,3.31,1214.73
291,3.31,1126.0,6.1,3172.0,100.0,0.0,0.0,0.0,3.31,1228.82
292,3.308,1122.0,5.67,3172.0,100.0,0.0,0.0,0.0,3.308,1230.41
293,3.319,1141.0,5.69,3172.0,100.0,0.0,0.0,0.0,3.319,1221.59
294,3.292,1120.0,5.76,3173.0,100.0,0.0,0.0,0.0,3.292,1225.42
295,3.307,1127.0,9.72,3173.0,100.0,0.0,708.0,0.22,3.307,1223.79
296,3.32,1140.0,5.89,3173.0,100.0,0.0,0.0,0.0,3.32,1222.05
297,3.314,1138.0,6.96,3172.0,100.0,0.0,713.0,0.31,3.314,1223.22
298,3.3,1154.0,5.81,3172.0,100.0,0.0,0.0,0.0,3.3,1219.05
299,3.299,1120.0,5.8,3172.0,100.0,0.0,0.0,0.0,3.299,1227.39
300,3.303,1148.0,5.92,3172.0,100.0,0.0,0.0,0.0,3.303,1226.18
301,3.303,1119.0,5.89,3172.0,100.0,0.0,0.0,0.0,3.303,1216.55
302,3.299,1117.0,5.53,3172.0,100.0,0.0,0.0,0.0,3.299,1232.84
303,3.31,1141.0,5.68,3172.0,100.0,0.0,0.0,0.0,3.31,1223.87
304,3.289,1152.0,6.12,3172.0,100.0,0.0,0.0,0.0,3.289,1226.12
305,3.328,1106.0,10.88,3172.0,100.0,0.0,0.0,0.0,3.328,1223.14
